Kalalella	id=g:1242308
Dambakote	id=g:1248790
Dambakandawela Wewa	id=g:1248791
Dambakadawela Wewa Vette	id=g:1248792
Dambakadawela Wewa	id=g:1248793
Dambahena	id=g:1248794
Dambagomuwa Wewa	id=g:1248795
Dambagolle Wewa	id=g:1248796
Dambagollewa	id=g:1248797
Dambagollegama	id=g:1248798
Dambagolla Uda Wewa	id=g:1248799
Dambagolla Tuttiri Wewa	id=g:1248800
Dambagollagama	id=g:1248801
Dambagolla Ela	id=g:1248802
Dambagolla	id=g:1248803
Dambagolla	id=g:1248804
Dambagolla	id=g:1248805
Dambagolla	id=g:1248806
Dambagolla	id=g:1248807
Dambagolla	id=g:1248808
Dambagoda	id=g:1248809
Dambagastalawa Oya	id=g:1248810
Dambagastalawa	id=g:1248811
Dambagas Ela	id=g:1248812
Dambagasara	id=g:1248813
Dambagalla Ela	id=g:1248814
Dambagalla	id=g:1248815
Dambagalla	id=g:1248816
Damba Galgamuwa	id=g:1248817
Dambagala	id=g:1248818
Dambagaha Wewa	id=g:1248819
Dambagahawewa	id=g:1248820
Dambagahawela	id=g:1248821
Dambagahawela	id=g:1248822
Dambagaha Wala	id=g:1248823
Dambagaha Ulpotha	id=g:1248824
Dambagahaulpote Wewa	id=g:1248825
Dambagahaulpota	id=g:1248826
Dambagahapitiya	id=g:1248827
Dambagahapattiya	id=g:1248828
Dambagahamuduna	id=g:1248829
Dambagahamadiththa	id=g:1248830
Dambagahamada	id=g:1248831
Dambagahagedara	id=g:1248832
Dambadure	id=g:1248833
Dambadeniya	id=g:1248834
Dambadeniya	id=g:1248835
Dambaatta Kandia	id=g:1248836
Damba Ara	id=g:1248837
Damatagahaulpota	id=g:1248838
Damanwara	id=g:1248839
Damane Wewa	id=g:1248840
Damanegama	id=g:1248841
Damana Wewa	id=g:1248842
Damana Wewa	id=g:1248843
Damanaulpota Wewa	id=g:1248844
Damanaulpota Ela	id=g:1248845
Damana	id=g:1248846
Damana	id=g:1248847
Damahana	id=g:1248848
Damabagahaulpotahinna	id=g:1248849
Dalveen	id=g:1248850
Daluwela	id=g:1248851
Daluwekotuwa	id=g:1248852
Daluwegama Wewa	id=g:1248853
Daluwegama	id=g:1248854
Daluwatumulla	id=g:1248855
Daluwakgoda	id=g:1248856
Daluwa	id=g:1248857
Dalupothugama	id=g:1248858
Dalupothawewa	id=g:1248859
Dalupotha	id=g:1248860
Dalupotha	id=g:1248861
Dalupotegedara	id=g:1248862
Dalupotegedara	id=g:1248863
Dalupotegedara	id=g:1248864
Dalupotegedara	id=g:1248865
Dalupotegedara	id=g:1248866
Dalupotayagama	id=g:1248867
Dalupota Wewa	id=g:1248868
Dalupota Wewa	id=g:1248869
Dalupota Wewa	id=g:1248870
Dalupothawatta	id=g:1248871
Ihala Dalupothagama	id=g:1248872
Dalupotagama	id=g:1248873
Dalupotagama	id=g:1248874
Dalupotagama	id=g:1248875
Dalupota	id=g:1248876
Dalupota	id=g:1248877
Dalupota	id=g:1248878
Dalupota	id=g:1248879
Dalupatmulla	id=g:1248880
Dalupathmulla	id=g:1248881
Dalupatgedara	id=g:1248882
Dalumurawatta	id=g:1248883
Dalukketiyagama	id=g:1248884
Dalukgolla	id=g:1248885
Dalukgolla	id=g:1248886
Dalukgala	id=g:1248887
Dalukgala	id=g:1248888
Dalukgala	id=g:1248889
Daluketigala	id=g:1248890
Daluketiya Ara	id=g:1248891
Dalukaragama Wewa	id=g:1248892
Dalugangoda	id=g:1248893
Dalugama	id=g:1248894
Dalawagalla	id=g:1248895
Dallagala	id=g:1248896
Dalhousie	id=g:1248897
Dalgalla Oya	id=g:1248898
Dalgahakele	id=g:1248899
Daladagama	id=g:1248900
Daisy Valley	id=g:1248901
Daisy Mount	id=g:1248902
Daigalla	id=g:1248903
Dahiya	id=g:1248904
Dahinpahuwa	id=g:1248905
Dahigamuwa	id=g:1248906
Dahenpahuwa	id=g:1248907
Dahanekwewa	id=g:1248908
Dahanekgedara	id=g:1248909
Dahanekgama	id=g:1248910
Dahamune	id=g:1248911
Dahamala Oya	id=g:1248912
Dahaiyagala	id=g:1248913
Dahagoniya	id=g:1248914
Daha-amuna	id=g:1248915
Dunagaha Ela	id=g:1248916
Dagonna	id=g:1248917
Dagobpitiya	id=g:1248918
Dagoba	id=g:1248919
Dagewilla	id=g:1248920
Daganapothaha	id=g:1248921
Dagampitiya	id=g:1248922
Dagama	id=g:1248923
Dagaba Caves	id=g:1248924
Dadunupitiya Wewa	id=g:1248925
Dadohagama	id=g:1248926
Dadayantalawa	id=g:1248927
Dadayankanda	id=g:1248928
Dadayampola	id=g:1248929
Dadap Olagama	id=g:1248930
Dadalla	id=g:1248931
Dadagomuwa	id=g:1248932
Dache	id=g:1248933
Dachchiya Wewa	id=g:1248934
Dachchilanda	id=g:1248935
Dachchidamana	id=g:1248936
Dachabedde Gaige	id=g:1248937
Dabulla New	id=g:1248938
Dabarella	id=g:1248939
Dabarayaya	id=g:1248940
Dabarayaya	id=g:1248941
Dabaragalla	id=g:1248942
Dabar	id=g:1248943
Cyprus	id=g:1248944
Culloden	id=g:1248945
Cullen	id=g:1248946
Guilfagie	id=g:1248947
Cuilcagh	id=g:1248948
Crystal Hill Colony	id=g:1248949
Churie	id=g:1248950
Cruden Lower	id=g:1248951
Crow’s Nest	id=g:1248952
Crow Island	id=g:1248953
Cranley	id=g:1248954
Craigmore	id=g:1248955
Craigingilt	id=g:1248956
Craigie Lea	id=g:1248957
Craighead	id=g:1248958
Craigforest	id=g:1248959
Craig	id=g:1248960
Court Lodge	id=g:1248961
Cottu Wewa	id=g:1248962
Cotta Road Railroad Station	id=g:1248963
Cottaganga	id=g:1248964
Cottagalla	id=g:1248965
Corfu	id=g:1248966
Coreen	id=g:1248967
Corbets Gap	id=g:1248968
Coral Point	id=g:1248969
Copparachena	id=g:1248970
Cooroondoowatta	id=g:1248971
Coombewood	id=g:1248972
Coolbawn	id=g:1248973
Coolam Kulam	id=g:1248974
Coddoogalla	id=g:1248975
Conon	id=g:1248976
Conning	id=g:1248977
Coneygar	id=g:1248978
Condegalla	id=g:1248979
Concordia	id=g:1248980
Companywatta	id=g:1248981
Comillah	id=g:1248982
Comba Kulam	id=g:1248983
Comar	id=g:1248984
Columbia	id=g:1248985
Columbuthurai West	id=g:1248986
Colombo Harbour	id=g:1248987
Colombogama	id=g:1248988
Colombo Fort Railroad Station	id=g:1248989
Colombo District	id=g:1248990
Colombo	id=g:1248991
Colombage-ara	id=g:1248992
Colombageara	id=g:1248993
Collongalla	id=g:1248994
Colgrain	id=g:1248995
Coldstream	id=g:1248996
Cohikatuwewa	id=g:1248997
Cod Ridge	id=g:1248998
Cod Point	id=g:1248999
Cod Bay	id=g:1249000
Coconut Point	id=g:1249001
Cocoawatta	id=g:1249002
Kobo Estate	id=g:1249003
Clydesdale	id=g:1249004
Clyde	id=g:1249005
Clunes Estate	id=g:1249006
Clovis	id=g:1249007
Clovasana	id=g:1249008
Clovalley	id=g:1249009
Clontarf	id=g:1249010
Clodagh West Colony	id=g:1249011
Clodagh Eastern Colony	id=g:1249012
Clodagh	id=g:1249013
Cliveden	id=g:1249014
Clifton	id=g:1249015
Cleveland	id=g:1249016
Claverton	id=g:1249017
Clarendon	id=g:1249018
Clapedon	id=g:1249019
Clarence Hill	id=g:1249020
Clara	id=g:1249021
Clappenburg Point	id=g:1249022
Clappenburg Island	id=g:1249023
Clappenburg Hill	id=g:1249024
Clappenburg Bay	id=g:1249025
Clappenburg	id=g:1249026
Citinwatta	id=g:1249027
Cinnamon Gardens	id=g:1249028
Cilinda Kulam	id=g:1249029
Chuvantamurippu Ruins	id=g:1249030
Chuvantamurippu Kulam	id=g:1249031
Chuvalipuliyan Kulam	id=g:1249032
Churiyan Aru	id=g:1249033
Churanai Kulam	id=g:1249034
Chuntaripuliyan Kulam	id=g:1249035
Chunnavil	id=g:1249036
Chunnakam	id=g:1249037
Chunkamadu	id=g:1249038
Chundikulam	id=g:1249039
Chundikkuli	id=g:1249040
Chundikkuli	id=g:1249041
Chundikulam Sanctuary	id=g:1249042
Chundikkulam Sanctuary	id=g:1249043
Chundikkulam	id=g:1249044
Chundikulam	id=g:1249045
Chundawkadu Forest Reserve	id=g:1249046
Chundankadu Forest Reserve	id=g:1249047
Chundankadu	id=g:1249048
Chundakurichchi Kulam	id=g:1249049
Chummanai Kulam	id=g:1249050
Chulipuram	id=g:1249051
Chulakundu Kulam	id=g:1249052
Chrystlers Farm	id=g:1249053
Chri Villu	id=g:1249054
Christy’s Land	id=g:1249055
Choughleigh	id=g:1249056
Chothayan Kaddu	id=g:1249057
Chori Kulam	id=g:1249058
Choriken Kulam	id=g:1249059
Chona Kulam	id=g:1249060
Chonaka Kulam	id=g:1249061
Chonaka Kulam	id=g:1249062
Choliyan Kulam	id=g:1249063
Cholankandei	id=g:1249064
Cholaiyankaddu	id=g:1249065
Cholai Kulam	id=g:1249066
Cholai	id=g:1249067
Chokkan Kulam	id=g:1249068
Choisy	id=g:1249069
Chiviyateru West	id=g:1249070
Chiviyatheru East	id=g:1249071
Chivantan Kulam	id=g:1249072
Chittanadai Villu	id=g:1249073
Chittankurichchi	id=g:1249074
Chittan Kulam	id=g:1249075
Chittankeni	id=g:1249076
Chittandi Murippu Kulam	id=g:1249077
Chittandikudi	id=g:1249078
Chittan Aru	id=g:1249079
Chithamparamadu Kovil Kulam	id=g:1249080
Chit Aru	id=g:1249081
Chitantan Kulam	id=g:1249082
Chiselhurst	id=g:1249083
Chiruveli	id=g:1249084
Chiruttoppu	id=g:1249085
Chirutivu	id=g:1249086
Chiruppiddi Kulam	id=g:1249087
Chiruppiddi	id=g:1249088
Chirunavatkulam	id=g:1249089
Chirukkandal	id=g:1249090
Chirukeni Kulam	id=g:1249091
Chiruchampankaddaikkadu	id=g:1249092
Chirattaparichchan Kulam	id=g:1249093
Chiraddikulam	id=g:1249094
Chippittidal	id=g:1249095
Chippimadu Water Hole	id=g:1249096
Chippimadu Aru	id=g:1249097
Chippi Aru	id=g:1249098
Chinnavilluveddi Kulam	id=g:1249099
Chinna Villu	id=g:1249100
Chinna Villu	id=g:1249101
Chinnavan Kulam	id=g:1249102
Chinnavalayankaddu	id=g:1249103
Chinnatulavil Kulam	id=g:1249104
Chinnatampirai Kulam	id=g:1249105
Chinnatampanai Kulam	id=g:1249106
Chinnapuliyan Kulam	id=g:1249107
Chinnapuliyalan Kulam	id=g:1249108
Chinnappuveli Villu	id=g:1249109
Chinnappuvarasankulam	id=g:1249110
Cinnapavatkai Kulam	id=g:1249111
Sinna Parantan Kulam	id=g:1249112
Chinnaoddichak Kulam	id=g:1249113
Chinnanvadi	id=g:1249114
Chinnamurichcha Kulam	id=g:1249115
Chinnamarutan Kulam	id=g:1249116
Chinnamarakkan Odai	id=g:1249117
Chinnamarakayar Kulam	id=g:1249118
Chinnalan Kulam	id=g:1249119
Chinna Kulam	id=g:1249120
Chinnakonkara Kulam	id=g:1249121
Sinnakunchukkulam	id=g:1249122
Chinnak Kulam	id=g:1249123
Chinnakkulam	id=g:1249124
Chinnakkonavalai Kulam	id=g:1249125
Chinnakkonamalai	id=g:1249126
Chinnakallodai Kulam	id=g:1249127
Chinnakakaytivu	id=g:1249128
Chinna Iruvatchi Kulam	id=g:1249129
Chinnailuppai Kulam	id=g:1249130
China Etavil	id=g:1249131
Chemmani Kulam	id=g:1249132
Chinnachippikulam	id=g:1249133
Chinna Chalampan Kulam	id=g:1249134
Chinnaarasan Kulam	id=g:1249135
Chinkattan Kulam	id=g:1249136
Chinattiaveli Kulam	id=g:1249137
China Hill	id=g:1249138
China Garden	id=g:1249139
China Bay	id=g:1249140
China Bay	id=g:1249141
Chimney Pool	id=g:1249142
Chimny Hill Rock	id=g:1249143
Chillikkodiyar	id=g:1249144
Chilaw	id=g:1249145
Chilaw Stage	id=g:1249146
Chilaw Point	id=g:1249147
Chilaw Lake	id=g:1249148
Chilavattai Kulam	id=g:1249149
Chilarattai	id=g:1249150
Chikatankaluveli Kulam	id=g:1249151
Cheval Bank	id=g:1249152
Chettu Villu	id=g:1249153
Chettukkulam	id=g:1249154
Chettiyarmakankattaiadampan	id=g:1249155
Chettipallam	id=g:1249156
Chetti Kulam	id=g:1249157
Chetti Kulam	id=g:1249158
Chettikeni Kulam	id=g:1249159
Chettichena	id=g:1249160
Chettichena	id=g:1249161
Chesterford	id=g:1249162
Chertsey	id=g:1249163
Chenkuppadi Kulam	id=g:1249164
Chenkatpadai	id=g:1249165
Chenkarattimoddai	id=g:1249166
Chenkappudai Kulam	id=g:1249167
Chenkappadai Kulam	id=g:1249168
Chenkapadai Kulam	id=g:1249169
Chenkalady	id=g:1249170
Chengenum Munai	id=g:1249171
Chenganan Point	id=g:1249172
Cheenappan Kulam	id=g:1249173
Chenamaniettu Aar	id=g:1249174
Chenakudiruppu	id=g:1249175
Chenakudiruppu	id=g:1249176
Chenaiputimalai	id=g:1249177
Chenaikudirippu	id=g:1249178
Chenaikkudiyiruppu	id=g:1249179
Chemp Kulam	id=g:1249180
Chempiyanpattu	id=g:1249181
Chempiyanpattu South	id=g:1249182
Chempiyan-aru	id=g:1249183
Chempedutta Kulam	id=g:1249184
Chempar Kulam	id=g:1249185
Chempankundu	id=g:1249186
Chempan Kulam	id=g:1249187
Chemmani Kulam	id=g:1249188
Chemmanattiyan Kulam	id=g:1249189
Chemmalai	id=g:1249190
Chemmalai	id=g:1249191
Chemamadu Kulam	id=g:1249192
Chelsea	id=g:1249193
Chelliyativu	id=g:1249194
Chellan	id=g:1249195
Chellammah	id=g:1249196
Cheliyavil	id=g:1249197
Chelampu Moddai	id=g:1249198
Chekkala Kulam	id=g:1249199
Chekkadippulavu	id=g:1249200
Chekkadi Kulam	id=g:1249201
Cheeyabendi Wewa	id=g:1249202
Cheddiyarmakankaddaikadu	id=g:1249203
Cheddiyarkandal	id=g:1249204
Cheddiyakurichchy	id=g:1249205
Cheddiveli Kulam	id=g:1249206
Cheddipalayam	id=g:1249207
Cheddi Kulam	id=g:1249208
Cheddi Kulam	id=g:1249209
Cheddi Kulam	id=g:1249210
Cheddikulam	id=g:1249211
Cheddikudiyiruppu	id=g:1249212
Cheddikatiran Kulam	id=g:1249213
Cheddikadu	id=g:1249214
Chavirikkulam	id=g:1249215
Chavati Kulam	id=g:1249216
Chavar Aru	id=g:1249217
Chavalkaddu	id=g:1249218
Charalakadai	id=g:1249219
Chavakachcheri	id=g:1249220
Chavakachcheri North	id=g:1249221
Chavakachcheri	id=g:1249222
Chavakachcheri	id=g:1249223
Charlvic	id=g:1249224
Charliegiri	id=g:1249225
Charley Valley	id=g:1249226
Charley Mount	id=g:1249227
Charanati Kulam	id=g:1249228
Chapelton	id=g:1249229
Chapel Rock	id=g:1249230
Chapel Point	id=g:1249231
Chapel Island	id=g:1249232
Chapel Hill	id=g:1249233
Chanttaru	id=g:1249234
Channamavittamadu	id=g:1249235
Chankiyan Kulam	id=g:1249236
Sankattharvayal	id=g:1249237
Chankanai West	id=g:1249238
Chankanai East	id=g:1249239
Chankanai	id=g:1249240
Chandrika Wewa	id=g:1249241
Chandrayagama	id=g:1249242
Chanari Kulam	id=g:1249243
Chanda Kulam	id=g:1249244
Champanpuliyankulam	id=g:1249245
Champankaddaikadu	id=g:1249246
Chamnak Kulam	id=g:1249247
Chamba Villu	id=g:1249248
Chamarak Kulam	id=g:1249249
Chamandalai Kulam	id=g:1249250
Chamali Aru	id=g:1249251
Chamalankulam Aru	id=g:1249252
Chamalan Kulam	id=g:1249253
Chamalan Kulam	id=g:1249254
Chamalan Kulam	id=g:1249255
Chamalan Kulam	id=g:1249256
Chamalankulam	id=g:1249257
Challitivumunai	id=g:1249258
Challitivumunai	id=g:1249259
Challitivu Island	id=g:1249260
Challitivu	id=g:1249261
Challi	id=g:1249262
Chalanpan Kulam	id=g:1249263
Chalam Vaikal Aru	id=g:1249264
Chalampan Villu	id=g:1249265
Chalampan Kulam	id=g:1249266
Chalampan Kulam	id=g:1249267
Chalampan Kulam	id=g:1249268
Chalampan Kulam	id=g:1249269
Chalampan Kulam	id=g:1249270
Chalampan Kulam	id=g:1249271
Chalampan Kulam	id=g:1249272
Chalampan Aru	id=g:1249273
Chalampan Aru	id=g:1249274
Chalampan	id=g:1249275
Chalampan	id=g:1249276
Chalampan	id=g:1249277
Chalampalu Kulam	id=g:1249278
Chalampa Kulam	id=g:1249279
Chalampakkulam	id=g:1249280
Chalampakeni	id=g:1249281
Chalampai Kulam	id=g:1249282
Chalampai Kulam	id=g:1249283
Chalampaik Kulam	id=g:1249284
Chalampaikulam	id=g:1249285
Karaiya-alampaikkulam	id=g:1249286
Chalampan Kulam	id=g:1249287
Chalai	id=g:1249288
Chakkili Kulam	id=g:1249289
Chakalattuppularu Kulam	id=g:1249290
Chadayappankulam	id=g:1249291
Chadayantalawa	id=g:1249292
Chadavani Kulam	id=g:1249293
Chadara Kulam	id=g:1249294
Chadavak Kulam	id=g:1249295
Central Province	id=g:1249296
Central Channel	id=g:1249297
Cement Factory	id=g:1249298
Cecilton	id=g:1249299
Catton	id=g:1249300
Cattarem	id=g:1249301
Cattaratenne	id=g:1249302
Catsfield	id=g:1249303
Cathiravel Kulam	id=g:1249304
Cathiravel Kulam	id=g:1249305
Catharine’s	id=g:1249306
Cat Cove	id=g:1249307
Castlereagh	id=g:1249308
Castle Milk	id=g:1249309
Castle Hill	id=g:1249310
Cassingama	id=g:1249311
Caskieben	id=g:1249312
Caroline	id=g:1249313
Caroline	id=g:1249314
Carolina	id=g:1249315
Carney	id=g:1249316
Carnarvon	id=g:1249317
Carlton	id=g:1249318
Carlsfield	id=g:1249319
Carlsbad	id=g:1249320
Carlasbeck	id=g:1249321
Carfax	id=g:1249322
Careylandawatta	id=g:1249323
Carbeal	id=g:1249324
Captain Garden	id=g:1249325
Caparavali Kulam	id=g:1249326
Cannavarella	id=g:1249327
Campion	id=g:1249328
Campden Hill	id=g:1249329
Campbell’s Lane Forest Reserve	id=g:1249330
Camnethan	id=g:1249331
Camillus	id=g:1249332
Calton Hill	id=g:1249333
Calsay	id=g:1249334
Caledonia	id=g:1249335
Cairn Hill	id=g:1249336
Cairness	id=g:1249337
Cabragalla	id=g:1249338
Cabaragoya Ela	id=g:1249339
Bu Wewa	id=g:1249340
Buwellegoda	id=g:1249341
Buwelikada	id=g:1249342
Buwelikada	id=g:1249343
Buweliara	id=g:1249344
Buttalabeddagama	id=g:1249345
Buttala	id=g:1249346
Buttala	id=g:1249347
Butkanda	id=g:1249348
Buthpitiya	id=g:1249349
Butgomuwa	id=g:1249350
Butawella	id=g:1249351
Butawa Wewa	id=g:1249352
Butawatta	id=g:1249353
Butawa Lewaya	id=g:1249354
Butawa Lewaya	id=g:1249355
Butalanda	id=g:1249356
Butagolla	id=g:1249357
Boossa	id=g:1249358
Busnapahuwa	id=g:1249359
Bushey Park	id=g:1249360
Buruthana Wewa	id=g:1249361
Buruthaketiya	id=g:1249362
Buruthakele	id=g:1249363
Buruthakanda	id=g:1249364
Burutakanda Wewa	id=g:1249365
Burutakanda	id=g:1249366
Burutagolla	id=g:1249367
Burusegoda	id=g:1249368
Burunnawa	id=g:1249369
Burullapitiya	id=g:1249370
Bunyan	id=g:1249371
Bun Wewa	id=g:1249372
Bunnehepola Tabboagare	id=g:1249373
Bunnehepola	id=g:1249374
Bunnehepola	id=g:1249375
Bunnehepola	id=g:1249376
Bungiriya	id=g:1249377
Bungay	id=g:1249378
Bundala Wewa	id=g:1249379
Bundala Wellagangoda	id=g:1249380
Bundala Modara	id=g:1249381
Bundala Lewaya	id=g:1249382
Bundala Levagamgoda	id=g:1249383
Bundala Bird Sanctuary	id=g:1249384
Bundala	id=g:1249385
Bummie Kulam	id=g:1249386
Bummane Kulam	id=g:1249387
Bummane	id=g:1249388
Buluwana	id=g:1249389
Buluwalakanda	id=g:1249390
Buluwala	id=g:1249391
Bulutota Pass	id=g:1249392
Bulutota	id=g:1249393
Buluruppa	id=g:1249394
Bulupitiya	id=g:1249395
Bulupitiya	id=g:1249396
Bulupitigama	id=g:1249397
Bulupatha Wewa	id=g:1249398
Bulunnewa Wewa	id=g:1249399
Bulunewa Wewa	id=g:1249400
Bulnewa	id=g:1249401
Bulunewa	id=g:1249402
Bulumulla	id=g:1249403
Bulukohotenna	id=g:1249404
Bulugolla	id=g:1249405
Bulugolla	id=g:1249406
Bulugolla Junction	id=g:1249407
Bulugammana	id=g:1249408
Bulugahawala	id=g:1249409
Bulugahawadiya	id=g:1249410
Bulugahapitiya	id=g:1249411
Bulugahapitiya	id=g:1249412
Bulugahamulla	id=g:1249413
Bulugahalanda	id=g:1249414
Bulugahagoda	id=g:1249415
Bulugaha Ara	id=g:1249416
Bulugaha Agara	id=g:1249417
Bulnewa Wewa	id=g:1249418
Bulnewa	id=g:1249419
Buluewa	id=g:1249420
Bulanewa	id=g:1249421
Bulliyadda	id=g:1249422
Bullan Ella	id=g:1249423
Bulatwelkandura	id=g:1249424
Bulatwelkanda	id=g:1249425
Bulatwelgoda	id=g:1249426
Bulatwelgoda	id=g:1249427
Bulatwatta	id=g:1249428
Bulatwatta	id=g:1249429
Bulatwatta	id=g:1249430
Bulatwatte	id=g:1249431
Bulatt Ebba Villu	id=g:1249432
Bulathsinhala	id=g:1249433
Bulatlebbe Aru	id=g:1249434
Bulatkohupitiya	id=g:1249435
Bulatgangoda	id=g:1249436
Bulatgama	id=g:1249437
Bulatgama	id=g:1249438
Sulapi Kulam	id=g:1249439
Bulankulama	id=g:1249440
Bulankulama	id=g:1249441
Bulanewewa	id=g:1249442
Bulanewewa	id=g:1249443
Bulanewa Wewa	id=g:1249444
Bulanewa	id=g:1249445
Bulana Wewa	id=g:1249446
Bulana	id=g:1249447
Bulana	id=g:1249448
Bulagala Wewa	id=g:1249449
Bulagala	id=g:1249450
Bukinigaslande Kandiya	id=g:1249451
Bujjamuwa Oya	id=g:1249452
Bujjamuwa	id=g:1249453
Bujjamuwa	id=g:1249454
Bujjamuwa	id=g:1249455
Bujjampola	id=g:1249456
Buhutiyagala Wewa	id=g:1249457
Buffalo Island	id=g:1249458
Budurapota	id=g:1249459
Budunwela	id=g:1249460
Budunkumbura	id=g:1249461
Budumuttawa	id=g:1249462
Budumutta Vihare Pingama	id=g:1249463
Buduguna Wewa	id=g:1249464
Budugehinna	id=g:1249465
Budugalge	id=g:1249466
Budugekanda	id=g:1249467
Budubaw	id=g:1249468
Buddiyagama	id=g:1249469
Buddhanagehela	id=g:1249470
Buddanagala Aru	id=g:1249471
Buddanagala	id=g:1249472
Buddama	id=g:1249473
Budawatta	id=g:1249474
Budankumbura	id=g:1249475
Budanapitiya	id=g:1249476
Buddhaunegama	id=g:1249477
Buchamuneulpota Wewa	id=g:1249478
Bubulelanda	id=g:1249479
Bubula Oya	id=g:1249480
Bubula	id=g:1249481
Brynthuraichenai	id=g:1249482
Brunswick	id=g:1249483
Brown Shoal	id=g:1249484
Brown’s Hill	id=g:1249485
Brown Rock Point	id=g:1249486
Brownrigg’s Tower	id=g:1249487
Brownlow	id=g:1249488
Broughton	id=g:1249489
Broom Hill	id=g:1249490
Broom Hill	id=g:1249491
Brooksidegama	id=g:1249492
Brookside	id=g:1249493
Brookside	id=g:1249494
Brooklands	id=g:1249495
Brookslands	id=g:1249496
Brooklands	id=g:1249497
Broad Oak	id=g:1249498
Broadlands	id=g:1249499
Brindabana	id=g:1249500
Bridwell	id=g:1249501
Bridstowe	id=g:1249502
Brendiyawatta	id=g:1249503
Bray	id=g:1249504
Braughing	id=g:1249505
Brandenburg	id=g:1249506
Bramley	id=g:1249507
Brahmanayagama	id=g:1249508
Brahmanayagama	id=g:1249509
Brahmanayagama	id=g:1249510
Brahmanayagama	id=g:1249511
Brahmanayagama	id=g:1249512
Brahmanagama	id=g:1249513
Brahmanagama	id=g:1249514
Brahmanadaluwa	id=g:1249515
Brahanegama	id=g:1249516
Brahamanayagama	id=g:1249517
Braeside	id=g:1249518
Braemore	id=g:1249519
Braemar	id=g:1249520
Boyawalana	id=g:1249521
Boyawalana	id=g:1249522
Boyagoda	id=g:1249523
Boyagoda	id=g:1249524
Boyagane	id=g:1249525
Boyagama	id=g:1249526
Boyagama	id=g:1249527
Boyagama	id=g:1249528
Bowhill	id=g:1249529
Bowetenna Channel	id=g:1249530
Bowatenna	id=g:1249531
Bowatennawatta	id=g:1249532
Bowela	id=g:1249533
Bowela	id=g:1249534
Bowela	id=g:1249535
Bowegoda	id=g:1249536
Bowatura	id=g:1249537
Bowattegedara	id=g:1249538
Bowatta Wewa	id=g:1249539
Bowattagala	id=g:1249540
Bowawatta	id=g:1249541
Bowatta	id=g:1249542
Bowatta	id=g:1249543
Bowatta	id=g:1249544
Bowatta	id=g:1249545
Bowatta	id=g:1249546
Bowatenna Reservoir	id=g:1249547
Bowalgaha	id=g:1249548
Bowala	id=g:1249549
Bowala	id=g:1249550
Bowala	id=g:1249551
Bowala	id=g:1249552
Bowala	id=g:1249553
Bounuwa	id=g:1249554
Botota	id=g:1249555
Botiyatenna	id=g:1249556
Botale Pahalagama	id=g:1249557
Botale Ihalagama	id=g:1249558
Botale Ela	id=g:1249559
Botale	id=g:1249560
Bothale	id=g:1249561
Botale	id=g:1249562
Botale	id=g:1249563
Botalawa	id=g:1249564
Bossward	id=g:1249565
Bossella	id=g:1249566
Boscombe	id=g:1249567
Boruwawalai	id=g:1249568
Boruwagama	id=g:1249569
Borupanwila Wewa	id=g:1249570
Borupanwila Wewa	id=g:1249571
Borupan Wila	id=g:1249572
Borupan Wewa	id=g:1249573
Borupanwewa	id=g:1249574
Borupan Wala	id=g:1249575
Borupanvilla	id=g:1249576
Borupane	id=g:1249577
Borukgomuwa	id=g:1249578
Borukgamuwa	id=g:1249579
Borrowdale	id=g:1249580
Borowalla Wewa	id=g:1249581
Borawewagurunnehelegama	id=g:1249582
Bora Wewa	id=g:1249583
Bora Wewa	id=g:1249584
Borawewa	id=g:1249585
Borawewa	id=g:1249586
Borawewa	id=g:1249587
Borawewa	id=g:1249588
Borawewa	id=g:1249589
Borawatun Wewa	id=g:1249590
Borapola Oya	id=g:1249591
Boranjamuwa	id=g:1249592
Boraluwewa	id=g:1249593
Boraluwetota	id=g:1249594
Boraluwagoda	id=g:1249595
Boraluwa	id=g:1249596
Boraluwa	id=g:1249597
Boralukada	id=g:1249598
Boralugoda	id=g:1249599
Boralugoda	id=g:1249600
Boraliya Wewa	id=g:1249601
Boraliyawatta	id=g:1249602
Boralessa Wewa	id=g:1249603
Boralessa East	id=g:1249604
Boralesgamuwa	id=g:1249605
Boralankada	id=g:1249606
Boralanda	id=g:1249607
Boralanda	id=g:1249608
Borala	id=g:1249609
Boraketiya	id=g:1249610
Borakanda	id=g:1249611
Borakanda	id=g:1249612
Borakaditta	id=g:1249613
Borakadawatta	id=g:1249614
Boragoda	id=g:1249615
Boragasketiya	id=g:1249616
Boragahamaditta	id=g:1249617
Boradiyawala Wewa	id=g:1249618
Boradiya Wala	id=g:1249619
Bopitiyagama	id=g:1249620
Bopitiya	id=g:1249621
Bopitiya	id=g:1249622
Bopitiya	id=g:1249623
Bopitiya	id=g:1249624
Bopitiya	id=g:1249625
Bopitiya	id=g:1249626
Bopitiya	id=g:1249627
Bopitiya	id=g:1249628
Bopitiya	id=g:1249629
Bopitiya	id=g:1249630
Bopitiya	id=g:1249631
Bopitiya	id=g:1249632
Bopitigoda	id=g:1249633
Bopitigama	id=g:1249634
Bopetta	id=g:1249635
Bopetta	id=g:1249636
Bopetta	id=g:1249637
Bopetta	id=g:1249638
Bopetta	id=g:1249639
Bopegama	id=g:1249640
Bope	id=g:1249641
Bope	id=g:1249642
Bopattakiwula	id=g:1249643
Bopath Ella Falls	id=g:1249644
