Mulligan Creek	id=g:5128141
Riverhead	id=g:5133926
Riverhead Cemetery	id=g:5133927
Riverhead Raceway	id=g:5133928
Town of Riverhead	id=g:5133929
Riverhurst Cemetery	id=g:5133930
Riverside	id=g:5133931
Riverside	id=g:5133932
Riverside	id=g:5133933
Riverside	id=g:5133934
Riverside Airport	id=g:5133935
Riverside Cemetery	id=g:5133936
Riverside Cemetery	id=g:5133937
Riverside Cemetery	id=g:5133938
Riverside Cemetery	id=g:5133939
Riverside Cemetery	id=g:5133940
Riverside Cemetery	id=g:5133941
Riverside Cemetery	id=g:5133942
Riverside Cemetery	id=g:5133943
Riverside Cemetery	id=g:5133944
Riverside Cemetery	id=g:5133945
Riverside Cemetery	id=g:5133946
Riverside Cemetery	id=g:5133947
Riverside Cemetery	id=g:5133948
Riverside Cemetery	id=g:5133949
Riverside Cemetery	id=g:5133950
Riverside Cemetery	id=g:5133951
Riverside Cemetery	id=g:5133952
Riverside Cemetery	id=g:5133953
Riverside Cemetery	id=g:5133954
Riverside Cemetery	id=g:5133955
Riverside Cemetery	id=g:5133956
Riverside Cemetery	id=g:5133957
Riverside Cemetery	id=g:5133958
Riverside Cemetery	id=g:5133959
Riverside Cemetery	id=g:5133960
Riverside Cemetery	id=g:5133961
Riverside Cemetery	id=g:5133962
Riverside Cemetery	id=g:5133963
Riverside Cemetery	id=g:5133964
Riverside Cemetery	id=g:5133965
Riverside Cemetery	id=g:5133966
Riverside Church	id=g:5133967
Riverside High School	id=g:5133968
Riverside Hospital	id=g:5133969
Riverside Junction	id=g:5133970
Riverside Manors	id=g:5133971
Riverside Museum (historical)	id=g:5133972
Riverside Park	id=g:5133973
Riverside Park	id=g:5133974
Riverside Park	id=g:5133975
Riverside Park	id=g:5133976
Riverside Park	id=g:5133977
Riverside School	id=g:5133978
Riverside School	id=g:5133979
Riverside Elementary School	id=g:5133980
Riverside School (historical)	id=g:5133981
Riverview	id=g:5133982
Riverview Cemetery	id=g:5133983
Riverview Cemetery	id=g:5133984
Riverview Cemetery	id=g:5133985
Riverview Cemetery	id=g:5133986
Riverview Cemetery	id=g:5133987
Riverview Cemetery	id=g:5133988
Riverview School	id=g:5133989
Roa Hook	id=g:5133990
Roah Hook	id=g:5133991
Roanoke	id=g:5133992
Roanoke Church	id=g:5133993
Roanoke Landing	id=g:5133994
Roanoke Point	id=g:5133995
Roanoke Point Shoal	id=g:5133996
Roanoke School (historical)	id=g:5133997
Roarback Brook	id=g:5133998
Rippowam School	id=g:5133999
Roaring Branch	id=g:5134000
Roaring Brook	id=g:5134001
Roaring Brook	id=g:5134002
Roaring Brook	id=g:5134003
Roaring Brook	id=g:5134004
Roaring Brook	id=g:5134005
Roaring Brook	id=g:5134006
Roaring Brook	id=g:5134007
Roaring Brook	id=g:5134008
Roaring Brook	id=g:5134009
Roaring Brook	id=g:5134010
Roaring Brook	id=g:5134011
Roaring Brook	id=g:5134012
Roaring Brook	id=g:5134013
Roaring Brook	id=g:5134014
Roaring Brook	id=g:5134015
Roaring Brook	id=g:5134016
Roaring Brook	id=g:5134017
Roaring Brook	id=g:5134018
Roaring Brook	id=g:5134019
Roaring Brook Lake	id=g:5134020
Roaring Kill	id=g:5134021
Roaring Brook School	id=g:5134022
Rob Roy Island	id=g:5134023
Rob Roy Island	id=g:5134024
Robb Island	id=g:5134025
Robbins Island Rock	id=g:5134026
Robbins Lane Elementary School	id=g:5134027
Robbins Rest	id=g:5134028
Robbs Creek	id=g:5134029
Rob Pond	id=g:5134030
Robert E Bell Middle School	id=g:5134031
Robert F Wagner Junior Park	id=g:5134032
Robert Fulton Public School	id=g:5134033
Robert H Treman State park	id=g:5134034
Robert Morris School	id=g:5134035
Robert Moses Powerplant	id=g:5134036
Robert Moses State Park	id=g:5134037
Robert W Cacace Justice Center	id=g:5134038
Roberts Cemetery	id=g:5134039
Roberts Corner	id=g:5134040
Roberts Corners	id=g:5134041
Roberts Creek	id=g:5134042
Robert C Dodson School	id=g:5134043
Roberts Hill	id=g:5134044
Roberts Hollow	id=g:5134045
Roberts Hill	id=g:5134046
Roberts Roost Airport	id=g:5134047
Roberts School	id=g:5134048
Roberts Wesleyan College	id=g:5134049
Robertson Hill	id=g:5134050
Robin Hood Lake	id=g:5134051
Robins Brook	id=g:5134052
Roberts Pond	id=g:5134053
Robinson	id=g:5134054
Robinson Bay	id=g:5134055
Robinson Brook	id=g:5134056
Robins Island	id=g:5134057
Robinson Cemetery	id=g:5134058
Robinson Corners	id=g:5134059
Robinson Cove	id=g:5134060
Robinson Creek	id=g:5134061
Robinson Cemetery	id=g:5134062
Robinson Creek	id=g:5134063
Robinson District Cemetery	id=g:5134064
Robinson Hill	id=g:5134065
Robinson Hill	id=g:5134066
Robinson Hill School (historical)	id=g:5134067
Robinson Hollow	id=g:5134068
Robinson Group	id=g:5134069
Robinson House	id=g:5134070
Robinson Island	id=g:5134071
Robinson Pond	id=g:5134072
Robinson Pond	id=g:5134073
Robinson Pond	id=g:5134074
Robinson River	id=g:5134075
Robinson Hollow State Forest	id=g:5134076
Robinson Run	id=g:5134077
Robinson Swamp	id=g:5134078
Rochambeau School	id=g:5134079
Rochdale	id=g:5134080
La Roche Reef	id=g:5134081
Point Au Roche	id=g:5134082
Bais Rachel School for Girls	id=g:5134083
Rochelle Heights	id=g:5134084
Rochelle Park	id=g:5134085
Rochester	id=g:5134086
Rochester Academy of Medicine	id=g:5134087
Rochester Basin	id=g:5134088
Rochester Reformed Church	id=g:5134089
Rochester Creek	id=g:5134090
Robinwood	id=g:5134091
Rochester Harbor	id=g:5134092
Rochester Harbor Light	id=g:5134093
Rochester Hollow	id=g:5134094
Rochester General Hospital	id=g:5134095
Rochester Junction	id=g:5134096
Rochester State Hospital	id=g:5134097
City of Rochester	id=g:5134098
Town of Rochester	id=g:5134099
Rock Beach	id=g:5134100
Rock Brothers	id=g:5134101
Rock City	id=g:5134102
Rock City	id=g:5134103
Rock City	id=g:5134104
Rock City Falls	id=g:5134105
Rock City Park	id=g:5134106
Rock Creek	id=g:5134107
Rochester Institute of Technology	id=g:5134108
La Rock Creek	id=g:5134109
Rock Cut Brook	id=g:5134110
Rock Dunder Island	id=g:5134111
Rock Harbor	id=g:5134112
Rock Hill	id=g:5134113
Rock Hill	id=g:5134114
Rock Hill	id=g:5134115
Rock Hill Camp	id=g:5134116
Rock Hill Country Club	id=g:5134117
Rock Hill School	id=g:5134118
Rock Island	id=g:5134119
Rock Island	id=g:5134120
Rock Island	id=g:5134121
Rock Island Bay	id=g:5134122
Rock Island Bridge	id=g:5134123
Rock Island Reef	id=g:5134124
Rock Lake	id=g:5134125
Rock Lake	id=g:5134126
Rock Lake	id=g:5134127
Rock Lake	id=g:5134128
Rock Lake	id=g:5134129
Rock Lake	id=g:5134130
Rock Lake	id=g:5134131
Rock Lake Mountain	id=g:5134132
Rock Ledge Beach	id=g:5134133
Rock Point	id=g:5134134
Rock Pond	id=g:5134135
Rock Pond	id=g:5134136
Rock Pond	id=g:5134137
Rock Pond	id=g:5134138
Rock Pond	id=g:5134139
Rock Pond	id=g:5134140
Rock Pond	id=g:5134141
Rock Pond	id=g:5134142
Rock Pond	id=g:5134143
Rock Pond	id=g:5134144
Rock Pond	id=g:5134145
Rock Pond	id=g:5134146
Rock Pond	id=g:5134147
Rock Pond Brook	id=g:5134148
Rock Glen	id=g:5134149
Rock Pond Mountain	id=g:5134150
Rock Pond Trail	id=g:5134151
Rock Ridge Cemetery	id=g:5134152
Rock Rift	id=g:5134153
Rock Rift Mountain	id=g:5134154
Rock River	id=g:5134155
Rock Pond Mountain	id=g:5134156
Rock Run	id=g:5134157
Rock Stream	id=g:5134158
Rock Stream	id=g:5134159
Rock Stream Cemetery	id=g:5134160
Rock Tavern	id=g:5134161
Rock Tavern Post Office	id=g:5134162
Rock Valley	id=g:5134163
Rock Valley Church	id=g:5134164
Rock West	id=g:5134165
The Rock	id=g:5134166
Rockaway Beach	id=g:5134167
Rockaway Hunt Club	id=g:5134168
Rockaway Inlet	id=g:5134169
Rockaway Park	id=g:5134170
Rockaway Playland	id=g:5134171
Rockaway Point	id=g:5134172
Rockaway Point	id=g:5134173
Rockaway Point Yacht Club	id=g:5134174
Rockbottom Dam	id=g:5134175
Rockdale	id=g:5134176
Rockefeller Brook	id=g:5134177
Rock Stream Point	id=g:5134178
Rockefeller Lake	id=g:5134179
Rockefeller Research Laboratories	id=g:5134180
Rockefeller University	id=g:5134181
Rockhill Pond	id=g:5134182
Rockhouse Mountain	id=g:5134183
Rockhurst	id=g:5134184
Rockland	id=g:5134185
Rockland Cemetery	id=g:5134186
Rockland Children's Psychiatric Center	id=g:5134187
Rockland Country Club	id=g:5134188
Rockland County	id=g:5134189
Rockland Day School	id=g:5134190
Rockland Lake	id=g:5134191
Rockland Lake	id=g:5134192
Rockland Lake State Park	id=g:5134193
Rockland Psychiatric Center	id=g:5134194
Town of Rockland	id=g:5134195
Rockport Pond	id=g:5134196
Rockrimmon Country Club	id=g:5134197
The Rocks	id=g:5134198
Rockton	id=g:5134199
Rockville	id=g:5134200
Rockville	id=g:5134201
Rockville Cemetery	id=g:5134202
Rockville Centre	id=g:5134203
Rockville Country Club	id=g:5134204
Rockville Lake	id=g:5134205
Rockway Point	id=g:5134206
Rockwell Corners	id=g:5134207
Rockwell Creek	id=g:5134208
Rockefeller Center	id=g:5134209
Rockwell School	id=g:5134210
Rockwell Springs	id=g:5134211
Rockwells Mills	id=g:5134212
Rockwood	id=g:5134213
Rockwood Lake	id=g:5134214
Rocky Branch	id=g:5134215
Rockwell Hill	id=g:5134216
Rocky Brook	id=g:5134217
Rocky Branch	id=g:5134218
Rocky Brook	id=g:5134219
Rocky Brook	id=g:5134220
Rocky Falls	id=g:5134221
Rocky Hill	id=g:5134222
Rocky Mountain	id=g:5134223
Rocky Mountain	id=g:5134224
Rocky Mountain	id=g:5134225
Rocky Mountain	id=g:5134226
Rocky Mountain Camp	id=g:5134227
Rocky Peak Ridge	id=g:5134228
Rocky Point	id=g:5134229
Rocky Point	id=g:5134230
Rocky Point	id=g:5134231
Rocky Point	id=g:5134232
Rocky Point	id=g:5134233
Rocky Point	id=g:5134234
Rocky Point	id=g:5134235
Rocky Point	id=g:5134236
Rocky Point Landing	id=g:5134237
Rocky Run	id=g:5134238
Rocky Hill	id=g:5134239
Rod and Gun Club	id=g:5134240
Mount Roderick	id=g:5134241
Rodger Corner	id=g:5134242
Rodger Rock	id=g:5134243
Rodgers Hill	id=g:5134244
Rodman	id=g:5134245
Rodman Neck	id=g:5134246
Town of Rodman	id=g:5134247
Roe Cemetery	id=g:5134248
Roe Cemetery	id=g:5134249
Roe Cemetery	id=g:5134250
Roe Cemetery	id=g:5134251
Roe Park	id=g:5134252
Roe Pond	id=g:5134253
Roe Pond	id=g:5134254
Roeliff Jansen Kill	id=g:5134255
Rocky Store School (historical)	id=g:5134256
Roessleville	id=g:5134257
Roger Brook	id=g:5134258
Roeliff Jansen School	id=g:5134259
Rogers Brook	id=g:5134260
Rogers	id=g:5134261
Rogers Cemetery	id=g:5134262
Rogers Cemetery	id=g:5134263
Rogers Cemetery	id=g:5134264
Rogers Cemetery	id=g:5134265
Rogers Hill	id=g:5134266
Rogers Hollow	id=g:5134267
Rogers Cemetery	id=g:5134268
Rogers Island	id=g:5134269
Rogers Island	id=g:5134270
Rogers Lake	id=g:5134271
Rogers Mountain	id=g:5134272
Rogers Point	id=g:5134273
Rogers Pond	id=g:5134274
Rogers Rock	id=g:5134275
Rogers Rock Park	id=g:5134276
Rogers School	id=g:5134277
Rogers School	id=g:5134278
Rogers School	id=g:5134279
Rogers Slide	id=g:5134280
Rogers State Game Farm	id=g:5134281
Rogersville	id=g:5134282
Rogersville Forest Lawn Cemetery	id=g:5134283
Rogick Life Sciences Buliding	id=g:5134284
Roiley Pond	id=g:5134285
Rolfe Cemetery	id=g:5134286
Rollaway	id=g:5134287
Rolling Meadows	id=g:5134288
Rollins Pond	id=g:5134289
Rollway Bay	id=g:5134290
Roman Catholic Orphan Asylum (historical)	id=g:5134291
Rombout Ridge	id=g:5134292
Rombout Rural Cemetery	id=g:5134293
Rome	id=g:5134294
Rome	id=g:5134295
Rome Cemetery	id=g:5134296
Rome Fish Hatchery	id=g:5134297
Rome Reservoir	id=g:5134298
Rome Sand Plains	id=g:5134299
Rome State School (historical)	id=g:5134300
City of Rome	id=g:5134301
Romer Mountain	id=g:5134302
Romer Shoal	id=g:5134303
Romer Shoal Lighthouse	id=g:5134304
Romic School	id=g:5134305
Romoser Hall	id=g:5134306
Romulus	id=g:5134307
Town of Romulus	id=g:5134308
Lake Rondaxe	id=g:5134309
Rondout	id=g:5134310
Rondout Creek	id=g:5134311
Rogers Hollow Cemetery	id=g:5134312
Rondout Reservoir	id=g:5134313
Rondout Valley High School	id=g:5134314
Ronek Park	id=g:5134315
Ronkonkoma	id=g:5134316
Lake Ronkonkoma	id=g:5134317
Ronna Pond	id=g:5134318
Roods Creek	id=g:5134319
Rondout Gardens	id=g:5134320
Roosa Gap	id=g:5134321
Roosa Lake	id=g:5134322
Roosevelt	id=g:5134323
Roosevelt Beach	id=g:5134324
Roosevelt Church	id=g:5134325
Roosevelt Corners	id=g:5134326
Roosevelt Education Center	id=g:5134327
Roosevelt Field Shopping Center	id=g:5134328
Roosevelt High School	id=g:5134329
Roosevelt High School	id=g:5134330
Roosevelt High School	id=g:5134331
Roosevelt Hill	id=g:5134332
Roosevelt Island	id=g:5134333
Roosevelt Island Reef	id=g:5134334
Roosevelt Park	id=g:5134335
Roosevelt Playground	id=g:5134336
Roosevelt Raceway	id=g:5134337
Roosevelt School	id=g:5134338
Theodore Roosevelt School	id=g:5134339
Roosevelt School	id=g:5134340
Roosevelt School	id=g:5134341
Roosevelt School	id=g:5134342
Roosevelt School	id=g:5134343
Roosevelt School	id=g:5134344
Roosevelt School	id=g:5134345
Roosevelt School	id=g:5134346
Rooseveltown	id=g:5134347
Rooster Comb	id=g:5134348
Rooster Comb Brook	id=g:5134349
Rooney Hill	id=g:5134350
Root Cemetery	id=g:5134351
Root Cemetery	id=g:5134352
Root Center	id=g:5134353
Root Swamp	id=g:5134354
Town of Root	id=g:5134355
Roots Corners	id=g:5134356
Rootville	id=g:5134357
Roper Pond	id=g:5134358
Roricks Camp	id=g:5134359
Rosa Coplon Home	id=g:5134360
Rosa Mystica Marian Center	id=g:5134361
Rosar Hill	id=g:5134362
Rosary Academy	id=g:5134363
Daemen College	id=g:5134364
Rosary Hill Home	id=g:5134365
Roscoe	id=g:5134366
Roscoe C Brown Junior Student Union	id=g:5134367
Roscoe Conkling Park	id=g:5134368
Rose	id=g:5134369
Rose Bay	id=g:5134370
Rose Brook	id=g:5134371
Rooster Hill	id=g:5134372
Rose Brook	id=g:5134373
Rose Brook	id=g:5134374
Rose Cemetery	id=g:5134375
Rose Cemetery	id=g:5134376
Rose Field	id=g:5134377
Rose Gardens	id=g:5134378
Rose Grove	id=g:5134379
Rose Hill	id=g:5134380
Rose Hill	id=g:5134381
Rose Hill	id=g:5134382
Rose Hill	id=g:5134383
Rose Hill Shopping Center	id=g:5134384
Rose Mountain	id=g:5134385
Rose Mountain	id=g:5134386
Rose Pond	id=g:5134387
Rose Ridge Cemetery	id=g:5134388
Rose Valley	id=g:5134389
Town of Rose	id=g:5134390
Rosebank	id=g:5134391
Roseboom	id=g:5134392
Town of Roseboom	id=g:5134393
Rosecrans Park	id=g:5134394
Rosedale	id=g:5134395
Rosedale	id=g:5134396
Rosedale	id=g:5134397
Rosedale School	id=g:5134398
Roseland	id=g:5134399
Roseland Park	id=g:5134400
Roseland Park	id=g:5134401
Roselle School	id=g:5134402
Rosemarie Ann Siragusa School	id=g:5134403
Rosemont Park	id=g:5134404
Rosenbarker Brook	id=g:5134405
Rose Brook Cemetery	id=g:5134406
Rosendale Cemetery	id=g:5134407
Rosendale Plains	id=g:5134408
Town of Rosendale	id=g:5134409
Roses Point	id=g:5134410
Roseton	id=g:5134411
Roseton School	id=g:5134412
Rosewood Cemetery	id=g:5134413
Rosiere	id=g:5134414
Roslyn	id=g:5134415
Roslyn Cemetery	id=g:5134416
Roslyn Estates	id=g:5134417
Roslyn Flower Hill School	id=g:5134418
Roslyn Harbor	id=g:5134419
Roslyn Heights	id=g:5134420
Roslyn Highlands School	id=g:5134421
Roslyn Pond	id=g:5134422
Roslyn Road Park	id=g:5134423
Ross Corners	id=g:5134424
Ross Corners	id=g:5134425
Ross Corners	id=g:5134426
Ross Heliport	id=g:5134427
Ross Hill	id=g:5134428
Ross Lake	id=g:5134429
Ross Mills	id=g:5134430
Ross Mills Cemetery	id=g:5134431
Ross Mountain	id=g:5134432
Ross Park	id=g:5134433
Ross Point	id=g:5134434
Ross Pond	id=g:5134435
Ross Sanatorium	id=g:5134436
Rossburg	id=g:5134437
Rosses	id=g:5134438
Rossie	id=g:5134439
Town of Rossie	id=g:5134440
Rossman	id=g:5134441
Rossman Cemetery	id=g:5134442
Rossman Falls	id=g:5134443
Rossman Hill	id=g:5134444
Rossman Pond	id=g:5134445
Rossman School	id=g:5134446
Rosstown	id=g:5134447
Rossville	id=g:5134448
Rossville	id=g:5134449
Rossville Church	id=g:5134450
Roswell Park Hospital	id=g:5134451
Roth School	id=g:5134452
Rotterdam	id=g:5134453
Rotterdam Junction	id=g:5134454
Rotterdam Pumping Station	id=g:5134455
Town of Rotterdam	id=g:5134456
Rough and Ready	id=g:5134457
Round Ball Mountain	id=g:5134458
Round Hill	id=g:5134459
Round Hill	id=g:5134460
Round Hill	id=g:5134461
Round Hill	id=g:5134462
Round Hill	id=g:5134463
Round Hill	id=g:5134464
Round Hill	id=g:5134465
Round Hill Park	id=g:5134466
Round Island	id=g:5134467
Round Island	id=g:5134468
Round Island	id=g:5134469
Round Island	id=g:5134470
Round Island Shoal	id=g:5134471
Round Lake	id=g:5134472
Round Lake	id=g:5134473
Round Lake	id=g:5134474
Round Lake	id=g:5134475
Round Lake	id=g:5134476
Round Lake	id=g:5134477
Round Lake	id=g:5134478
Round Lake	id=g:5134479
Round Lake	id=g:5134480
Round Lake	id=g:5134481
Round Lake Airport	id=g:5134482
Round Lake Outlet	id=g:5134483
Rosendale	id=g:5134484
Round Mountain	id=g:5134485
Round Mountain	id=g:5134486
Round Mountain	id=g:5134487
Round Mountain	id=g:5134488
Round Mountain	id=g:5134489
Round Pond	id=g:5134490
Round Pond	id=g:5134491
Round Pond	id=g:5134492
Round Pond	id=g:5134493
Round Pond	id=g:5134494
Round Pond	id=g:5134495
Round Pond	id=g:5134496
Round Pond	id=g:5134497
Round Pond	id=g:5134498
Round Pond	id=g:5134499
Round Pond	id=g:5134500
Round Pond	id=g:5134501
Round Pond	id=g:5134502
Round Pond	id=g:5134503
Round Pond	id=g:5134504
Round Pond	id=g:5134505
Round Pond	id=g:5134506
Round Pond	id=g:5134507
Round Pond	id=g:5134508
Round Pond	id=g:5134509
Round Pond	id=g:5134510
Round Pond	id=g:5134511
Round Pond	id=g:5134512
Round Pond	id=g:5134513
Round Pond	id=g:5134514
Round Pond	id=g:5134515
Round Pond	id=g:5134516
Round Pond	id=g:5134517
Round Pond	id=g:5134518
Round Pond	id=g:5134519
Round Pond Brook	id=g:5134520
Round Mountain	id=g:5134521
Round Pond Brook	id=g:5134522
Round Pond Brook	id=g:5134523
Round Pond Creek	id=g:5134524
Round Ridge Cemetery	id=g:5134525
Round Shoal	id=g:5134526
Round Swamp	id=g:5134527
Round Top	id=g:5134528
Round Top	id=g:5134529
Round Top	id=g:5134530
Round Top	id=g:5134531
Round Top	id=g:5134532
Round Top	id=g:5134533
Round Top	id=g:5134534
Round Top	id=g:5134535
Round Top	id=g:5134536
Round Top	id=g:5134537
Round Top	id=g:5134538
Round Top	id=g:5134539
Round Top	id=g:5134540
Round Top	id=g:5134541
Round Top	id=g:5134542
Round Top	id=g:5134543
Round Top	id=g:5134544
Round Top	id=g:5134545
Round Top	id=g:5134546
Round Top Hill	id=g:5134547
Round Top Mountain	id=g:5134548
Round Vly	id=g:5134549
Rounds Cemetery	id=g:5134550
Rounds Mountain	id=g:5134551
Roundtop	id=g:5134552
Roundtop	id=g:5134553
Roundtop	id=g:5134554
Roundtop	id=g:5134555
Roundtop	id=g:5134556
Roundtop Cemetery	id=g:5134557
Roundtop Hill	id=g:5134558
Roundtop Mountain	id=g:5134559
Roundtop Mountain	id=g:5134560
Roundtop Mountain	id=g:5134561
Roundtop Mountain	id=g:5134562
Rouse Cemetery	id=g:5134563
Rouses Cemetery	id=g:5134564
Rouses Point	id=g:5134565
Rouses Point Bridge	id=g:5134566
Rouses Point Seaplane Base	id=g:5134567
Roushy Cemetery	id=g:5134568
Rowan Corners	id=g:5134569
Rowe United Methodist Church	id=g:5134570
Rowell Brook	id=g:5134571
Round School (historical)	id=g:5134572
Rowland Hollow Creek	id=g:5134573
Rowell Hill	id=g:5134574
Roxbury	id=g:5134575
Roxbury Runway Airport	id=g:5134576
Town of Roxbury	id=g:5134577
Roxy Islands	id=g:5134578
Royal Hill	id=g:5134579
Royal Playground	id=g:5134580
Mount Royal	id=g:5134581
Royall Pond	id=g:5134582
Royalton Airport	id=g:5134583
Royalton Center	id=g:5134584
Royalton Mount Ridge Cemetery	id=g:5134585
Town of Royalton	id=g:5134586
Roys Hill	id=g:5134587
Ruback Camp	id=g:5134588
Ruby	id=g:5134589
Ruby Corner	id=g:5134590
Ruby Mountain	id=g:5134591
Rudco	id=g:5134592
Rudd Pond	id=g:5134593
Ruddick Pond	id=g:5134594
Rudeston	id=g:5134595
La Rue Creek	id=g:5134596
Roxboro Road School	id=g:5134597
Rulers Bar	id=g:5134598
Rulers Bar Hassock	id=g:5134599
Ruliffson Cemetery	id=g:5134600
Rum Brook	id=g:5134601
Ruffle Bar	id=g:5134602
Rumsey Hill	id=g:5134603
Rumsey Ridge	id=g:5134604
Rumsey Shoal	id=g:5134605
The Run	id=g:5134606
Rundy Cup Mountain	id=g:5134607
Runway Channel	id=g:5134608
Gilboa Rural Cemetery	id=g:5134609
Rural Cemetery	id=g:5134610
Scipio Rural Cemetery	id=g:5134611
Rural Cemetery	id=g:5134612
Ephratah Rural Cemetery	id=g:5134613
Rural Cemetery	id=g:5134614
Rural Cemetery	id=g:5134615
Rural Cemetery	id=g:5134616
Rural Cemetery	id=g:5134617
Rural Cemetery	id=g:5134618
Rural Cemetery	id=g:5134619
Rural Cemetery	id=g:5134620
Rural Cemetery	id=g:5134621
Rural Cemetery	id=g:5134622
Rural Grove	id=g:5134623
Rural Hill	id=g:5134624
Rural Home Cemetery	id=g:5134625
Rush Creek	id=g:5134626
Rum Hill	id=g:5134627
Rush Creek	id=g:5134628
Rush Creek	id=g:5134629
Rush Creek	id=g:5134630
Rush Creek Bridge	id=g:5134631
Rush Pond	id=g:5134632
Rush Reservoir	id=g:5134633
Rush Run	id=g:5134634
Town of Rush	id=g:5134635
Rushford	id=g:5134636
Rushford Lake	id=g:5134637
Town of Rushford	id=g:5134638
Rusho Bay	id=g:5134639
Rushton Falls	id=g:5134640
Rushville	id=g:5134641
Rusk Mountain	id=g:5134642
Russ Gray Pond	id=g:5134643
Russ Mills	id=g:5134644
Russ Pond	id=g:5134645
Russel Shoal	id=g:5134646
Russell	id=g:5134647
Russell Airport	id=g:5134648
Russell Brook	id=g:5134649
Rush Island	id=g:5134650
Russell Falls	id=g:5134651
Russell Field	id=g:5134652
Russell Gardens	id=g:5134653
Russell Hill	id=g:5134654
Russell Lake	id=g:5134655
Russell Lake	id=g:5134656
Russell Park	id=g:5134657
Russell Run	id=g:5134658
Russell Cemetery	id=g:5134659
Russett Pond	id=g:5134660
Russia	id=g:5134661
Russia	id=g:5134662
Russia Mountain	id=g:5134663
Town of Russia	id=g:5134664
Russian Lake	id=g:5134665
Rutgers Creek	id=g:5134666
Town of Russell	id=g:5134667
Ruth African Methodist Episcopal Zion Church	id=g:5134668
Ruth Leff Siegel Center	id=g:5134669
Ruth Taylor Geriatric and Rehabilation Institute	id=g:5134670
Cape Ruth	id=g:5134671
Rutherford School	id=g:5134672
Rutland Center	id=g:5134673
