Duvaduve	id=g:7453416
Lac Kakatso-le-Corbeau	id=g:6026627
Lac Kakautisit	id=g:6026628
Lac Kakawapatak Upachistiwakan	id=g:6026629
Lac Kakawapitisit	id=g:6026630
Lac Kakayimakuskach	id=g:6026631
Lac Kaki	id=g:6026632
Lac Kaki	id=g:6026633
Lac Kaki	id=g:6026634
Lac Kaki	id=g:6026635
Lac Kakiattualuk	id=g:6026636
Lac Kakiattualuk	id=g:6026637
Lac Kakiattualuk	id=g:6026638
Lac Kakiattukallak	id=g:6026639
Lac Kakiattulik	id=g:6026640
Lac Kakiattuq	id=g:6026641
Lac Kakickapiskakamacik	id=g:6026642
Lac Kakickapiskakamacik	id=g:6026643
Lac Kakickapiskakamacik	id=g:6026644
Lac Kakickapiskakamacik	id=g:6026645
Lac Kakickapiskakamak	id=g:6026646
Lac Kakickapiskakamak	id=g:6026647
Lac Kakickapiskakamak	id=g:6026648
Lac Kakickawkamak	id=g:6026649
Lac Kâkickiwâk	id=g:6026650
Lac Kâkigâkweyak	id=g:6026651
Lac Kakigojeciwag	id=g:6026652
Lac Kakigojeciwag	id=g:6026653
Lac Kakikadabi	id=g:6026654
Lac Kakinoceok	id=g:6026655
Lac Kakinocewcik	id=g:6026656
Lac Kakinocewok	id=g:6026657
Lac Kakinockokamacik	id=g:6026658
Lac Kakinockokamacik	id=g:6026659
Lac Kakinockwakamacik	id=g:6026660
Lac Kakinogama	id=g:6026661
Lac Kâkinogâmak	id=g:6026662
Lac Kakinokamak	id=g:6026663
Lac Kakinoskokamak	id=g:6026664
Lac Kakinoskokamak	id=g:6026665
Lac Kakinwaakwac	id=g:6026666
Lac Kâkinwâkogamak	id=g:6026667
Lac Kakinwapiskak	id=g:6026668
Lac Kakinwaskokamak	id=g:6026669
Lac Kakinwaskwetik	id=g:6026670
Lac Kakipokotik	id=g:6026671
Lac Kakiripinihikatek	id=g:6026672
Lac Kakkiniq	id=g:6026673
Lac Kâkomowadek	id=g:6026674
Lac Kakous	id=g:6026675
Lac Kaku	id=g:6026676
Lac Kakuahkuepaniuhiht	id=g:6026677
Lac Kakuanahis	id=g:6026678
Lac Kakuanaihetshitihk	id=g:6026679
Lac Kakuhuch Wachinakanach	id=g:6026680
Lac Kakumestekw	id=g:6026681
Lac Kakupis	id=g:6026682
Lac Kakushtatshien	id=g:6026683
Lac Kakuskanus	id=g:6026684
Lac Kakututawatimaw	id=g:6026685
Lac Kakw	id=g:6026686
Lac Kakwa	id=g:6026687
Lac Kakwanesetsitish	id=g:6026688
Lac Kakwastinamich	id=g:6026689
Lac Kakwetcirahotonaniwak	id=g:6026690
Lac Kakw Umusakamikachat	id=g:6026691
Lac Kalalla	id=g:6026692
Lac Kalamalka	id=g:6026693
Lac Kalfort	id=g:6026694
Lac Kalinour	id=g:6026695
Lac Kalko	id=g:6026696
Lac Kallio	id=g:6026697
Lac Kalm	id=g:6026698
Lac Kalmar	id=g:6026699
Lac Kalmia	id=g:6026700
Lac Kalo	id=g:6026701
Lac Kalon	id=g:6026702
Lac Kalso	id=g:6026703
Lac Kam	id=g:6026704
Lac Kam	id=g:6026705
Lac Kamacamekocickacik	id=g:6026706
Lac Kamacamekocickacik	id=g:6026707
Lac Kamacamekocickacik	id=g:6026708
Lac Kamacamekocickacik	id=g:6026709
Lac Kamacapaut	id=g:6026710
Lac Kamachistikwach	id=g:6026711
Lac Kamachistikwanat	id=g:6026712
Lac Kamachiwamituskaw	id=g:6026713
Lac Kâmackawâkâmagak	id=g:6026714
Lac Kamackekwakamak	id=g:6026715
Lac Kamackekwakamak	id=g:6026716
Lac Kamackigwagama	id=g:6026717
Lac Kamackigwagama	id=g:6026718
Lac Kâmackîgwâgamak	id=g:6026719
Lac Kamackociwakamak	id=g:6026720
Lac Kamackociwakamak	id=g:6026721
Lac Kamackociwakamak	id=g:6026722
Lac Kamackociwtanak	id=g:6026723
Lac Kamadjideweckode	id=g:6026724
Lac Kâmagiskinijiwâk	id=g:6026725
Lac Kamahkuhiu	id=g:6026726
Lac Kamahkuhiuakamat	id=g:6026727
Lac Kamahkuhiuakamat	id=g:6026728
Lac Kamahkuhiuakamat	id=g:6026729
Lac Kamahtshekut	id=g:6026730
Lac Kamahtshekut	id=g:6026731
Lac Kâmakabôsikak	id=g:6026732
Lac Kâmakadewagamik	id=g:6026733
Lac Kâmakadewâgamik	id=g:6026734
Lac Kamakatewak	id=g:6026735
Lac Kâmâkociwak	id=g:6026736
Lac Kâmâkociwak	id=g:6026737
Lac Kâmakwadipetc	id=g:6026738
Lac Kamamachisikamach	id=g:6026739
Lac Kamamachisikamach	id=g:6026740
Lac Kamamachisikamach	id=g:6026741
Lac Kamamachisikamach	id=g:6026742
Lac Kamamachisikamach	id=g:6026743
Lac Kamamachisikamach	id=g:6026744
Lac Kamamakigamag	id=g:6026745
Lac Kamamikachach	id=g:6026746
Lac Kamaministikuch	id=g:6026747
Lac Kâmânatak	id=g:6026748
Lac Kamanatimiw	id=g:6026749
Lac Kamanatimiw	id=g:6026750
Lac Kamanistikuch	id=g:6026751
Lac Kamanskasi	id=g:6026752
Lac Kamaschakamaw	id=g:6026753
Lac Kamaschakwakamach	id=g:6026754
Lac Kamaschakwakamach	id=g:6026755
Lac Kamaschakwakamach	id=g:6026756
Lac Kamaschakwakamach	id=g:6026757
Lac Kamaschakwakamach	id=g:6026758
Lac Kamaschakwakamach	id=g:6026759
Lac Kamaschakwakamaw	id=g:6026760
Lac Kamaschekwakamach	id=g:6026761
Lac Kamaschisikuniyech	id=g:6026762
Lac Kamasinawapiskohotisotc	id=g:6026763
Lac Kamassekuakamat	id=g:6026764
Lac Kamastshekwa	id=g:6026765
Lac Kamatapeska	id=g:6026766
Lac Kamatapukamaw	id=g:6026767
Lac Kamatcimiskowok	id=g:6026768
Lac Kamatshikueut Uhakamehim	id=g:6026769
Lac Kamaywapakich	id=g:6026770
Lac Kamemenatikoskak	id=g:6026771
Lac Kamemenistikwakamach	id=g:6026772
Lac Kâmicabîkak	id=g:6026773
Lac Kamichech Chipitaschikwan	id=g:6026774
Lac Kamicheko	id=g:6026775
Lac Kamicheko Ministikw	id=g:6026776
Lac Kamichikwaw	id=g:6026777
Lac Kamichisim	id=g:6026778
Lac Kamichistukayeu	id=g:6026779
Lac Kamichisuchistunuch	id=g:6026780
Lac Kamichiwamituskaw	id=g:6026781
Lac Kamickekotokckakamacik	id=g:6026782
Lac Kamickekwakamacik	id=g:6026783
Lac Kamickekwakamacik	id=g:6026784
Lac Kamickekwakamacik	id=g:6026785
Lac Kamickekwakamacik	id=g:6026786
Lac Kamickekwakamacik	id=g:6026787
Lac Kamickekwakamak	id=g:6026788
Lac Kamickekwanakacik	id=g:6026789
Lac Kâmickikwagamak	id=g:6026790
Lac Kâmickîkwâgamîk	id=g:6026791
Lac Kamickociakamacik	id=g:6026792
Lac Kamicta Minictikowok	id=g:6026793
Lac Kamictasiniwakamacik	id=g:6026794
Lac Kamihakamat	id=g:6026795
Lac Kamihkusakaw	id=g:6026796
Lac Kamikarowew	id=g:6026797
Lac Kamikikanikamacik	id=g:6026798
Lac Kamiki Kinoceskak	id=g:6026799
Lac Kamiko Kinoceskacik	id=g:6026800
Lac Kamikukiwasi	id=g:6026801
Lac Kamikukuweu	id=g:6026802
Lac Kamikwakwasich	id=g:6026803
Lac Kamikwapuschikaw	id=g:6026804
Lac Kamikwikwaua	id=g:6026805
Lac Kamiltaukas	id=g:6026806
Lac Kamiluapistes	id=g:6026807
Lac Kamimikukiwach	id=g:6026808
Lac Kaminahikuschitich	id=g:6026809
Lac Kaminapiskwasi	id=g:6026810
Lac Kaminashkuakamatsh	id=g:6026811
Lac Kaminaskwakamaw	id=g:6026812
Lac Kaminatimiu	id=g:6026813
Lac Kaminictcikocik	id=g:6026814
Lac Kaminictcikocik	id=g:6026815
Lac Kaminictcikocik	id=g:6026816
Lac Kaminictikowok	id=g:6026817
Lac Kaminictikowok	id=g:6026818
Lac Kaminictikowok	id=g:6026819
Lac Kaminictikwakamak	id=g:6026820
Lac Kaminictikwakamak	id=g:6026821
Lac Kâminîhikokâk	id=g:6026822
Lac Kâminîhikokâk	id=g:6026823
Lac Kaministikuch	id=g:6026824
Lac Kaministikuch	id=g:6026825
Lac Kaministikuch	id=g:6026826
Lac Kaministikuch	id=g:6026827
Lac Kaministikuch	id=g:6026828
Lac Kaministikuch	id=g:6026829
Lac Kaministikuch	id=g:6026830
Lac Kaministikuch	id=g:6026831
Lac Kaministikuch	id=g:6026832
Lac Kaministikuch	id=g:6026833
Lac Kaministikuch Epeyakuch	id=g:6026834
Lac Kaministikusich	id=g:6026835
Lac Kaministikusich	id=g:6026836
Lac Kaministikusich	id=g:6026837
Lac Kaministikusich	id=g:6026838
Lac Kaministukuakamaht	id=g:6026839
Lac Kâminitigok	id=g:6026840
Lac Kaminitigowag	id=g:6026841
Lac Kà-minitigowang	id=g:6026842
Lac Kaminschikusach	id=g:6026843
Lac Kaminuashis Piskutinau	id=g:6026844
Lac Kaminumitshemeskat	id=g:6026845
Lac Kamirakatcociwok	id=g:6026846
Lac Kamirokotek	id=g:6026847
Lac Kamishakamatsh	id=g:6026848
Lac Kamishakamatsh	id=g:6026849
Lac Kamishikamach	id=g:6026850
Lac Kamishkuakakamat	id=g:6026851
Lac Kamishkushkakamass	id=g:6026852
Lac Kamishtaneunipiu	id=g:6026853
Lac Kamisichistit	id=g:6026854
Lac Kamisikamach	id=g:6026855
Lac Kamisikamach	id=g:6026856
Lac Kamisikamach	id=g:6026857
Lac Kamisikamach	id=g:6026858
Lac Kamisikamach	id=g:6026859
Lac Kamisikamach	id=g:6026860
Lac Kamisikamach	id=g:6026861
Lac Kamisikamach	id=g:6026862
Lac Kamisikamach	id=g:6026863
Lac Kamisikamach	id=g:6026864
Lac Kamisikamach	id=g:6026865
Lac Kamisikamach	id=g:6026866
Lac Kamisikamach	id=g:6026867
Lac Kamisikamach	id=g:6026868
Lac Kâmiskonamebanikâk	id=g:6026869
Lac Kamiskushiuch Pachistuwakan	id=g:6026870
Lac Kamiskusiukamach	id=g:6026871
Lac Kamiskusiwakamach	id=g:6026872
Lac Kamiskusiwakamach	id=g:6026873
Lac Kamiskusiwakamach	id=g:6026874
Lac Kamiskutayakamaw	id=g:6026875
Lac Kamista Atikamekoskak	id=g:6026876
Lac Kamista Atikamekowok	id=g:6026877
Lac Kamistuwat	id=g:6026878
Lac Kamitaskokamak	id=g:6026879
Lac Kamitaskokamak	id=g:6026880
Lac Kamitaskokamak	id=g:6026881
Lac Kamitcackokamacik	id=g:6026882
Lac Kamitcackokamacik	id=g:6026883
Lac Kamitcakweci	id=g:6026884
Lac Kamitcanapisiskak	id=g:6026885
Lac Kamitcickotek	id=g:6026886
Lac Kamitcikamak	id=g:6026887
Lac Kâmitciteyak	id=g:6026888
Lac Kamitshetiht Matamekuat	id=g:6026889
Lac Kamituskach	id=g:6026890
Lac Kamiwapiskitecik	id=g:6026891
Lac Kamiwaspotesonaniwok	id=g:6026892
Lac Kamiyumakuskasich	id=g:6026893
Lac Kamiyusich Atikamakuch	id=g:6026894
Lac Kamiyusit Atikamekw	id=g:6026895
Lac Kamiywach	id=g:6026896
Lac Kamiywach	id=g:6026897
Lac Kamiywach	id=g:6026898
Lac Kamiywakamach	id=g:6026899
Lac Kamiywakamasich	id=g:6026900
Lac Kamiywapausit	id=g:6026901
Lac Kamokwocik	id=g:6026902
Lac Kamoskosoweskak	id=g:6026903
Lac Kamouraska	id=g:6026904
Lac Kampani Chisayu	id=g:6026905
Lac Kampen	id=g:6026906
Lac Kamuhuakamat	id=g:6026907
Lac Kamuhuakamat	id=g:6026908
Lac Kamuhuakamat	id=g:6026909
Lac Kamukuchakanu Akachastiwapakahach	id=g:6026910
Lac Kamusaawach	id=g:6026911
Lac Kamushutinach	id=g:6026912
Lac Kamuskuchinanuch	id=g:6026913
Lac Kamuswach	id=g:6026914
Lac Kamwakowok	id=g:6026915
Lac Kamwakuskach	id=g:6026916
Lac Kamwakutisi Uch	id=g:6026917
Lac Kanaaupscow	id=g:6026918
Lac Kanajulik	id=g:6026919
Lac Kanaka	id=g:6026920
Lac Kanakapahan	id=g:6026921
Lac Kanakunau Miskumi	id=g:6026922
Lac Kanamapiyusi	id=g:6026923
Lac Kanamasiusi	id=g:6026924
Lac Kanamasuch	id=g:6026925
Lac Kanamasuschi	id=g:6026926
Lac Kanamasuschi	id=g:6026927
Lac Kanamekosiwok	id=g:6026928
Lac Kanamekosiwok	id=g:6026929
Lac Kanamekushutsh	id=g:6026930
Lac Kanamekuskasich	id=g:6026931
Lac Kanamekuskasich	id=g:6026932
Lac Kanamekuskasich	id=g:6026933
Lac Kanamepriok	id=g:6026934
Lac Kanameskuskashu	id=g:6026935
Lac Kanamini	id=g:6026936
Lac Kananitapiskak	id=g:6026937
Lac Kânapanehagâdek	id=g:6026938
Lac Kanapateapiskiteakamak	id=g:6026939
Lac Kanapate Kickapiskakamacik	id=g:6026940
Lac Kanapatepustakamaw	id=g:6026941
Lac Kanapetit	id=g:6026942
Lac Kanapeut	id=g:6026943
Lac Kanaskitecik	id=g:6026944
Lac Kanatamishunaniu	id=g:6026945
Lac Kanataukasi	id=g:6026946
Lac Kanateskekamak	id=g:6026947
Lac Kanatewat	id=g:6026948
Lac Kanatisitakanuwi	id=g:6026949
Lac Kanatiwat Usakahikanim	id=g:6026950
Lac Kanatshekakamat	id=g:6026951
Lac Kanatuapiaht	id=g:6026952
Lac Kanawana	id=g:6026953
Lac Kanawiio	id=g:6026954
Lac Kanayapiskaw	id=g:6026955
Lac Kane	id=g:6026956
Lac Kane	id=g:6026957
Lac Kanekauakamat	id=g:6026958
Lac Kaneshekamatsh	id=g:6026959
Lac Kaneyapiskasi	id=g:6026960
Lac Kaneyapuskaw	id=g:6026961
Lac Kangillikutaaq	id=g:6026962
Lac Kangilliq	id=g:6026963
Lac Kangilliq	id=g:6026964
Lac Kangirsuaruk	id=g:6026965
Lac Kangituuq	id=g:6026966
Lac Kangourou	id=g:6026967
Lac Kangourou	id=g:6026968
Lac Kanichuwapich	id=g:6026969
Lac Kanicikiwica	id=g:6026970
Lac Kanicokohotek	id=g:6026971
Lac Kanicominictcikocik	id=g:6026972
Lac Kanicosakiok	id=g:6026973
Lac Kanico Sakiwok	id=g:6026974
Lac Kanicto Sakiwok	id=g:6026975
Lac Kanicto Sakiwok	id=g:6026976
Lac Kânigikokâk	id=g:6026977
Lac Kanihuakapauti Kutukuaniutshuapa	id=g:6026978
Lac Kânîjiteyak	id=g:6026979
Lac Kanikiokwaciok	id=g:6026980
Lac Kanimasuch	id=g:6026981
Lac Kanimasuch	id=g:6026982
Lac Kanimasuch	id=g:6026983
Lac Kanimasusich	id=g:6026984
Lac Kanimepiriskak	id=g:6026985
Lac Kanimictikawaskweak	id=g:6026986
Lac Kaninautiwat	id=g:6026987
Lac Kanipatewapaskitekamak	id=g:6026988
Lac Kanipisikupach	id=g:6026989
Lac Kanipitasachitich	id=g:6026990
Lac Kanipitasakamach	id=g:6026991
Lac Kanipitasakatinaw	id=g:6026992
Lac Kanipitayapuschuwatach	id=g:6026993
Lac Kanipushkakamat	id=g:6026994
Lac Kanishukamasiko	id=g:6026995
Lac Kanisumuch	id=g:6026996
Lac Kanisustawamakach	id=g:6026997
Lac Kanisustiwayach	id=g:6026998
Lac Kanitakowak	id=g:6026999
Lac Kânitawigamitek	id=g:6027000
Lac Kaniteskeakamak	id=g:6027001
Lac Kaniwachikwanuch	id=g:6027002
Lac Kanocemwakowok	id=g:6027003
Lac Kanokok	id=g:6027004
Lac Kanospeatimak	id=g:6027005
Lac Kanotimirwesiskak	id=g:6027006
Lac Kanotshukutowew	id=g:6027007
Lac Kantcockekamacik	id=g:6027008
Lac Kantcockekamacik	id=g:6027009
Lac Kantcockekamacik	id=g:6027010
Lac Kantcockekamacik	id=g:6027011
Lac Kantoskekamak	id=g:6027012
Lac Kantoskekamak	id=g:6027013
Lac Kantoskekamak	id=g:6027014
Lac Kantoskekamak	id=g:6027015
Lac Kantoskekamak	id=g:6027016
Lac Kanuk	id=g:6027017
Lac Kanunaukunant	id=g:6027018
Lac Kanushemuakushkatsh	id=g:6027019
Lac Kaockadagagama	id=g:6027020
Lac Kaockaskweakamacik	id=g:6027021
Lac Kaockaskweakamak	id=g:6027022
Lac Kaockickiwakamacik	id=g:6027023
Lac Kâockimâkidinak	id=g:6027024
Lac Kaokashiskak	id=g:6027025
Lac Kâokikagamak	id=g:6027026
Lac Kaokonimawaga	id=g:6027027
Lac Kaonokotoshonant	id=g:6027028
Lac Kaopishopes	id=g:6027029
Lac Kaopiskak	id=g:6027030
Lac Kaoskiskak	id=g:6027031
Lac Kaoskiskakamak	id=g:6027032
Lac Kaoskiskakamak	id=g:6027033
Lac Kaoskiskakamak	id=g:6027034
Lac Kaoskiskaskweakamacik	id=g:6027035
Lac Kaoskotimapickacik	id=g:6027036
Lac Kaoskotimapiskak	id=g:6027037
Lac Kaotasinimiskowok	id=g:6027038
Lac Kaotasinimiskowok	id=g:6027039
Lac Kaotoskonakamak	id=g:6027040
Lac Kapackirek	id=g:6027041
Lac Kapahapakahiu	id=g:6027042
Lac Kapahkueshikanapishkatsh	id=g:6027043
Lac Kapahtauhinant	id=g:6027044
Lac Kapakitik	id=g:6027045
Lac Kapakotcickiwokakamacik	id=g:6027046
Lac Kapakupesakach	id=g:6027047
Lac Kapakushiniuakamat	id=g:6027048
Lac Kapakustshuakakamat	id=g:6027049
Lac Kapakwach Sipastikw	id=g:6027050
Lac Kapakwaciwakamak	id=g:6027051
Lac Kapakwasi	id=g:6027052
Lac Kapakwea	id=g:6027053
Lac Kâpakwebihâk	id=g:6027054
Lac Kapamakunischekach	id=g:6027055
Lac Kapanien Umiskumin	id=g:6027056
Lac Kapapachipischinikan	id=g:6027057
Lac Kapapakwasu	id=g:6027058
Lac Kapapameutanu	id=g:6027059
Lac Kapapekuatehiti Ahinia	id=g:6027060
Lac Kapapineyapiskach	id=g:6027061
Lac Kapapitukamach	id=g:6027062
Lac Kapatahkatnahiu Uauahk	id=g:6027063
Lac Kapataskitina	id=g:6027064
Lac Kapaukamasi	id=g:6027065
Lac Kapaykut Atikamakw	id=g:6027066
Lac Kapejigwakogabawidj	id=g:6027067
Lac Kapekutapustech	id=g:6027068
Lac Kapekwacata	id=g:6027069
Lac Kapemihikatek	id=g:6027070
Lac Kapenakahkueu Utshis	id=g:6027071
Lac Kapepekopeiak	id=g:6027072
Lac Kapetikuchis	id=g:6027073
Lac Kapeyakukamach	id=g:6027074
Lac Kapeykuch Ministikw	id=g:6027075
Lac Kapichach Kapatakan	id=g:6027076
Lac Kapichisakas	id=g:6027077
Lac Kapichisakas	id=g:6027078
Lac Kapichiskatikasi Uchi	id=g:6027079
Lac Kapihtukamatsh	id=g:6027080
Lac Kapihtukamatsh	id=g:6027081
Lac Kapijuq	id=g:6027082
Lac Kapikakamach	id=g:6027083
Lac Kapikakamau	id=g:6027084
Lac Kapikamit Miskumi	id=g:6027085
Lac Kapikasuw	id=g:6027086
Lac Kapikatan	id=g:6027087
Lac Kapikuchayasi	id=g:6027088
Lac Kapikuchayasis	id=g:6027089
Lac Kapikustachikasi	id=g:6027090
Lac Kapikustachikasis	id=g:6027091
Lac Kapikutatamu	id=g:6027092
Lac Kapikwapotek	id=g:6027093
Lac Kapikwapotek	id=g:6027094
Lac Kapikwatimu	id=g:6027095
Lac Kapikwaukaw	id=g:6027096
Lac Kapimhyamakach Kapachitich	id=g:6027097
Lac Kapimichikamach	id=g:6027098
Lac Kapimikamach	id=g:6027099
Lac Kapimisachun	id=g:6027100
Lac Kapimitamiskaw	id=g:6027101
Lac Kapimitauchikamaw	id=g:6027102
Lac Kapimitikama	id=g:6027103
Lac Kapimitimuch	id=g:6027104
Lac Kapimitiskumikach	id=g:6027105
Lac Kapineomodawag	id=g:6027106
Lac Kapiokanetaniok	id=g:6027107
Lac Kapipunishkueut	id=g:6027108
Lac Kapipuwaskutach	id=g:6027109
Lac Kapisakunu	id=g:6027110
Lac Kapischawasit	id=g:6027111
Lac Kapischawasit	id=g:6027112
Lac Kapischitapiskwau	id=g:6027113
Lac Kapischiyakawisi	id=g:6027114
Lac Kapishuiakamit	id=g:6027115
Lac Kapisichisakas	id=g:6027116
Lac Kapisicoca	id=g:6027117
Lac Kapisikama	id=g:6027118
Lac Kapisikamasich	id=g:6027119
Lac Kapisilikallalik	id=g:6027120
Lac Kapisilikutaalik	id=g:6027121
Lac Kapisililiapik Anginirsaq	id=g:6027122
Lac Kapisililiapik Mikinirsaq	id=g:6027123
Lac Kapisililik	id=g:6027124
Lac Kapisililik	id=g:6027125
Lac Kapisililik	id=g:6027126
Lac Kapisiliqajuirutiq	id=g:6027127
Lac Kapisilitualik	id=g:6027128
Lac Kapiskuahkatnau	id=g:6027129
Lac Kapiskukamisi	id=g:6027130
Lac Kapiskututaw Umitunisin	id=g:6027131
Lac Kapisseiamishkat	id=g:6027132
Lac Kapistakupaw	id=g:6027133
Lac Kapistuschiskaw	id=g:6027134
Lac Kapitagama	id=g:6027135
Lac Kapitahkuiat	id=g:6027136
Lac Kapitapitcikatekwic	id=g:6027137
Lac Kapitauakamat	id=g:6027138
Lac Kapitawawastech	id=g:6027139
Lac Kapitcwikamacik	id=g:6027140
Lac Kapititshiu	id=g:6027141
Lac Kâpitowâsatek	id=g:6027142
Lac Kapitukamach	id=g:6027143
Lac Kapituwekamistech	id=g:6027144
Lac Kapituwestaweu	id=g:6027145
Lac Kapituwestech	id=g:6027146
Lac Kapiyaumutach	id=g:6027147
Lac Kapiyupayau	id=g:6027148
Lac Kapmaihiht Uhakamiskum	id=g:6027149
Lac Kapmitapiskat	id=g:6027150
Lac Kapmitihekakamat	id=g:6027151
Lac Kapmitshakamat	id=g:6027152
Lac Kapmitshakamat	id=g:6027153
Lac Kapokweatakaskonaniwok	id=g:6027154
Lac Kapoon	id=g:6027155
Lac Kappa	id=g:6027156
Lac Kappa	id=g:6027157
Lac Kappinski	id=g:6027158
Lac Kapukuniahkuet	id=g:6027159
Lac Kapunapotagen	id=g:6027160
Lac Kapuskuchiskwaw	id=g:6027161
Lac Kapuskukamach	id=g:6027162
Lac Kapuspawatin	id=g:6027163
Lac Kapuspuwakamaw	id=g:6027164
Lac Kaputaaq	id=g:6027165
Lac Kaputshikananan	id=g:6027166
Lac Kapwakami	id=g:6027167
Lac Kararewetik	id=g:6027168
Lac Kararewetik	id=g:6027169
Lac Kararewetik	id=g:6027170
Lac Kararokokaneparik	id=g:6027171
Lac Kar-Ha-Kon	id=g:6027172
Lac Kariba	id=g:6027173
Lac Karikitokamak	id=g:6027174
Lac Karina	id=g:6027175
Lac Karine	id=g:6027176
Lac Karl	id=g:6027177
Lac Karl	id=g:6027178
Lac Karma	id=g:6027179
Lac Karoid	id=g:6027180
Lac Karot	id=g:6027181
Lac Karou	id=g:6027182
Lac Karsten	id=g:6027183
Lac Kartz	id=g:6027184
Lac Kasa	id=g:6027185
Lac Kasakahikanuskwepiyach	id=g:6027186
Lac Kasakamisu	id=g:6027187
Lac Kasakaskupasiu	id=g:6027188
Lac Kasakitohikatek	id=g:6027189
Lac Kasakukamach	id=g:6027190
Lac Kasakukamach	id=g:6027191
Lac Kasakukamach	id=g:6027192
Lac Kasakukamach	id=g:6027193
Lac Kasakukamach	id=g:6027194
Lac Kasakukamach	id=g:6027195
Lac Kasakukamach	id=g:6027196
Lac Kasakukamach	id=g:6027197
Lac Kasakukamach	id=g:6027198
Lac Kasakukamach	id=g:6027199
Lac Kasakukamach	id=g:6027200
Lac Kasakukamach	id=g:6027201
Lac Kasakukamach	id=g:6027202
Lac Kasakukamach	id=g:6027203
Lac Kasakukamach	id=g:6027204
Lac Kasakukamasich	id=g:6027205
Lac Kasakuwapechikamach	id=g:6027206
Lac Kasakuwapechikamach	id=g:6027207
Lac Kasakwapechikamach	id=g:6027208
Lac Kasapawatich	id=g:6027209
Lac Kasasiki Minictikowok	id=g:6027210
Lac Kasawatsitish	id=g:6027211
Lac Kasayukakamach	id=g:6027212
Lac Kaschinatuwan	id=g:6027213
Lac Kasesekatikwakamacik	id=g:6027214
Lac Kasesekatikwakamak	id=g:6027215
Lac Kashakanapishkat	id=g:6027216
Lac Kashakuwapechikamach	id=g:6027217
Lac Kashapuatshitik	id=g:6027218
Lac Kashetsheministukut	id=g:6027219
Lac Kashipewekamach	id=g:6027220
Lac Kashipitich	id=g:6027221
Lac Kashipitich	id=g:6027222
Lac Kasichinikaw	id=g:6027223
Lac Kasikachawi	id=g:6027224
Lac Kasikachit Atat	id=g:6027225
Lac Kasikanipiskach	id=g:6027226
Lac Kasikaschi	id=g:6027227
Lac Kasiniwakamach	id=g:6027228
Lac Kasipwasikan	id=g:6027229
Lac Kaskamestakan	id=g:6027230
Lac Kaskamikaw	id=g:6027231
Lac Kaskanapiskach	id=g:6027232
Lac Kaskanus	id=g:6027233
Lac Kaskaskokamak	id=g:6027234
Lac Kasko	id=g:6027235
Lac Kaslac	id=g:6027236
Lac Kasokockotewakamak	id=g:6027237
Lac Kasokockotewakamak	id=g:6027238
Lac Kassekao	id=g:6027239
Lac Kastasakakamach	id=g:6027240
Lac Kastunawatinau	id=g:6027241
Lac Kat	id=g:6027242
Lac Katachutauchitach	id=g:6027243
Lac Katahtauatshupunan	id=g:6027244
Lac Katahttauatshukunant	id=g:6027245
Lac Katak	id=g:6027246
Lac Katak	id=g:6027247
Lac Katakusik Musus	id=g:6027248
Lac Katakutauatshitihk	id=g:6027249
Lac Katakutauchitach	id=g:6027250
Lac Katakutautshekamat	id=g:6027251
Lac Katakutawachitich	id=g:6027252
Lac Katakutawachitich	id=g:6027253
Lac Katakutawachitich	id=g:6027254
Lac Katakutawachitich	id=g:6027255
Lac Katakutawchitin	id=g:6027256
Lac Katakwatciwanacik	id=g:6027257
Lac Katakwayuwaw	id=g:6027258
Lac Katanut	id=g:6027259
Lac Katapaskunikaniwiw	id=g:6027260
Lac Kataskachiwekamash	id=g:6027261
Lac Katatapiminakun	id=g:6027262
Lac Katatayaskwayakamaw	id=g:6027263
Lac Katatipawasakakamaw	id=g:6027264
Lac Katatipisikakamaw	id=g:6027265
Lac Katatusakakamach	id=g:6027266
Lac Katatusakakamaw	id=g:6027267
Lac Katauschwatin	id=g:6027268
Lac Kataway	id=g:6027269
Lac Kataway	id=g:6027270
Lac-Kataway	id=g:6027271
Lac Katcikawe Seka	id=g:6027272
Lac Kate	id=g:6027273
Lac Kate	id=g:6027274
Lac Kate	id=g:6027275
Lac Kate	id=g:6027276
Lac Katedibadjiwesig	id=g:6027277
Lac Katehamauapatakant	id=g:6027278
Lac Katetinastek	id=g:6027279
Lac Katheline	id=g:6027280
Lac Kathleen	id=g:6027281
Lac Kathleen	id=g:6027282
Lac Kathleen	id=g:6027283
Lac Katie	id=g:6027284
Lac Katimich	id=g:6027285
Lac Katimiyakamach	id=g:6027286
Lac Katipinuhikanuch	id=g:6027287
Lac Katnuapekahk Ministuk	id=g:6027288
Lac Katnukamahis	id=g:6027289
Lac Katnukamat	id=g:6027290
Lac Katotoganaho	id=g:6027291
Lac Katou	id=g:6027292
Lac Katou	id=g:6027293
Lac Katri	id=g:6027294
Lac Katshenukamat	id=g:6027295
Lac Katshessimun	id=g:6027296
Lac Katshihtauakunetshipanant	id=g:6027297
Lac Katshihtshekakamat	id=g:6027298
Lac Katshihtshekakamat	id=g:6027299
Lac Katshihtshekakamat	id=g:6027300
Lac Katshinukamat	id=g:6027301
Lac Katshinusheshkat	id=g:6027302
Lac Katshipuht	id=g:6027303
Lac Katshiputiskamatunant	id=g:6027304
Lac Katshishemashimekushkatsh	id=g:6027305
Lac Katshishu	id=g:6027306
