Bissanbougou	id=g:6875181
Wunsang Bum	id=g:1286004
Wunsa	id=g:1286005
Wunpo	id=g:1286006
Wun-pa-maik	id=g:1286007
Wunnwedaung	id=g:1286008
Wunna Taung	id=g:1286009
Wunna	id=g:1286010
Wunlo Chaung	id=g:1286011
Wunlo	id=g:1286012
Wunlo	id=g:1286013
Wunle Chaung	id=g:1286014
Wunle	id=g:1286015
Wuning	id=g:1286016
Wungyo	id=g:1286017
Wungyi Chaung	id=g:1286018
Wungyi	id=g:1286019
Wungon	id=g:1286020
Wungon	id=g:1286021
Wungaiksho	id=g:1286022
Wungaik	id=g:1286023
Wungaik	id=g:1286024
Wungabaw	id=g:1286025
Wundwin	id=g:1286026
Wundwin	id=g:1286027
Wundon	id=g:1286028
Wundingon	id=g:1286029
Wundet	id=g:1286030
Wunchon	id=g:1286031
Wun Chaung	id=g:1286032
Wun Chaung	id=g:1286033
Wun Chaung	id=g:1286034
Wunchaung	id=g:1286035
Wunbye Taung	id=g:1286036
Wunbyenge	id=g:1286037
Wunbyegyi	id=g:1286038
Wunbye	id=g:1286039
Wunbye	id=g:1286040
Wunbyangon	id=g:1286041
Wunbo	id=g:1286042
Wunbe-in	id=g:1286043
Wunbe-in	id=g:1286044
Wunbe-in	id=g:1286045
Wunbe In	id=g:1286046
Wunba Taung	id=g:1286047
Wunbade	id=g:1286048
Wunangyang	id=g:1286049
Wun-aing	id=g:1286050
Nam Wun	id=g:1286051
Wumpo	id=g:1286052
Wumba Taung	id=g:1286053
Wuman	id=g:1286054
Wulawng	id=g:1286055
Wulawkawng	id=g:1286056
Wulawbum	id=g:1286057
Wulaw	id=g:1286058
Wulaw	id=g:1286059
Wulang	id=g:1286060
Wulang	id=g:1286061
Wula	id=g:1286062
Wukang	id=g:1286063
Wuja	id=g:1286064
Wuhpatu	id=g:1286065
Wubong	id=g:1286066
Wright Island	id=g:1286067
Wotaohaw	id=g:1286068
Worra	id=g:1286069
Woretu	id=g:1286070
Worakawng	id=g:1286071
Worakawng	id=g:1286072
Wora Hka	id=g:1286073
Woragahtawng	id=g:1286074
Woradut	id=g:1286075
Nam Wōp	id=g:1286076
Wood Island	id=g:1286077
Wood Harbour	id=g:1286078
Wonka	id=g:1286079
Wonghsi Chai	id=g:1286080
Loi Wong	id=g:1286081
Wo-long	id=g:1286082
Wolöng	id=g:1286083
Wo-leng	id=g:1286084
Nam Wo-lam	id=g:1286085
Nam Wo-lai	id=g:1286086
Wo Kyun	id=g:1286087
Woihtup	id=g:1286088
Woibum	id=g:1286089
Woibaw Hka	id=g:1286090
Nam Wo-htao	id=g:1286091
Loi Wo	id=g:1286092
Wiyaw	id=g:1286093
Witung	id=g:1286094
Wito Ywama	id=g:1286095
Wito-taunggon	id=g:1286096
Witok	id=g:1286097
Wito-anaukkon	id=g:1286098
Wito	id=g:1286099
Wisi Chaung	id=g:1286100
Wīsē Chaung	id=g:1286101
Wisalaw	id=g:1286102
Wisalaw	id=g:1286103
Wi-sa-ku	id=g:1286104
Winza	id=g:1286105
Winyaw Seikgyi	id=g:1286106
Winyaw River	id=g:1286107
Win-ya	id=g:1286108
Winwa	id=g:1286109
Winwa	id=g:1286110
Winwa	id=g:1286111
Winwa	id=g:1286112
Winthayettaw	id=g:1286113
Winthaung	id=g:1286114
Winthalwe	id=g:1286115
Wintegu	id=g:1286116
Wintapa	id=g:1286117
Wintalok	id=g:1286118
Winsein	id=g:1286119
Winsein	id=g:1286120
Winsein	id=g:1286121
Winsein	id=g:1286122
Winpyan	id=g:1286123
Winpyan	id=g:1286124
Winpon	id=g:1286125
Winpok	id=g:1286126
Winpok	id=g:1286127
Winpauk Taung	id=g:1286128
Winpauk	id=g:1286129
Winpara	id=g:1286130
Winpanôn Chaung	id=g:1286131
Winpa	id=g:1286132
Winpa	id=g:1286133
Winpa	id=g:1286134
Nam Winnān	id=g:1286135
Winmaung	id=g:1286136
Winmana	id=g:1286137
Winlothaik	id=g:1286138
Winlon Reserved Forest	id=g:1286139
Winlon	id=g:1286140
Winloke	id=g:1286141
Winlewa	id=g:1286142
Winlaikgyi	id=g:1286143
Winkyein Chaung	id=g:1286144
Winkyan	id=g:1286145
Winkawmaw	id=g:1286146
Winkanein	id=g:1286147
Winkana	id=g:1286148
Winkalaw	id=g:1286149
Winkadeik	id=g:1286150
Winkadat	id=g:1286151
Winka	id=g:1286152
Winka	id=g:1286153
Winka	id=g:1286154
Winhtaung	id=g:1286155
Wingyun River	id=g:1286156
Win-gyi	id=g:1286157
Wingyi	id=g:1286158
Wingyet Chaung	id=g:1286159
Wingyan	id=g:1286160
Wingpat	id=g:1286161
Wingon	id=g:1286162
Wingnang	id=g:1286163
Winglom	id=g:1286164
Noi Winglik	id=g:1286165
Wingla	id=g:1286166
Loi Wingking	id=g:1286167
Wingke	id=g:1286168
Wing Kaü	id=g:1286169
Winghu	id=g:1286170
Winghpi	id=g:1286171
Winghpai	id=g:1286172
Winghpai	id=g:1286173
Winghka	id=g:1286174
Wingan	id=g:1286175
Wingalon	id=g:1286176
Wingale	id=g:1286177
Wingabaw Chaung	id=g:1286178
Wingabaw	id=g:1286179
Wingaba	id=g:1286180
Nam Wing	id=g:1286181
Nam Wing	id=g:1286182
Windwa Chaung	id=g:1286183
Winawdö	id=g:1286184
Win-aing	id=g:1286185
Wilugyaung	id=g:1286186
Wilson Island	id=g:1286187
Willingdon Point	id=g:1286188
William Shoal	id=g:1286189
William Island	id=g:1286190
Wikhatar Klang	id=g:1286191
Wi-Aseik	id=g:1286192
Nam Wi	id=g:1286193
White Rock	id=g:1286194
White Rock	id=g:1286195
White Point	id=g:1286196
Whesan Klo	id=g:1286197
Whesan	id=g:1286198
Whemon	id=g:1286199
Whemon	id=g:1286200
Whelung	id=g:1286201
Whalers Rock	id=g:1286202
Whale Bay	id=g:1286203
We-gyi	id=g:1286204
Wezaya Taung	id=g:1286205
We-ywa	id=g:1286206
Weyit	id=g:1286207
Wèwun	id=g:1286208
Wewun	id=g:1286209
Wewinya	id=g:1286210
Wewa Doko	id=g:1286211
Wetyu Chaung	id=g:1286212
Wetyok	id=g:1286213
Wetyetpauk Chaung	id=g:1286214
Wetyet	id=g:1286215
Wetyè Chaung	id=g:1286216
Wetye	id=g:1286217
Wet-ya	id=g:1286218
Wetya	id=g:1286219
Wetwundaung Reserved Forest	id=g:1286220
Wetwun	id=g:1286221
Wetwin	id=g:1286222
Wettu-in	id=g:1286223
Wettu Ashebetkan	id=g:1286224
Wettu	id=g:1286225
Wettu	id=g:1286226
Wettogon	id=g:1286227
Wetto	id=g:1286228
Wetto	id=g:1286229
Wetto	id=g:1286230
Wetto	id=g:1286231
Wetto	id=g:1286232
Wetto	id=g:1286233
Wetto	id=g:1286234
Wetto	id=g:1286235
Wetto	id=g:1286236
Wetto	id=g:1286237
Wettigan	id=g:1286238
Wettidaung	id=g:1286239
Wetthigan Lake	id=g:1286240
Wetthet	id=g:1286241
Wetthè	id=g:1286242
Wet-the	id=g:1286243
Wettha-in	id=g:1286244
Wetthail	id=g:1286245
Wetthaik Taungdan	id=g:1286246
Wetthaik	id=g:1286247
Wetthagin	id=g:1286248
Wetthagin	id=g:1286249
Wetthachin	id=g:1286250
Wetthabok	id=g:1286251
Wettein	id=g:1286252
Wette	id=g:1286253
Wettaung	id=g:1286254
Wettan	id=g:1286255
Wettakhon	id=g:1286256
Wetsu Patok	id=g:1286257
Wetsagyaung	id=g:1286258
Wetsabo	id=g:1286259
Wetpyuye Reserved Forest	id=g:1286260
Wetpyuye	id=g:1286261
Wetpyu Taung	id=g:1286262
Wetpyugon	id=g:1286263
Wetpyu	id=g:1286264
Wetpyit	id=g:1286265
Wetpôk Chaung	id=g:1286266
Wetpok	id=g:1286267
Wetpôk	id=g:1286268
Wetpok	id=g:1286269
Wetpok	id=g:1286270
Wetpo Chaung	id=g:1286271
Wetpo	id=g:1286272
Wetpo	id=g:1286273
Wetpaung	id=g:1286274
Wetmyegan	id=g:1286275
Wetmyedaw	id=g:1286276
Wetmyedaw	id=g:1286277
Wetmedu	id=g:1286278
Wetma-u	id=g:1286279
Wetmathe	id=g:1286280
Wetmasut	id=g:1286281
Wetmagya	id=g:1286282
Wetlu Taung	id=g:1286283
Wetlu-aing	id=g:1286284
Wetlu-aing	id=g:1286285
Wetlu	id=g:1286286
Wetlu	id=g:1286287
Wetlu	id=g:1286288
Wetlèywè	id=g:1286289
Wetlet	id=g:1286290
Wetlet	id=g:1286291
Wetleik Taung	id=g:1286292
Wetle	id=g:1286293
Wetlataw	id=g:1286294
Wetla Taung	id=g:1286295
Wetla Kwin	id=g:1286296
Wetlaha	id=g:1286297
Wet Kyun	id=g:1286298
Wet Kyun	id=g:1286299
Wetkyein Daung	id=g:1286300
Wetkyein	id=g:1286301
Wetkyat Chaung	id=g:1286302
Wetkya Chaung	id=g:1286303
Wetkya	id=g:1286304
Wetkya	id=g:1286305
Wetkya	id=g:1286306
Wetkon	id=g:1286307
Wetkon	id=g:1286308
Wetkon	id=g:1286309
Wetkon	id=g:1286310
Wetkok	id=g:1286311
Wetke Chaung	id=g:1286312
Wetke Chaung	id=g:1286313
Wetke	id=g:1286314
Wetkaw	id=g:1286315
Wetkauk	id=g:1286316
Wetkathe	id=g:1286317
Wetkan	id=g:1286318
Wetkamu	id=g:1286319
Wetkaikchaung	id=g:1286320
Wetkaik	id=g:1286321
Wetka Chaung	id=g:1286322
Wet-ka Chaung	id=g:1286323
Wetkabu	id=g:1286324
Wetkabauk	id=g:1286325
Wetka	id=g:1286326
Wetin	id=g:1286327
Wetho Taung	id=g:1286328
Wethme	id=g:1286329
Wethlagyi	id=g:1286330
Wethlagale	id=g:1286331
Wethkaung	id=g:1286332
Wethaw	id=g:1286333
Wethali	id=g:1286334
Wetgaung	id=g:1286335
Wetgaung	id=g:1286336
Wetchokkon	id=g:1286337
Wetchok	id=g:1286338
Wetchegon	id=g:1286339
Wetchaung	id=g:1286340
Wetchanyo	id=g:1286341
Wetchan Taung	id=g:1286342
Wetchangayet	id=g:1286343
Wetchahgan	id=g:1286344
Wetawngkawng	id=g:1286345
Wetaung	id=g:1286346
Wetatawkwin	id=g:1286347
Weta	id=g:1286348
Wesut Chaung	id=g:1286349
Wè-sü-hso	id=g:1286350
Wesu Ga	id=g:1286351
Wè-sū-daw	id=g:1286352
West Swa Reserved Forest	id=g:1286353
West Spur	id=g:1286354
West Shoal	id=g:1286355
West Sandy Islet	id=g:1286356
West Rock	id=g:1286357
West Point	id=g:1286358
West Islet	id=g:1286359
West Islet	id=g:1286360
West Hummock	id=g:1286361
West Hill	id=g:1286362
Western Rocky Island	id=g:1286363
Western Channel	id=g:1286364
West Canister Island	id=g:1286365
Weshi Pum	id=g:1286366
Weshi Hka	id=g:1286367
Weshi	id=g:1286368
Wesao	id=g:1286369
Wesalun Chaung	id=g:1286370
We River	id=g:1286371
Wepadin Chaung	id=g:1286372
Wepadan	id=g:1286373
Wepadan	id=g:1286374
Wen Long	id=g:1286375
Wenhpau Bok	id=g:1286376
Weng Yün	id=g:1286377
Loi Wengwo	id=g:1286378
Wengti	id=g:1286379
Loi Wēng-sa-lawm	id=g:1286380
Weng-nawng	id=g:1286381
Wengnan	id=g:1286382
Wengmau	id=g:1286383
Wengmao	id=g:1286384
Wēnglōng	id=g:1286385
Wenglong	id=g:1286386
Wengloi	id=g:1286387
Wengleng	id=g:1286388
Wèng-leng	id=g:1286389
Wenglek	id=g:1286390
Weng Kwai	id=g:1286391
Wengkoi	id=g:1286392
Wengkaw	id=g:1286393
Wengkau	id=g:1286394
Wengkau	id=g:1286395
Weng Kao	id=g:1286396
Weng Kao	id=g:1286397
Wengkang	id=g:1286398
Loi Wenghsio	id=g:1286399
Wenghong	id=g:1286400
Wèngè Chaung	id=g:1286401
Wenge	id=g:1286402
Loi Wēng	id=g:1286403
Loi Weng	id=g:1286404
Loi Weng	id=g:1286405
Loi Weng	id=g:1286406
Loi Weng	id=g:1286407
Nam Wen	id=g:1286408
Wemagaik	id=g:1286409
Wema Chaung	id=g:1286410
Wema	id=g:1286411
Welwin Taung	id=g:1286412
We-lu-ga	id=g:1286413
Welon	id=g:1286414
Welhring Klang	id=g:1286415
Welawe	id=g:1286416
Welaung Chaung	id=g:1286417
Welaung	id=g:1286418
Welaung	id=g:1286419
Welātām	id=g:1286420
Welamu	id=g:1286421
Wela	id=g:1286422
Wekyaik	id=g:1286423
Wekwa Chaung	id=g:1286424
Wekwa	id=g:1286425
Wekthado Taungdan	id=g:1286426
Wekpôk Chaung	id=g:1286427
Wekpôk	id=g:1286428
Wè-kle-hku	id=g:1286429
Wekchiha	id=g:1286430
Wekata	id=g:1286431
Wekarein	id=g:1286432
Wèkanin	id=g:1286433
Wekame	id=g:1286434
Wekambaung Taung	id=g:1286435
Wèkali Chaung	id=g:1286436
Wekali	id=g:1286437
Wekabyu Taung	id=g:1286438
Wejai	id=g:1286439
We-in Chaung	id=g:1286440
Weikza Taung	id=g:1286441
Wehmu	id=g:1286442
Wehmat	id=g:1286443
Wehingama	id=g:1286444
Wegyi-ywama	id=g:1286445
Wegyi In	id=g:1286446
Wegyigwin	id=g:1286447
Wegyi Chaung	id=g:1286448
Wègyi Chaung	id=g:1286449
Wegyi	id=g:1286450
Wegyi	id=g:1286451
Wègyi	id=g:1286452
Wegyi	id=g:1286453
Wegyi	id=g:1286454
Wègyi	id=g:1286455
Wegyi	id=g:1286456
Wègyi	id=g:1286457
Wegyi	id=g:1286458
Wegyi	id=g:1286459
Wegyi	id=g:1286460
Wegyi	id=g:1286461
Wegyi	id=g:1286462
Wègyi	id=g:1286463
Wegyi	id=g:1286464
Wegyi	id=g:1286465
Wegyi	id=g:1286466
Wegyi	id=g:1286467
Wegyi	id=g:1286468
Wegyi	id=g:1286469
Wegyi	id=g:1286470
Wegyaing	id=g:1286471
Wegale	id=g:1286472
Wegale	id=g:1286473
Wegalaung	id=g:1286474
Wedyok Taung	id=g:1286475
Wedyok Chaung	id=g:1286476
Wedu	id=g:1286477
Wedi Chaung	id=g:1286478
Wedi Chaung	id=g:1286479
Wedi	id=g:1286480
Wedaung Chaung	id=g:1286481
Wedaung Atwin	id=g:1286482
Wedaung Apyin	id=g:1286483
Wedaung	id=g:1286484
Wedaung	id=g:1286485
Wedaung	id=g:1286486
Wedaung	id=g:1286487
Wedaung	id=g:1286488
Wedaung	id=g:1286489
Wedaung	id=g:1286490
Wedaung	id=g:1286491
Wedaung	id=g:1286492
Wedaung	id=g:1286493
Wedaung	id=g:1286494
Wedaung	id=g:1286495
Wedaung	id=g:1286496
Wedaung	id=g:1286497
We Chaung	id=g:1286498
Wechaung	id=g:1286499
Wechaung	id=g:1286500
Webyan	id=g:1286501
Webyan	id=g:1286502
Webyan	id=g:1286503
Webula	id=g:1286504
Webu Chaung	id=g:1286505
Webu	id=g:1286506
Webonla	id=g:1286507
Webon	id=g:1286508
Webawseik	id=g:1286509
Webaw	id=g:1286510
Webaung	id=g:1286511
Webauk	id=g:1286512
We-ban-hku	id=g:1286513
We-ban-hku	id=g:1286514
Nam We	id=g:1286515
Wazwinok	id=g:1286516
Wazun Taung	id=g:1286517
Wazungyaung	id=g:1286518
Wazin Taung	id=g:1286519
Wazi	id=g:1286520
Waza	id=g:1286521
Waywet	id=g:1286522
Wayutha	id=g:1286523
Wayu	id=g:1286524
Wayu	id=g:1286525
Waytin Chaung	id=g:1286526
Wayonzun	id=g:1286527
Wayônzu	id=g:1286528
Wayonzeik	id=g:1286529
Wayonyin	id=g:1286530
Wayontha	id=g:1286531
Wayontha	id=g:1286532
Wayontha	id=g:1286533
Wayonle	id=g:1286534
Wayongyi Chaung	id=g:1286535
Wayôngôn	id=g:1286536
Wayôngôn	id=g:1286537
Wayongon	id=g:1286538
Wayongon	id=g:1286539
Wayongon	id=g:1286540
Wayongon	id=g:1286541
Wayongon	id=g:1286542
Wayongon	id=g:1286543
Wayongon	id=g:1286544
Wayongon	id=g:1286545
Wayongon	id=g:1286546
Wayongan	id=g:1286547
Wayondaw	id=g:1286548
Wayondaw	id=g:1286549
Wayon Chaung	id=g:1286550
Wayonchaung	id=g:1286551
Wayonchaung	id=g:1286552
Wayonbok	id=g:1286553
Wayonbin Sakan	id=g:1286554
Wayonbinlè	id=g:1286555
Wayonbin	id=g:1286556
Wayonbin	id=g:1286557
Wayôn	id=g:1286558
Wayon	id=g:1286559
Wayo	id=g:1286560
Wayitnge	id=g:1286561
Wayit	id=g:1286562
Wayingyaing	id=g:1286563
Wayindok	id=g:1286564
Wayindok	id=g:1286565
Wayi	id=g:1286566
Waye Chaung	id=g:1286567
Waye	id=g:1286568
Wayaw	id=g:1286569
Wayaunggon	id=g:1286570
Wayaung	id=g:1286571
Waya-nge	id=g:1286572
Wayakaing River	id=g:1286573
Wayāgon	id=g:1286574
Waya	id=g:1286575
Waya	id=g:1286576
Waya	id=g:1286577
Waya	id=g:1286578
Wawnchhung Ga	id=g:1286579
Wawmum	id=g:1286580
Wawmi	id=g:1286581
Wawmāntām	id=g:1286582
Wawle	id=g:1286583
Wawla-pong	id=g:1286584
Wawkhawdo	id=g:1286585
Wawhtung	id=g:1286586
Wawgrup	id=g:1286587
Wawchon	id=g:1286588
Wawang	id=g:1286589
Wawang	id=g:1286590
Waw	id=g:1286591
Wa-um	id=g:1286592
Watung	id=g:1286593
Watugyi	id=g:1286594
Wātu	id=g:1286595
Wathulaw	id=g:1286596
Wathondaw	id=g:1286597
Wathonbyu	id=g:1286598
Wathokla	id=g:1286599
Wathokla	id=g:1286600
Wathokho	id=g:1286601
Watho	id=g:1286602
Wa-tho	id=g:1286603
Wathitkon	id=g:1286604
Wathesan	id=g:1286605
Wat-hek	id=g:1286606
Wathegon	id=g:1286607
Wathe	id=g:1286608
Wathawhku	id=g:1286609
Wathar Razi	id=g:1286610
Wathala	id=g:1286611
Watha	id=g:1286612
Watha	id=g:1286613
Wataya-ashe	id=g:1286614
Wataya	id=g:1286615
Watawng-gahtawng	id=g:1286616
Wa Taung	id=g:1286617
Watat Ga	id=g:1286618
Watanga	id=g:1286619
Watamkawng	id=g:1286620
Watalakhi	id=g:1286621
Wataki	id=g:1286622
Watadwe	id=g:1286623
Wāta	id=g:1286624
Wāsukyāng	id=g:1286625
Wasu	id=g:1286626
Wasôk	id=g:1286627
Waslang Bum	id=g:1286628
Wa-si-hsai	id=g:1286629
Waship Hka	id=g:1286630
Washin Chaung	id=g:1286631
Washawng	id=g:1286632
Washawma	id=g:1286633
Washa	id=g:1286634
Wāsha	id=g:1286635
Wāsha	id=g:1286636
Wā-sha	id=g:1286637
Wasawng	id=g:1286638
Wasat	id=g:1286639
Wasantu	id=g:1286640
Wasangpang	id=g:1286641
Wasane	id=g:1286642
Wasalo	id=g:1286643
Warrington Straits	id=g:1286644
Warrington Passage	id=g:1286645
Warong Hka	id=g:1286646
Wārong	id=g:1286647
Wariwāgaw	id=g:1286648
Wāri Ting	id=g:1286649
Warinkawng	id=g:1286650
Waring	id=g:1286651
Wari	id=g:1286652
Ware	id=g:1286653
Ward Point	id=g:1286654
Warden Island	id=g:1286655
Warazup	id=g:1286656
Warawng Pum	id=g:1286657
Warawng Ga	id=g:1286658
Warawng Ga	id=g:1286659
Warawkawng	id=g:1286660
Wara Taung	id=g:1286661
Waraseng	id=g:1286662
Warang Ga	id=g:1286663
Warahku	id=g:1286664
Wara Hka	id=g:1286665
Wara Ga	id=g:1286666
Warachaung	id=g:1286667
Warabum	id=g:1286668
Warabum	id=g:1286669
Wara	id=g:1286670
Wapyu Taung	id=g:1286671
Wapyudaung	id=g:1286672
Wapyon	id=g:1286673
Wapyaw	id=g:1286674
Wapyat	id=g:1286675
Wapude	id=g:1286676
Waplong	id=g:1286677
Waplon	id=g:1286678
Wape Ywathit	id=g:1286679
Wape Shan-ywa	id=g:1286680
Wape-auk	id=g:1286681
Wape	id=g:1286682
Wapawng	id=g:1286683
Wapawnaung Bum	id=g:1286684
Wapange	id=g:1286685
Wapaing	id=g:1286686
Wapadaw Chaung	id=g:1286687
Wapadaw	id=g:1286688
Wān Yüntau	id=g:1286689
Wān Yünno	id=g:1286690
Wān Yungtaik	id=g:1286691
Wān Yūng	id=g:1286692
Wān Yumtūn	id=g:1286693
Wān Yūmpāng	id=g:1286694
Wān Yūmmoi	id=g:1286695
Wān Yōk	id=g:1286696
Wān Yok	id=g:1286697
Wanyodaung	id=g:1286698
Wān-yin	id=g:1286699
Wān-yin	id=g:1286700
Wān Yē-yā	id=g:1286701
Wān Ye	id=g:1286702
Wān Ya-yong	id=g:1286703
Wān Yawngyao	id=g:1286704
Wān Yawng-ū	id=g:1286705
Wān Yawngsūn	id=g:1286706
Wān Yawnglāk	id=g:1286707
Wān Yawngkawk	id=g:1286708
Wān Yawng Kat	id=g:1286709
Wān Yawng Hük	id=g:1286710
Wān Yawng Hkim	id=g:1286711
Wān Yawng Hkawk	id=g:1286712
Wān Yawn	id=g:1286713
Wān Yawm	id=g:1286714
Wān Yat	id=g:1286715
Wān Yao	id=g:1286716
Wān Yangwat	id=g:1286717
Wān Yangtawsan	id=g:1286718
Wān Yāngtawng	id=g:1286719
Wān Yangseng	id=g:1286720
Wān Yāngpao	id=g:1286721
Wān Yangnoi	id=g:1286722
Wān Yangngün	id=g:1286723
Wān Yāngmaü	id=g:1286724
Wān Yangmā-len	id=g:1286725
Wān Yanglu-niu-tai	id=g:1286726
Wān Yānglōng	id=g:1286727
Wān Yanglōng	id=g:1286728
Wān Yanglōng	id=g:1286729
Wān Yānglao	id=g:1286730
Wān Yānglao	id=g:1286731
Wān Yangla	id=g:1286732
Wān Yangkio	id=g:1286733
Wān Yangkawng	id=g:1286734
Wān Yāngkawm	id=g:1286735
Wān Yangka	id=g:1286736
Wān Yanghsaw	id=g:1286737
Wān Yanghsaw	id=g:1286738
Wān Yanghkwai	id=g:1286739
Wān Yanghkwai	id=g:1286740
Wān Yanghkam	id=g:1286741
Wān Yanghkam	id=g:1286742
Wān Yanghkam	id=g:1286743
Wān Yanghkam	id=g:1286744
Wān Yānghkai	id=g:1286745
Wān Yanghkai	id=g:1286746
Wān Yanghai	id=g:1286747
Wān Yanghā	id=g:1286748
Wān Yangbo	id=g:1286749
Wān Yangbo	id=g:1286750
Wān Yang-aw	id=g:1286751
Wān Yang	id=g:1286752
Wān Yāng	id=g:1286753
Wān Yāng	id=g:1286754
Wān Yang	id=g:1286755
Wān Yang	id=g:1286756
Wān Yang	id=g:1286757
Wān Yāng	id=g:1286758
Wān Yāng	id=g:1286759
Wān Yang	id=g:1286760
Wān Yang	id=g:1286761
Wān Yang	id=g:1286762
Wānyan	id=g:1286763
Wān Yampēng	id=g:1286764
Wān Yaklang	id=g:1286765
Wān Yai	id=g:1286766
Wān Ya-hko	id=g:1286767
Wān Ya-hko	id=g:1286768
Wān Ya	id=g:1286769
Wān Wowsom	id=g:1286770
Wān Wonhok	id=g:1286771
Wān Wön	id=g:1286772
Wān Wo-long	id=g:1286773
Wān Wo-long	id=g:1286774
Wān Wo-lai	id=g:1286775
Wān Wēngpun	id=g:1286776
Wān Wengnang	id=g:1286777
Wān Wengmawksam	id=g:1286778
Wān Wengleng	id=g:1286779
Wān Wengkiao	id=g:1286780
Wān Wengken	id=g:1286781
Wān Wēnghsūn	id=g:1286782
Wān Wenghin	id=g:1286783
Wān Wēngbūng	id=g:1286784
Wān Wēngbūng	id=g:1286785
Wān Wēngbūng	id=g:1286786
Wān Wēng	id=g:1286787
Wān Wēng	id=g:1286788
Wān Wēng	id=g:1286789
Wān Wēng	id=g:1286790
Wān Wēng	id=g:1286791
Wān Wè	id=g:1286792
Wanwe	id=g:1286793
Wān Wa-yao	id=g:1286794
Wān Waw	id=g:1286795
Wān Wathsao	id=g:1286796
Wān Wāt	id=g:1286797
Wān Wangpök	id=g:1286798
Wān Wanghkam	id=g:1286799
Wān Wa-konsang	id=g:1286800
Loi Wanwa	id=g:1286801
Wān Wa	id=g:1286802
Wān Wa	id=g:1286803
Wān U-yin	id=g:1286804
Wān U-pa-nam	id=g:1286805
Wān Ünhson	id=g:1286806
Wān Ung-sang	id=g:1286807
Wān Ungkop	id=g:1286808
Wān Un	id=g:1286809
Wān Ün	id=g:1286810
Wān U-mu	id=g:1286811
Wān Ūmtawng	id=g:1286812
Wān Ūmtawng	id=g:1286813
Wān Umlong	id=g:1286814
Wān Umlöng	id=g:1286815
Wān Umkēngnoi	id=g:1286816
Wān Üm	id=g:1286817
Wān Ūi	id=g:1286818
Wān Twi-twi-zai	id=g:1286819
Wān Tu-ya	id=g:1286820
Wān Tü-wu	id=g:1286821
Wān Tu-ti	id=g:1286822
Wantu Pum	id=g:1286823
Wān Tūp	id=g:1286824
Wān Tūnpūng	id=g:1286825
Wān Tunmöng	id=g:1286826
Wān Tü-nio	id=g:1286827
Wān Tunhtān	id=g:1286828
Wān Tunhong	id=g:1286829
Wān Tunhong	id=g:1286830
Wān Tungten	id=g:1286831
Wān Tungong	id=g:1286832
Wān Tüngmong	id=g:1286833
Wān Tūnglong	id=g:1286834
Wān Tūnglūng	id=g:1286835
Wān Tūngleng	id=g:1286836
Wān Tunghto-tep	id=g:1286837
Wantung	id=g:1286838
Wān Tūng	id=g:1286839
Wān Tün	id=g:1286840
Wān Tün	id=g:1286841
Wān Tumkai	id=g:1286842
Wān Tū-kiao	id=g:1286843
Wantuk Bum	id=g:1286844
Wān Tsao-pa-chai	id=g:1286845
Wān Tōnpa-kwao	id=g:1286846
Wān Tōnkenghkam	id=g:1286847
Wān Tōnkenghkam	id=g:1286848
Wān Tonhong	id=g:1286849
Wān Tōng-yong	id=g:1286850
Wān Tōngwing	id=g:1286851
Wān Tongweng	id=g:1286852
Wān Tongwan	id=g:1286853
Wān Tongtip	id=g:1286854
Wān Tongte	id=g:1286855
Wān Tongtau	id=g:1286856
Wān Tongniu	id=g:1286857
Wān Tongmawn	id=g:1286858
Wān Tonglik	id=g:1286859
Wān Tongli	id=g:1286860
Wān Tōnghtam	id=g:1286861
Wān Tōnghsi	id=g:1286862
Wān Tonghpa-leng	id=g:1286863
Wān Tonghpa	id=g:1286864
Wān Tonghkam	id=g:1286865
Wān Tōng-aw	id=g:1286866
Wān Tōng	id=g:1286867
Wān Tong	id=g:1286868
Wān Tōng	id=g:1286869
Wān Tōng	id=g:1286870
Wān Tōng	id=g:1286871
Wān Tōng	id=g:1286872
Wān Tong	id=g:1286873
Wān Tōng	id=g:1286874
Wān To-long	id=g:1286875
Wān Tintok	id=g:1286876
Wān Tinput	id=g:1286877
Wān Tinloi	id=g:1286878
Wān Tinloi	id=g:1286879
Wān Tinloi	id=g:1286880
Wān Tinloi	id=g:1286881
Wān Tinloi	id=g:1286882
Wān Tinloi	id=g:1286883
Wān Tinhtat	id=g:1286884
Wān Tinhtat	id=g:1286885
Wān Tinhtat	id=g:1286886
Wān Tinhtat	id=g:1286887
Wān Tinhtat	id=g:1286888
Wān Tin	id=g:1286889
Wān Tiehchanchai	id=g:1286890
Wan Teung	id=g:1286891
Wān Tè-pa	id=g:1286892
Wān Teng	id=g:1286893
Wān Ten	id=g:1286894
Wān Tein	id=g:1286895
Wān Tè-hsai	id=g:1286896
Wān Tè	id=g:1286897
Wān Ta-yu-shu	id=g:1286898
Wān Tawngloi	id=g:1286899
Wān Tawnglè	id=g:1286900
Wān Tawngkwit	id=g:1286901
Wān Tawngkaw	id=g:1286902
Wān Tawnghsawk	id=g:1286903
Wan Tawng	id=g:1286904
Wān Tawng	id=g:1286905
Wān Tawn	id=g:1286906
Wān Tawkkawng	id=g:1286907
Wān Tawk	id=g:1286908
Wan Tawk	id=g:1286909
Wān Taw-aw	id=g:1286910
Wān Ta-wantzu	id=g:1286911
Wān Taw	id=g:1286912
