Moami	id=g:2357950
Tŭrnovski Visochini	id=g:726153
Tŭrnovlak	id=g:726154
Tŭrnovka	id=g:726155
Tŭrnovets	id=g:726156
Tŭrnov Dyal	id=g:726157
Tŭrnoslivka	id=g:726158
Tŭrnicheni	id=g:726159
Tŭrnen Kladenets	id=g:726160
Tŭrnene	id=g:726161
Tŭrne	id=g:726162
Tŭrnava	id=g:726163
Tŭrnava	id=g:726164
Tŭrnak	id=g:726165
Turlata	id=g:726166
Turkincha	id=g:726167
Tŭrkhovo	id=g:726168
Tŭrkasheni	id=g:726169
Turiya	id=g:726170
Tŭrgovishtki Prokhod	id=g:726171
Obshtina Tŭrgovishte	id=g:726172
Tŭrgovishte	id=g:726173
Tŭrgovishte	id=g:726174
Tŭrgovishte	id=g:726175
Turchinovo	id=g:726176
Tŭpchileshtovo	id=g:726177
Tŭnkovo	id=g:726178
Tŭnkovo	id=g:726179
Tŭnkoto	id=g:726180
Tŭnki Rŭt	id=g:726181
Tŭnka Bara	id=g:726182
Tunca Nehri	id=g:726183
Tumb’ovoto	id=g:726184
Tumbevtsi	id=g:726185
Tumbata	id=g:726186
Tumbalovo	id=g:726187
Tumba	id=g:726188
Tulovo	id=g:726189
Tukhovishta	id=g:726190
Tŭkach	id=g:726191
Tuden	id=g:726192
Tuchenitsa	id=g:726193
Tuchenitsa	id=g:726194
Tsvyatovo	id=g:726195
Tsvyatkovtsi	id=g:726196
Tsvetnitsa	id=g:726197
Tsvetkova Bara	id=g:726198
Tsvetino	id=g:726199
Tsveklyuvtsi	id=g:726200
Tsutsumanite	id=g:726201
Tsŭrvishte	id=g:726202
Tsŭrvenyano	id=g:726203
Tsŭrvendol	id=g:726204
Tsŭrvena Yabŭlka	id=g:726205
Tsŭrvaritsa	id=g:726206
Tsŭrnel	id=g:726207
Tsŭrkvitsa	id=g:726208
Tsŭrkvitsa	id=g:726209
Tsŭrkvishte	id=g:726210
Tsŭrkvino	id=g:726211
Tsŭrkva	id=g:726212
Tsrŭncha	id=g:726213
Tsrŭncha	id=g:726214
Tsrŭklevtsi	id=g:726215
Tsreshnovo	id=g:726216
Tsonkovtsi	id=g:726217
Tsonevska	id=g:726218
Tsonevo	id=g:726219
Tsokevtsi	id=g:726220
Tsirka	id=g:726221
Tsirikova Tsŭrkva	id=g:726222
Tsinga	id=g:726223
Tsiklovo	id=g:726224
Tsiganski Pristan	id=g:726225
Tsiganska Reka	id=g:726226
Tsibŭrska Nizina	id=g:726227
Tsibritsa	id=g:726228
Tserovo	id=g:726229
Tserovo	id=g:726230
Tserovo	id=g:726231
Tserovitsa	id=g:726232
Tserovishte	id=g:726233
Tserovets	id=g:726234
Tserovata Bardçima	id=g:726235
Tserova Koriya	id=g:726236
Tserkovski	id=g:726237
Tserkovski	id=g:726238
Tseriya	id=g:726239
Tseretsel	id=g:726240
Tseretelevo	id=g:726241
Tseperanite	id=g:726242
Tsenovtsi	id=g:726243
Obshtina Tsenovo	id=g:726244
Tsenovo	id=g:726245
Tsenovo	id=g:726246
Tsenovich	id=g:726247
Tsenino	id=g:726248
Tselina	id=g:726249
Tsegrilovtsi	id=g:726250
Tsatsarovtsi	id=g:726251
Tsatsarovtsi	id=g:726252
Tsar Samuil	id=g:726253
Tsar Petrovo	id=g:726254
Tsar Kaloyan	id=g:726255
Tsaritsa	id=g:726256
Tsarino	id=g:726257
Tsarimir	id=g:726258
Tsarichina	id=g:726259
Tsarichina	id=g:726260
Tsarichina	id=g:726261
Tsar Ferdinand	id=g:726262
Tsarev Vrŭkh	id=g:726263
Tsarevtsi	id=g:726264
Tsarevtsi	id=g:726265
Tsarevo	id=g:726266
Tsarevets	id=g:726267
Tsarevets	id=g:726268
Tsarevets	id=g:726269
Tsarevets	id=g:726270
Tsarev Dol	id=g:726271
Tsarev Brod	id=g:726272
Tsareva Polyana	id=g:726273
Tsaratsovo	id=g:726274
Tsaratsar	id=g:726275
Tsar Asen	id=g:726276
Tsar Asen	id=g:726277
Tsar Asen	id=g:726278
Tsaparevska Reka	id=g:726279
Tsaparevo	id=g:726280
Tsanko Tserkovski	id=g:726282
Tsani-Ginchevo	id=g:726283
Tsalapitsa	id=g:726284
Tsakonitsa	id=g:726285
Obshtina Tryavna	id=g:726286
Tryavna	id=g:726287
Trŭstikovo	id=g:726288
Trŭstikovo	id=g:726289
Trŭstikovo	id=g:726290
