El Jacalón	id=g:4028256
Kampung Rompin	id=g:1734882
Rompin	id=g:1734883
Perhentian Londah	id=g:1734884
Gemas	id=g:1734885
Air Kuning Selatar	id=g:1734886
Pulau Seribuat	id=g:1734887
Pulau Harimau	id=g:1734888
Pulau Rawa	id=g:1734889
Kampung Kayu Papan	id=g:1734890
Pulau Puchong	id=g:1734891
Pulau Lalang	id=g:1734892
Tanjung Resang	id=g:1734893
Tanjung Mawar	id=g:1734894
Kampung Mawar	id=g:1734895
Kampung Hubung	id=g:1734896
Padang Endau	id=g:1734897
Kampung Pianggu	id=g:1734898
Sungai Anak Endau	id=g:1734899
Kampung Labung	id=g:1734900
Kemai	id=g:1734901
Kedaik	id=g:1734902
Kampung Petuh	id=g:1734903
Kampung Sungai Tanam	id=g:1734904
Daerha Rompin	id=g:1734905
Gunung Besar	id=g:1734906
Bukit Gayung	id=g:1734907
Kampung Genting	id=g:1734908
Kampung Nipah	id=g:1734909
Pulau Tioman	id=g:1734910
Kampung Kacah	id=g:1734911
Bukit Mesah	id=g:1734912
Kampung Gading	id=g:1734913
Kuala Rompin	id=g:1734914
Kampung Leban Condong	id=g:1734915
Kampung Merlak	id=g:1734916
Sungai Rompin	id=g:1734917
Bukit Peta	id=g:1734918
Gunung Hulu Kemapan	id=g:1734919
Gunung Beremban	id=g:1734920
Mentelung	id=g:1734921
Pulau Mertang Timor	id=g:1734922
Pulau Mertang Tengah	id=g:1734923
Pulau Mertang	id=g:1734924
Pulau Belanah	id=g:1734925
Pulau Gual	id=g:1734926
Kuala Pontian	id=g:1734927
Denai	id=g:1734928
Kampung Kasing	id=g:1734929
Pulau Tunus	id=g:1734930
Pulau Ducung Laut	id=g:1734931
Pulau Ducung Darat	id=g:1734932
Kampung Jawa	id=g:1734933
Pulau Layak	id=g:1734934
Pulau Tengah	id=g:1734935
Pulau Aceh	id=g:1734936
Pulau Sembilang	id=g:1734937
Pulau Tong Burung	id=g:1734938
Tanjung Birah	id=g:1734939
Pulau Tulai	id=g:1734940
Pulau Cebeh	id=g:1734941
Pulau Sepoi	id=g:1734942
Pulau Labas	id=g:1734943
Tanjung Kelapa	id=g:1734944
Tanjung Letak Hitam	id=g:1734945
Teluk Naut	id=g:1734946
Tanjung Saing	id=g:1734947
Tanjung Mesuh	id=g:1734948
Kampung Tekek	id=g:1734949
Tanjung Ruit	id=g:1734950
Tanjung Bongkil	id=g:1734951
Gunung Kajang	id=g:1734952
Tanjung Berhala	id=g:1734953
Tanjung Lanting	id=g:1734954
Tanjung Duata	id=g:1734955
Pulau Tokong Bahara	id=g:1734956
Pulau Jahat	id=g:1734957
Pulau Pemanggil	id=g:1734958
Kampung Terlang	id=g:1734959
Kampung Pelak	id=g:1734960
Kampung Batu Balik	id=g:1734961
Sungai Mentiga	id=g:1734962
Kuala Mentiga	id=g:1734963
Kampung Balak	id=g:1734964
Daerah Pekan	id=g:1734965
Kampung Pulau Lanjut	id=g:1734966
Bukit Gerek	id=g:1734967
Kampung Kujung	id=g:1734968
Kampung Pulau Telunjuk	id=g:1734969
Bukit Bangkung	id=g:1734970
Pekan	id=g:1734971
Kampung Hulu Air Hitam	id=g:1734972
Kampung Sungai Miang	id=g:1734973
Kuala Api Api	id=g:1734974
Tanjung Batu	id=g:1734975
Kampung Tanjung Batu	id=g:1734976
Kampung Beluru	id=g:1734977
Nenasi	id=g:1734978
Sungai Bebar	id=g:1734979
Kuala Bebar	id=g:1734980
Bukit Salung	id=g:1734981
Sungai Aur	id=g:1734982
Kampong Aur	id=g:1734983
Merchong	id=g:1734984
Sungai Mercung	id=g:1734985
Kuala Mercung	id=g:1734986
Pulau Berhala	id=g:1734987
Bera	id=g:1734988
Kampung Cenur	id=g:1734989
Kampung Wah	id=g:1734990
Kampung Rambai Sabunga	id=g:1734991
Sungai Pahang	id=g:1734992
Tasik Cini	id=g:1734993
Bukit Cini	id=g:1734994
Kampung Kuala Cini	id=g:1734995
Bukit Kertau	id=g:1734996
Kampung Kertau	id=g:1734997
Kampung Tebing Tinggi	id=g:1734998
Kampung Kuala Bera	id=g:1734999
Bukit Bertangga	id=g:1735000
Sungai Bera	id=g:1735001
Bukit Cermingat	id=g:1735002
Bukit Sembilan	id=g:1735003
Bukit Ibam	id=g:1735004
Sungai Jeram	id=g:1735005
Kongkoi	id=g:1735006
Kampung Berangan	id=g:1735007
Kampung Cerang	id=g:1735008
Sungai Kerau	id=g:1735009
Sungai Kelau	id=g:1735010
Karak	id=g:1735011
Sungai Telemung	id=g:1735012
Kampung Letak	id=g:1735013
Kampung Sabai	id=g:1735014
Lancang	id=g:1735015
Bukit Besar	id=g:1735016
Bukit Woh	id=g:1735017
Mentekab	id=g:1735018
Perhentian Belengu	id=g:1735019
Kampung Tualang	id=g:1735020
Kampung Ira	id=g:1735021
Temerluh	id=g:1735022
Daerah Temerluh	id=g:1735023
Kampung Jelam	id=g:1735024
Mengkarak	id=g:1735025
Kampung Mengkarak	id=g:1735026
Perhentian Menteri	id=g:1735027
Mengkuang	id=g:1735028
Sungai Teriang	id=g:1735029
Teriang	id=g:1735030
Sungai Peredak	id=g:1735031
Kampung Sunjai Gapoi	id=g:1735032
Gapoi	id=g:1735033
Mancis	id=g:1735034
Bukit Idung	id=g:1735035
Gunung Besar Hantu	id=g:1735036
Kampung Jawi Jawi	id=g:1735037
Kampung Esok	id=g:1735038
Durian Tipus	id=g:1735039
Kampung Hulu Gelimau	id=g:1735040
Kampung Temelang	id=g:1735041
Daerah Jelebu	id=g:1735042
Kampung Lakai	id=g:1735043
Kampung En	id=g:1735044
Kemayan	id=g:1735045
Bukit Senurang	id=g:1735046
Sungai Serting	id=g:1735047
Kampung Laluk	id=g:1735048
Bukit Pinang	id=g:1735049
Kemubu	id=g:1735050
Kampung Tunggal	id=g:1735051
Kampung Lentung	id=g:1735052
Kampung Bertam Bharu	id=g:1735053
Kampong Limau Kasturi	id=g:1735054
Kampung Limau Kasturi	id=g:1735055
Sungai Chiku	id=g:1735056
Bukit Cintawasa	id=g:1735057
Kampung Lepar	id=g:1735058
Kampung Jeram Kijang	id=g:1735059
Kampung Kuala Relai	id=g:1735060
Kampung Kuala Lebir	id=g:1735061
Sungai Jajawi	id=g:1735062
Kuala Sungai Jawi	id=g:1735063
Kampong Kuala Juru	id=g:1735064
Teluk Tempoyak Besar	id=g:1735065
Teluk Tempoyak Kecil	id=g:1735066
Tanjung Teluk Tempoyak	id=g:1735067
Bukit Teluk Tempoyak Besar	id=g:1735068
Kampung Teluk Air Tawar	id=g:1735069
Perhentian Alma	id=g:1735070
Permatang Damar Laut	id=g:1735071
Selat Selatan	id=g:1735072
Selat Utara	id=g:1735073
Batu Feringgi	id=g:1735074
Muka Head	id=g:1735075
Butterworth	id=g:1735076
Perai	id=g:1735077
Daerah Tengah	id=g:1735078
Bukit Mertajam	id=g:1735079
Pulau Jerejak	id=g:1735080
Pulau Gedung	id=g:1735081
Simpang Empat	id=g:1735082
Pulau Aman	id=g:1735083
Sungai Bakap	id=g:1735084
Selatan	id=g:1735085
Nibong Tebal	id=g:1735086
Kuala Kerian	id=g:1735087
Kampung Sungai Acheh	id=g:1735088
Parit Buntar	id=g:1735089
Bagan Tiang	id=g:1735090
Tanjung Piandang	id=g:1735091
Kuala Kurau	id=g:1735092
Tasek Glugor	id=g:1735093
Perhentian Jarak	id=g:1735094
Kampung Pantai Aceh	id=g:1735095
Balik Pulau	id=g:1735096
Pulau Betung	id=g:1735098
Pulau Kendi	id=g:1735100
Pulau Rimau	id=g:1735101
Bayan Lepas	id=g:1735102
Batu Maung	id=g:1735103
Daerah Timur Laut	id=g:1735104
Kampung Sungai Nibung Besar	id=g:1735105
George Town	id=g:1735106
Pulau Pinang	id=g:1735107
Kampung Berhala	id=g:1735108
Pahi	id=g:1735109
Kampung Kosong	id=g:1735111
Kampung Kemahang	id=g:1735112
Kampung Temiang	id=g:1735113
Kampong Karangan	id=g:1735114
Pemberian	id=g:1735115
Kampung Tembeling	id=g:1735116
Perhentian Bertam Baharu	id=g:1735117
Kuala Geris	id=g:1735118
Bukit Kadah	id=g:1735119
Kampung Berhala	id=g:1735120
Dabong	id=g:1735121
Bukit Abu	id=g:1735122
Kampung Pahi	id=g:1735123
Sungai Pahi	id=g:1735124
Bukit Temiang	id=g:1735125
Manik Urai	id=g:1735126
Kampong Tanjong Batuisee Kampung Tanjung Batu	id=g:1735127
Kampung Tanjung Batu	id=g:1735128
Ketari	id=g:1735129
Kampung Lubuk Mandi	id=g:1735130
Kampung Sungia Buaya	id=g:1735131
Genting Highlands	id=g:1735132
Kampung Bukit Tinggi	id=g:1735133
Kampung Pauh	id=g:1735134
Kuala Ampang	id=g:1735135
Gombak	id=g:1735136
Sungai Bentung	id=g:1735137
Bentung Daerah	id=g:1735138
Kampung Benus	id=g:1735139
Sungai Kerau	id=g:1735140
Kampung Janda Baik	id=g:1735141
Sungai Gombak	id=g:1735142
Gunung Hulu Kali	id=g:1735143
Rasa	id=g:1735144
Hulu Selangor	id=g:1735145
Hulu Yam Baharu	id=g:1735146
Hulu Yam Lama	id=g:1735147
Serendah	id=g:1735148
Sungai Coh	id=g:1735149
Rawang	id=g:1735150
Kampung Baharu Sungai Buluh	id=g:1735151
Kampung Baharu	id=g:1735152
Sungai Buluh	id=g:1735153
Batu Tiga	id=g:1735154
Kampung Subang	id=g:1735155
Petaling	id=g:1735156
Petaling	id=g:1735157
Petaling Jaya	id=g:1735158
Sungai Way	id=g:1735159
Serdang	id=g:1735160
Kuala Lumpur	id=g:1735161
Setapak	id=g:1735162
Sungai Kelang	id=g:1735163
Gunung Nuang	id=g:1735164
Batu Caves	id=g:1735165
Batu Caves	id=g:1735166
Ampang	id=g:1735168
Sungai Besi	id=g:1735169
Kampung Gancung	id=g:1735170
Kanpung Ru Bongkok	id=g:1735171
Hulu Langat	id=g:1735172
Hulu Langat	id=g:1735173
Kajang	id=g:1735174
Kampung Sungai Sumun	id=g:1735175
Batu Dua Puloh	id=g:1735176
Simpang Tiga Rungkup	id=g:1735177
Simpang Empat Rungkup	id=g:1735178
Bagan Datuk	id=g:1735179
Kampung Sungai Ular	id=g:1735180
Selekoh	id=g:1735181
Tanjung Lumba Lumba	id=g:1735182
Bagan Pasir Laut	id=g:1735183
Kampung Sungai Sumun	id=g:1735184
Simpang Empat	id=g:1735185
Batak Rabit	id=g:1735186
Jendarata	id=g:1735187
Hutan Melintang	id=g:1735188
Tanjung Sauh	id=g:1735189
Kampung Sungai Air Tawar	id=g:1735190
Kampung Pantai Landu	id=g:1735191
Bagan Teluk Ru	id=g:1735192
Kampung Baharu	id=g:1735193
Sabak Bernam	id=g:1735194
Sobak Bernam	id=g:1735195
Kampong Sungai Pulai	id=g:1735196
Kampung Sekendi	id=g:1735197
Kampung Sungai Burung	id=g:1735198
Sungai Besar	id=g:1735199
Sungai Haji Durani	id=g:1735200
Kampung Pulau Besar	id=g:1735201
Kampung Pengau	id=g:1735202
Daerah Jerantut	id=g:1735203
Kampung Relup	id=g:1735204
Ceneh Kampung	id=g:1735205
Sungai Tembeling	id=g:1735206
Gunung Besar	id=g:1735207
Gunung Hulu Bakar	id=g:1735208
Gunung Dulang	id=g:1735209
Sungai Takai	id=g:1735210
Gunung Irong	id=g:1735211
Gunung Laris	id=g:1735212
Gunung Tapis	id=g:1735213
Kampung Sungai Dua	id=g:1735214
Padang Geruda	id=g:1735215
Simpang Pulau Manis	id=g:1735216
Kampung Jabur	id=g:1735217
Tanah Putih	id=g:1735218
Kampung Sungai Karang	id=g:1735219
Kampung Jabor Hilir	id=g:1735220
Sungai Reman	id=g:1735221
Sungai Lembing	id=g:1735222
Pancing	id=g:1735223
Kampung Padang	id=g:1735224
Sungai Kuantan	id=g:1735225
Daerah Kuantan	id=g:1735226
Kuantan	id=g:1735227
Sungai Riau	id=g:1735228
Bukit Pengorak	id=g:1735229
Tanjung Gelang	id=g:1735230
Kampung Saberang Balok	id=g:1735231
Kampung Baluk	id=g:1735232
Kampung Batu Hitam	id=g:1735233
Beserah	id=g:1735234
Kampung Pelindung	id=g:1735235
Tanjung Tembeling	id=g:1735236
Telok Baharu	id=g:1735237
Kampung Tanjung Lumpur	id=g:1735238
Kampung Kempadang	id=g:1735239
Kampung Kuala Penur	id=g:1735240
Kampung Ceruk Paluh	id=g:1735241
Kampung Tanjung Selangur	id=g:1735242
Kampung Marhum	id=g:1735243
Kuala Pahang	id=g:1735244
Pulau Syed Hasan	id=g:1735245
Kampung Lamir	id=g:1735246
Kampung Teluk	id=g:1735247
Kampung Temai Hilir	id=g:1735248
Sungai Penur	id=g:1735249
Kampung Sepat	id=g:1735250
Kampung Baharu	id=g:1735251
Bukit Sulai	id=g:1735252
Sungai Belat	id=g:1735253
Gambang	id=g:1735254
Kampung Dagun	id=g:1735255
Sungai Rasau	id=g:1735256
Kampung Tanjung Pulai	id=g:1735257
Mambang Di Awan	id=g:1735258
Kampung Kuala Dipang	id=g:1735259
Daerah Cameron Highlands	id=g:1735260
Cameron Highlands	id=g:1735261
Tanah Rata	id=g:1735262
Ringlet	id=g:1735263
Gunung Duri	id=g:1735264
Sungai Siput	id=g:1735265
Kampung Pulai	id=g:1735266
Gopeng	id=g:1735267
Batu Gajah	id=g:1735268
Bakap	id=g:1735269
Sungai Kinta	id=g:1735270
Kota Baharu	id=g:1735271
Malim Nawar	id=g:1735272
Tanjung Tualang	id=g:1735273
Kampar	id=g:1735274
Kampung Kinjang	id=g:1735275
Cenderiang	id=g:1735276
Kampung Semambu	id=g:1735277
Temuh	id=g:1735278
Sungai Keruh	id=g:1735279
Banir	id=g:1735280
Air Kuning	id=g:1735281
Tapah Road	id=g:1735282
Tapah	id=g:1735283
Gunung Batu Putih	id=g:1735284
Gunung Bar Gading	id=g:1735285
Bidur	id=g:1735286
Bidur	id=g:1735287
Kampung Degong	id=g:1735288
Degung	id=g:1735289
Sungai Tukang Sedin	id=g:1735290
Kampung Langkap	id=g:1735291
Sungai Bidur	id=g:1735292
Bikam	id=g:1735293
Kampung Bikam	id=g:1735294
Daerah Batang Padang	id=g:1735295
Balingian	id=g:1735296
Mukah	id=g:1735297
Dalat	id=g:1735298
Rumah Jabu	id=g:1735299
Rumah Lium	id=g:1735300
Rumah Lidang	id=g:1735301
Rumah Kudan	id=g:1735302
Rumah Peng Aseng	id=g:1735303
Rumah Along	id=g:1735304
Rumah Engkabi	id=g:1735305
Rumah Juntan	id=g:1735306
Rumah Ujan	id=g:1735307
Rumah Ambang	id=g:1735308
Rumah Luat	id=g:1735309
Rumah Kudang	id=g:1735310
Rumah Nyangau	id=g:1735311
Rumah Kebing	id=g:1735312
Rumah Dindu	id=g:1735313
Rumah Chau	id=g:1735314
Rumah Aleh	id=g:1735315
Rumah Uchau	id=g:1735316
Rumah Peng Bili	id=g:1735317
Rumah Dana	id=g:1735318
Rumah Nyangka	id=g:1735319
Rumah Nyambang	id=g:1735320
Rumah Bakar	id=g:1735321
Rumah Ingka	id=g:1735322
Rumah Pelima	id=g:1735323
Kampung Tutus	id=g:1735324
Kampung Matadeng	id=g:1735325
Kampung Kuala Bedengan	id=g:1735326
Rumah Sidom	id=g:1735327
Sungai Bayan	id=g:1735328
Sungai Penipah	id=g:1735329
Sungai Sikat	id=g:1735330
Sungai Kenyana	id=g:1735331
Kenyana	id=g:1735332
Sungai Gigis	id=g:1735333
Bukit Karah	id=g:1735334
Sungai Buluh	id=g:1735335
Sungai Sepaya	id=g:1735336
Sungai Besai	id=g:1735337
Sungai Lemai	id=g:1735338
Mukah	id=g:1735339
Kuala Mukah	id=g:1735340
Batang Mukah	id=g:1735341
Sungai Buluh	id=g:1735342
Sungai Petian	id=g:1735343
Penakub	id=g:1735344
Sungai Tillian	id=g:1735345
Sungai Sahar	id=g:1735346
Sungai Bakung	id=g:1735347
Sungai Baoh	id=g:1735348
Sungai Baoh Burak	id=g:1735349
Sungai Narub	id=g:1735350
Narub	id=g:1735351
Nangkai	id=g:1735352
Nanga Lemai	id=g:1735353
Rumah Ampatih	id=g:1735354
Rumah Changgan	id=g:1735355
Rumah Lubon	id=g:1735356
Rumah Diong	id=g:1735357
Rumah Antas	id=g:1735358
Rumah Balong	id=g:1735359
Rumah Ngadan	id=g:1735360
Rumah China	id=g:1735361
Bukit Engkuli	id=g:1735362
Rumah Nasai	id=g:1735363
Rumak Kunyu	id=g:1735364
Rumah Genam	id=g:1735365
Rumah Agek	id=g:1735366
Rumah Jamba	id=g:1735367
Rumah Langkah	id=g:1735368
Rumah Jelemin	id=g:1735369
Bukit Tabang	id=g:1735370
Rumah Lumieng	id=g:1735371
Rumah Galing	id=g:1735372
Rumah Remang	id=g:1735373
Rumah Diham	id=g:1735374
Rumah Serang	id=g:1735375
Rumah Abang	id=g:1735376
Rumah Kuan	id=g:1735377
Kuala Balingian	id=g:1735378
Bukit Naung	id=g:1735379
Sungai Sarupai	id=g:1735380
Bukit Lesung	id=g:1735381
Rumah Ulom	id=g:1735382
Bukit Tunggal Tutong	id=g:1735383
Bukit Buan	id=g:1735384
Sungai Kerana	id=g:1735385
Sungai Pelugau	id=g:1735386
Sungai Lirai	id=g:1735387
Sungai Lemai	id=g:1735388
Sungai Barit	id=g:1735389
Sungai Anap	id=g:1735390
Sungai Muput	id=g:1735391
Sungai Temajai	id=g:1735392
Sungai Sangan	id=g:1735393
Sungai Entajam	id=g:1735394
Sungai Puak	id=g:1735395
Sungai Anou	id=g:1735396
Sungai Arip	id=g:1735397
Kuala Tatau	id=g:1735398
Bukit Setiam	id=g:1735399
Sungai Samanok	id=g:1735400
Sungai Salitut	id=g:1735401
Sungai Sebemban	id=g:1735402
Batang Tatau	id=g:1735403
Tatau	id=g:1735404
Kuala Tatau	id=g:1735405
Balingian	id=g:1735406
Sungai Bawan	id=g:1735407
Batang Balingian	id=g:1735408
Mak Mandin	id=g:1735409
Pulau Burung	id=g:1735410
Daerah Barat Daya	id=g:1735411
Kampung Tera	id=g:1735412
Kelian Besar	id=g:1735413
Sungai Bogak	id=g:1735414
Kampung Beriah	id=g:1735415
Pantai Puteri Dewi	id=g:1735416
Kampung Melayu	id=g:1735417
Sungai Kurau	id=g:1735418
Kuala Gula	id=g:1735419
Gula	id=g:1735420
Kampung Gula	id=g:1735421
Tanjung Belanak	id=g:1735422
Kampung Batu Lapan Lekir	id=g:1735423
Kota Setia	id=g:1735424
Kampung Baharu Sungai Batu	id=g:1735425
Kampung Sungai Batu	id=g:1735426
Pengkalan Baharu	id=g:1735427
Kuala Beruas	id=g:1735428
Pulau Talang	id=g:1735429
Bukit Sigari	id=g:1735430
Kampung Gelung Gajah	id=g:1735431
Kampung Kubang Haji	id=g:1735432
Parit	id=g:1735433
Pusing	id=g:1735434
Siputih	id=g:1735435
Teronoh	id=g:1735436
Kampung Bota Kanan	id=g:1735437
Kampung Bota Kiri	id=g:1735438
Kampung Lambur Kanan	id=g:1735439
Kampung Lambur Kiri	id=g:1735440
Daerah Manjung	id=g:1735441
Segari	id=g:1735442
Tanjung Hantu	id=g:1735443
Pulau Pangkor	id=g:1735444
Teluk Belanga	id=g:1735445
Pulau Mentangor	id=g:1735446
Pangkor	id=g:1735447
Pulau Pangkur Laut	id=g:1735448
Selat Dindings	id=g:1735449
Lumut	id=g:1735450
Kampung Damar Laut	id=g:1735451
Kampung Sitiawan	id=g:1735452
Sitiawan	id=g:1735453
Kampung Koh	id=g:1735454
Kampung Gajah	id=g:1735455
Kampung Pasir Salak	id=g:1735456
Kampung Pasir Panjang	id=g:1735457
Kampung Sungai Tiram	id=g:1735458
Teluk Intan	id=g:1735459
Sungai Kayan	id=g:1735460
Tanjung Beras Basah	id=g:1735461
Kuala Perak	id=g:1735462
Sungai Perak	id=g:1735463
Kampung Pasir Belanda	id=g:1735464
Tanjung Kepah	id=g:1735465
Pulau Tukun Perak	id=g:1735466
Pulau Agas	id=g:1735467
Pulau Nipis	id=g:1735468
Pulau Rumbia	id=g:1735469
Pulau Lalang	id=g:1735470
Pulau Buluh	id=g:1735471
Kepulauan Sembilan	id=g:1735472
White Rock	id=g:1735473
Sungai Limau Dalam	id=g:1735474
Bukit Jenun	id=g:1735475
Kampung Kuala Muda	id=g:1735476
Taman Kota Sarang Semut	id=g:1735477
Kampung Kobah	id=g:1735479
Gunung Jerai	id=g:1735480
Perhentian Bukit Pinang	id=g:1735483
Perhentian Guar Cempedak	id=g:1735484
Gurun	id=g:1735485
Pulau Songsong	id=g:1735486
Yan	id=g:1735487
Yan Kecil	id=g:1735488
Yan Besar	id=g:1735489
Pulau Telur	id=g:1735490
Pulau Bidan	id=g:1735491
Singkir Darat	id=g:1735492
Sungai Lalang	id=g:1735493
Kampung Tanjung Dawai	id=g:1735494
Kuala Merbuk	id=g:1735495
Kampung Bagan Ulu	id=g:1735496
Pulau Sayak	id=g:1735497
Sungai Petani	id=g:1735498
Daerah Kuala Muda	id=g:1735499
Kota	id=g:1735500
Kuala Muda	id=g:1735501
Sungai Muda	id=g:1735502
Kampung Tikam Batu	id=g:1735503
Kampung Penaga	id=g:1735504
Daerah Utara	id=g:1735505
Kepala Batas	id=g:1735506
Sungai Gadung	id=g:1735507
Buket Khuarimo	id=g:1735508
Gunung Pilung	id=g:1735509
Bukit Lata Papalang	id=g:1735510
Kunung Hulu Titibasa	id=g:1735511
Fort Tapong	id=g:1735512
Sungai Kenarung	id=g:1735513
Sungai Tiang	id=g:1735514
Teronoh	id=g:1735515
Sungai Singur	id=g:1735516
Sungai Gadong	id=g:1735517
Keruh	id=g:1735518
Kelian Intan	id=g:1735519
Kampung Kerunai	id=g:1735520
Sungai Rui	id=g:1735521
Kunung Hulu Mara	id=g:1735522
Kampung Lubuk Bongor	id=g:1735523
Kampung Buluh Galah	id=g:1735524
Kampung Itik	id=g:1735525
Kampung Susun	id=g:1735526
Kampung Gong Tapang	id=g:1735527
Kampung Gong Kedak	id=g:1735528
Perhentian Sungai Bedal	id=g:1735529
Kampung Telung	id=g:1735530
Kuala Kandis	id=g:1735531
Daerah Bacuk	id=g:1735532
Melor	id=g:1735533
Bukit Malipah	id=g:1735534
Ketereh	id=g:1735535
Perhentian Cica Tinggi	id=g:1735537
Daerah Pasir Mas	id=g:1735538
Sungai Keladi	id=g:1735539
Kampung Bukit Mas	id=g:1735541
Selising	id=g:1735542
Pulai Chondong	id=g:1735543
Pasir Putih Daerah	id=g:1735544
Pasir Puteh	id=g:1735545
Cherang Ruku	id=g:1735546
Kampung Golok	id=g:1735547
Kampung Kenanga	id=g:1735548
Kampung Joh	id=g:1735549
Kampung Jeram	id=g:1735550
Kampung Kuala Sat	id=g:1735551
Perhentian Jelatuk	id=g:1735552
Tanah Merah	id=g:1735553
Bukit Kusial	id=g:1735554
Kusial	id=g:1735555
Perhentian Kampung Paluk Rawa	id=g:1735556
Kampung Paluk Rawa	id=g:1735557
Machang	id=g:1735558
Macang Daerah	id=g:1735559
Bukit Bakar	id=g:1735560
Bukit Yong	id=g:1735561
Sungai Besut	id=g:1735562
Kampung La	id=g:1735563
Temangan Baharu	id=g:1735564
Kampung Panjang	id=g:1735565
Kampung Hau	id=g:1735566
Sungai Kelantan	id=g:1735567
Sungai Sokor	id=g:1735568
Sungai Nal	id=g:1735569
Sungai Nal	id=g:1735570
Kampung Banggul Gucil	id=g:1735571
Kuala Krai	id=g:1735572
Kampung Pasir Lalat	id=g:1735573
Serikin	id=g:1735574
Bukit Besi	id=g:1735575
Sungai Salindong	id=g:1735576
Kampung Skebang	id=g:1735577
Kampung Stass	id=g:1735578
Kampung Stungkor	id=g:1735579
Pangkalan Stungkor	id=g:1735580
Kampung Rasau Lalang	id=g:1735581
Kampung Sungai Bakong	id=g:1735582
Teluk Karang	id=g:1735583
Pulau Tukung Ara	id=g:1735584
Pulau Takung Banun	id=g:1735585
Kampung Boyan	id=g:1735586
Riam Batu Berang	id=g:1735587
Riam Makiang	id=g:1735588
Bukit Siol	id=g:1735589
Kampung Matang	id=g:1735590
Kampung Gita	id=g:1735591
Tanjung Rhu	id=g:1735592
Tanjung Po	id=g:1735593
Kampung Sibu Laut	id=g:1735594
Beliong	id=g:1735595
Sungai Tabo	id=g:1735596
Teluk Gador	id=g:1735597
Muara Tebas	id=g:1735598
Muara Tebas	id=g:1735599
Pulau Lakei	id=g:1735600
Cruizer Rock	id=g:1735601
Loba Slesong	id=g:1735602
Bukit Bako	id=g:1735603
Bako	id=g:1735604
Buntal	id=g:1735605
Sungai Buntal	id=g:1735606
Sungai Bako	id=g:1735607
Tanjung Embang	id=g:1735608
Tanjung Embang	id=g:1735609
Tanjung Balanda	id=g:1735610
Sungai Santubong	id=g:1735611
Batu Kawa	id=g:1735612
Teluk Belian	id=g:1735613
Gunung Santubong	id=g:1735614
Santubong	id=g:1735615
Pulau Sampadi	id=g:1735616
Teluk Selabat	id=g:1735617
Gunung Selang	id=g:1735618
Pulau Satang Kecil	id=g:1735619
Sungai Sarawak	id=g:1735620
Pulau Salak	id=g:1735621
Pulau Satang Besar	id=g:1735622
Batang Salak	id=g:1735623
Gunung Serapi	id=g:1735624
Batang Rambungan	id=g:1735625
Sungai Sibu	id=g:1735626
Tanjung Sipang	id=g:1735627
Sungai Kayan Merah	id=g:1735628
Riam Gari	id=g:1735629
Gunung Moi	id=g:1735630
Sungai Butan	id=g:1735631
Kampong Sampadi	id=g:1735632
Sungai Kayan Putih	id=g:1735633
Kuching	id=g:1735634
Serian	id=g:1735635
Bukit Niat	id=g:1735636
Kampung Raba	id=g:1735637
Kampung Sungai Nibong	id=g:1735638
Kampung Seruyuk	id=g:1735639
Kampung Ba	id=g:1735640
Kampung Tanjung Parang	id=g:1735641
Kampung Maong	id=g:1735642
Kampung Pateh	id=g:1735643
Kampung Menaul	id=g:1735644
Punjong Serarai	id=g:1735645
Bunan Gega	id=g:1735646
Kampung Tun Razak	id=g:1735647
Kampung Kepayang	id=g:1735648
Menggeris Lubuk	id=g:1735649
Lubuk Meranti	id=g:1735650
Kampung Mawang	id=g:1735651
Kampung Sabal Kruin	id=g:1735652
Abok	id=g:1735653
Kampung Spauh	id=g:1735654
Kampung Tanah Puteh	id=g:1735655
Kampung Kasenduh	id=g:1735656
Kampung Bayur	id=g:1735657
Kampung Benat	id=g:1735658
Kampung Sigaong	id=g:1735659
Kampung Entangor	id=g:1735660
Kampung Kakai	id=g:1735661
Kampung Ponggor	id=g:1735662
Kampung Buloh	id=g:1735663
Kampung Rangawan	id=g:1735664
Kampung Reban	id=g:1735665
Kampung Melayu	id=g:1735666
Kampung Mongkos	id=g:1735667
Bukit Merbau	id=g:1735668
Balai Ringin	id=g:1735669
Tebakang	id=g:1735670
Baki	id=g:1735671
Kampung Tanggak	id=g:1735672
Muara Mongkos	id=g:1735673
Sungai Sabal Kruin	id=g:1735674
Gunung Gaharu	id=g:1735675
Gedong	id=g:1735676
Sungai Merit	id=g:1735677
Sungai Kedumpai	id=g:1735678
Sungai Kepayang	id=g:1735679
Sungai Setabu	id=g:1735680
Simunjan	id=g:1735681
Sungai Simunjan	id=g:1735682
Sungai Simunjan Kiri	id=g:1735683
Sungai Simunjan Kanan	id=g:1735684
Batang Kerang	id=g:1735685
Gunung Ampungan	id=g:1735686
Gunung Buri	id=g:1735687
Gunung Berikok	id=g:1735688
Bukit Abit	id=g:1735689
Gunung Sebantan	id=g:1735690
Bukit Sawah	id=g:1735691
Bukit Kalung	id=g:1735692
Gunung Menuku	id=g:1735693
Bukit Maboh	id=g:1735694
Gunung Silabu	id=g:1735695
Bukit Tunggal	id=g:1735696
Sungai Engkabang	id=g:1735697
Sungai Engkuan	id=g:1735698
Sungai Ensengai	id=g:1735699
Sungai Bedup	id=g:1735700
Sungai Barai	id=g:1735701
Sungai Kerangan	id=g:1735702
Gunung Meraci	id=g:1735703
