Nisberget	id=g:2689683
Lilla Bjälkerum	id=g:2696161
Lilla Bjälkabygget	id=g:2696162
Lilla Binga	id=g:2696163
Lilla Bergvattnet	id=g:2696164
Lilla Bergsjön	id=g:2696165
Lilla Bergsjön	id=g:2696166
Lilla Bergsjöberg	id=g:2696167
Bergshult	id=g:2696168
Lilla Bergö	id=g:2696169
Lilla Berga	id=g:2696170
Lilla Benhamra	id=g:2696171
Lilla Bellen	id=g:2696172
Lilla Beddinge	id=g:2696173
Lilla Bastuträsket	id=g:2696174
Lilla Basthult	id=g:2696175
Lilla Bårum	id=g:2696176
Lilla Barkaryd	id=g:2696177
Lilla Båraryd	id=g:2696178
Lilla Banner	id=g:2696179
Lilla Bakvattnet	id=g:2696180
Lilla Bäckshult	id=g:2696181
Lilla Bäcknas	id=g:2696182
Lilla Bäckermåla	id=g:2696183
Lilla Backa	id=g:2696184
Lilla Autiomäki	id=g:2696185
Lilla Attorp	id=g:2696186
Lilla Ättarp	id=g:2696187
Lilla Åtjärn	id=g:2696188
Lilla Asunden	id=g:2696189
Lilla Aspsjön	id=g:2696190
Lilla Aspen	id=g:2696191
Lilla Aspeboda	id=g:2696192
Lilla Aspåsen	id=g:2696193
Lilla Aspan	id=g:2696194
Lilla Aspan	id=g:2696195
Lilla Askränniln	id=g:2696196
Lilla Askö	id=g:2696197
Lilla Askö	id=g:2696198
Lilla Askholmen	id=g:2696199
Lilla Askholmen	id=g:2696200
Lilla Askerön	id=g:2696201
Lilla Askerön	id=g:2696202
Lilla Askholmen	id=g:2696203
Lilla Äskan	id=g:2696204
Lilla Åskaken	id=g:2696205
Lilla Askakan	id=g:2696206
Lilla Åsa	id=g:2696207
Lilla Årsås	id=g:2696208
Lilla Ärnsjötorp	id=g:2696209
Lilla Arnås	id=g:2696210
Lilla Arasjön	id=g:2696211
Lilla Årås	id=g:2696212
Lilla Aplungen	id=g:2696213
Lilla Ånsjön	id=g:2696214
Lilla Anrås	id=g:2696215
Lilla Ånhult	id=g:2696216
Lilla Ångtjärn	id=g:2696217
Lilla Ängersjön	id=g:2696218
Lilla Ängatorp	id=g:2696219
Lilla Änga	id=g:2696220
Lill-Andö	id=g:2696221
Lilla Åndberget	id=g:2696222
Lilla Anahögen	id=g:2696223
Lilla Amundö	id=g:2696224
Lilla Ämlen	id=g:2696225
Lilla Ambjörntorp	id=g:2696226
Lilla Amås	id=g:2696227
Lilla Alvhem	id=g:2696228
Lilla Alstad	id=g:2696229
Lilla Ålsjön	id=g:2696230
Lilla Älsgårdsvattnet	id=g:2696231
Nedre Ålö	id=g:2696232
Lilla Ålö	id=g:2696233
Lilla Almö	id=g:2696234
Lilla Almby	id=g:2696235
Lilla Almby	id=g:2696236
Lilla Ållvattnet	id=g:2696237
Lilla Allmungs	id=g:2696238
Lilla Älgsjön	id=g:2696239
Lilla Älgsjön	id=g:2696240
Lilla Älgsjön	id=g:2696241
Lilla Algryt	id=g:2696242
Lilla Aleryd	id=g:2696243
Lilla Alebo	id=g:2696244
Lilla Alby	id=g:2696245
Lilla Älberg	id=g:2696246
Lilla Alarp	id=g:2696247
Lilla Åkerby	id=g:2696248
Lilla Agnsjön	id=g:2696249
Lilla Adaksjön	id=g:2696250
Lilla Acksjön	id=g:2696251
Lilla Acksjön	id=g:2696252
Lilla Acksjön	id=g:2696253
Lilla Åby	id=g:2696254
Lilla Åby	id=g:2696255
Lilla Åby	id=g:2696256
Lilla Aby	id=g:2696257
Lilla Abborrtjärn	id=g:2696258
Lilla Abborrtjärn	id=g:2696259
Lillå	id=g:2696260
Liljesund	id=g:2696261
Liljestad	id=g:2696262
Liljestad	id=g:2696263
Liljerum	id=g:2696264
Liljendal	id=g:2696265
Liljendal	id=g:2696266
Liljenäs	id=g:2696267
Liljenäs	id=g:2696268
Liljekonvaljeberg	id=g:2696269
Liljeholmsviken	id=g:2696270
Liljeholmen	id=g:2696271
Liljedal	id=g:2696272
Liljeberg	id=g:2696273
Liljansnäs	id=g:2696274
Liljansberg	id=g:2696275
Liljansberg	id=g:2696276
Liljan	id=g:2696277
Liljan	id=g:2696278
Liljan	id=g:2696279
Likstammen	id=g:2696280
Likstahöjden	id=g:2696281
Liksta	id=g:2696282
Likölen	id=g:2696283
Liketjuolta	id=g:2696284
Liketjåkko	id=g:2696285
Likenäs	id=g:2696286
Likas	id=g:2696287
Likån	id=g:2696288
Likabäcken	id=g:2696289
Liholen	id=g:2696290
Liggavägen	id=g:2696291
Ligga	id=g:2696292
Ligga	id=g:2696293
Li-Gammelbodarna	id=g:2696294
Liftingen	id=g:2696295
Lifsinge	id=g:2696296
Liffride	id=g:2696297
Lietik Sauvon	id=g:2696298
Lietevarats	id=g:2696299
Lietekkåbba	id=g:2696300
Lietekåtan	id=g:2696301
Lietejokk	id=g:2696302
Liesta	id=g:2696303
Liesmedstorp	id=g:2696304
Lien	id=g:2696305
Lien	id=g:2696306
Lien	id=g:2696307
Lien	id=g:2696308
Lien	id=g:2696309
Liemossen	id=g:2696310
Lidträsket	id=g:2696311
Lidträsk	id=g:2696312
Lidträsk	id=g:2696313
Lidtorpemon	id=g:2696314
Lidsträsk	id=g:2696315
Lidstorp	id=g:2696316
Lidsjön	id=g:2696317
Lidsjön	id=g:2696318
Lidsjön	id=g:2696319
Lidsjöberg	id=g:2696320
Lidsbron	id=g:2696321
Lidöfjärden	id=g:2696322
Lidön	id=g:2696323
Lidö	id=g:2696324
Lidnojaure	id=g:2696325
Lidnäs	id=g:2696326
Lidkullen	id=g:2696327
Lidköpings Kommun	id=g:2696328
Lidköping	id=g:2696329
Lidkoping	id=g:2696330
Lidingön	id=g:2696331
Lidingö Kommun	id=g:2696332
Lidingöbro	id=g:2696333
Lidingö	id=g:2696334
Lidingby	id=g:2696335
Lidhultsån	id=g:2696336
Lidhult	id=g:2696337
Lidhult	id=g:2696338
Lidhult	id=g:2696339
Lidhult	id=g:2696340
Lidhult	id=g:2696341
Lidhult	id=g:2696342
Lidhöjden	id=g:2696343
Lidhemssjön	id=g:2696344
Lidhem	id=g:2696345
Lidhem	id=g:2696346
Lidhem	id=g:2696347
Lidgatu	id=g:2696348
Lidetorp	id=g:2696349
Lidensboda	id=g:2696350
Liden	id=g:2696351
Liden	id=g:2696352
Liden	id=g:2696353
Liden	id=g:2696354
Liden	id=g:2696355
Liden	id=g:2696356
Liden	id=g:2696357
Liden	id=g:2696358
Liden	id=g:2696359
Liddopakte	id=g:2696360
Lembru Vatn	id=g:2696361
Lidbränna	id=g:2696362
Lidboholm	id=g:2696363
Lidberget	id=g:2696364
Lidberget	id=g:2696365
Lidberget	id=g:2696366
Lidberget	id=g:2696367
Lidberget	id=g:2696368
Lidberg	id=g:2696369
Lidås	id=g:2696370
Lidån	id=g:2696371
Lidan	id=g:2696372
Lidan	id=g:2696373
Lidan	id=g:2696374
Lida	id=g:2696375
Lida	id=g:2696376
Lida	id=g:2696377
Lida	id=g:2696378
Lida	id=g:2696379
Lida	id=g:2696380
Lida	id=g:2696381
Lida	id=g:2696382
Lida	id=g:2696383
Lida	id=g:2696384
Lida	id=g:2696385
Lida	id=g:2696386
Lida	id=g:2696387
Lid	id=g:2696388
Lid	id=g:2696389
Lid	id=g:2696390
Lid	id=g:2696391
Lid	id=g:2696392
Lid	id=g:2696393
Lid	id=g:2696394
Lid	id=g:2696395
Lid	id=g:2696396
Licksarve	id=g:2696397
Licknevarpefjärden	id=g:2696398
Licknevarp	id=g:2696399
Lickershamn	id=g:2696400
Lickershamn	id=g:2696401
Lickedarve	id=g:2696402
Lickasjön	id=g:2696403
Licka	id=g:2696404
Libojaure	id=g:2696405
Liberget	id=g:2696406
Libergen	id=g:2696407
Libby	id=g:2696408
Libbershult	id=g:2696409
Libbenarve	id=g:2696410
Libbeböle	id=g:2696411
Liatorp	id=g:2696412
Liatorp	id=g:2696413
Liasjön	id=g:2696414
Liarum	id=g:2696415
Liarsbo	id=g:2696416
Liarkullen	id=g:2696417
Liared	id=g:2696418
Liaön	id=g:2696419
Lianefjället	id=g:2696420
Liane	id=g:2696421
Liane	id=g:2696422
Liane	id=g:2696423
Liane	id=g:2696424
Liån	id=g:2696425
Lian	id=g:2696426
Liälvsmossarna	id=g:2696427
Midtielven	id=g:2696428
Liälven	id=g:2696429
Liahuset	id=g:2696430
Liaberget	id=g:2696431
Lia	id=g:2696432
Lia	id=g:2696433
Lia	id=g:2696434
Lia	id=g:2696435
Lexsjöbo	id=g:2696436
Lexnäbben	id=g:2696437
Lexe	id=g:2696438
Lexby	id=g:2696439
Lexby	id=g:2696440
Levsäng	id=g:2696441
Levrasjön	id=g:2696442
Levikjaure	id=g:2696443
Levik	id=g:2696444
Levide	id=g:2696445
Levide	id=g:2696446
Leversjön	id=g:2696447
Levershult	id=g:2696448
Leverhögen	id=g:2696449
Leverheden	id=g:2696450
Leverbyn	id=g:2696451
Leveråsvallen	id=g:2696452
Levene	id=g:2696453
Levek	id=g:2696454
Levattnet	id=g:2696455
Levattensfjällen	id=g:2696456
Levar	id=g:2696457
Levalunda	id=g:2696458
Letten	id=g:2696459
Lettan	id=g:2696460
Lettälven	id=g:2696461
Letssjön	id=g:2696462
Lietjitjaure	id=g:2696463
Letsbo	id=g:2696464
Letsberg	id=g:2696465
Letjärnberget	id=g:2696466
Letesmåla	id=g:2696467
Letebo	id=g:2696468
Letälven	id=g:2696469
Letafors	id=g:2696470
Lessebo Kommun	id=g:2696471
Lesseboån	id=g:2696472
Lessebo	id=g:2696473
Leskimäki	id=g:2696474
Lesjön	id=g:2696475
Lesjön	id=g:2696476
Lesjön	id=g:2696477
Lesjön	id=g:2696478
Lesjöfors	id=g:2696479
Lesatten	id=g:2696480
Lesandsön	id=g:2696481
Leryd	id=g:2696482
Lerviken	id=g:2696483
Lerviken	id=g:2696484
Lerviken	id=g:2696485
Lervik	id=g:2696486
Lervik	id=g:2696487
Lervik	id=g:2696488
Lervik	id=g:2696489
Lervik	id=g:2696490
Lervik	id=g:2696491
Lervik	id=g:2696492
Lervik	id=g:2696493
Lervik	id=g:2696494
Lervik	id=g:2696495
Lervik	id=g:2696496
Lervik	id=g:2696497
Lervassa	id=g:2696498
Lervällan	id=g:2696499
Lerums Kommun	id=g:2696500
Lerumsån	id=g:2696501
Lerum	id=g:2696503
Lerum	id=g:2696504
Lertjärn	id=g:2696505
Lersten	id=g:2696506
Lerskär	id=g:2696507
Lerskall	id=g:2696508
Lersjötorp	id=g:2696509
Lersjön	id=g:2696510
Lersjön	id=g:2696511
Lersjön	id=g:2696512
Lersjön	id=g:2696513
Lersjön	id=g:2696514
Lersjön	id=g:2696515
Lersjöfors	id=g:2696516
Lersjöedet	id=g:2696517
Lersjöarna	id=g:2696518
Lersjö Age	id=g:2696519
Lersäter	id=g:2696520
Lersäter	id=g:2696521
Lersäter	id=g:2696522
Lersäter	id=g:2696523
Lerot	id=g:2696524
Lerot	id=g:2696525
Lerön	id=g:2696526
Lernbo	id=g:2696527
Lernäs	id=g:2696528
Lernäs	id=g:2696529
Lernacksrännan	id=g:2696530
Lernacken	id=g:2696531
Lermon	id=g:2696532
Lermon	id=g:2696533
Lermejaure	id=g:2696534
Lerkvilla	id=g:2696535
Lerkulan	id=g:2696536
Lerknölarna	id=g:2696537
Lerkila	id=g:2696538
Lerkil	id=g:2696539
Lerkaka	id=g:2696540
Lerjesjön	id=g:2696541
Leringstjärn	id=g:2696542
Leringsforsen	id=g:2696543
Leringen	id=g:2696544
Lerikemåla	id=g:2696545
Lerike	id=g:2696546
Lerhyttan	id=g:2696547
Lerhult	id=g:2696548
Lerhol	id=g:2696549
Lerhöjden	id=g:2696550
Lerhamn	id=g:2696551
Lerhaga	id=g:2696552
Lergravsviken	id=g:2696553
Lerglo	id=g:2696554
Lergered	id=g:2696555
Leregård	id=g:2696556
Lerdalshöjden	id=g:2696557
Lerdalsälven	id=g:2696558
Lerdalen	id=g:2696559
Lerdalen	id=g:2696560
Lerdalen	id=g:2696561
Lerdala	id=g:2696562
Lerdala	id=g:2696563
Lerdal	id=g:2696564
Lerdal	id=g:2696565
Lerbyn	id=g:2696566
Lerbyn	id=g:2696567
Lerbro	id=g:2696568
Lerbodatorp	id=g:2696569
Lerbodatorp	id=g:2696570
Lerboda	id=g:2696571
Lerbo	id=g:2696572
Lerbergsnäset	id=g:2696573
Lerberget	id=g:2696574
Lerberg	id=g:2696575
Lerberg	id=g:2696576
Lerbåga	id=g:2696577
Lerbäckshult	id=g:2696578
Lerbäcksbo	id=g:2696579
Lerbäcken	id=g:2696580
Lerbäcken	id=g:2696581
Lerbäcken	id=g:2696582
Lerbäck	id=g:2696583
Leråsen	id=g:2696584
Lerängen	id=g:2696585
Lerån	id=g:2696586
Lerån	id=g:2696587
Leran	id=g:2696588
Leråkra	id=g:2696589
Leråker	id=g:2696590
Lera	id=g:2696591
Leonardsberg	id=g:2696592
Lenviken	id=g:2696593
Lenungshammar	id=g:2696594
Lenungen	id=g:2696595
Lentjärn	id=g:2696596
Lenstad	id=g:2696597
Lensjön	id=g:2696598
Lenshult	id=g:2696599
Lensberget	id=g:2696600
Lenntjärn	id=g:2696601
Lennsjösjön	id=g:2696602
Lennsjö	id=g:2696603
Lennartsnäs	id=g:2696604
Lennartsfors	id=g:2696605
Lenmora	id=g:2696606
Lenhovdasjön	id=g:2696607
Lenhovda	id=g:2696608
Lenhöjden	id=g:2696609
Lene	id=g:2696610
Lenbergsvik	id=g:2696611
Lenåsen	id=g:2696612
Lenaboklitten	id=g:2696613
Lenaberget	id=g:2696614
Lenaberg	id=g:2696615
Lena	id=g:2696616
Lena	id=g:2696617
Lena	id=g:2696618
Lena	id=g:2696619
Lemunda	id=g:2696620
Lemonberget	id=g:2696621
Lemnhult	id=g:2696622
Lemmsjövallen	id=g:2696623
Lemmsjöarna	id=g:2696624
Lemmeströ	id=g:2696625
Lemmeshult	id=g:2696626
Lemman	id=g:2696627
Lemesjö	id=g:2696628
Lemberget	id=g:2696629
Lemberget	id=g:2696630
Lemberget	id=g:2696631
Lemakjaure	id=g:2696632
Lem	id=g:2696633
Lelång	id=g:2696634
Lekvattnet	id=g:2696635
Lekvattnet	id=g:2696636
Lekvattensjön	id=g:2696637
Lekvall	id=g:2696638
Lekvad	id=g:2696639
Lekungen	id=g:2696640
Lekunga	id=g:2696641
Lektjärn	id=g:2696642
Lekstorp	id=g:2696643
Lekstorp	id=g:2696644
Leksboda	id=g:2696645
Leksberget	id=g:2696646
Leksberg	id=g:2696647
Leksands-Noret	id=g:2696648
Leksands Kommun	id=g:2696649
Leksand	id=g:2696650
Leknäs	id=g:2696651
Lekhyttan	id=g:2696652
Lekhult	id=g:2696653
Lekevallen	id=g:2696654
Lekeryd	id=g:2696655
Lekeryd	id=g:2696656
Leken	id=g:2696657
Lekeberga	id=g:2696658
Lekeberg	id=g:2696659
Lekberget	id=g:2696660
Lekberget	id=g:2696661
Lekbäcken	id=g:2696662
Lekåsen	id=g:2696663
Lekåsa	id=g:2696664
Lekarydsån	id=g:2696665
Lekaryd	id=g:2696666
Lekaremåla	id=g:2696667
Lekaremåla	id=g:2696668
Lekarekulla	id=g:2696669
Lekaråstjärn	id=g:2696670
Lekaråsen	id=g:2696671
Lekarån	id=g:2696672
Lejstaån	id=g:2696673
Lejsta	id=g:2696674
Lejondalssjön	id=g:2696675
Lejonbacken	id=g:2696676
Lejdebergen	id=g:2696677
Lejde	id=g:2696678
Lejberget	id=g:2696679
Lejarklumpen	id=g:2696680
Lejaren	id=g:2696681
Lejarälven	id=g:2696682
Leives	id=g:2696683
Leipikvattnet	id=g:2696684
Leipetjäptjåkko	id=g:2696685
Leipejaure	id=g:2696686
Leingaryd	id=g:2696687
Leidsjön	id=g:2696688
Lehultsjön	id=g:2696689
Lehult	id=g:2696690
Lehtinvare	id=g:2696691
Lehtinjokk	id=g:2696692
Lehtinjaure	id=g:2696693
Legenäs	id=g:2696694
Legeby	id=g:2696695
Lefstad	id=g:2696696
Lefors	id=g:2696697
Lefelingen	id=g:2696698
Ledvattsfors	id=g:2696699
Ledvattsfjällen	id=g:2696700
Ledvattnet	id=g:2696701
Ledusjö	id=g:2696702
Ledum	id=g:2696703
Leduån	id=g:2696704
Leduåfors	id=g:2696705
Ledsundholme	id=g:2696706
Ledsundet	id=g:2696707
Ledskär	id=g:2696708
Ledsgård	id=g:2696709
Ledsbergsfallet	id=g:2696710
Ledsbacken	id=g:2696711
Ledningsvall	id=g:2696712
Ledningsmark	id=g:2696713
Ledjaåsen	id=g:2696714
Ledja	id=g:2696715
Ledingssjön	id=g:2696716
Ledingssjön	id=g:2696717
Ledingsberget	id=g:2696718
Ledingsån	id=g:2696719
Ledingetorp	id=g:2696720
Ledinge	id=g:2696721
Ledinge	id=g:2696722
Leding	id=g:2696723
Ledhestra	id=g:2696724
Ledet	id=g:2696725
Lederåsberg	id=g:2696726
Ledberg	id=g:2696727
Ledberg	id=g:2696728
Ledbacken	id=g:2696729
Ledarön	id=g:2696730
Ledåfors	id=g:2696731
Ledåberg	id=g:2696732
Led	id=g:2696733
Led	id=g:2696734
Leckersbo	id=g:2696735
Leckartjärn	id=g:2696736
Leby	id=g:2696737
Lebro	id=g:2696738
Lebo	id=g:2696739
Lebbinjespakte	id=g:2696740
Lebbikvattnet	id=g:2696741
Lebbikmon	id=g:2696742
Leån	id=g:2696743
Leån	id=g:2696744
Leaby	id=g:2696745
Leabo	id=g:2696746
Le	id=g:2696747
Laxviken	id=g:2696748
Laxvik	id=g:2696749
Laxvik	id=g:2696750
Laxvarp	id=g:2696751
Laxvadet	id=g:2696752
Laxtjärnberget	id=g:2696753
Laxtjärnberget	id=g:2696754
Laxtjärn	id=g:2696755
Laxtjärn	id=g:2696756
Laxtjärn	id=g:2696757
Laxtjärn	id=g:2696758
Laxtjärn	id=g:2696759
Laxtjärn	id=g:2696760
Laxtjärn	id=g:2696761
Laxtjärn	id=g:2696762
Laxsjön	id=g:2696763
Laxsjön	id=g:2696764
Laxsjön	id=g:2696765
Laxsjön	id=g:2696766
Laxsjön	id=g:2696767
Laxsjön	id=g:2696768
Laxsjön	id=g:2696769
Laxsjön	id=g:2696770
Laxsjön	id=g:2696771
Laxsjön	id=g:2696772
Laxsjöknoppen	id=g:2696773
Laxsjö-Flaten	id=g:2696774
Laxsjöån	id=g:2696775
Laxsjö	id=g:2696776
Laxne	id=g:2696777
Laxnäs	id=g:2696778
Laxnäs	id=g:2696779
Laxmossen	id=g:2696780
Laxhöjden	id=g:2696781
Låxhall	id=g:2696782
Laxfjället	id=g:2696783
Laxeby	id=g:2696784
Laxbromölla	id=g:2696785
Laxbo	id=g:2696786
Låxbo	id=g:2696787
Laxberget	id=g:2696788
Laxberget	id=g:2696789
Laxbäcken	id=g:2696790
Laxbäcken	id=g:2696791
