Ile Aūdany	id=g:1524128
Zimovka Yupiter	id=g:1533988
Razvaliny Akshoky	id=g:1533989
Zimovka Maktay	id=g:1533990
Zaliv Trushnikovskiy	id=g:1533991
Gora Kamenyukha	id=g:1533992
Kolodets Konyrtobe	id=g:1533993
Zimovka Kuamdyk	id=g:1533994
Kolodets Konshikazgan	id=g:1533995
Gora Ortakankay	id=g:1533996
Mogila Baymurat	id=g:1533997
Yubileynoye	id=g:1533998
Zimovka Akbala	id=g:1533999
Artezianskiy Kolodets Zhusankol’	id=g:1534000
Ushtobe	id=g:1534001
Artezianskiy Kolodets Takyr	id=g:1534002
Artezianskiy Kolodets Kiikatkan	id=g:1534003
Artezianskiy Kolodets Aktau	id=g:1534004
Kolodets Saktalbergen	id=g:1534005
Kolodets Alakhan	id=g:1534006
Kolodets Osmankuduk	id=g:1534007
Nizhniy Terekti	id=g:1534008
Kolodets Saduakas	id=g:1534009
Kolodets Dana	id=g:1534010
Kolodets Sorkuduk	id=g:1534011
Kolodets Ashchykuduk Yuzhnyy	id=g:1534012
Maymyr	id=g:1534013
Kolodets Subuyma	id=g:1534014
Letnik Terekti	id=g:1534015
Kolodets Kyzylzhar	id=g:1534016
Urochishche Kyzylzhoky	id=g:1534017
Artezianskiy Kolodets Koksengir	id=g:1534018
Kolodets Sheyit	id=g:1534019
Artezianskiy Kolodets Uyaly	id=g:1534020
Kolodets Iolykuduk	id=g:1534021
Kolodets Zhanakazgan	id=g:1534022
Kolodets Shengel’di	id=g:1534023
Kolodets Karakazgan	id=g:1534024
Kolodets Akkuduk	id=g:1534025
Sredniy Terekti	id=g:1534026
Verkhniy Terekti	id=g:1534027
Balgyn	id=g:1534028
Balgyn	id=g:1534029
Peschanka	id=g:1534030
Kokozek	id=g:1534031
Zimovka Suat	id=g:1534032
Saunshat	id=g:1534033
Kurdaska	id=g:1534034
Gora Shubultay	id=g:1534035
Zimovka Cheremushki	id=g:1534036
Akshoky	id=g:1534037
Urkor	id=g:1534038
Gora Karabiik	id=g:1534039
Pereval Aybalta	id=g:1534040
Gora Shybyk	id=g:1534041
Gora Shubarshilik	id=g:1534042
Gora Sulushoky	id=g:1534043
Zhaksykel’dy	id=g:1534044
Moyyldy	id=g:1534045
Kanay	id=g:1534046
Pristan’ Khayruzovka	id=g:1534047
Razvaliny Nurkazha	id=g:1534048
Razvaliny Bayat	id=g:1534049
Berdybay	id=g:1534050
Razvaliny Kenzhekara	id=g:1534051
Kol’denenbulak	id=g:1534052
Pereval Uygentas	id=g:1534053
Pereval Koktas	id=g:1534054
Urochishche Zhaydak	id=g:1534055
Gora Maysaz	id=g:1534056
Zhaltyrsu	id=g:1534057
Shurshutsu	id=g:1534058
Gory Shubaraygyr	id=g:1534059
Gora Sangrau	id=g:1534060
Gora Borlybay	id=g:1534061
Kisyk	id=g:1534062
Letnik Bol’shoy Kisyk	id=g:1534063
Uzynzhota	id=g:1534064
Tanash	id=g:1534065
Agashbeyit	id=g:1534066
Baltaozek	id=g:1534067
Gora Kashaly	id=g:1534068
Gora Zhuantobe	id=g:1534069
Karasaz	id=g:1534070
Gory Zhaydak	id=g:1534071
Gora Kolpakkaragay	id=g:1534072
Ushkaty	id=g:1534073
Urochishche Shetkaragay	id=g:1534074
Gora Kurshony	id=g:1534075
Itestek	id=g:1534076
Shumar	id=g:1534077
Kolodets Ashchykuduk Zapadnyy	id=g:1534078
Urochishche Shumakkazgansor	id=g:1534079
Kolodets Karakuduk	id=g:1534080
Kolodets Ashchikuduk	id=g:1534081
Kolodets Mamakazgan	id=g:1534082
Artezianskiy Kolodets Kenzhisary	id=g:1534083
Urochishche Kotankamys	id=g:1534084
Kolodets Sarysu	id=g:1534085
Artezianskiy Kolodets Boktykaryn	id=g:1534086
Kolodets Zhuantobe	id=g:1534087
Artezianskiy Kolodets Baykhozhin	id=g:1534088
Kolodets Shumak	id=g:1534089
Peski Katynshokay	id=g:1534090
Artezianskiy Kolodets Zhyngylkuduk	id=g:1534091
Kolodets Zholdykazgan	id=g:1534092
Kolodets Zhanakazgan Vostochnyy	id=g:1534093
Kolodets Katynkuduk	id=g:1534094
Urochishche Katynkuduk	id=g:1534095
Artezianskiy Kolodets Abenkazgan	id=g:1534096
Kolodets Koskuduk	id=g:1534097
Kolodets Zhamansay	id=g:1534098
Kolodets Saumalbay	id=g:1534099
Artezianskiy Kolodets Baykumgur	id=g:1534100
Kolodets Shyngrau	id=g:1534101
Burovaya Skvazhina Aytakyr	id=g:1534102
Zimovka Poperechnaya	id=g:1534103
Burovaya Skvazhina Orkha	id=g:1534104
Kayrakty	id=g:1534105
Borlytogay	id=g:1534106
Kolodets Zhusupkazgan	id=g:1534107
Razvaliny Bulanda	id=g:1534108
Kolodets Khaldybay	id=g:1534109
Urochishche Zhaman-Shubaragash	id=g:1534110
Balyktyozek	id=g:1534111
Artezianskiy Kolodets Besmola	id=g:1534112
Shalovka	id=g:1534113
Urochishche Bestamak	id=g:1534114
Gora Kansar	id=g:1534115
Bugor Kyzylkulak	id=g:1534116
Bol’shoy Kayynayryk	id=g:1534117
Kolodets Kulankyzyl	id=g:1534118
Malyy Kayynayryk	id=g:1534119
Kosachenok	id=g:1534120
Kolodets Bugyzhel’	id=g:1534121
Rakhmanikha	id=g:1534122
Zimovka Ortenzhurek	id=g:1534123
Kogoday	id=g:1534124
Mogila Sulgubay	id=g:1534125
Urochishche Beskulan	id=g:1534126
Artezianskiy Kolodets Sor	id=g:1534127
Mogila Uteuli	id=g:1534128
Kanat	id=g:1534129
Zimovka Kordon	id=g:1534130
Razvaliny Zhambay	id=g:1534131
Razvaliny Malyy Kisyk	id=g:1534132
Zhinishke	id=g:1534133
Tatarka	id=g:1534134
Artezianskiy Kolodets Aubakyr	id=g:1534135
Kolodets Zholdos	id=g:1534136
Burovaya Skvazhina Teriskensay	id=g:1534137
Burovaya Skvazhina Baydusen	id=g:1534138
Artezianskiy Kolodets Karlysay	id=g:1534139
Artezianskiy Kolodets Nark	id=g:1534140
Kladbishche Zhanaozek	id=g:1534141
Bugor Inkay	id=g:1534142
Artezianskiy Kolodets Tastobe	id=g:1534143
Kolodets Zharaskazgan	id=g:1534144
Kolodets Akbura	id=g:1534145
Kolodets Karlygash	id=g:1534146
Artezianskiy Kolodets Karlygash	id=g:1534147
Artezianskiy Kolodets Baydulda	id=g:1534148
Artezianskiy Kolodets Kyrgyzol’gen	id=g:1534149
Artezianskiy Kolodets Kaldan	id=g:1534150
Kolodets Tortkuduk	id=g:1534151
Kolodets Ushkuduk	id=g:1534152
Zimovka Varvarovka	id=g:1534153
Shū	id=g:1534154
Shybyndy	id=g:1534155
Oyterek	id=g:1534156
Karaaygyr	id=g:1534157
Gora Akshoky	id=g:1534158
Zimovka Atbasar	id=g:1534159
Bitikel’dy	id=g:1534160
Bugul’	id=g:1534161
Altay	id=g:1534162
Razvaliny Kurkule	id=g:1534163
Topolevka	id=g:1534164
Kyzylzhar	id=g:1534165
Kiikbulak	id=g:1534166
Kumyrza	id=g:1534167
Maralikha	id=g:1534168
Karaotkel’	id=g:1534169
Kiinsu	id=g:1534170
Atbasar	id=g:1534171
Zhamankiinsu	id=g:1534172
Zaimki Karaoba	id=g:1534173
Bulanda	id=g:1534174
Razvaliny Tokbura	id=g:1534175
Razvaliny Shiytubek	id=g:1534176
Zimovka Tasshan	id=g:1534177
Zimovka Nizhniy Kumur	id=g:1534178
Zimovka Satan	id=g:1534179
Razvaliny Kiikbulak	id=g:1534180
Kyzyltas	id=g:1534181
Koyshilik	id=g:1534182
Gory Karazhal	id=g:1534183
Karazhal	id=g:1534184
Zimovka Kyzylagash	id=g:1534185
Zimovka Verkhniy Kumur	id=g:1534186
Kumurbulak	id=g:1534187
Zimovka Shandy	id=g:1534188
Pereval Yeseker	id=g:1534189
Gory Shandy	id=g:1534190
Zimovka Nizhniy Zheksen	id=g:1534191
Zaimki Kordon	id=g:1534192
Kystau-Kurchum	id=g:1534193
Razvaliny Syrytubek	id=g:1534194
Razvaliny Kokon’bulak	id=g:1534195
Batpakbulak	id=g:1534196
Terektibulak	id=g:1534197
Terektibulak	id=g:1534198
Kokon’	id=g:1534199
Shunabulak	id=g:1534200
Zimovka Semiletka	id=g:1534201
Kokzhota	id=g:1534202
Tangotar	id=g:1534203
Qoytas	id=g:1534204
Mogila Turar	id=g:1534205
Zimovka Karakoyan	id=g:1534206
Zimovka Kombadyk	id=g:1534207
Rodnik Saukabay	id=g:1534208
Zimovka Malovodnaya	id=g:1534209
Zimovka Sayramazan	id=g:1534210
Zimovka Ulukpan	id=g:1534211
Zimovka Kiylbay	id=g:1534212
Kashkymbay	id=g:1534213
Zimovka Kashkymbay	id=g:1534214
Kiinsu	id=g:1534215
Kolodets Itayak	id=g:1534216
Urochishche Itayak	id=g:1534217
Kladbishche Molda	id=g:1534218
Sholakespe	id=g:1534219
Kladbishche Itkin	id=g:1534220
Solonchak Askazansor	id=g:1534221
Mogila Batyrbek	id=g:1534222
Bugor Kokturyntau	id=g:1534223
Letnik Krasnaya Znamya	id=g:1534224
Dautobe	id=g:1534225
Bugor Balatau	id=g:1534226
Urochishche Arandy	id=g:1534227
Kladbishche Togyzken	id=g:1534228
Urochishche Togyzken	id=g:1534229
Kolodets Kol’kuduk	id=g:1534230
Kolodets Ashakuduk	id=g:1534231
Urochishche Konyrsay	id=g:1534232
Urochishche Zhersortan	id=g:1534233
Ferma Nomer Tri Sovkhoza Imeni Engel’sa	id=g:1534234
Ferma Nomer Odin Sovkhoza Suzakskiy	id=g:1534235
Mogila Ustemir	id=g:1534236
Artezianskiy Kolodets Shapshur	id=g:1534237
Mogila Nayman	id=g:1534238
Urochishche Karabatyr	id=g:1534239
Kolodets Togyzken	id=g:1534240
Urochishche Tuzken	id=g:1534241
Kolodets Mynshukyr	id=g:1534242
Urochishche Astaushak	id=g:1534243
Kolodets Oryskazgan	id=g:1534244
Urochishche Kotantas	id=g:1534245
Kolodets Taskuduk	id=g:1534246
Kolodets Saygyn Yuzhnyy	id=g:1534247
Mogila Tekey	id=g:1534248
Ferma Nomer Odin Sovkhoza Zhuantobe	id=g:1534249
Ferma Nomer Chetyre Sovkhoza Zhuantobe	id=g:1534250
Ferma Nomer Dva Sovkhoza Zhuantobe	id=g:1534251
Ilaman	id=g:1534252
Urochishche Tuma	id=g:1534253
Zhaman-Kayyndy	id=g:1534254
Kolodets Tumakazgan	id=g:1534255
Urochishche Saygyn	id=g:1534256
Stepnoy	id=g:1534257
Gora Karatas	id=g:1534258
Gora Listvyazhnaya	id=g:1534259
Uvanas	id=g:1534260
Kambekkazgan	id=g:1534261
Birkuduk	id=g:1534262
Kolodets Ospankazgan	id=g:1534263
Pritakyrnyy	id=g:1534264
Kolodets Synyrly	id=g:1534265
Kolodets Ashchykuduk	id=g:1534266
Gora Keskenterek	id=g:1534267
Rodnik Keskenterek	id=g:1534268
Rodnik Tamdytuma	id=g:1534269
Rodnik Dykhanbay	id=g:1534270
Kladbishche Tuspek	id=g:1534271
Ferma Nomer Tri Sovkhoza Tasty	id=g:1534272
Ferma Nomer Dva Sovkhoza Tasty	id=g:1534273
Mogila Urustem	id=g:1534274
Gora Ozhyraytobe	id=g:1534275
Ferma Nomer Chetyre Sovkhoza Tasty	id=g:1534276
Mogila Kaylyaubay	id=g:1534277
Kladbishche Ot	id=g:1534278
Kladbishche Kalmambet	id=g:1534279
Zimovka Meshit	id=g:1534280
Urochishche Akkol’	id=g:1534281
Kolodets Seulebay	id=g:1534282
Gora Tolendi	id=g:1534283
Kolodets Mirvetkazgan	id=g:1534284
Urochishche Tolendi	id=g:1534285
Kolodets Aldash	id=g:1534286
Kolodets Kambekkazgan	id=g:1534287
Kolodets Kambek	id=g:1534288
Kambek	id=g:1534289
Bugor Kyrykkuduk	id=g:1534290
Bugor Sokyrtobe	id=g:1534291
Kunbatys	id=g:1534292
Zemlyanka	id=g:1534293
Rodnik Sorzhantuma	id=g:1534294
Urochishche Sorkol’	id=g:1534295
Urochishche Kyzylzhayma	id=g:1534296
Kladbishche Sharman	id=g:1534297
Kolodets Kol’kuduk	id=g:1534298
Kolodets Kyrykkuduk	id=g:1534299
Kladbishche Shagyrbay	id=g:1534300
Kladbishche Makhan-Malasy	id=g:1534301
Bugor Sumbeshetzhota	id=g:1534302
Urochishche Tugankol’	id=g:1534303
Urochishche Sagasy	id=g:1534304
Chu	id=g:1534305
Zholotkel’	id=g:1534306
Urochishche Suykzhol	id=g:1534307
Mogila Umbet	id=g:1534308
Mogila Bolgabay	id=g:1534309
Urochishche Sumbeshetaral	id=g:1534310
Toretogan	id=g:1534311
Ozero Yunkikol’	id=g:1534312
Bugor Sopakaktobe	id=g:1534313
Kladbishche Sopaktama	id=g:1534314
Rodnik Sopak	id=g:1534315
Ozero Sor	id=g:1534316
Ozero Sorasha	id=g:1534317
Urochishche Sorzhan	id=g:1534318
Kebir	id=g:1534319
Bezymyannyy	id=g:1534320
Moin	id=g:1534321
Bugor Sarytobe	id=g:1534322
Yendi	id=g:1534323
Kolodets Baymuryn	id=g:1534324
Zimovka Termetbay	id=g:1534325
Kladbishche Karabala	id=g:1534326
Ozero Aksuat	id=g:1534327
Kladbishche Sorzhan	id=g:1534328
Urochishche Zhaldykum	id=g:1534329
Ozero Shortankol’	id=g:1534330
Urochishche Kazykkakkan	id=g:1534331
Kladbishche Zhabar	id=g:1534332
Ozero Malyye Kamkaly	id=g:1534333
Orta	id=g:1534334
Urochishche Tuzdyaral	id=g:1534335
Ozero Akkol’	id=g:1534336
Ozero Sorkol’	id=g:1534337
Ozera Akkol’	id=g:1534338
Urochishche Ortashu	id=g:1534339
Balykozek	id=g:1534340
Kladbishche Ksemys	id=g:1534341
Pashennaya	id=g:1534342
Urochishche Ushbulak	id=g:1534343
Gora Zhulyatobe	id=g:1534344
Gora Banabay	id=g:1534345
Zimovka Danilovka	id=g:1534346
Zimovka Kerzhabagy	id=g:1534347
Putevochnaya	id=g:1534348
Gora Krutoy Sivver	id=g:1534349
Gora Abramova Griva	id=g:1534350
Arkhipovka	id=g:1534351
Gora Tesiktas	id=g:1534352
Shubaragash	id=g:1534353
Urochishche Aktomar	id=g:1534354
Zimovka Kokzhota	id=g:1534355
Gora Kaurikha	id=g:1534356
Kaurikha	id=g:1534357
Zimovka Luchagyna	id=g:1534358
Zimovka Taldybulak	id=g:1534359
Gora Aktas	id=g:1534360
Zimovka Denis	id=g:1534361
Zimovka Turkan	id=g:1534362
Sobach’ya	id=g:1534363
Gora Kornilovskaya	id=g:1534364
Topolevka	id=g:1534365
Talovka	id=g:1534366
Yegorov	id=g:1534367
Gory Sobach’i Sopki	id=g:1534368
Zimovka Levkin Klyuch	id=g:1534369
Zimovka Muzdybulak	id=g:1534370
Kul’mes	id=g:1534371
Zimovka Karalak	id=g:1534372
Zimovka Muzdybulak	id=g:1534373
Gora Uzynzhal	id=g:1534374
Zimovka Uzynzhal	id=g:1534375
Zimovka Ust’-Kaurakha	id=g:1534376
Zimovka Baltabay	id=g:1534377
Zimovka Terisbulak	id=g:1534378
Zimovka Kimyyetybulak	id=g:1534379
Yelovka	id=g:1534380
Zimovka Kokteren	id=g:1534381
Kamenushka	id=g:1534382
Gora Sarytugyryk	id=g:1534383
Zimovka Ust’-Arkhipovka	id=g:1534384
Zimovka Ust’-Tikhaya	id=g:1534385
Kyzylzhulduz	id=g:1534386
Zimovka Vairman	id=g:1534387
Zimovka Sarytaktay	id=g:1534388
Zimovka Karasu	id=g:1534389
Karasu	id=g:1534390
Gora Karashoky	id=g:1534391
Zimovka Karashoky	id=g:1534392
Zimovka Sarybulak	id=g:1534393
Topkain	id=g:1534394
Nikandrovka	id=g:1534395
Gora Karatau	id=g:1534396
Karatau	id=g:1534397
Maymyr	id=g:1534398
Zimovka Aktoprak	id=g:1534399
Kolodets Obaly	id=g:1534400
Zimovka Zhanatlek	id=g:1534401
Saralka	id=g:1534402
Gora Konkay	id=g:1534403
Shavunbulak	id=g:1534404
Sarymsakty	id=g:1534405
Razvaliny Kapay	id=g:1534406
Zimovka Sarykora	id=g:1534407
Kabyrga	id=g:1534408
Zimovka Kyzylkungey	id=g:1534409
Zhanaul’ga	id=g:1534410
Gora Bakat	id=g:1534411
Bayberdy	id=g:1534412
Gora Akshoky	id=g:1534413
Zimovka Mukamzhar	id=g:1534414
Bayberdy	id=g:1534415
Zimovka Beket	id=g:1534416
Urochishche Karazher	id=g:1534417
Zimovka Kubentau	id=g:1534418
Kokterek	id=g:1534419
Kyzylkungey	id=g:1534420
Golimantova Lesnaya Dacha	id=g:1534421
Shingistayskaya Lesnaya Dacha	id=g:1534422
Aralbay	id=g:1534423
Shurshutsu	id=g:1534424
Pereval Puteshnyy	id=g:1534425
Gora Konkhay	id=g:1534426
Ungo	id=g:1534427
Solonechnaya	id=g:1534428
Gora Ushkungey	id=g:1534429
Ushkungey	id=g:1534430
Gora Uralkungey	id=g:1534431
Gora Karagay	id=g:1534432
Gora Bayberdy	id=g:1534433
Pereval Bayberdy	id=g:1534434
Tarbagatay	id=g:1534435
Gora Tauteke	id=g:1534436
Pereval Ushkungey	id=g:1534437
Gora Dvukhvershinnaya	id=g:1534438
Gora Saralka	id=g:1534439
Gora Zhesulu	id=g:1534440
Akbulak	id=g:1534441
Kuzgupdy	id=g:1534442
Saralbulak	id=g:1534443
Asha	id=g:1534444
Pereval Kuzgyndy	id=g:1534445
Kuzgundy	id=g:1534446
Gora Kyzyltas	id=g:1534447
Urochishche Bayberdy	id=g:1534448
Tautekeli	id=g:1534449
Gora Altayka	id=g:1534450
Urochishche Mameteksaz	id=g:1534451
Urochishche Khudaya Rossyp’	id=g:1534452
Poperechnaya	id=g:1534453
Kishkenesaz	id=g:1534454
Gory Shopkanzhol	id=g:1534455
Khrebet Ozernyy	id=g:1534456
Urochishche Zhalpaksaz	id=g:1534457
Yelovka	id=g:1534458
Gora Boynala	id=g:1534459
Gora Aksubas	id=g:1534460
Gora Torkuz	id=g:1534461
Urochishche Shukyrzhota	id=g:1534462
Akbulak	id=g:1534463
Stanovaya	id=g:1534464
Khlebnaya	id=g:1534465
Nefedov	id=g:1534466
Baynovaya	id=g:1534467
Brusovaya	id=g:1534468
Gory Karatastau	id=g:1534469
Gromatushka	id=g:1534470
Gory Kaskazhal	id=g:1534471
Stepanov-Klyuch	id=g:1534472
Gora Ultabar	id=g:1534473
Tikhushka	id=g:1534474
Urochishche Yuneva Paseka	id=g:1534475
Zimovka Rakhmetova	id=g:1534476
Yelovka	id=g:1534477
Gora Kulanbay	id=g:1534478
Urochishche Kupalka	id=g:1534479
Gory Karakoytas	id=g:1534480
Ryl’chikov	id=g:1534481
Gora Karabatpan	id=g:1534482
Batpak	id=g:1534483
Proklov	id=g:1534484
Yegindibulak	id=g:1534485
Arsenov	id=g:1534486
Tomarbulak	id=g:1534487
Kentomarbulak	id=g:1534488
Karazhyra	id=g:1534489
Sornaya	id=g:1534490
Urochishche Saralka	id=g:1534491
Letnik Mayshilik	id=g:1534492
Parenka	id=g:1534493
Gora Karashoky	id=g:1534494
Yelovka	id=g:1534495
Razvaliny Verkhnyaya Yelovka	id=g:1534496
Zaliv Guba	id=g:1534497
Topolevka	id=g:1534498
Gora Sedelka	id=g:1534499
Urochishche Temirbek	id=g:1534500
Gora Talay-Zhata	id=g:1534501
Syroy Maralenok	id=g:1534502
Koytabulak	id=g:1534503
Gora Inzhilan	id=g:1534504
Urochishche Karasholak	id=g:1534505
Karasholak	id=g:1534506
Kazach’ya	id=g:1534507
Gora Sarytau	id=g:1534508
Urochishche Zhamansaz	id=g:1534509
Zimovka Belyaninskaya	id=g:1534510
Zimovka Glukhova	id=g:1534511
Shardara Bögeni	id=g:1534512
Matobay Svyatoy Novyy	id=g:1534513
Kal’zhir	id=g:1534514
Ortabulak	id=g:1534515
Kulunketken	id=g:1534516
Berezovka	id=g:1534517
Tentek	id=g:1534518
Karaagash	id=g:1534519
Gory Zhandykaragay	id=g:1534520
Matobay	id=g:1534521
Gora Chernaya	id=g:1534523
Stanovaya	id=g:1534524
Shchebnyushka	id=g:1534525
Paseka Shchebnyukha	id=g:1534526
Gora Shchebnyukha	id=g:1534527
Stolboukha	id=g:1534528
Bezymyanka	id=g:1534529
Khrebet Berezovmys	id=g:1534530
Lesnichego Dom Myagkiy Klyuch	id=g:1534531
Paseka Zevaka	id=g:1534532
Gora Luchshaya	id=g:1534533
Gora Afonikha	id=g:1534534
Pogorelka	id=g:1534535
Kutikha	id=g:1534536
Tomilovka	id=g:1534537
Shuvalov	id=g:1534538
Gora Maleyevskaya	id=g:1534539
Lazarikha	id=g:1534540
Kordon Lazarikha	id=g:1534541
Petrova	id=g:1534542
Yegorova	id=g:1534543
Tavolochka	id=g:1534544
Berezovka	id=g:1534545
Berezovka	id=g:1534546
Shumovsk	id=g:1534547
Gora Kozlukha	id=g:1534548
Gora Rusakovskaya	id=g:1534549
Bobrovka	id=g:1534550
Novokalinovsk	id=g:1534551
Pravaya Ignashikha	id=g:1534552
Ignashikha	id=g:1534553
Laptikha	id=g:1534554
Paseka Kachesova	id=g:1534555
Levaya Shikhalikha	id=g:1534556
Gora Pleshivaya	id=g:1534557
Zimin Klyuch	id=g:1534558
Shikhalikha	id=g:1534559
Laptikha	id=g:1534560
Pikhtovka	id=g:1534561
Nizhnyaya Pikhtovka	id=g:1534562
Ust’-Ignashikha	id=g:1534563
Gora Larikha	id=g:1534564
Maleevsk	id=g:1534565
Stantsiya Zyryanovsk	id=g:1534566
Teplyy Klyuch	id=g:1534567
Bayanovsk	id=g:1534568
Osinovka	id=g:1534569
Gora Myagkaya Tolstukha	id=g:1534570
Landman	id=g:1534571
Gora Revnyukha	id=g:1534572
Berezovka	id=g:1534573
Osochikha	id=g:1534574
Urochishche Romanovskiy Lug	id=g:1534575
Maksikha	id=g:1534576
Bol’shaya Rechka	id=g:1534577
Nizhnebykovo	id=g:1534578
Khrebet Rosomakha	id=g:1534579
Berezovka	id=g:1534580
Vostochnoye	id=g:1534581
Mel’nichnaya	id=g:1534582
Krestovka	id=g:1534583
Altynsay	id=g:1534584
Mayak	id=g:1534585
Shakhta Grekhovskaya Vtoroya	id=g:1534586
Mel’nichnaya	id=g:1534587
Naydenikha	id=g:1534588
Pogulyayka	id=g:1534589
Tenikha	id=g:1534590
Bol’shaya Rechka	id=g:1534591
Fedorova	id=g:1534592
Paseka Verkhnyaya Pikhtovka	id=g:1534593
Bobrovka	id=g:1534594
Grekhovka	id=g:1534595
Cheremushki	id=g:1534596
Toptushka	id=g:1534597
Podorlenok	id=g:1534598
Gora Orel	id=g:1534599
Khrebet Dolgaya Griva	id=g:1534600
Orlovka	id=g:1534601
Krestovka	id=g:1534602
Solonovka	id=g:1534603
Proletarka	id=g:1534604
Gora Kruglen’kaya	id=g:1534605
Bedarevka	id=g:1534606
Gora Kruglaya	id=g:1534607
Krutaya	id=g:1534608
Urochishche Razlom	id=g:1534609
Myakon’kaya	id=g:1534610
Novokrest’yanka	id=g:1534611
Zaychikha	id=g:1534612
Gora Krestovaya Griva	id=g:1534613
Gora Svistun	id=g:1534614
Yachmenka	id=g:1534615
Gora Vedenika	id=g:1534616
Popovka	id=g:1534617
Pasenushka	id=g:1534618
Krivushka	id=g:1534619
Gora Pogulyayevskaya	id=g:1534620
Gora Kamenukha	id=g:1534621
Pravaya Berezovka	id=g:1534622
Kozlushka	id=g:1534623
Gora Maleyevskaya	id=g:1534624
Leninsk	id=g:1534625
Gora Surchanaya	id=g:1534626
Urochishche Spiridonov Log	id=g:1534627
Gora Kamenukha	id=g:1534628
Gory Pashennyye Borni	id=g:1534629
Gora Gorokhovka	id=g:1534630
Topolevka	id=g:1534631
Gora Khayruzovka	id=g:1534632
Khayruzovka	id=g:1534633
Bobrovka	id=g:1534634
Gora Chesnokovka	id=g:1534635
Zimovka Subbatinskaya	id=g:1534636
Gora Revnyukha	id=g:1534637
Aleksandrovka	id=g:1534638
Andreyevka	id=g:1534639
Gora Ostrukha	id=g:1534640
Sredigornoye	id=g:1534641
Gora Babushka	id=g:1534642
Gora Cheremshanskiy Belok	id=g:1534643
Gora Lustvyaga	id=g:1534644
Cheremshanka	id=g:1534645
Kanavochka	id=g:1534646
Solonovka	id=g:1534647
Shirikkayyn	id=g:1534648
Gora Kedrukha	id=g:1534649
Urochishche Bol’shaya Toptukha	id=g:1534650
Levaya Berezovka	id=g:1534651
Khrebet Belok	id=g:1534652
Strakatova	id=g:1534653
Gory Oblaka	id=g:1534654
Besuy	id=g:1534655
Urochishche Dal’niye Polati	id=g:1534656
Gora Bestuzh’ya	id=g:1534657
Gora Basagyr	id=g:1534658
Shirikkayyn	id=g:1534659
Gora Mertvaya	id=g:1534660
Gora Tavolzhanka	id=g:1534661
Gora Tolstukha	id=g:1534662
Gora Signal	id=g:1534663
Sarkyrama	id=g:1534664
Gory Shishi	id=g:1534665
Gora Revnyukha	id=g:1534666
Ognevoy Klyuch	id=g:1534667
Paramonovka	id=g:1534668
Grishin Klyuch	id=g:1534669
Krasnaya Polyana	id=g:1534670
Ozernaya	id=g:1534671
Khrebet Glyaden’	id=g:1534672
Nikonov	id=g:1534673
Yegorova	id=g:1534674
Tolstukha	id=g:1534675
Gora Tolstukha	id=g:1534676
Zimovka Poltuzhenka	id=g:1534677
Gora Ostrukha	id=g:1534678
Gora Ploskaya-Sopka	id=g:1534679
Blizhnyaya Tavolzhanka	id=g:1534680
Dal’nyaya Tavolzhanka	id=g:1534681
Gora Vershina Dal’nyaya	id=g:1534682
Skala Petukh	id=g:1534683
Zaimki Bogomolova	id=g:1534684
Semenov	id=g:1534685
Pereval Maksikhinskoye Sedlo	id=g:1534686
Zhogharghy Kürshim	id=g:1534687
Shümek	id=g:1534688
Solonechnaya	id=g:1534689
Gora Chernyy Kamen’	id=g:1534722
Payvikha	id=g:1534723
Urochishche Bukharskoye	id=g:1534724
Urochishche Gladen’kaya Topolevka	id=g:1534725
Ivanovka	id=g:1534726
Sitnikov	id=g:1534727
Ust’-Yazovaya	id=g:1534728
Proyezdnaya	id=g:1534729
Golubovka	id=g:1534730
Tesnaya	id=g:1534731
Gora Mangain	id=g:1534732
Tesnaya	id=g:1534733
Polyushka	id=g:1534734
Topolevka	id=g:1534735
Tolkusha	id=g:1534736
Sovkhoz Verkhniy Katunskiy	id=g:1534737
Taskurke	id=g:1534738
Taldybulak	id=g:1534739
Gora Tasuyes	id=g:1534740
Gora Chesnokovka	id=g:1534741
Seredchikha	id=g:1534742
Gora Gavrilych	id=g:1534743
Cheremoshka	id=g:1534744
Murzinka	id=g:1534745
Korobikha	id=g:1534746
Seredchikha	id=g:1534747
Yazovaya	id=g:1534748
Poperechnyy	id=g:1534749
Poskacha	id=g:1534750
Nizhnyaya Poskacha	id=g:1534751
Shokuyes	id=g:1534752
Gora Zhalgyztau	id=g:1534753
Senichevo	id=g:1534754
Gora Kokkoshkar	id=g:1534755
Shchebenyukha	id=g:1534756
Yazovinka	id=g:1534757
Solonovochka	id=g:1534758
Marksovka	id=g:1534759
Akulovka	id=g:1534760
Cheremoshka	id=g:1534761
Lukina	id=g:1534762
Gora Shishka	id=g:1534763
Gora Bugunbay	id=g:1534764
Gora Airtas	id=g:1534765
Khrebet Kobey-Keyken	id=g:1534766
Gora Malyy Karatas	id=g:1534767
Gora Shebenyukha	id=g:1534768
Savrasovka	id=g:1534769
Chalovka	id=g:1534770
Andreyevka	id=g:1534771
Nazarikha	id=g:1534772
Eshkiölmes	id=g:1534773
Lednik Bol’shoy Berel’skiy	id=g:1534774
Gora Tesninskiy Belok	id=g:1534775
Gora Zhernovaya	id=g:1534776
Gora Salkynshoky	id=g:1534777
Gora Kokzholga	id=g:1534778
Malaya Kokkol’	id=g:1534823
