Gainda	id=g:1506733
Ozero Kyrgyz	id=g:1534780
Kyrgyz	id=g:1534781
Malyy Kalagash	id=g:1534782
Bol’shoy Kalagash	id=g:1534783
Tikoyuk	id=g:1534784
Kurchakayry	id=g:1534785
Baltyrgan	id=g:1534786
Koir	id=g:1534787
Bartuldak	id=g:1534788
Kemeyendyk	id=g:1534789
Skaderek	id=g:1534790
Suluayry	id=g:1534791
Yarlu	id=g:1534792
Yeshtu	id=g:1534793
Karaayry	id=g:1534794
Av’yak	id=g:1534795
Tegeyek	id=g:1534796
Ozero Akkemskoye	id=g:1534797
Karaoyuk	id=g:1534798
Kulagash	id=g:1534799
Kurkure	id=g:1534800
Lednik Akkem	id=g:1534801
Lednik Mensu	id=g:1534802
Kurkure	id=g:1534803
Lednik Katunskiy	id=g:1534804
Ledniki Myushtuayry	id=g:1534805
Ledniki Kapchal’skiye	id=g:1534806
Lednik Chernyy	id=g:1534807
Vodopad Rossypnoy	id=g:1534808
Kanchal	id=g:1534809
Bystraya	id=g:1534810
Sakalsu	id=g:1534811
Verkhniy Kuragan	id=g:1534812
Uein-Karasu	id=g:1534813
Orochagan	id=g:1534814
Koshbulak	id=g:1534815
Yelenchadyr	id=g:1534816
Suyetka	id=g:1534817
Uskuchevka	id=g:1534818
Ignatikha	id=g:1534819
Zvonchikha	id=g:1534820
Ognevka	id=g:1534821
Gora Molibdek	id=g:1534822
Obryv Skynchak	id=g:1534849
Ozero Gor’koye	id=g:1534892
Ozero Bol’shoye	id=g:1534893
Urochishche Uglovskoye Lesnichestvo	id=g:1534894
Ozero Sumnoye	id=g:1534895
Ozero Zalivnoye	id=g:1534896
Urochishche Severnaya Zaimka	id=g:1534897
Ozero Solënoye	id=g:1534898
Ozero Balansor	id=g:1534899
Ozero Bayduleykino	id=g:1534900
Ozero Korostelevskoye	id=g:1534901
Ozero Dongoleksor	id=g:1534902
Ozero Gor’koye	id=g:1534903
Ozero Bol’shoy Tassor	id=g:1534904
Ozero Katanagach	id=g:1534905
Leskhoz Khozyaystvo Topolinskiy	id=g:1534906
Urochishche Otdel’nyy Khutor	id=g:1534907
Urochishche Severnyy	id=g:1534925
Tushkanikha	id=g:1534926
Predaltayskaya Ravnina	id=g:1534928
Predgornyy	id=g:1534929
Abramovka	id=g:1534930
Sukhaya Rechka	id=g:1534931
Pavlovka	id=g:1534932
Gora Lutsenina Sopka	id=g:1534933
Vol’nyy Pioner	id=g:1534934
Removskiy	id=g:1534935
Krasnoye Razdal’ye	id=g:1534936
Mezhdurech’ye	id=g:1534937
Urochishche Sukhoy Log	id=g:1534938
Mirnyy	id=g:1534939
Kalantyr’	id=g:1534940
Polevoy Stan Klin	id=g:1534941
Sadovyy	id=g:1534942
Stepnoy	id=g:1534943
Stepnoy	id=g:1534944
Kucherovka	id=g:1534948
Kurgancha Voznesenskiy	id=g:1534949
Pervomayskiy	id=g:1534950
Kryuchki	id=g:1534951
Raz”yezd Aryk	id=g:1534974
Utka	id=g:1535009
Podkhoz	id=g:1535011
Gora Ozernaya	id=g:1535012
Gora Sur’ya	id=g:1535014
Imeni Vos’moy Marta	id=g:1535017
Kraskyy Yar	id=g:1535018
Novokhar’kovka	id=g:1535019
Sopka Raskat	id=g:1535021
Gora Ostryye Shkili	id=g:1535023
Ostanets Barynya	id=g:1535025
Yarinskiy Klyuch	id=g:1535026
Gora Shish	id=g:1535027
Urochishche Kolyvanstroy	id=g:1535029
Gory Prilavok	id=g:1535030
Mayachnyy	id=g:1535031
Paseka Razvily	id=g:1535033
Gora Tolstaya	id=g:1535035
Gora Osinovaya	id=g:1535037
Gora Shkili	id=g:1535038
Krasnogvardeyskiy	id=g:1535040
Voronezh	id=g:1535044
Rudnik Matveyevskiy	id=g:1535046
Davydovsk	id=g:1535047
Bespalovskiy	id=g:1535048
Gora Mokhnataya	id=g:1535050
Gora Chesnokova	id=g:1535051
Gora Chernyy Kamen’	id=g:1535053
Pereval Osinovyy	id=g:1535054
Kordon Kholodnyy Klyuch Pervyy	id=g:1535055
Gora Karaul’naya	id=g:1535057
Berezovka	id=g:1535058
Chekanovo	id=g:1535060
Gora Kopanets	id=g:1535061
Rudnik Komissarovskiy	id=g:1535068
Gora Soskovaya	id=g:1535069
Rudnik Loktevskiy	id=g:1535070
Gora L’vinyy Kamen’	id=g:1535072
Gora Stanovaya	id=g:1535074
Gora Bezymlinaya	id=g:1535076
Gora Revnyukha	id=g:1535077
Lazurka	id=g:1535078
Sosnovka	id=g:1535080
Gora Butochnaya	id=g:1535082
Gora Gladnaya	id=g:1535083
Gora Stanovaya	id=g:1535086
Gora Kipeshnaya	id=g:1535087
Novogal’tsovka	id=g:1535089
Gora Sadovukha	id=g:1535091
Kipeshnyye Gory	id=g:1535092
Ivanovka	id=g:1535093
Gora Chernyy Kamen’	id=g:1535094
Gora Arinkin Kurgan	id=g:1535095
Lopatinka	id=g:1535096
Gora Taraskina	id=g:1535097
Krasnoye Razdol’ye	id=g:1535098
Gora Chesnokova	id=g:1535099
Gora Sur’ya	id=g:1535100
Kurayevka	id=g:1535101
Gora Arsenina	id=g:1535102
Urochishche Kaplinskoye	id=g:1535103
Svetlaya Zarya	id=g:1535104
Borovlyanka	id=g:1535105
Buzyginy Gory	id=g:1535106
Gora Slyudnika	id=g:1535107
Gora Ostral Sopka	id=g:1535108
Gora Poruchikova	id=g:1535109
Urochishche Poruchikovo	id=g:1535110
Shestoy Kongres Kominterna	id=g:1535177
Ust’yanka	id=g:1535178
Sukhaya Rechka	id=g:1535179
Tushkanikha	id=g:1535180
Daln’yaya Shchelchikha	id=g:1535181
Blizhnyaya Shchelchikha	id=g:1535182
Makhovushka	id=g:1535183
Berezovka	id=g:1535184
Khar’kovka	id=g:1535185
Korbolikha	id=g:1535186
Solonovka	id=g:1535187
Gilevskoye Vodokhranilishche	id=g:1535188
Talovka	id=g:1535189
Tret’yaki	id=g:1535190
Sibchikha	id=g:1535191
Berezovka	id=g:1535192
Dresvyanka	id=g:1535193
Gryaznukha	id=g:1535194
Shaparikha	id=g:1535195
Ozera Mokhovushka	id=g:1535196
Zlydarka	id=g:1535197
Khankhara	id=g:1535210
Sinyushka	id=g:1535211
Soldatka	id=g:1535212
Yegstifeyevka	id=g:1535213
Shipulin	id=g:1535214
Mashinka	id=g:1535215
Krutishka	id=g:1535216
Borozdovaya	id=g:1535217
Bol’shaya Uskuchevka	id=g:1535218
Bol’shoy Tigirek	id=g:1535219
Malaya Gol’tsovka	id=g:1535220
Malaya Belaya	id=g:1535221
Malaya Amelikha	id=g:1535222
Bol’shaya Amelikha	id=g:1535223
Bol’shaya Gol’tsovka	id=g:1535224
Khrebet Tigiretskiy Belok	id=g:1535225
Irkutka	id=g:1535226
Krakalikha	id=g:1535227
Vostochnaya Cherepanikha	id=g:1535228
Malaya Cherepanikha	id=g:1535229
Kamyshenka	id=g:1535230
Shipunikha	id=g:1535231
Gryaznushka	id=g:1535232
Strizhanka	id=g:1535233
Cherepanikha	id=g:1535234
Gol’tsovka	id=g:1535235
Glubokaya	id=g:1535236
Matreshkina	id=g:1535237
Talovka	id=g:1535238
Ploskaya	id=g:1535239
Krutikha	id=g:1535240
Borovlinka	id=g:1535241
Yarovochka	id=g:1535242
Chesnokov Aley	id=g:1535243
Bukhachnyy Aley	id=g:1535250
Magistral’nyy Kanal	id=g:1535251
Kordon Nevodskoy	id=g:1535282
Nikolayevka	id=g:1535283
Ozero Bul’mys	id=g:1535284
Ozero Karatal	id=g:1535285
Ozero Solenyye Klyuchiki	id=g:1535286
Urochishche Krasnoborskiy Kordon	id=g:1535287
Ozero Zhirkayyn	id=g:1535288
Zimovka Ivanova	id=g:1535289
Baklanikha	id=g:1535290
Ozero Solenoye	id=g:1535291
Urochishche Gorelyy Kordon	id=g:1535292
Ozero Nikolayev Bereg	id=g:1535293
Ozero Severnyy Zaliv	id=g:1535294
Urochishche Soleno-Ozernaya Step’	id=g:1535295
Ozero Lamovoye	id=g:1535296
Urochishche Pervomayskoye	id=g:1535297
Urochishche Karashilik	id=g:1535298
Partizanskiy	id=g:1535299
Ozero Iodnoye	id=g:1535300
Ozero Uzkoye	id=g:1535301
Zaimki Pecha	id=g:1535302
Ozero Tanatar Chetvertyy	id=g:1535303
Ozero Tanatar Vtoroy	id=g:1535304
Ozero Rublevo	id=g:1535305
Tanatar	id=g:1535306
Ozero Gad	id=g:1535307
Urochishche Nikolayevskaya Zaimka	id=g:1535308
Gagar’ye	id=g:1535309
Urochishche Sosnovskiy Kordon	id=g:1535310
Leskhoz Partizanskiy	id=g:1535311
Kordon Alekseyevskiy	id=g:1535312
Ozero Tanatar Shestoy	id=g:1535313
Stantsiya Tret’yakovo	id=g:1535319
Ozera Tanatar	id=g:1535375
Dzhantay	id=g:1535376
Solyanoozernoye	id=g:1535377
Gora Tolmachikha	id=g:1535378
Levyy Ivanak	id=g:1535453
Kumzas	id=g:1535454
Bol’shoy Kuvas	id=g:1535455
Chernovaya	id=g:1535456
Chabylput	id=g:1535457
Surgas	id=g:1535458
Gora Kaskylakh	id=g:1535459
Gora Bandit	id=g:1535460
Svetlyy Klyuch	id=g:1535461
Gora Karabash	id=g:1535462
Kuysug	id=g:1535463
Gora Chernaya Gora	id=g:1535464
Gora Konchik	id=g:1535465
Bystraya	id=g:1535466
Berezovaya	id=g:1535467
Gora Chernyy Salam	id=g:1535468
Nizhnyaya Berezovaya	id=g:1535469
Gora Korumtayga	id=g:1535470
Gora Taskyl Pervyy	id=g:1535471
Kozgol	id=g:1535472
Bay	id=g:1535473
Bol’shaya Birikchul’	id=g:1535474
Veselaya	id=g:1535497
Gora Bol’shoy Chizim	id=g:1535504
Bol’shaya Berezovka	id=g:1535505
Gora Kuylyum	id=g:1535506
Tegenek	id=g:1535507
Blizhniy Kezek	id=g:1535512
Kezek	id=g:1535529
Bol’shaya Yes’	id=g:1535532
Gora Saryg-Tayga	id=g:1535533
Kozhukhovo	id=g:1535656
Tselinnoye	id=g:1535657
Levaya Krestovka	id=g:1535658
Krasnaya Rechka	id=g:1535659
Tunkas	id=g:1535660
Gora Dedova	id=g:1535661
Gora Belelik	id=g:1535662
Sredneichinskiy	id=g:1535663
Karapuzskiy Magistral’nyy Kanal	id=g:1535664
Podlesnyy	id=g:1535665
Stantsiya Klubnichnaya	id=g:1535666
Klubnichnyy	id=g:1535667
Sukhodol’ye	id=g:1535668
Novogandichevo	id=g:1535669
Kirovo	id=g:1535670
Yezhula	id=g:1535671
Vesnyanka	id=g:1535672
Zaliv Syda	id=g:1535673
Ivushka	id=g:1535674
Ozero Kizhelak	id=g:1535675
Aul-Bergul’	id=g:1535676
Komsomol’skiy	id=g:1535677
Bezymyannyy	id=g:1535678
Nagornoye	id=g:1535679
Otradnenskoye	id=g:1535680
Akkul’	id=g:1535681
Novoul’yanovskoye	id=g:1535682
Kondusla	id=g:1535683
Blinovskiy	id=g:1535684
Novoyagodnyy	id=g:1535685
Novoselovo	id=g:1535686
Krasnyy Pakhar’	id=g:1535687
Tandovskiy Kanal	id=g:1535688
Bol’shoy Kanal	id=g:1535689
Arisovo	id=g:1535717
Abakumovo	id=g:1535718
Berezikovo	id=g:1535870
Ostanovochnyy Punkt Zveroboyka	id=g:1535871
Raz”yezd Natsmen	id=g:1535872
Ufimtsevo	id=g:1535873
Smirnovka	id=g:1535874
Krasninskoye	id=g:1535875
Kamenka	id=g:1535876
Tayginskiy Lespromkhoz	id=g:1535877
Beloglinka	id=g:1535878
Ursk	id=g:1535879
Rovenskiy	id=g:1535880
Bol'shaya Kimbirka	id=g:1535881
Karaul'naya	id=g:1535882
Dudovka	id=g:1535883
Tarutino	id=g:1535884
Arshitskiy Khrebet	id=g:1535885
Tayëzhka	id=g:1535886
Krasnyy Mayak	id=g:1535888
Petrovka	id=g:1535889
Talovaya	id=g:1535890
Tal’menka	id=g:1535891
Taskayevo	id=g:1535892
Verkh-Achino	id=g:1535893
Granit	id=g:1535894
Sayanskiy	id=g:1535895
Pervomansk	id=g:1535896
Novosel'sk	id=g:1535897
Stantsiya Sayanskaya	id=g:1535898
Bas’yanovskiy	id=g:1535899
Klyuchiki	id=g:1535900
Chernaya Osipova	id=g:1535901
Monzino	id=g:1535902
Gruzdevka	id=g:1535903
Stantsiya Bazaikha	id=g:1535904
Bugach	id=g:1535905
Istok	id=g:1535906
Topolevka	id=g:1535907
Ozero Mys	id=g:1535908
Golovanovo	id=g:1535909
Gor’koye Ozero	id=g:1535910
Tsvetniki	id=g:1535911
Berezhki	id=g:1535912
Ryamskoy	id=g:1535913
Grivenskiy	id=g:1535914
Belolebyazhiy	id=g:1535915
Prirechensk	id=g:1535916
Urochishche Kundranskoye Zaimishche	id=g:1535917
Ozero Dolgoye	id=g:1535918
Bespyatyy	id=g:1535919
Tselinnyy	id=g:1535920
Osinniki	id=g:1535921
Zelenyy Lug	id=g:1535922
Fyrkal	id=g:1535923
Borets	id=g:1535924
Dubrovskiy	id=g:1535925
Chemal’skiy Rayon	id=g:1535927
Natsional’nyy Rayon Nemetskiy	id=g:1535928
Suyetskiy Rayon	id=g:1535929
Shelabolikhinskiy Rayon	id=g:1535930
Gorod Barnaulskiy	id=g:1535931
Gorod Chelyabinsk	id=g:1535932
Gorod Verkhniy Ufaley	id=g:1535933
Gorod Yemanzhelinsk	id=g:1535934
Gorod Karabash	id=g:1535935
Gorod Kopeysk	id=g:1535936
Gorod Korkino	id=g:1535937
Gorod Kyshtym	id=g:1535938
Gorod Miass	id=g:1535939
Gorod Plast	id=g:1535940
Gorod Yuzhnoural’sk	id=g:1535941
Ozero Malyy Bazyr	id=g:1535942
Dideli	id=g:1535943
Malyy Tuluyul	id=g:1535944
Gorodok	id=g:1535945
Malyy Berchikul’	id=g:1535946
Utinka	id=g:1535947
Putyatinskiy	id=g:1535948
Kosayak	id=g:1535949
Ozero Utinka	id=g:1535950
Kashtak	id=g:1535951
Uspenka	id=g:1535952
Bayla	id=g:1535953
Barandat	id=g:1535954
Kaychak	id=g:1535955
Ozero Mokhovoye	id=g:1535956
Novogeorgiyevka	id=g:1535957
Kinzhir	id=g:1535958
Kamen’-Sadat	id=g:1535959
Alekseyevka	id=g:1535960
Sertinka	id=g:1535961
Chernaya	id=g:1535962
Sutkol’	id=g:1535963
Gora Osinovaya	id=g:1535964
Stantsiya Bazyr	id=g:1535965
Ozero Uchum	id=g:1535966
Kamyshta	id=g:1535967
Krutoy Log	id=g:1535968
Krasnoye Ozero	id=g:1535969
Stantsiya Mar’yasovo	id=g:1535970
Gora Syuzut	id=g:1535971
Rodniki	id=g:1535972
Stantsiya Sharypovo	id=g:1535973
Novoaltatka	id=g:1535974
Shalabolka	id=g:1535975
Ozero Kamyshta	id=g:1535976
Ozero Sarbagol’	id=g:1535977
Ozero Tsingol’	id=g:1535978
Ozero Linëvo	id=g:1535979
Ozero Koshkol’	id=g:1535980
Serezh	id=g:1535981
Kubitetka	id=g:1535982
Altatka	id=g:1535983
Shushul	id=g:1535984
Kungurka	id=g:1535985
Kadat	id=g:1535986
Malaya Shush’	id=g:1535987
Sunguyul	id=g:1535988
Ozero Koshkol’skoye	id=g:1535989
Ozero Bol’shoy Tazol’	id=g:1535990
Krutoyarskiy	id=g:1535991
Novyy Berikul’	id=g:1535992
Kondrashka	id=g:1535993
Primorsk	id=g:1535994
Chistoye Pole	id=g:1535995
Chulym	id=g:1535996
Yenisey	id=g:1535997
Ugol'nyy	id=g:1535998
Glyaden’	id=g:1535999
Preobrazhenskiy	id=g:1536000
Vladimirovka	id=g:1536018
Altat	id=g:1536019
Gornyy	id=g:1536020
Kytat	id=g:1536021
Stantsiya Uryvayevo	id=g:1536022
Ostanovochnyy Punkt Borovka	id=g:1536039
Ostanovochnyy Punkt Ibryul’	id=g:1536040
Ostanovochnyy Punkt Zheleznodorozhnyy Posëlok	id=g:1536041
Ostanovochnyy Punkt Karpitskaya	id=g:1536042
Ostanovochnyy Punkt Postoyka	id=g:1536043
Ostanovochnyy Punkt Vesëlaya	id=g:1536044
Ostanovochnyy Punkt Shushkovskiy	id=g:1536045
Ostanovochnyy Punkt Malinogorka	id=g:1536046
Stantsiya Kozul’ka	id=g:1536047
Ostanovochnyy Punkt Cherëmushki	id=g:1536048
Ostanovochnyy Punkt Listvyanka	id=g:1536049
Stantsiya Kosachi	id=g:1536050
Ostanovochnyy Punkt Borovoy	id=g:1536051
Ostanovochnyy Punkt Sergino	id=g:1536052
Ostanovochnyy Punkt Gornaya	id=g:1536053
Ostanovochnyy Punkt Badalozhnyy	id=g:1536054
Stantsiya Zeledeyevo	id=g:1536055
Ostanovochnyy Punkt Pokrovka	id=g:1536056
Ostanovochnyy Punkt Kozlovka	id=g:1536057
Ostanovochnyy Punkt Gribnaya	id=g:1536058
Ostanovochnyy Punkt Irinka	id=g:1536059
Ostanovochnyy Punkt Salyrka	id=g:1536060
Invanovka Ostanovochnyy Punkt	id=g:1536061
Stantsiya Achinsk Pervyy	id=g:1536062
Ostanovochnyy Punkt Reka Chulym	id=g:1536063
Podsobnoye Khozyaystvo Ostanovochnyy Punkt	id=g:1536064
Nagornovo Ostanovochnyy Punkt	id=g:1536065
Ostanovochnyy Punkt Belyy Yar	id=g:1536066
Stantsiya Zertsaly	id=g:1536067
Ostanovochnyy Punkt Klubnichnaya	id=g:1536068
Ostanovochnyy Punkt Stepanovka	id=g:1536069
Stantsiya Achinsk Vtoroy	id=g:1536070
Ostanovochnyy Punkt Prigorodnyy	id=g:1536071
Ostanovochnyy Punkt Klyuchi	id=g:1536072
Ostanovochnyy Punkt Lesnaya	id=g:1536073
Stantsiya Uluy	id=g:1536074
Ostanovochnyy Punkt Zavorki	id=g:1536075
Ostanovochnyy Punkt Chulymka	id=g:1536076
Ostanovochnyy Punkt Pionerlager’	id=g:1536077
Raz’’yezd Timonino	id=g:1536078
Ostanovochnyy Punkt Lapshikha	id=g:1536079
Stantsiya Tulat	id=g:1536080
Ostanovochnyy Punkt Izyk-Chul’	id=g:1536081
Raz”yezd Tayëzhnaya	id=g:1536082
Ostanovochnyy Punkt Belovka	id=g:1536083
Stantsiya Kytat	id=g:1536084
Ostanovochnyy Punkt Kipreynyy	id=g:1536085
Ostanovochnyy Punkt Ulanovoye	id=g:1536086
Stantsiya Surikovo	id=g:1536087
