Plav	id=g:509074
Mazurina	id=g:625330
Mazulëvo	id=g:625331
Maz’nëvo	id=g:625332
Mazha	id=g:625333
Mazeki	id=g:625334
Mazalovo	id=g:625335
Mazalovo	id=g:625336
Mayskoye	id=g:625337
Mayskiy	id=g:625338
Mayskiy	id=g:625339
Gora Mayak	id=g:625340
Ozero Matyrino	id=g:625341
Matyrino	id=g:625342
Matyasy	id=g:625343
Matvyan’tse	id=g:625344
Matveyevshchina	id=g:625345
Matushëvo	id=g:625346
Matulëvo	id=g:625347
Matulëvo	id=g:625348
Matsyuki	id=g:625349
Matsy	id=g:625350
Matsulyany	id=g:625351
Matski	id=g:625352
Matski	id=g:625353
Matskevichi	id=g:625354
Matskevichi	id=g:625355
Matseyovtse	id=g:625356
Matseyëvtse	id=g:625357
Matsevichi	id=g:625358
Matseshe	id=g:625359
Matrënki	id=g:625360
Matiyëvo	id=g:625361
Mateyevo	id=g:625362
Mateyevichi	id=g:625363
Matsiyevichy	id=g:625364
Matevichi	id=g:625365
Masyukovshchina	id=g:625366
Masty	id=g:625367
Mastishche	id=g:625368
Masterovaya Slobodka	id=g:625369
Massalyany	id=g:625370
Maslyaniki	id=g:625371
Maslyaki	id=g:625372
Maslaki	id=g:625373
Masilovichi	id=g:625374
Mashuki	id=g:625375
Mashnitsa	id=g:625376
Mashitsy	id=g:625377
Mashevskaya Sloboda	id=g:625378
Mashevichi	id=g:625379
Masevichi	id=g:625380
Masevichi	id=g:625381
Masalyki	id=g:625382
Khutor Mar’yanovka	id=g:625383
Martynovka	id=g:625384
Mart’yanovka	id=g:625385
Mart’yanovichi	id=g:625386
Martule	id=g:625387
Martinovo	id=g:625388
Mars	id=g:625389
Marochkov	id=g:625390
Marmovichi	id=g:625391
Markuni	id=g:625392
Markovtsy	id=g:625393
Markovtsy	id=g:625394
Markovtsy	id=g:625395
Markovskiye	id=g:625396
Markovshchizna	id=g:625397
Markovshchina	id=g:625398
Markovo	id=g:625399
Markovo	id=g:625400
Markovo	id=g:625401
Markovichi	id=g:625402
Markova	id=g:625403
Markhlevsk	id=g:625404
Mariz Slobodka	id=g:625405
Mariton	id=g:625406
Mar’ino	id=g:625407
Marinkino	id=g:625408
Mar’’ina Horka	id=g:625409
Mar’ina Buda	id=g:625410
Mariampol’ye	id=g:625411
Marchenki	id=g:625412
Marache	id=g:625413
Maparëvka	id=g:625414
Manulki	id=g:625415
Mantsiuty	id=g:625416
Man’kovka	id=g:625417
Man’kavichy	id=g:625418
Man’koviche	id=g:625419
Manevo	id=g:625420
Ozero Manets	id=g:625421
Manchitsy	id=g:625422
Manchaki	id=g:625423
Mamoyki	id=g:625424
Mamoyki	id=g:625425
Mamony	id=g:625426
Mamon’ki	id=g:625427
Mamchikovo	id=g:625428
Mamai	id=g:625429
Malyy Zhabin	id=g:625430
Malyy Trostenets	id=g:625431
Malyy Selets	id=g:625432
Malyy Rozhan	id=g:625433
Malyy Rassolay	id=g:625434
Malyy Prudok	id=g:625435
Malyy Malyshev	id=g:625436
Malyy Kudin	id=g:625437
Malyy Kholozhin	id=g:625438
Malyye Zhukhovichi	id=g:625439
Malyye Zhary	id=g:625440
Malyye Zhaberichi	id=g:625441
Malyye Zerchenichi	id=g:625442
Malyye Zavshitsy	id=g:625443
Malyye Zamosty	id=g:625444
Malyye Yanushkovichi	id=g:625445
Malyye Yakovlevichi	id=g:625446
Malyye Yakentany	id=g:625447
Malyye Voshnarishki	id=g:625448
Malyye Vorob’yëvichi	id=g:625449
Malyye Vedrëny	id=g:625450
Malyye Steblevichi	id=g:625451
Malyye Slizhi	id=g:625452
Malyye Sharipy	id=g:625453
Malyye Rozhki	id=g:625454
Malyye Radvanichi	id=g:625455
Malyye Pyshno-Gory	id=g:625456
Malyye Orly	id=g:625457
Malyye Nemki	id=g:625458
Malyye Negnovichi	id=g:625459
Malyye Misniki	id=g:625460
Malyye Mikhenichi	id=g:625461
Malyye Mikhalki	id=g:625462
Malyye Lozitsy	id=g:625463
Malyye Logi	id=g:625464
Malyye Listopadovichi	id=g:625465
Malyye Lettsy	id=g:625466
Malyye Kuzhi	id=g:625467
Malyye Krugovichi	id=g:625468
Malyye Kozlovichi	id=g:625469
Malyye Kolodezi	id=g:625470
Malyye Knyazikovtsy	id=g:625471
Malyye Khutora	id=g:625472
Malyye Khol’nevichi	id=g:625473
Malyye Khodosy	id=g:625474
Malyye Khatskovichi	id=g:625475
Malyye Kaskevichi	id=g:625476
Malyye Kalinovichi	id=g:625477
Malyye Grinki	id=g:625478
Malyya Haradzyatsichy	id=g:625479
Malyye Gorki	id=g:625480
Malyye Gorelyshi	id=g:625481
Malyye Gayany	id=g:625482
Malyye Dol’tsy	id=g:625483
Malyye Chuchevichi	id=g:625484
Malyye Chabusy	id=g:625485
Malyye Bortniki	id=g:625486
Malyye Bortniki	id=g:625487
Malyye Besyady	id=g:625488
Malyye Belevichi	id=g:625489
Malyye Barsuki	id=g:625490
Malyye Amkhinichi	id=g:625491
Malyy Dyatel	id=g:625492
Malyy Bokovets	id=g:625493
Malyushki	id=g:625494
Malyushitsa	id=g:625495
Malyushina	id=g:625496
Malyshki	id=g:625497
Malyshki	id=g:625498
Malyshevichi	id=g:625499
Malyshev	id=g:625500
Malyshe	id=g:625501
Malynichi	id=g:625502
Maly Karatsk	id=g:625503
Malyavshchina	id=g:625504
Malyavki	id=g:625505
Malyavki	id=g:625506
Malunovka	id=g:625507
Mal’tsy	id=g:625508
Maloye Zimovishche	id=g:625509
Maloye Zaprud’ye	id=g:625510
Maloye Zaluzh’ye	id=g:625511
Maloye Zabychan’ye	id=g:625512
Maloye Ulanovo	id=g:625513
Maloye Teshelovo	id=g:625514
Maloye Sosno	id=g:625515
Maloye Sitno	id=g:625516
Maloye Shchekotovo	id=g:625517
Maloye Savino	id=g:625518
Maloye Pirogovo	id=g:625519
Maloye Patskovo	id=g:625520
Maloye Ozerishche	id=g:625521
Maloye Osovo	id=g:625522
Maloye Osovo	id=g:625523
Maloye Mozheykovo	id=g:625524
Maloye Morozovo	id=g:625525
Maloye Medvezhino	id=g:625526
Maloye Malkovo	id=g:625527
Maloye Lyubshino	id=g:625528
Maloye Krivino	id=g:625529
Maloye Khotsyukhovo	id=g:625530
Maloye Khotetovo	id=g:625531
Maloye Gorodishche	id=g:625532
Maloye Goloshëvo	id=g:625533
Maloye Bykovo	id=g:625534
Ozero Maloye Beloye	id=g:625535
Maloye Bakhovo	id=g:625536
Malosel’tse	id=g:625537
Malarytski Rayon	id=g:625538
Malaryta	id=g:625539
Malodusha	id=g:625540
Malodel’chitse	id=g:625541
Malo-Borovaya	id=g:625542
Malmygi	id=g:625543
Malkovo	id=g:625544
Prypynachny Punkt Mal’kavichy	id=g:625545
Mal’kavichy	id=g:625546
Mal’kova	id=g:625547
Mal’kevichi	id=g:625548
Malinovka	id=g:625549
Malinovka	id=g:625550
Malinovka	id=g:625551
Malinovka	id=g:625552
Malinovka	id=g:625553
Malinovka	id=g:625554
Malinovka	id=g:625555
Malinovka	id=g:625556
Malinovka	id=g:625557
Malinovka	id=g:625558
Malinovka	id=g:625559
Malinovka	id=g:625560
Malinovka	id=g:625561
Malinovka	id=g:625562
Malinki	id=g:625563
Mali	id=g:625564
Maleyki	id=g:625565
Malevo	id=g:625566
Malevo	id=g:625567
Malevichi	id=g:625568
Malevichi	id=g:625569
Malevichi	id=g:625570
Male Polyaki	id=g:625571
Male Ostrovchytse	id=g:625572
Malenik	id=g:625573
Male Mezhviny	id=g:625574
Male Koshevniki	id=g:625575
Khutor Malechkovo	id=g:625576
Malech	id=g:625577
Malayye Avtyuki	id=g:625578
Malaya Zyatitsa	id=g:625579
Malaya Zimnitsa	id=g:625580
Malaya Zhabinka	id=g:625581
Malaya Volya	id=g:625582
Malaya Voloskovnya	id=g:625583
Malaya Ussa	id=g:625584
Malaya Trostyanitsa	id=g:625585
Malaya Syrmezh	id=g:625586
Malaya Sliva	id=g:625587
Malaya Shishkova	id=g:625588
Malaya Semënovka	id=g:625589
Malaya Ryminka	id=g:625590
Malaya RAyëvka	id=g:625591
Malaya Pushcha	id=g:625592
Malaya Plotnitsa	id=g:625593
Malaya Mukhovka	id=g:625594
Malaya Moshchanitsa	id=g:625595
Malaya Lyudvinovka	id=g:625596
Frizzell Branch	id=g:4537371
Frisco Depot	id=g:4537372
Frogville Cemetery	id=g:4537373
Frogville Creek Site 1 Dam	id=g:4537374
Frogville Creek Site 1 Reservoir	id=g:4537375
Frogville Creek Site 2 Dam	id=g:4537376
Frogville Creek Site 2 Reservoir	id=g:4537377
Fronterhouse Creek	id=g:4537378
Frogville	id=g:4537379
Frontier Plaza	id=g:4537380
Frost	id=g:4537381
Frost Ranch Airport	id=g:4537382
Frozen Rock Cemetery	id=g:4537383
Fry Lake	id=g:4537384
Township of Frye	id=g:4537385
Fuchs Dam	id=g:4537386
Fuchs N Dam	id=g:4537387
Fuchs N Reservoir	id=g:4537388
Fuchs Reservoir	id=g:4537389
Fuchs S Dam	id=g:4537390
Fuchs S Reservoir	id=g:4537391
Fugate	id=g:4537392
Full Gospel Assembly Church	id=g:4537393
Full Gospel Assembly of God	id=g:4537394
Full Gospel Baptist Church	id=g:4537395
Full Gospel Church	id=g:4537396
Full Gospel Church	id=g:4537397
Full Gospel Church	id=g:4537398
Full Gospel Fellowship Church	id=g:4537399
Full Gospel Lawton Korean Church	id=g:4537400
Full Gospel Lighthouse Church	id=g:4537401
Full Gospel Tabernacle Church	id=g:4537402
Full Gospel of Christ Ministry Church	id=g:4537403
Full Summmit Park Gospel Church	id=g:4537404
Fullingim Flat	id=g:4537405
Fulsom Cemetery	id=g:4537406
Fulton Arm	id=g:4537407
Fulton School	id=g:4537408
Fuqua Park	id=g:4537409
G C Richardson Dam	id=g:4537410
G C Richardson Reservoir	id=g:4537411
Gaar Corner	id=g:4537412
Gable Cemetery	id=g:4537413
Gabriel	id=g:4537414
Gadberry Park	id=g:4537415
Gaddis Creek	id=g:4537416
Fronterhouse Lake	id=g:4537417
Gage	id=g:4537418
Gage Airport	id=g:4537419
Gage Cemetery	id=g:4537420
Gage Elementary School	id=g:4537421
Gaines Creek	id=g:4537422
Gaddy	id=g:4537423
Gaither Lake	id=g:4537424
Gaither Lake Dam	id=g:4537425
Galcatcher Hollow	id=g:4537426
Gaines Creek Recreation Area	id=g:4537427
Township of Galena	id=g:4537428
Galey Church	id=g:4537429
Galilean Church	id=g:4537430
Galilee Church	id=g:4537431
Galilee Church	id=g:4537432
Galilee Church	id=g:4537433
Galilee School	id=g:4537434
Gallup Ranch Dam	id=g:4537435
Gallup Ranch Reservoir	id=g:4537436
Gan Hollow	id=g:4537437
Galena Cemetery	id=g:4537438
Gano	id=g:4537439
Gans	id=g:4537440
Gans Cemetery	id=g:4537441
Township of Gans	id=g:4537442
Gansel	id=g:4537443
Gap	id=g:4537444
Gap Creek	id=g:4537445
Gannaway and Berry Dam	id=g:4537446
Gap Prairie	id=g:4537448
Gar Creek	id=g:4537449
Gar Creek	id=g:4537450
Gar Creek	id=g:4537451
Gar Creek	id=g:4537452
Gar Creek	id=g:4537453
Gar Creek Cemetery	id=g:4537454
Garber High School	id=g:4537455
Garber Lutheran Cemetery	id=g:4537456
Gard Lake	id=g:4537457
Gard Lake Dam	id=g:4537458
Garden Addition Baptist Church	id=g:4537459
Garden City	id=g:4537460
Garden City Baptist Church	id=g:4537461
Garden Grove	id=g:4537462
Garden Oaks Church of Christ	id=g:4537463
Garden Oaks School	id=g:4537464
Garden of Memories Cemetery	id=g:4537465
Garden of Memories Cemetery	id=g:4537466
Garden of Memory Cemetery	id=g:4537467
Gardner Cemetery	id=g:4537468
Gardner Creek	id=g:4537469
Garber	id=g:4537470
Gardner Number 1 Reservoir	id=g:4537471
Garfield County	id=g:4537472
Garfield Falls	id=g:4537473
Garfield Park	id=g:4537474
Garfield School	id=g:4537475
Garfield School	id=g:4537476
Garfield School	id=g:4537477
Garfield School	id=g:4537478
Garfield School	id=g:4537479
Garfield School	id=g:4537480
Garfield School	id=g:4537481
Township of Garfield	id=g:4537482
Garland	id=g:4537483
Garland Brooks Dam	id=g:4537484
Garland Brooks Reservoir	id=g:4537485
Garland Chapel	id=g:4537486
Garland Creek	id=g:4537487
Gardner Number 1 Dam	id=g:4537488
Garland Creek	id=g:4537489
Garland Road Baptist Church	id=g:4537490
Garland Trail	id=g:4537491
Township of Garland	id=g:4537492
Garner Lake	id=g:4537493
Garner Lake Dam	id=g:4537494
Township of Garner	id=g:4537495
Garnett	id=g:4537496
Garnett Assembly of God Church	id=g:4537497
Garnett Church of Christ	id=g:4537498
Garnett Plaza	id=g:4537499
Garnett Road Baptist Church	id=g:4537500
Garrett Creek	id=g:4537501
Garland School	id=g:4537502
Garrett West Oil and Gas Field	id=g:4537503
Township of Garrett	id=g:4537504
Garretts Bluff	id=g:4537505
Garrison Creek	id=g:4537506
Garrett Oil Field	id=g:4537507
Garrison Creek	id=g:4537508
Garrison Park	id=g:4537509
Garvin	id=g:4537510
Garvin Branch	id=g:4537511
Township of Garvey	id=g:4537512
Garvin County	id=g:4537513
Garvin Creek	id=g:4537514
Garvin Cemetery	id=g:4537515
Garvin School	id=g:4537516
Gary Bridge	id=g:4537517
Gary Playground	id=g:4537518
Gas City	id=g:4537519
Gates Creek	id=g:4537520
Garvin School	id=g:4537521
Gateway Plaza	id=g:4537522
Gateway Shopping Center	id=g:4537523
Gatewood Elementary School	id=g:4537524
Gatlin School	id=g:4537525
Gay	id=g:4537526
Gay School	id=g:4537527
Gay School	id=g:4537528
Gay School	id=g:4537529
Geary	id=g:4537530
Geary Cemetery	id=g:4537531
Geary Elementary School	id=g:4537532
Gene Autry	id=g:4537533
Gene Maloy Dam	id=g:4537534
Gene Maloy Reservoir	id=g:4537535
General Assembly Church	id=g:4537536
Gensey Branch	id=g:4537537
Gentry Creek	id=g:4537538
Township of Gatesville	id=g:4537539
George Cornell Dam	id=g:4537540
George Cornell Reservoir	id=g:4537541
George Creek	id=g:4537542
Gentry Creek Public Use Area	id=g:4537543
George Lynn Cross Academy	id=g:4537544
George M Lee Park	id=g:4537545
George Mountain	id=g:4537546
George Nigh Staff Development Center	id=g:4537547
George Number 2 Reservoir	id=g:4537548
George Smith Dam	id=g:4537549
George Smith Reservoir	id=g:4537550
George Washington School	id=g:4537551
Township of George	id=g:4537552
Georges Fork	id=g:4537553
George Kirten Number 2 Dam	id=g:4537554
Gerhart Airport	id=g:4537555
Gerlach	id=g:4537556
German Cemetery	id=g:4537557
German Cemetery	id=g:4537558
German Church	id=g:4537559
Geronimo	id=g:4537560
Geronimo Hill	id=g:4537561
Geronimo Pond	id=g:4537562
Geronimo Ridge	id=g:4537563
Geronimo Road Childrens School	id=g:4537564
Gerrong Dam	id=g:4537565
Gerty	id=g:4537566
Gerty Cemetery	id=g:4537567
Gethsemane Baptist Church	id=g:4537568
Gethsemane Lutheran Church	id=g:4537569
Ghormley Cemetery	id=g:4537570
Ghost Hollow	id=g:4537571
Geraldine Park	id=g:4537572
Ghost Hollow	id=g:4537573
Ghost Hollow	id=g:4537574
Ghost Mound	id=g:4537575
Gibbon Cemetery	id=g:4537576
Gibbs Creek	id=g:4537577
Gibbon	id=g:4537578
Gibson	id=g:4537579
Gibson Cemetery	id=g:4537580
Gibson Creek	id=g:4537581
Gibson Hollow	id=g:4537582
Gideon	id=g:4537583
Gilbert	id=g:4537584
Gilbert	id=g:4537585
Gilbert Creek	id=g:4537586
Township of Gibbs	id=g:4537587
Gilcrease Hills Baptist Church	id=g:4537588
Gilcrease Junior High School	id=g:4537589
Giles Cemetery	id=g:4537590
Gilfield Baptist Church	id=g:4537591
Gilford Lake	id=g:4537592
Gill Lake	id=g:4537593
Gilland	id=g:4537594
Gillespie Number 1 Dam	id=g:4537595
Gillespie Number 1 Reservoir	id=g:4537596
Gilliland Oil Field	id=g:4537597
Gilmore	id=g:4537598
Gilmour School	id=g:4537599
Gilstrap Field	id=g:4537600
Gingle Mountain	id=g:4537601
Gipson Cemetery	id=g:4537602
Girl Creek	id=g:4537603
Gilcrease Hills	id=g:4537604
Girty Cemetery	id=g:4537605
Girty Cemetery	id=g:4537606
Girvin Park	id=g:4537607
Gish Dam	id=g:4537608
Gish Lake	id=g:4537609
Gittin Down Mountain	id=g:4537610
Glad Tiding Church	id=g:4537611
Glad Tidings Assembly of God	id=g:4537612
Glad Tidings Assembly of God Church	id=g:4537613
Glade Branch	id=g:4537614
Girls Town	id=g:4537615
Gladney Lake Dam	id=g:4537616
Glass Hollow	id=g:4537617
Gladney Lake	id=g:4537618
Glasses Creek	id=g:4537619
Glass Mountains	id=g:4537620
Glen Abbey Memorial Gardens	id=g:4537621
Glen Creek	id=g:4537622
Gleaner Missionary Church	id=g:4537623
Glen Lake Dam	id=g:4537624
Glen Mountains	id=g:4537625
Glen Nix Dam	id=g:4537626
Glen Nix Reservoir	id=g:4537627
Glen Oaks Shopping Center	id=g:4537628
Glencoe	id=g:4537629
Glencoe Cemetery	id=g:4537630
Glencoe Elementary School	id=g:4537631
Township of Glencoe	id=g:4537632
Glendale	id=g:4537633
Glendale Freewill Baptist Church	id=g:4537634
Glenhaven Free Methodist Church	id=g:4537635
Glenn Dickey Dam	id=g:4537636
Glenn School	id=g:4537637
Glenn Webster Dam	id=g:4537638
Glenn Webster Reservoir	id=g:4537639
Glenoak	id=g:4537640
Glenpool	id=g:4537641
Glenpool Christian Church	id=g:4537642
Township of Glenpool	id=g:4537643
Township of Glenrose	id=g:4537644
Glenwood Assembly of God Church	id=g:4537645
Glenwood Baptist Church	id=g:4537646
Glenwood Cemetery	id=g:4537647
Glenwood Cemetery	id=g:4537648
Glenwood Elementary School	id=g:4537649
Glenwood Full Gospel Church	id=g:4537650
Glenwood Park	id=g:4537651
Glenwood Park	id=g:4537652
Glenwood Park	id=g:4537653
Glenwood Plaza	id=g:4537654
Glenwood School	id=g:4537655
Glenwood School	id=g:4537656
Globe Cemetery	id=g:4537657
Glorieta Baptist Church	id=g:4537658
Glorieta Baptist Church	id=g:4537659
Glorious Church Fellowship	id=g:4537660
Glory Bound Full Gospel Church	id=g:4537661
Glory Cemetery	id=g:4537662
Glover	id=g:4537663
Glover River	id=g:4537664
Glen Lake	id=g:4537665
Gnadenfield Cemetery	id=g:4537666
Go Ye Mission Campground	id=g:4537667
Goat Hill	id=g:4537668
Goat Hill	id=g:4537669
Goat Island	id=g:4537670
Goat Island	id=g:4537671
Goat Island	id=g:4537672
Goat Mountain	id=g:4537673
Goat Ridge	id=g:4537674
Goats Bluff	id=g:4537675
Gobbler Creek	id=g:4537676
Glover School	id=g:4537677
Gobbler Creek	id=g:4537678
Gobbler Knob	id=g:4537679
Gobblers Knob	id=g:4537680
Gobblers Knob	id=g:4537681
Gobblers Knob	id=g:4537682
Gobblers Knob	id=g:4537683
Gobblers Knob	id=g:4537684
God is Alive Wedding Chapel	id=g:4537685
Goddard Ranch 2 Dam	id=g:4537686
Goddard Ranch 2 Reservoir	id=g:4537687
Goddard Ranch Airport	id=g:4537688
Goddard Ranch I Dam	id=g:4537689
Goddard Ranch I Reservoir	id=g:4537690
Godlife Community Church	id=g:4537691
Gods Ministry Church	id=g:4537692
Gods Tabernacle	id=g:4537693
Godwin Cemetery	id=g:4537694
Going Snake	id=g:4537695
Gokey Creek	id=g:4537696
Gobbler Lake	id=g:4537697
Golden Branch	id=g:4537698
Golden	id=g:4537699
Golden Trend Oil Field	id=g:4537700
Golden Valley Cemetery	id=g:4537701
