Ségou	id=g:2245694
Aïré Faldé	id=g:2251998
Faïlar	id=g:2251999
Fahor	id=g:2252000
Fafou	id=g:2252001
Fafakourou	id=g:2252002
Fadiyakounda	id=g:2252003
Île de Fadiouth	id=g:2252004
Fadiout	id=g:2252005
Fadiounkar	id=g:2252006
Fadial	id=g:2252007
Fadia	id=g:2252008
Fadème	id=g:2252009
Fadiara	id=g:2252011
Fadanga	id=g:2252012
Faboli	id=g:2252013
Etouta	id=g:2252014
Etomé	id=g:2252015
Épengué	id=g:2252016
Étiolo	id=g:2252017
Etiolane	id=g:2252018
Étiés	id=g:2252019
Etékome	id=g:2252020
Itato	id=g:2252021
Etama	id=g:2252022
Etama	id=g:2252023
Etafoune	id=g:2252024
Essoulou Toumboum	id=g:2252025
Essoukoudiak	id=g:2252026
Forêt Classée d’ Essom	id=g:2252027
Essom	id=g:2252028
Essofol	id=g:2252029
Essil	id=g:2252030
Essaoul	id=g:2252031
Essanholou	id=g:2252032
Erongone	id=g:2252033
Eroané	id=g:2252034
Erinndian	id=g:2252035
Ering	id=g:2252036
Ering	id=g:2252037
Ering	id=g:2252038
Eri Ndiaga	id=g:2252039
Eramakono	id=g:2252040
Eralda	id=g:2252041
Éraldé	id=g:2252042
Eoussa	id=g:2252043
Eo Tiaté	id=g:2252044
Enanpor	id=g:2252045
Emaye	id=g:2252046
Eloukout	id=g:2252047
Elora	id=g:2252048
Elol	id=g:2252049
Elol	id=g:2252050
Eloaye	id=g:2252051
Elinkinde	id=g:2252052
Eli Béyat	id=g:2252053
Elélou	id=g:2252054
Pointe Elana	id=g:2252055
Banc Elana	id=g:2252056
Elana	id=g:2252057
Ekonète	id=g:2252058
Ékés	id=g:2252059
Ehidj	id=g:2252060
Eguilaye	id=g:2252061
Eguiénor	id=g:2252062
Ényissara	id=g:2252063
Égatyé	id=g:2252064
Efrane Kachiouane	id=g:2252065
Efrane Elinkine	id=g:2252066
Efok Etouta	id=g:2252067
Efok	id=g:2252068
Ediouma	id=g:2252069
Banfarato	id=g:2252070
Édine	id=g:2252071
Ediamat	id=g:2252072
Vèndou Edi	id=g:2252073
Edé	id=g:2252074
Edé	id=g:2252075
Edalé	id=g:2252076
Ebinako	id=g:2252077
Ebédou	id=g:2252078
Ebato	id=g:2252079
Ébarakh	id=g:2252080
Fadiga	id=g:2252081
Duambouti	id=g:2252082
Drogolomoto	id=g:2252083
Dramé Matar	id=g:2252084
Dramé Dimbou	id=g:2252085
Doyonbot	id=g:2252086
Doyoli	id=g:2252087
Doyal	id=g:2252088
Doutoto	id=g:2252089
Douta Diara Samba Balde	id=g:2252090
Douta	id=g:2252091
Doussoudi	id=g:2252092
Douroubaléfoutou	id=g:2252093
Dourou	id=g:2252094
Doupi Doro	id=g:2252095
Vèndou Dounoubi	id=g:2252096
Dounoubel Mare	id=g:2252097
Dounoubel	id=g:2252098
Dounoubel	id=g:2252099
Dounoubé	id=g:2252100
Dounguel	id=g:2252101
Dounguel	id=g:2252102
Doundoun Latié	id=g:2252103
Doundoun-Djolof	id=g:2252104
Doundodji Tiako	id=g:2252105
Doundodji Nianguène	id=g:2252106
Doundodji Guèyène	id=g:2252107
Doundodji	id=g:2252108
Doundé Koussem	id=g:2252109
Doundé Bagué	id=g:2252110
Doundé	id=g:2252111
Doumgo Ouro Tierno	id=g:2252112
Doumgo Bossère	id=g:2252113
Doumga Ouro Alfa	id=g:2252114
Doumga	id=g:2252115
Doumbouleme	id=g:2252116
Doumbé	id=g:2252117
Doumbali	id=g:2252118
Doulouyabé	id=g:2252119
Douloubal	id=g:2252120
Doulayel	id=g:2252122
Tiângol Doûki	id=g:2252123
Douki Mare	id=g:2252124
Douguel Dadé	id=g:2252125
Dougué	id=g:2252126
Dougoutokounto	id=g:2252127
Dougouné	id=g:2252128
Dougoul	id=g:2252129
Dougoubène	id=g:2252130
Dougou	id=g:2252131
Dougnane	id=g:2252132
Dougal	id=g:2252133
Doufouroun	id=g:2252134
Doué	id=g:2252135
Doué	id=g:2252136
Doudame	id=g:2252137
Doudame	id=g:2252138
Doubourou	id=g:2252139
Doubirou	id=g:2252140
Doubi	id=g:2252141
Doubel Baïdi Cissé	id=g:2252142
Doubel Badiel	id=g:2252143
Doubel	id=g:2252144
Doro	id=g:2252145
Dorago	id=g:2252146
Dounkita	id=g:2252147
Donkadé	id=g:2252148
Doni Taïf	id=g:2252149
Doni Saloum	id=g:2252150
Doni Djolof	id=g:2252151
Dogui Dombi	id=g:2252152
Dongoro	id=g:2252153
Dongoro	id=g:2252154
Dongoli	id=g:2252155
Dongo	id=g:2252156
Dôndou	id=g:2252157
Dondol	id=g:2252158
Donbondir	id=g:2252159
Donbol	id=g:2252160
Forêt Classée de Donaye	id=g:2252161
Donaye	id=g:2252162
Dombondir	id=g:2252163
Domak	id=g:2252164
Dom	id=g:2252165
Dolol	id=g:2252166
Réserve Sylvo-Pastorale de Doli	id=g:2252167
Doli	id=g:2252168
Doli	id=g:2252169
Dok Saré	id=g:2252170
Dokirou	id=g:2252171
Dokirou	id=g:2252172
Dokhali	id=g:2252173
Dokhali	id=g:2252174
Dok Bouré	id=g:2252175
Doka	id=g:2252176
Dok	id=g:2252177
Dok	id=g:2252178
Doladji	id=g:2252179
Doguène	id=g:2252180
Dogol	id=g:2252181
Dogne Diobé	id=g:2252182
Dogne	id=g:2252183
Dougar	id=g:2252184
Dogakè	id=g:2252185
Dogadé	id=g:2252186
Doga	id=g:2252187
Dofaye	id=g:2252188
Dofane Masséri	id=g:2252189
Dodji Peul	id=g:2252190
Dodji	id=g:2252191
Dodel	id=g:2252192
Dobour	id=g:2252193
Djringoumane	id=g:2252194
Djoumbel	id=g:2252195
Parc National des Oiseauxdu Djoudj	id=g:2252196
Djoudj	id=g:2252197
Djolof	id=g:2252198
Djolof	id=g:2252199
Pointe de Djogué	id=g:2252200
Île Djogué	id=g:2252201
Banc de Djogué	id=g:2252202
Djiva	id=g:2252203
Djitoukoubon	id=g:2252204
Djita	id=g:2252205
Djiromaït	id=g:2252206
Djirnda	id=g:2252207
Djirédi	id=g:2252208
Djirak	id=g:2252209
Forêt Classée de Djipakoum	id=g:2252210
Djipakoum	id=g:2252211
Djioundji	id=g:2252212
Djinonaye	id=g:2252213
Djinokouna	id=g:2252214
Djintiou	id=g:2252215
Djinnthiang	id=g:2252216
Djiniper	id=g:2252217
Djinimine	id=g:2252218
Djindé	id=g:2252219
Djinani II	id=g:2252220
Djinani I	id=g:2252221
Djinake	id=g:2252222
Djinakh	id=g:2252223
Djinak	id=g:2252224
Djimkounda	id=g:2252225
Djimbé	id=g:2252226
Djimbaba	id=g:2252227
Djimbana	id=g:2252228
Djimassar	id=g:2252229
Djimandé	id=g:2252230
Djimakakor	id=g:2252231
Forêt Classée de Djilor	id=g:2252232
Djilor	id=g:2252233
Djilonguéa	id=g:2252234
Djilondine	id=g:2252235
Djililo	id=g:2252236
Djilassene	id=g:2252237
Djilas	id=g:2252238
Djilanfalé	id=g:2252239
Djilakoune Boundao	id=g:2252240
Djilakoune	id=g:2252241
Djilakoune	id=g:2252242
Djilakounda	id=g:2252243
Djilakh	id=g:2252244
Djikoye	id=g:2252245
Djiké	id=g:2252246
Djihaba	id=g:2252247
Djiguirone	id=g:2252248
Djiguipoum	id=g:2252249
Djiguinoume	id=g:2252250
Djiguinoume	id=g:2252251
Djigui	id=g:2252252
Djigoyèr	id=g:2252253
Djigné	id=g:2252254
Djigirone	id=g:2252255
Djigane	id=g:2252256
Djigane	id=g:2252257
Djifine Téko	id=g:2252258
Djifère	id=g:2252259
Djifangor	id=g:2252260
Djifanga	id=g:2252261
Djièye	id=g:2252262
Djidje Kounda	id=g:2252263
Djidadji	id=g:2252264
Djida	id=g:2252265
Djida	id=g:2252266
Djibonker	id=g:2252267
Djibohère	id=g:2252268
Djibiem	id=g:2252269
Djibidione	id=g:2252270
Djibélor Baïnouk	id=g:2252271
Forêt Classée de Djibélor	id=g:2252272
Djibélor	id=g:2252273
Djibayala	id=g:2252274
Djibanar	id=g:2252275
Djibanar	id=g:2252276
Djibakounda	id=g:2252277
Djibakéné	id=g:2252278
Forêt Classée de Djibabouya	id=g:2252279
Djibabouya	id=g:2252280
Djeuss	id=g:2252281
Djeuleus	id=g:2252282
Djené	id=g:2252283
Djéné	id=g:2252284
Diélé	id=g:2252285
Marigot de Djas	id=g:2252286
Djambou	id=g:2252287
Diambal	id=g:2252288
Tiângol Dîvé	id=g:2252289
Divane	id=g:2252290
Ditikifara	id=g:2252291
Dissi-Diam	id=g:2252292
Dirimé	id=g:2252293
Dirimbodial	id=g:2252294
Dirimaro	id=g:2252295
Dioyal	id=g:2252296
Djowel Ouorgo	id=g:2252297
Diovol	id=g:2252298
Dioutabassi	id=g:2252299
Diout	id=g:2252300
Diourourou	id=g:2252301
Diouroup	id=g:2252302
Diouroulé	id=g:2252303
Diourou	id=g:2252304
Diourmel	id=g:2252305
Diourki	id=g:2252306
Diourbel Sine	id=g:2252307
Région de Diourbel	id=g:2252308
Diourbel	id=g:2252309
Diourbel	id=g:2252310
Diourbel	id=g:2252311
Diourbel	id=g:2252312
Diourane	id=g:2252313
Dioural	id=g:2252314
Diouragon	id=g:2252315
Diountou Guéyène	id=g:2252316
Diounougé	id=g:2252317
Diounkoré Dutou	id=g:2252318
Diounkoré	id=g:2252319
Diouni Guel	id=g:2252320
Dioung	id=g:2252321
Dioundia	id=g:2252322
Dioum Samba Diao	id=g:2252323
Dioum Diaré	id=g:2252324
Dioumboutou	id=g:2252325
Dioumanegar	id=g:2252326
Diouma Ndiaguel	id=g:2252327
Dioumanan	id=g:2252328
Dioumana Bakari Pata	id=g:2252329
Dioumana Bakari Baldé	id=g:2252330
Diouma	id=g:2252331
Dioum	id=g:2252332
Diouloulou Bôlon	id=g:2252333
Marigot de Diouloulou	id=g:2252334
Forêt Classée de Diouloulou	id=g:2252335
Diouloulou	id=g:2252336
Dioulou Kogné	id=g:2252337
Dioulouf Doundou	id=g:2252338
Dioulmake Diabel	id=g:2252339
Dioulki	id=g:2252340
Dioular Gaoudi	id=g:2252341
Dioulangueul	id=g:2252342
Dioulagueul Banta	id=g:2252343
Dioulacolon	id=g:2252344
Dioukoul Sob	id=g:2252345
Diouko Essèl	id=g:2252346
Diouking	id=g:2252347
Diouka Tiaro	id=g:2252348
Diouk	id=g:2252349
Diougueul Sanarabé	id=g:2252350
Tiangol Diougueul	id=g:2252351
Diouguène	id=g:2252352
Diouguel	id=g:2252354
Diougol	id=g:2252355
Diougol Diara	id=g:2252356
Diougol	id=g:2252357
Dioufougne Pal	id=g:2252358
Dioufène	id=g:2252359
Diouf-Diofan	id=g:2252360
Dioufana	id=g:2252361
Dioudoubou	id=g:2252362
Dioudiourinndé	id=g:2252363
Dioudiouré	id=g:2252364
Dioudiouf	id=g:2252365
Dioudiouf	id=g:2252366
Dioudian Kantapor	id=g:2252367
Dioudian Kalou	id=g:2252368
Dioudé Diabé	id=g:2252369
Dioude	id=g:2252370
Dioubour	id=g:2252371
Dioubène Taïba	id=g:2252372
Dioubéne Diaklé	id=g:2252373
Dioubéla	id=g:2252374
Diouane	id=g:2252375
Dioté Sayane	id=g:2252376
Dioté Kelbiram	id=g:2252377
Diosson	id=g:2252378
Diosmone	id=g:2252379
Diôrôdou	id=g:2252380
Dioro	id=g:2252381
Diorno	id=g:2252382
Diori	id=g:2252383
Diorhoul	id=g:2252384
Diorhor	id=g:2252385
Diorhar	id=g:2252386
Diorène	id=g:2252387
Diorel Assana	id=g:2252388
Diorel	id=g:2252389
Diorbivol	id=g:2252390
Dioral	id=g:2252391
Dior	id=g:2252392
Diop Tiarène	id=g:2252393
Diop Kounda	id=g:2252394
Diop Kounda	id=g:2252395
Diop Diofène	id=g:2252396
Diopam	id=g:2252397
Diop	id=g:2252398
Dionvelli	id=g:2252399
Diongui	id=g:2252400
Diongueul	id=g:2252401
Dionguéré	id=g:2252402
Dionguer	id=g:2252403
Diongolor	id=g:2252404
Diongol	id=g:2252405
Diongo	id=g:2252406
Dionfana	id=g:2252407
Diondiguel	id=g:2252408
Diondène	id=g:2252409
Diomoye	id=g:2252410
Diokoul	id=g:2252411
Diomgandou-Diéri	id=g:2252412
Diomel Bidji	id=g:2252413
Diomegueul	id=g:2252414
Diombouri	id=g:2252415
Diombos	id=g:2252416
Diomb II	id=g:2252417
Diomb I	id=g:2252418
Diom Bassatakh	id=g:2252419
Diomandou	id=g:2252420
Diom	id=g:2252421
Diolotène	id=g:2252422
Diolo Maèl	id=g:2252423
Diolol	id=g:2252424
Diolol	id=g:2252425
Diolofène	id=g:2252426
Diolodala	id=g:2252427
Dioli Mbaba	id=g:2252428
Dioli	id=g:2252429
Dioldiolète	id=g:2252430
Diol Baba	id=g:2252431
Diolakounda	id=g:2252432
Diola	id=g:2252433
Diol	id=g:2252434
Diokour	id=g:2252435
Diokoul Sob	id=g:2252436
Diokoul Ndiaye	id=g:2252437
Diokoul Mbaye	id=g:2252438
Diokoul Diavrigne	id=g:2252439
Diokoul	id=g:2252440
Diokoul	id=g:2252441
Diokoul	id=g:2252442
Diokoul	id=g:2252443
Diokoul	id=g:2252444
Diokoul	id=g:2252445
Diokoul	id=g:2252446
Diokoul	id=g:2252447
Diokoul	id=g:2252448
Diokoul	id=g:2252449
Diokoul	id=g:2252450
Diokoul	id=g:2252451
Diokoul	id=g:2252452
Diokoul	id=g:2252453
Diokoul	id=g:2252454
Diokdou	id=g:2252455
Vèndou Diok-Diok	id=g:2252456
Diokara	id=g:2252457
Diokadou	id=g:2252459
Diohine	id=g:2252460
Diowguel	id=g:2252461
Diogué	id=g:2252462
Diogoye	id=g:2252463
Diogoula	id=g:2252464
Diogop	id=g:2252465
Diogop	id=g:2252466
Diogone Bambara	id=g:2252467
Diogo	id=g:2252468
Diogo	id=g:2252469
Diognère	id=g:2252470
Diogaye	id=g:2252471
Bôlon Diogane	id=g:2252472
Diofior	id=g:2252473
Diofandor	id=g:2252474
Dioère	id=g:2252475
Diob Ndiafène	id=g:2252476
Diabi	id=g:2252477
Diobène Banane	id=g:2252478
Diobène	id=g:2252479
Diobène	id=g:2252480
Diobène	id=g:2252481
Diobène	id=g:2252482
Diobène	id=g:2252483
Diobène	id=g:2252484
Diobé	id=g:2252485
Dinouar	id=g:2252486
Dinodiang	id=g:2252487
Dinoba	id=g:2252488
Dinnguiraye	id=g:2252489
Dinnguiraye	id=g:2252490
Dinnguiraye	id=g:2252491
Dinnguier	id=g:2252492
Dinngui	id=g:2252493
Dingala	id=g:2252494
Dinndoudi Chédi	id=g:2252495
Dinndoudi	id=g:2252496
Dinndi Bala	id=g:2252497
Dindiari	id=g:2252498
Dindéféllo	id=g:2252499
Dinguiraye	id=g:2252500
Dinguiraye	id=g:2252501
Dinguiraye	id=g:2252502
Dinguiraye	id=g:2252503
Dingléri	id=g:2252504
Dingler	id=g:2252505
Dingler	id=g:2252506
Dindoudi Séydi	id=g:2252507
Dindoudi	id=g:2252508
Dindi Anène	id=g:2252509
Dindédié	id=g:2252510
Tiangol Dinba Yéro	id=g:2252511
Tiangol Dinba Manga	id=g:2252512
Dimessira	id=g:2252513
Dimbou	id=g:2252514
Dimbordé	id=g:2252515
Dimbéré	id=g:2252516
Dimbé Korki	id=g:2252517
Dimba Siriel	id=g:2252518
Dimbadidéré	id=g:2252519
Dimassane	id=g:2252520
Dimar	id=g:2252521
Dimar	id=g:2252522
Dili Loum	id=g:2252523
Dilié	id=g:2252524
Dilapao	id=g:2252525
Dikounta	id=g:2252526
Dikouna	id=g:2252527
Dikès	id=g:2252528
Dik Do	id=g:2252529
Dika	id=g:2252530
Diguinkili	id=g:2252531
Diguine	id=g:2252532
Diguimar	id=g:2252533
Diguia	id=g:2252534
Diguèt	id=g:2252535
Diguel	id=g:2252536
Diguel	id=g:2252537
Digne	id=g:2252538
Diganté	id=g:2252539
Digane	id=g:2252540
Difourou	id=g:2252541
Dieyène	id=g:2252542
Dietkougne	id=g:2252543
Diéta Foulou	id=g:2252544
Diéri Kao	id=g:2252545
Diéri Douga	id=g:2252546
Diéri Birane	id=g:2252547
Diéri	id=g:2252548
Diéré	id=g:2252549
Diénoun Diala	id=g:2252550
Dienné Rat	id=g:2252551
Dienné	id=g:2252552
Dienndé	id=g:2252553
Diennbar	id=g:2252554
Diengi	id=g:2252555
Diéné Lagane	id=g:2252556
Diène	id=g:2252557
Diender	id=g:2252558
Diender	id=g:2252559
Diendé	id=g:2252560
Diémoul	id=g:2252561
Dieminguiké	id=g:2252562
Diémi	id=g:2252563
Démèt	id=g:2252564
Diémékounda	id=g:2252565
Diembo	id=g:2252566
Diembéring Bôlon	id=g:2252567
Diembéreng	id=g:2252568
Diemballa	id=g:2252569
Dielmo	id=g:2252570
Diéllia	id=g:2252571
Diélinkine	id=g:2252572
Dielinkine	id=g:2252573
Diéling	id=g:2252574
Diélékénoum	id=g:2252575
Diélani	id=g:2252576
Diéla	id=g:2252577
Diégué	id=g:2252578
Diégoun	id=g:2252579
Djégou	id=g:2252580
Diédieng	id=g:2252581
Diedéli	id=g:2252582
Diédègne	id=g:2252583
Diébel Loro	id=g:2252584
Diéba	id=g:2252585
Didioré	id=g:2252586
Didé	id=g:2252587
Dibito	id=g:2252588
Dibiko	id=g:2252589
Dibia	id=g:2252590
Dibasso	id=g:2252591
Dibane	id=g:2252592
Diaye Nianbagaye	id=g:2252593
Diayène Vali	id=g:2252594
Diayène	id=g:2252595
Diayène	id=g:2252596
Diayène	id=g:2252597
Diayène	id=g:2252598
Diaye Diaye Santi	id=g:2252599
Diaye	id=g:2252600
Diayane	id=g:2252601
Diayane	id=g:2252602
Diawéli	id=g:2252603
Diaw Ba	id=g:2252604
Diawara Alkali	id=g:2252605
Diawara	id=g:2252606
Diavrigne Amari	id=g:2252607
Diavène	id=g:2252608
Diavène	id=g:2252609
Diavel Mahoundou	id=g:2252610
Diavélé	id=g:2252611
Diavel Diami	id=g:2252612
Diavé	id=g:2252613
Diattamine	id=g:2252614
Diattakounda	id=g:2252615
Diatourou Kounda	id=g:2252616
Forêt Classée de Diatouma	id=g:2252617
Diatouma	id=g:2252618
Diatouma	id=g:2252619
Diatok	id=g:2252620
Diatmi	id=g:2252621
Diatmel Dam	id=g:2252622
Diatmel	id=g:2252623
Diatmel Peul	id=g:2252624
Diati Mbaye	id=g:2252625
Diatem	id=g:2252626
Diatbè Niadè	id=g:2252627
Diatassaba	id=g:2252628
Diatara	id=g:2252629
Île de Diatanou	id=g:2252630
Diatang	id=g:2252631
Diatang	id=g:2252632
Diatandingkounda	id=g:2252633
Diatal	id=g:2252634
Diatafaka	id=g:2252635
Diatadaokounda	id=g:2252636
Diassoum	id=g:2252637
Diassina	id=g:2252638
Diassi	id=g:2252639
Diassap	id=g:2252640
Diassap	id=g:2252641
D’ias	id=g:2252642
Diaroumé	id=g:2252643
Diarone	id=g:2252644
Diaro	id=g:2252645
Diarno	id=g:2252646
Diarno	id=g:2252647
Diarna	id=g:2252648
Diarka	id=g:2252649
Diari Dioffa	id=g:2252650
Diari	id=g:2252651
Diarhaye	id=g:2252652
Diarhao	id=g:2252653
Diakha	id=g:2252654
Diarga Ka	id=g:2252655
Diarga	id=g:2252656
Diarfa	id=g:2252657
Diarèng	id=g:2252658
Diaré Mbolo	id=g:2252659
Diaré Mamadou	id=g:2252660
Diarébé	id=g:2252661
Diaré	id=g:2252662
Diardé Tioyel	id=g:2252663
Diardé Kdélé	id=g:2252664
Diardé Bogal	id=g:2252665
Diaraye	id=g:2252666
Diaraté	id=g:2252667
Diarao	id=g:2252668
Diarao	id=g:2252669
Diaranté	id=g:2252670
Diâranguel	id=g:2252671
Diaraldou	id=g:2252672
Diarab	id=g:2252673
Forêt Classée de Diara	id=g:2252674
Diara	id=g:2252675
Marigot de Diar	id=g:2252676
Diapto	id=g:2252677
Diapobé	id=g:2252678
Diaourou	id=g:2252679
Diaouré	id=g:2252680
Diaoune Ndiane	id=g:2252681
Diaounar Doumou	id=g:2252682
Diaoulédi	id=g:2252683
Diaoulé	id=g:2252684
Diaoubé	id=g:2252685
Diaouar	id=g:2252686
Diaoualdi	id=g:2252687
Diaorel	id=g:2252688
Diaorel	id=g:2252689
Diaoré	id=g:2252690
Ndiaobé Edé	id=g:2252691
Dia Obé	id=g:2252692
Diao	id=g:2252693
Dianval	id=g:2252694
Dianvéli Morsek	id=g:2252695
Dianvéli Alassane	id=g:2252696
Diamvéli	id=g:2252697
Dianvéli	id=g:2252698
Dianvéli	id=g:2252699
Forêt Classée de Diantèm	id=g:2252700
Dianrhar	id=g:2252701
Dianoundio	id=g:2252702
Dianoubé	id=g:2252703
Dianori	id=g:2252704
Diano Kam	id=g:2252705
Diankobinni	id=g:2252706
Dianki	id=g:2252707
Dianké Souf	id=g:2252708
Dianké Makam	id=g:2252709
Diankékow	id=g:2252710
Diankankounda Ogueul	id=g:2252711
Diankankounda Mala	id=g:2252712
Diankankounda	id=g:2252713
Diankadjoul	id=g:2252714
Dianioundi	id=g:2252715
Dia Nioum	id=g:2252716
Dianiène	id=g:2252717
Tiangol Dianguina	id=g:2252718
Diangueli	id=g:2252719
Diango	id=g:2252720
Diangho	id=g:2252721
Dianga	id=g:2252722
Dianète Tierno	id=g:2252723
Dianékounda	id=g:2252724
Diané	id=g:2252725
Diandoumé	id=g:2252726
Diandioli	id=g:2252727
Diandième	id=g:2252728
Diandiaye	id=g:2252729
Diandian	id=g:2252730
Tiangol Diandala	id=g:2252731
Dianbour	id=g:2252732
Diambo	id=g:2252733
Dianban	id=g:2252734
Diambalé	id=g:2252735
Diana Sonkodou	id=g:2252736
Diana Malari	id=g:2252737
Dianah Ba	id=g:2252738
Dianag	id=g:2252739
Dianafou	id=g:2252740
Diana Bôlon	id=g:2252741
Diana	id=g:2252742
Diana	id=g:2252743
Diana	id=g:2252744
Diamvéli	id=g:2252745
Diamvéli	id=g:2252746
Diam Sine	id=g:2252747
Diam Séli	id=g:2252748
Diamourdala	id=g:2252749
Diamourdala	id=g:2252750
Diamounguel	id=g:2252751
Diamotil	id=g:2252752
Diamniadio	id=g:2252753
Diama	id=g:2252754
Diam Lali	id=g:2252755
Diam Lali	id=g:2252756
Diamkoulori	id=g:2252757
Diam Kané	id=g:2252758
Diam Kané	id=g:2252759
Diammel Siré	id=g:2252760
Diamène	id=g:2252761
Diaménar	id=g:2252762
Diamel-Guédé	id=g:2252763
Diamel Diayat	id=g:2252764
Vèndou Diamel	id=g:2252765
Marigot de Diamel	id=g:2252766
Forêt Classée de Diamel	id=g:2252767
Diamel	id=g:2252768
Diamel	id=g:2252769
Diamel	id=g:2252770
Diamédioko	id=g:2252771
Vèndou Diamé	id=g:2252772
Gor Yi	id=g:2252773
Diam Diayré	id=g:2252774
Diam Diam	id=g:2252775
Diam Diam	id=g:2252776
Diamboye	id=g:2252777
Forêt de Diambour	id=g:2252778
Diambour	id=g:2252779
Diambour	id=g:2252780
Diam Bougou	id=g:2252781
Diambéli	id=g:2252782
Diambé Dali	id=g:2252783
Diambati	id=g:2252784
Diambaloye	id=g:2252785
Diambalo	id=g:2252786
Marigot de Diambal	id=g:2252787
Diambadina	id=g:2252788
Diamaye Kansérane	id=g:2252789
Diamaye Kankandé	id=g:2252790
Diamaye Kadialon	id=g:2252791
Diamaye Inor	id=g:2252792
Diamaye	id=g:2252793
Diama Tiévi	id=g:2252794
Pointe Diamat	id=g:2252795
Diamar	id=g:2252796
Diama Palène	id=g:2252797
Île de Diamanio	id=g:2252798
Diamane	id=g:2252799
Tiângol Diamali	id=g:2252800
Diamalatiel	id=g:2252801
Diamal	id=g:2252802
Diamal	id=g:2252803
Diamakouta	id=g:2252804
Diamakolon	id=g:2252805
Diama	id=g:2252806
Diamaguène	id=g:2252807
Diamaguène	id=g:2252808
Diamaguène	id=g:2252809
Diamaguène	id=g:2252810
Diama Guène	id=g:2252811
Diamaguène	id=g:2252812
Diama Gadio	id=g:2252813
Diamafara	id=g:2252814
Diamadi	id=g:2252815
Diama Baïla	id=g:2252816
Diama	id=g:2252817
Diama	id=g:2252818
Diama Tiène	id=g:2252819
Diama	id=g:2252820
Diama	id=g:2252821
Dialoungal	id=g:2252822
Dialoubé	id=g:2252823
Tiângol Dialombâni	id=g:2252824
Dialokounda	id=g:2252825
Dialo Kouna	id=g:2252826
Diallo	id=g:2252827
Dialo	id=g:2252828
Dialli Tiakatal	id=g:2252829
Dialli	id=g:2252830
Dialka	id=g:2252831
Dialit	id=g:2252832
Dialinkine	id=g:2252833
Dialiko	id=g:2252834
Dialiko	id=g:2252835
Sintiou Dialiguel	id=g:2252836
Diali	id=g:2252837
Dialgane Kane	id=g:2252838
Dialgane Guedji	id=g:2252839
Dialène Mbaye	id=g:2252840
Dialé	id=g:2252841
Dialatoye	id=g:2252842
Dialatoye	id=g:2252843
Dialata	id=g:2252844
Dialat	id=g:2252845
Dialassabakounda	id=g:2252846
Dialassaba	id=g:2252847
Dialap	id=g:2252848
Dialankine	id=g:2252849
Dialang	id=g:2252850
Dialambani	id=g:2252851
Dialanbane	id=g:2252852
Dialanbane	id=g:2252853
Dialambéré	id=g:2252854
Dialambéré	id=g:2252855
Dialambéré	id=g:2252856
Diala Maka	id=g:2252857
Dialam	id=g:2252858
Dialali Alisso	id=g:2252859
Dialakoumbi	id=g:2252860
Dialakoto	id=g:2252861
Dialakatoba	id=g:2252862
Dialakar	id=g:2252863
Dialakani	id=g:2252864
Dialagne	id=g:2252865
Dialadian	id=g:2252866
Dialaba Santié	id=g:2252867
Dialaba Fâma	id=g:2252868
Dialaba Diéri	id=g:2252869
Dialaba	id=g:2252870
Dialaba	id=g:2252871
Dialaba	id=g:2252872
Diala	id=g:2252873
Diala	id=g:2252874
Diala	id=g:2252875
Marigot de Dial	id=g:2252876
Dial Soubalbé	id=g:2252877
Forêt de Diak Sao	id=g:2252878
Diak Sao	id=g:2252879
Diakoye Banga	id=g:2252880
Diakoye	id=g:2252881
Diakoye	id=g:2252882
Diakoye	id=g:2252883
Diakoundaré	id=g:2252884
Diakounda	id=g:2252885
Diakounda	id=g:2252886
Diakoulané	id=g:2252887
Diaklé	id=g:2252888
Diakine	id=g:2252889
Diakine	id=g:2252890
Dékheulé	id=g:2252891
Ndiékhirat Digue	id=g:2252892
Diakhère	id=g:2252893
Diakhaté Ndalom	id=g:2252894
Diakhaté	id=g:2252895
Diakhaté	id=g:2252896
Diakhaté	id=g:2252897
Diakhaslène	id=g:2252898
Diakhao	id=g:2252899
Diakhanor	id=g:2252900
Diakha Madina	id=g:2252901
Diakha	id=g:2252902
Diakété Koudioli	id=g:2252903
Diakène Ouolof	id=g:2252904
Diakène Bôlon	id=g:2252905
Diakène	id=g:2252906
Diaké	id=g:2252907
Diak Bodokhane	id=g:2252908
Diakali	id=g:2252909
Diakhaling	id=g:2252910
Île de Diakal	id=g:2252911
Diakaèl	id=g:2252912
Diakaba	id=g:2252913
Diakhaba	id=g:2252914
Diak	id=g:2252915
Diaïga Tioubalo	id=g:2252916
Diahene Sienté	id=g:2252917
Diahène Dioubène	id=g:2252918
Diaguiri	id=g:2252919
Diaguéli	id=g:2252921
Diagour	id=g:2252922
Forêt Classée de Diagoune	id=g:2252923
Diagoum	id=g:2252924
Diagoubel	id=g:2252925
Diagon	id=g:2252926
Diago	id=g:2252927
Diagnon	id=g:2252928
Diagne Kahone	id=g:2252929
Diaglé	id=g:2252930
Diaglé	id=g:2252931
Diaglé	id=g:2252932
Diaglé	id=g:2252933
Diaglé	id=g:2252934
Diaga Diari	id=g:2252935
Diaga	id=g:2252936
Diaga	id=g:2252937
Diafoundé Diati	id=g:2252938
Diafilon	id=g:2252939
Diafe Ndofongor	id=g:2252940
Diafé Diafé	id=g:2252941
Diafar	id=g:2252942
