La Colpa	id=g:3695937
Mina Bentonita	id=g:3747817
Cerros Paredones	id=g:3747818
Barrio Nuevo	id=g:3747819
Cerro Valencia	id=g:3747820
Valencias	id=g:3747821
Leticia	id=g:3747822
Cerro Mirador	id=g:3747823
Cerro Campana	id=g:3747824
Rica Playa	id=g:3747825
Altomira	id=g:3747826
Hacienda Cubingas	id=g:3747827
Playa Bocana Vieja	id=g:3747828
Ayala	id=g:3747829
Quebrada Carbón	id=g:3747830
Quebrada del Billar	id=g:3747831
Quebrada Cardo Grande	id=g:3747832
Quebrada Vega de Las Goyo	id=g:3747833
Río Viejo	id=g:3747834
Quebrada de Las Moras	id=g:3747841
Quebrada Cerro Prieto	id=g:3747846
Quebrada El Muerto	id=g:3747847
Quebrada Pan de Azúcar	id=g:3747848
Quebrada Acholado	id=g:3747849
Quebrada Gavilanes	id=g:3747850
Quebrada Cabo Blanco	id=g:3747851
Quebrada Volcán	id=g:3747852
Quebrada Gavilán	id=g:3747853
Quebrada Las Cañas	id=g:3747854
Cerro La Salina	id=g:3747964
La Salina	id=g:3747965
Quebrada Seca	id=g:3747966
Cerro Pelado	id=g:3747967
Máncora Chico	id=g:3747968
Salinas de Vichayito	id=g:3747969
Cerro Los Pasos	id=g:3747970
Cuesta Los Arrieros	id=g:3747971
Cerro El Pasaje	id=g:3747972
Cerro Rinconada del Tunal	id=g:3747973
Sector El Calamar	id=g:3747974
Cabo Blanco	id=g:3747975
Cerro Los Órganos	id=g:3747976
Cerro La Cuesta	id=g:3747978
Sector Ballena	id=g:3747981
Faiquilla	id=g:3747987
Somatito	id=g:3747990
Playa Santa Jobina	id=g:3747998
Cerro Hualtacal	id=g:3748000
Pampa Gavilán	id=g:3748001
Pampa Hualtacal	id=g:3748002
Pampa Burro Mesa	id=g:3748018
Punta Polche	id=g:3748019
Zona Zarumilla	id=g:3748020
Bocana del León	id=g:3748025
Barrio Primavera	id=g:3748026
Zapote	id=g:3748030
Alto Vilela	id=g:3748040
Convento	id=g:3748041
Alto La Peto	id=g:3748042
Cerro Panzón	id=g:3748045
Quebrada Fernandez	id=g:3748046
Quebrada de Máncora	id=g:3748047
Quebrada Pilar	id=g:3748048
Huaqueria	id=g:3748049
Quebrada Los Pasos	id=g:3748050
Quebrada Cunulsa	id=g:3748051
Quebrada Tunal	id=g:3748052
Quebrada Vichayito	id=g:3748053
Quebrada Carrillos	id=g:3748054
Quebrada Pozo Cabo Blanco	id=g:3748055
Quebrada Verde	id=g:3748057
Quebrada Piñal	id=g:3748060
Quebrada Tamayo	id=g:3748062
Quebrada La Pera	id=g:3748064
Quebrada El Ñuro	id=g:3748065
Quebrada Hospital	id=g:3748066
Quebrada El Cajón	id=g:3748067
Quebrada Taime	id=g:3748075
Quebrada El Carnero	id=g:3748078
Quebrada Los Amarillos	id=g:3748081
Quebrada Chacaliaz	id=g:3748082
Quebrada Siches	id=g:3748089
Quebrada Hualtacal	id=g:3748092
Quebrada Salinas	id=g:3748093
Quebrada La Cruz	id=g:3748095
Quebrada Las Ánimas	id=g:3748096
Quebrada Monte	id=g:3748098
Quebrada Siches	id=g:3748101
Quebrada Carrizo	id=g:3748103
Quebrada Siches	id=g:3748106
Quebrada Las Palomas	id=g:3748116
Quebrada Corral Viejo	id=g:3748120
El Barran	id=g:3748122
Quebrada León	id=g:3748125
Quebrada Corral Carnero	id=g:3748128
Quebrada La Mira	id=g:3748130
Quebrada Cuesta Martín	id=g:3748132
Quebrada Salina	id=g:3748135
El Saladito	id=g:3748138
Quebrada Salina Marchan	id=g:3748140
Quebrada Gutierrez	id=g:3748141
Quebrada Cazuelas	id=g:3748143
Quebrada Chiquero	id=g:3748144
Quebrada Pariñas	id=g:3748145
Quebrada Golondrinas	id=g:3748146
Quebrada Ollos	id=g:3748147
Coyonitas Quebrada	id=g:3748148
Quebrada Hualtacal	id=g:3748151
Quebrada Botija	id=g:3748154
Quebrada Zapotal	id=g:3748155
Isla Pobre Alegre	id=g:3748208
Río Alfaro	id=g:3748218
Yahuarango	id=g:3748220
Grau	id=g:3748221
Isla Catalina	id=g:3748222
Pandishal	id=g:3748223
Floresta	id=g:3748232
Requena	id=g:3748235
Huamantallo	id=g:3748238
Florencia	id=g:3748241
Isla Progreso	id=g:3748245
Sarayaquillo	id=g:3748247
Río Sarayaquillo	id=g:3748254
Shetebo	id=g:3748255
Ceilan	id=g:3748256
San Cristobal	id=g:3748258
Quebrada El Nuche	id=g:3750188
Pampa Los Hornillos	id=g:3750195
Pozo Jaen	id=g:3750200
Bocana San Pedro	id=g:3750210
Playa Palo Parado	id=g:3750218
Médanos Solsol	id=g:3750222
Pandero	id=g:3750224
La Puntilla	id=g:3750228
Yapato	id=g:3750232
Río Bazan	id=g:3750235
Árbol del Padre	id=g:3750242
Río Tronadera	id=g:3750249
Zapayal Nuevo	id=g:3750267
Garita Garcia	id=g:3750273
Punta Zapayal	id=g:3750281
Médano Cacho de Toro	id=g:3750287
Pampa Monte Triste	id=g:3750290
Pampa Las Salinas	id=g:3750292
Zapayal	id=g:3750303
Bocana Zapayal	id=g:3750307
Barranco Las Salinas	id=g:3750320
Altos la Punta de Choco	id=g:3750326
Vega Chepe	id=g:3750331
Ojo de Agua	id=g:3752017
El Solitario	id=g:3752018
San Juan Pampa	id=g:3752019
Buenos Aires	id=g:3752020
Quina Pampa Chico	id=g:3752021
Sugar	id=g:3752022
Huallegan	id=g:3752023
Paraguaran	id=g:3752024
Caparrosa	id=g:3752025
Chanche	id=g:3752026
El Marco	id=g:3752027
Shamucate	id=g:3752028
Cuñaclo	id=g:3752029
San Martin	id=g:3752030
Mamag	id=g:3752031
Trapiche Viejo	id=g:3752032
Susan	id=g:3752033
Sarsa Pampa	id=g:3752034
Sexi	id=g:3752035
Yacupachiac	id=g:3752036
La Quinua	id=g:3752037
Pampa Corral	id=g:3752038
China Linda	id=g:3752039
Piedras Grandes	id=g:3752040
Suro	id=g:3752041
Congona	id=g:3752042
Tingo	id=g:3752043
Totora Cocha Chica	id=g:3752044
Fraile	id=g:3752045
Picota Chica	id=g:3752046
Yutucmana	id=g:3752047
Majada Cucho	id=g:3752048
Chancas	id=g:3752049
Quengomayo	id=g:3752050
Pedregal	id=g:3752051
Santa Clara	id=g:3752052
Unican	id=g:3752053
Tondorcocha	id=g:3752054
Huasi Rupi	id=g:3752055
Cerro Huaca Ruiz	id=g:3752056
Laguna Salahuindo	id=g:3752057
Polloquito	id=g:3752058
Cerro Pollquito	id=g:3752059
Cerro Potrerillo	id=g:3752060
Cerro Berbena	id=g:3752061
Cerro Naranjo	id=g:3752062
Piedra Parada	id=g:3752063
Cerro Uñiranra	id=g:3752064
Cerro Pacchapampa	id=g:3752065
El Lirio	id=g:3752066
Cerro Chugar	id=g:3752067
Cerro Monterayoc	id=g:3752068
Lanchi	id=g:3752069
Succha	id=g:3752070
Cerro La Arena	id=g:3752071
Cerro Las Arenas	id=g:3752072
Río Chontas	id=g:3752073
Huangamarca	id=g:3752074
Cerro Papelillo	id=g:3752075
Ramos Cucho	id=g:3752076
El Porvenir	id=g:3752077
Cerro Sucre	id=g:3752078
Cerro Huira Huira	id=g:3752079
Cerro Rodeo Pata	id=g:3752080
Cerro Chachacoma	id=g:3752081
Cerro Junco	id=g:3752082
Sanchan	id=g:3752083
Libertad	id=g:3752084
Puerto Rosario	id=g:3752085
Miraflores	id=g:3752086
San Miguel	id=g:3752087
Serafín Filomeno	id=g:3752088
Constancia	id=g:3752089
Buenos Aires	id=g:3752090
Monte Sinai	id=g:3752091
Quebrada Shansho	id=g:3752092
Cerro Canpana	id=g:3752093
Hacienda Pallar	id=g:3752094
Los Tablones	id=g:3752096
Amaro Señal	id=g:3752097
Cocha Yuriquian	id=g:3752098
Río Ñunñun	id=g:3752099
Ñuñún	id=g:3752100
El Tambo	id=g:3752101
Pampa Caracha Bamba	id=g:3752103
San Isidro	id=g:3752104
Cerro Congopata	id=g:3752105
Rosa Pata	id=g:3752107
Hacienda Callacate	id=g:3752108
Cerro Sarsa	id=g:3752110
Quebrada Potrerillo	id=g:3752111
Río San Isidro	id=g:3752112
Cerro Coymolache	id=g:3752114
Cerro Mojón Grande	id=g:3752120
Namo	id=g:3752122
Quebrada Quinuamayo	id=g:3752125
Cerro Blanco	id=g:3752127
Cerro Congona	id=g:3752129
La Lucma	id=g:3752130
Pampa Sigues Pampa	id=g:3752132
Cerro Poro Poro	id=g:3752135
Pampa Verde	id=g:3752137
Cerro Piedra Marcada	id=g:3752139
Jadibamba	id=g:3752141
Cerro Quishuar	id=g:3752144
Río Quengorio	id=g:3752147
Hierba Buena	id=g:3752148
Río Llaucano	id=g:3752191
Santiago de Chanta Alta	id=g:3752193
Quengorio	id=g:3752194
Río Pachachaca	id=g:3752203
Cerros Alumbre	id=g:3752206
Cerro Cardón Loma	id=g:3752208
Victoria	id=g:3752209
Cerro Vizcacha	id=g:3752210
Paucapata	id=g:3752211
Cerro Lanchipata	id=g:3752212
Lucmapampa	id=g:3752213
Cerro Alupuy	id=g:3752214
Cerro Escalera	id=g:3752215
Quebrada Chugurmayo	id=g:3752217
Cerro Los Corrales	id=g:3752222
Laguna Lucmacocha	id=g:3752223
Cerros Quecher	id=g:3752226
Cerro Mishacocha	id=g:3752227
Cerros Challhuagón	id=g:3752229
Lagunas Alforja Cocha	id=g:3752231
Shinshilpata	id=g:3752244
Pilucrioc	id=g:3752245
Señal Guaguayo	id=g:3752246
Chugur	id=g:3752247
Laguna Milpo	id=g:3752248
Cerro Huamish	id=g:3752249
Quebrada Huanru	id=g:3752250
Tablacucho	id=g:3752251
Quebrada Quengomayo	id=g:3752252
Llavidque	id=g:3752253
Pampa San Juan de Tincat	id=g:3752254
Cerro Grande	id=g:3752255
Sendamal	id=g:3752256
Sendamal	id=g:3752257
Cerro Grande	id=g:3752258
Quillimbas	id=g:3752259
Quinuilla	id=g:3752260
Cerro León Churco	id=g:3752261
Santa Rosa	id=g:3752262
Saucepampa	id=g:3752263
Cerro Peña Colorada	id=g:3752264
Quishuar	id=g:3752265
Río Cantange	id=g:3752266
Cura Pampa	id=g:3752267
La Rosada	id=g:3752268
Cerro La Palma	id=g:3752292
Cerro Batanes	id=g:3752294
Cerro Chahuañuma	id=g:3752316
Cerro Balsa	id=g:3752324
Cerro Piedra Blanca	id=g:3752325
Las Majadas	id=g:3752326
Muyoc Cucho	id=g:3752327
Campo Verde	id=g:3752328
El Tragadero	id=g:3752329
Cerro Campana Orcco	id=g:3752331
Campana Orcco	id=g:3752332
Quebrada Muyoc	id=g:3752334
Quebrada Naranja	id=g:3752335
Quebrada Chorro	id=g:3752449
Quebrada Sucha	id=g:3752453
Quebrada Lanchi	id=g:3752455
Quebrada Balsa Chica	id=g:3752456
Cerro Tucuñan	id=g:3752457
Vivavira	id=g:3752458
Cerro Buenos Aires	id=g:3752459
Chogo	id=g:3752460
Chunigan	id=g:3752461
Cerro Runduray	id=g:3752462
Shim Pampa	id=g:3752463
Cerro El Pedregal	id=g:3752464
Pucacuro	id=g:3752465
Dos de Mayo	id=g:3752466
Laguna Yahuarcana	id=g:3752467
Laguna Lupuna	id=g:3752468
Puerto Triunfo	id=g:3752469
Paiche Playa	id=g:3752470
Laguna Huangana	id=g:3752471
Pampahermosa	id=g:3752472
Patria Nueva	id=g:3752473
Isla Piuri	id=g:3752474
Laguna Hidlago	id=g:3752475
Laguna Torres	id=g:3752476
Río Huanganayacu	id=g:3752477
Bolognesi	id=g:3752478
Tupanama	id=g:3752479
Bolognesi	id=g:3752480
Laguna Antonieta	id=g:3752481
Laguna Sungache	id=g:3752482
Río Sungache	id=g:3752483
Isla Sungache	id=g:3752484
Sungache	id=g:3752485
Río Manchari	id=g:3752486
Caño Manchari	id=g:3752487
Isla Malpaso	id=g:3752488
Laguna Loboyacu	id=g:3752489
Loboyacu	id=g:3752490
Isla Santa Rosa	id=g:3752491
Isla Gallocantana	id=g:3752492
Isla Mauricio	id=g:3752493
Isla Caimito	id=g:3752494
Laguna Yanayacu	id=g:3752495
Cerro Las Ogoles	id=g:3752496
Quinuamayo	id=g:3752497
Cerro Llacta Orco	id=g:3752498
Cerros LasVueltas	id=g:3752499
Quinua	id=g:3752500
Quebrada Sucha	id=g:3752501
Alan	id=g:3752502
Río Paraguaran	id=g:3752503
Cerro Chugur	id=g:3752504
Cerro Sexy	id=g:3752505
Sexy	id=g:3752506
Cerro El Rejo	id=g:3752507
Cerro Chalapampa	id=g:3752508
Cerro Año Cruz	id=g:3752509
Quebrada El Panteon	id=g:3752510
Quebrada del Marco	id=g:3752511
Shater	id=g:3752512
Cerro Shater	id=g:3752513
Atocshayco	id=g:3752514
Collpa	id=g:3752515
Quishuar	id=g:3752516
Ocshapampa	id=g:3752517
Cerros Diego Lopez	id=g:3752518
Cerro Paraguaran	id=g:3752519
Cerro Pedregal Grande	id=g:3752520
Cerro Fila Negra	id=g:3752521
Cerro Micuco	id=g:3752522
Cerro China Linda	id=g:3752523
Cerro San Juan	id=g:3752524
Quebrada San Juan	id=g:3752525
Los Afiladores	id=g:3752526
Quebrada de Chugur	id=g:3752527
Cerro Chilimar	id=g:3752528
Cerro Arenas	id=g:3752529
Laguna Cuagares	id=g:3752530
Cerro Shucate	id=g:3752531
Cerro San Martín	id=g:3752532
Huasmin	id=g:3752533
El Tragadero	id=g:3752534
Quebrada Safra	id=g:3752535
Santa María	id=g:3752536
Quinua Pampa Chica	id=g:3752537
La Libertad	id=g:3752538
Cerro Quillanday	id=g:3752539
Shahuac Pampa	id=g:3752540
Quebrada Shimpampa	id=g:3752541
Quebrada Sanchán	id=g:3752542
Palenques	id=g:3752543
Cerro Lanchiorco	id=g:3752544
Granero	id=g:3752545
Cerro Congopata	id=g:3752546
Cerro Alto	id=g:3752547
Cerro Succha	id=g:3752548
Cerro Poroporo	id=g:3752549
Cerro Potrerillo	id=g:3752550
Cruz Pampa	id=g:3752551
Quebrada Mutuy	id=g:3752552
Potrerillo	id=g:3752553
Sigues	id=g:3752554
Sigues	id=g:3752555
Choloque	id=g:3752556
Platana	id=g:3752557
Colpa	id=g:3752558
Cerro Chicapampa	id=g:3752559
Cerro Ambayque	id=g:3752560
Quebrada Yerba Buena	id=g:3752561
Cerro Lipiac	id=g:3752562
Cerro Pampa Bonita	id=g:3752563
Cerro Cruz	id=g:3752564
Número Ocho	id=g:3752565
Hornamo	id=g:3752566
Suchabamba	id=g:3752567
Cerro Shucate	id=g:3752568
Cerro del Cementerio	id=g:3752569
Lagunas	id=g:3752570
Tacarpo	id=g:3752571
Cerro Chanrruque	id=g:3752572
Chugur	id=g:3752573
Cerro Huaman Palas	id=g:3752574
Cerro Las Viejas	id=g:3752575
Cerro Baúl	id=g:3752576
Cerro Amaro	id=g:3752577
Laguna Carachilla	id=g:3752578
Laguna Larga	id=g:3752579
Laguna Quilaga	id=g:3752580
Laguna Yana Totora	id=g:3752581
Cerro Loma Verde	id=g:3752582
Cerro Peña Rajada	id=g:3752583
Laguna Altorja Cocha	id=g:3752584
Lagunas Lagunas	id=g:3752585
Cerro Luñe	id=g:3752587
Cerro Cueva Negra	id=g:3752588
Cerro Lomada del Buitre	id=g:3752590
Loma Zapallo	id=g:3752591
La Cueva	id=g:3752593
Viscacha	id=g:3752594
Chileapata	id=g:3752595
Cerro Cuchilluda	id=g:3752604
Tandarpata	id=g:3752606
El Enterrador	id=g:3752608
Caparrosa	id=g:3752609
Tayamayo	id=g:3752620
Poro Poro	id=g:3752628
La Quinua	id=g:3752630
Conorconga	id=g:3752631
Guagarish	id=g:3752633
Cerro Fila de Ulín	id=g:3752634
Cerro Pasamaca	id=g:3752636
Yanacasha	id=g:3752638
Cerro Campanayoc	id=g:3752640
Cerro El Tuso	id=g:3752641
Pampa Ulín	id=g:3752643
Cerro Mojón	id=g:3752644
Ulín	id=g:3752645
Cerro Fila Grande	id=g:3752646
Cerro Caparína	id=g:3752647
Cerro Pedregoso	id=g:3752648
Uñigan	id=g:3752649
Pampa Los Cienegos	id=g:3752650
Cerro Fila de Jerez Conga	id=g:3752651
Cerro Laguna	id=g:3752652
Cerro del Buitre	id=g:3752653
Peña Blanca	id=g:3752654
Cerro Fila Alta	id=g:3752655
Chilac	id=g:3752656
Loma Alta	id=g:3752657
Cerro Blacón Cornelio	id=g:3752658
Cerro Coymolache	id=g:3752659
Hueco Grande	id=g:3752660
Cerro Los Huecos	id=g:3752661
La Huayla	id=g:3752662
Salitre	id=g:3752663
Uñerangra	id=g:3752664
Cerros Uñerangra	id=g:3752665
Cerro Sombreruyoc	id=g:3752666
Cerro Pachachaca	id=g:3752667
Pampa Jadibamba	id=g:3752668
Quebrada Guayunguida	id=g:3752669
Collotan	id=g:3752670
Cerro Yana Pachiac	id=g:3752671
Lanchicucho	id=g:3752672
Cerro Tuyoc	id=g:3752673
Cerro Chogorco	id=g:3752674
Cerro Viscachas	id=g:3752675
Quebrada Chanmach	id=g:3752676
Cerro Quishuar	id=g:3752677
Cerro Chochocón	id=g:3752678
Cerro Huacha Cocha	id=g:3752679
Laguna Huachacocha	id=g:3752680
Cerro El Idolo	id=g:3752681
Idolo	id=g:3752682
Cerro Bacurana	id=g:3752683
Patahuasi	id=g:3752684
Río Padre Rume	id=g:3752685
Cerro Collotan	id=g:3752686
Laguna Larga	id=g:3752687
Pachachaca	id=g:3752688
Cerro Rejo	id=g:3752689
Rumishque	id=g:3752690
Rosayac	id=g:3752691
Lashita	id=g:3752692
Hacienda Mashacate	id=g:3752693
Cerro Mashacate	id=g:3752694
Taya Pampa	id=g:3752695
Chamana	id=g:3752696
Chupicarumi	id=g:3752697
Reyes	id=g:3752698
Cerro Caracha	id=g:3752699
Hacienda Laviña	id=g:3752700
Pucuna	id=g:3752701
Quebrada Pucuna	id=g:3752704
Río Shimbillo	id=g:3752711
Isla Cashayacu	id=g:3752713
Laguna Yacumama	id=g:3752714
Naranjal	id=g:3752716
Sihuín	id=g:3752719
Laguna Sihuín	id=g:3752721
Laguna Naranjal	id=g:3752723
Quebrada Sihuín	id=g:3752724
Isla Montete	id=g:3752726
Sabaloyacu	id=g:3752728
Laguna Tuntunare	id=g:3752730
Laguna Anatico	id=g:3752734
Anatico	id=g:3752736
Alianza Cristiana	id=g:3752737
Laguna Cuchiyacu	id=g:3752739
Pampa Hermosa	id=g:3752752
Laguna Soria	id=g:3752753
Pijuayal	id=g:3752754
Valencia	id=g:3752756
San José de Nueva Esperanza	id=g:3752759
Tunchiplaya	id=g:3752761
San Ramón	id=g:3752764
Laguna Atiliano	id=g:3752789
Río Capirona	id=g:3752792
Peruanito	id=g:3752794
Laguna Muerto	id=g:3752795
Quebrada San Juan	id=g:3752797
Laguna Piuri	id=g:3752798
Llanero Solitario	id=g:3752800
Nuevo Porvenir	id=g:3752801
Puerto Solitario	id=g:3752802
San Juan de Trompeteros	id=g:3752803
Nueva Unión	id=g:3752804
Cerro Chinchan	id=g:3752855
Lloquemayo	id=g:3752856
Lirio Pampa	id=g:3752857
Pirgaymayo	id=g:3752858
Cerro Piedras Negras	id=g:3752859
Cerro Matamoros	id=g:3752860
Rume Collpa	id=g:3752861
Cerro Polonia	id=g:3752862
Peña Ocre	id=g:3752863
Cerro Peña de Leon	id=g:3752864
Cerro Mojón	id=g:3752865
Piedra Redonda	id=g:3752866
Cerro Piedra Redonda	id=g:3752867
Cerro Quinua Corral	id=g:3752868
Cerro Amaro	id=g:3752869
Cerro Uñe	id=g:3752870
Cerro Cura	id=g:3752871
Cerro Minas Conga	id=g:3752872
Cerro Pajuela	id=g:3752873
Cerro Carhuaconga	id=g:3752874
Quebrada Pachacuyo	id=g:3752875
Cerro Monte Redondo	id=g:3752876
Conicorque	id=g:3752877
Cerro Lluspioc	id=g:3752878
Cerro Huamangaga	id=g:3752879
Cerro Lindero	id=g:3752880
Laguna Cortada	id=g:3752881
Quebrada de Lluspioc	id=g:3752882
Cerro Minas Conga	id=g:3752883
Cerro Huamanga	id=g:3752884
Cerro Alumbre	id=g:3752885
Tragadero	id=g:3752886
Carhuaconga	id=g:3752887
Huangashanga	id=g:3752888
Yanaquero	id=g:3752889
Pincha	id=g:3752890
Toro Cocha	id=g:3752891
Monte Grande	id=g:3752892
El Sauce	id=g:3752893
Matipampa	id=g:3752894
Olorongo	id=g:3752895
Huasrus	id=g:3752896
Cocobamba	id=g:3752897
La Lucma	id=g:3752898
Cerro La Pauca	id=g:3752899
Agua Dulce	id=g:3752900
Quebrada Olotongo	id=g:3752901
Paltarumi	id=g:3752902
Hornillos	id=g:3752903
San José	id=g:3752904
Pampa Alizos	id=g:3752905
Tingo	id=g:3752906
Melendez	id=g:3752907
Hacienda Quinua	id=g:3752908
Corredor	id=g:3752909
Cerro Navarro	id=g:3752910
Huayalla	id=g:3752911
Many Pata	id=g:3752912
El Suro	id=g:3752913
Paria Puquio	id=g:3752914
Cerro Suro	id=g:3752915
Cerro Surito	id=g:3752916
Cahuaypampa	id=g:3752917
Conga de La Greda	id=g:3752918
Pilco	id=g:3752919
Malcat	id=g:3752920
Sarsa Pampa	id=g:3752921
Pumarumi	id=g:3752922
Conga de La Laguna	id=g:3752923
Mesa Pampa	id=g:3752924
Molina Pampa	id=g:3752925
Cerro Cascabe	id=g:3752926
Cerro Shuytos	id=g:3752927
Cerro Coturumi	id=g:3752928
Quehuaysan	id=g:3752929
San Lucas	id=g:3752930
La Shita	id=g:3752931
Huashno	id=g:3752932
Collona	id=g:3752933
Toste	id=g:3752934
Alanya	id=g:3752935
Llaguan	id=g:3752936
Chacato	id=g:3752937
Rinconada	id=g:3752938
Cerro Allus Conga	id=g:3752939
Chirimoya	id=g:3752940
Marc coata	id=g:3752941
Cerro Carirpo	id=g:3752942
Carirpo	id=g:3752943
Carirpo	id=g:3752944
Quebrada Corrulmayo	id=g:3752945
Pueblo Nueve	id=g:3752946
Cerro Lasilla	id=g:3752947
La Pauca	id=g:3752948
Salacat	id=g:3752949
Cruz Pampa	id=g:3752950
Yanacolpa	id=g:3752951
Liclispampa	id=g:3752952
Chugurmayo	id=g:3752953
Cerro Yegua Blanca	id=g:3752954
Mante	id=g:3752955
Rhodes Cucho	id=g:3752957
Vizcachas	id=g:3752958
Quebrada Chorro Blanco	id=g:3752960
China Linda	id=g:3752961
Cerro Lírio	id=g:3752962
Cerro Unigán	id=g:3752963
Cerro Cocañes	id=g:3752964
Laguna Cortada	id=g:3752966
Laguna Azul	id=g:3752967
Quebrada Pencayoc	id=g:3752970
Quebrada Mamacocha	id=g:3752972
Cueva Nueva	id=g:3752975
Alumbre	id=g:3752977
Quebrada Pachachaca Chico	id=g:3752979
Cerro Cejas Blancas	id=g:3752981
Los Carbònes	id=g:3752984
Quebrada Pampachaca	id=g:3752986
Quebrada Cueva Negra	id=g:3752989
Quebrada Alumbre	id=g:3752990
Quebrada Collpa	id=g:3752995
Cushuro Bamba	id=g:3753012
Cerro Peña del Aguila	id=g:3753013
Cerro El Fraile	id=g:3753016
Río Cushuro	id=g:3753017
Cerro Cushuro	id=g:3753018
Cerro Piedras Gachas	id=g:3753019
Quebrada La Vizcacha	id=g:3753021
Quebrada Honda	id=g:3753022
Quebrada Río Colorado	id=g:3753024
Lagunas Maqui Maqui	id=g:3753025
Cerro Pampa Larga	id=g:3753036
Pampa Pampa Larga	id=g:3753037
Cerro Chugures	id=g:3753048
Cerro Maqui Maqui	id=g:3753049
Laguna Cushuro	id=g:3753050
Cerro Shillanegra	id=g:3753051
Cerro Puchanes	id=g:3753052
Cerro Azufre	id=g:3753053
Cerro Pabellón	id=g:3753054
Pabellón	id=g:3753055
Cerro Quecher	id=g:3753069
Laguna Quecher	id=g:3753071
El Cunve	id=g:3753073
Lagunas Totora	id=g:3753074
Cerro Sugares	id=g:3753076
Cerro Picota	id=g:3753077
Laguna Picota	id=g:3753079
Laguna de La Huachhua	id=g:3753082
Laguna Ravtatodas	id=g:3753088
Lagunas Azul	id=g:3753094
Laguna Quihuilla Chica	id=g:3753095
Ranra Chica Ojo de Agua	id=g:3753096
Cerro Taru Orco	id=g:3753097
Laguna Totora Cocha	id=g:3753098
Laguna Verde	id=g:3753099
Laguna Totora Cocha Chica	id=g:3753100
Sarcilieja	id=g:3753101
Laguna Mishacocha	id=g:3753111
Cerro Llano Cruz	id=g:3753113
Cerro Suyturume	id=g:3753115
Cerro Quinua Pampa	id=g:3753116
Cerro Alcayhuasi	id=g:3753118
Laguna Challhuagón	id=g:3753120
Chailhuagán	id=g:3753122
Cerro Viscacha	id=g:3753124
Quebrada Suytorume	id=g:3753126
Pampa Huachhua Pampa	id=g:3753128
Quinua Pampa	id=g:3753130
Yerba Buena	id=g:3753131
Cerros Fierruyoc	id=g:3753136
Cerro Picota Grande	id=g:3753137
Cerro Huayra Machay	id=g:3753138
Cerro Perol	id=g:3753139
Cerro Picota Chica	id=g:3753140
Cerro Ojo de Agua	id=g:3753141
Quebrada Chirtmayo	id=g:3753142
Uñigan	id=g:3753143
Botuayoc	id=g:3753144
Potrerillo	id=g:3753145
Chancas	id=g:3753146
Chinchín	id=g:3753147
El Rejo	id=g:3753148
La Clara	id=g:3753149
Laguna Chaquicocha	id=g:3753150
Cerro Cordova	id=g:3753151
Cerro Peña Blanca	id=g:3753152
Cerro Torno	id=g:3753153
Quebrada Uñigan	id=g:3753154
Paucapampa	id=g:3753155
Faro	id=g:3753156
Chogo Pampa	id=g:3753157
Hogo Pampa	id=g:3753158
La Hamada	id=g:3753159
Cocha Pampa	id=g:3753160
Lucma Grande	id=g:3753161
Tahuan	id=g:3753162
Cerro Caja Orco	id=g:3753163
Amaroucho	id=g:3753164
Chungrypampa	id=g:3753165
Cerro Atun Orco	id=g:3753166
Laguna Seca	id=g:3753167
Cerro Lanvidero	id=g:3753168
Quebrada Melonco	id=g:3753169
Laguna Torshana	id=g:3753170
Pampa Cabrera	id=g:3753171
Aloacocha	id=g:3753172
Cerro Lazaro	id=g:3753173
Yerba Buena	id=g:3753174
Cerro Quita Sombrero	id=g:3753175
Les Blances	id=g:3753180
Rondo Cusma	id=g:3753201
Cerro Rondo Cusma	id=g:3753202
Loma Alizopata	id=g:3753204
Tambo	id=g:3753206
Cerro Atun Loma	id=g:3753207
Chaclamachay	id=g:3753208
Cerro Coriquingue	id=g:3753210
Angelo Tiana	id=g:3753211
Lucma Pampa	id=g:3753212
El Torno	id=g:3753213
Paraiso	id=g:3753215
Casha Pampa	id=g:3753216
San Isidro	id=g:3753218
Míno Pampa	id=g:3753219
La Victoria	id=g:3753221
Chaquil	id=g:3753222
Cerro Chuc Chuc	id=g:3753224
Cerro Huauco	id=g:3753226
Erpa Pampa	id=g:3753227
Cerro Pauco	id=g:3753229
Cerro Vaquero	id=g:3753230
Laguna	id=g:3753231
Quebrada Huauco	id=g:3753241
Cerro Totorilla	id=g:3753243
Agua Colorada	id=g:3753244
Pampa Putaca	id=g:3753246
Cerro Lindero	id=g:3753247
Rodeo Pampa	id=g:3753249
La Nueva	id=g:3753250
Cerro Limbe	id=g:3753251
Pajonal	id=g:3753253
Cerro Pedregal	id=g:3753254
Cerro Llancho Urco	id=g:3753257
El Triunifo	id=g:3753258
Loma Picachón	id=g:3753260
Araujos	id=g:3753261
Cerro Condororco	id=g:3753263
Cerro Grande	id=g:3753264
La Carpa	id=g:3753265
Cerro Carpa	id=g:3753266
Quebrada Carpa	id=g:3753268
Carhuaconga	id=g:3753269
Cerro Campana	id=g:3753270
Colpa	id=g:3753273
Cerro Rondo Cashima	id=g:3753274
Cerro Condorcana	id=g:3753275
Cerro Mesas	id=g:3753276
Cerro Hilorico	id=g:3753278
Lagunas Dos Colores	id=g:3753279
Laguna Rinconada	id=g:3753283
Laguna Caparrosa	id=g:3753286
Cerro Guaguayo	id=g:3753287
Cerro Caparrosa	id=g:3753288
