Rebo	id=g:7016090
Bi’r Zibdīyah	id=g:100305
Marsá Zubaydah	id=g:100306
‘Ayn Zubaydah	id=g:100307
Zubārat Rashīd	id=g:100308
Qawnisat al Buraykah	id=g:100309
Sha‘īb Zibālā	id=g:100310
Birāk Zibālā	id=g:100311
Qawz Zu‘ayzi‘	id=g:100312
Rijm aḑ Ḑa‘aynī	id=g:100313
Mishāsh aḑ Ḑa‘aynī	id=g:100314
Naşlat az̧ Z̧u‘ayyinah	id=g:100315
Jabal az̧ Z̧iyār	id=g:100316
Şulb Hijīrīyāt	id=g:100317
Az Zirāb	id=g:100318
Nawāzī az̧ Z̧illīyāt	id=g:100319
Jabal az̧ Z̧illīyah	id=g:100320
Jabal Ziḩlāb	id=g:100321
Wādī az Zibārah	id=g:100322
‘Ayn Ziba‘	id=g:100323
Zibā	id=g:100324
Zenhar	id=g:100325
Wādī Zaytah	id=g:100327
Ābār Zaynī	id=g:100328
Khashm az Zaynah	id=g:100329
Khashm az Zaynah	id=g:100330
Jabal Zayn	id=g:100331
Khullat Zaymah	id=g:100332
Az Zaymah	id=g:100333
Tal‘at Zāyid	id=g:100334
Jibāl az Zaydī	id=g:100335
Tulūl az Zayd	id=g:100336
Jabal Zayd	id=g:100337
Khashm Zawr Şāliḩ	id=g:100338
Ra’s az Zawr	id=g:100339
Jaww az Zawr	id=g:100340
Az Zawr	id=g:100341
Sha‘īb az Za‘tarī	id=g:100342
Wādī Z̧arūfī	id=g:100343
Bi’r Zurūd	id=g:100344
Zarqān	id=g:100345
Jāl az Zarqā’	id=g:100346
Zarghaţ	id=g:100347
Bi’r az Zarb	id=g:100348
Zarā’ib	id=g:100349
Z̧ahrat az̧ Z̧arābīn	id=g:100350
Qulumat aḑ Ḑarābīn	id=g:100351
Sha‘īb Zaqūb	id=g:100352
Zikhriţ	id=g:100353
Zaqmah	id=g:100354
Jabal Z̧a‘n	id=g:100355
Bi’r Zamzam	id=g:100356
Zamrat ‘Aqabah	id=g:100357
Jabal az̧ Z̧amk	id=g:100358
Al ‘Ulaym	id=g:100359
Sihlat Z̧almā’	id=g:100360
Jabal Z̧almā’	id=g:100361
Jabal az̧ Z̧almā	id=g:100362
Z̧almā’	id=g:100363
Jabal az Zallūmah	id=g:100364
Khashm Zallūm	id=g:100365
Khabrā’ Zallāqah	id=g:100366
Jabal Zallāqah	id=g:100367
Jabal Z̧alim	id=g:100368
Z̧alim	id=g:100369
Sha‘īb Zalaq	id=g:100370
Jabal az̧ Z̧alām	id=g:100371
Jibāl az̧ Z̧al‘ah	id=g:100372
Bi’r az Zala‘ah	id=g:100373
Jazīrat Ḩālat Za‘al	id=g:100374
Zakhmīyah	id=g:100375
Zajuf	id=g:100376
Jabal Z̧ā‘in	id=g:100377
Bi’r Z̧ā‘in	id=g:100378
Jabal Zahwān	id=g:100379
Zahwa	id=g:100380
Jabal az̧ Z̧ahr aţ Ţawīl	id=g:100381
Jabal az̧ Z̧ahrān	id=g:100382
Jabal Z̧ahrān	id=g:100383
Zahrān	id=g:100384
Z̧ahrān	id=g:100385
Z̧āhir	id=g:100386
Khashm Zāḩim	id=g:100387
Zaharifa	id=g:100388
Ḩarrat Zaḩanfif	id=g:100389
Wādī Zaghr	id=g:100390
Wādī Zaghbah	id=g:100391
Suhūl az̧ Z̧afrah	id=g:100392
Bi’r Z̧afrah	id=g:100393
Thamā’il az̧ Z̧afīrī	id=g:100394
Birkat az̧ Z̧afīrī	id=g:100395
Za‘farānah	id=g:100396
Jabal Ḑāf	id=g:100397
Jabal Z̧abyah	id=g:100398
Al Z̧abyah	id=g:100399
Khabārī az Zabībīyāt	id=g:100400
Jabal az Zabdānīyah	id=g:100401
Jibāl az̧ Z̧abayāt	id=g:100402
Nawāzī az Zabadānāt	id=g:100403
Wādī Za‘am	id=g:100404
Marsá Za‘am	id=g:100405
Jabal Za‘ābah	id=g:100406
Yuhan	id=g:100407
Sha‘īb al Yidayyah	id=g:100408
Jazīrat Yub‘ā	id=g:100409
Wādī Yibā	id=g:100410
Jabal Yawfur	id=g:100411
Wādī Ya‘uḑ	id=g:100412
Ya‘uḑ	id=g:100413
Jibāl Yatrūhah	id=g:100414
Wādī Yāţib	id=g:100415
Jaww Yāţib	id=g:100416
Wādī Yatāmah	id=g:100417
Yasīrah	id=g:100418
Yarfa‘	id=g:100419
Wādī Ya‘rij	id=g:100420
Ya‘qūb	id=g:100421
Jabal al Yanūfī	id=g:100422
Yanif	id=g:100423
Yanbu‘ an Nakhl	id=g:100424
Yanbu‘ al Baḩr	id=g:100425
Sharm Yanbu‘	id=g:100426
Wādī al Yamānīyah	id=g:100427
Jabal al Yamānīyah	id=g:100428
Jabal Yaman	id=g:100429
Ramlat Yām	id=g:100430
Yām	id=g:100431
Ya‘la	id=g:100432
Mushāsh Yaklib	id=g:100433
Jabal Yaklib	id=g:100434
Wādī Yakhruf	id=g:100435
Bi’r al Yahūb	id=g:100436
Jabal Yahmūm	id=g:100437
Jabal Yafīkh	id=g:100438
Yaf‘ah	id=g:100439
Şummān Yabrīn	id=g:100440
Yabrīn	id=g:100441
Yabrīn	id=g:100442
Jabal Ya‘arah	id=g:100443
‘Urayq Wuzrān	id=g:100444
Wuti Ridge	id=g:100445
Ḑil‘ān Wuthaythāt	id=g:100446
Wuthaithiyat Ridge	id=g:100447
Jibāl al Wutaydāt	id=g:100448
Jaww al Wutayd	id=g:100449
Jāl al Wutayd	id=g:100450
Shi‘b Wusţá	id=g:100451
Jazīrat al Wusţá	id=g:100452
Qārat Wushayḩā’	id=g:100453
Al Wushayyayn	id=g:100454
Qulbān Wusayyi‘	id=g:100455
Buraykat al Wusayţ	id=g:100456
Wusaiqat Malham	id=g:100457
Wusaim	id=g:100458
Wusaim	id=g:100459
Burqat Wurshah	id=g:100460
Bi’r Wurshah	id=g:100461
Khashm al Wurayyi‘ah	id=g:100462
Wuraynīyah	id=g:100463
Qulayyibāt al Wurayk	id=g:100464
Jabal al Wurayk	id=g:100465
Samrā’ Wurayk	id=g:100466
Sha‘īb Wurayh	id=g:100467
Wādī Wuqub	id=g:100468
Ābār al Wuqayb	id=g:100469
Wulaygh	id=g:100470
Jabal Wujayh	id=g:100471
Wughādī	id=g:100472
Wudhaifiyin	id=g:100473
Wādī al Wudayy	id=g:100474
Wādī al Wudayy	id=g:100475
Sha‘īb al Wudayy	id=g:100476
Sha‘īb Wudayy	id=g:100477
Qarn Wuday‘ah	id=g:100478
Burqān Wuday‘ah	id=g:100479
Wuday‘ah	id=g:100480
Wudaian Ridge	id=g:100481
Wādī Wubayr	id=g:100482
Al Wubālīyah	id=g:100483
Jabal Wu‘aylah	id=g:100484
Jabal Wu‘aylah	id=g:100485
Jaww Wīyah	id=g:100486
Wādī Withr	id=g:100487
Wishkah	id=g:100488
Qūr al Wishāḩ	id=g:100489
Sha‘īb Wurāţ	id=g:100490
Nawāzī al Wiqādīyah	id=g:100491
Wādī al Widyān	id=g:100492
Wādī Widyān	id=g:100493
Widān	id=g:100494
Wādī Wi‘āl	id=g:100495
West Naqīrah	id=g:100496
West Mandhar	id=g:100497
Qanāt Wemyss	id=g:100498
Wādī al Wehati	id=g:100499
Jabal al Wuhayţī	id=g:100500
Wādī al Wazrah	id=g:100501
Bi’r al Wazrah	id=g:100502
Qaşr al Wazīyah	id=g:100503
Ābār al Wazīrīyah	id=g:100504
Barqā’ Waysah	id=g:100505
‘Ayn Waysah	id=g:100506
Ghubbat al Wayjil	id=g:100507
Waybānī	id=g:100508
Waybān	id=g:100509
Wa‘wa‘ Ridge	id=g:100510
Wathāl	id=g:100511
Barqā’ al Waţbān	id=g:100512
Jabal Watar	id=g:100513
Bi’r Watar	id=g:100514
Sha‘īb al Waţāh	id=g:100515
Jāl al Waţāh	id=g:100516
Jabal Watad	id=g:100517
Sha‘īb Watab	id=g:100518
Wādī Wasaţ	id=g:100519
Jabal Wasmah	id=g:100520
Ḩarrat al Wasmah	id=g:100521
Khawr Wasm	id=g:100522
Khawr Wasm	id=g:100523
Jabal Wasm	id=g:100524
Wāsiţah	id=g:100525
Wādī Wāsiţ	id=g:100526
Wādī Wāsiţ	id=g:100527
Jabal Wāsiţ	id=g:100528
Wāsiţ	id=g:100529
Wāsiţ	id=g:100530
Waşīyah	id=g:100531
Quwar Wasī’	id=g:100532
Wādī Wasī‘	id=g:100533
Quwīd Wasī’	id=g:100534
Khashm Wasī‘	id=g:100535
Wasī‘	id=g:100536
Wasī‘	id=g:100537
Wasaliyat Islands	id=g:100538
Wādī Wasah	id=g:100539
Wādī Warūgh	id=g:100540
Jabal al Warrah	id=g:100541
Jabal Warqān	id=g:100542
Wark Munīrah	id=g:100543
Wādī Warjān	id=g:100544
Jabal Warjān	id=g:100545
Jibāl Wārdāt	id=g:100546
Warida Knolls	id=g:100547
Wādī al Warhīyah	id=g:100548
Abyār al Warhīyah	id=g:100549
Jibāl Wārdāt	id=g:100550
Jabal Ward	id=g:100551
Wādī Warārik	id=g:100552
Sha‘īb Wa‘rah	id=g:100553
Jabal Wa‘rah	id=g:100554
Jabal Wa‘r	id=g:100555
Wādī Waqţ	id=g:100556
Waqr	id=g:100557
Waqqa	id=g:100558
Wāqişah	id=g:100559
Wādī Waqīrah	id=g:100560
Sha‘īb Waqīrah	id=g:100561
Wādī Wāqī‘ah	id=g:100562
Jabal al Waqbah	id=g:100563
Wādī al Waqbá	id=g:100564
Waqad	id=g:100565
Nawāzī al Wandīyāt	id=g:100566
Wādī Wālih	id=g:100567
Jabal Wālih	id=g:100568
Jazīrat Wālih	id=g:100569
Wa‘lān	id=g:100570
Jabal al Wa‘lah	id=g:100571
Wa‘l	id=g:100572
Jabal al Wajrah	id=g:100573
Wādī Wajj	id=g:100574
Jabal al Wajiyah	id=g:100575
Jibāl al Wajīd	id=g:100576
Sharm al Wajh	id=g:100577
Wajh	id=g:100578
Wādī Wajdān	id=g:100579
Khashm Wajaj	id=g:100580
Jabal Wajabān	id=g:100581
Jabal Wā’ir	id=g:100582
Waḩţān	id=g:100583
Waḩţān	id=g:100584
Khawr Wahlān	id=g:100585
Bi’r Wahidi	id=g:100586
Sha‘īb Wāḩāt	id=g:100587
Khullat Waghāwigh	id=g:100588
Waḑkhā’	id=g:100589
Ra’s Wādī Tarīm	id=g:100590
Waḑir	id=g:100591
Wādī Ḩashīsh	id=g:100592
Wādī Ḩudruj	id=g:100593
Marsá al Miyāh	id=g:100594
Wādī al Fajr	id=g:100595
Wādī ad Dawāsir	id=g:100596
‘Irq al Wādī	id=g:100597
Wādī Wadhir	id=g:100598
Wādī Wadh	id=g:100599
Khubb Waḑaḩah	id=g:100600
Qārat al Wad‘ah	id=g:100601
Fayḑat Wad‘ah	id=g:100602
Qarn al Wadā‘	id=g:100603
Wādī Wabzah	id=g:100604
Khashm Wabzah	id=g:100605
Farā’id Wabzah	id=g:100606
Wabzah	id=g:100607
‘Ayn Wabrah	id=g:100608
Jibāl Wabar al Ḩajar	id=g:100609
Qalamat al Uzaywiḩ	id=g:100610
Qulbān al ‘Uz̧aymāt	id=g:100611
Wādī al ‘Uz̧aym	id=g:100612
Sumr al ‘Uz̧aym	id=g:100613
Fulūq ‘Uyūn al Qufay‘ī	id=g:100614
‘Uyaynah	id=g:100615
Quwayrāt al ‘Uwayşī	id=g:100616
Marabb al Uwaysiţ	id=g:100617
Uwaysiţ	id=g:100618
Sha‘īb al ‘Uwayşī	id=g:100619
Ḩarrat al ‘Uwayriḑ	id=g:100620
Mishāsh ‘Uwayr	id=g:100621
Ra’s ‘Uwayqīl	id=g:100622
Wādī al ‘Uwaynid	id=g:100623
‘Uwaynat Sha‘ar	id=g:100624
Ra’s al ‘Uwaynāt	id=g:100625
Jabal al ‘Uwaynah	id=g:100626
‘Ayn al ‘Uwayjā’	id=g:100627
‘Uwayjā’	id=g:100628
‘Uwayjā’	id=g:100629
Ghurmūl al ‘Uwayd	id=g:100630
Uwais	id=g:100631
Barqā’ al ‘Uthmānīyah	id=g:100632
Khabrat ‘Uthmān	id=g:100633
Ghadīr ‘Uthmān	id=g:100634
Uthaythiyah	id=g:100635
Uthayth	id=g:100636
Uthayrīyah	id=g:100637
Wādī al Uthaylī	id=g:100638
Sha‘īb Uthaylān	id=g:100639
Wādī Wuthaylān	id=g:100640
Wādī Ithaiba	id=g:100641
Uthaithi	id=g:100642
Sabkhat ‘Utayyiq	id=g:100643
Rīsh al ‘Utayyiq	id=g:100644
‘Ayn al ‘Utayyiq	id=g:100645
‘Utayqah	id=g:100646
Wādī ‘Utaylah	id=g:100647
‘Utaybah	id=g:100648
‘Usrān	id=g:100649
Jabal ‘Uslān	id=g:100650
Wādī al ‘Ushsh	id=g:100651
Wādī al ‘Ushsh	id=g:100652
Wādī al ‘Ushsh	id=g:100653
Naşlat ‘Ushrā’īyah	id=g:100654
Ushayrijah	id=g:100655
Wādī ‘Ushayrān	id=g:100656
Sha‘īb ‘Ushayrān	id=g:100657
Wādī ‘Ushayrah	id=g:100658
Sha‘īb ‘Ushayrah	id=g:100659
Khashm ‘Ushayrah	id=g:100660
‘Ushayrah	id=g:100661
‘Ushayrah	id=g:100662
‘Ushayrah	id=g:100663
Ushayqir	id=g:100664
Ushayhib	id=g:100665
‘Ushash	id=g:100666
Qārat al ‘Ushārah	id=g:100667
‘Ushārah	id=g:100668
‘Ushārah	id=g:100669
Qārat al ‘Ushar	id=g:100670
‘Usfān	id=g:100671
Wādī Usbūţā	id=g:100672
Jabal Uşba‘ Sa‘īd	id=g:100673
Jabal al ‘Uşbah	id=g:100674
Uşba‘at Bakhrā’	id=g:100675
Uşba‘at adh Dhi’bī	id=g:100676
Jabal al Işba‘ah	id=g:100677
Uşba‘	id=g:100678
Uşba‘	id=g:100679
Bi’r Usaylilah	id=g:100680
‘Usaylān	id=g:100681
Marsá al ‘Usaylah	id=g:100682
Khabrat ‘Usaylah	id=g:100683
Jabal ‘Usaylah	id=g:100684
Qalīb ‘Usaylah	id=g:100685
‘Usaylah	id=g:100686
Usayjim	id=g:100687
Jabal al Uşayfir	id=g:100688
Sha‘īb al Usayd	id=g:100689
Qalīb al Usayd	id=g:100690
Bi’r al Usayd	id=g:100691
Jabal al ‘Uşaybīyāt	id=g:100692
‘Ayn Uşaybi‘	id=g:100693
Wādī ‘Uşayb	id=g:100694
Wādī ‘Usaibat	id=g:100695
‘Urwah	id=g:100696
Uruj	id=g:100697
Bi’r Ruţayyān	id=g:100698
Jibāl al ‘Urqūb	id=g:100699
Jabal Urnub	id=g:100700
Jabal ‘Urmah	id=g:100701
Jabal ‘Urjūn	id=g:100702
Jabal al Urghubīyah	id=g:100703
Sha‘īb ‘Urfuţah	id=g:100704
‘Urfat al Ḩasanah	id=g:100705
Ar Ridaynīyah	id=g:100706
Jabal al Urḑ	id=g:100707
‘Urayyiq	id=g:100708
‘Urayyiḑ	id=g:100709
Wādī ‘Urayr	id=g:100710
Jabal Uraynibah	id=g:100711
Barqā’ Uraynibah	id=g:100712
Uraynibah	id=g:100713
Uraynibah	id=g:100714
Wādī ‘Uraykah	id=g:100715
Wādī ‘Urayk	id=g:100716
Nufūd al ‘Urayq	id=g:100717
Sha‘īb ‘Urayjah	id=g:100718
Jaww ‘Urayjah	id=g:100719
‘Urayjah	id=g:100720
Sabkhat ‘Uray‘irah	id=g:100721
Jabal ‘Uray‘irah	id=g:100722
‘Uray‘irah	id=g:100723
Qalīb ‘Urayfij	id=g:100724
Jabal al ‘Urayfī	id=g:100725
Tulayl ‘Urayfān	id=g:100726
‘Urayḑah	id=g:100727
Jibāl ‘Urayḑ	id=g:100728
Khashm al Uqţah	id=g:100729
Uqqar Ridge	id=g:100730
Rī‘ ‘Uqlat Ţarfā’	id=g:100731
‘Uqlat aş Şuqūr	id=g:100732
Sha‘īb ‘Uqlah	id=g:100733
Abraq al ‘Uqlah	id=g:100734
‘Uqlah	id=g:100735
‘Uqlah	id=g:100736
Jabal ‘Uqdat ‘Anyāt	id=g:100737
Wādī ‘Uqdah	id=g:100738
Jabal ‘Uqdah	id=g:100739
‘Uqdah	id=g:100740
‘Uqdah	id=g:100741
‘Uqdah	id=g:100742
‘Uqdah	id=g:100743
Ḩazm al ‘Uqbī	id=g:100744
Jabal al ‘Uqbī	id=g:100745
Ābār ‘Iqbah	id=g:100746
Khawr ‘Uqayyān	id=g:100747
Jibāl al ‘Uqayr	id=g:100748
‘Uqaylat al Faţr	id=g:100749
Wādī al ‘Uqaylah	id=g:100750
Jabal ‘Uqaylah	id=g:100751
‘Uqaylah	id=g:100752
‘Irq al Qahhāb	id=g:100753
Sha‘īb ‘Uqayd	id=g:100754
Jabal ‘Uqayb	id=g:100755
Ţi‘s al ‘Uqāb	id=g:100756
Khashm al ‘Uqāb	id=g:100757
Jabal al ‘Uqāb	id=g:100758
Jabal ‘Iqāb	id=g:100759
Jabal ‘Unşar	id=g:100760
Jabal al ‘Unq	id=g:100761
Abraq ‘Unayzān	id=g:100762
‘Unayzān	id=g:100763
Jabal ‘Unāzah	id=g:100764
Jabal ‘Unayzah	id=g:100765
Jabal ‘Unayzah	id=g:100766
‘Unayzah	id=g:100767
‘Unayzah	id=g:100768
‘Unayzah	id=g:100769
‘Unayzah	id=g:100770
Jabal ‘Unayz	id=g:100771
‘Unayyib	id=g:100772
Jabal ‘Unayyah	id=g:100773
Jazīrat ‘Unaybir	id=g:100774
Wādī ‘Unaybik	id=g:100775
Wādī al ‘Unāb	id=g:100776
Wādī Umwān	id=g:100777
Jabal Umşatah	id=g:100778
Wādī ‘Umq	id=g:100779
Bi’r ‘Umq	id=g:100780
Khabrat Umm Zuwayr	id=g:100781
Umm Zurūq	id=g:100782
Khashm Umm Zawr	id=g:100783
Umm Zarīb	id=g:100784
Wādī Umm Zarb	id=g:100785
Tal‘at Umm Zanbub	id=g:100786
Umm Zambuq	id=g:100787
Jabal Umm Yāsir	id=g:100788
Wādī Umm Woraty	id=g:100789
Al Khawr	id=g:100790
Jabal Umm Wi‘āl	id=g:100791
Umm Wazīr	id=g:100792
Ḑil‘ Wushayhā’	id=g:100793
Umm Wamir	id=g:100794
Umm ‘Ushayrah	id=g:100795
Rawḑat Umm ‘Ushar	id=g:100796
Umm Urūmah	id=g:100797
Wādī Umm Urţah	id=g:100798
Umm Urţah	id=g:100799
Umm Urţah	id=g:100800
Jaww Umm ‘Unayq	id=g:100801
Qārat Umm ‘Unayq	id=g:100802
Umm ‘Unayq	id=g:100803
Umm ‘Unayq	id=g:100804
Qārat Umm Udhun	id=g:100805
Jabal Umm Idhn	id=g:100806
Wādī Umm Ţurayfah	id=g:100807
Qūr Umm Ţulayḩah	id=g:100808
Dumaythat Umm Ţu‘ays	id=g:100809
Umm Tirif	id=g:100810
Umm Tīnah	id=g:100811
Umm Thughbān	id=g:100812
Umm Thalwīwah	id=g:100813
Wādī Umm Teleb	id=g:100814
Khabrat Umm Ţarfā’	id=g:100815
Khabrā’ Umm Ţarfāh	id=g:100816
‘Ayn Umm Tali‘	id=g:100817
Umm Şuwaynah	id=g:100818
Umm Suryān	id=g:100819
Umm Surūq	id=g:100820
Umm Surayḩah	id=g:100821
Jaww Umm Samnah	id=g:100822
Sha‘īb Umm Sulaym	id=g:100823
Sha‘īb Umm Sulaym	id=g:100824
Sha‘īb Umm Sulaym	id=g:100825
Bi’r Umm Şufayq	id=g:100826
Umm Sudayr	id=g:100827
Umm Sijn	id=g:100828
Umm Siḩr	id=g:100829
Umm Sidrah	id=g:100830
Umm Sidrah	id=g:100831
Umm Sidrah	id=g:100832
Umm Sidr	id=g:100833
Jabal Umm as Sibā‘	id=g:100834
Umm Shuţayfīyah	id=g:100835
Umm Shu‘ayb	id=g:100836
Jabal Umm Shiqāq	id=g:100837
Jabal Umm Shedrah	id=g:100838
Wādī Umm Shayţān	id=g:100839
Ţawr Umm Shayḩayn	id=g:100840
Umm Shāţ	id=g:100841
Jabal Umm Shaqab	id=g:100842
Umm Shaltar	id=g:100843
Umm Shajarah	id=g:100844
‘Ayn Umm Sayqah	id=g:100845
Jabal Umm Silmān	id=g:100846
Umm Samrā’	id=g:100847
Umm Samā’	id=g:100848
Bi’r Umm Salīlah	id=g:100849
Jurf Umm Saldām	id=g:100850
Jabal Umm Salāmah	id=g:100851
Sha‘īb Umm Salam	id=g:100852
Umm Sakhl	id=g:100853
Jabal Umm Sain	id=g:100854
Sabkhat Umm Saika	id=g:100855
Umm Sahud	id=g:100856
Jabal Umm Sahlīl	id=g:100857
Umm Saḩam	id=g:100858
Umm Saḩam	id=g:100859
Tall Umm Sadaia	id=g:100860
Qūr Umm Şada’	id=g:100861
Khabrat Umm Şada’	id=g:100862
Jabal Umm Sab‘ah	id=g:100863
‘Ayn Umm Sab‘ah	id=g:100864
Jabal Umm Rutba	id=g:100865
Jabal Umm Ruqaybah	id=g:100866
Darb Umm Ruqaybah	id=g:100867
Jabal Umm Ruqaybah	id=g:100868
Umm Rumayth	id=g:100869
Umm Rujūm al Khullah	id=g:100870
Umm Rijm al Ḩamḑ	id=g:100871
Şayhad Umm Rijm	id=g:100872
Umm Rujm	id=g:100873
Umm Rubay‘ah	id=g:100874
Sunaymat Umm Rijām	id=g:100875
Umm Rijām	id=g:100876
Qārat Umm Rī‘	id=g:100877
Umm Ra’s	id=g:100878
Umm Rāqah	id=g:100879
Sahlat Umm Raqabah	id=g:100880
Jabal Umm Raqabah	id=g:100881
Jabal Umm Raqabah	id=g:100882
Fazr Umm Raqabah	id=g:100883
Umm Raqabah	id=g:100884
Sha‘īb Umm Raml	id=g:100885
Umm Rakhkh	id=g:100886
Umm Rahţā’	id=g:100887
Jāl Umm Raḑmah	id=g:100888
Umm Raḑamah	id=g:100889
Umm Raḑm	id=g:100890
Jabal Umm Raḑḑām	id=g:100891
Umm Quţayfah	id=g:100892
Umm Quţay‘ah	id=g:100893
Umm Quşūr	id=g:100894
Jazīrat Umm Quşūr	id=g:100895
Wādī Umm Qurḑī	id=g:100896
Wādī Umm Qurdi	id=g:100897
Jabal Umm Qurdi	id=g:100898
Umm Qurayyin	id=g:100899
Umm Qulay‘ah	id=g:100900
Wādī Umm Qubūr	id=g:100901
Umm Qawshīyah	id=g:100902
Umm Qanbūrah	id=g:100903
Umm Nuqāyah	id=g:100904
Umm Nukhaylah	id=g:100905
Umm Nukhaylah	id=g:100906
Wādī Umm Niqādāt	id=g:100907
Jabal Umm Niqā	id=g:100908
Umm Nashm	id=g:100909
Sha‘īb Umm Nakhlah	id=g:100910
Wādī Umm Nakarah	id=g:100911
Wādī Umm Naghghār	id=g:100912
Umm Muşnifah	id=g:100913
Jabal Umm Mukhbār	id=g:100914
Umm Mughayzil	id=g:100915
Umm Morah	id=g:100916
Bi’r Umm Missā	id=g:100917
Khawr ‘Awwām	id=g:100918
Umm Mindath	id=g:100919
Umm Milāwih	id=g:100920
Umm Matīrah	id=g:100921
Wādī Umm Marmaith	id=g:100922
Umm Malissa	id=g:100923
Fayḑat Umm Mājid	id=g:100924
Wādī Umm Lujj	id=g:100925
Umm Lajj	id=g:100926
Wādī Umm Laylá	id=g:100927
Umm Lahiyan	id=g:100928
Wādī Umm Laban	id=g:100929
Qulayb Umm Laban	id=g:100930
Jabal Umm Kurhah	id=g:100931
Umm Kūr	id=g:100932
Jabal Umm Kuhayl	id=g:100933
Ḩazm Umm Khurq	id=g:100934
Jabal Umm Kharq	id=g:100935
Qulamat Umm Khunşur	id=g:100936
Umm Khunşur	id=g:100937
Al Fayşalīyah	id=g:100938
‘Ayn Umm Khīsah	id=g:100939
Umm Khashabah	id=g:100940
Umm Kharq	id=g:100942
Umm Kharāq	id=g:100943
Umm Khanjūr	id=g:100944
Khashm Umm Kathāthīl	id=g:100945
Umm Kahil	id=g:100946
Wādī Umm Jurfayn	id=g:100947
Ţu‘ays Umm Junayyah	id=g:100948
Umm Jumayyiḩ	id=g:100949
Wādī Umm Jufayn	id=g:100950
Umm Jufayn	id=g:100951
Dawḩat Umm Judhay‘	id=g:100952
Bi’r Umm Judhay‘	id=g:100953
Umm Judayl	id=g:100954
Umm Ju‘ayb	id=g:100955
Shiqqat Umm Jawdān	id=g:100956
Qārat Umm Jathīyāth	id=g:100958
Khabrat Umm Jathīyāth	id=g:100959
Umm Jāsir	id=g:100960
Umm Jarad	id=g:100961
Qulbān Umm Jamājim	id=g:100962
Umm Jalād	id=g:100963
Umm Ja‘dān	id=g:100964
Umm Jaba’	id=g:100965
Umm ‘Irq	id=g:100966
Rujm Umm Idhan	id=g:100967
Jāl Umm Ḩuwayḑ	id=g:100968
Sha‘īb Umm Ḩusayyah	id=g:100969
Buraykat Umm Ḩusayyah	id=g:100970
Wādī Umm Ḩujūl	id=g:100971
Jibāl Umm Ḩujūl	id=g:100972
Daḩl Umm Ḩujūl	id=g:100973
Umm Ḩufrah	id=g:100974
Sha‘īb Umm Hīshah	id=g:100975
Sabkhat Umm Ḩīshah	id=g:100976
Umm Hīshah	id=g:100977
Jabal Umm Ḩimār	id=g:100978
Jabal Umm Ḩijl	id=g:100979
‘Ayn Umm Hīb	id=g:100980
Umm Hayshīyah	id=g:100981
Jabal Umm Hayfā’	id=g:100982
Nāziyat Umm Hashīm	id=g:100983
Jabal Umm Hashīm	id=g:100984
Umm Ḩasan ar Rajḩī	id=g:100985
Umm Harmel	id=g:100986
Umm Ḩarijah	id=g:100987
Umm Ḩarb	id=g:100988
Umm Ḩarb	id=g:100989
Umm Haras	id=g:100990
Umm Hamlā	id=g:100991
Sha‘īb Umm Ḩamām	id=g:100992
Jabal Umm Ḩajarah	id=g:100993
Umm Ḩadīd	id=g:100994
Wādī Umm Ḩablayn	id=g:100995
Jabal Umm Ḩabl	id=g:100996
Umm Ghurubah	id=g:100997
Umm Ghuḑayyah	id=g:100998
Thulmat Umm Ghīrān	id=g:100999
Umm Furūz	id=g:101000
Jibāl Umm Farwah	id=g:101001
Umm Farjayn	id=g:101002
Umm Farjayn	id=g:101003
Umm Faqūr	id=g:101004
Umm Dzaffar	id=g:101005
Sha‘īb Umm Diqqah	id=g:101006
Umm Diban	id=g:101007
Jabal Umm Dhī‘ān	id=g:101008
Umm Dharb	id=g:101009
Umm Damm	id=g:101010
Barqā’ Mudayfīnat Nuqayr	id=g:101011
Al Mudayfīnah	id=g:101012
Burq Mudayfīnāt	id=g:101013
Jabal Umm Ḑab‘ah	id=g:101014
Umm Birkah	id=g:101015
Umm Ghār ad Dawāsir	id=g:101016
Jabal Umm Barrid	id=g:101017
Umm az Zaydah	id=g:101018
Umm az Zahil	id=g:101019
Wādī Umm ‘Ayn	id=g:101020
Umm Athūl	id=g:101021
Bid‘ Umm Athlah	id=g:101022
Umm Athlah	id=g:101023
Ḩishash Ummāt as Salam	id=g:101024
Rujm Umm as Surūj	id=g:101025
Fayḑat Umm as Surūj	id=g:101026
Umm as Sidrah	id=g:101027
Jabal Umm as Sawdā’	id=g:101028
Umm as Sapar	id=g:101029
Wādī Umm as Salam	id=g:101030
Umm as Salām	id=g:101031
Umm as Salam	id=g:101032
Umm as Sala‘	id=g:101033
Umm as Sajl	id=g:101034
Umm as Sāhik	id=g:101035
Qaşār Umm as Sahāl	id=g:101036
Umm ‘Āshūrā’	id=g:101037
Wādī Umm ash Shlem	id=g:101038
Umm ash Shidād	id=g:101039
Umm ash Sharīţ	id=g:101040
Qarn Umm ash Sharār	id=g:101041
Sabkhat Umm ash Sharār	id=g:101042
Umm ash Shanīn	id=g:101043
Umm ash Shalahib	id=g:101044
Wādī Umm ash Sha’eran	id=g:101045
Jabal Umm ash Shi‘b	id=g:101046
Wādī Umm ‘Ashsh	id=g:101047
Sha‘īb Umm Arţá	id=g:101048
Jāl Umm Arţá	id=g:101049
Jabal Umm ar Ru’ūs	id=g:101050
Jabal Umm ar Ru’ūs	id=g:101051
