Mechtat el Djar Messaouda	id=g:2489116
Oued Goulea	id=g:2495952
Bir el Goujil	id=g:2495953
Zrîbet Gouitene	id=g:2495954
Daïet Gouissiat	id=g:2495955
Oued Gouiret Moussa	id=g:2495956
Daïet Gouiret Moussa	id=g:2495957
Oued Gouiret ed Diad	id=g:2495958
Hassi Gouiret ed Diad	id=g:2495959
Reg el Gouiret	id=g:2495960
Hassi Gouiret	id=g:2495961
Gouiret	id=g:2495962
Daïet Gouira	id=g:2495963
Gara Gouinine	id=g:2495964
Gouinet el Baz	id=g:2495965
Gouinet Dinar	id=g:2495966
Hassi Gouinbi	id=g:2495967
Oued el Gouifla el Rharbi	id=g:2495968
Oued el Gouifla el Oustani	id=g:2495969
Oued el Gouifla ech Chergui	id=g:2495970
Oued el Gouhdi	id=g:2495971
Djebel el Gouhdi	id=g:2495972
Oued Goug	id=g:2495973
Djebel el Goufi	id=g:2495974
’Aïn Gouffa	id=g:2495975
Oued Goufafa	id=g:2495976
’Aïn Goufafa	id=g:2495977
Koudiat el Goufaf	id=g:2495978
Oued Gouennsa	id=g:2495979
Djebel Gouechouech	id=g:2495980
Kef el Goudjila	id=g:2495981
Djebel Goudjila	id=g:2495982
Goudjila	id=g:2495983
Maison Forestière de Goubirat	id=g:2495984
Mergueb el Goubir	id=g:2495985
Goubia	id=g:2495986
Oued el Gouba	id=g:2495987
Gouassem	id=g:2495988
El Gouassem	id=g:2495989
Gouarir	id=g:2495990
Oued Gouara	id=g:2495991
Djebel Gouara	id=g:2495992
Djebel Gouamiz el Hanna	id=g:2495993
Faïd el Gouahir	id=g:2495994
Daïet el Gouaba	id=g:2495995
Gotaa	id=g:2495996
Oued el Gota	id=g:2495997
Faidh el Gossiaa	id=g:2495998
Oued el Gosbat	id=g:2495999
Gosbat	id=g:2496000
Hassi Gorzi	id=g:2496001
Djebel el Gorine	id=g:2496002
Dayet el Goria	id=g:2496003
Moulin des Gorges	id=g:2496004
Djebel Gorehor	id=g:2496005
’Aïn Goreah	id=g:2496006
Haoud el Gorea	id=g:2496007
Daïet el Gorea	id=g:2496008
’Aïn el Gorea	id=g:2496009
Oued el Goranet	id=g:2496010
Faïd el Gorane	id=g:2496011
Goraa Seba Ibridene	id=g:2496012
Teniet el Gontous	id=g:2496013
Draa el Gountas	id=g:2496014
Kef el Gomez	id=g:2496015
Koudiat el Goliyeb	id=g:2496016
Djebel Golita	id=g:2496017
Koudiat el Golea	id=g:2496018
Oued Gola	id=g:2496019
Gara Gola	id=g:2496020
Hassi el Godime	id=g:2496021
’Aïn Goattatira	id=g:2496022
Gnitret Ould Mohammed	id=g:2496023
Djebel el Glouba	id=g:2496024
Oued el Gloub	id=g:2496025
Gloua et Trab	id=g:2496026
Aïn Glis	id=g:2496027
Oued Glibet el Rhezlane	id=g:2496028
Glibet el Rheziane	id=g:2496029
Daïet Gleïada	id=g:2496030
Glaliat ed Damrane	id=g:2496031
Oglat Gladua	id=g:2496032
Ferme Giraud	id=g:2496033
Plaine de Ghriss	id=g:2496034
Commune de Ghriss	id=g:2496035
Ghriss	id=g:2496036
Barrage du Ghrib	id=g:2496037
Djebel Rorbah	id=g:2496038
Oued Ghir	id=g:2496039
Daïra de Ghazaouet	id=g:2496040
Commune de Ghazaouet	id=g:2496041
Ghazaouet	id=g:2496042
Oued Ghassoul	id=g:2496043
Ghassoul	id=g:2496044
Wilaya de Ghardaïa	id=g:2496045
Demrhat el Ghardaïa	id=g:2496046
Commune de Ghardaïa	id=g:2496047
Bir Ghardaïa	id=g:2496048
Ghardaïa	id=g:2496049
Djebel Geurn es Slem	id=g:2496050
Halte Gerst Bou Maïza	id=g:2496051
Ferme Germain	id=g:2496052
Gerembaït	id=g:2496053
Hassi Gerault	id=g:2496054
Puits du Génie	id=g:2496055
Monument Géneral Leclerc	id=g:2496056
Gara ti-n-Gechika	id=g:2496057
Commune de Gdyel	id=g:2496058
Gdyel	id=g:2496059
Gbour en Nsa	id=g:2496060
Gbar Gâïd	id=g:2496061
Oued Gazoumougzouz	id=g:2496062
Maison Gaultier	id=g:2496063
Oued el Gatt	id=g:2496064
Gatna Mguitla	id=g:2496065
Gassi Touil	id=g:2496066
Plage Gassiot	id=g:2496067
Ras el Gassi el Hamar	id=g:2496068
Hassi el Gassi	id=g:2496069
Bir el Gassi	id=g:2496070
Outa Gasses	id=g:2496071
Hennchir Gasses	id=g:2496072
Gasses	id=g:2496073
Mechta Gassera	id=g:2496074
Oued Gassem	id=g:2496075
Faïd el Gassef	id=g:2496076
Hassi el Gassar	id=g:2496077
Erg Gasbia	id=g:2496078
Gasbia	id=g:2496079
Mader el Gartoufa	id=g:2496080
Garta	id=g:2496081
Djebel el Garsa	id=g:2496082
Oued Guernini	id=g:2496083
Hassi Garninî	id=g:2496084
’Aïn Gariene	id=g:2496085
Djebel Gargueta	id=g:2496086
Adrar Ti-Gargas	id=g:2496087
Mechta Gargara	id=g:2496088
Djebel Gargar	id=g:2496089
Djebel Gargar	id=g:2496090
Djebel Garet Zina	id=g:2496091
Oued Garet Soltane	id=g:2496092
Djebel Garet el Hiri	id=g:2496093
Djebel Garet el Hamra	id=g:2496094
Garet el Djoub	id=g:2496095
Djebel Garet el Assel	id=g:2496096
Garet el Ahmed	id=g:2496097
Oued el Gareg	id=g:2496098
Cap de Garde	id=g:2496099
Daïet Garbia	id=g:2496100
Garb el Baroud	id=g:2496101
Gara ta-n-Aoussakni	id=g:2496102
Gara Souf Mellene	id=g:2496103
Adrar Garamat	id=g:2496104
Canal d’assèchement du Gara’et Fzâra	id=g:2496105
Ga’raet el Oubeïra	id=g:2496106
Garaet el Haouara	id=g:2496107
Gâra Djebilet	id=g:2496108
Oued el Garaa el Beïda	id=g:2496109
Oued el Garaa	id=g:2496110
Daïet el Garaa	id=g:2496111
Daïet el Garaa	id=g:2496112
Daïet el Garaa	id=g:2496113
Seheb el Gara	id=g:2496114
Koudiat el Gara	id=g:2496115
Hassi el Gara	id=g:2496116
Hassi el Gara	id=g:2496117
Hassi el Gara	id=g:2496118
Feïdjet el Gara	id=g:2496119
Djebel Gara	id=g:2496120
Daïet el Gara	id=g:2496121
Koudia Gaouzern	id=g:2496122
Hassi Gaouz	id=g:2496123
Oued Gaous	id=g:2496124
Hassi Gaouni	id=g:2496125
Dlaa el Gaouara	id=g:2496126
Daïet Gao	id=g:2496127
Bled el Gantâs	id=g:2496128
Gantas	id=g:2496129
Ganntrat Djedaria	id=g:2496130
Ganntra el Meïjna	id=g:2496131
Ganntra el Kahla	id=g:2496132
Ganntra el Djedar	id=g:2496133
Ganntra el Arichet	id=g:2496134
Djebel el Ganntra	id=g:2496135
Bled el Ganntra	id=g:2496136
Djebel Ganntas	id=g:2496137
Djebel Ganntas	id=g:2496138
Ganntaret el Oussif	id=g:2496139
Ganntaret el Habib	id=g:2496140
Ganntara el Mekranncha	id=g:2496141
Ganntara Ben Died	id=g:2496142
Draa el Ganntara	id=g:2496143
Djebel Ganntara	id=g:2496144
Kef Gamou	id=g:2496145
Kef Gamgouma	id=g:2496146
Gambetta	id=g:2496147
Daïet el Galt	id=g:2496148
Gal Khadra	id=g:2496149
Galbois	id=g:2496150
Djebel el Galaa Kebira	id=g:2496151
Djebel el Galaa	id=g:2496152
Oued Gaïga	id=g:2496153
Bir el Gaïda	id=g:2496154
Djebel el Gaïd	id=g:2496155
Gaïba	id=g:2496156
Gour el Gahouel	id=g:2496157
Sahb el Gahouane	id=g:2496158
Oued el Gahouane	id=g:2496159
Oued el Gahouane	id=g:2496160
Oued el Gahouane	id=g:2496161
Hassi el Gahouane	id=g:2496162
Gour el Gahouane	id=g:2496163
Bled el Gahgouh	id=g:2496164
Mechta Gahar el Abiod	id=g:2496165
Kef Gaham	id=g:2496166
’Aïn el Gah	id=g:2496167
Theïrat el Gafda	id=g:2496168
Gadet el Kreïder	id=g:2496169
Gader Senach	id=g:2496170
Feïdjet el Gadem	id=g:2496171
Oued Gad el Mehalla	id=g:2496172
Draa Gadaïne	id=g:2496173
Chott Gadaïne	id=g:2496174
Bled Gadaïne	id=g:2496175
Gada Berkak	id=g:2496176
Ktef el Gada	id=g:2496177
Koudiat el Gada	id=g:2496178
Kef el Gada	id=g:2496179
Djebel el Gada	id=g:2496180
Garet el Gachoua	id=g:2496181
Koudiat el Gabiat	id=g:2496182
Koudia Gabel Amrane	id=g:2496183
Bled Gaba	id=g:2496184
Daïet el Gaara	id=g:2496185
Oued el Gaar	id=g:2496186
Djebel Gaamraoui	id=g:2496187
Djebel Gaaloul	id=g:2496188
Gaaloul	id=g:2496189
Zmeïlat Gaâgaïa	id=g:2496190
Djebel Gaaga	id=g:2496191
’Aïn Gaaga	id=g:2496192
Zemlet Gaada	id=g:2496193
Djebel el Gaada	id=g:2496194
Bled el Gaada	id=g:2496195
Dahar el ’Gaad	id=g:2496196
Oued el Gaa	id=g:2496197
Oued el Gaa	id=g:2496198
Hassi el Gaa	id=g:2496199
Hassi el Gaa	id=g:2496200
Gara’et Fzâra	id=g:2496201
Oued Ftoua	id=g:2496202
Oued Ftaïssa	id=g:2496203
Teniet Froudj	id=g:2496205
’Aïn el Fros	id=g:2496206
Oued Froha	id=g:2496207
Commune de Froha	id=g:2496208
’Aïn Froha	id=g:2496209
Froha	id=g:2496210
’Aïn el Fritis	id=g:2496211
Oued el Frina	id=g:2496212
Djebel Frina	id=g:2496213
Mechta el Frîn	id=g:2496214
Forêt d’ El Frîn	id=g:2496215
Djebel Friktia	id=g:2496216
Tenia Friksane	id=g:2496217
Rokbat el Friha	id=g:2496218
Hassi Frih	id=g:2496219
Fridjou	id=g:2496220
Djebel Frid Atia	id=g:2496221
Koudia Frid	id=g:2496222
Daïet Frid	id=g:2496223
Daïet el Frich	id=g:2496224
Bled Frich	id=g:2496225
Oued el Friaâ	id=g:2496226
Hamadet el Fres	id=g:2496227
Oued Frennda	id=g:2496228
Ferme du Frêne	id=g:2496229
Daïra de Frenda	id=g:2496230
Commune de Frenda	id=g:2496231
Frenda	id=g:2496232
Freïd el Adam	id=g:2496233
Koudiat Freïd Dris	id=g:2496234
Oued Freïchat	id=g:2496235
Oued Freïchat	id=g:2496236
Koudia Freïchat	id=g:2496237
Koudiat el Freha	id=g:2496238
Commune de Freha	id=g:2496239
Bled Freha	id=g:2496240
Freha	id=g:2496241
Hassi el Fredj	id=g:2496242
Oued el Frech	id=g:2496243
Kef el Frech	id=g:2496244
Bled Frates	id=g:2496245
Hennchir el Frass	id=g:2496246
Sahane el Fras	id=g:2496247
Kudyat al Faras	id=g:2496248
Garet el Fras	id=g:2496249
Djebel el Fras	id=g:2496250
Dayet el Fras	id=g:2496251
’Aïn Fras	id=g:2496252
Frarda	id=g:2496253
Oued Frârcho	id=g:2496254
Draa el Fraouis	id=g:2496255
Djebel Frankou	id=g:2496256
Îlot de France	id=g:2496257
Bir el Frakiss	id=g:2496258
Faïd el Frakis	id=g:2496259
Mechtat el Frakha	id=g:2496260
Djebel Fraïna	id=g:2496261
Kherbet el Fraïn	id=g:2496262
Chott el Fraïn	id=g:2496263
Oued el Fraïcha	id=g:2496264
Hassi el Frahda	id=g:2496265
Teniet el Frada	id=g:2496266
Meksem Fozna	id=g:2496267
Djebel Fozna	id=g:2496268
Bled Fozna	id=g:2496269
Oued ti-n-Fouye	id=g:2496270
Oued Foutot	id=g:2496271
’Aïn Foutot	id=g:2496272
’Aïn el Foutil	id=g:2496273
Foussa	id=g:2496274
Rokba Fournane	id=g:2496275
Kef Fouris	id=g:2496276
Djebel Fouris	id=g:2496277
’Aïn Fouris	id=g:2496278
Oued Fourhalzid	id=g:2496279
Djebel Fourhal	id=g:2496280
Djebel Fourhal	id=g:2496281
’Aïn Fourene	id=g:2496282
Râs Fourar	id=g:2496283
Aïn Fourar	id=g:2496284
Pointe du Four	id=g:2496285
Koudiet el Four	id=g:2496286
Djebel Fououa	id=g:2496287
Oued Founassa	id=g:2496288
Djorf Founas	id=g:2496289
Djebel Foum Zgag	id=g:2496290
Foum Toub	id=g:2496291
Oued Foum Tarhit	id=g:2496292
Foumirat en Nakhla	id=g:2496293
Foumirat el Mehari	id=g:2496294
Foumirat Daknani	id=g:2496295
Feïdj Foumirat	id=g:2496296
Barrage de Foum Gueïs	id=g:2496297
Djebel Foum ez Zegag	id=g:2496298
Oued Foum es Seba	id=g:2496299
Foum el Oued	id=g:2496300
Hassi Foum el Meksem	id=g:2496301
Foum el Meksem	id=g:2496302
Foum el Meksem	id=g:2496303
Foum el Maï	id=g:2496304
Foum el Kifane	id=g:2496305
Foum el Kherza	id=g:2496306
Foum el Kheneg	id=g:2496307
Oued Foum el Kebeur	id=g:2496308
’Aïn Foum el Guitoun	id=g:2496309
Foum el Badj	id=g:2496310
Draa Foum Debbane	id=g:2496311
Bir Foulia	id=g:2496312
Foulia	id=g:2496313
’Aïn el Foulat	id=g:2496314
Seheb el Foula	id=g:2496315
Oued el Foula	id=g:2496316
Chabet el Foula	id=g:2496317
Chabet el Foula	id=g:2496318
Cha’bet el Foula	id=g:2496319
Oued el Foul	id=g:2496320
Daïet el Fouk el Hamra	id=g:2496321
Djebel Foukanine	id=g:2496322
Zaouia Foukania	id=g:2496323
Oglat Foukani	id=g:2496324
Hassi Foukani	id=g:2496325
Guelb el Foukani	id=g:2496326
Fennd el Foukani	id=g:2496327
Erg Foukani	id=g:2496328
Fouka Marine	id=g:2496329
Commune de Fouka	id=g:2496330
Fouka	id=g:2496331
Djebel Fouinissa	id=g:2496332
Râs Fouinis	id=g:2496333
Oued Fouinis	id=g:2496334
Gassi Fouïda	id=g:2496335
Oued Fouguegui	id=g:2496336
Commune de Foughala	id=g:2496337
Foughala	id=g:2496338
Djebel Fouchi	id=g:2496339
Oued ti-n-Fouchaye	id=g:2496340
Hassi ti-n-Fouchaye	id=g:2496341
Rhâbet el Fouâzîz	id=g:2496342
Hassi el Fouarkia	id=g:2496343
Oued el Fouara	id=g:2496344
Djebel el Fouara	id=g:2496345
Aïn el Fouara	id=g:2496346
Oued Fouar	id=g:2496347
Hassi Fouar	id=g:2496348
Fouar	id=g:2496349
Oued Fouanis	id=g:2496350
Kef Fouanis	id=g:2496351
’Aïn Fouanis	id=g:2496352
Fort Saint-André	id=g:2496353
Fort Lamotte	id=g:2496354
Forthassa Rharbia	id=g:2496355
Forthassa Cherguia	id=g:2496356
Batterie du Fort Génois	id=g:2496357
Fort de Bab er Rous	id=g:2496358
Djebel Fortassa	id=g:2496359
Djebel Fortassa	id=g:2496360
Daïet el Fortassa	id=g:2496361
’Aïn el Fortassa	id=g:2496362
Râs Fortass	id=g:2496363
Djebel Fortas Ouled Aziz	id=g:2496364
Râs Fortas	id=g:2496365
Râs Fortas	id=g:2496366
Djebel Fortass	id=g:2496367
Fornaka	id=g:2496368
Djebel el Forn	id=g:2496369
Hadeb el Forga	id=g:2496370
Forchet ed Debagha	id=g:2496371
Forchet Djelida	id=g:2496372
Oued Forchet Degouft	id=g:2496373
Fontaine du Génie	id=g:2496374
Fontaine des Gazelles	id=g:2496375
Fontaine des Gazelles	id=g:2496376
Station de Fontaine Chaude	id=g:2496377
Hassi Fokra	id=g:2496378
Gassi el Fokra	id=g:2496379
Foggaret Kaddour	id=g:2496380
Foggaret ez Zoua	id=g:2496381
Foggaret el Hadj Abd el Kader	id=g:2496382
Foggaret el Arab	id=g:2496383
Oued Fodda	id=g:2496384
Bordj Flye Sainte-Marie	id=g:2496385
Koudia Flissa	id=g:2496386
Fliki	id=g:2496387
Oued Flidoun	id=g:2496388
Oued el Flek	id=g:2496389
Tombeau de Flavius	id=g:2496390
Monument Flatters	id=g:2496391
Benairia	id=g:2496392
Tilmas Flag Flag	id=g:2496393
Djebel Flafla	id=g:2496394
’Aïn Fkirine el Kebira	id=g:2496395
Oued Fkirine	id=g:2496396
Hassi Fkirine	id=g:2496397
Aïn Fkirine	id=g:2496398
Fkirine	id=g:2496399
Commune de F’Kirina	id=g:2496400
F’Kirina	id=g:2496401
Djebel Fkarine	id=g:2496402
Fitchou	id=g:2496403
Djebel Fissane	id=g:2496404
Oued Fisfass	id=g:2496405
Bled el Firma	id=g:2496406
Oued el Firania	id=g:2496407
Daïet el Firania	id=g:2496408
Oued el Firane	id=g:2496409
Kef Filouane	id=g:2496410
Djebel Fillaoussene	id=g:2496411
Commune de Fillaoussene	id=g:2496412
Filiach	id=g:2496413
Seiche de Filfila	id=g:2496414
Râs Filfila	id=g:2496415
Forêt du Filfila	id=g:2496416
Djebel Filfila	id=g:2496417
Filfila	id=g:2496418
Forêt de Boukerdel	id=g:2496419
Plaine du Figuier	id=g:2496420
Teniet Figuene	id=g:2496421
Cap Figalo	id=g:2496422
Djebel Fifri	id=g:2496423
Feraat el Fidjel	id=g:2496424
Fid en Ndjil	id=g:2496425
Djebel el Fîd	id=g:2496426
Râs el Fhouda	id=g:2496427
Fguiguiret Sidi Baba	id=g:2496428
Hassi el Fguiguira	id=g:2496429
Hassi Fguiguira	id=g:2496430
Djebel Fguiguira	id=g:2496431
Koudiat Fegaïa	id=g:2496432
Djebel el Fgara	id=g:2496433
Hassi ti-n-Fezouatene	id=g:2496434
Aïn Feya	id=g:2496435
Feurchet Ben Abbed	id=g:2496436
Kef Fettaïdja	id=g:2496437
Oued Fetouha	id=g:2496438
Gour Fetouha	id=g:2496439
Erg Fetouha	id=g:2496440
Fetouanes	id=g:2496441
Mechta Fetmiat	id=g:2496442
Fetane	id=g:2496443
Fetali	id=g:2496444
Fetala	id=g:2496445
Djbel Fessiou Mkam	id=g:2496446
Bir el Fessikr	id=g:2496447
Oued Fêssa	id=g:2496448
Oued Fesguia	id=g:2496449
Guern el Fes	id=g:2496450
Draa Ferzou	id=g:2496451
Oued Ferzal	id=g:2496452
Teniet Ferthassa	id=g:2496453
’Aïn Fertatou	id=g:2496454
Djebel Fertat	id=g:2496455
Bled Fertassa	id=g:2496456
Oued Fertas	id=g:2496457
Aourir Fertas	id=g:2496458
Koudiat Fers Kaddour	id=g:2496459
Fersig Moulay Tayeb	id=g:2496460
Fersigat el Yhoudi	id=g:2496461
Fersiga Kef	id=g:2496462
Hassi Fersiga	id=g:2496463
Oued el Fersig	id=g:2496464
Oued el Fersig	id=g:2496465
Oued el Fersig	id=g:2496466
Oued el Fersig	id=g:2496467
Hassi el Fersig	id=g:2496468
Elb el Fersig	id=g:2496469
Daïet el Fersig	id=g:2496470
Draa Fers et Touil	id=g:2496471
Fers et Tiabine	id=g:2496472
Mechtat Fers el Attab	id=g:2496473
Kef Fers ed Diaba	id=g:2496474
Oued Fers	id=g:2496475
Oued Fers	id=g:2496476
Guelb el Fers	id=g:2496477
Djebel Fers	id=g:2496478
Djebel Ferroukh	id=g:2496479
Oued Ferrat en Nouiga	id=g:2496480
Cap Ferrat	id=g:2496481
Djebel Ferrara	id=g:2496482
Ferracha	id=g:2496483
Djebel Feroukha	id=g:2496484
Feroukha	id=g:2496485
Oued ti Fernine	id=g:2496486
Djebel el Fernane	id=g:2496487
Oued el Fernane	id=g:2496488
Koudiat el Fernane	id=g:2496489
Kef Fernane	id=g:2496490
Djebel el Fernane	id=g:2496491
Djebel Fernane	id=g:2496492
Djebel Fernane	id=g:2496493
Djebel Fernane	id=g:2496494
Bled Fernane	id=g:2496495
Kef el Fernana	id=g:2496496
Djebel Fernali	id=g:2496497
Ferme Saint-Louis du Télégraphe	id=g:2496498
Ferme Leclerc	id=g:2496499
Ferme Dufourg	id=g:2496500
Oued Fermatou	id=g:2496501
Fermatou	id=g:2496502
Hassi Ferlas	id=g:2496503
Koudiat Ferkoussa el Kahla	id=g:2496504
Tilmas Ferkla	id=g:2496505
Rhedir Ferkla	id=g:2496506
Ferket el Guechachoua	id=g:2496507
’Aïn Ferket	id=g:2496508
Ferkane	id=g:2496509
’Oglat Feritsat	id=g:2496510
Oued el Ferithessat	id=g:2496511
Oued Feriridja	id=g:2496512
Oued Feriridj	id=g:2496513
Djebel Feriaïna	id=g:2496514
Foum Ferhrech	id=g:2496515
Djebel Ferhous	id=g:2496516
Bir Ferhatt	id=g:2496517
Mouia Ferhatel	id=g:2496518
Oued Ferhat	id=g:2496519
Djebel Ferhat	id=g:2496520
Bir Ferhat	id=g:2496521
’Aïn Ferhat	id=g:2496522
Madjene el Ferhalil	id=g:2496523
Ferhaïha	id=g:2496524
Fergoussa	id=g:2496525
Oued Fergoûg	id=g:2496526
Barrage du Fergoûg	id=g:2496527
Djebel Ferfour	id=g:2496528
Fereha	id=g:2496529
Oued el Ferdoula	id=g:2496530
Ferdoua	id=g:2496531
Ferd Mimoun	id=g:2496532
Commune de Ferdjioua	id=g:2496533
Djebel Ferdjine	id=g:2496534
Hassi Ferdjani	id=g:2496535
Kef Ferdjane	id=g:2496536
Oued Ferdja	id=g:2496537
Haoud Ferdia	id=g:2496538
Teniet el Ferd	id=g:2496539
Rhourd el Ferd	id=g:2496540
Rhourd Ferd	id=g:2496541
Râs el Ferd	id=g:2496542
Oued el Ferd	id=g:2496543
Mader el Ferd	id=g:2496544
Haoud el Ferd	id=g:2496545
Guern el Ferd	id=g:2496546
Daïet el Ferd	id=g:2496547
Daïet el Ferd	id=g:2496548
Daïet el Ferd	id=g:2496549
Daïet el Ferd	id=g:2496550
Ferchet el Mehella	id=g:2496551
Draa Ferchet el Arbi	id=g:2496552
Hadjret el Ferche	id=g:2496553
Oglat Ferchat Salah	id=g:2496554
Oued Ferchat	id=g:2496555
Râs el Fercha	id=g:2496556
Oued el Fercha	id=g:2496557
Oued el Fercha	id=g:2496558
Oued Fercha	id=g:2496559
Fercha	id=g:2496560
Oued el Ferch	id=g:2496561
Oued el Ferch	id=g:2496562
Oglat el Ferch	id=g:2496563
Feratsa	id=g:2496564
Oued Fer’at M’Zine el Rharbia	id=g:2496565
Djebel Feratis	id=g:2496566
Hassi Ferat et Tel	id=g:2496567
Hassi Ferat el Lebene	id=g:2496568
Oued Fer’at el Beguer	id=g:2496569
Ferastia	id=g:2496570
Ma’der Feras	id=g:2496571
Erg el Feras	id=g:2496572
Feraoun	id=g:2496573
Feraoun	id=g:2496574
Ferah Biti	id=g:2496575
Oued Fera en Naga	id=g:2496576
Chabet Fera ed Demah	id=g:2496577
Domaine du Fer à Cheval	id=g:2496578
Feraat M’Zine ech Cherguia	id=g:2496579
Râs Feraat es Sahli	id=g:2496580
Oued Feraa en Nadja	id=g:2496581
Oued el Feraa	id=g:2496582
Feraa	id=g:2496583
Cap de Fer	id=g:2496584
Oued el Fenteria	id=g:2496585
Commune de Fenoughil	id=g:2496586
Fenoughil	id=g:2496587
Djebel Fenougane	id=g:2496588
Oued Fennderhil	id=g:2496589
Bled el Fenndassi	id=g:2496590
Oued Fendi	id=g:2496591
Chebket Fendi	id=g:2496592
Chebket Fendi	id=g:2496593
Fendi	id=g:2496594
Oued el Fendek	id=g:2496595
Ravin de la Femme Sauvage	id=g:2496596
Femed	id=g:2496597
Khechem Feltene	id=g:2496598
Djebel Feltene	id=g:2496599
Chott Felrhir	id=g:2496600
Chott Felrhir	id=g:2496601
Kef Felrhet	id=g:2496602
Adrar Felorfelor	id=g:2496603
Oued Felleg	id=g:2496604
Djebel Felleg	id=g:2496605
Zemlet el Fellaga	id=g:2496606
Anou ti-n-Felki	id=g:2496607
Djebel Felkhas	id=g:2496608
Hassi Felfoul	id=g:2496609
Oued el Feldja	id=g:2496610
Feldene	id=g:2496611
Felaou	id=g:2496612
Daïet el Felaïou	id=g:2496613
Djebel Fel	id=g:2496614
Djebel Fekkarine	id=g:2496615
Oued el Fekka	id=g:2496616
’Aïn Fekirine es Srhira	id=g:2496617
Koudia Fekerene	id=g:2496618
Koudiat Fekeh	id=g:2496619
Ras Fek ed Dia	id=g:2496620
Oued Fekarine	id=g:2496621
Oglat el Fekarine	id=g:2496622
Daïet el Fekarine	id=g:2496623
’Aïn Fekarine	id=g:2496624
’Aïn Fekarine	id=g:2496625
Hassi el Feïza	id=g:2496626
Gara el Feïza	id=g:2496627
Râs el Feïtah	id=g:2496628
Oued Feïd Nasseur	id=g:2496629
Kheneg Feïdjet Sebbah	id=g:2496630
Guern Feïdjet el Rhemama	id=g:2496631
Kheneg Feïdjet el Harra	id=g:2496632
Djebel Feïdjet el Harra	id=g:2496633
Feïdjet el Gouya	id=g:2496634
Oued Feïdj el Feïdjel	id=g:2496635
Hassi Feïdj el Beïda	id=g:2496636
Oued el Feïdjel	id=g:2496637
Kef el Feïdja	id=g:2496638
Oued el Feïdj	id=g:2496639
Gouiret el Feïdj	id=g:2496640
Gassi el Feïdj	id=g:2496641
Commune de Feidh el Botma	id=g:2496642
Feidh el Botma	id=g:2496643
Oued Feïd et Trad	id=g:2496644
Feïd et Trad	id=g:2496645
Forêt de Feïd el Rarnoug	id=g:2496646
Oued Feïd el Djemel	id=g:2496647
Chabet Feïd el Djemal	id=g:2496648
Koudiat Feïd el Barka	id=g:2496649
Chabet Feïd el Barka	id=g:2496650
Mechta Feïd ech Cha’îr	id=g:2496651
’Aïn Feïd ech Cha’îr	id=g:2496652
Feïd Anaga	id=g:2496653
Oued el Feïd	id=g:2496654
Hassi el Feïd	id=g:2496655
Oued el Feïad	id=g:2496656
Faïd el Feïad	id=g:2496657
Oued Feïaa	id=g:2496658
Mader el Feïaa	id=g:2496659
Ferme d’ El Fehoul	id=g:2496660
Oued Fehiek	id=g:2496661
Mouiat el Fehed	id=g:2496662
’Aïn el Feguiguissa	id=g:2496663
Daïet el Fegous	id=g:2496664
Djebel Fegnouna	id=g:2496665
Oued el Fegoussia	id=g:2496666
Hassi Fegaguira	id=g:2496667
Hassi Fegaguira	id=g:2496668
Col de Fedoules	id=g:2496669
Oued Fedoul	id=g:2496670
Koudiat Fedoul	id=g:2496671
Hassi Fedoul	id=g:2496672
Fedoul	id=g:2496673
Fedj Torba	id=g:2496674
Maison Forestière de Fedj Takout	id=g:2496675
Draa Fedj Takout	id=g:2496676
Djebel Fedj Seris	id=g:2496677
Oued Fedj Reguig	id=g:2496678
Djebel Fedjoudj	id=g:2496679
Mechta Fedjoua	id=g:2496680
Fedj M’Zala	id=g:2496681
Oued Fedj Mohammed	id=g:2496682
Djebel Fedjidjet	id=g:2496683
Fedj et Telma	id=g:2496684
Bir Fedj er Reha	id=g:2496685
Fedj er Reba	id=g:2496686
Djebel Fedj en Nahla	id=g:2496687
Fedj el Rhorab	id=g:2496688
Fedj el Rhlem	id=g:2496689
Mechta Fedj el Ouathia	id=g:2496690
Fedj el Mezâra	id=g:2496691
Forêt de Fedj el Makta	id=g:2496692
Oued Fedj el Ma	id=g:2496693
Fedj el Kharroûba	id=g:2496694
Oued Fedj el Guefoul	id=g:2496695
Djebel Fedj el Foul	id=g:2496696
Col Fedj el Foul	id=g:2496697
Djebel Fedj el Batma	id=g:2496698
Maison Forestière de Fedj el Ahmed	id=g:2496699
Hammar Fedjel	id=g:2496700
Daïet el Fedjel	id=g:2496701
Hassi ti-n-Fedjedj	id=g:2496702
Fedj ed Dedjal	id=g:2496703
Fedj Deries	id=g:2496704
Bled el Fedjala	id=g:2496705
Draa Fedjadj Romada	id=g:2496706
Fedjadj	id=g:2496707
Oued el Fedj	id=g:2496708
Oued Fedj	id=g:2496709
Mechtat el Fedj	id=g:2496710
Koudiet el Fedj	id=g:2496711
Kef el Fedj	id=g:2496712
Djebel el Fedj	id=g:2496713
Djebel el Fedj	id=g:2496714
Daïet el Fedj	id=g:2496715
Bled el Fedj	id=g:2496716
’Aïn Fediriga	id=g:2496717
Oued Fedhala	id=g:2496718
Oued el Fedeg	id=g:2496719
Oued el Fedeg	id=g:2496720
Koudia Feddene	id=g:2496721
Koudia Feddane	id=g:2496722
Aïn Feddag	id=g:2496723
Mechret Fedda	id=g:2496724
Djebel el Fedane	id=g:2496725
Fedafeda	id=g:2496726
