Mirenda	id=g:422478
Miduha	id=g:429936
Miduha	id=g:429937
Ruremba	id=g:429938
Nyarusange	id=g:429939
Samwe	id=g:429940
Mihashu	id=g:429941
Ferme Rugombo	id=g:429942
Kiramira	id=g:429943
Mugono	id=g:429944
Gaharo	id=g:429945
Ruhanga	id=g:429946
Bumba	id=g:429947
Muhungu	id=g:429948
Bureau de commune Rugombo	id=g:429949
Sorya	id=g:429950
Rugombo	id=g:429951
Rugeregere	id=g:429952
Muhungu	id=g:429953
Rugombo	id=g:429954
Rugombo	id=g:429955
Rugombo	id=g:429956
Ruyaga	id=g:429957
Kivuruga	id=g:429958
Mihiza	id=g:429959
Nyabungere	id=g:429960
Kurigitari	id=g:429961
Marugwe	id=g:429962
Gicuro	id=g:429963
Kabamba	id=g:429964
Nyamusenyi	id=g:429965
Rusororo	id=g:429966
Rugogo	id=g:429967
Renga	id=g:429968
Munyika I	id=g:429969
Nyamubenga	id=g:429970
Sagabanga	id=g:429971
Nyakagunda	id=g:429972
Ferme Mparambo	id=g:429973
Cuzwe	id=g:429974
Nyamuhanda	id=g:429975
Gitenge	id=g:429976
Mparambo I	id=g:429977
Ruvumera	id=g:429978
Buhindo	id=g:429979
Mparambo I	id=g:429980
Lac Dogodogo	id=g:429981
Kivumvu	id=g:429982
Nyabihanga	id=g:429983
Gihomba	id=g:429984
Muhabura	id=g:429985
Munyika 2	id=g:429986
Lac Nyamuziba	id=g:429987
Rujembe	id=g:429988
Bugobora	id=g:429989
Rusagara	id=g:429990
Mahande	id=g:429991
Kivyira	id=g:429992
Gwaniro	id=g:429993
Nyankombe	id=g:429994
Bitega	id=g:429995
Gisaba	id=g:429996
Gahisha	id=g:429997
Mushanga	id=g:429998
Kirenga	id=g:429999
Nyakibanda	id=g:430000
Mparambo 2	id=g:430001
Kigazura	id=g:430002
Bwasare	id=g:430003
Bambu	id=g:430004
Nyansagarare	id=g:430005
Kayumpu	id=g:430006
Gitaba	id=g:430007
Kibande	id=g:430008
Rapides Rusizi	id=g:430009
Murama	id=g:430010
Karurama	id=g:430011
Cibitoke	id=g:430012
Nyamuhinba	id=g:430013
Nyarusange	id=g:430014
Murwi	id=g:430015
Karurama	id=g:430016
Murwi	id=g:430017
Bureau préfecture Cibitoke	id=g:430018
Bureau d’arrondissement Murwi	id=g:430019
iProvense ya Cibitoke	id=g:430020
Cibitoke	id=g:430021
Murwi	id=g:430022
Murwi	id=g:430023
Bukorora	id=g:430024
Rubura	id=g:430025
Murwi	id=g:430026
Karonge	id=g:430027
Kanombe	id=g:430028
Gahabwa	id=g:430029
Cibitoke	id=g:430030
Rwesero	id=g:430031
Cibitoke	id=g:430032
Kizinga	id=g:430033
Muhira	id=g:430034
Karengera	id=g:430035
Gapfuba	id=g:430036
Mirombero	id=g:430037
Runyami	id=g:430038
Gitohera	id=g:430039
Mukingiro	id=g:430040
Manege	id=g:430041
Échelle de crues Murambi	id=g:430042
Murambi	id=g:430043
Bucuzi	id=g:430044
Bukera	id=g:430045
Nyamarenge	id=g:430046
Kidatemba	id=g:430047
Nyamagana	id=g:430048
Rusiga	id=g:430049
Nyankombe	id=g:430050
Mugimbu	id=g:430051
Gahuru	id=g:430052
Nyaryakirubi	id=g:430053
Cunyu	id=g:430054
Nyagihashu	id=g:430055
Kayange	id=g:430056
Musumba	id=g:430057
Ngoma	id=g:430058
Gihomba	id=g:430059
Ruhagarika	id=g:430060
Kibwe	id=g:430061
Cunyu	id=g:430062
Nyabubuye	id=g:430063
Nyabuhuna	id=g:430064
Rugenge	id=g:430065
Murambagize	id=g:430066
Murambagize	id=g:430067
Karambi	id=g:430068
Mbizi	id=g:430069
Murambagize	id=g:430070
Hindaniro	id=g:430071
Rugwiza	id=g:430072
Kabengwa	id=g:430073
Rugoma	id=g:430074
Gateri	id=g:430075
Ruhagarika	id=g:430076
Muremera	id=g:430077
Mukashu	id=g:430078
Nyamure	id=g:430079
Buganda	id=g:430080
Buganda	id=g:430081
Ruhembe	id=g:430082
Bureau de commune Buganda	id=g:430083
Buganda	id=g:430084
Bumbiri	id=g:430085
Buganda	id=g:430086
Musaga	id=g:430087
Gasenyi	id=g:430088
Mubanga	id=g:430089
Mpumyu	id=g:430090
Ntanganwa	id=g:430091
Kabata	id=g:430092
Cangugu	id=g:430093
Gasega	id=g:430094
Kaburantwa	id=g:430095
Kaburantwa	id=g:430096
Kaburantwa	id=g:430097
Mwanike	id=g:430098
Magongwe	id=g:430099
Nyamiyaga	id=g:430100
Ngoma	id=g:430101
Gashegeshi	id=g:430102
Ngoma	id=g:430103
Rwamagashwa	id=g:430104
Runani	id=g:430105
Buye	id=g:430106
Rugeyo	id=g:430107
Mugero	id=g:430108
Kagurutsi	id=g:430109
Borne Rubororo	id=g:430110
Nyamakaraba	id=g:430111
Ruhororo	id=g:430112
Gifunzo	id=g:430113
Rubona	id=g:430114
Muremera	id=g:430115
Ruhembe	id=g:430116
Butare	id=g:430117
Gitumba	id=g:430118
Nyamihana	id=g:430119
Nyanturagara	id=g:430120
Muntebe	id=g:430121
Ntaro	id=g:430122
Kibuti	id=g:430123
Rwengero	id=g:430124
Musomo	id=g:430125
Mpinga	id=g:430126
Mirambi	id=g:430127
Gisheke	id=g:430128
Remera	id=g:430129
Kaniga	id=g:430130
Murehe	id=g:430131
Ntsindo	id=g:430132
Masha	id=g:430133
Rurinzi	id=g:430134
Mutungo	id=g:430135
Karonge	id=g:430136
Nyabagome	id=g:430137
Rubona	id=g:430138
Ngoma	id=g:430139
Kirimpungu	id=g:430140
Ruramata	id=g:430141
Mugaragara	id=g:430142
Ruce	id=g:430143
Cendajuru	id=g:430144
Nyanderama	id=g:430145
Kabingo	id=g:430146
Gakome	id=g:430147
Gisumo	id=g:430148
Gitumba	id=g:430149
Mirungu	id=g:430150
Nyakariya	id=g:430151
Buhoro	id=g:430152
Rugendo	id=g:430153
Rufuri	id=g:430154
Maramvya	id=g:430155
Muranga	id=g:430156
Kajumba	id=g:430157
Murama	id=g:430158
Mabayi	id=g:430159
Nyabikona	id=g:430160
Kabere	id=g:430161
Kamarenga	id=g:430162
Gitebe	id=g:430163
Muhingo	id=g:430164
Mabayi	id=g:430165
Mabayi	id=g:430166
Marangamiza	id=g:430167
Ruziba	id=g:430168
Mushanga	id=g:430169
Kiyange	id=g:430170
Ruronge	id=g:430171
Nyarure	id=g:430172
Station agronomique Muhingo	id=g:430173
Muhandamure	id=g:430174
Nyampwe	id=g:430175
Nyabiho	id=g:430176
Kirimvi	id=g:430177
Kirinzi	id=g:430178
Nyamaramba	id=g:430179
Mumbuga	id=g:430180
Rushiha	id=g:430181
Ndogomba	id=g:430182
Makubiro	id=g:430183
Ruvuruga	id=g:430184
Musebeyi	id=g:430185
Marumpu	id=g:430186
Rubirizi	id=g:430187
Rusagara	id=g:430188
Kiramira	id=g:430189
Rusagara	id=g:430190
Rumvya	id=g:430191
Musaga	id=g:430192
Ruseseka	id=g:430193
Ruseseka	id=g:430194
Busaga	id=g:430195
Rabiro	id=g:430196
Mayuki	id=g:430197
Kivuzo	id=g:430198
Kaboza	id=g:430199
Nyeshenza	id=g:430200
Musaga	id=g:430201
Rutagara	id=g:430202
Rwimivubu	id=g:430203
Mugendo	id=g:430204
Kinyovu	id=g:430205
Murunosha	id=g:430206
Nunga	id=g:430207
Kibesani	id=g:430208
Kagarama	id=g:430209
Nyange	id=g:430210
Gasebeye	id=g:430211
Makombe	id=g:430212
Lac Narungazi	id=g:430213
Buringanire	id=g:430214
Rurembo	id=g:430215
Ndagano	id=g:430216
Carubambo	id=g:430217
Carubambo	id=g:430218
Mitari	id=g:430219
Nyemera	id=g:430220
Lac Mwungere	id=g:430221
Mariza	id=g:430222
Sasa	id=g:430223
Ngoma	id=g:430224
Gihembo	id=g:430225
Mugina	id=g:430226
Mudida	id=g:430227
Rugese	id=g:430228
Kigaga	id=g:430229
Ntega	id=g:430230
Bureau de commune Ntega	id=g:430231
Ntega	id=g:430232
Rabiro	id=g:430233
Muhuhure	id=g:430234
Mumihindo	id=g:430235
Mihigo	id=g:430236
Kavumu	id=g:430237
Mihigo	id=g:430238
Nyabihanga	id=g:430239
Gisitwe	id=g:430240
Gihohe	id=g:430241
Kigari	id=g:430242
Mwisumo	id=g:430243
Mwendo	id=g:430244
Rwamabare	id=g:430245
Rukore	id=g:430246
Mushanga	id=g:430247
Kagote	id=g:430248
Gatanga	id=g:430249
Jabiro	id=g:430250
Muyange	id=g:430251
Bugorora	id=g:430252
Bisigo	id=g:430253
Kagunguma	id=g:430254
Masama	id=g:430255
Gitunga	id=g:430256
Kidobori	id=g:430257
Gihororo	id=g:430258
Bitambwe	id=g:430259
Yoga	id=g:430260
Gitwe	id=g:430261
Rubaya	id=g:430262
Rubaya	id=g:430263
Congori	id=g:430264
Bihangare	id=g:430265
Kidasha	id=g:430266
Nkotsi	id=g:430267
Kingari	id=g:430268
Gatongati	id=g:430269
Muhuzo	id=g:430270
Nyamurenge	id=g:430271
Nyambo	id=g:430272
Giheta	id=g:430273
Bureau d’arrondissement Giheta	id=g:430274
Échelle de crues Ndurumu	id=g:430275
Bwirakare	id=g:430276
Nyunzwe	id=g:430277
Rapides Ndurumu	id=g:430278
Ndurumu	id=g:430279
Salange	id=g:430280
Kigufi	id=g:430281
Ruvyagira	id=g:430282
Bishuri	id=g:430283
Nkomero	id=g:430284
Marangara	id=g:430285
Rwuya	id=g:430286
Gicumbi	id=g:430287
Gakecuru	id=g:430288
Bureau de commune Marangara	id=g:430289
Marangara	id=g:430290
Kagezi	id=g:430291
Marangara	id=g:430292
Nyamagazi	id=g:430293
Mugasomo	id=g:430294
Gikomero	id=g:430295
Gisekuro	id=g:430296
Rugomba	id=g:430297
Runda	id=g:430298
Gatare	id=g:430299
Kidimbizi	id=g:430300
Munzugu	id=g:430301
Kigoma	id=g:430302
Karenga	id=g:430303
Gahunga	id=g:430304
Nkomera	id=g:430305
Burenza	id=g:430306
Kayanga	id=g:430307
Kigoma	id=g:430308
Rutagaga	id=g:430309
Nyakararo	id=g:430310
Mutara	id=g:430311
Gitwa	id=g:430312
Martyazo	id=g:430313
Kizenga	id=g:430314
Makaba	id=g:430315
Gifundwe	id=g:430316
Taba	id=g:430317
Karira	id=g:430318
Rukurazo	id=g:430319
Runanga	id=g:430320
Nyamirama	id=g:430321
Nyabikenke	id=g:430322
Masama	id=g:430323
Kigende	id=g:430324
Kagina	id=g:430325
Makira	id=g:430326
Gisukiro	id=g:430327
Musezero	id=g:430328
Gatwenzi	id=g:430329
Higiro	id=g:430330
Nyabisiga	id=g:430331
Buhanda	id=g:430332
Rugarura	id=g:430333
Ryaruhinda	id=g:430334
Masama	id=g:430335
Vyugazo	id=g:430336
Nyamugari	id=g:430337
