Kapóremma	id=g:261111
Tsoumpáres	id=g:444821
Kydíanta	id=g:444822
Agrelopós	id=g:444826
Tsoumpí	id=g:444827
Panagía	id=g:444828
Moní Ágion Anargýon	id=g:444829
Koryfí	id=g:444830
Panagía	id=g:444831
Koufógia	id=g:444832
Skáfi	id=g:444833
Sýrtis	id=g:444834
Toúmpa	id=g:444835
Delfíni	id=g:444836
Agreliá	id=g:444837
Dipótamos	id=g:444838
Koulalás	id=g:444839
Tráchonas	id=g:444840
Viglí	id=g:444841
Vounó	id=g:444842
Lygarólakkos	id=g:444843
Ágios Konstantínos	id=g:444844
Koryfí	id=g:444845
Ágioi Apóstoloi	id=g:444846
Ágios Dimítrios	id=g:444847
Agía Eiríni	id=g:444848
Mersínia	id=g:444849
Trygóna	id=g:444850
Megáli Vígla	id=g:444851
Ténta	id=g:444852
Ágios Taxiárchis	id=g:444853
Agía Zóni	id=g:444854
Kófinas	id=g:444855
Agía Triás	id=g:444856
Ágioi Anárgyroi	id=g:444857
Agía Marína	id=g:444858
Griá	id=g:444859
Amythoúntas Réma	id=g:444860
Mákri	id=g:444861
Nerólytos	id=g:444862
Skítonas	id=g:444863
Vatoúsa	id=g:444864
Ágios Ioánnis	id=g:444865
Nagós	id=g:444866
Giósonas	id=g:444867
Tsikoudiás	id=g:444868
Dipótamos	id=g:444869
Ampelóvouno	id=g:444870
Vounó	id=g:444871
Ágios Isídoros	id=g:444872
Vrysón Réma	id=g:444873
Ágios Nikólaos	id=g:444874
Ágioi Apóstoloi	id=g:444875
Kapsáli	id=g:444876
Ágios Geórgios	id=g:444877
Pívos	id=g:444878
Karvounólakkos	id=g:444879
Panagía	id=g:444880
Vígla	id=g:444881
Alvanós Réma	id=g:444882
Kourouníon Réma	id=g:444883
Ágios Geórgios	id=g:444884
Nenitouríon Réma	id=g:444885
Agíou Gálaktos Réma	id=g:444886
Psarós	id=g:444887
Antrachliás	id=g:444888
Kosmádos	id=g:444889
Kómvou Ráchi	id=g:444890
Ágioi Saránta	id=g:444891
Tsómpos	id=g:444892
Kefála	id=g:444893
Makryá Skála	id=g:444894
Agía Triás	id=g:444895
Panagía	id=g:444896
Kellári	id=g:444897
Ágios Geórgios	id=g:444898
Plakotó	id=g:444899
Kavourolágkado Réma	id=g:444900
Agía Eléni	id=g:444901
Spartoúnta	id=g:444902
Ampélia	id=g:444903
Achladótsompos	id=g:444904
Psilós Tsómpos	id=g:444905
Kamínia	id=g:444906
Chálandra	id=g:444907
Lardáto	id=g:444908
Afrodísia	id=g:444909
Kédros	id=g:444910
Amaní Óros	id=g:444911
Ágios Ioánnis	id=g:444912
Ágios Pétros	id=g:444913
Ágioi Asómatoi	id=g:444914
Plakotós	id=g:444915
Simókrino	id=g:444916
Plateiá Ráchi	id=g:444917
Moní Panagías Pagoúsainas	id=g:444918
Chortóvouno	id=g:444919
Toú Sentoúka	id=g:444920
Volópetres	id=g:444921
Trýpai	id=g:444922
Kafkára	id=g:444923
Lygarídi	id=g:444924
Panagía	id=g:444925
Troúllos	id=g:444926
Koiláni	id=g:444927
Eliés	id=g:444928
Chalikiás Réma	id=g:444929
Koufoú	id=g:444930
Madokopeió	id=g:444931
Néa Potamiá	id=g:444932
Ereípia Tamárkou	id=g:444933
Kiminás	id=g:444934
Ágios Geórgios	id=g:444935
Kipouriaí	id=g:444936
Fytá	id=g:444937
Tsómpos	id=g:444938
Ágios Geórgios	id=g:444939
Óros	id=g:444940
Madaróvouno	id=g:444941
Ákra Katsíka	id=g:444942
Órmos Tsiropiniá	id=g:444943
Ákra Klíma	id=g:444944
Órmos Ágios Geórgios	id=g:444945
Ormískos Tselepí	id=g:444946
Órmos Belalí	id=g:444947
Análipsis	id=g:444948
Moní Evangelismós Theotókou	id=g:444949
Tselepís	id=g:444950
Kástron	id=g:444951
Voútyro	id=g:444952
Katsoúnia	id=g:444953
Kókkino Chóma	id=g:444954
Agía Eiríni	id=g:444955
Liváda	id=g:444956
Ákron	id=g:444957
Katsíkas	id=g:444958
Sygourotópi	id=g:444959
Akrinón	id=g:444960
Gymnokoryfaí	id=g:444961
Koukousoúli	id=g:444962
Armýres	id=g:444963
Magoúla	id=g:444964
Ampelótopos	id=g:444965
Pigí	id=g:444966
Bounármpasi	id=g:444967
Néa Meságkala	id=g:444968
Káto Aigáni	id=g:444969
Papapoúli	id=g:444970
Néoi Póroi	id=g:444971
Floriáda	id=g:445061
Domokós Diaséllou	id=g:445062
Ágios Christóforos	id=g:445063
Diásella	id=g:445064
Ágios Athanásios	id=g:445065
Diásellon	id=g:445066
Perdikorráchi	id=g:445067
Pournári	id=g:445068
Ágios Dimítrios	id=g:445069
Ágioi Anárgyroi	id=g:445070
Áno Ágioi Anárgyroi	id=g:445071
Amfithéa	id=g:445072
Glykórrizon	id=g:445073
Kédros	id=g:445074
Sélina	id=g:445075
Néos Synoikismós Loutrotópou	id=g:445076
Néos Synoikismós	id=g:445077
Elaiochórion	id=g:445078
Kechrí	id=g:445079
Potamiá	id=g:445080
Plágia	id=g:445096
Noúles	id=g:445097
Xerákia	id=g:445098
Krýa Vrýsi	id=g:445099
Pigí	id=g:445100
Karyá	id=g:445101
Livádi	id=g:445102
Vrysoúla	id=g:445103
Taxiárchis	id=g:445104
Kyrá Marió	id=g:445105
Kámpos	id=g:445106
Ágios Vlásios	id=g:445107
Potistiká	id=g:445108
Vasilochóri	id=g:445109
Kastrákion	id=g:445110
Géfyra Témplas	id=g:445111
Kerasiés	id=g:445112
Grammatsoúli	id=g:445113
Fteliá	id=g:445114
Kastrákion	id=g:445115
Óchthia	id=g:445116
Kondylaíïka	id=g:445117
Vromonérion	id=g:445118
Paloúkia	id=g:445119
Stournaráki	id=g:445120
Prosíli	id=g:445121
Vlachopoúla	id=g:445122
Ekklisía	id=g:445123
Plataniás	id=g:445124
Ágioi Theódoroi	id=g:445125
Papapostóli	id=g:445126
Prosílion	id=g:445127
Gavrolisiáda	id=g:445128
Lípa	id=g:445129
Palaiómylos	id=g:445130
Áno Lithochórion	id=g:445131
Valemíka	id=g:445132
Manganariá	id=g:445133
Armámpela	id=g:445134
Karvasarás	id=g:445135
Dramála	id=g:445136
Selísta	id=g:445137
Varvariáda	id=g:445138
Kefalóvryson	id=g:445139
Sfolianá	id=g:445140
Longítsion	id=g:445141
Klíma	id=g:445142
Keramidarió	id=g:445143
Ampáres	id=g:445144
Plátanoi	id=g:445145
Koútsouron	id=g:445146
Zogrí	id=g:445147
Spanaíïka	id=g:445148
Georgaíïka	id=g:445149
Kárpi	id=g:445150
Dipótama	id=g:445151
Livádia	id=g:445152
Kómpelos	id=g:445153
Paragogikón	id=g:445154
Livádion	id=g:445155
Oikismós Prosopikoú Dimósia Epicheirisi Ilektrismoú	id=g:445156
Latinaíïka	id=g:445157
Cháni Katsoúla	id=g:445158
Ágios Geórgios	id=g:445159
Miléai	id=g:445160
Palaiókastro	id=g:445161
Keramargió	id=g:445162
Tsaroúchi	id=g:445163
Nisiá	id=g:445164
Pádi	id=g:445165
Platanákos	id=g:445166
Dáfni	id=g:445167
Vagénia	id=g:445168
Platánia	id=g:445169
Léfka	id=g:445170
Xirókampos	id=g:445171
Zervó	id=g:445172
Panaíïka	id=g:445173
Palaiámpela	id=g:445174
Zamanátiko	id=g:445175
Koúra	id=g:445176
Mesorráchi	id=g:445177
Megáli Vrýsi	id=g:445178
Soúla	id=g:445179
Koutsodímos	id=g:445180
Polýdroson	id=g:445181
Lefaíïka	id=g:445183
Oreiní	id=g:445184
Panagía	id=g:445185
Pýrgos	id=g:445186
Ftéri	id=g:445187
Karavdaíïka	id=g:445188
Bourniás	id=g:445189
Péfkos	id=g:445190
Melogózi	id=g:445191
Potamiá	id=g:445192
Palaiódendros	id=g:445193
Kasianós	id=g:445194
Itéa	id=g:445195
Áno Karyés	id=g:445196
Voutaniáda	id=g:445197
Kastaniés	id=g:445198
Plátanos	id=g:445199
Ágios Vlásios	id=g:445200
Pétrou	id=g:445201
Tselingádes	id=g:445202
Vlágkada	id=g:445203
Livádia	id=g:445204
Kapsalaíïka	id=g:445205
Ampélia	id=g:445206
Omalí	id=g:445207
Palaiochórion	id=g:445208
Giannítsion	id=g:445209
Plakídia	id=g:445210
Goniá	id=g:445211
Fotaíïka	id=g:445212
Távla	id=g:445213
Thanásia	id=g:445214
Ágios Stéfanos	id=g:445215
Varká	id=g:445216
Bourgkaíïka	id=g:445217
Kalogéroi	id=g:445223
Poulítsa	id=g:445224
Doúnavos	id=g:445225
Mystrás	id=g:445226
Ágios Minás	id=g:445227
Rizá	id=g:445228
Valtsiniá	id=g:445229
Sioútsos	id=g:445230
Kerasiá	id=g:445231
Karyófyton	id=g:445232
Kastrión	id=g:445233
Miléai	id=g:445234
Agía Varvára	id=g:445235
Pláka	id=g:445236
Lagoú	id=g:445237
Voutansaíoi	id=g:445238
Prosília	id=g:445239
Rachoúla	id=g:445240
Synoikismós Mesochóras	id=g:445241
Synoikismós Armatolikoú	id=g:445242
Ereípia Palaiá Goudóvasdis	id=g:445243
Milótopos	id=g:445244
Mourgkáni	id=g:445245
Mavrochórion	id=g:445246
Básia	id=g:445247
Trifýllia	id=g:445248
Pandocheía	id=g:445249
Katályma	id=g:445250
Agía Paraskeví	id=g:445251
Ouranós	id=g:445252
Vlácha	id=g:445253
Vlatanéoi	id=g:445254
Lipióta	id=g:445255
Metamórfosis	id=g:445256
Ereípia Skoutínas	id=g:445257
Ereípia Néas Skólias	id=g:445258
Ereípia Tsevréchou	id=g:445259
Mikrón Flamoúlion	id=g:445260
Technití Límni Aóou	id=g:445261
Sioládes	id=g:445284
Ampélia	id=g:445285
Sítsaina	id=g:445286
Goúnari	id=g:445287
Ágioi Theódoroi	id=g:445288
Chourdátika	id=g:445290
Kourtaíïka	id=g:445291
Plátanos	id=g:445292
Néa Thésis	id=g:445293
Paralía Kanalíou	id=g:445294
Pídima Kyrás	id=g:445295
Mázion	id=g:445296
Káto Myrsíni	id=g:445297
Néos Oropós	id=g:445298
Chóchla	id=g:445299
Profítis Ilías	id=g:445300
Thanasaíïka	id=g:445301
Marathovoúni	id=g:445302
Skamniá	id=g:445303
Vrysoúles	id=g:445304
Zarkadaíïka	id=g:445305
Kitsaíoi	id=g:445306
Dáfni	id=g:445307
Loutrá Chanopoúlou	id=g:445308
Palaioskamiá	id=g:445309
Néa Vígla	id=g:445310
Kakóvatos	id=g:445311
Vathýpedon	id=g:445312
Ágios Nikólaos	id=g:445313
Iliovoúnion	id=g:445314
Ágios Geórgios	id=g:445315
Anogeiatá	id=g:445316
Géfyra Kalogírou	id=g:445317
Galíni	id=g:445318
Drymón	id=g:445319
Plataniá	id=g:445320
Agionéri	id=g:445321
Livádion	id=g:445322
Kollaíïka	id=g:445323
Palaiochórion	id=g:445324
Agía Paraskeví	id=g:445325
Vasaíïka	id=g:445326
Stratigeíon	id=g:445327
Ágios Nikólaos	id=g:445328
Agía Faneroméni	id=g:445329
Xirókampos	id=g:445330
Lefkí	id=g:445331
Brígka	id=g:445332
Pénte Pigádia	id=g:445333
Stathaíïka	id=g:445334
Ágios Christófos	id=g:445335
Koulouraíïka	id=g:445336
Stavrós	id=g:445337
Ráchi	id=g:445338
Profítis Ilías	id=g:445339
Kaléntzion	id=g:445340
Skandalaíïka	id=g:445341
Xirovoúnion	id=g:445342
Ágios Geórgios	id=g:445343
Machalás	id=g:445344
Díkorfon	id=g:445345
Sideraíoi	id=g:445346
Xirólofos	id=g:445347
Tzára	id=g:445348
Dafnoúla	id=g:445349
Ágios Geórgios	id=g:445350
Ereípia Avaríkou	id=g:445351
Monódendron	id=g:445352
Kámpos	id=g:445353
Kakólakkos	id=g:445354
Petrití	id=g:445355
Nótos	id=g:445356
Eparchía Pogoníou	id=g:445357
Eparchía Dodónis	id=g:445358
Eparchía Metsóvou	id=g:445359
Eparchía Nikopóleos kai Párgas	id=g:445360
Eparchía Paxón	id=g:445361
Eparchía Ártas	id=g:445362
Eparchía Margaritíou	id=g:445363
Eparchía Thyámidos	id=g:445364
Eparchía Filiatón	id=g:445365
Eparchía Ithákis	id=g:445366
Eparchía Sámis	id=g:445367
Eparchía Kranaías	id=g:445368
Eparchía Pális	id=g:445369
Eparchía Lefkádos	id=g:445370
Eparchía Vonítsis kai Xiromérou	id=g:445371
Eparchía Váltou	id=g:445372
Eparchía Mesolongíou	id=g:445373
Eparchía Nafpaktías	id=g:445374
Eparchía Evrytanías	id=g:445375
Eparchía Kardítsas	id=g:445376
Eparchía Kalampákas	id=g:445377
Eparchía Trikálon	id=g:445378
Eparchía Elassónos	id=g:445379
Eparchía Tyrnávou	id=g:445380
Eparchía Larísis	id=g:445381
Eparchía Agiás	id=g:445382
Eparchía Farsálon	id=g:445383
Eparchía Vólou	id=g:445384
Eparchía Almyroú	id=g:445385
Eparchía Skopélou	id=g:445386
Eparchía Domokoú	id=g:445387
Eparchía Fthiótidos	id=g:445388
Eparchía Lokrídos	id=g:445389
Eparchía Dorídos	id=g:445390
Eparchía Parnassídos	id=g:445391
Eparchía Levadeías	id=g:445392
Eparchía Thivón	id=g:445393
Eparchía Istiaías	id=g:445394
Eparchía Chalkídos	id=g:445395
Eparchía Karystías	id=g:445396
Eparchía Megarídos	id=g:445397
Eparchía Attikís	id=g:445398
Eparchía Aigialeías	id=g:445399
Eparchía Patrón	id=g:445400
Eparchía Peiraiá	id=g:445401
Eparchía Aigínis	id=g:445402
Eparchía Troizinías	id=g:445403
Eparchía Ýdras	id=g:445404
Eparchía Kythíron	id=g:445405
Nomarchía Anatolikís Attikís	id=g:445406
Nomarchía Dytikís Attikís	id=g:445407
Nomarchía Athínas	id=g:445408
Nomarchía Peiraiá	id=g:445409
Eparchía Ándrou	id=g:445410
Eparchía Kéas	id=g:445411
Eparchía Sýrou	id=g:445412
Eparchía Mílou	id=g:445413
Eparchía Korinthías	id=g:445414
Eparchía Árgous	id=g:445415
Eparchía Nafplías	id=g:445416
Eparchía Ermionídos	id=g:445417
Eparchía Mantineías	id=g:445418
Eparchía Gortynías	id=g:445419
Eparchía Megalopóleos	id=g:445420
Eparchía Kynourías	id=g:445421
Eparchía Lakedaímonos	id=g:445422
Eparchía Epidávrou Limirás	id=g:445423
Eparchía Gytheíou	id=g:445424
Eparchía Oitýlou	id=g:445425
Eparchía Kalamón	id=g:445426
Eparchía Pylías	id=g:445427
Eparchía Messínis	id=g:445428
Eparchía Trifylías	id=g:445429
Eparchía Olympías	id=g:445430
Eparchía Ileías	id=g:445431
Eparchía Kalavrýton	id=g:445432
Eparchía Zakýnthou	id=g:445433
Eparchía Kissámou	id=g:445434
Eparchía Selínou	id=g:445435
