Arroyo de El Algarrobo	id=g:3685000
Santa Ana	id=g:3732082
La Esperanza	id=g:3732083
Hacienda Pradera	id=g:3732084
El Limon	id=g:3732085
Santa Rosita	id=g:3732086
Campo Alegre	id=g:3732087
Mirador	id=g:3732088
La Esperanza	id=g:3732089
El Porvenir	id=g:3732090
Payoa	id=g:3732091
Santa Helena	id=g:3732092
Filo Santa Helena	id=g:3732093
Mirador	id=g:3732094
El Porvenir	id=g:3732095
Palonegro	id=g:3732096
Hacienda Berlín	id=g:3732097
Palmira	id=g:3732098
Cerro La Lora	id=g:3732099
Uribe Uribe	id=g:3732100
Campamento Ministerio de Obras Públicas	id=g:3732101
El Mosco	id=g:3732102
El Catorce	id=g:3732103
La Argentina	id=g:3732104
Gomero	id=g:3732105
Hacienda Pan de Azúcar	id=g:3732106
Los Cacaos	id=g:3732107
El Diviso	id=g:3732108
Centenario	id=g:3732109
La Pradera	id=g:3732110
San Martín	id=g:3732111
El Conde	id=g:3732112
Filo de Perrillo	id=g:3732113
Zaragoza	id=g:3732114
La Macarena	id=g:3732115
La Esmeralda	id=g:3732116
Santa Rosa	id=g:3732117
Agualinda	id=g:3732118
Cerro de Galicia	id=g:3732119
La Fuente	id=g:3732120
Hacienda San Jose	id=g:3732121
San Isidro	id=g:3732122
San Pedro	id=g:3732123
Vaivén	id=g:3732124
Bonanza	id=g:3732125
Santa Helena	id=g:3732126
Vereda Cerro La Aurora	id=g:3732127
Armenia	id=g:3732128
Los Amores	id=g:3732129
El Prado	id=g:3732130
Clavellina	id=g:3732131
Morro Rico	id=g:3732132
Hacienda Trigueros	id=g:3732133
La Lechera	id=g:3732134
Hacienda Tierra Buena	id=g:3732135
Villa Nueva	id=g:3732136
La Venecia	id=g:3732137
Santa Ana	id=g:3732138
Hacienda La Cabaña	id=g:3732139
Hacienda Santa Inés	id=g:3732140
Hacienda Mesitas	id=g:3732141
El Placer	id=g:3732142
Hacienda El Cacique	id=g:3732143
Hacienda Lisboa	id=g:3732144
Portugal	id=g:3732145
Hacienda Calcutta	id=g:3732146
La Palma	id=g:3732147
Hacienda Santa Clara	id=g:3732148
Hacienda Charco Largo	id=g:3732149
Hacienda La Primavera	id=g:3732150
La Estación	id=g:3732151
Hacienda La Sorda	id=g:3732152
Hacienda Miramar	id=g:3732153
Titan	id=g:3732154
Hacienda Ventana	id=g:3732155
Los Angelinos	id=g:3732156
Hacienda La Libertad	id=g:3732157
Filo Rosa Blanca	id=g:3732158
El Muerto	id=g:3732159
La Naranjera	id=g:3732160
Catatumbo	id=g:3732161
Buenos Aires	id=g:3732162
Chinigua	id=g:3732163
Barríales	id=g:3732164
El Carmen	id=g:3732165
Alta Gloria	id=g:3732166
Santa Rosa	id=g:3732167
Cuchilla Angosturas	id=g:3732168
Hacienda Palenquero	id=g:3732169
Nuevo Mundo	id=g:3732170
Hacienda El Porvenir	id=g:3732171
Hacienda La Magdalena	id=g:3732172
Filo El Volador	id=g:3732173
Hacienda El Paso	id=g:3732174
El Diamante	id=g:3732175
Tambo Quemado	id=g:3732176
Filo Río Viejo	id=g:3732177
Matecana	id=g:3732178
Filo de Tamboquemado	id=g:3732179
Hacienda La Mutis	id=g:3732180
La Alegria	id=g:3732181
Miralindo	id=g:3732182
San Roque	id=g:3732183
Montevideo	id=g:3732184
Las Brisas	id=g:3732185
Topacio	id=g:3732186
Hacienda La Esperanza	id=g:3732187
Hacienda Bellavista	id=g:3732188
Torcoroma	id=g:3732189
Zaragoza	id=g:3732190
La Honda	id=g:3732191
Cuchilla de San Juan	id=g:3732192
Hacienda Calarce	id=g:3732193
Hacienda El Brasil	id=g:3732194
Hacienda San Joaquin	id=g:3732195
Pueblo Nuevo	id=g:3732196
El Manchado	id=g:3732197
Hacienda Volcanes	id=g:3732198
Hacienda Serrezuela	id=g:3732199
El Cedro	id=g:3732200
Loma Las Burras	id=g:3732201
Hacienda Bellamaría	id=g:3732202
Palonegro	id=g:3732203
Don Rubén	id=g:3732204
Trinadad	id=g:3732205
San Cayetano	id=g:3732206
De La Aguirre	id=g:3732207
Samaria	id=g:3732208
El Edén	id=g:3732209
Hacienda Panama	id=g:3732210
Hacienda Virginia	id=g:3732211
La Popa	id=g:3732212
Hacienda El Diamante	id=g:3732213
San Joaquín	id=g:3732214
Hacienda La Pradera	id=g:3732215
Hacienda Java	id=g:3732216
Carure	id=g:3732217
El Caimán	id=g:3732218
Laguna de Galápagos	id=g:3732219
Altamira	id=g:3732220
Puerto Arturo	id=g:3732221
Alto La Victoria	id=g:3732222
La Victoria	id=g:3732223
La Florecita	id=g:3732224
Algarrobo	id=g:3732225
Bellavista	id=g:3732226
La Roca	id=g:3732227
El Silencio	id=g:3732228
Panamá	id=g:3732229
Buenavista	id=g:3732230
Aguablanca	id=g:3732231
Villapaz	id=g:3732232
Hacienda La Reserva	id=g:3732233
Misiguay	id=g:3732234
Hacienda Brasil	id=g:3732235
El Progreso	id=g:3732236
Cuchillas	id=g:3732237
Portachuelo	id=g:3732238
La Floresta	id=g:3732239
Maporal	id=g:3732240
La Leona	id=g:3732241
San Julian	id=g:3732242
Galan	id=g:3732243
Hacienda Berlín	id=g:3732244
Hacienda El Olivo	id=g:3732245
Hacienda El Cuzco	id=g:3732246
San Jose de Arevalo	id=g:3732247
Hacienda Mesete Reyes	id=g:3732248
Hacienda Samaca	id=g:3732249
San Pablo	id=g:3732250
El Grama	id=g:3732251
Hacienda El Cocal	id=g:3732252
San Jorge	id=g:3732253
Miramar	id=g:3732254
Barcelona	id=g:3732255
San Isidro	id=g:3732256
El Samon	id=g:3732257
Cuchilla Rionegro	id=g:3732258
Campoamor	id=g:3732259
El Oso	id=g:3732260
Aguada de Caferino	id=g:3732261
Cuchilla El Espina	id=g:3732262
Cuchilla Palo Negro	id=g:3732263
Hacienda Río de Oro	id=g:3732264
Hacienda Chimitá	id=g:3732265
Tiendepalo	id=g:3732266
El Caucho	id=g:3732267
Hacienda Samarcanda	id=g:3732268
Hacienda La Laguna	id=g:3732269
La Paja	id=g:3732270
Chitota	id=g:3732271
Cuchilla Los Argelinos	id=g:3732272
Los Santos	id=g:3732273
Ceilán	id=g:3732274
Hacienda Santa Rita	id=g:3732275
San Cayetano	id=g:3732276
Pablón	id=g:3732277
Dos Colos	id=g:3732278
San Pedro	id=g:3732279
Miramar	id=g:3732280
La Victoria	id=g:3732281
La Estación	id=g:3732282
Pomarrosa	id=g:3732283
Guaqana	id=g:3732284
Cuchilla Guayana	id=g:3732285
Venecia	id=g:3732286
La Loma	id=g:3732287
Bélgica	id=g:3732288
San Carlos	id=g:3732289
El Aventino	id=g:3732290
El Líbano	id=g:3732291
San Ignacio	id=g:3732292
La Plazuela	id=g:3732293
La Laguneta	id=g:3732294
Cuchilla Santa Cruz	id=g:3732295
Cuchilla de Santan	id=g:3732296
El Lamal	id=g:3732297
Hacienda El Porvenir	id=g:3732298
Vega Grande	id=g:3732299
Fronteras	id=g:3732300
Hacienda Bramón	id=g:3732301
El Silencio	id=g:3732302
El Perú	id=g:3732303
Chimita	id=g:3732304
Mirabel	id=g:3732305
Caldas	id=g:3732306
Libertad	id=g:3732307
Malana	id=g:3732308
Pegadero	id=g:3732309
La Victoria	id=g:3732310
Alto Chinival	id=g:3732311
La Esperanza	id=g:3732312
Estadio Alfonso López	id=g:3732313
Alto El Cajón	id=g:3732314
El Hoyo	id=g:3732315
Hacienda El Morro	id=g:3732316
Río Riachueló	id=g:3732317
Río Chiquito	id=g:3732318
Pueblo Nuevo	id=g:3732319
Alto Caracuchal	id=g:3732320
Monchía	id=g:3732321
Lengupa	id=g:3732322
Alto El Santuario	id=g:3732323
Cerro La Jabonera	id=g:3732324
Hacienda El Diamante	id=g:3732325
Quebrada Tortugas	id=g:3732326
El Rozo	id=g:3732327
El Pueblo	id=g:3732328
Chucurí	id=g:3732329
Quebrada La Confianza	id=g:3732330
Los Medíos	id=g:3732331
Agua Fría	id=g:3732332
Los Arrayanes	id=g:3732333
Palenque	id=g:3732334
San José	id=g:3732335
Quebrada Río Viejo	id=g:3732336
Quebrada El Sapo Boqueron	id=g:3732337
Loma La Porquera	id=g:3732338
Quebrada Simónica	id=g:3732339
El Pedregal	id=g:3732340
La Maseta	id=g:3732341
Quebrada Las Monas	id=g:3732342
Quebrada La Avemosa	id=g:3732343
Quebrada La Magdalena	id=g:3732344
Quebrada La Laguna	id=g:3732345
Quebrada Arenosa	id=g:3732346
Quebrada Orocue	id=g:3732347
Quebrada Seca	id=g:3732348
Quebrada Salamaga	id=g:3732349
Quebrada Palmeras	id=g:3732350
Quebrada Gerias	id=g:3732351
Cano Las Frías	id=g:3732352
Quebrada del Centenario	id=g:3732353
Quebrada Las Sardinas	id=g:3732354
Quebrada La Antigua	id=g:3732355
Llano Redondo	id=g:3732356
Quebrada Altover	id=g:3732357
Quebrada Agua Caliente	id=g:3732358
Quebrada La Cinta	id=g:3732359
Quebrada Cachiricito	id=g:3732360
Quebrada La Rinconada	id=g:3732361
Quebrada La Esperanza	id=g:3732362
Alto Las Picas	id=g:3732363
Santa Barbara	id=g:3732364
El Japal	id=g:3732365
Bella Cristina	id=g:3732366
El Bosque	id=g:3732367
Los Alpes	id=g:3732368
Rositania	id=g:3732369
Quebrada El Limón	id=g:3732370
Quebrada Salitre	id=g:3732371
Quebrada La Bola	id=g:3732372
Ciénaga González	id=g:3732373
Quebrada Las Flores	id=g:3732374
Quebrada Laja de Oro	id=g:3732375
Quebrada La Chorrera	id=g:3732376
Quebrada Paramillo	id=g:3732377
Quebrada Los Macos	id=g:3732378
Quebrada Soltera	id=g:3732379
Quebrada El Guamal	id=g:3732380
Quebrada La Burigara	id=g:3732381
Ciénaga La Ceibita	id=g:3732382
San Luis	id=g:3732383
Quebrada Silgara	id=g:3732384
Las Pavas	id=g:3732385
Quebrada La Arenosa	id=g:3732386
Casa Nueva	id=g:3732387
Sevilla	id=g:3732388
Ciénaga La Pácora	id=g:3732389
El Liestal	id=g:3732390
Lisboa	id=g:3732391
Versalles	id=g:3732392
Quebrada León	id=g:3732393
Los Comuneros	id=g:3732394
Quebrada Culiga	id=g:3732395
Chicaquín	id=g:3732396
Betania	id=g:3732397
Quebrada Chinigua	id=g:3732398
Quebrada Palo Blanco	id=g:3732399
El Guayabal	id=g:3732400
Alto Cara de Perro	id=g:3732401
San Pedro	id=g:3732402
Quebrada Veguepato	id=g:3732403
Estación Guapatá	id=g:3732404
Santa Isabel	id=g:3732405
El Recorte	id=g:3732406
Santo Domingo	id=g:3732407
San Ignacio	id=g:3732408
Ojo de Agua	id=g:3732409
San Luis	id=g:3732410
Quebrada La Gomera	id=g:3732411
Quebrada La Condero	id=g:3732412
Altamira	id=g:3732413
Maracaibo	id=g:3732414
Los Alpes	id=g:3732415
Quebrada El Diamante	id=g:3732416
Loma La Falda	id=g:3732417
Alto Las Pavas	id=g:3732418
Quebrada Piedrazul	id=g:3732419
San Francisco	id=g:3732420
Ciénaga Indriana	id=g:3732421
Quebrada Torcoroma	id=g:3732422
Quebrada Honda	id=g:3732423
Loma La Cuchilla	id=g:3732424
Quebrada Palmas	id=g:3732425
Quebrada La Angula	id=g:3732426
Quebrada Caritoma	id=g:3732427
Quebrada Tres Aguas	id=g:3732428
Caño La Iguana	id=g:3732429
Quebrada Las Lajas	id=g:3732430
Quebrada Aguafría	id=g:3732431
Loma Medio Mundo	id=g:3732432
Quebrada Arevalo	id=g:3732433
Quebrada Las Goldsas	id=g:3732434
Quebrada Aguapucha	id=g:3732435
Ciénaga Cantagallo	id=g:3732436
Río Charta	id=g:3732437
Quebrada El Negra	id=g:3732438
Quebrada Las Tarazonos	id=g:3732439
Quebrada El Roble	id=g:3732440
El Recreo	id=g:3732441
Quebrada La Camacha	id=g:3732442
Quebrada Guayabal	id=g:3732443
Quebrada Pirita	id=g:3732444
Quebrada El Tuno	id=g:3732445
Quebrada Los Baquiros	id=g:3732446
Quebrada Calderana	id=g:3732447
San Vicente	id=g:3732448
Villa Dorada	id=g:3732449
Germania	id=g:3732450
Boquerón	id=g:3732451
El Rodeo	id=g:3732452
Santa Bárbara	id=g:3732453
Palencia	id=g:3732454
Vereda Monte Grande	id=g:3732455
Los Cacaos	id=g:3732456
La Floresta	id=g:3732457
Santa Barbara	id=g:3732458
Pista Aterrizajé	id=g:3732459
Barro Blanco	id=g:3732460
La Tebaida	id=g:3732461
Aguabuena	id=g:3732462
San Pedro	id=g:3732463
Hacienda La Virginia	id=g:3732464
Quebrada La Malpasa	id=g:3732465
Santa Rita	id=g:3732466
Quebrada Campo Hermoso	id=g:3732467
Quebrada Santa Maria	id=g:3732468
Jericó	id=g:3732469
San Jorge	id=g:3732470
Quebrada Catatumbo	id=g:3732471
Maravilla	id=g:3732472
Palencia	id=g:3732473
Las Arenas	id=g:3732474
Aguablanca	id=g:3732475
Quebrada La Mata	id=g:3732476
La Gloria	id=g:3732477
Quebrada Agua Caliente	id=g:3732478
Girardot	id=g:3732479
Vereda Guamal	id=g:3732480
Guamal	id=g:3732481
Quebrada Aguablanca	id=g:3732482
Laguneta	id=g:3732483
El Hobito	id=g:3732484
Buenavista	id=g:3732485
San Pedro	id=g:3732486
Quebrada La Judia	id=g:3732487
Caracolí	id=g:3732488
Vereda Opón Jericó	id=g:3732489
Quebrada Guarumales	id=g:3732490
Quebrada La Perica	id=g:3732491
Quebrada Colorada	id=g:3732492
Quebrada La Capilla	id=g:3732493
Vereda Colorada	id=g:3732494
Quebrada Palmiehal	id=g:3732495
Quebrada Aguanegra	id=g:3732496
Alto Pan de Azúcar	id=g:3732497
Quebrada La Mejora	id=g:3732498
La Esmeralda	id=g:3732500
San Francisco	id=g:3732501
Santa Rita	id=g:3732502
Vereda Lechal	id=g:3732503
Quebrada Papayul	id=g:3732504
Vereda La Esmeralda	id=g:3732505
La Llanita	id=g:3732506
San Rafael	id=g:3732507
Quebrada El Negra	id=g:3732508
Quebrada La Rosita	id=g:3732509
Mata de Fiques	id=g:3732510
Alto Las Aguilas	id=g:3732511
Quebrada La Iglesia	id=g:3732512
Buenavista	id=g:3732513
Lechal	id=g:3732514
La Reforma	id=g:3732515
Quebrada El Lindero	id=g:3732516
Ensilladas	id=g:3732517
San Diego	id=g:3732518
San José	id=g:3732519
Quebrada Ceilán	id=g:3732520
Cedrales	id=g:3732521
Cueva Colorada	id=g:3732522
Quebrada Jabonera	id=g:3732523
Cueva Colorada	id=g:3732524
San Ignacio	id=g:3732525
El Recreo	id=g:3732526
Buenavista	id=g:3732527
Mirasol	id=g:3732528
El Olvido	id=g:3732529
Quebrada de las Canus	id=g:3732530
Quebrada Salado	id=g:3732531
Barbosa	id=g:3732532
Quebrada La Puentana	id=g:3732533
Quebrada La Laja	id=g:3732534
Quebrada Las Nieves	id=g:3732535
Quebrada de la Paja	id=g:3732536
Ciénaga El Garzal	id=g:3732537
Quebrada Santa María	id=g:3732538
Quebrada Mata de Cacao	id=g:3732539
Quebrada La Peligrosa	id=g:3732540
Quebrada La Arenosa	id=g:3732541
Quebrada de La Juana	id=g:3732542
Quebrada La Boquerona	id=g:3732543
Ciénaga El Arrastradero	id=g:3732544
Caño de Avion	id=g:3732545
Quebrada Lebrija	id=g:3732546
Ciénaga El Roblal	id=g:3732547
Quebrada Doradas	id=g:3732548
Rincón Chino Joaquín	id=g:3732549
Quebrada Tres Aguas	id=g:3732550
Punta El Jobal	id=g:3732551
La Olvido	id=g:3732552
La Palma	id=g:3732553
Ciénaga El Letrero	id=g:3732554
Quebrada La Olvidana	id=g:3732555
Quebrada La Palmera	id=g:3732556
Vereda San Antonio de La Piedra	id=g:3732557
Ciénaga Caballo	id=g:3732558
La Pedregosa	id=g:3732559
Quebrada Pedregosa	id=g:3732560
Ciénaga Gualumal	id=g:3732561
El Curito	id=g:3732562
Las Flores	id=g:3732563
Los Naranjos	id=g:3732564
Buenavista	id=g:3732565
Quebrada San Juanera	id=g:3732566
Ciénaga Los Suanes	id=g:3732567
Quebrada Macaligua	id=g:3732568
Balcones	id=g:3732569
El Cerro	id=g:3732570
Ojo de Agua	id=g:3732571
Vereda Piedras	id=g:3732572
Planadas	id=g:3732573
Yerbabuena	id=g:3732574
Rincón La Ceiba	id=g:3732575
Rincón El Tigre	id=g:3732576
Vereda El Cerro	id=g:3732577
Caracolí	id=g:3732578
Vereda Sabaneta	id=g:3732579
Batallón Ingenieros	id=g:3732580
Baraya	id=g:3732581
Sabanetas	id=g:3732582
Vereda Alto Suarez	id=g:3732583
Santo Domingo	id=g:3732584
El Peje	id=g:3732585
Sabaneta	id=g:3732586
Punta Jiménez	id=g:3732587
Alto Suárez	id=g:3732588
Punta Florida	id=g:3732589
San Pedro	id=g:3732590
El Tejar	id=g:3732591
El Curo	id=g:3732592
Punta Verde	id=g:3732593
San Matías	id=g:3732594
El Coco	id=g:3732595
Macana	id=g:3732596
El Llano	id=g:3732597
California	id=g:3732598
Santo Tomás	id=g:3732599
San Pedro	id=g:3732600
San Agustín	id=g:3732601
Quebrada San Antonio	id=g:3732602
Quebrada Chile	id=g:3732603
Punta Tio Flor	id=g:3732604
Punta La Vieja	id=g:3732605
San Ignacio	id=g:3732606
Fundamento	id=g:3732607
El Pital	id=g:3732608
Quebrada Gualila	id=g:3732609
Quebrada La Laja	id=g:3732610
Ciénaga Candelaria	id=g:3732611
Rincón Avísperos	id=g:3732612
Punta Puya Blanca	id=g:3732613
La Vega	id=g:3732614
Macanas	id=g:3732615
La Curva	id=g:3732616
Los Alpes	id=g:3732617
Pilas	id=g:3732618
El Líbano	id=g:3732619
Quebrada Lajita	id=g:3732620
Rincón Grande	id=g:3732621
Guamera	id=g:3732622
Santa Lucía	id=g:3732623
San Francisco	id=g:3732624
San Martín	id=g:3732625
Guarata	id=g:3732626
La Plata	id=g:3732627
Loma Buenavista	id=g:3732628
Hacienda Santa Helena	id=g:3732629
Hacienda La Flecha	id=g:3732630
Hacienda San José	id=g:3732631
San Javier	id=g:3732632
La Guadua	id=g:3732633
Callejona	id=g:3732634
Isla Las Yeguas	id=g:3732635
Chircal	id=g:3732636
Agua Fría	id=g:3732637
Los Placeres	id=g:3732638
Quebrada Agua Fría	id=g:3732639
La Pedregosa	id=g:3732640
La Laguna	id=g:3732641
La Gloria	id=g:3732642
Santa Fe	id=g:3732643
Quebrada La Callejona	id=g:3732644
El Carmen	id=g:3732645
El Pozón	id=g:3732646
Hacienda Guayacá	id=g:3732647
Caño La Pescadera	id=g:3732648
Paloblanco	id=g:3732649
Quebrada Aguadulce	id=g:3732650
Quebrada Clavellinera	id=g:3732651
Cañada Pozo Negro	id=g:3732652
Plata Perdida	id=g:3732653
El Trébol	id=g:3732654
Alto Arenas Blancas	id=g:3732655
Quebrada La Potrera	id=g:3732656
Quebrada El Ramo	id=g:3732657
Quebrada El Saque	id=g:3732658
Quebrada La Sanguina	id=g:3732659
Quebrada El Salto	id=g:3732660
Quebrada Helechal	id=g:3732661
Caraota	id=g:3732662
Macanal	id=g:3732663
Loma Margarita	id=g:3732664
El Llano	id=g:3732665
Hacienda San Rafael	id=g:3732666
Los Barriales	id=g:3732667
Quebrada Malamaña	id=g:3732668
El Milagro	id=g:3732669
Quebrada La Lajota	id=g:3732670
Cuchilla de Noventa	id=g:3732671
Hacienda Santa Rosa	id=g:3732672
Miraflores	id=g:3732673
Quebrada Pisgua	id=g:3732674
San Antonio	id=g:3732675
La Laguna	id=g:3732676
Menempa	id=g:3732677
Hacienda Sevilla	id=g:3732678
Quebrada El Bujío	id=g:3732679
La Granja	id=g:3732680
Ciénaga Causada	id=g:3732681
Isla Los Ponches	id=g:3732682
Páramo El Nevado	id=g:3732683
Páramo El Cajón	id=g:3732684
Laguna La Guitarra	id=g:3732685
Laguna El Sorbedero	id=g:3732686
Laguna El Nevado	id=g:3732687
Laguna Larga	id=g:3732688
Punta Larga	id=g:3732689
Sindicate	id=g:3732690
Punta Canaletal	id=g:3732691
Sapatí	id=g:3732692
Laguna Santa Teresa	id=g:3732693
Punta Garzal	id=g:3732694
Laguna Negra de Alsacia	id=g:3732695
Laguna El Cajón	id=g:3732696
Laguna La Esmeralda	id=g:3732697
Laguna del Medio	id=g:3732698
Laguna La Primavera	id=g:3732699
Quebrada Los Frailes	id=g:3732700
Punta Polo Sur	id=g:3732701
Río Bogotacito	id=g:3732702
Quebrada Escallón	id=g:3732703
Quebrada El Rosario	id=g:3732704
Quebrada Calle Real	id=g:3732705
Laguna El Rosario	id=g:3732706
Cuchilla Las Dantas	id=g:3732707
Puerto El Mamon	id=g:3732708
Quebrada La Totuma	id=g:3732709
Quebrada Faltriquera	id=g:3732710
Quebrada El Chuscal	id=g:3732711
Quebrada La Maleza	id=g:3732712
Quebrada Los Laureles	id=g:3732713
Quebrada Bogotá	id=g:3732714
Cuchilla Los Frailes	id=g:3732715
Quebrada Gabinete	id=g:3732716
Alto San Agustín	id=g:3732717
Loma El Espejo	id=g:3732718
Laguna Gobernador	id=g:3732719
Quebrada Lagunitas	id=g:3732720
Quebrada Los Yugos	id=g:3732721
Lagunitas	id=g:3732722
Tunal	id=g:3732723
La Playa	id=g:3732724
Tres Esquinas	id=g:3732725
Cuchilla Tierranegra	id=g:3732726
Cuchilla Cascada	id=g:3732727
Cascada	id=g:3732728
El Cajón	id=g:3732729
Peñas Blancas	id=g:3732730
Quebrada de Oro	id=g:3732731
El Carmen	id=g:3732732
Quebrada La Lajita	id=g:3732733
San José	id=g:3732734
Quebrada San Antonio	id=g:3732735
Maravilla	id=g:3732736
Santa Marta	id=g:3732737
Botadero	id=g:3732738
La Primavera	id=g:3732739
Quebrada Bolsa Grande	id=g:3732740
Quebrada La Panela	id=g:3732741
Cuchilla Bolsa Grande	id=g:3732742
Cuchilla Punchica	id=g:3732743
Quebrada Placitas	id=g:3732744
Quebrada Volcanera	id=g:3732745
Canadá	id=g:3732746
Alto Gavilán	id=g:3732747
Granada	id=g:3732748
Quebrada Granada	id=g:3732749
Quebrada Alcanta	id=g:3732750
Quebrada La Maleta	id=g:3732751
Las Águilas	id=g:3732752
Quebrada El Fierro	id=g:3732753
Alto El Bujío	id=g:3732754
Alto El Anzuelo	id=g:3732755
Alto El Coco	id=g:3732756
Casa de Arcos	id=g:3732757
Hacienda Guayacá	id=g:3732758
La Montana	id=g:3732759
El Urumal	id=g:3732760
La Espumosa	id=g:3732761
Loma El Cachón	id=g:3732762
Quebrada La Montaña	id=g:3732763
Alto El Naranjal	id=g:3732764
Penquefique	id=g:3732765
Hacienda La Laguna	id=g:3732766
Naranjal	id=g:3732767
El Hato	id=g:3732768
Gaona	id=g:3732769
Quebrada La Ensalada	id=g:3732770
Quebrada Guacharacala	id=g:3732771
Loma Los Arrayanes	id=g:3732772
Punta Macuratú	id=g:3732773
Hacienda Calapa	id=g:3732774
Morro Atravesado	id=g:3732775
Alto La Ermita	id=g:3732776
Punta Toto	id=g:3732777
La Potrera	id=g:3732778
La Carreña	id=g:3732779
La Despensa	id=g:3732780
Alto El Piñal	id=g:3732781
Quebrada La Arapia	id=g:3732782
Quebrada La Hoyana	id=g:3732783
Quebrada El Piñal	id=g:3732784
Zanjón Los Aviones	id=g:3732785
Rincón Hoya Ancha	id=g:3732786
Zanjón San Francisco	id=g:3732787
Quebrada Calapa	id=g:3732788
La Salina	id=g:3732789
Alto Mercado	id=g:3732790
San Luis	id=g:3732791
Rincón Guamalito	id=g:3732792
Montefrío	id=g:3732793
Chonriche	id=g:3732794
La Angostura	id=g:3732795
Hacienda Aguabuena	id=g:3732796
Coromorito	id=g:3732797
Las Flores	id=g:3732798
Trompeto	id=g:3732799
Vahondo	id=g:3732800
La Ronda	id=g:3732801
Hacienda El Prado	id=g:3732802
Ciénaga Saloa	id=g:3732803
Quebrada Carpintera	id=g:3732804
La Morena	id=g:3732805
El Pienta	id=g:3732806
Hacienda Piedrancha	id=g:3732807
Hacienda La Villa	id=g:3732808
Arroyo La Poza	id=g:3732809
Hacienda Argentina	id=g:3732810
Hacienda Las Flores	id=g:3732811
Quebrada La Vicenta	id=g:3732812
Quebrada La Mus	id=g:3732813
Quebrada La Vidala	id=g:3732814
Quebrada La Tenería	id=g:3732815
Ciénaga Purgatorio	id=g:3732816
Los Bagres	id=g:3732817
Quebrada La Flora	id=g:3732818
Quebrada Carpintera	id=g:3732819
Quebrada La Vallada	id=g:3732820
El Cedro	id=g:3732821
El Amparo	id=g:3732822
Amansagatos	id=g:3732823
El Urumal	id=g:3732824
Platanillo	id=g:3732825
San José	id=g:3732826
Morro Platanillo	id=g:3732827
Barro Blanco	id=g:3732828
Hacienda San Isidro	id=g:3732829
Hacienda Mata Redonda	id=g:3732830
Portachuelo	id=g:3732831
Loma Sevilla	id=g:3732832
Arroyo Remanganaguas	id=g:3732833
San Vicente	id=g:3732834
Pie de Alto	id=g:3732835
Angosturas	id=g:3732836
Quebrada San Joaquín	id=g:3732837
Quebrada Campo Hermoso	id=g:3732838
Hacienda Chaguatá	id=g:3732839
Quebrada Olabica	id=g:3732840
Nueva Ola	id=g:3732841
Hacienda Santa Rosa	id=g:3732842
La Esmeralda	id=g:3732843
Quebrada Las Minas	id=g:3732844
La Pradera	id=g:3732845
Punta El Anzuelo	id=g:3732846
Sabana Los Coclises	id=g:3732847
Ultimo Caso	id=g:3732848
Las Medias	id=g:3732849
Las Flores	id=g:3732850
San Rafael	id=g:3732851
Hacienda Vargas	id=g:3732852
Rovira	id=g:3732853
Santa Rita	id=g:3732854
La Peñuela	id=g:3732855
Bolsa Granda	id=g:3732856
La Trinidad	id=g:3732857
Bolsa Chica	id=g:3732858
Hacienda San Miguel	id=g:3732859
Quebrada Macanillo	id=g:3732860
Méjico	id=g:3732861
Hacienda Sirena	id=g:3732862
Quebrada Pantanera	id=g:3732863
La Florida	id=g:3732864
Loma San Joaquín	id=g:3732865
Buenos Aires	id=g:3732866
Hacienda San Eloy	id=g:3732867
Quebrada Verdera	id=g:3732868
San Antonio	id=g:3732869
La Lajita	id=g:3732870
La Fronconia	id=g:3732871
Caño Alisos	id=g:3732872
