Cisy	id=g:3101270
Cieszyn	id=g:7532301
Miączyn	id=g:7532302
Kostomłoty	id=g:7532303
Kamienna Góra	id=g:7532304
Kornowac	id=g:7532305
Serokomla	id=g:7532306
Bełżec	id=g:7532307
Olszówka	id=g:7532308
Płaska	id=g:7532309
Banie	id=g:7532310
Szudziałowo	id=g:7532311
Trzebownisko	id=g:7532312
Popielów	id=g:7532313
Siedlec	id=g:7532314
Pruchnik	id=g:7532315
Kalinowo	id=g:7532316
Prostki	id=g:7532317
Kowale Oleckie	id=g:7532318
Złotów	id=g:7532319
Strachówka	id=g:7532320
Lipka	id=g:7532321
Żurawica	id=g:7532322
Gostynin	id=g:7532323
Lasowice Wielkie	id=g:7532324
Wiązownica	id=g:7532325
Juchnowiec Kościelny	id=g:7532326
Strzegowo	id=g:7532327
Zabrodzie	id=g:7532328
Stara Kornica	id=g:7532329
Kiwity	id=g:7532330
Dąbrowa Górnicza	id=g:7532331
Łaskarzew	id=g:7532332
Lipno	id=g:7532333
Baboszewo	id=g:7532334
Nowa Wieś Wielka	id=g:7532335
Janowice Wielkie	id=g:7532336
Rejowiec	id=g:7532337
Czarna	id=g:7532338
Rachanie	id=g:7532339
Borzęcin	id=g:7532340
Krzywcza	id=g:7532341
Pacyna	id=g:7532342
Sułoszowa	id=g:7532343
Żory	id=g:7532344
Szczurowa	id=g:7532345
Głowno	id=g:7532346
Tuchomie	id=g:7532347
Brzeziny	id=g:7532348
Szczawin Kościelny	id=g:7532349
Brudzew	id=g:7532350
Gielniów	id=g:7532351
Biskupice	id=g:7532352
Rossosz	id=g:7532353
Mielnik	id=g:7532354
Przykona	id=g:7532355
Igołomia-Wawrzeńczyce	id=g:7532356
Drwinia	id=g:7532357
Mogilany	id=g:7532358
Słupsk	id=g:7532359
Lutomiersk	id=g:7532360
Sulmierzyce	id=g:7532361
Kodrąb	id=g:7532362
Wijewo	id=g:7532363
Komorniki	id=g:7532364
Masłowice	id=g:7532365
Skierniewice	id=g:7532366
Rogów	id=g:7532367
Kotlin	id=g:7532368
Dąbrówno	id=g:7532369
Pątnów	id=g:7532370
Pęczniew	id=g:7532371
Damasławek	id=g:7532372
Inowłódz	id=g:7532373
Konin	id=g:7532374
Suchy Las	id=g:7532375
Szumowo	id=g:7532376
Niwiska	id=g:7532377
Murów	id=g:7532378
Baranów	id=g:7532379
Limanowa	id=g:7532380
Pawonków	id=g:7532381
Nozdrzec	id=g:7532382
Pokój	id=g:7532383
Kołbaskowo	id=g:7532384
Kuczbork-Osada	id=g:7532385
Laszki	id=g:7532386
Nowa Wieś Lęborska	id=g:7532387
Wicko	id=g:7532388
Suwałki	id=g:7532389
Lidzbark Warmiński	id=g:7532390
Godkowo	id=g:7532391
Przytuły	id=g:7532392
Jasionówka	id=g:7532393
Zarszyn	id=g:7532394
Frysztak	id=g:7532395
Zawady	id=g:7532396
Grębów	id=g:7532397
Zarzecze	id=g:7532398
Dwikozy	id=g:7532399
Wielkie Oczy	id=g:7532400
Sieciechów	id=g:7532401
Potok Wielki	id=g:7532402
Wierzbno	id=g:7532403
Korczew	id=g:7532404
Przesmyki	id=g:7532405
Stary Lubotyń	id=g:7532406
Wąsewo	id=g:7532407
Latowicz	id=g:7532408
Repki	id=g:7532409
Lelis	id=g:7532410
Wągrowiec	id=g:7532411
Lubartów	id=g:7532412
Opole	id=g:7532413
Nowy Targ	id=g:7532414
Rozogi	id=g:7532415
Siemiątkowo	id=g:7532416
Boćki	id=g:7532417
Lubiewo	id=g:7532418
Kolno	id=g:7532419
Stężyca	id=g:7532420
Ustka	id=g:7532421
Rutki	id=g:7532422
Studzienice	id=g:7532423
Tarłów	id=g:7532424
Radecznica	id=g:7532425
Sierakowice	id=g:7532426
Dębnica Kaszubska	id=g:7532427
Wiślica	id=g:7532428
Gaworzyce	id=g:7532429
Krosno	id=g:7532430
Wejherowo	id=g:7532431
Budzyń	id=g:7532432
Golub-Dobrzyń	id=g:7532433
Chełm	id=g:7532434
Werbkowice	id=g:7532435
Tworóg	id=g:7532436
Radowo Małe	id=g:7532437
Świętochłowice	id=g:7532438
Kobiele Wielkie	id=g:7532439
Wilków	id=g:7532440
Brąszewice	id=g:7532441
Brzeźnio	id=g:7532442
Tuszów Narodowy	id=g:7532443
Osiek Jasielski	id=g:7532444
Rząśnik	id=g:7532445
Wiązowna	id=g:7532446
Raciąż	id=g:7532447
Grybów	id=g:7532448
Działdowo	id=g:7532449
Drelów	id=g:7532450
Budziszewice	id=g:7532451
Wola Uhruska	id=g:7532452
Żołynia	id=g:7532453
Sochocin	id=g:7532454
Józefów	id=g:7532455
Nowy Dwór Mazowiecki	id=g:7532456
Hajnówka	id=g:7532457
Rzeczniów	id=g:7532458
Osiek	id=g:7532459
Koszyce	id=g:7532460
Stryszów	id=g:7532461
Wysokie Mazowieckie	id=g:7532462
Ełk	id=g:7532463
Stare Juchy	id=g:7532464
Brzeżno	id=g:7532465
Moskorzew	id=g:7532466
Żarnów	id=g:7532467
Dubeninki	id=g:7532468
Wisznice	id=g:7532469
Starogard Gdański	id=g:7532470
Człuchów	id=g:7532471
Przeworsk	id=g:7532472
Grunwald	id=g:7532473
Rzeszów	id=g:7532474
Komańcza	id=g:7532475
Sanok	id=g:7532476
Miedziana Góra	id=g:7532477
Suszec	id=g:7532478
Łaziska	id=g:7532479
Karpacz	id=g:7532480
Oława	id=g:7532481
Brzuze	id=g:7532482
Kijewo Królewskie	id=g:7532483
Abramów	id=g:7532484
Rejowiec Fabryczny	id=g:7532485
Bestwina	id=g:7532486
Rybczewice	id=g:7532487
Unisław	id=g:7532488
Załuski	id=g:7532489
Wielka Nieszawka	id=g:7532490
Zławieś Wielka	id=g:7532491
Książki	id=g:7532492
Niegosławice	id=g:7532493
Osielsko	id=g:7532494
Kęsowo	id=g:7532495
Stary Zamość	id=g:7532496
Sadki	id=g:7532497
Skarżysko Kościelne	id=g:7532498
Lisków	id=g:7532499
Wodzierady	id=g:7532500
Raniżów	id=g:7532501
Ostrołęka	id=g:7532502
Tarnobrzeg	id=g:7532503
Promna	id=g:7532504
Lubin	id=g:7532505
Śniadowo	id=g:7532506
Jeżowe	id=g:7532507
Świlcza	id=g:7532508
Dobrzyniewo Duże	id=g:7532509
Szklarska Poręba	id=g:7532510
Dubiecko	id=g:7532511
Krypno	id=g:7532512
Andrzejewo	id=g:7532513
Nadarzyn	id=g:7532514
Pieszyce	id=g:7532515
Krzynowłoga Mała	id=g:7532516
Borkowice	id=g:7532517
Smołdzino	id=g:7532518
Kołaki Kościelne	id=g:7532519
Mrozy	id=g:7532520
Kaliska	id=g:7532521
Tychy	id=g:7532522
Nowa Karczma	id=g:7532523
Choczewo	id=g:7532524
Szemud	id=g:7532525
Jaraczewo	id=g:7532526
Lubasz	id=g:7532527
Połajewo	id=g:7532528
Zawidów	id=g:7532529
Milejewo	id=g:7532530
Kraszewice	id=g:7532531
Poręba	id=g:7532532
Brodnica	id=g:7532533
Inowrocław	id=g:7532534
Włodowice	id=g:7532535
Bytom	id=g:7532536
Częstochowa	id=g:7532537
Koszalin	id=g:7532538
Lipno	id=g:7532539
Żórawina	id=g:7532540
Dobroszyce	id=g:7532541
Tarnów	id=g:7532542
Jerzmanowa	id=g:7532543
Skrwilno	id=g:7532544
Czernikowo	id=g:7532545
Dobrcz	id=g:7532546
Dąbrowa	id=g:7532547
Jeziorzany	id=g:7532548
Toruń	id=g:7532549
Kłodawa	id=g:7532550
Telatyn	id=g:7532551
Strzeleczki	id=g:7532552
Biszcza	id=g:7532553
Czyżew-Osada	id=g:7532554
Lewin Kłodzki	id=g:7532555
Białaczów	id=g:7532556
Czudec	id=g:7532557
Wąsosz	id=g:7532558
Wisła	id=g:7532559
Nowa Słupia	id=g:7532560
Stolno	id=g:7532561
Laskowa	id=g:7532562
Lipie	id=g:7532563
Szczyrk	id=g:7532564
Wapno	id=g:7532565
Słupia (Konecka)	id=g:7532566
Ciechocinek	id=g:7532567
Łukowica	id=g:7532568
Słopnice	id=g:7532569
Rybno	id=g:7532570
Łubnice	id=g:7532571
Radomsko	id=g:7532572
Rumia	id=g:7532573
Konopnica	id=g:7532574
Dalików	id=g:7532575
Polska Cerekiew	id=g:7532576
Subkowy	id=g:7532577
Leżajsk	id=g:7532578
Borowa	id=g:7532579
Poświętne	id=g:7532580
Mińsk Mazowiecki	id=g:7532581
Giżycko	id=g:7532582
Biłgoraj	id=g:7532583
Otwock	id=g:7532584
Nowy Sącz	id=g:7532585
Tczew	id=g:7532586
Pępowo	id=g:7532587
Dobrzyca	id=g:7532588
Tczew	id=g:7532589
Rędziny	id=g:7532590
Świnna	id=g:7532591
Świerklany	id=g:7532592
Wojciechów	id=g:7532593
Tuczna	id=g:7532594
Łubniany	id=g:7532595
Lubanie	id=g:7532596
Łagów	id=g:7532597
Przechlewo	id=g:7532598
Kobierzyce	id=g:7532599
Elbląg	id=g:7532600
Łyse	id=g:7532601
Pabianice	id=g:7532602
Łęczyca	id=g:7532603
Stara Kiszewa	id=g:7532604
Boguszów-Gorce	id=g:7532605
Sokołów Podlaski	id=g:7532606
Głogów	id=g:7532607
Siennica Różana	id=g:7532608
Ostrówek	id=g:7532609
Majdan Królewski	id=g:7532610
Besko	id=g:7532612
Jasło	id=g:7532613
Niedrzwica Duża	id=g:7532614
Przeciszów	id=g:7532615
Lubenia	id=g:7532616
Wałcz	id=g:7532617
Pałecznica	id=g:7532618
Wejherowo	id=g:7532619
Sztutowo	id=g:7532620
Lębork	id=g:7532621
Cedry Wielkie	id=g:7532622
Piaski	id=g:7532623
Kwidzyn	id=g:7532624
Nowe Miasto Lubawskie	id=g:7532625
Ożarowice	id=g:7532626
Gorzyce	id=g:7532627
Węgierska Górka	id=g:7532628
Nowa Sól	id=g:7532629
Oleśnica	id=g:7532630
Nowosolna	id=g:7532631
Siepraw	id=g:7532632
Świekatowo	id=g:7532633
Wilkołaz	id=g:7532634
Bochnia	id=g:7532635
Komarówka Podlaska	id=g:7532636
Miedźna	id=g:7532637
Gorlice	id=g:7532638
Wieliczki	id=g:7532639
Widawa	id=g:7532640
Mszana Dolna	id=g:7532641
Miastków Kościelny	id=g:7532642
Luboń	id=g:7532643
Będków	id=g:7532644
Lgota Wielka	id=g:7532645
Mędrzechów	id=g:7532646
Jejkowice	id=g:7532647
Aleksandrów Kujawski	id=g:7532648
Bolesławiec	id=g:7532649
Nowy Targ	id=g:7532650
Słupia	id=g:7532651
Bełchatów	id=g:7532652
Spytkowice	id=g:7532653
Łękawica	id=g:7532654
Waganiec	id=g:7532655
Złotoryja	id=g:7532656
Darłowo	id=g:7532657
Jawor	id=g:7532658
Słupca	id=g:7532659
Chełmiec	id=g:7532660
Łużna	id=g:7532661
Dynów	id=g:7532665
Horodło	id=g:7532666
Gubin	id=g:7532667
Lubicz	id=g:7532668
Marianowo	id=g:7532669
Złotoryja	id=g:7532670
Trąbki Wielkie	id=g:7532671
Jadów	id=g:7532672
Kurzętnik	id=g:7532673
Iwkowa	id=g:7532674
Gilowice	id=g:7532675
Radymno	id=g:7532676
Ząbki	id=g:7532677
Żelechlinek	id=g:7532678
Skomlin	id=g:7532679
Nowy Duninów	id=g:7532680
Zębowice	id=g:7532681
Żagań	id=g:7532682
Gać	id=g:7532683
Modliborzyce	id=g:7532684
Poświętne	id=g:7532685
Nieszawa	id=g:7532686
Sośnie	id=g:7532687
Koczała	id=g:7532688
Jaświły	id=g:7532689
Miękinia	id=g:7532690
Łomża	id=g:7532691
Bulkowo	id=g:7532692
Węgrów	id=g:7532693
Mała Wieś	id=g:7532694
Radzanowo	id=g:7532695
Jodłowa	id=g:7532696
Krośnice	id=g:7532697
Krynica Morska	id=g:7532698
Kołobrzeg	id=g:7532699
Łanięta	id=g:7532700
Rąbino	id=g:7532701
Brodnica	id=g:7532702
Kuźnica	id=g:7532703
Mikołajki Pomorskie	id=g:7532704
Orzesze	id=g:7532705
Racibórz	id=g:7532706
Kolno	id=g:7532707
Kalety	id=g:7532708
Nagłowice	id=g:7532709
Piechowice	id=g:7532710
Chojnów	id=g:7532711
Pielgrzymka	id=g:7532712
Ostrów Wielkopolski	id=g:7532713
Gaszowice	id=g:7532714
Ksawerów	id=g:7532715
Maszewo	id=g:7532716
Przemęt	id=g:7532717
Górzyca	id=g:7532718
Obsza	id=g:7532719
Kraśniczyn	id=g:7532720
Trawniki	id=g:7532721
Niedźwiedź	id=g:7532722
Płock	id=g:7532723
Grybów	id=g:7532724
Ślemień	id=g:7532725
Rytro	id=g:7532726
Michałowice	id=g:7532727
Nawojowa	id=g:7532728
Męcinka	id=g:7532729
Radymno	id=g:7532730
Wąbrzeźno	id=g:7532731
Gromadka	id=g:7532732
Brody	id=g:7532733
Wadowice Górne	id=g:7532734
Niemce	id=g:7532735
Kurów	id=g:7532736
Kutno	id=g:7532737
Sadlinki	id=g:7532738
Skarżysko-Kamienna	id=g:7532739
Rudniki	id=g:7532740
Łoniów	id=g:7532741
Dąbrowa Zielona	id=g:7532742
Żyrardów	id=g:7532743
Wysokie	id=g:7532744
Przasnysz	id=g:7532745
Klembów	id=g:7532746
Podegrodzie	id=g:7532747
Potworów	id=g:7532748
Kruszyna	id=g:7532749
Dębno	id=g:7532750
Wielka Wieś	id=g:7532751
Czorsztyn	id=g:7532752
Belsk Duży	id=g:7532753
Solec nad Wisłą	id=g:7532754
Płośnica	id=g:7532755
Czarny Dunajec	id=g:7532756
Miedźno	id=g:7532757
Piotrków Trybunalski	id=g:7532758
Kościerzyna	id=g:7532759
Milejczyce	id=g:7532760
Sandomierz	id=g:7532761
Trojanów	id=g:7532762
Zielonki	id=g:7532763
Suchy Dąb	id=g:7532764
Zabierzów	id=g:7532765
Krościenko nad Dunajcem	id=g:7532766
Popów	id=g:7532767
Działdowo	id=g:7532768
Górowo Iławeckie	id=g:7532769
Leszno	id=g:7532770
Gowarczów	id=g:7532771
Fałków	id=g:7532772
Jodłownik	id=g:7532773
Kamienica	id=g:7532774
Dobra	id=g:7532775
Izbicko	id=g:7532776
Łapsze Niżne	id=g:7532777
Solina	id=g:7532778
Parzęczew	id=g:7532779
Ozorków	id=g:7532780
Zduny	id=g:7532781
Grodzisko Dolne	id=g:7532782
Koźminek	id=g:7532783
Racławice	id=g:7532784
Gorlice	id=g:7532785
Krynice	id=g:7532786
Radgoszcz	id=g:7532787
Wolanów	id=g:7532788
Bukowno	id=g:7532789
Pysznica	id=g:7532790
Łęka Opatowska	id=g:7532791
Szczytniki	id=g:7532792
Chodów	id=g:7532793
Lipinki	id=g:7532794
Słaboszów	id=g:7532795
Michałów	id=g:7532796
Bodzechów	id=g:7532797
Kruklanki	id=g:7532798
Lubień	id=g:7532799
Błędów	id=g:7532800
Sanniki	id=g:7532801
Czajków	id=g:7532802
Pcim	id=g:7532803
Doruchów	id=g:7532804
Czernichów	id=g:7532805
Raciechowice	id=g:7532806
Odrzywół	id=g:7532807
Rusinów	id=g:7532808
Kawęczyn	id=g:7532809
Iwanowice	id=g:7532810
Tokarnia	id=g:7532811
Wiśniowa	id=g:7532812
Wągrowiec	id=g:7532813
Nowa Sucha	id=g:7532814
Siedlce	id=g:7532815
Pakosław	id=g:7532816
Łososina Dolna	id=g:7532817
Zebrzydowice	id=g:7532818
Parchowo	id=g:7532819
Kocmyrzów-Luborzyca	id=g:7532820
Gródek nad Dunajcem	id=g:7532821
Puszcza Mariańska	id=g:7532822
Łącko	id=g:7532823
Marciszów	id=g:7532824
Łabowa	id=g:7532825
Łapanów	id=g:7532826
Liszki	id=g:7532827
Oporów	id=g:7532828
Nowodwór	id=g:7532829
Korzenna	id=g:7532830
Wiskitki	id=g:7532831
Łyszkowice	id=g:7532832
Bolesławiec	id=g:7532833
Czastary	id=g:7532834
Galewice	id=g:7532835
Wartkowice	id=g:7532836
Buczek	id=g:7532837
Nowa Brzeźnica	id=g:7532838
Lututów	id=g:7532839
Sokolniki	id=g:7532840
Zadzim	id=g:7532841
Pokrzywnica	id=g:7532842
Gidle	id=g:7532843
Sędziejowice	id=g:7532844
Rząśnia	id=g:7532845
Włocławek	id=g:7532846
Żegocina	id=g:7532847
Mykanów	id=g:7532848
Główczyce	id=g:7532849
Trzebieszów	id=g:7532850
Osiek	id=g:7532851
Gniezno	id=g:7532852
Mszana Dolna	id=g:7532853
Krasnystaw	id=g:7532854
Nowa Sól	id=g:7532855
Dolice	id=g:7532856
Bledzew	id=g:7532857
Dobrzeń Wielki	id=g:7532858
Puck	id=g:7532859
Sławoborze	id=g:7532860
Świeszyno	id=g:7532861
Terespol	id=g:7532862
Świdwin	id=g:7532863
Zakrzewo	id=g:7532864
Dąbrowa Chełmińska	id=g:7532865
Gietrzwałd	id=g:7532866
Radomin	id=g:7532867
Brzeźnica	id=g:7532868
Lublin	id=g:7532869
Hrubieszów	id=g:7532870
Darłowo	id=g:7532871
Malechowo	id=g:7532872
Myszków	id=g:7532873
Bobrowo	id=g:7532874
Czerwin	id=g:7532875
Lisia Góra	id=g:7532876
Skrzyszów	id=g:7532877
Stromiec	id=g:7532878
Zbuczyn	id=g:7532879
Adamówka	id=g:7532880
Krzeszów	id=g:7532881
Rychliki	id=g:7532882
Wojcieszów	id=g:7532883
Szastarka	id=g:7532884
Zbójna	id=g:7532885
Rudziniec	id=g:7532886
Tczów	id=g:7532887
Czerwińsk nad Wisłą	id=g:7532888
Mława	id=g:7532889
Buczkowice	id=g:7532890
Słupia (Jędrzejowska)	id=g:7532891
Stare Pole	id=g:7532892
Pyskowice	id=g:7532893
Panki	id=g:7532894
Żywiec	id=g:7532895
Milówka	id=g:7532896
Goraj	id=g:7532897
Ulan-Majorat	id=g:7532898
Sadkowice	id=g:7532899
Rzezawa	id=g:7532900
Polanka Wielka	id=g:7532901
Smyków	id=g:7532902
Konopnica	id=g:7532903
Słupsk	id=g:7532904
Chmielno	id=g:7532905
Turośń Kościelna	id=g:7532906
Bartniczka	id=g:7532907
Srokowo	id=g:7532908
Rokietnica	id=g:7532909
Mycielin	id=g:7532910
Świątki	id=g:7532911
Łeba	id=g:7532912
Elbląg	id=g:7532913
Olsztyn	id=g:7532914
Dygowo	id=g:7532915
Rymań	id=g:7532916
Tarnowo Podgórne	id=g:7532917
Dobra (Szczecińska)	id=g:7532918
Nowe Miasto nad Wartą	id=g:7532919
Dominowo	id=g:7532920
Zaniemyśl	id=g:7532921
Wilczyce	id=g:7532922
Będzin	id=g:7532923
Niegowa	id=g:7532924
Bielsko-Biała	id=g:7532925
Pawłowice	id=g:7532926
Istebna	id=g:7532927
Lipnik	id=g:7532928
Janów	id=g:7532929
Wojciechowice	id=g:7532930
Mściwojów	id=g:7532931
Stoszowice	id=g:7532932
Marcinowice	id=g:7532933
Grajewo	id=g:7532934
Mysłakowice	id=g:7532935
Wisznia Mała	id=g:7532936
Domaniów	id=g:7532937
Grębocice	id=g:7532938
Radwanice	id=g:7532939
Przeworno	id=g:7532940
Żukowice	id=g:7532941
Ruja	id=g:7532942
Mietków	id=g:7532943
Legnickie Pole	id=g:7532944
Brzozie	id=g:7532945
Rojewo	id=g:7532946
Złotniki Kujawskie	id=g:7532947
Świedziebnia	id=g:7532948
Śliwice	id=g:7532949
Marki	id=g:7532950
Gościeradów	id=g:7532951
Niedźwiada	id=g:7532952
Karczmiska	id=g:7532953
Ostrówek	id=g:7532954
Grudziądz	id=g:7532955
Włocławek	id=g:7532956
Dzwola	id=g:7532957
Łopiennik Górny	id=g:7532958
Janowiec	id=g:7532959
Dębowa Kłoda	id=g:7532960
Borki	id=g:7532961
Kiernozia	id=g:7532962
Kikół	id=g:7532963
Ulhówek	id=g:7532964
Chorkówka	id=g:7532965
Dębica	id=g:7532966
Dąbrowa	id=g:7532967
Gródek	id=g:7532968
Turawa	id=g:7532969
Ćmielów	id=g:7532976
Drzewica	id=g:7532977
Tuszyn	id=g:7532978
Stawiski	id=g:7532979
Kleczew	id=g:7532980
Rzgów	id=g:7532981
Zawadzkie	id=g:7532982
Maków Podhalański	id=g:7532983
Skała	id=g:7532984
Pogorzela	id=g:7532985
Głuchołazy	id=g:7532986
Lubsko	id=g:7532987
Połaniec	id=g:7532988
Koronowo	id=g:7532989
Nidzica	id=g:7532990
Chełmek	id=g:7532991
Żarki	id=g:7532992
Wąsosz	id=g:7532993
Drezdenko	id=g:7532994
Krzepice	id=g:7532995
Sułkowice	id=g:7532996
Jelcz-Laskowice	id=g:7532997
Rabka-Zdrój	id=g:7532998
Dziwnów	id=g:7532999
Sieraków	id=g:7533000
Wieliczka	id=g:7533001
Sędziszów	id=g:7533002
Wielichowo	id=g:7533003
Myślibórz	id=g:7533004
Miłomłyn	id=g:7533005
Kłobuck	id=g:7533006
Warka	id=g:7533007
Daleszyce	id=g:7533008
Lipsko	id=g:7533009
Byczyna	id=g:7533010
Połczyn-Zdrój	id=g:7533011
Ożarów Mazowiecki	id=g:7533012
Polkowice	id=g:7533013
Pasłęk	id=g:7533014
Lidzbark	id=g:7533015
Żerków	id=g:7533016
Sztum	id=g:7533017
Chmielnik	id=g:7533018
Miejska Górka	id=g:7533019
Łaszczów	id=g:7533020
Kobylin	id=g:7533021
Pyzdry	id=g:7533022
Złocieniec	id=g:7533023
Jarocin	id=g:7533024
Pniewy	id=g:7533025
Wiązów	id=g:7533026
Szamocin	id=g:7533027
Tychowo	id=g:7533028
Siewierz	id=g:7533029
Końskie	id=g:7533030
Bogatynia	id=g:7533031
Przecław	id=g:7533032
Świątniki Górne	id=g:7533033
Koniecpol	id=g:7533034
Mordy	id=g:7533035
Środa Śląska	id=g:7533036
Trzebnica	id=g:7533037
Niemcza	id=g:7533038
Opoczno	id=g:7533039
Rakoniewice	id=g:7533040
Sława	id=g:7533041
Strzelin	id=g:7533042
Sędziszów Małopolski	id=g:7533043
Niemodlin	id=g:7533044
Kunów	id=g:7533045
Lądek-Zdrój	id=g:7533046
Kalisz Pomorski	id=g:7533047
Czerwieńsk	id=g:7533048
Brześć Kujawski	id=g:7533049
Łapy	id=g:7533050
Ciężkowice	id=g:7533051
Łęczna	id=g:7533052
Radzyń Chełmiński	id=g:7533053
Krajenka	id=g:7533054
Proszowice	id=g:7533055
Kamień Pomorski	id=g:7533056
Kartuzy	id=g:7533057
Knyszyn	id=g:7533058
Gryfice	id=g:7533059
Pińczów	id=g:7533060
Nowy Tomyśl	id=g:7533061
Wołów	id=g:7533062
Dukla	id=g:7533063
Raszków	id=g:7533064
Jedwabne	id=g:7533065
Sieniawa	id=g:7533066
Kołaczyce	id=g:7533067
Pszczyna	id=g:7533068
Frombork	id=g:7533069
Głogów Małopolski	id=g:7533070
Książ Wielkopolski	id=g:7533071
Ryglice	id=g:7533072
Bystrzyca Kłodzka	id=g:7533073
Suchedniów	id=g:7533074
Nowy Dwór Gdański	id=g:7533075
Pasym	id=g:7533076
Głogówek	id=g:7533077
Żelechów	id=g:7533078
Opatów	id=g:7533079
Ożarów	id=g:7533080
Prudnik	id=g:7533081
Głubczyce	id=g:7533082
Gołańcz	id=g:7533083
Radków	id=g:7533084
Resko	id=g:7533085
Kępno	id=g:7533086
Janikowo	id=g:7533087
Łabiszyn	id=g:7533088
Parczew	id=g:7533089
Sompolno	id=g:7533090
Zator	id=g:7533091
Pułtusk	id=g:7533092
Twardogóra	id=g:7533093
Barczewo	id=g:7533094
Leśna	id=g:7533095
Boguchwała	id=g:7533096
Annopol	id=g:7533097
Kłodawa	id=g:7533098
Nowogród Bobrzański	id=g:7533099
Czerniejewo	id=g:7533100
Jasień	id=g:7533101
Serock	id=g:7533102
Złoczew	id=g:7533103
Dobczyce	id=g:7533104
Stary Sącz	id=g:7533105
Małogoszcz	id=g:7533106
Międzybórz	id=g:7533107
Poniec	id=g:7533108
Kąty Wrocławskie	id=g:7533109
Wronki	id=g:7533110
Biały Bór	id=g:7533111
Czechowice-Dziedzice	id=g:7533112
Żabno	id=g:7533113
Murowana Goślina	id=g:7533114
Szczawnica	id=g:7533115
Brzesko	id=g:7533116
Myślenice	id=g:7533117
Zbąszyń	id=g:7533118
Ulanów	id=g:7533119
Wyśmierzyce	id=g:7533120
Nowogród	id=g:7533121
Radzymin	id=g:7533122
Myszyniec	id=g:7533123
Zdzieszowice	id=g:7533124
Krzyż Wielkopolski	id=g:7533125
Krobia	id=g:7533126
Mikstat	id=g:7533127
Lwówek Śląski	id=g:7533128
Witnica	id=g:7533129
Zelów	id=g:7533130
Działoszyn	id=g:7533131
Kalwaria Zebrzydowska	id=g:7533132
Kolonowskie	id=g:7533133
Skoczów	id=g:7533134
Krzanowice	id=g:7533135
Zawichost	id=g:7533136
Korsze	id=g:7533137
Miłakowo	id=g:7533138
Pisz	id=g:7533139
Stawiszyn	id=g:7533140
Szamotuły	id=g:7533141
Ostrów Lubelski	id=g:7533142
Trzcianka	id=g:7533143
Kietrz	id=g:7533144
Choroszcz	id=g:7533145
Michałowo	id=g:7533146
Brusy	id=g:7533147
Stąporków	id=g:7533148
Łosice	id=g:7533149
Błażowa	id=g:7533150
Kępice	id=g:7533151
Woźniki	id=g:7533152
Jeziorany	id=g:7533153
Osieczna	id=g:7533154
Wyrzysk	id=g:7533155
Ostrzeszów	id=g:7533156
Wolsztyn	id=g:7533157
Dębno	id=g:7533158
Szczytna	id=g:7533159
Niepołomice	id=g:7533160
Przemków	id=g:7533161
Nakło nad Notecią	id=g:7533162
Bełżyce	id=g:7533163
Sulechów	id=g:7533164
Karczew	id=g:7533165
Działoszyce	id=g:7533166
Osiek	id=g:7533167
Orzysz	id=g:7533168
Zduny	id=g:7533169
Bobolice	id=g:7533170
Pleszew	id=g:7533171
Złoty Stok	id=g:7533172
Chojna	id=g:7533173
Nowe Warpno	id=g:7533174
Suchań	id=g:7533175
Wołczyn	id=g:7533176
Barlinek	id=g:7533177
Nowogard	id=g:7533178
Jastrowie	id=g:7533179
Wąchock	id=g:7533180
Stryków	id=g:7533181
Krasnobród	id=g:7533182
Międzyzdroje	id=g:7533183
Torzym	id=g:7533184
Czerwionka-Leszczyny	id=g:7533185
Dobra	id=g:7533186
Prochowice	id=g:7533187
Sobótka	id=g:7533188
Kluczbork	id=g:7533189
Ośno Lubuskie	id=g:7533190
Kozienice	id=g:7533191
Stęszew	id=g:7533192
Przedecz	id=g:7533193
Błonie	id=g:7533194
Ruciane-Nida	id=g:7533195
Dzierzgoń	id=g:7533196
Zwoleń	id=g:7533197
Ryki	id=g:7533198
Bytów	id=g:7533199
Ząbkowice Śląskie	id=g:7533200
Lwówek	id=g:7533201
Rogoźno	id=g:7533202
Rawicz	id=g:7533203
Łobżenica	id=g:7533204
Zwierzyniec	id=g:7533205
Drawno	id=g:7533206
Nekla	id=g:7533207
Rymanów	id=g:7533208
Iłowa	id=g:7533209
Ryn	id=g:7533210
Mrocza	id=g:7533211
Międzychód	id=g:7533212
Barwice	id=g:7533213
Ścinawa	id=g:7533214
Zagórów	id=g:7533215
Wieruszów	id=g:7533216
Leśnica	id=g:7533217
Oleszyce	id=g:7533218
Góra Kalwaria	id=g:7533219
Recz	id=g:7533220
Koźmin Wielkopolski	id=g:7533221
Szepietowo	id=g:7533222
Tolkmicko	id=g:7533223
Opalenica	id=g:7533224
Nałęczów	id=g:7533225
Żnin	id=g:7533226
Gogolin	id=g:7533227
Kostrzyn	id=g:7533228
Dąbrowa Białostocka	id=g:7533229
Buk	id=g:7533230
Sokołów Małopolski	id=g:7533231
Gniewkowo	id=g:7533232
Dobra	id=g:7533233
Tarnogród	id=g:7533234
Mogilno	id=g:7533235
Kamień Krajeński	id=g:7533236
Ujście	id=g:7533237
Barcin	id=g:7533238
Gostyń	id=g:7533239
Halinów	id=g:7533240
Sulęcin	id=g:7533241
Krzeszowice	id=g:7533242
Bychawa	id=g:7533243
Kałuszyn	id=g:7533244
Alwernia	id=g:7533245
