Bérétékounda	id=g:2460109
Bamba-Tenndé	id=g:6866924
Ogol	id=g:6866926
Guinédié	id=g:6866928
Tourougo	id=g:6866930
Yadasongo	id=g:6866932
Daga	id=g:6866934
Déguéré	id=g:6866936
Ogodiré	id=g:6866938
Anakila	id=g:6866940
Sourinndé	id=g:6866941
Soye	id=g:6866942
Anakila	id=g:6866943
Orokamba	id=g:6866944
Anakadié	id=g:6866945
Dorou	id=g:6866946
Diennsagou	id=g:6866947
Kenngué	id=g:6866948
Gangouroubouro	id=g:6866949
Kassawa	id=g:6866950
Boré	id=g:6866951
Banikani	id=g:6866952
Sanaoro	id=g:6866953
Sédourou	id=g:6866954
Goudiodourou	id=g:6866955
Barapiré	id=g:6866956
Tinnto	id=g:6866957
Yassi	id=g:6866958
Nahabéné	id=g:6866959
Patin	id=g:6866960
Ogodourou	id=g:6866961
Ségouma-Sogou	id=g:6866962
Kamokoro	id=g:6866963
Léré	id=g:6866964
Danadourou	id=g:6866965
Tourou	id=g:6866966
Ségnébéné	id=g:6866967
Ené	id=g:6866968
Sadjir	id=g:6866969
Ogodourou	id=g:6866970
Karakam	id=g:6866971
Gouïffal	id=g:6866972
Dérou	id=g:6866973
Dinnga	id=g:6866975
Baraniongolé	id=g:6866977
Timessogou	id=g:6866979
Mombourou	id=g:6866981
Sassougo	id=g:6866983
Anamoella	id=g:6866985
Témégolo	id=g:6866987
Modori	id=g:6866989
Tiémama	id=g:6866991
Oustanga	id=g:6866993
Sembéré	id=g:6866995
Djimérou	id=g:6866997
Don	id=g:6866999
Goro	id=g:6867001
Goudiadourou	id=g:6867003
Tagourou	id=g:6867005
Ourou	id=g:6867007
Nakomodo	id=g:6867009
Daga	id=g:6867011
Gandakilama	id=g:6867013
Kama-Golo	id=g:6867015
Andioubolo	id=g:6867017
Kaï	id=g:6867019
Yamé	id=g:6867021
Komagna	id=g:6867023
Idiéli-Douno	id=g:6867025
Yawa	id=g:6867027
Guimini	id=g:6867029
Korou	id=g:6867031
Konsogoudo	id=g:6867033
Inndarou	id=g:6867035
Yabatalou	id=g:6867037
Bagourou	id=g:6867039
Wol-Anakanda	id=g:6867041
Korolou	id=g:6867043
Woro	id=g:6867045
Périgourou	id=g:6867047
Anamouila	id=g:6867049
Adakaoura	id=g:6867051
Oroségou	id=g:6867053
Kontogourou	id=g:6867055
Perkana	id=g:6867057
Barelirou	id=g:6867059
Orogourou	id=g:6867061
Durkou	id=g:6867063
Dorodon	id=g:6867065
Diangolou	id=g:6867067
Sondol	id=g:6867069
Kouroundé	id=g:6867071
Baraféra	id=g:6867073
Tonou	id=g:6867075
Tomboguina	id=g:6867077
Bondou	id=g:6867079
Tanossougou	id=g:6867081
Kérou	id=g:6867083
Sokora	id=g:6867085
To	id=g:6867087
Danga	id=g:6867089
Anlouangouala	id=g:6867091
Koubel	id=g:6867093
Ngoné	id=g:6867095
Gamba	id=g:6867097
Tan	id=g:6867099
Niamina-Déba	id=g:6867101
Abdou-Habé	id=g:6867103
Sango-Tienndé	id=g:6867105
Nomono	id=g:6867107
Dienngué-Dina	id=g:6867109
Tabia	id=g:6867111
Youré	id=g:6867113
Djidjina	id=g:6867115
Wimbondou	id=g:6867117
Wali	id=g:6867119
Orossogou	id=g:6867121
Ogassogou	id=g:6867123
Bégnima	id=g:6867125
Gani-Lé	id=g:6867127
Garou-Lé	id=g:6867129
Tarakoro	id=g:6867131
Tiédékanda	id=g:6867133
Damakana	id=g:6867135
Ninga	id=g:6867137
Garou-Do	id=g:6867139
Aïré Gan	id=g:6867141
Ganou	id=g:6867143
Ené	id=g:6867145
Logobara	id=g:6867147
Wo-Guina	id=g:6867149
Nomono-Tinndé	id=g:6867151
Amadioma	id=g:6867153
Simi	id=g:6867155
Dogo	id=g:6867157
Ganassogou	id=g:6867159
Sonngobia	id=g:6867161
Ségobala	id=g:6867163
Pessogou	id=g:6867165
Doundé	id=g:6867167
Gasoungou	id=g:6867169
Madina	id=g:6867171
Bougou	id=g:6867173
Tilé	id=g:6867175
Yawakanda	id=g:6867177
Dinnguidanga	id=g:6867179
Kalibombo	id=g:6867181
Dandoli	id=g:6867183
Gologoulé	id=g:6867185
Sinnkarma	id=g:6867187
Pouralou	id=g:6867189
Venndéguélé	id=g:6867191
Tonniomé	id=g:6867193
Wolo-Wolo	id=g:6867195
Kolountanga	id=g:6867197
Dioubaïrou	id=g:6867199
Sokolo	id=g:6867201
Sassari	id=g:6867203
Diombolodo	id=g:6867205
Bargoumou	id=g:6867207
Dobolo	id=g:6867209
Edé	id=g:6867211
Daga	id=g:6867213
Orotouna	id=g:6867215
Ogossogou	id=g:6867217
Walia	id=g:6867219
Téli	id=g:6867221
Saradona	id=g:6867223
Elé	id=g:6867225
Gama	id=g:6867227
Sinnsaré	id=g:6867229
Koniantombo	id=g:6867231
Tonganabové	id=g:6867233
Ogoténé	id=g:6867235
Sadiakanda	id=g:6867237
Tobara	id=g:6867239
Logo	id=g:6867241
Diantakaye	id=g:6867447
Sennséladjé	id=g:6867449
Sinngo	id=g:6867451
Santou	id=g:6867453
Dianvéli	id=g:6867455
Abdoul-Karimou	id=g:6867457
Sémina-Kourou	id=g:6867459
Néma	id=g:6867461
Takoutala	id=g:6867463
Koutala	id=g:6867465
Dennga-Saré	id=g:6867467
Dennga-Ouro	id=g:6867469
Po	id=g:6867471
Sambéré	id=g:6867473
Simina	id=g:6867475
Saré-Soma	id=g:6867477
Saré-Déra	id=g:6867479
Papara	id=g:6867481
Saré-Nguéou	id=g:6867483
Ouro-Nguéou	id=g:6867485
Bobovel	id=g:6867487
Goumbo	id=g:6867489
Kayel-Toupel	id=g:6867491
Saré-Hamadi	id=g:6867493
Komi	id=g:6867495
Moussavel	id=g:6867497
Velingara	id=g:6867499
Tépavial	id=g:6867501
Ségué-Bougué	id=g:6867503
Béré	id=g:6867505
Sassourou	id=g:6867507
Samoloye	id=g:6867509
Senndiéval	id=g:6867511
Saré-Para	id=g:6867513
Dianvéli	id=g:6867515
Bougué	id=g:6867517
Bomboukoré	id=g:6867519
Baïma	id=g:6867521
Goundaka	id=g:6867523
Sogodougou	id=g:6867525
Piro	id=g:6867527
Soroboro	id=g:6867529
Bandiougou	id=g:6867531
Kansila	id=g:6867533
Mbéba	id=g:6867535
Koko	id=g:6867537
Molinntakou-Ouro	id=g:6867539
Molinntakou-Saré	id=g:6867541
Dani-Ouro	id=g:6867543
Korenndiou	id=g:6867545
Bombori	id=g:6867547
Kargue	id=g:6867549
Namagué	id=g:6867551
Doro	id=g:6867553
Niana	id=g:6867555
Bara	id=g:6867557
Digari	id=g:6867559
Diéni	id=g:6867561
Goro	id=g:6867563
Gourari	id=g:6867565
Dokol	id=g:6867567
Dougo	id=g:6867569
Damagari	id=g:6867571
Guimari	id=g:6867573
Djigui	id=g:6867575
Néou	id=g:6867577
Sokari	id=g:6867579
Emmbari	id=g:6867581
Sare-Airé	id=g:6867583
Midio-Bouri	id=g:6867585
Ambassa	id=g:6867587
Tinngourou	id=g:6867589
Diamangolo	id=g:6867591
Horé-Niva	id=g:6867593
Toumpou	id=g:6867595
Ninngari	id=g:6867597
Tguiri	id=g:6867599
Kori-Maoundé	id=g:6867601
Vaou	id=g:6867603
Boro	id=g:6867605
Dari	id=g:6867607
Moni	id=g:6867639
Trompesé	id=g:6867640
Ti-n-Takanit	id=g:6869528
Ghalaman	id=g:6869529
Ti-n-Essâli	id=g:6869530
Ti-n-Bonghon	id=g:6869531
I-n-Séghélèn	id=g:6869532
I-n-Erbé	id=g:6869533
Ti-n-Erbé	id=g:6869534
Ti-n-Akraf	id=g:6869535
I-n-Assamèt	id=g:6869536
I-n-Abao	id=g:6869537
I-n-Tèrdjitèn	id=g:6869538
I-n-Baniararnèn	id=g:6869539
I-n-Adiola	id=g:6869540
I-n-Banta	id=g:6869541
I-n-Bakatèn	id=g:6869542
Ti-n-Tazoulam	id=g:6869543
Ti-n-Dambayata	id=g:6869544
I-n-Ekian	id=g:6869545
I-n-Orfan	id=g:6869546
I-n-Tèrdjitèn	id=g:6869547
Ti-n-Tabakat	id=g:6869548
Ti-n-Tazolti	id=g:6869549
Ti-n-Amarèn	id=g:6869550
I-n-Tikinissa	id=g:6869551
I-n-Abeurokam	id=g:6869552
I-n-Gorinchan	id=g:6869553
Ti-n-Amarid	id=g:6869554
I-n-Lamaouan	id=g:6869555
I-n-Edièd	id=g:6869556
I-n-Abadié	id=g:6869557
Ti-n-Adolo	id=g:6869558
I-n-Koulanèn	id=g:6869559
I-n-Chaguèchèn	id=g:6869560
Ti-n-Amarid	id=g:6869561
I-n-Enérèn	id=g:6869562
I-n-Abéroum	id=g:6869563
I-n-Lamaouan	id=g:6869564
Ti-n-Taélé	id=g:6869565
I-n-Abadié	id=g:6869566
I-n-Boubèl	id=g:6869567
Ti-n-Améléas	id=g:6869568
Ti-n-Zazi	id=g:6869569
I-n-Gariaten	id=g:6869570
Ti-n-Téladeurzèn	id=g:6869571
I-n-Gariatèn	id=g:6869572
I-n-Essin	id=g:6869573
Ti-n-Adolo	id=g:6869574
I-n-Diaman	id=g:6869575
I-n-Bakatèn	id=g:6869576
Ti-n-Tadéni	id=g:6869577
Ti-n-Tabakat	id=g:6869578
Ti-n-Assolmi	id=g:6869579
Ti-n-Karouatèn	id=g:6869580
Ti-n-Tabakat	id=g:6869581
Ti-n-Téchèk	id=g:6869582
Ti-n-Aglèn	id=g:6869583
Ti-n-Adiorof	id=g:6869584
Ti-n-Fadé	id=g:6869585
I-n-Tililt	id=g:6869586
Ti-n-Babou	id=g:6869587
Ti-n-Assolmi	id=g:6869588
I-n-Orfan	id=g:6869589
I-n-Aèld	id=g:6869590
Ti-n-Babou	id=g:6869591
Ti-n-Goménèn	id=g:6869592
Ti-n-Amarouan	id=g:6869593
I-n-Ébram	id=g:6869594
Ti-n-Taralamt	id=g:6869595
Ti-n-Tilèn	id=g:6869596
I-n-Tozamé	id=g:6869597
Ti-n-Tamaman	id=g:6869598
I-n-Tozamé	id=g:6869599
Ti-n-Gouyadi	id=g:6869600
Ti-n-Tachouri	id=g:6869601
I-n-Nangay	id=g:6869602
Ti-n-Térikèn	id=g:6869603
I-n-Dègdéba	id=g:6869604
I-n-Tertfi	id=g:6869605
I-n-Dègdéba	id=g:6869606
Ti-n-Téchak	id=g:6869607
I-n-Éjarou	id=g:6869608
I-n-Eménas	id=g:6869609
I-n-Guerdanen	id=g:6869610
Ti-n-Tégrin	id=g:6869611
Ti-n-Arab	id=g:6869612
Oussoua	id=g:6869613
Issoua	id=g:6869614
Téna	id=g:6869615
Sarabango	id=g:6869616
Tassout	id=g:6869617
Bourèy	id=g:6869618
Djio	id=g:6869619
Boundou Soué	id=g:6869620
Koussougui	id=g:6869621
Kobou	id=g:6869622
Oubérédo	id=g:6869623
Tionbou	id=g:6869624
Boussigui	id=g:6869625
Ourokoymankobé	id=g:6869626
Dossou Tondo	id=g:6869627
Ortondé	id=g:6869628
Dounou	id=g:6869629
Simbi	id=g:6869630
Tièmbourou	id=g:6869631
Diamtoukoulé	id=g:6869632
Arbanguèy	id=g:6869633
Gadévit	id=g:6869634
Koboudiéna	id=g:6869635
Tondi Bio	id=g:6869636
Touriéna	id=g:6869637
Dara	id=g:6869638
Dièndélinga	id=g:6869639
Bourgou	id=g:6869640
Diorissan	id=g:6869641
Amniganda	id=g:6869642
Timbsèy	id=g:6869643
Garmi	id=g:6869644
Ouami	id=g:6869645
Bougueydi	id=g:6869646
Foulankriyaba	id=g:6869647
Maygoubou	id=g:6869648
Tondi Garia	id=g:6869649
Tara	id=g:6869650
Tédou	id=g:6869651
Galou Sadié	id=g:6869652
Dakakouko	id=g:6869653
Galou Déo	id=g:6869654
Dakafiountou	id=g:6869655
Bèrbèy	id=g:6869656
Gouélèy	id=g:6869657
Barkoussi	id=g:6869658
Dakabiba	id=g:6869659
Zankinian	id=g:6869660
Gouryèy Fokou	id=g:6869661
Ganyagui Fimbi	id=g:6869662
Kobahi	id=g:6869663
Fossa	id=g:6869664
Hoakaré Katia	id=g:6869665
Djilinta	id=g:6869666
Abinda	id=g:6869667
Anndarouman	id=g:6869668
Kourmi	id=g:6869669
Gonta	id=g:6869670
Hondé	id=g:6869671
Damsosso	id=g:6869672
Ganta Tondo	id=g:6869673
Tchiroual	id=g:6869674
Agoufou	id=g:6869675
Kondoukou	id=g:6869676
Narki	id=g:6869677
Timbadiaoual	id=g:6869678
Tondibongo	id=g:6869679
Haokaré	id=g:6869680
Tiborarin	id=g:6869681
Aboka	id=g:6869682
Aboka	id=g:6869683
Banè Bandia	id=g:6869684
Fatafali	id=g:6869685
Kourmi	id=g:6869686
Ganfa Tondo	id=g:6869687
Toupéré	id=g:6869688
Gouba	id=g:6869689
Kolonkoki	id=g:6869690
Bani Bandia	id=g:6869691
Soudoumèzé	id=g:6869692
Nianbango	id=g:6869693
Bissékoukèy	id=g:6869694
Tchiroual	id=g:6869695
Bangui Mallan	id=g:6869696
Kabila	id=g:6869697
Sabangou	id=g:6869698
Ilahatan	id=g:6869699
Sèno	id=g:6869700
Taylatin	id=g:6869701
Djigarbangou	id=g:6869702
Zangalotan	id=g:6869703
Léguilégui	id=g:6869704
Dimamou	id=g:6869705
Annaka	id=g:6869706
Zorolitan	id=g:6869707
Tchèylé Goro	id=g:6869708
Bani Goro	id=g:6869709
Yararné	id=g:6869710
Bélia	id=g:6869711
Téchoeurk	id=g:6869712
Eguérit	id=g:6869713
Idbadararné	id=g:6869714
Cheutséita	id=g:6869715
Karkaratèn	id=g:6869716
Amédeun	id=g:6869717
Akarkara	id=g:6869718
Dimamou	id=g:6869719
Taoulilèt	id=g:6869720
Tiguirikoa	id=g:6869721
Tito Laouin	id=g:6869722
Tongou	id=g:6869723
Azorof	id=g:6869724
Fousnélou	id=g:6869725
Edièf Tandeurdèn	id=g:6869726
Tadabount	id=g:6869727
Amadiali	id=g:6869728
Diré	id=g:6869729
Kibabou	id=g:6869730
Diré	id=g:6869731
Adiar Nédièf	id=g:6869732
Tarabo	id=g:6869733
Amadiali	id=g:6869734
Tafichit	id=g:6869735
Almaritèn	id=g:6869736
Chètmalaras	id=g:6869737
Chètmalaki	id=g:6869738
Tibouknatèn	id=g:6869739
Bétélou	id=g:6869740
Tamsénan	id=g:6869741
Azabar	id=g:6869742
Tagachout	id=g:6869743
Tamsénan	id=g:6869744
Tikiniouin	id=g:6869745
Agarara	id=g:6869746
Tibouknatèn	id=g:6869747
Achaguech	id=g:6869748
Soudou Kamateur	id=g:6869749
Echaran	id=g:6869750
Badardaram	id=g:6869751
Tchachil	id=g:6869752
Tidiachiouèn	id=g:6869753
Azegueur	id=g:6869754
Baibouni	id=g:6869755
Azégueur	id=g:6869756
Taoualat	id=g:6869757
Ikechman	id=g:6869758
Ekacham	id=g:6869759
Taralambé	id=g:6869760
Askot	id=g:6869761
Bèlfou	id=g:6869762
Marmar	id=g:6869763
Arodout	id=g:6869764
Finta	id=g:6869765
Éray	id=g:6869766
Abao	id=g:6869767
Adiarara	id=g:6869768
Ibabou	id=g:6869769
Aèld	id=g:6869770
Ouartin Danèn	id=g:6869771
Takalafat	id=g:6869772
Abankor	id=g:6869773
Daka Djouga	id=g:6872482
Daka Moamdoudou	id=g:6872483
Daka-Kondyo	id=g:6872484
Gouni	id=g:6872485
Mola	id=g:6872486
Malébé	id=g:6872487
Dioulof	id=g:6872488
Ti-n-Tafarat	id=g:6872489
Ti-n-Tafarat	id=g:6872490
Bounyoukou	id=g:6872491
Tenguéré	id=g:6872492
Gourbanati	id=g:6872493
Amni	id=g:6872494
I-n-Aïs	id=g:6872495
Amni	id=g:6872496
Amni	id=g:6872497
I-n-Denar	id=g:6872498
I-n-Denar	id=g:6872499
Méfata	id=g:6872500
Tarboka	id=g:6872501
Chatarin	id=g:6872502
Kalzangoye	id=g:6872503
Kadya Fitobé	id=g:6872504
Tézé	id=g:6872505
Tououn	id=g:6872506
Todi Garya	id=g:6872507
Togomeré Pobi	id=g:6872508
Leyfata	id=g:6872509
I-n-Daman	id=g:6872510
I-n-Daman	id=g:6872511
Ti-n-Azogoy	id=g:6872512
Ti-n-Adyatafan	id=g:6872513
Cheik Malaki	id=g:6872514
Sèguéran	id=g:6872515
Oualbi	id=g:6872516
Oualbi	id=g:6872517
Badbaden	id=g:6872518
Karadyé	id=g:6872519
Homi	id=g:6872520
Dyamaldé	id=g:6872521
Tchirowan	id=g:6872522
Tazoli	id=g:6872523
Soudoumézed	id=g:6872524
Adakoumet	id=g:6872525
Ti-n-Aal	id=g:6872526
Ti-n-Mataoulé	id=g:6872527
Peté Homi	id=g:6872528
Kipi	id=g:6872529
I-n-Baraguen	id=g:6872530
Baragbara	id=g:6872531
Ti-n-Tanarouatin	id=g:6872532
Tioutili	id=g:6872533
Pichi	id=g:6872534
Sénamongo	id=g:6872535
Ti-n-Aboro	id=g:6872536
Mouto	id=g:6872537
Ti-n-Sida	id=g:6872538
Ti-n-Agadaan	id=g:6872539
Moundo Outorou	id=g:6872540
Sènamongo	id=g:6872541
Kolonkoti	id=g:6872542
Pétadara	id=g:6872543
Tondigousou	id=g:6872544
Sahindé	id=g:6872545
Atah	id=g:6872546
Goubi	id=g:6872547
Ouro-Koladé	id=g:6872548
Hamdi Ba	id=g:6872549
Dagama	id=g:6872550
Grimari-Diouambé	id=g:6872551
Gandébalo	id=g:6872552
Ouro Hamdi	id=g:6872553
Goumpoul	id=g:6872554
Goumpoul	id=g:6872555
Kouga	id=g:6872556
Fourourou	id=g:6872557
Gai	id=g:6872558
Piringa	id=g:6872559
Mata	id=g:6872560
Loro-Younga	id=g:6872561
Loro Habe	id=g:6872562
Koya Imla	id=g:6872563
Youna	id=g:6872564
Youna Inde	id=g:6872565
Itiri	id=g:6872566
Palol Ndyayé	id=g:6872567
Gorouwa	id=g:6872568
Momni	id=g:6872569
Guittiram	id=g:6872570
Nyassongo	id=g:6872571
Tabim	id=g:6872572
Tilékokou	id=g:6872573
Ogui	id=g:6872574
Koyo	id=g:6872575
Dyamaga	id=g:6872576
Tandi	id=g:6872577
Sarnyéré	id=g:6872578
Bôyandé	id=g:6872579
Tindama	id=g:6872580
Dambaré	id=g:6872581
Ti-n-Tabakat	id=g:6872582
Koutou	id=g:6872583
Tilda Adora	id=g:6872584
Kodyoléha	id=g:6872585
Kikiri	id=g:6872586
Singama	id=g:6872587
Fossikani	id=g:6872588
Ankoli	id=g:6872589
Baloula	id=g:6872590
Bôga	id=g:6872591
Tofi	id=g:6872592
Dyayé	id=g:6872593
Kokozi	id=g:6872594
Bamguel Tyoupel	id=g:6872595
Tirimissi	id=g:6872596
Kormodi	id=g:6872597
Bebi	id=g:6872598
Dyamfarma	id=g:6872599
Dansakossoro	id=g:6872600
Bantazi	id=g:6872601
Dongou	id=g:6872602
Ségué Taka	id=g:6872603
Almi	id=g:6872604
Gorol	id=g:6872605
Doudé	id=g:6872606
Taami	id=g:6872607
Odoal Taré	id=g:6872608
Goafal	id=g:6872609
Soudingo	id=g:6872610
Yemni	id=g:6872611
Banguel Tiouli	id=g:6872612
Kochiman Gorou	id=g:6872613
Perlo	id=g:6872614
Dankani	id=g:6872615
Midyaka	id=g:6872616
Gorodji	id=g:6872617
Koboili	id=g:6872618
Ali Moussa	id=g:6872619
Gomeré	id=g:6872620
Tondibéri	id=g:6872621
Tyofol	id=g:6872622
Toguel Togolé	id=g:6872623
Togomala Balifoulé	id=g:6872624
Darooual	id=g:6872625
Boyandé	id=g:6872626
Yôrou	id=g:6872627
Boulaye	id=g:6872628
Agaba	id=g:6872629
Ti-n-Aouarouar	id=g:6872630
Jintibankou	id=g:6872631
Kérébangou	id=g:6872632
Boubangay	id=g:6872633
Tyatya	id=g:6872634
Dounan	id=g:6872635
Tyatya	id=g:6872636
Ti-n-Edi	id=g:6872637
Kourouatan	id=g:6872638
Nelbal	id=g:6872639
Ganderé	id=g:6872640
Taféré	id=g:6872641
Darouma	id=g:6872642
Ounan	id=g:6872643
Orardidéré	id=g:6872644
Goungou Banga	id=g:6872645
Pételboula	id=g:6872646
Alaambilé Gangané	id=g:6872647
Goabay	id=g:6872648
Karam Gongabé	id=g:6872649
Pétel Adou	id=g:6872650
Soufi	id=g:6872651
Mounyou	id=g:6872652
Tondya	id=g:6872653
Ouilaoula	id=g:6872654
Ouiguéne Oungou	id=g:6872655
Nokoua	id=g:6872656
Aoussi	id=g:6872657
Débèel	id=g:6872658
Kavorou	id=g:6872659
Kéra	id=g:6872660
Gordala-Aiga	id=g:6872661
Tanga	id=g:6872662
Gamra	id=g:6872663
Kéri	id=g:6872664
Doussoungou	id=g:6872665
Toua	id=g:6872666
Tila	id=g:6872667
Dounda	id=g:6872668
Lougui	id=g:6872669
Foforo	id=g:6872670
Zohoulani	id=g:6872671
Mogo	id=g:6872672
Bamguel	id=g:6872673
Baoudi	id=g:6872674
Kolongo	id=g:6872675
Aghapété	id=g:6872676
Baraoussi	id=g:6872677
Bebi	id=g:6872678
Fèrèro	id=g:6872679
Bamaoul	id=g:6872680
Maréal	id=g:6872681
Omga	id=g:6872682
Omga	id=g:6872683
Angati	id=g:6872684
Ama	id=g:6872685
Ama	id=g:6872686
Bamguel	id=g:6872687
Pitirigua	id=g:6872688
Balma	id=g:6872689
Sari	id=g:6872690
Kolongo	id=g:6872691
Bourana	id=g:6872692
Ouro Tei	id=g:6872693
Babouro	id=g:6872694
Almina	id=g:6872695
Albegma	id=g:6872696
Lovol Kadji	id=g:6872697
Bonta	id=g:6872698
Yolem	id=g:6872699
Banbari	id=g:6872700
Tyaaté	id=g:6872701
Sangay	id=g:6872702
Tamsara	id=g:6872703
Adyael	id=g:6872704
Dambaré	id=g:6872705
Naki	id=g:6872706
Boa	id=g:6872707
Boukadyarma	id=g:6872708
Fétooroual	id=g:6872709
Ogonyam	id=g:6872710
Oumi	id=g:6872711
Yamaaman	id=g:6872712
Ouamdé	id=g:6872713
Fétomaro	id=g:6872714
Dyamaldé	id=g:6872715
Bobodji	id=g:6872716
Tyofol	id=g:6872717
Bounti	id=g:6872718
Gana	id=g:6872719
Dyowal	id=g:6872720
Takili	id=g:6872721
Falol	id=g:6872722
Totouma	id=g:6872723
Bodji-Bodji	id=g:6872724
Dâni	id=g:6872725
Erensi	id=g:6872726
Totoundé	id=g:6872727
Ti-n-Amaran	id=g:6872728
Benzéma	id=g:6872729
Soma	id=g:6872730
Sénamongo	id=g:6872731
Anakoukou Kodyolé	id=g:6872732
Inani	id=g:6872733
Ouoroga	id=g:6872734
Karam Bangaola	id=g:6872735
Saouni	id=g:6872736
Bagouna	id=g:6872737
Palenamadé	id=g:6872738
Ti-n-Ambal	id=g:6872739
Gouroul Kéléfi	id=g:6872740
Takill	id=g:6872741
Koboili	id=g:6872742
Banga	id=g:6872743
Dondouli	id=g:6872744
Taua	id=g:6872745
Torobani	id=g:6872746
Korobodié	id=g:6872747
Daréguéré	id=g:6872748
Tyoumguel	id=g:6872749
Bandaga	id=g:6872750
Douna	id=g:6872751
Nyongoul	id=g:6872752
Korkana	id=g:6873884
Pén Noti	id=g:6873885
Guéddérou	id=g:6873886
Dantiandé	id=g:6873887
Diomzigo	id=g:6873888
Kadiaré	id=g:6873889
Karassen	id=g:6873890
Débéré	id=g:6873891
Madougou	id=g:6873892
Pin	id=g:6873893
Baguél	id=g:6873894
Silildé	id=g:6873895
Boumgui	id=g:6873896
Malgou	id=g:6873897
Bouldé	id=g:6873898
Moniékana	id=g:6873899
Pétoy	id=g:6873900
Diorbana	id=g:6873901
Guéddé	id=g:6873902
Boulmataka	id=g:6873903
Féto Orényîwa	id=g:6873904
Rossoni	id=g:6873910
Guésséoua	id=g:6873911
Tiaïguél	id=g:6873912
Yiloa	id=g:6873913
Pétél Ouaraoua	id=g:6873914
Tidmidda	id=g:6873915
Tadialél	id=g:6873916
Diayamboa	id=g:6873917
Patakiri	id=g:6873918
Ti-n-Essamane	id=g:6873919
Oukoulourou	id=g:6873927
Ounoukodié	id=g:6873928
Louguél Badésso	id=g:6873929
Péré Bamguél	id=g:6873930
Péto Mbola	id=g:6873931
Séno Guédél	id=g:6873932
Pétél	id=g:6873933
Péto Kobi	id=g:6873934
Atitiélodi	id=g:6873935
Tyilouguél Baba Diayé	id=g:6873936
Dambo	id=g:6873937
Loubél Oror	id=g:6873966
Boki Diaoulé	id=g:6873967
Ouakou	id=g:6873968
Tiléré	id=g:6873969
Orangou	id=g:6873970
Gassél	id=g:6873971
Yéroboulo	id=g:6873972
Aldiambéré	id=g:6873973
Léténo	id=g:6873974
Fété Ndiabé	id=g:6873979
Younoussa	id=g:6873983
Pétél Gaoudé	id=g:6873984
Sola	id=g:6873985
Bourouol Bagalénga	id=g:6873986
Touribiol Pamarél	id=g:6873987
Tilamdiata	id=g:6873988
Féto Diaé	id=g:6873989
Séno Mango	id=g:6873990
Touribiol Pamarél	id=g:6873991
Taroutay	id=g:6873992
Diaya	id=g:6873993
Laddé Soum	id=g:6873994
Tilawati	id=g:6873995
Oukoulourou	id=g:6874024
Féto Tanni	id=g:6874025
Kembédi	id=g:6874858
Torokouma	id=g:6874859
Niaabougou	id=g:6874860
Timikan	id=g:6874861
Sama	id=g:6874862
Daga	id=g:6874864
Mankina	id=g:6874865
Niama	id=g:6874866
Lanfiéra	id=g:6874867
Sassambaré	id=g:6874868
Gandaga	id=g:6874871
Tiamaguina	id=g:6874872
Kassogou	id=g:6874873
Touenné	id=g:6874874
Kougodiégué	id=g:6874875
Kambiama	id=g:6874876
Kouma	id=g:6874877
Ko	id=g:6874878
Sossa	id=g:6874879
Mankanou Oubéré	id=g:6874880
Gourikel	id=g:6874882
Bentingué	id=g:6874883
Orossogou	id=g:6874884
Dobé	id=g:6874885
Bou	id=g:6874886
Yéguéré	id=g:6874887
Tilabo	id=g:6874888
Kassogou	id=g:6874889
Sonfounou	id=g:6874890
Insogou	id=g:6874891
Tagalé	id=g:6874892
Ara	id=g:6874893
Diouan	id=g:6874894
També	id=g:6874895
Djinassogou	id=g:6874896
Dao	id=g:6874897
So	id=g:6874898
Doukoro	id=g:6874899
Tissogou	id=g:6874900
Wogo	id=g:6874901
Sirakoro	id=g:6874902
Nongo	id=g:6874903
Mandina Ali	id=g:6874904
Mandina Ouro	id=g:6874905
Boundéri	id=g:6874906
Dianwélé	id=g:6874907
Sessiguinyi	id=g:6874908
Ogoboro	id=g:6874909
Ouroubougou	id=g:6874910
Wariyéro	id=g:6874911
Mana	id=g:6874912
Bankoma	id=g:6874913
Ira	id=g:6874914
Sirikélé	id=g:6874915
Férobé	id=g:6874916
Togon	id=g:6874917
Diarédé	id=g:6874918
Sokanda	id=g:6874919
Tasséréma	id=g:6874920
Balawa	id=g:6874921
Basséri	id=g:6874922
Dienna	id=g:6874923
Bara	id=g:6874924
Dianga	id=g:6874925
Insogou	id=g:6874926
Démindian	id=g:6874927
Balé	id=g:6874928
Déguessogou	id=g:6874929
Naïdé	id=g:6874930
Oro Kourou Kanda	id=g:6874931
Wendiana Kanda	id=g:6874932
Néma	id=g:6874933
Oronséré	id=g:6874934
Wédikoro	id=g:6874935
Sirabougou	id=g:6874936
Aridiana	id=g:6874937
Donkono	id=g:6874938
Lanfiéra	id=g:6874939
Tinani	id=g:6874940
Diensay	id=g:6874941
Massakana	id=g:6874942
Zogora	id=g:6874943
Soumba	id=g:6874944
Wélingara	id=g:6874945
Soula	id=g:6874946
Foulamdama	id=g:6874947
Ubanhiéré	id=g:6874948
Kaladorou	id=g:6874949
Sérida	id=g:6874950
Lagassagou Kanda	id=g:6874951
Djinajo	id=g:6874952
Bazogou Kanda	id=g:6874953
Sansogou	id=g:6874954
Sokoro Kanda	id=g:6874955
Diensagou	id=g:6874956
Démédia	id=g:6874957
Baraguina	id=g:6874958
