Maytabaro	id=g:6812486
Owele-Utchi	id=g:2319563
Utat	id=g:2319564
River Utari	id=g:2319565
Utarhavwarien	id=g:2319566
Utanglang	id=g:2319567
Utange	id=g:2319568
Utana	id=g:2319569
Utakele	id=g:2319570
Utaji	id=g:2319571
Utai	id=g:2319572
Utagudu	id=g:2319573
Utagba Uno	id=g:2319574
Utagba	id=g:2319575
Utachu	id=g:2319576
Uta	id=g:2319578
Nsun Odot	id=g:2319579
Osungwe	id=g:2319580
Usung Urua	id=g:2319581
Usung Esuk Odot	id=g:2319582
Usung Esuk	id=g:2319583
Usumutong	id=g:2319584
Usuman	id=g:2319585
Usuman	id=g:2319586
Usum	id=g:2319587
River Usulu	id=g:2319588
Usukpan	id=g:2319589
Usuk Obio Ediene	id=g:2319590
Usak Effiat	id=g:2319591
Usubu	id=g:2319592
River Usu	id=g:2319593
River Ussuman	id=g:2319594
Ussu	id=g:2319595
Ussa	id=g:2319596
Ozoro	id=g:2319597
Usonigbe	id=g:2319598
Usogba	id=g:2319599
Usmman	id=g:2319600
Usiefrun	id=g:2319601
Usi	id=g:2319602
River Ushongu	id=g:2319603
Ushim	id=g:2319604
Ushie	id=g:2319605
Ushere	id=g:2319606
Ushema	id=g:2319607
Ushapa	id=g:2319608
Ushan Bissa	id=g:2319609
Ushaman Dutsi	id=g:2319610
Ushama	id=g:2319611
Ushama	id=g:2319612
Ushai	id=g:2319613
Ushafa	id=g:2319614
Ushafa	id=g:2319615
Ushafa	id=g:2319616
Ushafa	id=g:2319617
Usha	id=g:2319618
Usere	id=g:2319619
Use Offot	id=g:2319620
Usenyi Ngurore	id=g:2319621
Useni	id=g:2319622
Usen	id=g:2319623
Uselu	id=g:2319624
Use Ikot Usuan	id=g:2319625
Use Ikot Edet	id=g:2319626
Use Ikot Ebio	id=g:2319627
Use	id=g:2319628
Usan	id=g:2319629
Usaman	id=g:2319630
Usalle	id=g:2319631
Usaku	id=g:2319632
Usaka-Umu-Ofo	id=g:2319633
Usaka-Elegu	id=g:2319634
Usaka	id=g:2319635
Usaka	id=g:2319636
Usaa	id=g:2319637
Usaa	id=g:2319638
Usaa	id=g:2319639
Usa	id=g:2319640
Uruovo Owhe	id=g:2319641
Uruobo-Okija	id=g:2319642
Uruma	id=g:2319643
Urum	id=g:2319644
Uruk Uso	id=g:2319645
Uruk Otong	id=g:2319646
Uruk Esiet	id=g:2319647
Uruk Echiet	id=g:2319648
Uruk Ata	id=g:2319649
Uruk Ata	id=g:2319650
Uruk Ata	id=g:2319651
Urhehue	id=g:2319652
Uru-Emede	id=g:2319653
Uruba Paro	id=g:2319654
Uruata Creek	id=g:2319655
Urua Okok	id=g:2319656
Urua Ndung Efana	id=g:2319657
Uruama	id=g:2319658
Urualla	id=g:2319659
Urua Ita	id=g:2319660
Uruagu	id=g:2319661
Urua Edetobo	id=g:2319663
Urraga	id=g:2319664
Uro Tukun	id=g:2319665
River Uroro	id=g:2319666
Urora	id=g:2319667
Uromi	id=g:2319668
Urole	id=g:2319669
Uroho	id=g:2319670
Urohi	id=g:2319671
Uroh	id=g:2319672
Uro Ajowa	id=g:2319673
River Uria	id=g:2319674
Urhuokhokhor	id=g:2319675
Urhono	id=g:2319676
Urhomehen	id=g:2319677
Urhokuosa	id=g:2319678
Urhokuosa	id=g:2319680
Urhodo	id=g:2319681
Urhobo Camp	id=g:2319682
Urhobo Camp	id=g:2319683
River Urhobo	id=g:2319684
Urhiowha	id=g:2319685
Urezen	id=g:2319686
Urejusisin	id=g:2319687
Uregi	id=g:2319688
Ureghin	id=g:2319689
Urau	id=g:2319690
Ura Nta Umuarandu	id=g:2319691
Uran Ringa	id=g:2319692
Uran Gashi	id=g:2319693
Uraba	id=g:2319694
Uquo	id=g:2319695
Upuba	id=g:2319696
Upper Ogun Forest Reserve	id=g:2319697
Upper Ogun Estate Plantation	id=g:2319698
Upper Guinea	id=g:2319699
Upper Ebuoya	id=g:2319700
Upor	id=g:2319701
Upidah	id=g:2319702
Upe	id=g:2319703
Upe	id=g:2319704
Uokha	id=g:2319705
Unyor	id=g:2319706
Unyene	id=g:2319707
Unye	id=g:2319708
Unwana	id=g:2319709
Unum	id=g:2319710
Unuk	id=g:2319711
Unubi	id=g:2319712
Unuame	id=g:2319713
Unthlur Kuthli	id=g:2319714
River Unren	id=g:2319715
River Unoota	id=g:2319716
Unongu	id=g:2319717
Unom	id=g:2319718
Unom	id=g:2319719
Unom	id=g:2319720
Unkwoi	id=g:2319721
Unkwan-Turaki	id=g:2319722
Unipepeiye	id=g:2319723
Ungwa Tanari	id=g:2319724
Ungwar Tipi	id=g:2319725
Ungwar Sarkin Shiga	id=g:2319726
Ungwar Sarkin Hizi	id=g:2319727
Ungwar Mallam Birama	id=g:2319728
Makera	id=g:2319729
Ungwar Hayatu	id=g:2319730
Ungwar Ahmadu	id=g:2319731
Ungwar Abba	id=g:2319732
Ungwan Zarumayi	id=g:2319733
Ungwan Zarmakwoi	id=g:2319734
Ungwan Zangi	id=g:2319735
Ungwan Zamakway	id=g:2319736
Ungwan Zakara	id=g:2319737
Ungwan Zakara	id=g:2319738
Ungwan Yelwa Daji	id=g:2319739
Ungwan Yaro	id=g:2319740
Ungwan Yaro	id=g:2319741
Ungwan Yari	id=g:2319742
Ungwan Yanoko	id=g:2319743
Ungwan Yakubu	id=g:2319744
Ungwan Yahusa	id=g:2319745
Ungwan Wusan	id=g:2319746
Ungwan Wanzamai	id=g:2319747
Ungwan Wakili	id=g:2319748
Ungwan Waki	id=g:2319749
Ungwan Waki	id=g:2319750
Ungwan-Wadai	id=g:2319751
Ungwan Umaru	id=g:2319752
Ungwan Turaki	id=g:2319753
Ungwan Tsauni	id=g:2319754
Ungwan Tsamiya	id=g:2319755
Ungwan Tonga	id=g:2319756
Ungwan Toho	id=g:2319757
Ungwan Tofa	id=g:2319758
Ungwan Tofa	id=g:2319759
Ungwan Tanko	id=g:2319760
Ungwan Tango	id=g:2319761
Ungwan Tabo	id=g:2319762
Ungwan Tabi	id=g:2319763
Ungwan Swala	id=g:2319764
Ungwan Sundu	id=g:2319765
Ungwan Sule	id=g:2319766
Ungwan Sororo	id=g:2319767
Ungwan Sora Gora	id=g:2319768
Ungwan Sonoma	id=g:2319769
Ungwan Shinkafa	id=g:2319770
Ungwan Shika	id=g:2319771
Ungwan Shida	id=g:2319772
Ungwan Shekaro	id=g:2319773
Ungwan Shehu	id=g:2319774
Ungwan Shaubu	id=g:2319775
Ungwan Shamaki	id=g:2319776
Ungwan Seriki	id=g:2319777
Ungwan Sauro	id=g:2319778
Ungwan Sarikin Ushiba	id=g:2319779
Ungwan Sarkin Pawa	id=g:2319780
Ungwan Sar Pawa	id=g:2319781
Ungwan Sarkin Pada	id=g:2319782
Ungwan Sarkin Noma Mara	id=g:2319783
Ungwan Sarkin Noma	id=g:2319784
Ungwan Sarki Noma	id=g:2319785
Ungwan Sarkin Noma	id=g:2319786
Ungwan Sarkin Makera	id=g:2319787
Ungwan Sarkin Kogi	id=g:2319788
Ungwan Sarkin Kida	id=g:2319789
Ungwan Sarkin Dangi	id=g:2319790
Ungwan Sarkin Baka	id=g:2319791
Ungwan Sarkin Arna	id=g:2319792
Sarkin	id=g:2319793
Ungwan Sarikin Taba	id=g:2319794
Ungwan Sanye	id=g:2319795
Ungwan San Sani	id=g:2319796
Ungwan Sani	id=g:2319797
Ungwan Sani	id=g:2319798
Ungwan Sanga	id=g:2319799
Ungwan Sanbodari	id=g:2319800
Ungwan Sambo	id=g:2319801
Ungwan Samailu	id=g:2319802
Ungwan Samai	id=g:2319803
Ungwan Salihu	id=g:2319804
Ungwan Sale	id=g:2319805
Ungwan Salau	id=g:2319806
Ungwan Sagwari	id=g:2319807
Ungwan Sagondere	id=g:2319808
Ungwan Sadiku	id=g:2319809
Ungwan Runbuna	id=g:2319810
Ungwan Ruga	id=g:2319811
Ungwan Rina	id=g:2319812
Ungwan Rimi	id=g:2319813
Ung Rimi	id=g:2319814
Ungwan Rimi	id=g:2319815
Ungwan Rimi	id=g:2319816
Ungwan Rimi	id=g:2319817
Ungwan Rimi	id=g:2319818
Ungwan Rijiya	id=g:2319819
Ungwan Rajau	id=g:2319820
Ungwan Rago	id=g:2319821
Ungwan Rafin	id=g:2319822
Ungwan Rafi	id=g:2319823
Ungwan-Rabo	id=g:2319824
Ungwan Patachi	id=g:2319825
Ungwan Pari	id=g:2319826
Ungwan Panganu	id=g:2319827
Ungwan Pa Hausawa	id=g:2319828
Ungwan Pa	id=g:2319829
Ungwan Pa	id=g:2319830
Ungwan Oba	id=g:2319831
Ungwan Nwabo	id=g:2319832
Ungwan Nundu	id=g:2319833
Ungwan Nuhu	id=g:2319834
Ungwan Noma	id=g:2319835
Ungwan Ninzam	id=g:2319836
Ungwan Nassarawa	id=g:2319837
Ungwan Narange	id=g:2319838
Ungwan Naraba	id=g:2319839
Ungwan Namata	id=g:2319840
Ungwan Nagori	id=g:2319841
Ungwan Musa	id=g:2319842
Ungwan Musa	id=g:2319843
Ungwan Musa	id=g:2319844
Ungwan Musa	id=g:2319845
Ungwan Musa	id=g:2319846
Ungwan Munkaila	id=g:2319847
Ungwan Mudi	id=g:2319848
Ungwan Mirga	id=g:2319849
Ungwan Mijinyawa	id=g:2319850
Ungwan Mijinyawa	id=g:2319851
Ungwan Mijin Goggo	id=g:2319852
Ungwan Merogo	id=g:2319853
Ungwan Megusaye	id=g:2319854
Ungwan Medodo	id=g:2319855
Ungwan Mauri	id=g:2319856
Ungwan Mato	id=g:2319857
Ungwan Matankadi	id=g:2319858
Ungwan Matangi	id=g:2319859
Ungwan Mashika	id=g:2319860
Ungwan Masaka	id=g:2319861
Ungwan Maryamu	id=g:2319862
Ungwan-Marafa	id=g:2319863
Ungwan Mapera	id=g:2319864
Ungwan Manomi	id=g:2319865
Ungwan-Mani	id=g:2319866
Ungwan Mangoro	id=g:2319867
Ungwan-Mama-Meduma	id=g:2319868
Ungwan Mallam-Musa	id=g:2319869
Ungwan Mallam Mamudu	id=g:2319870
Ungwan Mallam Jibirin	id=g:2319871
Ungwan Mallam Isa	id=g:2319872
Ungwan Mallam Chungun	id=g:2319873
Ungwan Mallam Bawa	id=g:2319874
Ungwan Barau	id=g:2319875
Ungwan Mallamai	id=g:2319876
Ungwan Mallam Amadu	id=g:2319877
Ungwan Mallam Abdu	id=g:2319878
Ungwan Mallam	id=g:2319879
Ungwan Malamawa	id=g:2319880
Ungwan Malaika	id=g:2319881
Ungwan Makwaro	id=g:2319882
Ungwan Makwado	id=g:2319883
Ungwan Makao	id=g:2319884
Ungwan Makama	id=g:2319885
Ungwan Makafo	id=g:2319886
Ungwan Maitakobi	id=g:2319887
Ungwan Maisentu	id=g:2319888
Ungwan Mai Samari	id=g:2319889
Ungwan Mainasara	id=g:2319890
Ungwan Maikama	id=g:2319891
Ungwan Mai Jaki	id=g:2319892
Ungwan Maigshiri	id=g:2319893
Ungwan Maigari	id=g:2319894
Ungwan Maiganga	id=g:2319895
Ungwan Mai Doka	id=g:2319896
Ungwan Maida	id=g:2319897
Ungwan-Mai Awiki	id=g:2319898
Ungwan-Maiawaki	id=g:2319899
Ungwan Maialewa	id=g:2319900
Ungwan Mahauta	id=g:2319901
Ungwan Mahammadu	id=g:2319902
Ungwan Maguzawa	id=g:2319903
Ungwan Magama	id=g:2319904
Ungwan Magaji	id=g:2319905
Ungwan Madawaikin Kurebe	id=g:2319906
Ungwan Madaki Danas Abe	id=g:2319907
Ungwan Madaki	id=g:2319908
Ungwan Madaki	id=g:2319909
Ungwan Madaki	id=g:2319910
Ungwan Madaiki	id=g:2319911
Ungwan Madaba	id=g:2319912
Ungwan Mada	id=g:2319913
Ungwan Mada	id=g:2319914
Ungwan Lona	id=g:2319915
Ungwan Liman Riyawa	id=g:2319916
Ungwan Liman	id=g:2319917
Ungwan Liman	id=g:2319918
Ungwan Lema	id=g:2319919
Ungwan Lele	id=g:2319920
Ungwan Lele	id=g:2319921
Ungwan Lagwada	id=g:2319922
Ungwan Labbo	id=g:2319923
Ungwan Kwonduda	id=g:2319924
Ungwan Kwaso	id=g:2319925
Ungwan Kwalo	id=g:2319926
Ungwan Kwaipe	id=g:2319927
Ungwan Kuriya	id=g:2319928
Ungwan Kurama	id=g:2319929
Ungwan Kunkumi	id=g:2319930
Ungwan Koro	id=g:2319931
Ungwan Koro	id=g:2319932
Ungwan Korau	id=g:2319933
Ungwan Kolo	id=g:2319934
Ungwan Kawuwa	id=g:2319935
Ungwan Kawo	id=g:2319936
Ungwan Kawari	id=g:2319937
Ungwan Kaura	id=g:2319938
Ungwan Kaura	id=g:2319939
Ungwan Katsinawa	id=g:2319940
Ungwan Katoye	id=g:2319941
Ungwan Kati	id=g:2319942
Ungwan Kati	id=g:2319943
Ungwan Kasua	id=g:2319944
Ungwan Kasa	id=g:2319945
Ungwan Kartau	id=g:2319946
Ungwan Karo	id=g:2319947
Ungwan Kariya	id=g:2319948
Ungwan Kanawa	id=g:2319949
Ungwan Kanawa	id=g:2319950
Ungwan Kanakargo	id=g:2319951
Ungwan Kambari	id=g:2319952
Ungwan Kaka	id=g:2319953
Ungwan Kajinjiri	id=g:2319954
Ungwan Kafi	id=g:2319955
Ungwan Kado	id=g:2319956
Ungwan Kadiri	id=g:2319957
Ungwan Kabu	id=g:2319958
Kabin Giro	id=g:2319959
Ungwan Jimadi	id=g:2319960
Ungwan Jikan Mama	id=g:2319961
Ungwan Jibo	id=g:2319962
Ungwan Jero	id=g:2319963
Ungwan Jeji	id=g:2319964
Ungwan Jato	id=g:2319965
Ungwan Jato	id=g:2319966
Ungwan Jatau	id=g:2319967
Ungwan Jangel	id=g:2319968
Ungwan Janbiri	id=g:2319969
Ungwan Jalatu	id=g:2319970
Ungwan Jaki	id=g:2319971
Ungwan Jaki	id=g:2319972
Ungwan Jaje	id=g:2319973
Ungwan Jagaba	id=g:2319974
Ungwan Ja’e	id=g:2319975
Ungwan Jabawa	id=g:2319976
Ungwan-Iwa	id=g:2319977
Ungwan Inono	id=g:2319978
Ungwan Iliya	id=g:2319979
Ungwan Ibrahim Ninzam	id=g:2319980
Ungwan Hausa	id=g:2319981
Ungwan Hasan	id=g:2319982
Ungwan Hassan	id=g:2319983
Ungwan Hashimu	id=g:2319984
Ungwan Haruna	id=g:2319985
Ungwan Hariban	id=g:2319986
Ungwan Hamani	id=g:2319987
Ungwan Halilu	id=g:2319988
Ungwan Gyargu	id=g:2319989
Ungwan Gwari	id=g:2319990
Ungwan Guduba	id=g:2319991
Ungwan Gorko	id=g:2319992
Ungwan Gora	id=g:2319993
Ungwan Golo	id=g:2319994
Ungwan Goga	id=g:2319995
Ungwan-Gobe	id=g:2319996
Ungwan Giwa	id=g:2319997
Ungwan Giginya	id=g:2319998
Ungwan Gero	id=g:2319999
Ungwan Gedage	id=g:2320000
Ungwan Gauraka	id=g:2320001
Ungwan Gateri	id=g:2320002
Ungwan Garji	id=g:2320003
Ungwan Gariya	id=g:2320004
Ungwan Gari	id=g:2320005
Ungwan Garge	id=g:2320006
Ungwan Garba	id=g:2320007
Ungwan Gagara	id=g:2320008
Ungwan Ganga	id=g:2320009
Ungwan Galadima	id=g:2320010
Ungwan Galadima	id=g:2320011
Ungwan Galadima	id=g:2320012
Ungwan Galadima	id=g:2320013
Ungwan Galadima	id=g:2320014
Ungwan Galadima	id=g:2320015
Ungwan Galadima	id=g:2320016
Ungwan-Gajere	id=g:2320017
Ungwan Gagara	id=g:2320018
Ungwan Gabas	id=g:2320019
Ungwan Gabas	id=g:2320020
Ungwan Gabari	id=g:2320021
Ungwan Fulani	id=g:2320022
Ungwan Feferuwa	id=g:2320023
Ungwan Fadaman-Kale	id=g:2320024
Ungwan Dutsi	id=g:2320025
Ungwan Dutsi	id=g:2320026
Ungwan Dumuga	id=g:2320027
Ungwan Duku	id=g:2320028
Ungwan Dorowa	id=g:2320029
Ungwan Doro	id=g:2320030
Ungwan Doki	id=g:2320031
Ungwan Doka	id=g:2320032
Ungwan Doka	id=g:2320033
Ungwan Diko	id=g:2320034
Ungwan Dikko	id=g:2320035
Ungwan Didila	id=g:2320036
Ungwan Dawa	id=g:2320037
Ungwan Dawa	id=g:2320038
Ungwan Dauraka	id=g:2320039
Ungwan Daudu	id=g:2320040
Ungwan Dau	id=g:2320041
Ungwan Dare Biyar	id=g:2320042
Ungwan-Dan-Yaro	id=g:2320043
Ungwan Dan Waire	id=g:2320044
Ungwan Dan Taro	id=g:2320045
Ungwan Dan Soda	id=g:2320046
Ungwan Dan Sarki	id=g:2320047
Ungwan Dan Nana	id=g:2320048
Ungwan Danmemuna	id=g:2320049
Ungwan Dankoma	id=g:2320050
Ungwan Dan Kolo	id=g:2320051
Ungwan Dan Kande	id=g:2320052
Ungwan Dan Kade	id=g:2320053
Ungwan Dan Juma	id=g:2320054
Ungwan Dangeda	id=g:2320055
Ungwan Dangaladima	id=g:2320056
Ungwan Dandada	id=g:2320057
Ungwan Danchibi	id=g:2320058
Ungwan-Danbui	id=g:2320059
Ungwan Danbeki	id=g:2320060
Ungwan Dan Bauci	id=g:2320061
Ungwan Dan-Bako	id=g:2320062
Dan Baba	id=g:2320063
Ungwan Dan Baba	id=g:2320064
Ungwan Dan Baba	id=g:2320065
Ungwan Damusa	id=g:2320066
Ungwan Damu	id=g:2320067
Ungwan Damina	id=g:2320068
Ungwan Damada	id=g:2320069
Ungwan Dalma	id=g:2320070
Ungwan Dakabi	id=g:2320071
Ungwan Dadin Kowa	id=g:2320072
Ungwan Dadi	id=g:2320073
Ungwan Dabo	id=g:2320074
Ungwan Dado	id=g:2320075
Ungwan Citama	id=g:2320076
Ungwan Chori	id=g:2320077
Ungwan Chitumu	id=g:2320078
Ungwan Chiroma	id=g:2320079
Ungwan Cesa	id=g:2320080
Ungwan Buda	id=g:2320081
Ungwan Boka	id=g:2320082
Ungwan Bawo	id=g:2320083
Ungwan Bawaci	id=g:2320084
Ungwan Bature	id=g:2320085
Ungwan Bature	id=g:2320086
Ungwan Bature	id=g:2320087
Ungwan Basanko	id=g:2320088
Ungwan Barkono	id=g:2320089
Ungwan Barkono	id=g:2320090
Ungwan Baribare	id=g:2320091
Ungwan Barebari	id=g:2320092
Ungwan Barde	id=g:2320093
Ungwan Barau	id=g:2320094
Ungwan Barau	id=g:2320095
Ungwan Barau	id=g:2320096
Ungwan Baraje	id=g:2320097
Ungwan Bano	id=g:2320098
Ungwan Bakon	id=g:2320099
Ungwan Bahagu	id=g:2320100
Ungwan Bahago	id=g:2320101
Ungwan Bafada	id=g:2320102
Ungwan Badu	id=g:2320103
Ungwan Ayuba	id=g:2320104
Ungwan Ayaba	id=g:2320105
Ungwan Audu	id=g:2320106
Ungwan Audu	id=g:2320107
Ungwan Audi	id=g:2320108
Ungwan Atile	id=g:2320109
Ungwan Ashau	id=g:2320110
Ungwan Arna	id=g:2320111
Ungwan Ari	id=g:2320112
Ungwan Arduna	id=g:2320113
Ungwan Ardua	id=g:2320114
Ungwan Amawou	id=g:2320115
Ungwa Namato	id=g:2320116
Ungwan Amadu	id=g:2320117
Ungwan Alu	id=g:2320118
Ungwan Alu	id=g:2320119
Ungwan Almajiri	id=g:2320120
Ungwan Alhazai	id=g:2320121
Ungwan Alhaji Tijani	id=g:2320122
Ungwan Alhaji	id=g:2320123
Ungwan Alhaji	id=g:2320124
Ungwan Alabo	id=g:2320125
Ungwan Ahyaya	id=g:2320126
Ungwan Adar	id=g:2320127
Ungwan Adada	id=g:2320128
Ungwan Achiaiki	id=g:2320129
Ungwan Abduga	id=g:2320130
Ungwa Mesamari	id=g:2320131
Ungwan Magoje	id=g:2320132
Ungwa Kaye	id=g:2320133
Ungwa Enwu	id=g:2320134
Ungwa Dole	id=g:2320135
Ungwa Danyako	id=g:2320136
Ungwa-Danbau	id=g:2320137
Ungwa Canteen	id=g:2320138
Ungwa Boye	id=g:2320139
Ungwa Baki	id=g:2320140
Ungwa	id=g:2320141
Unguyami	id=g:2320142
Unguwar Zaria	id=g:2320143
Unguwar Yaro	id=g:2320144
Yontauri	id=g:2320145
Unguwar Yamusa	id=g:2320146
Unguwar Yaiyaro	id=g:2320147
Unguwar Wereng	id=g:2320148
Unguwar Waziri	id=g:2320149
Unguwar Turai	id=g:2320150
Tudu	id=g:2320151
Tsuna	id=g:2320152
Ungwan Tsofo Poda	id=g:2320153
Unguwar Tsofon Sariki	id=g:2320154
Unguwar Tsamga	id=g:2320155
Tofa	id=g:2320156
Unguwar Taro	id=g:2320157
Unguwar Tanko	id=g:2320158
Tangali	id=g:2320159
Unguwar Tagwaye	id=g:2320160
Unguwar Tabkin Fili	id=g:2320161
Tabani	id=g:2320162
Shebu	id=g:2320163
Unguwar Saya	id=g:2320164
Sauna	id=g:2320165
Unguwar Sarkin Pawa	id=g:2320166
Unguwar Sarkin Baka	id=g:2320167
Sarki	id=g:2320168
Saoni	id=g:2320169
Unguwar Sanyi	id=g:2320170
Ungwan Sanda	id=g:2320171
Unguwar Rana	id=g:2320172
Ungua Rai	id=g:2320173
Zakoki	id=g:2320174
Unguwar Pukumo	id=g:2320175
Njare	id=g:2320176
Unguwar Nata’ala	id=g:2320177
Unguwar Nasudu	id=g:2320178
Unguwar Namanda	id=g:2320179
Nakoto	id=g:2320180
Naiya	id=g:2320181
Nadamau	id=g:2320182
Nabubu	id=g:2320183
Unguwar Momon	id=g:2320184
Unguwar Mele	id=g:2320185
Mata	id=g:2320186
Unguwar Masama	id=g:2320187
Mani	id=g:2320188
Mane	id=g:2320189
Ungwan Mallam Sani	id=g:2320190
Ungwan Mallam Nakande	id=g:2320191
Ungwan Mallam Koshi	id=g:2320192
Ungwan Mallami	id=g:2320193
Mallam Bawa	id=g:2320194
Mallam Barau	id=g:2320195
Mallamai	id=g:2320196
Unguwar Mallam	id=g:2320197
Unguwar Malami	id=g:2320198
Makeri	id=g:2320199
Makera	id=g:2320200
Makera	id=g:2320201
Unguwar Makarya Sabuwa	id=g:2320202
Makarta	id=g:2320203
Majiro	id=g:2320204
Unguwar Maje	id=g:2320205
Unguwar Maina	id=g:2320206
Mahuta	id=g:2320207
Ungwan Madi	id=g:2320208
Magaji	id=g:2320209
Unguwar Madugu	id=g:2320210
Unguwar Madaiki	id=g:2320211
Unguwar Madaiki	id=g:2320212
Unguwar Madaiki	id=g:2320213
Maaji	id=g:2320214
Lilu	id=g:2320215
Unguwar Lafiya	id=g:2320216
Labo	id=g:2320217
Kaffin Rabo	id=g:2320218
Kwolo	id=g:2320219
Unguwar Kwasea	id=g:2320220
Kulodo	id=g:2320221
Unguwar Kuka	id=g:2320222
Unguwar Kayama	id=g:2320223
Ungwan Kaura	id=g:2320224
Karki	id=g:2320225
Karihe	id=g:2320226
Unguwar Kanrana	id=g:2320227
Unguwar Kaga	id=g:2320228
Jake	id=g:2320229
Unguwar Jaja	id=g:2320230
Hayin Baja	id=g:2320231
Hayi	id=g:2320232
Unguwar Gulawa	id=g:2320233
Gude	id=g:2320234
Gora	id=g:2320235
Unguwar Gaya	id=g:2320236
Unguwar Garwa	id=g:2320237
Ganji	id=g:2320238
Unguwar Ganinki	id=g:2320239
Unguwar Galadima Wakaso	id=g:2320240
Galadima	id=g:2320241
Unguwar Galadima	id=g:2320242
Unguwar Galadima	id=g:2320243
Gagere	id=g:2320244
Fulani	id=g:2320245
Farin Mallam	id=g:2320246
Falke	id=g:2320247
Unguwar Fada	id=g:2320248
Duhuwa	id=g:2320249
Ungwan Doka	id=g:2320250
Unguwar Doka	id=g:2320251
Unguwar Dauda	id=g:2320252
Unguwar Danya	id=g:2320253
Dan Koda	id=g:2320254
Dan Kaka	id=g:2320255
Dangau	id=g:2320256
Dan Dabe	id=g:2320257
Dancale Kufani	id=g:2320258
Ungwan-Dan Baidu	id=g:2320259
Dakala	id=g:2320260
Bawa	id=g:2320261
Unguwar Bawa	id=g:2320262
Barmo	id=g:2320263
Unguwar Bako	id=g:2320264
Unguwar Bako	id=g:2320265
Unguwar Bako	id=g:2320266
Bage	id=g:2320267
Ungwan Bado	id=g:2320268
Unguwar Auramo	id=g:2320269
Audu	id=g:2320270
Unguwar Ari	id=g:2320271
Unguwar Antai	id=g:2320272
Unguwar Amere	id=g:2320273
Aluku	id=g:2320274
Alugwaji	id=g:2320275
Cicia	id=g:2320276
Unguwan Wusama	id=g:2320277
Unguwan Larawa	id=g:2320278
Unguwan Kwari	id=g:2320279
Unguwan Kigo	id=g:2320280
Unguwan Gudalai	id=g:2320281
Unguwan Dabai	id=g:2320282
Unguwan Bunungu	id=g:2320283
Unguwa Lalle	id=g:2320284
Unguwa Kangarro	id=g:2320285
Unguwa	id=g:2320286
Ungushi	id=g:2320287
Danzaki	id=g:2320288
Unguan Kutare	id=g:2320289
Kurtu	id=g:2320290
Unguakeli	id=g:2320291
Ungwar Kaura	id=g:2320292
Ungua Jiburu	id=g:2320293
Ungua Dogo	id=g:2320294
Ungua Cinai	id=g:2320295
Ungua Bai	id=g:2320296
Ungolo Hill	id=g:2320297
Ungogo	id=g:2320298
Ungkwan Yawa	id=g:2320299
Unge	id=g:2320300
Ungawa Hill	id=g:2320301
Unenurhie	id=g:2320302
Unende	id=g:2320303
Unemenkhua	id=g:2320304
Undzughur	id=g:2320305
River Undiel	id=g:2320306
Unde	id=g:2320307
Unaso	id=g:2320308
River Unanso	id=g:2320309
Unande	id=g:2320310
Umuzomgbo	id=g:2320311
Umuzi	id=g:2320312
Umu Uvo	id=g:2320313
Umu Ukpo	id=g:2320314
Umu Uhie	id=g:2320315
Umu-Ugo	id=g:2320316
Umutu	id=g:2320317
Umutonu	id=g:2320318
Umute	id=g:2320319
Umuta	id=g:2320320
Umusume Quarters	id=g:2320321
Umusadege	id=g:2320322
Umuru Camp	id=g:2320323
Umuozuo	id=g:2320324
Umu-Ozu-Isu	id=g:2320325
Umu Ozu	id=g:2320326
Umu Oyoro	id=g:2320327
Umu-Oye	id=g:2320328
Umu Oye	id=g:2320329
Umu Owa	id=g:2320330
Umuosu	id=g:2320331
Umu Osu	id=g:2320332
Umuoso-Onyoku	id=g:2320333
Umuosonmu	id=g:2320334
Umuosi Amumara	id=g:2320335
Umuosi	id=g:2320336
Umuoru	id=g:2320337
Umu Oru	id=g:2320338
Umuoro	id=g:2320339
Rumuoqonoma	id=g:2320340
Umuopia	id=g:2320341
Umu Opee	id=g:2320342
Umuoparali	id=g:2320343
Umu Opara	id=g:2320344
Umu Opara	id=g:2320345
Umu Opara	id=g:2320346
Umuonhie	id=g:2320347
Umu Omeke	id=g:2320348
Umu Omei	id=g:2320349
Umuomayi Uku	id=g:2320350
Umuomayi	id=g:2320351
Umu Omayi	id=g:2320352
Umu Oma	id=g:2320353
Umuokwara	id=g:2320354
Umu Okwa	id=g:2320355
Umu-Okrika	id=g:2320356
Umu Okpukpara	id=g:2320357
Umukpu	id=g:2320358
Umuokpe	id=g:2320359
Umu Okpo	id=g:2320360
Umuokpe	id=g:2320361
Umu Okpara Egbelu	id=g:2320362
Umu Okpara	id=g:2320363
Umu Okoro Uku	id=g:2320364
Umuokorola	id=g:2320365
Umuokoro	id=g:2320366
Rumu-Okoro-Odomey	id=g:2320367
Umuokolo	id=g:2320368
Umu Okohia	id=g:2320369
Umu-oko	id=g:2320370
Umu Oko	id=g:2320371
Egwu	id=g:2320372
Umuoke	id=g:2320373
Umu Okahia	id=g:2320374
Umu Ojima Ogbu	id=g:2320375
Umuoji	id=g:2320376
Umuoji	id=g:2320377
Umuoja-Obosi	id=g:2320378
Umuohu-Udume	id=g:2320379
Umuohu-Azueke	id=g:2320380
Umuohiri	id=g:2320381
Umu Ohie Uku	id=g:2320382
Umuohia	id=g:2320383
Umu-Ohia	id=g:2320384
Umuogu	id=g:2320385
Umu Ogu	id=g:2320386
