Jnaïdiyé	id=g:6278594
Timbiriele Wewa	id=g:1226505
Timbiriatta Wewa	id=g:1226506
Timbiriattawala	id=g:1226507
Timbiri Aru	id=g:1226508
Timbalawa	id=g:1226509
Tilton	id=g:1226510
Tillyrie	id=g:1226511
Tillyfour	id=g:1226512
Tillicoultry	id=g:1226513
Tilliai Ara	id=g:1226514
Till Brick	id=g:1226515
Tillawel Ara	id=g:1226516
Tillawatawana Kalapuwa	id=g:1226517
Tillawatawana	id=g:1226518
Tillanwala	id=g:1226519
Tillangala	id=g:1226520
Tillamadu Karachchi	id=g:1226521
Thillaiyadi	id=g:1226522
Tillaiyadi	id=g:1226523
Tillaiodai Villu	id=g:1226524
Tillaimotai	id=g:1226525
Tillai	id=g:1226526
Tilbury	id=g:1226527
Ti Kulam	id=g:1226528
Tikku Villu	id=g:1226529
Tikkottaimadu	id=g:1226530
Tikkoddaimunmari	id=g:1226531
Tikkodai	id=g:1226532
Tikkanpotana	id=g:1226533
Tikkana Villu	id=g:1226534
Tikiriya Wewa	id=g:1226535
Tikiri Siyambalewa	id=g:1226536
Tikirihendewa	id=g:1226537
Thekkai Kulam	id=g:1226538
Tikali	id=g:1226539
Tikali	id=g:1226540
Tihogama	id=g:1226541
Tihariya	id=g:1226542
Tiharigedara	id=g:1226543
Thihamulla	id=g:1226544
Tigola	id=g:1226545
Thikali Kulam	id=g:1226546
Tientsin	id=g:1226547
Tientsin	id=g:1226548
Tibutu Ara	id=g:1226549
Tibbutumunuwa	id=g:1226550
Tibbotuwewa	id=g:1226551
Tibbotu Wewa	id=g:1226552
Tibbotuwewa	id=g:1226553
Tibbotuwawela Ela	id=g:1226554
Tibbotuwawa	id=g:1226555
Tibbotuwawa	id=g:1226556
Tibbotuwawa	id=g:1226557
Tibbotupitiya	id=g:1226558
Tibbotumulla	id=g:1226559
Tibbotukanatta Colony	id=g:1226560
Thibbotugoda	id=g:1226561
Tibbotugoda	id=g:1226562
Tibbotugoda	id=g:1226563
Thuwaragolla Wewa	id=g:1226564
Thuvarankerni	id=g:1226565
Thuttan Kulam	id=g:1226566
Thuparama	id=g:1226567
Thunavy	id=g:1226568
Thunadi	id=g:1226569
Thumbulla Wewa	id=g:1226570
Thumbi Kulama	id=g:1226571
Thumbara Wewa	id=g:1226572
Thumbara	id=g:1226573
Thumban Kulam	id=g:1226574
Thumbakarawila Wewa	id=g:1226575
Threvanahena	id=g:1226576
Three And Half Mile Hill	id=g:1226577
Thotulagalla	id=g:1226578
Thottama	id=g:1226579
Thotakadu	id=g:1226580
Thope	id=g:1226581
Thornfield	id=g:1226582
Thorawetiya	id=g:1226583
Thorawatawana	id=g:1226584
Thuruthupiddi	id=g:1226585
Thorapitiya Estate	id=g:1226586
Thorapitiya	id=g:1226587
Thorapala Oya	id=g:1226588
Thoran Kulam	id=g:1226589
Thoranagama	id=g:1226590
Thorana	id=g:1226591
Thora Moddai	id=g:1226592
Thorabichchiya Wewa	id=g:1226593
Thorabichchiya	id=g:1226594
Thopuawe	id=g:1226595
Thoppu	id=g:1226596
Thoniyagala	id=g:1226597
Thonithartamadu Kulam	id=g:1226598
Thonikallu	id=g:1226599
Thonigala	id=g:1226600
Thona	id=g:1226601
Thomutha Wewa	id=g:1226602
Thomuthawela	id=g:1226603
Tholawala Kotha	id=g:1226604
Tholakaddy	id=g:1226605
Thoduwan Kulam	id=g:1226606
Thoduvilcholai	id=g:1226607
Thoduttukattiyawewa	id=g:1226608
Thiyawaddawan	id=g:1226609
Thiruvadinilayam	id=g:1226610
Thirumenipuliyan Kulam	id=g:1226611
Thirukkondaiadmadu	id=g:1226612
Thirukkondaiadimadu	id=g:1226613
Thirukethiswaram	id=g:1226614
Thirukethiswaram	id=g:1226615
Thirikiran Kulam	id=g:1226616
Thiraymadu	id=g:1226617
Thiraymadu	id=g:1226618
Thirawwewala	id=g:1226619
Thirappanaya	id=g:1226620
Thiraimadu	id=g:1226621
Thiraimadu	id=g:1226622
Thine Kanuwa	id=g:1226623
Thimilatheevu	id=g:1226624
Thimila Kulam	id=g:1226625
Thimbri Ela	id=g:1226626
Thimbiriyagaswela	id=g:1226627
Thimbiriwewa	id=g:1226628
Thimbiripokuna	id=g:1226629
Thimbirigolla	id=g:1226630
Thimbirigas Wewa	id=g:1226631
Thimbirigaha Wewa	id=g:1226632
Thimbiriatta Wewa	id=g:1226633
Thimbilla	id=g:1226634
Thimberipitiya Wewa	id=g:1226635
Thikkam	id=g:1226636
Thihiliwaddai	id=g:1226637
Thihagoda	id=g:1226638
Thiggollewa	id=g:1226639
Thievukadu Aru	id=g:1226640
Thibbotumunuwa	id=g:1226641
Thia Wewa	id=g:1226642
Thiaveddavan	id=g:1226643
Theydon Bois	id=g:1226644
Thewavetti	id=g:1226645
Thevali Odai Aru	id=g:1226646
Thettapiddy	id=g:1226647
Thethandaluwa	id=g:1226648
Theruwa Kulam	id=g:1226649
Therunansegama	id=g:1226650
Therunansegama	id=g:1226651
Therikadagama	id=g:1226652
Theresia	id=g:1226653
Theravil Aru	id=g:1226654
Theva Kulam	id=g:1226655
Thennangala	id=g:1226656
Thennaidikudah	id=g:1226657
Thenkuttiyawa	id=g:1226658
Thenkutiyawa Wewa	id=g:1226659
Thenkutiyawa	id=g:1226660
Thenkeliya	id=g:1226661
Thenaddy Bay	id=g:1226662
Themmeonewa Wewa	id=g:1226663
Theliyai Kulam	id=g:1226664
Thelhawadiyawa Wewa	id=g:1226665
Thelhawadiyawa	id=g:1226666
Thelhawadigama	id=g:1226667
Theleerigekanda	id=g:1226668
The Grove	id=g:1226669
Thegalan Kulam	id=g:1226670
The Farm	id=g:1226671
Theevu Kulam	id=g:1226672
Theevuk Kulam	id=g:1226673
Theeveli Kulam	id=g:1226674
Theempila Kulam	id=g:1226675
The Dell	id=g:1226676
Theadore	id=g:1226677
Thawalu Wewa	id=g:1226678
Thawalla	id=g:1226679
Thawalla	id=g:1226680
Thavalle Wewa	id=g:1226681
Thattewa	id=g:1226682
Thattawa Wewa	id=g:1226683
Thattantotam	id=g:1226684
Thaththiya Wewa	id=g:1226685
Thatchchanthoppu Kulam	id=g:1226686
Thatchchanthoppu	id=g:1226687
Tharupola Wewa	id=g:1226688
Tharsi Valley	id=g:1226689
Tharmakundu	id=g:1226690
Thark Kulam	id=g:1226691
Tharenawetiya Wewa	id=g:1226692
Tharana Pahalagama	id=g:1226693
Tharanakale	id=g:1226694
Tharana Ihalagama	id=g:1226695
Tharanagolla Wewa	id=g:1226696
Tharana	id=g:1226697
Tharakudiwilluwa	id=g:1226698
Tharachenai	id=g:1226699
Thannpala	id=g:1226700
Thannamunai	id=g:1226701
Thenkuttiyawa Wewa	id=g:1226702
Thanivalai Kulam	id=g:1226703
Thanippdnai	id=g:1226704
Thangamalai	id=g:1226705
Thaneeroothankarai	id=g:1226706
Thanaparichchan	id=g:1226707
Thananparichchan	id=g:1226708
Thana Letchumie	id=g:1226709
Thanakkarukurachchi	id=g:1226710
Thamparaveli	id=g:1226711
Thampanai Kulam	id=g:1226712
Thammitagama	id=g:1226713
Thambuwa Wewa	id=g:1226714
Thambarombuwa Wewa	id=g:1226715
Thambarayagama Wewa	id=g:1226716
Thambarawa	id=g:1226717
Thamba Panniya	id=g:1226718
Thambala	id=g:1226719
Thamathkulama Wewa	id=g:1226720
Thamara Kulam	id=g:1226721
Thamarakkulama Wewa	id=g:1226722
Thamarakkulama	id=g:1226723
Thamaraikerni	id=g:1226724
Thallanai	id=g:1226725
Thaikotagala	id=g:1226726
Thali Kulam	id=g:1226727
Thali Kulam	id=g:1226728
Thali Kulam	id=g:1226729
Thalgaswewa	id=g:1226730
Thalgasduwa	id=g:1226731
Thalgahapitiya	id=g:1226732
Thalayadimadu	id=g:1226733
Thalayadi	id=g:1226734
Thala Wewa	id=g:1226735
Thala Wewa	id=g:1226736
Thala Wewa	id=g:1226737
Thalawatta Wewa	id=g:1226738
Thalawa	id=g:1226739
Thalavai	id=g:1226740
Thalangpola Pahala	id=g:1226741
Thalangpola Ihala	id=g:1226742
Thalammehera	id=g:1226743
Thalamik Kulam	id=g:1226744
Thala Mawathagama	id=g:1226745
Thala Maningamuwa Wewa	id=g:1226746
Thalakola Wewa	id=g:1226747
Thalakolawewa	id=g:1226748
Thalahena Ela	id=g:1226749
Thalagas Wewa	id=g:1226750
Thalagama Wewa	id=g:1226751
Thalagama Wewa	id=g:1226752
Thalagama	id=g:1226753
Thalagahawela	id=g:1226754
Thalagahapitiya	id=g:1226755
Thahira	id=g:1226756
Thadiparavina Murippu Kulam	id=g:1226757
Thaddumunai	id=g:1226758
Thaddaveli	id=g:1226759
Thaddankulam	id=g:1226760
Thachan Kulam	id=g:1226761
Thabbomulla	id=g:1226762
Thabboagara	id=g:1226763
Tevi Kulam	id=g:1226764
Tevan Kulam	id=g:1226765
Tevan Kulam	id=g:1226766
Teva Kulam	id=g:1226767
Teuran Kulam	id=g:1226768
Tettavadimarutankulam	id=g:1226769
Tettavadi Kulam	id=g:1226770
Tettativu	id=g:1226771
Tettakkuli	id=g:1226772
Thetilla	id=g:1226773
Tetapolai	id=g:1226774
Terunnansegama	id=g:1226775
Terun Ela	id=g:1226776
Terumurikandi	id=g:1226777
Theripehe	id=g:1226778
Terela	id=g:1226779
Teravil Oddusuddan Forest Reserve	id=g:1226780
Teravil Kulam	id=g:1226781
Terappahuwa	id=g:1226782
Terankandal Ela	id=g:1226783
Terankandal	id=g:1226784
Thepulangoda	id=g:1226785
Tepugolla	id=g:1226786
Thetpankulama	id=g:1226787
Theppanawa Pahalagama	id=g:1226788
Theppanawa Ihalagama	id=g:1226789
Tenudaiyan	id=g:1226790
Tentukki	id=g:1226791
Tennuge	id=g:1226792
Tenniyankulam Aru	id=g:1226793
Tenniyankulam	id=g:1226794
Tennewela	id=g:1226795
Tennekumbura	id=g:1226796
Tennekumbura	id=g:1226797
Tennekumbura	id=g:1226798
Tennekongama	id=g:1226799
Tennekongama	id=g:1226800
Tennehenwala	id=g:1226801
Tennehena	id=g:1226802
Tennehena	id=g:1226803
Tennehena	id=g:1226804
Tennehena	id=g:1226805
Tennehena	id=g:1226806
Tennehena	id=g:1226807
Tennegammedda	id=g:1226808
Tennawatte	id=g:1226809
Tennapita	id=g:1226810
Tennapella	id=g:1226811
Tennankuriyawa	id=g:1226812
Tennamaravadi	id=g:1226813
Tennamaradikudah	id=g:1226814
Tennakonwela	id=g:1226815
Tennahena	id=g:1226816
Tennahena	id=g:1226817
Tennegama	id=g:1226818
Tenna Ambalama	id=g:1226819
Tenna	id=g:1226820
Tenna	id=g:1226821
Tenipita	id=g:1226822
Tengodagedara	id=g:1226823
Tengodagama	id=g:1226824
Tenayan Kulam	id=g:1226825
Tenavil Kulam	id=g:1226826
Tenagama	id=g:1226827
Tempola	id=g:1226828
Tempo	id=g:1226829
Templestowe	id=g:1226830
Templeburg	id=g:1226831
Tempane	id=g:1226832
Tampana	id=g:1226833
Temmilbagama Wewa	id=g:1226834
Temmennawa	id=g:1226835
Tembiliyawa	id=g:1226836
Thembiliyana	id=g:1226837
Tembillpole	id=g:1226838
Tembilipitiya	id=g:1226839
Tembiligalla	id=g:1226840
Thembilligala Udagama	id=g:1226841
Pallegama	id=g:1226842
Tembilideniya	id=g:1226843
Tembichchiya	id=g:1226844
Tembekumburagama	id=g:1226845
Tembarawa	id=g:1226846
Tembahitiya	id=g:1226847
Telwatta Sanctuary	id=g:1226848
Telwatta Ganga	id=g:1226849
Telwatta	id=g:1226850
Thalumpitiya	id=g:1226851
Thelulla	id=g:1226852
Telulla	id=g:1226853
Telnaidagama	id=g:1226854
Tellumbawewa	id=g:1226855
Telliyankudiyiruppu	id=g:1226856
Tellisford	id=g:1226857
Tellisagalla	id=g:1226858
Tellippalai South West	id=g:1226859
Tellippalai North West	id=g:1226860
Tellippalai East	id=g:1226861
Tellippalai	id=g:1226862
Tellambure	id=g:1226863
Thelleka	id=g:1226864
Telkumuduwala	id=g:1226865
Teliyawa Wewa	id=g:1226866
Teliyawa	id=g:1226867
Teliyagonna	id=g:1226868
Telivuodai Aru	id=g:1226869
Telivukarai Kulam	id=g:1226870
Telimbiya Wewa	id=g:1226871
Telikada	id=g:1226872
Telijjawila	id=g:1226873
Telijjagoda	id=g:1226874
Telihenna	id=g:1226875
Telihigala	id=g:1226876
Teligama Oya	id=g:1226877
Teligama	id=g:1226878
Teligama	id=g:1226879
Teliattawala	id=g:1226880
Teliadi	id=g:1226881
Telhitiyawa	id=g:1226882
Telhiriyawa	id=g:1226883
Telgamuwa	id=g:1226884
Telembugaswala	id=g:1226885
Telembugaha Wewa	id=g:1226886
Telembiyawa	id=g:1226887
Teldeniya	id=g:1226888
Telbepu Ela	id=g:1226889
Telbedde	id=g:1226890
Telbaduara	id=g:1226891
Telawala	id=g:1226892
Telangapata	id=g:1226893
Telandiriya	id=g:1226894
Telamichcha Ela	id=g:1226895
Telambugaswewa	id=g:1226896
Thelambugammana	id=g:1226897
Telambugalla	id=g:1226898
Talambugahawatta	id=g:1226899
Telambiyagedera Wewa	id=g:1226900
Telambiyagama	id=g:1226901
Telahera	id=g:1226902
Telahera	id=g:1226903
Teladinnan Wewa	id=g:1226904
Teladinnanwewa	id=g:1226905
Telabogala	id=g:1226906
Thekkuluthu	id=g:1226907
Tekilpadantan	id=g:1226908
Tekilan Kulam	id=g:1226909
Tekilan Kulam	id=g:1226910
Tekewa	id=g:1226911
Teiyadaluwa	id=g:1226912
Tebuwatta	id=g:1226913
Tebuwatta	id=g:1226914
Tebuwana	id=g:1226915
Tebugala	id=g:1226916
Tebediya Wewa	id=g:1226917
Tayilankudiyiruppu	id=g:1226918
Tayikattu Kulam	id=g:1226919
Taya Kulam	id=g:1226920
Tawaluwila	id=g:1226921
Tawaluwewa	id=g:1226922
Tawallegedara	id=g:1226923
Tawallegedara	id=g:1226924
Tawallegedara	id=g:1226925
Tawalagoda	id=g:1226926
Tawalapokuna	id=g:1226927
Tawalantenna	id=g:1226928
Thawalanthenna	id=g:1226929
Tawalampitiya	id=g:1226930
Tawalangoda	id=g:1226931
Tawalandena	id=g:1226932
Tawalama	id=g:1226933
Tavikallu	id=g:1226934
Tavasiyur	id=g:1226935
Tavasiyakulam	id=g:1226936
Tavasi Kulam	id=g:1226937
Tavasi Kulam	id=g:1226938
Tavasikulam	id=g:1226939
Tavashiveli Kulam	id=g:1226940
Tavaramoddai Kulam	id=g:1226941
Tavane Kulam	id=g:1226942
Tavalla Wewa	id=g:1226943
Tavalam Hammillewa Wewa	id=g:1226944
Tavalam Hammillewa	id=g:1226945
Taualam Hammillawe Oya	id=g:1226946
Tavalal Iyattalal	id=g:1226947
Tavadi	id=g:1226948
Tarachi Kulam	id=g:1226949
Taunton	id=g:1226950
Taula Wewa	id=g:1226951
Tatuwalakanda	id=g:1226952
Tatuwalakande	id=g:1226953
Tattovankottie	id=g:1226954
Tattawala	id=g:1226955
Tattawanniyagama	id=g:1226956
Tattankeny Kulam	id=g:1226957
Tattakkai Kulam	id=g:1226958
Tatiliwinne Kanda	id=g:1226959
Tasmania	id=g:1226960
Tariyankulama	id=g:1226961
Tarawagama	id=g:1226962
Taraspodiya Wewa	id=g:1226963
Taraspodiya	id=g:1226964
Tarapota	id=g:1226965
Tarapota	id=g:1226966
Taraperiya	id=g:1226967
Taraperiya	id=g:1226968
Tarankonde	id=g:1226969
Taranikkulam	id=g:1226970
Tarane Wewa	id=g:1226971
Taranewa	id=g:1226972
Tarana Wewa	id=g:1226973
Tarana Wewa	id=g:1226974
Taranawatta	id=g:1226975
Taranagollewa Wewa	id=g:1226976
Taranagollewa Wewa	id=g:1226977
Taranagollewa	id=g:1226978
Taranagollewa	id=g:1226979
Taranagollewa	id=g:1226980
Taranagollewa	id=g:1226981
Taranagollagama Wewa	id=g:1226982
Taranagolla	id=g:1226983
Taranagolla	id=g:1226984
Taranagolla	id=g:1226985
Taranagoda Wewa	id=g:1226986
Taranagaha Wewa	id=g:1226987
Toramulugoda	id=g:1226988
Tarampitiya	id=g:1226989
Tarampitiya	id=g:1226990
Tharala	id=g:1226991
Taralanda	id=g:1226992
Tarakuliya	id=g:1226993
Tarakkundu	id=g:1226994
Taragolla Maha Wewa	id=g:1226995
Taptonwood	id=g:1226996
Taprobane	id=g:1226997
Taprobane	id=g:1226998
Tapowanayah	id=g:1226999
Taplow	id=g:1227000
Tapaswarakanda	id=g:1227001
Tanuwagamo	id=g:1227002
Thantrimulla	id=g:1227003
Tantiriyawa	id=g:1227004
Tantirimalai Archaeological Reserve	id=g:1227005
Tantirikanda	id=g:1227006
Tantirigoda	id=g:1227007
Tantirigama	id=g:1227008
Tantiriaregoda	id=g:1227009
Thantirimale Viharaya	id=g:1227010
Tantalkulam	id=g:1227011
Tanniyuttu	id=g:1227012
Tannippavilaikudiyiruppu	id=g:1227013
Tannipalam Kulam	id=g:1227014
Tannipalai	id=g:1227015
Tannimurippu Kulam	id=g:1227016
Tannikkuda	id=g:1227017
Tannegoda	id=g:1227018
Tannayankulama	id=g:1227019
Tannamunai Estate	id=g:1227020
Tannahena	id=g:1227021
Tharmakkerny	id=g:1227022
Tanmakeny	id=g:1227023
Thankodai	id=g:1227024
Tanka Villu	id=g:1227025
Tanjantenna	id=g:1227026
Tanjanagaram	id=g:1227027
Tanjama	id=g:1227028
Tanipanai Kulam	id=g:1227029
Tanikkallu Kulam	id=g:1227030
Tanikkallu Aru	id=g:1227031
Tanikannawa	id=g:1227032
Tanikannawa	id=g:1227033
Tangamale Plains	id=g:1227034
Tangamalai Sanctuary	id=g:1227035
Tangalla Point	id=g:1227036
Tangalla	id=g:1227037
Tangakelle	id=g:1227038
Tanduvan Forest Reserve	id=g:1227039
Tanduvan	id=g:1227040
Tandikkulam	id=g:1227041
Tandikkulam	id=g:1227042
Tandiadi Kalapu	id=g:1227043
Thanankilappu	id=g:1227044
Tanana Rocks	id=g:1227045
Tanamalwila	id=g:1227046
Tanakolawatta	id=g:1227047
Tanakkan Kulam	id=g:1227048
Tanakkankulam	id=g:1227049
Tanahenwala	id=g:1227050
Tanahennalagoda	id=g:1227051
Tanahena	id=g:1227052
Tanabima	id=g:1227053
Tanabele	id=g:1227054
Tanabaddegama	id=g:1227055
Tampiral	id=g:1227056
Tampattamuntalikkattu	id=g:1227057
Tampanai Kulam	id=g:1227058
Tampanai Kulam	id=g:1227059
Tampanai Kulam	id=g:1227060
Tampanai Kulam	id=g:1227061
Tambanaikkulam	id=g:1227062
Tampanaikkulam	id=g:1227063
Thampalawela	id=g:1227064
Tampalawattai	id=g:1227065
Tampalakamam	id=g:1227066
Tampalai	id=g:1227067
Tampakamam	id=g:1227068
Thampaddai	id=g:1227069
Tamodra Wewa	id=g:1227070
Tammuttegama	id=g:1227071
Tammitiya	id=g:1227072
Tammitayagekudawewa	id=g:1227073
Tammitakanda	id=g:1227074
Tammitagama Wewa	id=g:1227075
Tammitagama	id=g:1227076
Tammitagama	id=g:1227077
Tammitagama	id=g:1227078
Tammitagama	id=g:1227079
Tammita	id=g:1227080
Thammita	id=g:1227081
Tammita	id=g:1227082
Thammita	id=g:1227083
Tammita	id=g:1227084
Tammita	id=g:1227085
Tammenne Wewa	id=g:1227086
Tammenna Wewa	id=g:1227087
Tammennawetiya	id=g:1227088
Tammennagedawewa	id=g:1227089
Tammennagala Viharaya	id=g:1227090
Tammattewa	id=g:1227091
Tammanne Wewa	id=g:1227092
Tammannewa Wewa	id=g:1227093
Tammannewa Wewa	id=g:1227094
Tammannewa	id=g:1227095
Tammannewa	id=g:1227096
Tammannewa	id=g:1227097
Tammannewa	id=g:1227098
Tammannewa	id=g:1227099
Tammannewa	id=g:1227100
Tammannewa	id=g:1227101
Tammannewa	id=g:1227102
Tammennawa	id=g:1227103
Tammannewa	id=g:1227104
Tamnannawa	id=g:1227105
Tammannewa	id=g:1227106
Tammannewa	id=g:1227107
Tammannekulama	id=g:1227108
Tammannekulama	id=g:1227109
Tammannegoda Wewa	id=g:1227110
Tammannegama	id=g:1227111
Tammannegama	id=g:1227112
Tammannegama	id=g:1227113
Tammanne Elawaka	id=g:1227114
Tammanne Kulam	id=g:1227115
Tammennawetiya	id=g:1227116
Tammannawa Wewa	id=g:1227117
Tammannawa	id=g:1227118
Tammannakulama Wewa	id=g:1227119
Tammannagoda Wewa	id=g:1227120
Tammannagoda Wewa	id=g:1227121
Tammannagoda	id=g:1227122
Tammannagama	id=g:1227123
Tammannagama	id=g:1227124
Tammannagala	id=g:1227125
Tammannagada	id=g:1227126
Tammane Wewa	id=g:1227127
Tammana Wewa	id=g:1227128
Tammana Wewa	id=g:1227129
Tammana Wala	id=g:1227130
Tammanamukalana Wewa	id=g:1227131
Tammana Ela	id=g:1227132
Tammana	id=g:1227133
Tambuwa	id=g:1227134
Tambuttegama	id=g:1227135
Tambutta	id=g:1227136
Tambugala	id=g:1227137
Tambiya Wewa	id=g:1227138
Tambiyagama	id=g:1227139
Tambiluvil	id=g:1227140
Thambewila	id=g:1227141
Pahala Thambawita	id=g:1227142
Tambarombuwa	id=g:1227143
Thambare	id=g:1227144
Thambera	id=g:1227145
Tambarayagama	id=g:1227146
Tambarawila	id=g:1227147
Tambarawa	id=g:1227148
Tambarawa	id=g:1227149
Tambarakele	id=g:1227150
Tambaragalawewa	id=g:1227151
Tambana Ara	id=g:1227152
Tambana	id=g:1227153
Thambana	id=g:1227154
Tambana	id=g:1227155
Tambalapelessa	id=g:1227156
Tambalane Oya	id=g:1227157
Tambalagam Spit	id=g:1227158
Tambalagam Shoal	id=g:1227159
Tambalagam Bay	id=g:1227160
Tambalagama	id=g:1227161
Taimbakotta Wewa	id=g:1227162
Tambagomuwa	id=g:1227163
Tambagalla Group	id=g:1227164
Tambagalla	id=g:1227165
Tambagalla	id=g:1227166
Tambagalla	id=g:1227167
Tambadiya	id=g:1227168
Tamty Kulam	id=g:1227169
Tamar Puliyan Kulam	id=g:1227170
Tamar Kulam	id=g:1227171
Tamari Kulam	id=g:1227172
Tamarawewakanda	id=g:1227173
Tamarawewa	id=g:1227174
Tamarawewa	id=g:1227175
Tamara Villu	id=g:1227176
Tamara Villu	id=g:1227177
Tamaravelly	id=g:1227178
Tamaramadu Vette	id=g:1227179
Tamarakulama	id=g:1227180
Tamara Kulam	id=g:1227181
Tamara Kulam	id=g:1227182
Tamara Kulam	id=g:1227183
Tamara Kulam	id=g:1227184
Tamara Kulam	id=g:1227185
Tamara Kulam	id=g:1227186
Tamara Kulam	id=g:1227187
Tamara Kulam	id=g:1227188
Tamara Kulam	id=g:1227189
Tamarakulam	id=g:1227190
Tamarakuliya	id=g:1227191
Tamarakkulama	id=g:1227192
Thamaravillu	id=g:1227193
Tamarai Villu	id=g:1227194
Tamarai Kulam	id=g:1227195
Tamaraikkeni	id=g:1227196
Tamara Hammillewa	id=g:1227197
Taman Kulam	id=g:1227198
Tamana Wewa	id=g:1227199
Tamaduwa	id=g:1227200
Talwita	id=g:1227201
Talwila	id=g:1227202
Talwehera	id=g:1227203
Talwat Wewa	id=g:1227204
Talwatta	id=g:1227205
Talwatta	id=g:1227206
Talwatta	id=g:1227207
Talwatta	id=g:1227208
Talwatta	id=g:1227209
Talvupadu	id=g:1227210
Talunna	id=g:1227211
Talpot Aru	id=g:1227212
Talpitiya Ela	id=g:1227213
Talpitiya	id=g:1227214
Talpitigalla	id=g:1227215
Talpe Kanda	id=g:1227216
Talpe	id=g:1227217
Talpawila South	id=g:1227218
Talpawila North	id=g:1227219
Talpawila East	id=g:1227220
Talpatwewa	id=g:1227221
Talpattekanda	id=g:1227222
Talmendu Ode Kulam	id=g:1227223
Talliyadda	id=g:1227224
Tallanda	id=g:1227225
Talladi	id=g:1227226
Talkuduwa	id=g:1227227
Talkote Ruins	id=g:1227228
Talkote Oya	id=g:1227229
Talkote	id=g:1227230
Talkote	id=g:1227231
Talkotayaya	id=g:1227232
Talkola Wewa	id=g:1227233
Talkatua	id=g:1227234
Talipotenna	id=g:1227235
Talipota Aru	id=g:1227236
Tali Kulam	id=g:1227237
Taligala	id=g:1227238
Taligala	id=g:1227239
Talgomuwa	id=g:1227240
Talgohagoda Wewa	id=g:1227241
Talgodapitiya	id=g:1227242
Talgasyaya	id=g:1227243
Talgas Wewa	id=g:1227244
Talgas Wewa	id=g:1227245
Talgas Wewa	id=g:1227246
Talgas Wewa	id=g:1227247
Talgaswewa	id=g:1227248
Talgaswewa	id=g:1227249
Talgaswella	id=g:1227250
Talgaspitiya	id=g:1227251
Thalagaspitiya	id=g:1227252
Talgaspitiya	id=g:1227253
Talgasmunuwa	id=g:1227254
Talgasmote	id=g:1227255
Talgasmankada	id=g:1227256
Talgasgoda	id=g:1227257
Talgasduwa	id=g:1227258
Talgampola	id=g:1227259
Thalgama	id=g:1227260
Talgaha Wewa	id=g:1227261
Talgahawewa	id=g:1227262
Talgehewa	id=g:1227263
Talgahawela	id=g:1227264
Talgahawela	id=g:1227265
Talgahapotta	id=g:1227266
Talgahapotana	id=g:1227267
Thalgahakumbura	id=g:1227268
Talgahagoda	id=g:1227269
Talgahagoda	id=g:1227270
Talgahagama	id=g:1227271
Talgahadigane	id=g:1227272
Talgahadeniya	id=g:1227273
Talewala	id=g:1227274
Pahala Thalduwa	id=g:1227275
Talduwa	id=g:1227276
Talduwa	id=g:1227277
Talduwa Estate	id=g:1227278
Thaldewa	id=g:1227279
Thaldenagama	id=g:1227280
Talbediakanda	id=g:1227281
Talayagama	id=g:1227282
Tala Wila	id=g:1227283
Talawe Oya	id=g:1227284
Talawe Kandura	id=g:1227285
Talawegama	id=g:1227286
Talawe Ela	id=g:1227287
Talawayaya	id=g:1227288
Talawatura Oya	id=g:1227289
Talawatura	id=g:1227290
Talawatuhenpita South	id=g:1227291
Talawatuhenpita North	id=g:1227292
Talawatugoda	id=g:1227293
Talawattegedara	id=g:1227294
Thalwattegedera	id=g:1227295
Talawatta	id=g:1227296
Thalawatta	id=g:1227297
Talawatta	id=g:1227298
Talawa Oya	id=g:1227299
Talawakele	id=g:1227300
Talawakele	id=g:1227301
Talawa Ela	id=g:1227302
Talawa	id=g:1227303
Thalawa	id=g:1227304
Talawa	id=g:1227305
Talawa	id=g:1227306
Talawa	id=g:1227307
Talawa	id=g:1227308
Tala Villu Odai	id=g:1227309
Talavila Kulam	id=g:1227310
Talatu Oya	id=g:1227311
Talatuoya	id=g:1227312
Talattewa	id=g:1227313
Talaramba	id=g:1227314
Talapuranwela	id=g:1227315
Talapitiyagama	id=g:1227316
Talapitiya	id=g:1227317
Thalapitiya	id=g:1227318
Talapitiya	id=g:1227319
Talapita Oya	id=g:1227320
Thalapellegoda	id=g:1227321
Talapelakanda	id=g:1227322
Talapatpitiya	id=g:1227323
Talapatkulama	id=g:1227324
Talapatkanda	id=g:1227325
Talapiti Ela	id=g:1227326
Talapat Ara	id=g:1227327
Talapatagama	id=g:1227328
Talaotuwa	id=g:1227329
Talaotuange	id=g:1227330
Talanwela	id=g:1227331
Talanpola Wewa	id=g:1227332
Talancuda	id=g:1227333
Talankanda	id=g:1227334
Talangomuwa	id=g:1227335
Talangomuwa	id=g:1227336
Talangomuwa	id=g:1227337
Talangoda Wewa	id=g:1227338
Talangedara Wewa	id=g:1227339
Talangedara	id=g:1227340
Talangedara	id=g:1227341
Talangedara	id=g:1227342
Talangamuwa	id=g:1227343
Talangamuwa	id=g:1227344
Talangama Wewa	id=g:1227345
Talangama South	id=g:1227346
Talangama	id=g:1227347
Talangama	id=g:1227348
Talangama	id=g:1227349
Talangama	id=g:1227350
Talangalla	id=g:1227351
Talangaha	id=g:1227352
Talandapitiya	id=g:1227353
Talandapitiya	id=g:1227354
Talanuvillu Kulam	id=g:1227355
Talamwehera	id=g:1227356
Talamure	id=g:1227357
