Bukii Tikup	id=g:6971345
Tambakmerak	id=g:7036284
Sendang	id=g:7036285
Karanganyar	id=g:7036286
Jatileres	id=g:7036287
Jatisari	id=g:7036288
Baleono	id=g:7036289
Wanglu Kulon	id=g:7036290
Gayu	id=g:7036291
Wanglu Wetan	id=g:7036292
Sriwing	id=g:7036293
Tapen	id=g:7036294
Leran	id=g:7036295
Suko	id=g:7036296
Medalem	id=g:7036297
Kali Glagahan	id=g:7036298
Doan	id=g:7036299
Kaligede	id=g:7036300
Sarang	id=g:7036301
Pesantren	id=g:7036302
Kali Gede	id=g:7036303
Biangbali	id=g:7036304
Ngebrak	id=g:7036305
Lanjam	id=g:7036306
Wadung	id=g:7036307
Banaran	id=g:7036308
Kali Sambongrejo	id=g:7036309
Giwang	id=g:7036310
Wonosari	id=g:7036311
Kenongo	id=g:7036312
Jangur	id=g:7036313
Banyuurip	id=g:7036314
Gunungmas	id=g:7036315
Kawengan	id=g:7036316
Sampumo	id=g:7036317
Kembangan	id=g:7036318
Jonoroto	id=g:7036319
Ledok	id=g:7036320
Gunung Kedaton	id=g:7036321
Gunung Malang	id=g:7036322
Gunung Genuk	id=g:7036323
Jomblang	id=g:7036324
Medoro	id=g:7036325
Ledok	id=g:7036326
Sukorejo	id=g:7036327
Teleng	id=g:7036328
Kali Tulakan	id=g:7036329
Bolmalang	id=g:7036330
Gotak	id=g:7036331
Trembes	id=g:7036332
Sidodadi	id=g:7036333
Kepoh	id=g:7036334
Karang	id=g:7036335
Sudah	id=g:7036336
Rendeng	id=g:7036337
Mlaten	id=g:7036338
Tegaron	id=g:7036339
Ngujung	id=g:7036340
Pencuk	id=g:7036341
Bangon	id=g:7036342
Kalijaran	id=g:7036343
Jajar	id=g:7036344
Petak	id=g:7036345
Ngelo	id=g:7036346
Tambakromo	id=g:7036347
Wungo	id=g:7036348
Kali Ngelo	id=g:7036349
Jetis	id=g:7036350
Kedungrejo	id=g:7036351
Tinawun	id=g:7036352
Banaran	id=g:7036353
Tileng Satu	id=g:7036354
Sugih	id=g:7036355
Karuk	id=g:7036356
Tileng Dua	id=g:7036357
Ngudalndek	id=g:7036358
Jurangniti	id=g:7036359
Gotong	id=g:7036360
Ngudalduwur	id=g:7036361
Gunung Gangsir	id=g:7036362
Kecamatan Senori	id=g:7036363
Gunung Bucu	id=g:7036364
Kali Banjardowo	id=g:7036365
Kali Watuungkal	id=g:7036366
Malo	id=g:7036367
Kelurahan Buring	id=g:7036371
Desa Bokor	id=g:7036372
Desa Pandanajeng	id=g:7036373
Desa Kambingan	id=g:7036374
Kelurahan Gadang	id=g:7036375
Kelurahan Bumiayu	id=g:7036376
Kelurahan Wonokoyo	id=g:7036377
Desa Kidal	id=g:7036378
Desa Pulungdowo	id=g:7036379
Desa Argosuko	id=g:7036380
Desa Ngingit	id=g:7036381
Desa Arjowinangun	id=g:7036382
Desa Telogowaru	id=g:7036383
Desa Mertani	id=g:7036384
Desa Dibee	id=g:7036385
Desa Kalitengah	id=g:7036386
Desa Kadiren	id=g:7036387
Desa Clurung	id=g:7036388
Desa Kuluran	id=g:7036389
Desa Canditunggal	id=g:7036390
Desa Sugihwaras	id=g:7036391
Desa Dukuhkembar	id=g:7036392
Desa Baron	id=g:7036393
Desa Jrebeng	id=g:7036394
Desa Banyuurip	id=g:7036395
Desa Sekargadung	id=g:7036396
Desa Babaksari	id=g:7036397
Desa Watangpanjang	id=g:7036398
Desa Bogobabadan	id=g:7036399
Desa Windu	id=g:7036400
Desa Sambopinggir	id=g:7036401
Desa Putatbangah	id=g:7036402
Desa Banjarejo	id=g:7036403
Desa Palangan	id=g:7036404
Desa Mayong	id=g:7036405
Desa Tunjungmekar	id=g:7036406
Desa Lurejo	id=g:7036407
Desa Mungli	id=g:7036408
Desa Celakcatur	id=g:7036409
Desa Tiwet	id=g:7036410
Desa Blajo	id=g:7036411
Desa Gambuhan	id=g:7036412
Desa Bojoasri	id=g:7036413
Desa Waruk	id=g:7036414
Desa Sukorejo	id=g:7036415
Desa Blawi	id=g:7036416
Desa Pendowolimo	id=g:7036417
Desa Barangayam	id=g:7036418
Desa Gawerejo	id=g:7036419
Desa Glagah	id=g:7036420
Desa Priyoso	id=g:7036421
Desa Pasi	id=g:7036422
Desa Morocalan	id=g:7036423
Desa Ketapangtelu	id=g:7036424
Desa Karanganom	id=g:7036425
Desa Somowinangun	id=g:7036426
Desa Pudibener	id=g:7036427
Desa Ngujungrejo	id=g:7036428
Desa Pomahanjangan	id=g:7036429
Desa Bambang	id=g:7036430
Desa Kemlagi Lor	id=g:7036431
Desa Kemlagi Gede	id=g:7036432
Desa Laladan	id=g:7036433
Desa Sidomulyo	id=g:7036434
Desa Soko	id=g:7036435
Desa Gempolpendowo	id=g:7036436
Desa Weduni	id=g:7036437
Desa Rayungumuk	id=g:7036438
Desa Medang	id=g:7036439
Desa Sudangan	id=g:7036440
Desa Mendogo	id=g:7036441
Desa Menganti	id=g:7036442
Desa Tukkerto	id=g:7036443
Desa Babat Agung	id=g:7036444
Desa Dlanggu	id=g:7036445
Desa Gedongboyountung	id=g:7036446
Desa Balun	id=g:7036447
Desa Tambakploso	id=g:7036448
Desa Tawangrejo	id=g:7036449
Desa Turi	id=g:7036450
Desa Sukorejo	id=g:7036451
Desa Plosowahyu	id=g:7036452
Kelurahan Sukorejo	id=g:7036453
Kelurahan Sidokumpul	id=g:7036454
Desa Sidorejo	id=g:7036455
Desa Deket Kulon	id=g:7036456
Desa Rejosari	id=g:7036457
Desa Srirande	id=g:7036458
Desa Kentong	id=g:7036459
Desa Plosobuden	id=g:7036460
Kelurahan Mendalan	id=g:7036461
Kelurahan Jetis	id=g:7036462
Kelurahan Tumenggungan	id=g:7036463
Kelurahan Sukomulyo	id=g:7036464
Desa Made	id=g:7036465
Desa Pangkatrejo	id=g:7036466
Desa Tanjung	id=g:7036467
Desa Putatkumpul	id=g:7036468
Kelurahan Sikorejo	id=g:7036469
Desa Dinoyo	id=g:7036470
Desa Sugihwaras	id=g:7036471
Desa Sidobinangun	id=g:7036472
Desa Rejo Tengah	id=g:7036473
Desa Began	id=g:7036474
Desa Margoanyar	id=g:7036475
Pelarisan	id=g:7036476
Dungan	id=g:7036477
Morogo	id=g:7036478
Jombok	id=g:7036479
Tiwet	id=g:7036480
Blajo	id=g:7036481
Kiringan	id=g:7036482
Putat Lor	id=g:7036483
Putat Kidul	id=g:7036484
Kemendung	id=g:7036485
Kali Piengsengan	id=g:7036486
Kemlagigede	id=g:7036487
Guyangan	id=g:7036488
Ngangkrik	id=g:7036489
Bambang	id=g:7036490
Kali Wiyu	id=g:7036491
Kemlagi Lor	id=g:7036492
Baru	id=g:7036493
Berasan	id=g:7036494
Gowa	id=g:7036495
Pomahan	id=g:7036496
Waru	id=g:7036497
Pandantoyo	id=g:7036498
Gambuhan Kidul	id=g:7036499
Gambuhanblajo	id=g:7036500
Gambuhan Tengah	id=g:7036501
Gambuhan Lor	id=g:7036502
Canditunggal	id=g:7036503
Melik	id=g:7036504
Depek	id=g:7036505
Langkir	id=g:7036506
Poncol	id=g:7036507
Kebonsari	id=g:7036508
Palangan	id=g:7036509
Mungsu	id=g:7036510
Pengkol	id=g:7036511
Sumberejo	id=g:7036512
Lembung Lor	id=g:7036513
Lembung Kidul	id=g:7036514
Mayong Kulon	id=g:7036515
Mayong Tengah	id=g:7036516
Mayong Wetan	id=g:7036517
Luntas	id=g:7036518
Kuripan	id=g:7036519
Klampis	id=g:7036520
Poncol	id=g:7036521
Kali Ganjaran	id=g:7036522
Kali Lom	id=g:7036523
Mengai	id=g:7036524
Gundik	id=g:7036525
Wedeng	id=g:7036526
Waruk	id=g:7036527
Dodoman	id=g:7036528
Wates	id=g:7036529
Pudi Kulon	id=g:7036530
Janggan	id=g:7036531
Pudi Wetan	id=g:7036532
Mlawe	id=g:7036533
Karang Kulon	id=g:7036534
Karang Wetan	id=g:7036535
Sumberejo	id=g:7036536
Luntas	id=g:7036537
Karang Tengah	id=g:7036538
Keduren	id=g:7036539
Kalianyar	id=g:7036540
Meluke	id=g:7036541
Pujut	id=g:7036542
Penyung	id=g:7036543
Ngaglikrejo	id=g:7036544
Pupuk	id=g:7036545
Soklen	id=g:7036546
Medieng	id=g:7036547
Sukomulyo	id=g:7036548
Moro	id=g:7036549
Blawi	id=g:7036550
Pulokerto	id=g:7036551
Pencaran	id=g:7036552
Puyahan	id=g:7036553
Bulusan	id=g:7036554
Turi	id=g:7036555
Ladan	id=g:7036556
Ketapang	id=g:7036557
Ngujungrejo	id=g:7036558
Nataan	id=g:7036559
Boyosari	id=g:7036560
Ngujung	id=g:7036561
Rangkah	id=g:7036562
Sidomulyo	id=g:7036563
Babaksari	id=g:7036564
Tambangan	id=g:7036565
Gedong	id=g:7036566
Ngulek	id=g:7036567
Bogobabadan	id=g:7036568
Kepeng	id=g:7036569
Gongso	id=g:7036570
Bogandut	id=g:7036571
Alang-alang	id=g:7036572
Prumbungan	id=g:7036573
Moro	id=g:7036574
Pakuwon	id=g:7036575
Petisari	id=g:7036576
Kleco	id=g:7036577
Sekargadung	id=g:7036578
Jrebeng	id=g:7036579
Brayu	id=g:7036580
Baron	id=g:7036581
Banjaranyar	id=g:7036582
Somoiro	id=g:7036583
Bakalan	id=g:7036584
Watangan	id=g:7036585
Sambopinggir	id=g:7036586
Putatrejo	id=g:7036587
Windu	id=g:7036588
Bulak	id=g:7036589
Magok	id=g:7036590
Peluk	id=g:7036591
Butuh	id=g:7036592
Kubuk	id=g:7036593
Ngipik	id=g:7036594
Alasmalang	id=g:7036595
Sinan	id=g:7036596
Terbis	id=g:7036597
Banbong	id=g:7036598
Prioso Timur	id=g:7036599
Prioso Barat	id=g:7036600
Lombangan	id=g:7036601
Margorukun	id=g:7036602
Kepuh	id=g:7036603
Glagah Kulon	id=g:7036604
Kali Lucem	id=g:7036605
Duko	id=g:7036606
Kauman	id=g:7036607
Kebon	id=g:7036608
Barangayam	id=g:7036609
Wungu	id=g:7036610
Beyan	id=g:7036611
Pupus	id=g:7036612
Calan	id=g:7036613
Kali Gladakkapal	id=g:7036614
Luwok Lor	id=g:7036615
Baturono	id=g:7036616
Gambong Dua	id=g:7036617
Gambong Satu	id=g:7036618
Gambong Tiga	id=g:7036619
Kali Bucu	id=g:7036620
Pasi	id=g:7036621
Luwuk Kidul	id=g:7036622
Drokiyo	id=g:7036623
Wonosari	id=g:7036624
Prambon	id=g:7036625
Gayam	id=g:7036626
Dukuh	id=g:7036627
Pompongan	id=g:7036628
Grobogan	id=g:7036629
Sumberejo	id=g:7036630
Rayung	id=g:7036631
Pelesan	id=g:7036632
Kalianyar	id=g:7036633
Bunder	id=g:7036634
Lonjong	id=g:7036635
Sukorejo	id=g:7036636
Mengareng	id=g:7036637
Baut	id=g:7036638
Gendo	id=g:7036639
Duni	id=g:7036640
Rambang	id=g:7036641
Kudu	id=g:7036642
Juwet	id=g:7036643
Turi	id=g:7036644
Getung	id=g:7036645
Kauman	id=g:7036646
Deyo	id=g:7036647
Candipari	id=g:7036648
Gabus	id=g:7036649
Jalak	id=g:7036650
Kali Plalangan	id=g:7036651
Kali Balun	id=g:7036652
Ploso Lebak	id=g:7036653
Wahyu	id=g:7036654
Plosogeneng	id=g:7036655
Plalangan	id=g:7036656
Sarirejo	id=g:7036657
Tumenggungbaru	id=g:7036658
Beringin	id=g:7036659
Groyok	id=g:7036660
Sawahan	id=g:7036661
Rangge	id=g:7036662
Pagerwojo	id=g:7036663
Sukomulyo	id=g:7036664
Made	id=g:7036665
Tanjung	id=g:7036666
Tuyuh	id=g:7036667
Seban	id=g:7036668
Bilo	id=g:7036669
Sukomulyo	id=g:7036670
Bandung	id=g:7036671
Ngaglik Timur	id=g:7036672
Tumenggungan	id=g:7036673
Dapur Barat	id=g:7036674
Dapur Timur	id=g:7036675
Krian	id=g:7036676
Kendaruan	id=g:7036677
Jetis	id=g:7036678
Mendalan	id=g:7036679
Banjaranyar	id=g:7036680
Kali Lebah	id=g:7036681
Deket Kulon	id=g:7036682
Weru	id=g:7036683
Perumda	id=g:7036684
Deket Permai	id=g:7036685
Bakalan	id=g:7036686
Keset	id=g:7036687
Gedang	id=g:7036688
Dandangan	id=g:7036689
Klan	id=g:7036690
Dampet	id=g:7036691
Glugu	id=g:7036692
Balun	id=g:7036693
Kali Ngujung	id=g:7036694
Mlanggeng	id=g:7036695
Kedungwaru	id=g:7036696
Rawaglagah	id=g:7036697
Dinoyo	id=g:7036698
Keputran	id=g:7036699
Kali Wayang	id=g:7036700
Grogol	id=g:7036701
Sugihwaras	id=g:7036702
Gapuk	id=g:7036703
Gedong	id=g:7036704
Gajah	id=g:7036705
Glanggang	id=g:7036706
Bendungan	id=g:7036707
Buden	id=g:7036708
Kali Benem	id=g:7036709
Pondok	id=g:7036710
Nginjen	id=g:7036711
Saren	id=g:7036712
Pucuk	id=g:7036713
Pokak	id=g:7036714
Ngepung	id=g:7036715
Semambung	id=g:7036716
Kebon Tengah	id=g:7036717
Gedang	id=g:7036718
Gowok	id=g:7036719
Dagangan	id=g:7036720
Babat Kulon	id=g:7036721
Babat Wetan	id=g:7036722
Bangsri	id=g:7036723
Kutuk	id=g:7036724
Daleh	id=g:7036725
Sampangan	id=g:7036726
Putat	id=g:7036727
Bucu Lor	id=g:7036728
Bucu Kidul	id=g:7036729
Gumuk	id=g:7036730
Kebon	id=g:7036731
Medang	id=g:7036732
Payungan	id=g:7036733
Sudangan	id=g:7036734
Kali Malang	id=g:7036735
Sudimoro	id=g:7036736
Mendogo Lor	id=g:7036737
Mendogo Kidul	id=g:7036738
Suwi	id=g:7036739
Garangan	id=g:7036740
Wangen	id=g:7036741
Plosobuden	id=g:7036742
Ploso Tengah	id=g:7036743
Klaseman	id=g:7036744
Sepat	id=g:7036745
Nganti	id=g:7036746
Began	id=g:7036747
Delok	id=g:7036748
Delik	id=g:7036749
Calungan	id=g:7036750
Kecamatan Kalitengah	id=g:7036751
Kecamatan Karangbinangun	id=g:7036752
Kecamatan Deket	id=g:7036753
Kecamatan Lamongan	id=g:7036754
Mungli	id=g:7036755
Cluring	id=g:7036756
Lukrejo	id=g:7036757
Kali Dukun	id=g:7036758
Gangin	id=g:7036759
Braolo	id=g:7036760
Glumo	id=g:7036761
Jelak	id=g:7036762
Deket Wetan	id=g:7036763
Dapur Utara	id=g:7036764
Desa Petungsewu	id=g:7036765
Desa Pandanrejo	id=g:7036766
Desa Sidorahayu	id=g:7036767
Desa Bakalankrajan	id=g:7036768
Kelurahan Bandungrejosari	id=g:7036769
Desa Sumbersuko	id=g:7036770
Desa Gondowangi	id=g:7036771
Desa Parangargo	id=g:7036772
Desa Sitirejo	id=g:7036773
Kelurahan Kebonsari	id=g:7036774
Desa Babadan	id=g:7036775
Desa Kebonagung	id=g:7036776
Desa Mendalanwangi	id=g:7036777
Desa Wadung	id=g:7036778
Desa Kendalpayak	id=g:7036779
Desa Jatisari	id=g:7036780
Desa Genengan	id=g:7036781
Desa Karangduren	id=g:7036782
Desa Pakisaji	id=g:7036783
Desa Permanu	id=g:7036784
Desa Kesamben	id=g:7036785
Desa Maguan	id=g:7036786
Desa Kranggan	id=g:7036787
Desa Wonokerso	id=g:7036788
Desa Sutojayan	id=g:7036789
Desa Karangpandan	id=g:7036790
Desa Plaosan	id=g:7036791
Desa Ngajum	id=g:7036792
Desa Palaan	id=g:7036793
Desa Dilem	id=g:7036794
Desa Sukonolo	id=g:7036795
Desa Sumberjaya	id=g:7036796
Desa Sukoraharjo	id=g:7036797
Desa Balesari	id=g:7036798
Desa Kebabong	id=g:7036799
Desa Banjarsari	id=g:7036800
Desa Mojosari	id=g:7036801
Desa Glanggang	id=g:7036802
Desa Curugrejo	id=g:7036803
Desa Ngasem	id=g:7036804
Desa Kluwut	id=g:7036805
Desa Ngadilangkung	id=g:7036806
Desa Jatirejoyoso	id=g:7036807
Desa Plandi	id=g:7036808
Kecamatan Sukun	id=g:7036809
Kecamatan Wagir	id=g:7036810
Kecamatan Ngajum	id=g:7036811
Kecamatan Pakisaji	id=g:7036812
Kali Tiantumbulan	id=g:7036813
Kali Biru	id=g:7036814
Rekesan	id=g:7036815
Durenan	id=g:7036816
Kali Wadung	id=g:7036817
Petungsewu Barat	id=g:7036818
Sengonrejo	id=g:7036819
Ngragi Lor	id=g:7036820
Ngragi	id=g:7036821
Bunder Barat	id=g:7036822
Niwen	id=g:7036823
Urung-urung	id=g:7036824
Bakalan	id=g:7036825
Sukunpondokindah	id=g:7036826
Klabang	id=g:7036827
Kali Watu	id=g:7036828
Janti	id=g:7036829
Kepuh	id=g:7036830
Buwek	id=g:7036831
Tulusayu	id=g:7036832
Kali Jemunang	id=g:7036833
Dawuan	id=g:7036834
Rekesan	id=g:7036835
Gringing Kidul	id=g:7036836
Kenongo	id=g:7036837
Kali Gelodog	id=g:7036838
Kampungbaru	id=g:7036839
Jambuwer Kidul	id=g:7036840
Kali Gesang	id=g:7036841
Glagahombo Timur	id=g:7036842
Pohbender	id=g:7036843
Durenan	id=g:7036844
Genengan	id=g:7036845
Perumahan Sarimadu	id=g:7036846
Sememek	id=g:7036847
Dadapan	id=g:7036848
Songosari	id=g:7036849
Santren	id=g:7036850
Tenggulunan	id=g:7036851
Sekarputih	id=g:7036852
Mendalan Tengah	id=g:7036853
Darungan	id=g:7036854
Gondang	id=g:7036855
Gampeng	id=g:7036856
Sumberkunci Wetan	id=g:7036857
Lemahputuk	id=g:7036858
Perumahan Pertanian	id=g:7036859
Genengan	id=g:7036860
Sukoanyar	id=g:7036861
Tambakrejo	id=g:7036862
Kampungbaru	id=g:7036863
Bumireja Lor	id=g:7036864
Tumpangrejo Lor	id=g:7036865
Blau Selatan	id=g:7036866
Blau Timur	id=g:7036867
Tunggul	id=g:7036868
Pendem Selatan	id=g:7036869
Kali Babar	id=g:7036870
Pidek	id=g:7036871
Karangdurenpermai	id=g:7036872
Jatisari	id=g:7036873
Rekesan	id=g:7036874
Darunganmaguan	id=g:7036875
Durenan	id=g:7036876
Bumireja Kidul	id=g:7036877
Ngewong	id=g:7036878
Sembon Kulon	id=g:7036879
Rekesan	id=g:7036880
Gowokrangkok	id=g:7036881
Putukrejo	id=g:7036882
Ardirejo	id=g:7036883
Kali Gembong	id=g:7036884
Kedungmonggo	id=g:7036885
Bendo	id=g:7036886
Pakisaji Kidul	id=g:7036887
Sutojayan Kidul	id=g:7036888
Margahayu	id=g:7036889
Lowok	id=g:7036890
Lowokpepen	id=g:7036891
Lowokbeji	id=g:7036892
Sumberbeji	id=g:7036893
Kedawung Kidul	id=g:7036894
Babaan Lor	id=g:7036895
Sendangsari	id=g:7036896
Tempur Kidul	id=g:7036897
Darungan Lor	id=g:7036898
Kali Kebobang	id=g:7036899
Kali Palaan	id=g:7036900
Kali Icir	id=g:7036901
Kali Babakan	id=g:7036902
Plosokandang	id=g:7036903
Darungan	id=g:7036904
Gebyongan	id=g:7036905
Padu	id=g:7036906
Mboto Kidul	id=g:7036907
Karanganyar	id=g:7036908
Talunsono	id=g:7036909
Bulupogog	id=g:7036910
Tawangsari	id=g:7036911
Sembojo	id=g:7036912
Boro Selatan	id=g:7036913
Sukonolo Krajan	id=g:7036914
Alascilik	id=g:7036915
Tanjungsari	id=g:7036916
Pabrian	id=g:7036917
Ganden	id=g:7036918
Ketawang	id=g:7036919
Lemahduwur	id=g:7036920
Pabrian	id=g:7036921
Kidulsawah	id=g:7036922
Sukoyuwono	id=g:7036923
Mulyosari	id=g:7036924
Dam Lobo	id=g:7036925
Wagir	id=g:7036926
Kepuh	id=g:7036927
Pakisaji	id=g:7036928
Ngajum	id=g:7036929
Desa Gunungsari	id=g:7036941
Desa Ngebruk	id=g:7036942
Desa Pajaran	id=g:7036943
Desa Tajinan	id=g:7036944
Desa Randugading	id=g:7036945
Desa Sumbersuko	id=g:7036946
Desa Tambaksari	id=g:7036947
Desa Tangkilsari	id=g:7036948
Desa Gunungronggo	id=g:7036949
Desa Ngembal	id=g:7036950
Desa Purwosekar	id=g:7036951
Desa Sempalwadak	id=g:7036952
Desa Wandanpuro	id=g:7036953
Desa Bululawang	id=g:7036954
Desa Jambearjo	id=g:7036955
Desa Jatisari	id=g:7036956
Desa Ngawonggo	id=g:7036957
Desa Jambesari	id=g:7036958
Desa Pandanmulyo	id=g:7036959
Desa Lumbangsari	id=g:7036960
Desa Krebetsengrong	id=g:7036961
Desa Kasembon	id=g:7036962
Desa Kidangbang	id=g:7036963
Desa Wajak	id=g:7036964
Desa Sukoanyar	id=g:7036965
Desa Pringu	id=g:7036966
Desa Kuwolu	id=g:7036967
Desa Gading	id=g:7036968
Desa Krebet	id=g:7036969
Desa Sukolilo	id=g:7036970
Desa Kasri	id=g:7036971
Desa Bakalan	id=g:7036972
Desa Sudimoro	id=g:7036973
Desa Blayu	id=g:7036974
Desa Blayu	id=g:7036975
Kecamatan Tajinan	id=g:7036976
Kecamatan Bululawang	id=g:7036977
Kali Buto	id=g:7036978
Kali Dawuan	id=g:7036979
Kali Ulung	id=g:7036980
Ciptomulyo	id=g:7036981
Janti Wetan	id=g:7036982
Pitu	id=g:7036983
Baran	id=g:7036984
Baran Tegaron	id=g:7036985
Baranamprong	id=g:7036986
Bangilan	id=g:7036987
Punden Gayangan	id=g:7036988
Barang Lagahdowo	id=g:7036989
Panggungsari	id=g:7036990
Baran Buring	id=g:7036991
Perumahan Puncakburingindah	id=g:7036992
Bumiayu	id=g:7036993
Candi Kidal	id=g:7036994
Jeding	id=g:7036995
Glendangan Atas	id=g:7036996
Baran Gunungsari	id=g:7036997
Karangnongko	id=g:7036998
Baran Wonokoyo	id=g:7036999
Kali Wonokoyo	id=g:7037000
Bumiayu Kidul	id=g:7037001
Grejo	id=g:7037002
Perumahan Cempakaputih	id=g:7037003
Babatan	id=g:7037004
Sekarsari	id=g:7037005
Telogosari Dua	id=g:7037006
Sukomulyo	id=g:7037007
Karangnongko Kidul	id=g:7037008
Wangkal Kidul	id=g:7037009
Argomulyo Lor	id=g:7037010
Kali Gunungsari	id=g:7037011
Gunungsari	id=g:7037012
Kali Sumberguwo	id=g:7037013
Tangkil Lor	id=g:7037014
Ngaringan	id=g:7037015
Watudakon	id=g:7037016
Sukodadi	id=g:7037017
Kali Ngembul	id=g:7037018
Klagen	id=g:7037019
Purboyo Kulongunung	id=g:7037020
Gunung Batok	id=g:7037021
Ketitang	id=g:7037022
Kali Dukuh	id=g:7037023
Ngembalsanteren	id=g:7037024
Purboyomeduran	id=g:7037025
Mulyojati	id=g:7037026
Jatimulyo	id=g:7037027
Sidomulyo	id=g:7037028
Tambakrejo	id=g:7037029
Wonokerso	id=g:7037030
Sidomukti	id=g:7037031
Jambu	id=g:7037032
Kaligorokasembon	id=g:7037033
Mertoyoso	id=g:7037034
Pabrikan Satu	id=g:7037035
Bonegoro	id=g:7037036
Irodipong	id=g:7037037
Kaligoro	id=g:7037038
Maduran	id=g:7037039
Kanigoro	id=g:7037040
Maduran	id=g:7037041
Gunung Ampel	id=g:7037042
Sidomulyo	id=g:7037043
Sidomukti	id=g:7037044
Sidoaji	id=g:7037045
Kali Lumbang	id=g:7037046
Demangjaya	id=g:7037047
Lumbang	id=g:7037048
Sukorejo	id=g:7037049
Meduran	id=g:7037050
Dawuhan	id=g:7037051
Sumbersuko Kidul	id=g:7037052
Meduran	id=g:7037053
Baran Wajak	id=g:7037054
Gadungan Kidul	id=g:7037055
Kali Sukoanyar	id=g:7037056
Jaten	id=g:7037057
Kali Jeding	id=g:7037058
Sumbersari	id=g:7037059
Tanjungsari	id=g:7037060
Krapyak Kidul	id=g:7037061
Sidomakmur	id=g:7037062
Gading Lor	id=g:7037063
Ledok	id=g:7037064
Ringin	id=g:7037065
Trunajaya	id=g:7037066
Sidomulyo	id=g:7037067
Napel	id=g:7037068
Pakem	id=g:7037069
Pijetan	id=g:7037070
Bebean	id=g:7037071
Napel Kulon	id=g:7037072
Bakalan Dua	id=g:7037073
Bulupayung	id=g:7037074
Gading Kidul	id=g:7037075
Putukrejo Kidul	id=g:7037076
Putukrejo Lor	id=g:7037077
Codo Lor	id=g:7037078
Renteng	id=g:7037079
Patuk Wetan	id=g:7037080
Tajinan	id=g:7037081
Wajak	id=g:7037082
Desa Pasrujambe	id=g:7037084
Ranupane Satu	id=g:7037085
Ranupane	id=g:7037086
Gunung Ranupane	id=g:7037087
Gunung Tunjung	id=g:7037088
Gunung Kukusan	id=g:7037089
Gunung Pongangancilik	id=g:7037090
Gunung Kumbolo	id=g:7037091
Ranu Tompe	id=g:7037092
Ranu Pukis	id=g:7037093
Gunung Pukis	id=g:7037094
Gunung Papak	id=g:7037095
Gunung Gentong	id=g:7037096
Gunung Jambangan	id=g:7037097
Gunung Jengkel	id=g:7037098
Gunung Tompe	id=g:7037099
Gunung Regolo	id=g:7037100
Kali Regolo	id=g:7037101
Kali Trengireng	id=g:7037102
Kali Luteng	id=g:7037103
Kali Besuksat	id=g:7037104
Kali Kembar	id=g:7037105
Kecamatan Senduro	id=g:7037112
Desa Burno	id=g:7037113
Desa Kandangtepus	id=g:7037114
Desa Jambekumbu	id=g:7037115
Desa Wonocempokoayu	id=g:7037116
Desa Pakel	id=g:7037117
Desa Kandangan	id=g:7037118
Desa Bedayutalang	id=g:7037119
Desa Bedayu	id=g:7037120
Desa Pandansari	id=g:7037121
Desa Senduro	id=g:7037122
Desa Sukorejo	id=g:7037123
Desa Jambearum	id=g:7037124
Kali Besuktompe	id=g:7037125
Sumberringin	id=g:7037126
Tawonsongo	id=g:7037127
Tulungrejo	id=g:7037128
Sidorejo	id=g:7037129
Gunung Gede	id=g:7037130
Binger	id=g:7037131
Plambang	id=g:7037132
Ngampu	id=g:7037133
Jabon	id=g:7037134
Pasrukrajan Dua	id=g:7037135
Munggir	id=g:7037136
Tetelan	id=g:7037137
Kebonduren	id=g:7037138
Bendowo	id=g:7037139
Glagaharum	id=g:7037140
Ganjaran	id=g:7037141
Karanganyar	id=g:7037142
Gondang	id=g:7037143
Tugu	id=g:7037144
Melamping	id=g:7037145
Penanggungan	id=g:7037146
Jambekumbu	id=g:7037147
Carangkuning	id=g:7037148
Prapatan	id=g:7037149
Suco	id=g:7037150
Pasrukrajan Satu	id=g:7037151
Pancenkandangan	id=g:7037152
Pusungbo	id=g:7037153
Pancentlutur	id=g:7037154
Wonorejo	id=g:7037155
Burno	id=g:7037156
Gencono Barat	id=g:7037157
Kali Betoto	id=g:7037158
Kali Bunyu	id=g:7037159
Kali Ireng-ireng	id=g:7037160
Gencono	id=g:7037161
Ngambon	id=g:7037162
Rekesan	id=g:7037163
Krajanjambearum	id=g:7037164
Saringan	id=g:7037165
Pancen	id=g:7037166
Wonoayu	id=g:7037167
Krajancempoko	id=g:7037168
Gembong	id=g:7037169
Kandangan	id=g:7037170
Banjarsawah	id=g:7037171
Gading	id=g:7037172
Tlutur	id=g:7037173
Ledok	id=g:7037174
Jaten	id=g:7037175
Krajanpandansari	id=g:7037176
Sumberagung	id=g:7037177
Sumberrejo	id=g:7037178
Juranglanga	id=g:7037179
Sumbermulyo	id=g:7037180
Gutean	id=g:7037181
Pakem	id=g:7037182
Rambakan	id=g:7037183
Blimbing	id=g:7037184
Kebonan	id=g:7037185
Gunung Jerak	id=g:7037186
Pandan	id=g:7037187
Duren	id=g:7037188
Sumbersari	id=g:7037189
Purut	id=g:7037190
Duren	id=g:7037191
Bedayutalang	id=g:7037192
Bedayu	id=g:7037193
Karangrejo	id=g:7037194
Banjarsawah	id=g:7037195
Pancenrejo	id=g:7037196
Tempuran	id=g:7037197
Karangtengah	id=g:7037198
Gasri	id=g:7037199
Sumberagung	id=g:7037200
Sabrang	id=g:7037201
Sumberrejo	id=g:7037202
Gempol	id=g:7037203
