Pakuria	id=g:1260809
Katūr	id=g:1267424
Kātūr	id=g:1267425
Katua Nadī	id=g:1267426
Kāttu Puzha	id=g:1267427
Kāttuputtūr	id=g:1267428
Kattupākkam	id=g:1267429
Kattumāvadi	id=g:1267430
Kāttukkottai	id=g:1267431
Kattubadipalli	id=g:1267432
Kattivākkam	id=g:1267433
Kattipūdi	id=g:1267434
Kattanam	id=g:1267435
Kāttampatti	id=g:1267436
Kattaleru River	id=g:1267437
Kātrāsgarh	id=g:1267438
Kātrās	id=g:1267439
Kātrān ki Gali	id=g:1267440
Katrangīa	id=g:1267441
Katrāl	id=g:1267442
Kātraj	id=g:1267443
Katrain	id=g:1267444
Katrab	id=g:1267445
Katra	id=g:1267446
Katra	id=g:1267447
Katra	id=g:1267448
Katra	id=g:1267449
Katra	id=g:1267450
Katra	id=g:1267451
Katpur Bay	id=g:1267452
Katpur	id=g:1267453
Katpur	id=g:1267454
Katphal	id=g:1267455
Kātpādi	id=g:1267456
Kātoya	id=g:1267457
Katosan Road	id=g:1267458
Katosan	id=g:1267459
Katol	id=g:1267460
Kātol	id=g:1267461
Kātoda	id=g:1267462
Katnī Nadī	id=g:1267463
Katni	id=g:1267464
Kātni	id=g:1267465
Katnehla Nadī	id=g:1267466
Katnā River	id=g:1267467
Katlichara	id=g:1267468
Katlang Chenmo	id=g:1267469
Kātkut	id=g:1267470
Kātkūmbh	id=g:1267471
Katkona	id=g:1267472
Kātkola	id=g:1267473
Katkol	id=g:1267474
Katkamsāri	id=g:1267475
Katkāli Ghāt	id=g:1267476
Kātjuri River	id=g:1267477
Katingia	id=g:1267478
Kātikund	id=g:1267479
Katihār	id=g:1267480
Kāti	id=g:1267481
Kathu Vallimuni Reef	id=g:1267482
Kāthu Nangal	id=g:1267483
Kathumar	id=g:1267484
Kathua	id=g:1267486
Kathua	id=g:1267487
Kathoutaha	id=g:1267488
Kathotia	id=g:1267489
Kathoti	id=g:1267490
Kāthori	id=g:1267491
Kāthor	id=g:1267492
Kathna River	id=g:1267493
Kathlaur	id=g:1267494
Kathlāl	id=g:1267495
Kathla	id=g:1267496
Kathkuian	id=g:1267497
Kathiwāra	id=g:1267498
Kathihār	id=g:1267499
Kathiawar Coast	id=g:1267500
Kāthiāwār Peninsula	id=g:1267501
Kathiātali	id=g:1267502
Kāthi	id=g:1267503
Kāthgodām	id=g:1267504
Kathera Khad	id=g:1267505
Kathāra	id=g:1267506
Kathāra	id=g:1267507
Kathara	id=g:1267508
Kathār	id=g:1267509
Kathāni Nadī	id=g:1267510
Kāthā Nāla	id=g:1267511
Kathāna	id=g:1267512
Kathāna	id=g:1267513
Kathalkandi Hills	id=g:1267514
Kathālia	id=g:1267515
Katgi	id=g:1267516
Katghora	id=g:1267517
Katge Lato	id=g:1267518
Katesangāwan	id=g:1267519
Kātepūrna Nadī	id=g:1267520
Kātepūrna	id=g:1267521
Kātepalli	id=g:1267522
Katea	id=g:1267523
Katchall Island	id=g:1267524
Katārukonda	id=g:1267525
Katar Singhwāla	id=g:1267526
Katarniān Ghāt	id=g:1267527
Kātarki	id=g:1267528
Kataria	id=g:1267529
Katareah	id=g:1267530
Katarbaga	id=g:1267531
Kātapuram	id=g:1267532
Kāta Patthar	id=g:1267533
Katangūr	id=g:1267534
Katang Nāla	id=g:1267535
Katangjhiri	id=g:1267536
Katangi	id=g:1267537
Katāngi	id=g:1267538
Katāng	id=g:1267539
Katāmi	id=g:1267540
Kātalbori	id=g:1267541
Katala	id=g:1267542
Kataklik	id=g:1267543
Katakiāsāhi	id=g:1267544
Kātākhāl	id=g:1267545
Katak Chincholi	id=g:1267546
Katahri	id=g:1267547
Katageri	id=g:1267548
Kasurupāra	id=g:1267549
Kasūr Tahsīl	id=g:1267550
Kasūr Branch	id=g:1267551
Kasumūru	id=g:1267552
Kasumbi	id=g:1267553
Kasukanga	id=g:1267554
Kāsu Begu	id=g:1267555
Kāsti	id=g:1267556
Kasta	id=g:1267557
Kasrāwad	id=g:1267558
Kaspur	id=g:1267559
Kasomārigaon	id=g:1267560
Kasol	id=g:1267561
Kāsoda	id=g:1267562
Kāsni	id=g:1267563
Kusmara	id=g:1267564
Kaskanga	id=g:1267565
Kāsira	id=g:1267566
Kasipet	id=g:1267567
Kāsipatnam	id=g:1267568
Kāsimābād	id=g:1267569
Kāsikatra	id=g:1267570
Kāsijoda	id=g:1267571
Kasīgobind Temple	id=g:1267572
Kāsībugga	id=g:1267573
Kasiāri	id=g:1267574
Kasia	id=g:1267575
Kāshti	id=g:1267576
Kashong La	id=g:1267577
Vale of Kashmīr	id=g:1267578
Kāshīpur	id=g:1267579
Kāshīpur	id=g:1267580
Kāshīpur	id=g:1267581
Kāshīnagar	id=g:1267582
Kāshikhāgra	id=g:1267583
Kashi	id=g:1267584
Kashedi	id=g:1267585
Kashar Tāl	id=g:1267586
Kasgi	id=g:1267587
Kāsganj	id=g:1267588
Kaserh	id=g:1267589
Kaser	id=g:1267590
Kasel	id=g:1267591
Kāsegaon	id=g:1267592
Kasdol	id=g:1267593
Kasbe Sukene	id=g:1267594
Kasba Tārle	id=g:1267595
Kasba Sarud	id=g:1267596
Kasba Patāspur	id=g:1267597
Kasba Nul	id=g:1267598
Kasba Nesri	id=g:1267599
Kasba Nārāyangarh	id=g:1267600
Kasba Mirgoda	id=g:1267601
Kasba Mhāsrang	id=g:1267602
Kasba Kamarda	id=g:1267603
Kasba Chandragi	id=g:1267604
Kasauli	id=g:1267605
Kāsār Sirsi	id=g:1267606
Kāsarkod	id=g:1267607
Kasārjaola	id=g:1267608
Kasari River	id=g:1267609
Kasari	id=g:1267610
Kāsāri	id=g:1267611
Kāsarhalli	id=g:1267612
Kasāre	id=g:1267613
Kāsarda	id=g:1267614
Kasara Pier	id=g:1267615
Kāsaragod	id=g:1267616
Kasāra	id=g:1267617
Kasār	id=g:1267618
Kasangi	id=g:1267619
Kāsandra	id=g:1267620
Kāsan	id=g:1267621
Kasāmbal	id=g:1267622
Kasāl	id=g:1267623
Kasa Khurd	id=g:1267624
Kāsai River	id=g:1267625
Kas	id=g:1267626
Karzok Gömpa	id=g:1267627
Karzok Gömpa	id=g:1267628
Karwi	id=g:1267629
Kārwār Head	id=g:1267630
Kārwār Bay	id=g:1267631
Karwāra	id=g:1267632
Karwar	id=g:1267633
Karwar	id=g:1267634
Kārwār	id=g:1267635
Kārwāpa	id=g:1267636
Karwan Nadī	id=g:1267637
Karwandiya	id=g:1267638
Karwa	id=g:1267639
Kārvetnagar	id=g:1267640
Karva	id=g:1267643
Karuvārakundu	id=g:1267644
Karuvapadna	id=g:1267645
Karūru	id=g:1267646
Karūr	id=g:1267647
Karūr	id=g:1267648
Karuppur Kodāli	id=g:1267649
Karuppur	id=g:1267650
Karuppatti	id=g:1267651
Karunkra	id=g:1267652
Karunguli	id=g:1267653
Karungulam	id=g:1267654
Karungalpatti	id=g:1267655
Karunda	id=g:1267656
Karunāgapalli	id=g:1267657
Kārū Nadī	id=g:1267658
Karumbākkam	id=g:1267660
Karumattampatti	id=g:1267661
Karukachal	id=g:1267662
Karui	id=g:1267663
Karūa Nadī	id=g:1267664
Karu	id=g:1267665
Kar Tso	id=g:1267666
Kartse	id=g:1267667
Kartika	id=g:1267668
Kartārpur	id=g:1267669
Kartara	id=g:1267670
Kartala	id=g:1267671
Kartal	id=g:1267672
Karsuni Nadī	id=g:1267673
Karsog	id=g:1267674
Kārsiyāng	id=g:1267675
Karsindhu	id=g:1267676
Karsi	id=g:1267677
Karsādo	id=g:1267678
Karru	id=g:1267679
Karrāpur	id=g:1267680
Karra Nadī	id=g:1267681
Karra	id=g:1267682
Karra	id=g:1267683
Karpi	id=g:1267684
Karpat	id=g:1267685
Karpal	id=g:1267686
Karpabahāl	id=g:1267687
Kāro River	id=g:1267688
Kāro River	id=g:1267689
Karora	id=g:1267690
Karon Nadī	id=g:1267691
Karoni	id=g:1267692
Karong	id=g:1267693
Karonda	id=g:1267694
Karon	id=g:1267695
Karol Bāgh	id=g:1267696
Karnisar	id=g:1267697
Karnesar	id=g:1267698
Karnauti Nadī	id=g:1267699
Karnaticgarh	id=g:1267700
State of Karnātaka	id=g:1267701
Karnataka	id=g:1267702
Karnaprayāg	id=g:1267703
Karnaota	id=g:1267704
Karnāli	id=g:1267705
Karnāla	id=g:1267706
Karnāla	id=g:1267707
Karnāl	id=g:1267708
Karnāl	id=g:1267709
Karna	id=g:1267710
Karmulli	id=g:1267711
Karmoda	id=g:1267712
Karmawās	id=g:1267713
Karmatānr	id=g:1267714
Karmaliyapura	id=g:1267715
Karmāla	id=g:1267716
Karmād	id=g:1267717
Karma	id=g:1267718
Karlup	id=g:1267719
Karlu	id=g:1267720
Kārli River	id=g:1267721
Karlimatti	id=g:1267722
Kārli	id=g:1267723
Kārli	id=g:1267724
Karlapat	id=g:1267725
Karlāpāra	id=g:1267726
Karlapara	id=g:1267727
Karlāghāti	id=g:1267728
Karkota	id=g:1267729
Karko	id=g:1267730
Karkkangudi	id=g:1267731
Karki	id=g:1267732
Karkheli	id=g:1267733
Karkheli	id=g:1267734
Karkeli	id=g:1267735
Karkārī Nadī	id=g:1267736
Karkamb	id=g:1267737
Kakrāli	id=g:1267738
Kārkāl	id=g:1267739
Karka	id=g:1267740
Karjat	id=g:1267741
Karjat	id=g:1267742
Karjat	id=g:1267743
Karjān River	id=g:1267744
Kāriyāpatti	id=g:1267745
Kariyāpatnam	id=g:1267746
Kariyamangalam	id=g:1267747
Karivemula	id=g:1267748
Karivalamvandanallūr	id=g:1267749
Kārisāth	id=g:1267750
Karingote River	id=g:1267751
Karīmuddīnpur	id=g:1267752
Karimpuzha	id=g:1267753
Karīmpur	id=g:1267754
Karīmnagar	id=g:1267755
Karīmnagar	id=g:1267756
Karimkunnum	id=g:1267757
Karīmganj	id=g:1267758
Kārimāti	id=g:1267759
Kārimangalam	id=g:1267760
Karīmābād	id=g:1267761
Karihāri	id=g:1267762
Kariha	id=g:1267763
Kariana	id=g:1267764
Karian	id=g:1267765
Kāri	id=g:1267766
Kāri	id=g:1267767
Karhībhadar	id=g:1267768
Karhi	id=g:1267769
Karhati	id=g:1267770
Karha River	id=g:1267771
Karhal	id=g:1267772
Karhaia Khoh	id=g:1267773
Kargong Pass	id=g:1267774
Kargi Road	id=g:1267775
Kargil	id=g:1267776
Kargi	id=g:1267777
Karghar	id=g:1267778
Kargawān	id=g:1267779
Kargari	id=g:1267780
Kargani	id=g:1267781
Kārgal	id=g:1267782
Kareri	id=g:1267783
Karera	id=g:1267784
Karera	id=g:1267785
Karera	id=g:1267786
Karepur	id=g:1267787
Karepalli	id=g:1267788
Kārepalli	id=g:1267789
Karengi	id=g:1267790
Karen	id=g:1267791
Kārempūdi	id=g:1267792
Karelī Nadī	id=g:1267793
Karelī	id=g:1267794
Kareha Nadī	id=g:1267795
Kāregaon	id=g:1267796
Kāregaon	id=g:1267797
Karedu	id=g:1267798
Kardi	id=g:1267799
Kārdha	id=g:1267800
Karde	id=g:1267801
Karchond	id=g:1267802
Karchia Tank	id=g:1267803
Karchia	id=g:1267804
Karcha Nadī	id=g:1267805
Karchana	id=g:1267806
Kārcha	id=g:1267807
Karcha	id=g:1267808
Karbudurun	id=g:1267809
Karbindha	id=g:1267810
Karbigwān	id=g:1267811
Kārbi Ānglong	id=g:1267812
Kar Bhosga	id=g:1267813
Karban	id=g:1267814
Karayūr	id=g:1267815
Karavādi	id=g:1267816
Karauta	id=g:1267817
Karaundi	id=g:1267818
Karauli	id=g:1267819
Karauli	id=g:1267820
Karauda	id=g:1267821
Kārattoluvu	id=g:1267822
Karatpata	id=g:1267823
Karatapata	id=g:1267824
Karasgaon	id=g:1267825
Karārkhera	id=g:1267826
Karārī	id=g:1267827
Karara	id=g:1267828
Karār	id=g:1267829
Karapgaon	id=g:1267830
Karapa	id=g:1267831
Karanwās	id=g:1267832
Karantola	id=g:1267833
Karanpura	id=g:1267834
Karanpur	id=g:1267835
Karanpur	id=g:1267836
Karanpur	id=g:1267837
Karanpathār	id=g:1267838
Karanjphan	id=g:1267839
Karanjia	id=g:1267840
Karanjia	id=g:1267841
Karanjia	id=g:1267842
Karanji	id=g:1267843
Karanji	id=g:1267844
Kāranja River	id=g:1267845
Karanja Reefs	id=g:1267846
Karanjali	id=g:1267847
Karanjali	id=g:1267848
Karanjali	id=g:1267849
Karanja Island	id=g:1267850
Karanja Creek	id=g:1267851
Kāranja	id=g:1267852
Kāranja	id=g:1267853
Karanja	id=g:1267854
Karanja	id=g:1267855
Karanja	id=g:1267856
Karanj	id=g:1267857
Karangarh	id=g:1267858
Karangania	id=g:1267859
Karandighi	id=g:1267860
Kāranchedu	id=g:1267861
Karamsad	id=g:1267862
Karamnāsā River	id=g:1267863
Karameda	id=g:1267864
Karambele	id=g:1267865
Karambavne	id=g:1267866
Karambakkudi	id=g:1267867
