Astakhnovo	id=g:7080483
Otdeleniye Nomer Odin Sovkhoza Glubokinskiy	id=g:7439413
Balka Grachinskaya	id=g:7439414
Nizhniy Pikhovkin	id=g:7439415
Kamennogor’ye	id=g:7439416
Otdeleniye Nomer Dva Sovkhoza Belokalitvenskiy	id=g:7439417
Molodëzhnyy	id=g:7439418
Bugor Dlinnyy Kurgan	id=g:7439419
Pervomayskiy	id=g:7439420
Gora Gorodishche	id=g:7439421
Otdeleniye Nomer Tri Sovkhoza Glubokinskiy	id=g:7439422
Gruzdevka	id=g:7439423
Urochishche Bobrov	id=g:7439424
Bobrovaya	id=g:7439425
Lesopitomnik	id=g:7439426
Kurgan Tarakanov	id=g:7439427
Gora Svistukha	id=g:7439428
Ozero Kalach	id=g:7439429
Ozero Soshnik	id=g:7439430
Kurgan Dichinskiy Krest	id=g:7439431
Kurgan Krest	id=g:7439432
Pristan’ Kalitvenskaya	id=g:7439433
Pristan’ Dichenskiy	id=g:7439434
Lesnoy	id=g:7439435
Molochnotovarnaya Ferma Dorozhnogo Upravleniya Rabochego Snabzheniya	id=g:7439436
Balka Rubezhnaya	id=g:7439437
Rubezhnyy	id=g:7439438
Balka Skeletovaya	id=g:7439439
Podzemgaz	id=g:7439440
Oktyabr’skiy	id=g:7439441
Shakhta Nomer Tridtsat’	id=g:7439442
Shakhta Nomer Semnadtsat’	id=g:7439443
Chistoozërnyy	id=g:7439444
Kurgan Budarnyy	id=g:7439445
Pristan’ Dyadin	id=g:7439446
Balka Kaban’ya	id=g:7439447
Shakhta Nomer Tri Bis	id=g:7439448
Shakhta Nomer Chetyre	id=g:7439449
Sarvilinskiy Kar’yer	id=g:7439450
Pristan’ Potseluyev	id=g:7439451
Vodokachka	id=g:7439452
Rusichi	id=g:7439453
Podsobnoye Khozyaystvo Repnyanskogo Kar’yera	id=g:7439454
Gidrouzël Nomer Shest’	id=g:7439455
Severskiy Donets	id=g:7439456
Ostanovochnyy Punkt 1051 km	id=g:7439457
Shakhta Tsentral’no-Vostochnaya	id=g:7439458
Stepnoy	id=g:7439459
Ostanovochnyy Punkt 197 km	id=g:7439460
Kurgany Pechenovskiye	id=g:7439461
Ostanovochnyy Punkt 15 km	id=g:7439462
Ostanovochnyy Punkt 17 km	id=g:7439463
Ostanovochnyy Punkt 20 km	id=g:7439464
Urochishche Martynov Kurgan	id=g:7439465
Shakhta Nomer Chetyre	id=g:7439466
Pristan’ Ol’khovskiy	id=g:7439467
Shakhta Nomer Tri	id=g:7439468
Atayeva	id=g:7439469
Pristan’ Shakhta Nomer Tridtsat’ Pyat’	id=g:7439470
Ostanovochnyy Punkt 66 km	id=g:7439471
Ostanovochnyy Punkt 60 km	id=g:7439472
Blokpost 58 km	id=g:7439473
Ostanovochnyy Punkt 55 km	id=g:7439474
Pristan’ Belaya Kalitva	id=g:7439475
Sosny	id=g:7439476
Otdeleniye Nomer Odin Sovkhoza Belokalitvenskiy	id=g:7439477
Blokpost 47 km	id=g:7439478
Glavnerud	id=g:7439479
Urochishche Baryshev	id=g:7439480
Repinskaya	id=g:7439481
Shakhta Uglerod	id=g:7439482
Raz”yezd 201 km	id=g:7439483
Shakhta Nomer Tridtsat’ Pyat’	id=g:7439484
Pristan’ Kakichëv	id=g:7439485
Shchebzavod	id=g:7439486
Bondarnyy	id=g:7439487
Rybopitomnik Rybatskiy Pioner	id=g:7439488
Skal’nyy	id=g:7439489
Urochishche Nizhnerepnyy	id=g:7439490
Ostanovochnyy Punkt 1064 km	id=g:7439491
Chicherino	id=g:7439492
Shakhta Nomer Devyat’	id=g:7439493
Shakhta Nomer Chetyresta	id=g:7439494
Shakhta Nomer Chetyresta Desyat’	id=g:7439495
Shakhta Sboyka	id=g:7439496
Kolonka	id=g:7439497
Shakhta Dal’nyaya	id=g:7439498
Topolevyy	id=g:7439499
Balka Kalinovskaya	id=g:7439500
Balka Mechetnaya	id=g:7439501
Istochnik Lezhnëv	id=g:7439502
Pristan’ Bogatov	id=g:7439503
Pristan’ Ol’khovchik	id=g:7439504
Balka Ol’khovaya	id=g:7439505
Kurgan Chastyye	id=g:7439506
Naumov	id=g:7439507
Shakhta Nomer Shestnadtsat’	id=g:7439508
Krasnyy Oktyabr’	id=g:7439509
Kurgan Pyat’ Brat’yev	id=g:7439510
Kolodets Mechetnyy	id=g:7439511
Otdeleniye Nomer Tri Sovkhoza Belokalitvenskiy	id=g:7439512
Zelënyy Kholm	id=g:7439513
Stantsiya Bozhkovskaya	id=g:7439514
Kolodets Belyy	id=g:7439515
Ostanovochnyy Punkt 34 km	id=g:7439516
Stantsiya Zaychikovo	id=g:7439517
Razvaliny Zaychikov	id=g:7439518
Obukhov Nomer Sem’	id=g:7439519
Kurgan Savel’yev	id=g:7439520
Raz”yezd Obukhovskiy	id=g:7439521
Kholodnyy Plës	id=g:7439522
Ostanovochnyy Punkt 10 km	id=g:7439523
Stantsiya Zverevskaya	id=g:7439524
Trudovoy	id=g:7439525
Novomikhaylovskaya	id=g:7439526
Stantsiya Novomikhaylovskaya	id=g:7439527
Stantsiya Predugol’naya	id=g:7439528
Almaznyy Pervyy	id=g:7439529
Shakhta Nomer Chetyresta Odinnadtsat’ Bis	id=g:7439530
Pervomayskiy	id=g:7439531
Grachëv	id=g:7439532
Istochnik Kholodnyy	id=g:7439533
Bugor Pugachëвa	id=g:7439534
Balka Duboven’kaya	id=g:7439535
Istochnik Ol’khovskiy	id=g:7439536
Kurgan Ded	id=g:7439537
Raz”yezd Mechetnovskiy	id=g:7439538
Mechetnovskiy	id=g:7439539
Stantsiya Chapayevka-Rostovskaya	id=g:7439540
Shakhta Nomer Shestnadtsat’/Semnadtsat’	id=g:7439541
Yasnogorka	id=g:7439542
Pristan’ Krasnodonetskaya	id=g:7439543
Mel’nichnyy	id=g:7439544
Volodarskiy	id=g:7439545
Ostanovochnyy Punkt 1070 km	id=g:7439546
Krutaya Gorka	id=g:7439547
Rozet	id=g:7439548
Ostanovochnyy Punkt 173 km	id=g:7439549
Plekhanovo	id=g:7439691
Chernogubtsevo	id=g:7439695
Stopchishche	id=g:7439696
Stantsiya Gagarin	id=g:7439899
Shapino	id=g:7439954
Zhuravlëvo	id=g:7439958
Lomki	id=g:7439959
Zaytsevo	id=g:7440022
Rapovo	id=g:7440023
Podsoson’ye	id=g:7440024
Fedyayevo	id=g:7440027
Kholzakovo	id=g:7440340
Prudnya	id=g:7440918
Klimovo	id=g:7440925
Rytoye	id=g:7440927
Burtsevo	id=g:7440932
Kozhino	id=g:7440933
Kormino	id=g:7440936
Ivankovo	id=g:7441674
Pesochnya	id=g:7442059
Lenkino	id=g:7442060
Os’ma	id=g:7442064
Ostanovochnyy Punkt 261 km	id=g:7442073
Ferma Nomer Odin Sovkhoza Imeni Pervogo Maya	id=g:7442296
Ozero Bugayevo	id=g:7442297
Krasnaya Dubrava	id=g:7442298
Ferma Nomer Dva Sovkhoza Chirskiy	id=g:7442299
Malyye Ozёra	id=g:7442300
Ferma Nomer Sem’ Sovkhoza Chirskiy	id=g:7442301
Otdeleniye Nomer Chetyre Sovkhoza Oblivskiy	id=g:7442302
Otdeleniye Nomer Chetyre Sovkhoza Oblivskiy	id=g:7442303
Ferma Nomer Shest’ Sovkhoza Chirskiy	id=g:7442304
Gryaznaya	id=g:7442305
Balka Osinovaya	id=g:7442306
Prud Senyapskiy	id=g:7442307
Balka Petrova	id=g:7442308
Balka Log	id=g:7442309
Ferma Nomer Chetyre Sovkhoza Chirskiy	id=g:7442310
Sovkhoz Oblivskiy	id=g:7442311
Balka Chugunka	id=g:7442312
Balka Gnilaya Rechka	id=g:7442313
Severnyy	id=g:7442314
Lesnichestvo Slepikhinskoye	id=g:7442315
Novopoleyevskiy	id=g:7442316
Sovkhoz Peschanyy	id=g:7442317
Oblivskaya Lesodacha	id=g:7442318
Balka Klenovaya	id=g:7442319
Balka Peschanskaya	id=g:7442320
Balka Verbovaya	id=g:7442321
Balka Peschanaya	id=g:7442322
Prud Kondaurov	id=g:7442323
Komsomol’skiy	id=g:7442324
Otdeleniye Nomer Dva Sovkhoza Morozovskiy	id=g:7442325
Balka Baznaya	id=g:7442326
Ozero Chikalovka	id=g:7442327
Ozero Bol’shoye	id=g:7442328
Ozero Dvoynoye	id=g:7442329
Padina Ulesova	id=g:7442330
Kordon Nomer Odin Tormosinskogo Leskhoza	id=g:7442331
Kordon Nomer Dva	id=g:7442332
Ozero Filatovo	id=g:7442333
Nizyanka	id=g:7442334
Rossoshanskiy	id=g:7442335
Kosov	id=g:7442336
Razdol’nyy	id=g:7442337
Filatov	id=g:7442338
Kurgan Bol’shakov	id=g:7442339
Pristan’ Popov	id=g:7442340
Kurgan Panov	id=g:7442341
Gladkov	id=g:7442342
Prud Panov	id=g:7442343
Balka Volch’ya	id=g:7442344
Balka Sukhaya	id=g:7442345
Balka Tsimlyanskaya	id=g:7442346
Balka Zolotovskaya	id=g:7442347
Balka Korennaya	id=g:7442348
Balka Rossosh’	id=g:7442349
Balka Makarova	id=g:7442350
Balka Tsimlyanskaya	id=g:7442351
Otdeleniye Nomer Tri	id=g:7442352
Otdeleniye Nomer Dva Sovkhoza Krasnaya Zvezda	id=g:7442353
Balka Dubovaya	id=g:7442354
Balka Kalinovskaya	id=g:7442355
Balka Golaya	id=g:7442356
Balka Berёzovaya	id=g:7442357
Kurgannyy	id=g:7442358
Balka Bezvodnaya	id=g:7442359
Bugor Siniy	id=g:7442417
Balka Osinovskiy Log	id=g:7442418
Balka Talovka	id=g:7442419
Pristan’ Malogolubinskiy	id=g:7442420
Pristan’ Bol’shoy Nabatov	id=g:7442421
Ozero Lubnyaki	id=g:7442422
Balka Peskovatka	id=g:7442423
Pitomnik	id=g:7442424
Balka Yefremova	id=g:7442425
Balka Plesistovskaya	id=g:7442426
Balka Lipovyy Log	id=g:7442427
Balka Berezovskiy Log	id=g:7442428
Berezovskiy	id=g:7442429
Pristan’ Golubinskaya	id=g:7442430
Kurgan Bol’shoy	id=g:7442431
Kurgan Khoroshev	id=g:7442432
Balka Rassypnaya	id=g:7442434
Balka Golyy Log	id=g:7442435
Pristan’ Donskaya	id=g:7442436
Otdeleniye Nomer Dva Sovkhoza Volgo-Donskoy	id=g:7442437
Yablonevyy	id=g:7442438
Pristan’ Sovetskaya	id=g:7442439
Novosel’skiy	id=g:7442440
Oktyabr’skiy	id=g:7442441
Pyatimorskiy	id=g:7442442
Ostanovochnyy Punkt Kumovskoy	id=g:7442443
Balka Savel’yevskaya	id=g:7442444
Balka Osinovskaya	id=g:7442445
Kurgan Khlebnyy	id=g:7442446
Vyazovskiy	id=g:7442447
Balka Nazarova	id=g:7442448
Gremyachiy	id=g:7442449
Pristan’ Pyatiizbyanskaya	id=g:7442450
Ostanovochnyy Punkt Primorki	id=g:7442451
Pristan’ Kolpachki	id=g:7442452
Kurgan Kozlikov	id=g:7442453
Pristan’ Morskoy	id=g:7442454
Balka Kireyeva	id=g:7442455
Ostanovochnyy Punkt Osinovskiy	id=g:7442456
Balka Trëkhtubochnaya	id=g:7442457
Balka Osinovaya	id=g:7442458
Balka Kalmytskaya	id=g:7442459
Balka Ozërnaya	id=g:7442460
Ostanovochnyy Punkt Uchkhoz Donskoy	id=g:7442461
Ostanovochnyy Punkt Rychka	id=g:7442462
Bugor Bol’shiye Kurgany	id=g:7442463
Ostanovochnyy Punkt Mel’nichnyy	id=g:7442464
Ostrov Kozhevennyy	id=g:7442465
Ostanovochnyy Punkt Lozhki	id=g:7442466
Pribrezhnyy	id=g:7442467
Balka Verbovskaya	id=g:7442468
Balka Artamonova	id=g:7442469
Ostrov Durnoy	id=g:7442470
Pristan’ Nizhne-Chirskaya	id=g:7442471
Balka Solënaya	id=g:7442472
Kurgan Saf’yanskiy	id=g:7442473
Balka Peschanaya	id=g:7442474
Balka Buyerak	id=g:7442475
Balka Ageyeva	id=g:7442477
Balka Yeritskaya	id=g:7442478
Balka Chapur’ya	id=g:7442479
Dal’niy	id=g:7442480
Kurgan Chogonskiy	id=g:7442481
Ostanovochnyy Punkt Plesovskoy	id=g:7442482
Dom Otdykha Imeni Sorok Oktyabrya	id=g:7442483
Pristan’ Suvorovskaya	id=g:7442484
Pristan’ Il’men’-Suvorovskaya	id=g:7442485
Balka Timokhina	id=g:7442486
Balka Kumskaya	id=g:7442487
Balka Svinaya	id=g:7442488
Balka Rassypnaya	id=g:7442489
Balka Kibereva	id=g:7442490
Ostrova Peski	id=g:7442491
Ubezhishche Chausy	id=g:7442492
Primorskiy	id=g:7442493
Chausovaya Podstantsiya	id=g:7442494
Balka Shirokiy Raskos	id=g:7442495
Balka Neklinskaya	id=g:7442496
Balka Krutaya	id=g:7442497
Balka Vodyanka	id=g:7442498
Prikanal’nyy	id=g:7442499
Chepchugovo	id=g:7442514
Mishino	id=g:7442540
Strukovo	id=g:7442552
Anoshino	id=g:7442557
Ivanovka	id=g:7442559
Stantsiya Turki	id=g:7442881
Ozero Podgornoye	id=g:7442882
Ozero Luchkovo	id=g:7442883
Podrezinka	id=g:7442884
Stantsiya Arkadak	id=g:7442885
Kanava	id=g:7442886
Letyazhevskiy Sanatoriy	id=g:7442887
Prud Shuvalovskiy	id=g:7442888
Prud Irinskiy	id=g:7442889
Shebalov	id=g:7442890
Sadovyy	id=g:7442891
Kurgan Rytyy	id=g:7442892
Prikhoperskiy	id=g:7442893
Klyuchi	id=g:7442894
Prud Osochnyy	id=g:7442895
Belozërka	id=g:7442896
Prud Kruten’kiy	id=g:7442897
Ozero Zaton	id=g:7442898
Peschanaya	id=g:7442899
Prud Poganskiy	id=g:7442900
Balka Gryaznukha	id=g:7442901
Stantsiya Balashov Odin	id=g:7442902
Ostanovochnyy Punkt 6 km	id=g:7442903
Vetlyanka	id=g:7442904
Trudovoy	id=g:7442905
Prud Khokhulin	id=g:7442906
Vesëlyy	id=g:7442907
Voskhod	id=g:7442908
Vetel’nyy	id=g:7442909
Balka Dubovaya	id=g:7442910
Novyy Svet	id=g:7442911
Prud Bezymyanka	id=g:7442912
Noven’kiy	id=g:7442913
Prud Gavrilov	id=g:7442914
Solënyy	id=g:7442915
Stantsiya Svyatoslavka	id=g:7442916
Ostanovochnyy Punkt 243 km	id=g:7442917
Prud Berëzovyy	id=g:7442918
Prud Gor’kiy	id=g:7442919
Balka Kamenka	id=g:7442920
Prud Chechetka	id=g:7442921
Tul’skiy	id=g:7442922
Prud Popov	id=g:7442923
Prud Khoryshev	id=g:7442924
Balka Dubovaya	id=g:7442925
Ostanovochnyy Punkt 261 km	id=g:7442926
Yuzhnyy	id=g:7442927
Prud Konnyy	id=g:7442928
Prud Bol’shoy Romanovskiy	id=g:7442929
Balka Konëvka	id=g:7442930
Novosamoylovskiy	id=g:7442931
Prud Surochiy	id=g:7442932
Prud Novyy	id=g:7442933
Prud Kravtsov	id=g:7442934
Prud Vodop’yanov	id=g:7442935
Ostanovochnyy Punkt 282 km	id=g:7442936
Ozero Il’men’	id=g:7442937
Balka Verbovaya	id=g:7442938
Prud Rogatyy	id=g:7442939
Ostanovochnyy Punkt 214 km	id=g:7442940
Ostanovochnyy Punkt 13 km	id=g:7442941
Post 463 km	id=g:7442942
Ostanovochnyy Punkt 22 km	id=g:7442943
Ostanovochnyy Punkt 26 km	id=g:7442944
Ostanovochnyy Punkt 37 km	id=g:7442945
Ostanovochnyy Punkt 56 km	id=g:7442946
Otdeleniye Nomer Tri Sovkhoza Krasnoarmeyets	id=g:7442947
Ostanovochnyy Punkt 70 km	id=g:7442948
Ostanovochnyy Punkt 190 km	id=g:7442949
Prud Shirokiy	id=g:7442990
Balka Krutets	id=g:7442991
Shadcha	id=g:7442992
Ovrag Golik	id=g:7442993
Ovrag Kurbeyev	id=g:7442994
Les Vyazovskiy	id=g:7442995
Stantsiya Lopukhovka	id=g:7442996
Laverza	id=g:7442997
Balka Ol’shanka	id=g:7442998
Turgenevo	id=g:7442999
Les Yemel’yanovskiy	id=g:7443000
Balka Shinka	id=g:7443001
Balka Koz’ya	id=g:7443002
Ovrag Alëshin	id=g:7443003
Gospitomnik	id=g:7443004
Les Vislyy	id=g:7443005
Ilovatka	id=g:7443006
Balka Berëzovaya	id=g:7443007
Vesëlovka	id=g:7443008
Ozero Irmen’	id=g:7443009
Ostanovochnyy Punkt 17 km	id=g:7443010
Itkarka	id=g:7443011
Balka Dubovaya	id=g:7443012
Balka Bezymyannaya	id=g:7443013
Balka Shubina	id=g:7443014
Srednyaya Balanda	id=g:7443015
Balka Vodotok	id=g:7443016
Les Medvezhiy	id=g:7443017
Les Vol’novskiy	id=g:7443018
Yablon’ka	id=g:7443019
Ozero Yaik	id=g:7443020
Stantsiya Yunaya	id=g:7443021
Ozero Kochkarnoye	id=g:7443022
Balka Dvoyenka	id=g:7443023
Les Zastennyy	id=g:7443024
Balka Sukhodol	id=g:7443025
Les Dubrava	id=g:7443026
Les Kobly	id=g:7443027
Ostanovochnyy Punkt 64 km	id=g:7443028
Ostanovochnyy Punkt 62 km	id=g:7443029
Zhilaya Rel’nya	id=g:7443030
Sukhaya Rel’nya	id=g:7443031
Prud Garder	id=g:7443032
Balka Gayka	id=g:7443033
Stantsiya Kalininsk-Saratovskiy	id=g:7443034
Mokraya	id=g:7443035
Mokraya Lebedka	id=g:7443036
Prud Zhuravskiy	id=g:7443037
Balka Lebedka	id=g:7443038
Prud Novyy	id=g:7443039
Les Masterna	id=g:7443040
Prud Zharikov	id=g:7443041
Balka Berëzovaya	id=g:7443042
Chivka	id=g:7443043
Ozero Krivoye	id=g:7443044
Ozero Lebyazh’ye	id=g:7443045
Ovrag Grachëv	id=g:7443046
Izbukha	id=g:7443047
Prud Svinoy	id=g:7443048
Ozero Lebyazh’ye	id=g:7443049
Zelënyy	id=g:7443050
Prud Vladykinskiy	id=g:7443051
Ozero Zotovo	id=g:7443052
Ozero Sokino	id=g:7443053
Lesnichestvo Sokino	id=g:7443054
Berëzovyy	id=g:7443055
Mirnyy	id=g:7443056
Prud Noven’kiy	id=g:7443057
Prud Kalinin	id=g:7443058
Ozero Chuyevskoye	id=g:7443059
Ovrag Panika	id=g:7443060
Mokraya Peskovatka	id=g:7443061
Ozero Proval	id=g:7443062
Balka Zhuravka	id=g:7443063
Prud Kol’niki	id=g:7443064
Zhuravka	id=g:7443065
Prud Solënyy	id=g:7443066
Balka Dubovaya	id=g:7443067
Yegorovka	id=g:7443068
Prud Novyy	id=g:7443069
Malaya Kozlovka	id=g:7443070
Kolpak	id=g:7443071
Orlyanka	id=g:7443088
Leont’yevo	id=g:7443103
Fedorovka	id=g:7443106
Sysoyevo	id=g:7443161
Zhdanovo	id=g:7443163
Ostanovochnyy Punkt Zhdanovka	id=g:7443164
Selivanovo	id=g:7443165
Nikol’skoye	id=g:7443166
Yurenevo	id=g:7443167
Mishino	id=g:7443168
Tesnikovo	id=g:7446900
Novyye Dvory	id=g:7446920
Novosëlki	id=g:7447012
Sel’tso	id=g:7447013
Dolmatovo	id=g:7447037
Vachkovo	id=g:7449849
Staraya Krucha	id=g:7449850
Krasnyy Stav	id=g:7450025
Krasnyye Lyady	id=g:7450026
Progress	id=g:7450027
Shaporёvka	id=g:7450028
Ostanovochnyy Punkt 43 km	id=g:7450029
Pristantsionnyy	id=g:7450030
Medvedovka	id=g:7450031
Malinovka	id=g:7450032
V’yunishe	id=g:7450033
Krasilovka	id=g:7450034
Dyukarevo	id=g:7450040
Urochishche Kudrino	id=g:7450044
Manev	id=g:7450055
Oktyabr’	id=g:7450056
Chaditsa	id=g:7450057
Gretskovka	id=g:7450058
Kholupovka	id=g:7450059
Dubnyaki	id=g:7450060
Vasil’yevka	id=g:7450061
Tymaylovka	id=g:7450062
Stantsiya Klimov	id=g:7450063
Pervomayskiy	id=g:7450064
Ostanovochnyy Punkt Pokrovka	id=g:7450065
Ostanovochnyy Punkt 9 km	id=g:7450066
Zhdankovka	id=g:7450067
Gora Kamennaya	id=g:7450068
Burnyy	id=g:7450069
Chestnyy	id=g:7450070
Velikogayskiy	id=g:7450071
Seredikha	id=g:7450072
Krushinnik	id=g:7450073
Arininy Lyady	id=g:7450074
Zarech’ye	id=g:7450075
Zhelannyy	id=g:7450076
Pobeda	id=g:7450077
Krinitsa	id=g:7450078
Zasnov’ye	id=g:7450079
Dyagel’	id=g:7450080
Dal’niy Klin	id=g:7450081
Ostanovochnyy Punkt 202 km	id=g:7450082
Mamay	id=g:7450083
Druzhba	id=g:7450084
Vorchany	id=g:7450085
Oblogi	id=g:7450086
Gudkovskiy	id=g:7450087
Razdol’ye	id=g:7450088
Drugovshchina	id=g:7450089
Berёzovka	id=g:7450090
Korovchenka	id=g:7450091
Krasnyy Pakhar’	id=g:7450092
Drovoseki	id=g:7450093
Otradnoye	id=g:7450094
Aleksandrovka	id=g:7450095
Zaversha	id=g:7450096
Borok	id=g:7450097
Krasnyy Ostrov	id=g:7450098
Shitikov Log	id=g:7450099
Zasnov’ye	id=g:7450100
Yerёmin	id=g:7450101
Desyatukha	id=g:7450102
Kirpichiki	id=g:7450103
Chervonnyy Yar	id=g:7450104
Noven’kiy	id=g:7450105
Kuliki	id=g:7450106
Kurgan’ye	id=g:7450107
Krasnyy Gay	id=g:7450108
Kulёvo	id=g:7450109
Brodok	id=g:7450110
Katovka	id=g:7450111
Ostanovochnyy Punkt 24 km	id=g:7450112
Matskovka	id=g:7450113
Pchela	id=g:7450114
Zaporozh’ye	id=g:7450115
Roshchin	id=g:7450116
Poberezh’ye	id=g:7450117
Oboleshevo	id=g:7450118
Raz”yezd Turosna	id=g:7450119
Kamenukha	id=g:7450120
Krasnoye Zarech’ye	id=g:7450121
Krasnyy Most	id=g:7450122
Stanilov	id=g:7450123
Sosnovskiy	id=g:7450124
Ostanovochnyy Punkt 187 km	id=g:7450125
Moskovshchina	id=g:7450126
Podrudnya	id=g:7450127
Pen’ki	id=g:7450128
Zavodovshchina	id=g:7450129
Mytnichi	id=g:7450130
Pobeda	id=g:7450131
Ostanovochnyy Punkt 21 km	id=g:7450132
Ostanovochnyy Punkt 18 km	id=g:7450133
Novopol’ye	id=g:7450134
Zelёnyy Gay	id=g:7450135
Vishnёvskiy	id=g:7450136
Krasnaya Turosna	id=g:7450137
Ostanovochnyy Punkt Severnyy Post	id=g:7450138
Lutenka	id=g:7450139
Lyubvin	id=g:7450140
Sergeyevka	id=g:7450141
Tokarevshchina	id=g:7450142
Pervoye Maya	id=g:7450143
Muravey	id=g:7450144
Zaraman’ye	id=g:7450145
Dneprovka	id=g:7450146
Ostanovochnyy Punkt 9 km	id=g:7450147
Turenev	id=g:7450148
Filatov Khutor	id=g:7450149
Khatki	id=g:7450150
V’yunki	id=g:7450151
Ostanovochnyy Punkt 164 km	id=g:7450152
Ostanovochnyy Punkt 153 km	id=g:7450153
Lager’ Zarnitsa	id=g:7450154
Kozhukhovo	id=g:7450155
Sanatoriy Zatish’ye	id=g:7450156
Luk’yanovka	id=g:7450157
Mizirichi	id=g:7450158
Derka	id=g:7450159
Dera	id=g:7450160
Ostanovochnyy Punkt 143 km	id=g:7450161
Ostanovochnyy Punkt 5 km	id=g:7450162
Stantsiya Yuzhnyy Post	id=g:7450163
Glinnoye	id=g:7450164
Borki	id=g:7450165
Sverdlov	id=g:7450166
Groza	id=g:7450167
Urochishche Mayskaya Dacha	id=g:7450168
Stantsiya Unecha	id=g:7450169
Ostanovochnyy Punkt 133 km	id=g:7450170
Ostanovochnyy Punkt 123 km	id=g:7450171
Torfopredpriyatiye Rekta	id=g:7450172
Ostritsa	id=g:7450173
Grishanov	id=g:7450174
Alekseyevskiy	id=g:7450175
Kostyrin	id=g:7450176
Korzhovka	id=g:7450177
Trosna	id=g:7450178
Ostanovochnyy Punkt 238 km	id=g:7450179
Novaya Rudnya	id=g:7450180
Ivanov	id=g:7450181
Kuchma	id=g:7450182
Kavpita	id=g:7450183
Dunayevshchina	id=g:7450184
Laykovka	id=g:7450185
Pomazovka	id=g:7450186
Alёshkin	id=g:7450187
Lesnoye	id=g:7450188
Stantsiya Iput’	id=g:7450189
Kozka	id=g:7450190
Dubrovka	id=g:7450191
Gorovaya	id=g:7450192
Borets	id=g:7450193
Rezunovshchina	id=g:7450194
Zapol’ye	id=g:7450195
Dobrovol’skiy	id=g:7450196
Ostanovochnyy Punkt 228 km	id=g:7450197
Subbota	id=g:7450198
Ostanovochnyy Punkt Fëdorovka	id=g:7450199
Nikitovka	id=g:7450200
Otdeleniye Sovkhoza Vozrozhdeniye	id=g:7450201
Posëlok Otdeleniya Imeni Kalinina Sel’skokhozyaystvennogo Predpriyatiya Vozrozhdeniye	id=g:7450202
Nyukhovetskiye Vyselki	id=g:7450203
Ostanovochnyy Punkt Volshuta	id=g:7450204
Krasnyy Kolodets	id=g:7450205
Pribytki	id=g:7450206
Volkonka	id=g:7450207
Ostanovochnyy Punkt 282 km	id=g:7450208
Sovkhoz Semënovskiy	id=g:7450283
Vostochnyy	id=g:7450284
Koptsevo	id=g:7450285
Urochishche Lukonetki	id=g:7450286
Urochishche Novo-Aleksankrovskiye Vyselki	id=g:7450287
Shchelëvo	id=g:7450288
Krasnaya Derevnya	id=g:7450289
Obreznoy	id=g:7450290
Raz”yezd 422 km	id=g:7450291
Ostanovochnyy Punkt 431 km	id=g:7450292
Rudinka	id=g:7450293
Sovetskiy	id=g:7450294
Pokrovskiy	id=g:7450295
Moskovskiy	id=g:7450296
Lupilovka	id=g:7450297
Malaya Kosyrëvka	id=g:7450298
Leninka	id=g:7450299
Savilovka	id=g:7450300
Otdeleniye Sovkhoza Oktyabr’skiy	id=g:7450301
Sovkhoz Oktyabr’skiy	id=g:7450302
Novoye	id=g:7450303
Tsentral’naya Usad’ba Sel’skokhozyaystvennogo Predpriyatiya Imeni Michurina	id=g:7450304
Staryye Kel’tsy	id=g:7450305
Pisarevka	id=g:7450306
Yuzhnyy	id=g:7450307
Ostanovochnyy Punkt Kogotkovo	id=g:7450308
Kogotkovo	id=g:7450309
Gumenki	id=g:7450310
Krasnyy Gorodok	id=g:7450311
Urochishche Kiselëvskiy	id=g:7450312
Ostanovochnyy Punkt 464 km	id=g:7450313
Posëlok Tsentral’nogo Otdeleniya Sovkhoza Zheltukhinskiy	id=g:7450314
Ivan’kovo	id=g:7450315
Sovkhoz Pervomayskiy	id=g:7450316
Urochishche Sviridovskiye Vyselki	id=g:7450317
Shelemishevskiye Khutora	id=g:7450318
Polyanskiye Vyselki	id=g:7450319
Komsomol’skiy	id=g:7450320
Shakhta Nomer Shest’	id=g:7450321
Ostanovochnyy Punkt Petrushino	id=g:7450322
Mirnyy	id=g:7450323
Sovkhoz Bol’shevik	id=g:7450324
Posëlok Sel’skokhozyaystvennogo Predpriyatiya Bol’shevik	id=g:7450325
Andreyevka	id=g:7450326
Urochishche Pervomayskiy	id=g:7450327
Podmakar’yevo	id=g:7450328
Shakhta Nomer Pyat’desyat	id=g:7450329
Pobednoye	id=g:7450330
Moskovka	id=g:7450331
Ulanovo	id=g:7450332
Zaranovskiye Vyselki	id=g:7450333
Novyy Mir	id=g:7450334
Aleksandrovka	id=g:7450335
Dymovo-Volkonskoye	id=g:7450336
Shakhta Nomer Pyat’desyat Shest’	id=g:7450337
Ostanovochnyy Punkt Pupki	id=g:7450338
Stantsiya Poplevinskiy	id=g:7450339
Ostanovochnyy Punkt 269 km	id=g:7450340
Osinovo-Shilovo	id=g:7450341
Barskaya Kanava	id=g:7450342
Kopi	id=g:7450343
Sel’skokhozyaystvennoye Predpriyatiye Imeni Kommunisticheskogo Internatsionala Molodëzhi	id=g:7450344
Posëlok Vtoroy Fermy	id=g:7450345
Ryazhskiy Rybkhoz	id=g:7450346
Posëlok Artsybashevskiy	id=g:7450347
Rastegayevka	id=g:7450348
Shakhty Nomer Tri	id=g:7450349
