Yên Xá	id=g:1560031
Tà Yên	id=g:1566569
Tây Dắng	id=g:1566570
Tây Cốc (1)	id=g:1566571
Ðèo Tay Chang	id=g:1566572
Tây Câu Nhi	id=g:1566573
Tây Bắng An	id=g:1566574
Tay Ap	id=g:1566575
Ta Yao Phang	id=g:1566576
Ta Yang Ping	id=g:1566577
Ta Yang Ping	id=g:1566578
Tây Am	id=g:1566579
Phu Ta Ya Kao	id=g:1566580
Ta Ya Kao	id=g:1566581
Sông Tây	id=g:1566582
Nam Tay	id=g:1566583
Hòn Tây	id=g:1566584
Hồ Tây	id=g:1566585
Cù Lao Tây	id=g:1566586
Ta Xi	id=g:1566587
Phu Ta Xé	id=g:1566588
Núi Ta Xa	id=g:1566589
Ta Xa	id=g:1566590
Ta Xá	id=g:1566591
Tạ Xá	id=g:1566592
Ta Xá	id=g:1566593
Ta Wan Tzeu	id=g:1566594
Ta Wan Tchai	id=g:1566595
Ðộng Ta Vô	id=g:1566596
Nước Ta Vi	id=g:1566597
Tả Van Mèo	id=g:1566598
Tả Van Dáy	id=g:1566599
Tả Van	id=g:1566600
Ngok Tavak	id=g:1566601
Tâu Tung Thngai	id=g:1566602
Tẩu Thong	id=g:1566603
Tẩu Năm	id=g:1566604
Chư Tau Man	id=g:1566605
Núi Tau Linh	id=g:1566606
Ta Ui	id=g:1566607
Kinh Tàu Hú	id=g:1566608
Tẩu Dông	id=g:1566609
Suối Tâu Dâu	id=g:1566610
Rạch Tàu	id=g:1566611
Núi Tau	id=g:1566612
Núi Tau	id=g:1566613
Ea Tàu	id=g:1566614
Cù Lao Tâu	id=g:1566615
Tàu	id=g:1566616
Phu Tat Zian	id=g:1566617
Tatyan	id=g:1566618
Tât Viên (3)	id=g:1566619
Tát Viên	id=g:1566620
Ta Tu Phing	id=g:1566621
Ta Tum	id=g:1566622
Tất Tác	id=g:1566623
Sông Tá Trạch	id=g:1566624
Tả Tong Tinh	id=g:1566625
Phu Tả Tổng	id=g:1566626
Ta Tong	id=g:1566627
Tat Nga	id=g:1566628
Tắt Nam	id=g:1566629
Chutede Tat Na	id=g:1566630
Tát Lá	id=g:1566631
Ta Tiou Sen	id=g:1566632
Ta Tiou Lung	id=g:1566633
Tả Tiệp	id=g:1566634
Ta Tien Fang	id=g:1566635
Ta Tiai	id=g:1566636
Tả Thượng	id=g:1566637
Ta Thàng	id=g:1566638
Ta Thang	id=g:1566639
Tả Tháng	id=g:1566640
Tả Than	id=g:1566641
Phu Ta Teu	id=g:1566642
Ta Teen	id=g:1566643
Phu Tat Dom	id=g:1566644
Ta Tchuong Hồ	id=g:1566645
Ta Tchai	id=g:1566646
Tất Cầu	id=g:1566647
Núi Tat	id=g:1566648
Ta Su Tio	id=g:1566649
Ta Su Chầu	id=g:1566650
Ta Sou Ping	id=g:1566651
Tà Sống	id=g:1566652
Ta Sinh	id=g:1566653
Ta Sin	id=g:1566654
Tà Sài	id=g:1566655
Tả Sa	id=g:1566656
Co Ta Roun	id=g:1566657
Tarklette	id=g:1566658
Ta Riep (2)	id=g:1566659
Co Ta Rek	id=g:1566660
Núi Tara Nhin	id=g:1566661
Khê Ta Ra	id=g:1566662
Tả Quan	id=g:1566663
Ta Quan	id=g:1566664
Ta Pương	id=g:1566665
Ðộng Ta Puc	id=g:1566666
Núi Tap Tinh	id=g:1566667
Tập Thiện	id=g:1566668
Suối Táp Té	id=g:1566669
Taptak	id=g:1566670
Tập Sơn	id=g:1566671
Tập Phúc (1)	id=g:1566672
Tap Phúc	id=g:1566673
Ta Pong Tseu	id=g:1566674
Da Tapoh	id=g:1566675
Da Tapoh	id=g:1566676
Tập Ninh	id=g:1566677
Tập Ngãi	id=g:1566678
Tap Na	id=g:1566679
Tắp Ná	id=g:1566680
Núi Tapla	id=g:1566681
Ta Pla	id=g:1566682
Houei Tap Ka	id=g:1566683
Tả Pít	id=g:1566684
Tà Pinh	id=g:1566685
Ta Pinh	id=g:1566686
Ta Ping	id=g:1566687
Ta Ping	id=g:1566688
Ta Pin Chải	id=g:1566689
Tá Piác	id=g:1566690
Tả Phời	id=g:1566691
Ta Phing	id=g:1566692
Ta Phing	id=g:1566693
Tả Phìn Chang	id=g:1566694
Tả Phìn	id=g:1566695
Tả Phìn	id=g:1566696
Ta Phin	id=g:1566697
Ta Pheng	id=g:1566698
Tapeu	id=g:1566699
Prêk Tapek	id=g:1566700
Tập Cát	id=g:1566701
Núi Tap Các	id=g:1566702
Ta Pa Tchai	id=g:1566703
Ta Pao	id=g:1566704
Tập An Nam	id=g:1566705
Tapang Sôm	id=g:1566706
Tapang Saleul	id=g:1566707
Tapang Prey	id=g:1566708
Tập An Bắc (1)	id=g:1566709
Ta Pan	id=g:1566710
Ta Pac Hé	id=g:1566711
Phu Tá Pà	id=g:1566712
Phnom Ta Pa	id=g:1566713
Ta Pa	id=g:1566714
Khe Tap	id=g:1566715
Tao Vai	id=g:1566716
Ta Ouan	id=g:1566717
Tào Trung	id=g:1566718
Tao Tio Chay	id=g:1566719
Tao Thôn	id=g:1566720
Tào Thôn	id=g:1566721
Tào Thôn	id=g:1566722
Tao Ta Ho	id=g:1566723
Tảo Son	id=g:1566724
Tao Phoung Chan	id=g:1566726
Khao Tao Pho	id=g:1566727
Suối Tà Ôn	id=g:1566728
Tảo Môn	id=g:1566729
Tào Lột	id=g:1566730
Tảo Khê	id=g:1566731
Tào Khê	id=g:1566732
Tao Che	id=g:1566733
Tã Oc	id=g:1566734
Tao Brao	id=g:1566735
Nam Tao Ban	id=g:1566736
Phu Tao	id=g:1566737
Ngòi Tao	id=g:1566738
Nam Tao	id=g:1566739
Nam Tao	id=g:1566740
Khao Tao	id=g:1566741
Hòn Tao	id=g:1566742
Tàn Yên Xã	id=g:1566743
Tân Xuyên	id=g:1566744
Tân Xuân	id=g:1566745
Tân Xuân	id=g:1566746
Tan Xion	id=g:1566747
Tan Xá	id=g:1566748
Tân Vinh (2)	id=g:1566749
Trạm Tân Vinh	id=g:1566750
Núi Tản Viên	id=g:1566751
Tan Vầy	id=g:1566752
Tân Vạn	id=g:1566753
Tân Uyên	id=g:1566754
Núi Ta Nươc	id=g:1566755
Tân Tú (5)	id=g:1566756
Tân Tú (2)	id=g:1566757
Tân Tự (1)	id=g:1566758
Tân Tương	id=g:1566759
Tân Trại (1)	id=g:1566760
Tân Trại Thượng	id=g:1566761
Tân Trại Thượng	id=g:1566762
Tân Trại Hạ	id=g:1566763
Tân Tịch	id=g:1566764
Tân Thuận (3)	id=g:1566765
Tân Thuận (2)	id=g:1566766
Tân Thuận (1)	id=g:1566767
Tân Thuận Tây	id=g:1566768
Tân Thuận Ðông	id=g:1566769
Tân Thuận Ðông	id=g:1566770
Tân Thuận	id=g:1566771
Tân Thuận	id=g:1566772
Tân Thới Nhứt	id=g:1566773
Tân Thới	id=g:1566774
Tân Thới Hiệp	id=g:1566775
Tân Thới	id=g:1566776
Tân Thới	id=g:1566777
Tân Thới	id=g:1566778
Tân Thông	id=g:1566779
Ga Tân Thiết	id=g:1566780
Tấn Thạnh (2)	id=g:1566781
Tân Thành (1)	id=g:1566782
Tân Thạnh Ðông	id=g:1566783
Tân Thanh	id=g:1566784
Tân Thành	id=g:1566785
Tân Thạnh	id=g:1566786
Tân Thạnh	id=g:1566787
Tân Thành	id=g:1566788
Tân Thành	id=g:1566789
Tân Thanh	id=g:1566790
Tân Thành	id=g:1566791
Tân Thạnh	id=g:1566792
Tân Thạnh	id=g:1566793
Tân Thành	id=g:1566794
Tân Thắng (1)	id=g:1566795
Tân Tây (3)	id=g:1566796
Tân Tao (1)	id=g:1566797
Tân Tạo	id=g:1566798
Tân Tạo	id=g:1566799
Tấn Tài	id=g:1566800
Tân Sơn Nhì	id=g:1566801
Tân Sơn Hòa	id=g:1566802
Tan Si Ta	id=g:1566803
Tan Sao Pin	id=g:1566804
Núi Tân Ri	id=g:1566805
Tan Repo	id=g:1566806
Tan Ra	id=g:1566807
Tân Qứi	id=g:1566808
Tân Qứi	id=g:1566809
Tân Qứi	id=g:1566810
Tân Qui (1)	id=g:1566811
Tân Quí Tây	id=g:1566812
Tân Quí Ðông	id=g:1566813
Tân Quảng	id=g:1566814
Tân Phú (2)	id=g:1566815
Tân Phú (2)	id=g:1566816
Tân Phú (1)	id=g:1566817
Tân Phú (1)	id=g:1566818
Tân Phú Trung	id=g:1566819
Tân Phú Thượng	id=g:1566820
Tân Phú Thượng	id=g:1566821
Tân Phước (2)	id=g:1566822
Tân Phước (2)	id=g:1566823
Tân Phước (1)	id=g:1566824
Tân Phước (1)	id=g:1566825
Tân Phước (1)	id=g:1566826
Tân Phước Khánh	id=g:1566827
Kinh Tân Phước	id=g:1566828
Tân Phước	id=g:1566829
Tân Phước	id=g:1566830
Rạch Tân Phụng	id=g:1566831
Tân Phụng	id=g:1566832
Tân Phú	id=g:1566833
Tân Phú	id=g:1566834
Tân Phú	id=g:1566835
Tân Phú	id=g:1566836
Tân Phú	id=g:1566837
Cù Lao Tân Phong	id=g:1566838
Tân Phong	id=g:1566839
Tan Phong	id=g:1566840
Tân Phong	id=g:1566841
Tân Phong	id=g:1566842
Tân Phong	id=g:1566843
Ga Tân Phổ	id=g:1566844
Suối Tà Nốt	id=g:1566845
Bàu Tànôt	id=g:1566846
Tà Nốt	id=g:1566847
Ta Non	id=g:1566848
Tân Ốc (1)	id=g:1566849
Tân Óc	id=g:1566850
Tànoat (2)	id=g:1566851
Tànoat (1)	id=g:1566852
Yan Tann Sienn	id=g:1566853
Cú Lao Tân Nong	id=g:1566854
Tân Ninh Phường	id=g:1566855
Tân Niên Tây	id=g:1566856
Tân Nhựt	id=g:1566857
Tân Nhiều	id=g:1566858
Tân Nham Trúc	id=g:1566859
Tân Nghi (2)	id=g:1566860
Tân Nghĩa	id=g:1566861
Tân Mỹ (1)	id=g:1566862
Tân Mỹ (1)	id=g:1566863
Tân Mỹ	id=g:1566864
Tân Mỹ	id=g:1566865
Tân Mỹ	id=g:1566866
Tân Mỹ	id=g:1566867
Tân Mỹ	id=g:1566868
Tân Mỹ	id=g:1566869
Tân Mỹ	id=g:1566870
Tân Mỹ	id=g:1566871
Tân Môn	id=g:1566872
Tân Minh	id=g:1566873
Tan Me	id=g:1566874
Tân Mẫn	id=g:1566875
Sông Tan Mai	id=g:1566876
Tân Mài	id=g:1566877
Tân Lý Tây	id=g:1566878
Tân Lý	id=g:1566879
Tan Ly	id=g:1566880
Tân Lý	id=g:1566881
Tân Lưu	id=g:1566882
Tân Lương	id=g:1566883
Tân Lược	id=g:1566884
Tân Lợi	id=g:1566885
Tân Long (1)	id=g:1566886
Tân Long	id=g:1566887
Tân Long	id=g:1566888
Tân Long	id=g:1566889
Tân Lôc (1)	id=g:1566890
Tân Lộc (1)	id=g:1566891
Tân Lộc	id=g:1566892
Tân Lộc	id=g:1566893
Tấn Lộc	id=g:1566894
Tân Lộc	id=g:1566895
Tân Lộc	id=g:1566896
Tân Lỗ	id=g:1566897
Tân Lịch	id=g:1566898
Tân Lệ (2)	id=g:1566899
Sông Tân Lê	id=g:1566900
Tan Le	id=g:1566901
Tân Lay	id=g:1566902
Rạch Tân Lập	id=g:1566903
Tàn Lâp	id=g:1566904
Tân Lập	id=g:1566905
Tân Lập	id=g:1566906
Sông Tân Lâm	id=g:1566907
Tân Lâm	id=g:1566908
Tẫn Lác Lý	id=g:1566909
Hương Tân Lạc	id=g:1566910
Tân Lạc	id=g:1566911
Tân Kỳ	id=g:1566912
Tan Kuay	id=g:1566913
Chư Tan Kra	id=g:1566914
Tan Kouen	id=g:1566915
Tàn Kiều Xã	id=g:1566916
Tân Kiên	id=g:1566917
Phu Tan Khouai	id=g:1566918
Tân Khánh Tây	id=g:1566919
Tân Khánh Hòa	id=g:1566920
Tân Khanh	id=g:1566921
Tân Khánh	id=g:1566922
Tân Khánh	id=g:1566923
Tân Khánh	id=g:1566924
Núi Tani Ho	id=g:1566925
Ta Nieou (1)	id=g:1566926
Sông Tà Niên	id=g:1566927
Ta Nia	id=g:1566928
Tân Hy (1)	id=g:1566929
Tân Hữu	id=g:1566930
Kinh Tân Hương	id=g:1566931
Tân Hưng Tây	id=g:1566932
Tân Hưng Tàu	id=g:1566933
Tân Hưng Ðông	id=g:1566934
Tân Hưng	id=g:1566935
Tân Hưng	id=g:1566936
Tà Nhum	id=g:1566937
Tân Huê	id=g:1566938
Tân Hợp Xã	id=g:1566939
Tan Hom	id=g:1566940
Tân Hội (3)	id=g:1566941
Tân Hôi (1)	id=g:1566942
Tân Hội (1)	id=g:1566943
Tân Hội	id=g:1566944
Tân Hội	id=g:1566945
Tân Hội	id=g:1566946
Tân Hội	id=g:1566947
Tân Hội	id=g:1566948
Tân Hóa (2)	id=g:1566949
Tân Hòa (1)	id=g:1566950
Tân Hòa Ðông	id=g:1566951
Tân Hòa	id=g:1566952
Tân Hòa	id=g:1566953
Tân Hòa	id=g:1566954
Tân Hòa	id=g:1566955
Tân Hòa	id=g:1566956
Núi Tan Hô	id=g:1566957
Tánh Linh	id=g:1566958
Kinh Tân Hiệp	id=g:1566959
Tân Hiệp	id=g:1566960
Tân Hiệp	id=g:1566961
Tân Hiệp	id=g:1566962
Tân Hiệp	id=g:1566963
Ta Nhiên	id=g:1566964
Tanh Châu	id=g:1566965
Tan Hai	id=g:1566966
Tân Hải	id=g:1566967
Khao Tanh	id=g:1566968
Hòn Tạnh	id=g:1566969
Tăng Xá	id=g:1566970
Phu Tàng Thủm	id=g:1566971
Tăng Thịnh	id=g:1566972
Tang Sơn	id=g:1566973
Tâng Rang	id=g:1566974
Tặng Phửng	id=g:1566975
Tăng Phú	id=g:1566976
Ta Ngoa	id=g:1566977
Tăng Nhơn Phú	id=g:1566978
Tăng Nhi (1)	id=g:1566979
Tang Ngoại	id=g:1566980
Tang My	id=g:1566981
Tang Mo	id=g:1566982
Tang Kouang	id=g:1566983
Tang Klang	id=g:1566984
Tạng Khẻ	id=g:1566985
Tang Jran Dring	id=g:1566986
Tằng Hạ	id=g:1566987
Tang Ðon	id=g:1566988
Phu Tang Con	id=g:1566989
Tang Cao	id=g:1566990
Col de Ta Ngao	id=g:1566991
Chư Tang An	id=g:1566992
Tangam	id=g:1566993
Sông Tang	id=g:1566994
Ngok Tang	id=g:1566995
Khe Tang	id=g:1566996
Khău Tang	id=g:1566997
Ea Tang	id=g:1566998
Ðak Tang	id=g:1566999
Tang	id=g:1567000
Da Tanêao	id=g:1567001
Ngòi Tane	id=g:1567002
Tân Duyệt (2)	id=g:1567003
Tân Duyệt (1)	id=g:1567004
Tân Ðuyệt	id=g:1567005
Tân Duyêt	id=g:1567006
Rạch Tần Dương	id=g:1567007
Tân Dương	id=g:1567008
Tân Dương	id=g:1567009
Kinh Tân Ðưc	id=g:1567010
Tân Ðức	id=g:1567011
Tân Ðức	id=g:1567012
Tân Ðông (1)	id=g:1567013
Tân Ðông Hiệp	id=g:1567014
Tân Ðô	id=g:1567015
B”nom Tandjiran	id=g:1567016
Tân Ðịnh (3)	id=g:1567017
Cù Lao Tân Ðinh	id=g:1567018
Tân Ðình	id=g:1567019
Tân Ðịnh	id=g:1567020
Tân Ðiền	id=g:1567021
Tân Ðệ Tra	id=g:1567022
Tân Dân (2)	id=g:1567023
Tân Dân (2)	id=g:1567024
Tân Dân (1)	id=g:1567025
Tân Da Nghich	id=g:1567026
Tân Dân	id=g:1567027
Tần Dan	id=g:1567028
Tan Da Gle	id=g:1567029
Tân Cốc	id=g:1567030
Tân Chinh	id=g:1567031
Tân Châu	id=g:1567032
Tân Cảnh	id=g:1567033
Tân Bửu	id=g:1567034
Tân Bửu	id=g:1567035
Tan Boun	id=g:1567036
Tan Boum	id=g:1567037
Tan Bou Beuss	id=g:1567038
Tân Bình (1)	id=g:1567039
Tân Bình Ðông	id=g:1567040
Rạch Tân Bình	id=g:1567041
Tân Bình	id=g:1567042
Tân Bình	id=g:1567043
Tân Bình	id=g:1567044
Tân Bình	id=g:1567045
Tân Bằng (2)	id=g:1567046
Tân Bằng (1)	id=g:1567047
Tân Bắng	id=g:1567048
Tân Áp	id=g:1567049
Tân Ấp	id=g:1567050
Ta Nao	id=g:1567051
Tân An (4)	id=g:1567052
Tân An (2)	id=g:1567053
Tân An (2)	id=g:1567054
Tân An (2)	id=g:1567055
Tân An (1)	id=g:1567056
Tân An (1)	id=g:1567057
Tân An (1)	id=g:1567058
Tân An Thôn (1)	id=g:1567059
Tân An Phương	id=g:1567060
Núi Tà Năng	id=g:1567061
Tân An Ðông (1)	id=g:1567062
Sông Tân An	id=g:1567063
Tân An	id=g:1567064
Tan An	id=g:1567065
Tân An	id=g:1567066
Tân An	id=g:1567067
Tân An	id=g:1567068
Tân An	id=g:1567069
Tân An	id=g:1567070
Tân An	id=g:1567071
Tân An	id=g:1567072
Tân An	id=g:1567073
Tân An	id=g:1567074
Tân An	id=g:1567075
Nằm Ta Na	id=g:1567076
Phu Tan	id=g:1567077
Nam Tán	id=g:1567078
Nam Tan	id=g:1567079
Kong Tan	id=g:1567080
Co Tan	id=g:1567081
Tam Yonne	id=g:1567082
Tam Xuân Thượng	id=g:1567083
Tám Xá	id=g:1567084
Rạch Tầm Vu	id=g:1567085
Rạch Tầm Vu	id=g:1567086
Dông Tam Ve	id=g:1567087
Tâm Uc	id=g:1567088
Tam Trĩ	id=g:1567089
Tam Tri	id=g:1567090
Tam Trang	id=g:1567091
Tam Tong	id=g:1567092
Tâm Tòa	id=g:1567093
Tam Tòa	id=g:1567094
Tam Tiao	id=g:1567095
Tấm Thượng	id=g:1567096
Tam Thuong	id=g:1567097
Tam Thái	id=g:1567098
Núi Tam Tao	id=g:1567099
Tam Tao	id=g:1567100
Tam Tảo	id=g:1567101
Tam Tanh Dá Le	id=g:1567102
Tam Tanh	id=g:1567103
Tam Tài	id=g:1567104
Tam Sơn	id=g:1567105
Tầm Song	id=g:1567106
Kinh Tam Sốc đi Bố Thảo	id=g:1567107
Kinh Tam Sóc	id=g:1567108
Tam Sóc	id=g:1567109
Sông Tam Rao	id=g:1567110
Tam Rao	id=g:1567111
Ga Tam Quan	id=g:1567112
Tam Quan	id=g:1567113
Tam Pouc	id=g:1567114
Tàm Pống	id=g:1567115
Tam Pong	id=g:1567116
Tam Phương	id=g:1567117
Tam Phước	id=g:1567118
Tam Phat	id=g:1567119
Phu Tam Pang	id=g:1567120
Tam Pa	id=g:1567121
Ta Mon (2)	id=g:1567122
Tà Mòn (1)	id=g:1567123
Sông Ta Mon	id=g:1567124
Tà Móc	id=g:1567125
Tam Oa	id=g:1567126
Suối Tamo	id=g:1567127
Tam Ngòai	id=g:1567128
Tam Ngãi	id=g:1567129
Tam Nam	id=g:1567130
Tam Mỷ (2)	id=g:1567131
Prêk Trâbêk	id=g:1567132
Tam Lương	id=g:1567133
Núi Tam Lưc	id=g:1567134
Tam Lư	id=g:1567135
Tam Lộng	id=g:1567136
Tam Lộng	id=g:1567137
Tam Lông	id=g:1567138
Tam Lôc (2)	id=g:1567139
Tam Lôc (1)	id=g:1567140
Tam Lip	id=g:1567141
Tam Lễ	id=g:1567142
Dent de Tam Lang	id=g:1567143
Tam Lang	id=g:1567144
Tâm Lam	id=g:1567145
Tam Lạc	id=g:1567146
Sông Tam Kỳ	id=g:1567147
Tam Kỳ	id=g:1567148
Tam Kouan	id=g:1567149
Tam Kon	id=g:1567150
Tam Kiệt	id=g:1567151
Núi Tam Khang	id=g:1567152
Tà Mít	id=g:1567153
Tam Hom	id=g:1567154
Phu Tam Hok	id=g:1567155
Tam Hội (1)	id=g:1567156
Tam Hòa	id=g:1567157
Tam Hiệp Thôn	id=g:1567158
Tâm Hiêp	id=g:1567159
Tam Hiệp	id=g:1567160
Tam Hạp	id=g:1567161
Ðộng Tam Hanh	id=g:1567162
Phu Tam Hane	id=g:1567163
Rạch Tầm Ha	id=g:1567164
Tam Hà	id=g:1567165
Phá Tam Giang	id=g:1567166
Tam Giang	id=g:1567167
Tam Fuk	id=g:1567168
Tam Duong	id=g:1567169
Tâm Ðồng Phường	id=g:1567170
Tam Dồng	id=g:1567171
Tam Ðông	id=g:1567172
Suối Tam Dinh	id=g:1567173
Tâm Ða Phường	id=g:1567174
Tam Ðảo Bắc	id=g:1567175
Núi Tam Ðảo	id=g:1567176
Núi Tam Ðảo	id=g:1567177
Tam Ðảo	id=g:1567178
Tam Ðao	id=g:1567179
Tam Dang	id=g:1567180
Tâm Ðan	id=g:1567181
Tam Dầm	id=g:1567182
Tam Ða	id=g:1567183
Tam Ða	id=g:1567184
Tam Ða	id=g:1567185
Tam Ða	id=g:1567186
Núi Tam Cop	id=g:1567187
Tam Chức	id=g:1567188
Tam Chat	id=g:1567189
Tam Buong	id=g:1567190
Suối Tam Bung	id=g:1567191
Tam Bu	id=g:1567192
Tâm Bu	id=g:1567193
Phu Tam Boum	id=g:1567194
Huôi Tam Bong	id=g:1567195
Tamboloong	id=g:1567196
Tam Boai (4)	id=g:1567197
Tam Boai (1)	id=g:1567198
Suối Tầm Bó	id=g:1567199
Núi Tầm Bò	id=g:1567200
Tam Bình	id=g:1567201
Tà Ma (2)	id=g:1567202
Tamao	id=g:1567203
Khê Taman	id=g:1567204
Tả Mẩn	id=g:1567205
Tam An	id=g:1567206
Sông Ta Mai	id=g:1567207
Tà Mac	id=g:1567208
Suối Tà Má	id=g:1567209
Phu Ta Ma	id=g:1567210
Núi Tam	id=g:1567211
Nam Tam	id=g:1567212
Hòn Tầm	id=g:1567213
Ea Tam	id=g:1567214
Ðồng Tâm	id=g:1567215
Cửa Tam	id=g:1567216
Ta Ly	id=g:1567217
Mũi Ta Lus	id=g:1567218
Núi Tà Lương	id=g:1567219
Talung Than	id=g:1567220
Tà Lùng	id=g:1567221
Núi Ta Lua	id=g:1567222
Ta Loung (2)	id=g:1567223
Ta Loung (1)	id=g:1567224
Ta Loung	id=g:1567225
Ta Loung	id=g:1567226
Núi Talou	id=g:1567227
Tà Lọt	id=g:1567228
Tá Ló Phí Ma	id=g:1567229
Talôn	id=g:1567230
Chư Talô	id=g:1567231
Ta Lo	id=g:1567232
Tali Teurlou	id=g:1567233
Talip	id=g:1567234
Ta Linh	id=g:1567235
Tà Liêu	id=g:1567236
Talien	id=g:1567237
Ta Liên	id=g:1567238
Sông Tali	id=g:1567239
Prêk Tali	id=g:1567240
Khê Ta Li	id=g:1567241
Ta Li	id=g:1567242
Taleu	id=g:1567243
Phu Talen Pỏ	id=g:1567244
Phu Ta Leng	id=g:1567245
Ta Leng	id=g:1567246
Ta Leng	id=g:1567247
Ngòi Ta Lê	id=g:1567248
Ta Lê	id=g:1567249
Ta Lê	id=g:1567250
Núi Ta Laou	id=g:1567251
Khé Ta Laou	id=g:1567252
Talaou	id=g:1567253
Ta Laou	id=g:1567254
Talaou	id=g:1567255
Ta Lan Than	id=g:1567256
Ta Lanh Chay	id=g:1567257
Ta Lang (2)	id=g:1567258
Sông Tà Lang	id=g:1567259
Núi Ta Lang	id=g:1567260
Ta Lang	id=g:1567261
Ta Lang	id=g:1567262
Phu Ta Lan	id=g:1567263
Ta Lâm (1)	id=g:1567264
Suối Ta Lai	id=g:1567265
Ta Lai	id=g:1567266
Ta Lai	id=g:1567267
Ta Lai	id=g:1567268
Kong Tala	id=g:1567269
Ta La	id=g:1567270
Ia Takouk	id=g:1567271
Núi Tà Kou	id=g:1567272
Chư Ta Kom	id=g:1567273
Ta Kom	id=g:1567274
Ta Ko	id=g:1567275
Tak Nak	id=g:1567276
Tả Kiên	id=g:1567277
Ta Khoa	id=g:1567278
Ta Ke	id=g:1567279
Ta Kạo	id=g:1567280
Dak Ta Kan	id=g:1567281
Tai Yang Pin	id=g:1567282
Tai Xouan	id=g:1567283
Tài Xá	id=g:1567284
Tai Vong Mo Leng	id=g:1567285
Rạch Tái Tư Tải	id=g:1567286
Tài Thanh	id=g:1567287
Tài Sum	id=g:1567288
Tai Shan Tao	id=g:1567289
Tai Pho	id=g:1567290
Phu Taì Nao	id=g:1567291
Tài Năng	id=g:1567292
Tai Moc Cằn	id=g:1567293
Núi Tai Mèo	id=g:1567294
Tai Mang	id=g:1567295
Tai Ma	id=g:1567296
Tài Lý Nhỳ	id=g:1567297
Tái Lương (3)	id=g:1567298
Sông Tai Ky	id=g:1567299
Tai Ky	id=g:1567300
Tai Dum	id=g:1567301
Tài Ða (3)	id=g:1567302
Kinh Tài Công	id=g:1567303
Tại Bon	id=g:1567304
Tai Bôc	id=g:1567305
Tái Bô	id=g:1567306
Hòn Tai	id=g:1567307
Hòn Tài	id=g:1567308
Tà Hử	id=g:1567309
Ta Houet	id=g:1567310
Tahoua	id=g:1567311
Ta Ho Ti	id=g:1567312
Ta Ho Ti	id=g:1567313
Suối Tà Hop	id=g:1567314
Ta Ho	id=g:1567315
Tà Hét	id=g:1567316
Ta Haye	id=g:1567317
Suối Tagou	id=g:1567318
Ðảo Tagne	id=g:1567319
Tả Giang Phình	id=g:1567320
Núi Ta Gầm	id=g:1567321
Tà Gầm	id=g:1567322
Ia Taé	id=g:1567323
Tà Ðưng	id=g:1567324
Núi Ta Ðung	id=g:1567325
Kăkan Tadri	id=g:1567326
Tadri	id=g:1567327
Ta Dra	id=g:1567328
Ta Don	id=g:1567329
Núi Tà Dôm	id=g:1567330
Tadlòi	id=g:1567331
Ta Dath	id=g:1567332
Tà Ðát	id=g:1567333
Tadai	id=g:1567334
Ta Dác	id=g:1567335
Sông Tắc Thủ	id=g:1567336
Rạch Tắc Rổi	id=g:1567337
Ta Couc Co	id=g:1567338
Tà Cơn	id=g:1567339
Ta Com	id=g:1567340
Tả Co Ki	id=g:1567341
Ta Co	id=g:1567342
Tac Nio	id=g:1567343
Tac Na	id=g:1567344
Tắc Kha	id=g:1567345
Núi Tắc Kê	id=g:1567346
Tà Chu Van	id=g:1567347
Ta Chù Phung	id=g:1567348
Tả Chung Hồ	id=g:1567349
Chur Tach Băy	id=g:1567350
Núi Tạch Bà	id=g:1567351
Nậm Ta Chang Ho	id=g:1567352
Ta Chân	id=g:1567353
Khê Tac Chân	id=g:1567354
Rạch Tắc Câu Kho	id=g:1567355
Tả Cán	id=g:1567356
Tà Can	id=g:1567357
Núi Ta Cai	id=g:1567358
Tac Ai	id=g:1567359
Phu Ta Ca	id=g:1567360
Sông Tắc	id=g:1567361
Khe Ta Bông	id=g:1567362
Suối Tabon	id=g:1567363
Ta Bốc	id=g:1567364
Taboa	id=g:1567365
Rocher Table	id=g:1567366
Île de la Table	id=g:1567367
Tà Biên	id=g:1567368
Núi Ta Bec	id=g:1567369
Mũi Tà Bê	id=g:1567370
Ta Bat	id=g:1567371
Dông Ta Bằng	id=g:1567372
Ta Ban Calim	id=g:1567373
Ta Ban	id=g:1567374
Ta Bái	id=g:1567375
Taba	id=g:1567376
Tả Ao	id=g:1567377
Tà Ân (1)	id=g:1567378
Ta An	id=g:1567379
Nam Ta	id=g:1567380
Nam Ta	id=g:1567381
Houei Ta	id=g:1567382
Île des Sylphes	id=g:1567383
Ðồn Ðiền Suzannah	id=g:1567384
Suy Tung Su	id=g:1567385
Su Tiao Noan	id=g:1567386
Su Tâng Hô	id=g:1567387
Ngok Sut	id=g:1567388
Sông Su Soi	id=g:1567389
Kong Su Se	id=g:1567390
Île de la Surprise	id=g:1567391
Chenal de la Surprise	id=g:1567392
Phu Sur	id=g:1567393
Sử Pán	id=g:1567394
Chư Sup	id=g:1567395
Sương Mai (2)	id=g:1567396
Sương Mai (1)	id=g:1567397
Suôn Lần	id=g:1567398
Sư My	id=g:1567399
Nam Sư Lư	id=g:1567400
Suối Yêng	id=g:1567401
Suối Yen	id=g:1567402
Suối Xà	id=g:1567403
Suối Vinh	id=g:1567404
Suối Thi Pha	id=g:1567405
Suối Tao Tống Chúng Hồ	id=g:1567406
