Kinjačka	id=g:3198146
Jauk	id=g:3243786
Naratak	id=g:3243788
Grabarje	id=g:3243790
Prekoblatine	id=g:3243791
Ciglana	id=g:3243793
Žderica Stan	id=g:3243794
Kučani	id=g:3243796
Krčevine	id=g:3243797
Vidovac	id=g:3243798
Ritonje	id=g:3243799
Grabik	id=g:3243800
Pavlovo Brdo	id=g:3243803
Lazine Bašte	id=g:3243805
Ervenica	id=g:3243806
Sene	id=g:3243807
Jasenik	id=g:3243813
Rastinačke Livade	id=g:3243817
Kanal Šaričevo	id=g:3243819
Struge	id=g:3243823
Željeznička Stanica Rokovci-Andrijaševci	id=g:3243827
Bazjaš	id=g:3243831
Trbušanci	id=g:3243834
Zvirinac	id=g:3243835
Tvrdno	id=g:3243836
Gradina	id=g:3243837
Vrapčana	id=g:3243840
Panjik	id=g:3243842
Strmećica	id=g:3243843
Malac	id=g:3243844
Vidor	id=g:3243845
Nasap	id=g:3243847
Kunjevci	id=g:3243848
Ðubraci	id=g:3243850
Prodanovci	id=g:3243851
Ogredak	id=g:3243853
Luščić	id=g:3243854
Dedove Njive	id=g:3243856
Blato	id=g:3243857
Velike Njive	id=g:3243860
Borinci	id=g:3243862
Prijanovci	id=g:3243863
Borinci	id=g:3243865
Grabovača	id=g:3243866
Jazbine	id=g:3243868
Jasenje	id=g:3243871
Draganovci	id=g:3243873
Vinkovačko Novo Selo	id=g:3243937
Boljkovo	id=g:3243988
Oključci	id=g:3243990
Jopež	id=g:3243991
Bistra	id=g:3243992
Vrbanica	id=g:3243993
Svenovo	id=g:3243994
Svenovska Bara	id=g:3244000
Tvrdanjac	id=g:3244001
Ljubanj	id=g:3244004
Lepatnjica	id=g:3244007
Kečkešov Stan	id=g:3244008
Biondića Stan	id=g:3244011
Boljkova Bara	id=g:3244015
Željeznička Stanica Spačva	id=g:3244019
Grabik	id=g:3244023
Duga Mlaka	id=g:3244025
Rabra	id=g:3244026
Ljeskovac	id=g:3244028
Ljubanj	id=g:3244029
Lipovac	id=g:3244030
Panjik	id=g:3244032
Dolje	id=g:3244034
Koritanj	id=g:3244037
Vidačevac	id=g:3244038
Motel Spačva	id=g:3244040
Kamenica	id=g:3244042
Optičar	id=g:3244044
Bok	id=g:3244045
Blata	id=g:3244046
Dugo	id=g:3244047
Topolova	id=g:3244048
Tikar	id=g:3244049
Kolećina	id=g:3244051
Jankovačka Dubrava	id=g:3244052
Tikar Bara	id=g:3244054
Južna Gradina	id=g:3244056
Kikorjevo	id=g:3244058
Narač	id=g:3244063
Dokljevo	id=g:3244065
Pijavičnik	id=g:3244066
Gradina	id=g:3244068
Šibovac	id=g:3244070
Zapadna Gradina	id=g:3244071
Trše	id=g:3244072
Velika Međa	id=g:3244073
Istočna Gradina	id=g:3244075
Panjik	id=g:3244076
Kamenište	id=g:3244077
Duge Njive	id=g:3244078
Vodica	id=g:3244079
Crnojevci	id=g:3244080
Livade	id=g:3244082
Skorotinci	id=g:3244084
Krivače	id=g:3244085
Vrapče	id=g:3244087
Veliko Blato	id=g:3244088
Čukovac	id=g:3244090
Staro Selo	id=g:3244091
Bojara	id=g:3244093
Bradarica	id=g:3244095
Savak	id=g:3244102
Kanovci	id=g:3244110
Tonačko Blato	id=g:3244115
Sopot	id=g:3244117
Kosanovica	id=g:3244130
Crnajda	id=g:3244131
Dionica	id=g:3244133
Penava	id=g:3244136
Ripača	id=g:3244138
Željeznička Stanica Vrapčana	id=g:3244141
Mlaka	id=g:3244146
Livade	id=g:3244147
Rit	id=g:3244148
Međe	id=g:3244149
Parlog	id=g:3244150
Željeznička Stanica Orolik	id=g:3244152
Aljmas	id=g:3244159
Jaukovo	id=g:3244161
Željeznička Stanica Slakovci	id=g:3244166
Željeznička Stanica Vinkovci	id=g:3244167
Jošine	id=g:3244168
Željeznička Stanica Srijemske Laze	id=g:3244169
Velike Livade	id=g:3244170
Klisura	id=g:3244172
Pustara	id=g:3244174
Gajići	id=g:3244175
Drake	id=g:3244177
Svetinje	id=g:3244178
Selišta	id=g:3244182
Željeznička Stanica Mirkovci	id=g:3244186
Željeznička Stanica Vođinci	id=g:3244211
Jošine	id=g:3244252
Trnjaci	id=g:3244346
Jazavice	id=g:3244353
Željeznička Stanica Novi Dalj	id=g:3244362
Pustarica	id=g:3244363
Mlake	id=g:3244364
Borojeva Međa	id=g:3244365
Daljaska Bara	id=g:3244367
Vajda	id=g:3244369
Ada	id=g:3244370
Lovas	id=g:3244371
Staro Selo	id=g:3244395
Vinogradski Tuk	id=g:3244397
Selište	id=g:3244399
Ekonomija	id=g:3244400
Savulja	id=g:3244403
Šanac	id=g:3244405
Savuljski Put	id=g:3244407
Gradac	id=g:3244409
Klenski Put	id=g:3244410
Palača	id=g:3244411
Slatine	id=g:3244412
Orlovaca	id=g:3244418
Brestovača	id=g:3244420
Sošin Salaš	id=g:3244421
Željeznička Stanica Borovo-Trpinja	id=g:3244423
Željeznička Stanica Trpinja	id=g:3244424
Lekići	id=g:3244435
Borovska Cesta	id=g:3244692
Liget	id=g:3244694
Lipovački Put	id=g:3244697
Trpinjska Cesta	id=g:3244705
Stojkovac	id=g:3244736
Ada Kirtoš	id=g:3244741
Kirtoš	id=g:3244745
Borovo Selo	id=g:3244782
Kriva Bara	id=g:3244788
Ðerga	id=g:3244818
Tialjevci	id=g:3244820
Gudura	id=g:3244825
Kervež	id=g:3244927
Lipica	id=g:3244932
Crepov Dol	id=g:3244948
Dukinci	id=g:3244954
Dobra Voda	id=g:3244964
Grabovo	id=g:3245004
Orlinjak	id=g:3245005
Zlatara	id=g:3245007
Ermenta	id=g:3245009
Bara Kraka	id=g:3245020
Bogdanovački Savak	id=g:3245025
Pavlovac	id=g:3245054
Krnježa	id=g:3245056
Otolinac	id=g:3245060
Brodanka	id=g:3245062
Breštovo	id=g:3245066
Babina Međa	id=g:3245068
Vučićev Dol	id=g:3245087
Samarinci	id=g:3245098
Negar	id=g:3245112
Petrovačka Dubrava	id=g:3245114
Dojčina	id=g:3245126
Tekijašče	id=g:3245133
Kovačevac	id=g:3245138
Popovci	id=g:3245139
Balenica	id=g:3245165
Marinovci	id=g:3245182
Rit	id=g:3245188
Velika Blizna	id=g:3254725
Mala Blizna	id=g:3254726
Ogorelo	id=g:3254729
Miševice	id=g:3254735
Voznica	id=g:3254738
Varoši	id=g:3254743
Okruglica	id=g:3254748
Široko	id=g:3254752
Severno Desičevo	id=g:3254762
Budimača	id=g:3254765
Ostružna	id=g:3254769
Buban	id=g:3254770
Matačine	id=g:3254774
Marići	id=g:3254779
Južno Desičevo	id=g:3254784
Lopačna	id=g:3254788
Krisevo	id=g:3254790
Tvrdna	id=g:3254794
Turjaci	id=g:3254795
Grevnatac	id=g:3254801
Sočna	id=g:3254802
Bravlje	id=g:3254805
Radiševo	id=g:3254807
Puljić Selo	id=g:3254810
Rasadnik	id=g:3254811
Bočanci	id=g:3254813
Ozrica	id=g:3254817
Širine	id=g:3254819
Drenovica	id=g:3254838
Zib Kanal	id=g:3254844
Gornji Poloj	id=g:3254850
Konjuša	id=g:3254853
Sječe	id=g:3254856
Donji Poloj	id=g:3254857
Jelas	id=g:3254859
Teča	id=g:3254860
Čisto	id=g:3254861
Drenovci	id=g:3254862
Železnička Stanica Drenovci	id=g:3254863
Jaranovača	id=g:3254870
Tikarići	id=g:3254872
Plavuša	id=g:3254874
Kutovi	id=g:3254876
Mašanj	id=g:3254878
Vrbovi	id=g:3254881
Brčanske Bare	id=g:3254885
Izdanski Kanal	id=g:3254888
Bjeloševci	id=g:3254911
Oraščić	id=g:3254913
Velebit	id=g:3254914
Kratinci	id=g:3254926
Brestovo	id=g:3254928
Zajednice	id=g:3254929
Čisto	id=g:3254935
Spojni Kanal	id=g:3254939
Padež	id=g:3254942
Konjuša	id=g:3254943
Dužica	id=g:3254949
Sremska Greda	id=g:3254995
Duge Njive	id=g:3254997
Topolovo	id=g:3254998
Turjaci	id=g:3255001
Trizlovi	id=g:3255004
Velike Njive	id=g:3255006
Rastovo	id=g:3255008
Slavotine	id=g:3255009
Šumanovci	id=g:3255013
Lučanov Stan	id=g:3255017
Lačanac	id=g:3255023
Bara	id=g:3255123
Kalin Stan	id=g:3255276
Krčevine	id=g:3255431
Selišta	id=g:3255434
Male Često	id=g:3255488
Velike Često	id=g:3255495
Jasenova Bara	id=g:3255497
Svinovo	id=g:3255500
Prvojeva Bara	id=g:3255502
Mali Somovac	id=g:3255507
Veliki Somovac	id=g:3255508
Vrbanjica	id=g:3255511
Kubarsko Polje	id=g:3255512
Poljanice	id=g:3255552
Polojac	id=g:3255555
Pličina Sveti Andrija	id=g:3255577
Jopež	id=g:3255580
Brišće	id=g:3255583
Muškovo	id=g:3255584
Duge Njive	id=g:3255585
Kućišta	id=g:3255586
Neprečava	id=g:3255598
Plitine	id=g:3255603
Jasenova	id=g:3255604
Debrnja	id=g:3255605
Zapašće	id=g:3255608
Nuglo	id=g:3255610
Krajkovo	id=g:3255611
Doce	id=g:3255612
Hrastik	id=g:3255613
Lazovi	id=g:3255619
Stara Gunja	id=g:3255620
Medevci	id=g:3255622
Ljenska	id=g:3255623
Rudo Polje	id=g:3255625
Ružinci	id=g:3255626
Teča	id=g:3255628
Pasjalipa	id=g:3255631
Veliko Polje	id=g:3255632
Obošnica	id=g:3255634
Lipice	id=g:3255636
Krna Bara	id=g:3255637
Strična Bara	id=g:3255638
Tučić	id=g:3255641
Zvezdan Grad	id=g:3255653
Krnić	id=g:3255661
Volić	id=g:3255664
Vučevo	id=g:3255667
Dragaljina Bara	id=g:3255670
Pašt	id=g:3255676
Žestilovac	id=g:3255678
Sitnatovo	id=g:3255682
Zagaj	id=g:3255685
Kukmenci	id=g:3255686
Dražinci	id=g:3255687
Kučina	id=g:3255688
Krušik	id=g:3255692
Slopanjac	id=g:3255709
Ljute Kruške	id=g:3255711
Spojni Kanal	id=g:3255715
Drenovača	id=g:3255734
Pištanac	id=g:3255740
Vranovo	id=g:3255744
Stanic-Njive	id=g:3255750
Cerje	id=g:3255753
Polome	id=g:3255757
Širine	id=g:3255758
Popovci	id=g:3255759
Crnica	id=g:3255762
Rogoznata	id=g:3255763
Paovo	id=g:3255764
Ivnate	id=g:3255768
Ključ	id=g:3255776
Lipići	id=g:3255779
Dobrilovača	id=g:3255781
Babin Zub	id=g:3255785
Božula	id=g:3255794
Neprečava	id=g:3255804
Rt Jabuka	id=g:3255985
Somovac	id=g:3255989
Trsoglav	id=g:3255992
Turje	id=g:3255995
Vujičev Stan	id=g:3256005
Ravne	id=g:3256007
Markanov Stan	id=g:3256009
Grujanov Stan	id=g:3256011
Dukin Stan	id=g:3256012
Kalin Stan	id=g:3256016
Vitićev Stan	id=g:3256018
Horvatov Stan	id=g:3256020
Lucin Stan	id=g:3256021
Jokicev Stan	id=g:3256310
Gole Njive	id=g:3256311
Bistra	id=g:3256522
Varoški Zib	id=g:3256549
Željeznička Stanica Ličko Dugopolje	id=g:3258115
Rakička Glavica	id=g:3258122
Tankosići	id=g:3258176
Ševina Poljana	id=g:3258285
Rt Rukavac	id=g:3261042
Dub	id=g:3261059
Velja	id=g:3261062
Golubinac	id=g:3261084
Hrasno	id=g:3261086
Bižanj	id=g:3261131
Jevo Brdo	id=g:3261186
Kruske	id=g:3261187
Veliki Vrh	id=g:3261188
Veliki Vrh	id=g:3261189
Trnova Glavica	id=g:3261192
Voćaj	id=g:3261193
Vresovica	id=g:3261254
Popina	id=g:3261255
Zec	id=g:3261259
Okrpun	id=g:3261273
Veliki Školj	id=g:3261275
Ostrog	id=g:3261294
Debeli Vrh	id=g:3261297
Smrčevac	id=g:3261298
Lokvice	id=g:3261306
Veleć	id=g:3261309
Stupa	id=g:3261313
Lonac	id=g:3261320
Vijen Do	id=g:3261365
Marinica	id=g:3261372
Supava	id=g:3261382
Srednja	id=g:3261391
Budimac	id=g:3261430
Štrbina	id=g:3261438
Ridica	id=g:3261591
Rožetići	id=g:3261592
Kovačići	id=g:3261593
Motoruga	id=g:3261595
Opaljenik	id=g:3261599
Sveće	id=g:3261600
Bat	id=g:3261602
Torac	id=g:3261606
Šipak	id=g:3261609
Podosojnik	id=g:3261616
Osredina	id=g:3261619
Kljunak	id=g:3261622
Grdanji Vrh	id=g:3261627
Gradina	id=g:3261630
Planikovo Brdo	id=g:3261644
Prljevići	id=g:3261646
Grbljava	id=g:3261649
Sveti Liberan	id=g:3261651
Kunja Ljut	id=g:3261652
Mišnjak	id=g:3261666
Barbijerići	id=g:3261677
Lisnik	id=g:3261685
Kape	id=g:3261686
Vjetreno	id=g:3261697
Križevo Brdo	id=g:3261699
Spilica	id=g:3261733
Slađenovići	id=g:3261752
Kručica	id=g:3261754
Bijelo Brdo	id=g:3261755
Runjava Glava	id=g:3261766
Požar	id=g:3261768
Kljun	id=g:3261770
Vukova Glava	id=g:3261772
Gornje Selo	id=g:3261812
Donje Selo	id=g:3261814
Okruglica	id=g:3262103
Treskavac	id=g:3262402
Oblik	id=g:3262636
Pločno Brdo	id=g:3262992
Mala Bratota	id=g:3262995
Brdljezdina	id=g:3262999
Višnjica	id=g:3263020
Vrtog	id=g:3263022
Obrvani	id=g:3263032
Topoštik	id=g:3263035
Matića Stijene	id=g:3263042
Velji Vrh	id=g:3263049
Greblje	id=g:3263053
Marašnica	id=g:3263061
Rudine	id=g:3263063
Turčne	id=g:3263067
Školjić	id=g:3263075
Česvinica	id=g:3263084
Krinice	id=g:3263088
Veljara	id=g:3263293
Rt Jezik	id=g:3263295
Smokovina	id=g:3263297
Kuk	id=g:3263298
Podimoć	id=g:3263299
Konštari	id=g:3263309
Pjenak	id=g:3263311
Grgovići	id=g:3263312
Ploča	id=g:3263313
Oblić	id=g:3263314
Škrabo	id=g:3263315
Zlaćno Brdo	id=g:3263316
Oštrikovac	id=g:3263317
Blizna	id=g:3263318
Gornje Zaton	id=g:3263319
Konjuh	id=g:3263320
Zabreže	id=g:3263321
Zabreže	id=g:3263322
Smokovljani	id=g:3263323
Podgora	id=g:3263324
Mjenovići	id=g:3263325
Tunjica	id=g:3263326
Crvanj	id=g:3263327
Kunić	id=g:3263329
Glošeta	id=g:3263330
Stijene	id=g:3263331
Podgora	id=g:3263332
Kotezi	id=g:3263333
Knježac	id=g:3263334
Kokoti	id=g:3263335
Gornji Radovčići	id=g:3263336
Dužani	id=g:3263337
Mihatovići	id=g:3263338
Donji Radovčići	id=g:3263339
Bačev Do	id=g:3263340
Sveti Ivan	id=g:3263341
Zoro	id=g:3263342
Vignje	id=g:3263343
Sveti Luka	id=g:3263344
Velje Brdo	id=g:3263345
Buškovići	id=g:3263346
Trijesni Vrh	id=g:3263347
Miljasi	id=g:3263348
Prihodnje	id=g:3263349
Svi Sveti	id=g:3263350
Klaići	id=g:3263351
Prodandža	id=g:3263352
Garvan	id=g:3263353
Uvala Šuplji Kam	id=g:3263354
Lovornovo	id=g:3263355
Uvala Pasjača	id=g:3263356
Katina	id=g:3263357
Greblje	id=g:3263358
Osojnica	id=g:3263359
Žmirak	id=g:3263360
Rupe	id=g:3263361
Dobrić	id=g:3263362
Gradac	id=g:3263363
Burin	id=g:3263364
Sveti Nikola	id=g:3263365
Rudež	id=g:3263366
Česvinica	id=g:3263367
Nartiće	id=g:3263369
Polje	id=g:3263370
Sveta Trojica	id=g:3263371
Međe Brdo	id=g:3263372
Vatasi	id=g:3263420
Gornja Vodovođa	id=g:3263424
Dobruša	id=g:3263430
Bare	id=g:3263432
Crnjegovina	id=g:3263435
Palje Brdo	id=g:3263438
Šapro	id=g:3263439
Pičeti	id=g:3263442
Sveti Petar	id=g:3263445
Bani	id=g:3263446
Karasovići	id=g:3263448
Papića Most	id=g:3263463
Butkovine	id=g:3263465
Sveti Antun	id=g:3263467
Pelimovo Brdo	id=g:3263479
Sveti Ivan	id=g:3263482
Brajkovići	id=g:3263483
Gornja Ljuta	id=g:3263484
Donja Ljuta	id=g:3263485
Vrelo	id=g:3263486
Arbanasi	id=g:3263487
Velika Gospa	id=g:3263488
Topolje	id=g:3263489
Kišnik	id=g:3263491
Oštra Glava	id=g:3263493
Gradac	id=g:3263497
Mala Gospa	id=g:3263509
Sokoline	id=g:3263510
Crna Ljut	id=g:3263515
Kosmač	id=g:3263516
Veliki Orah	id=g:3263517
Veliki Vrh	id=g:3263519
Ilijin Vrh	id=g:3263522
Korita	id=g:3263526
Kozje Doline	id=g:3263530
Mali Orah	id=g:3263532
Lušca	id=g:3263534
Tuđebin Do	id=g:3263535
Višnički Kuk	id=g:3263543
Klačina	id=g:3263544
Vresnik	id=g:3263546
Donja Cera	id=g:3263549
Gornja Cera	id=g:3263550
Oštra Glava	id=g:3263551
Donji Rt	id=g:3263552
Gornji Rt	id=g:3263554
Orkvina	id=g:3263556
Ržište	id=g:3263559
Stupni Do	id=g:3263561
Debeli Vrh	id=g:3263563
Devet	id=g:3263565
Silješci	id=g:3263566
Postaja Vojski Do	id=g:3263567
Konavočica	id=g:3263569
Tušići	id=g:3263571
Gnjile	id=g:3263572
Mlini	id=g:3263665
Bosanka	id=g:3263666
Dubrave	id=g:3263667
Miševo	id=g:3263669
Strinčjera	id=g:3263670
Gradci	id=g:3263671
Uvala Galija	id=g:3263677
Rt Bačela	id=g:3263678
Rt Skrinja	id=g:3263680
Uvala Seka	id=g:3263688
Vrbica	id=g:3263689
Rt Bat	id=g:3263691
Kupinovac	id=g:3263692
Zovi Do	id=g:3263693
Čapetino	id=g:3263694
Soline	id=g:3263699
Selišta	id=g:3263700
Petrova Glava	id=g:3263701
Čerjan	id=g:3263702
Grkov Grad	id=g:3263704
Bratitovo	id=g:3263706
Brgati	id=g:3263707
Peranovići	id=g:3263708
Rajčevići	id=g:3263710
Drvenik	id=g:3263713
Prdenići	id=g:3263714
Kuk	id=g:3263716
Žeginac	id=g:3263718
Stražanj	id=g:3263719
Grbavac	id=g:3263723
Martinovići	id=g:3263724
Buići	id=g:3263725
Rudine	id=g:3263727
Ladnice	id=g:3263728
Podgaj	id=g:3263729
Mišnjak	id=g:3263730
Bjelice	id=g:3263731
Knežica	id=g:3263732
Rt Stari Brod	id=g:3263733
Otočić Goleč	id=g:3263736
Čajkovica	id=g:3263737
Crna Seka	id=g:3263741
Rt Lumpar	id=g:3263743
Mužine	id=g:3263746
Loznica	id=g:3263748
Pobrežje	id=g:3263749
Blato	id=g:3263759
Drnđele	id=g:3263760
Mlinac	id=g:3263761
Rt Osti	id=g:3263763
Rt Kostur	id=g:3263764
Brašina	id=g:3263770
Vrh Olipa	id=g:3263773
Zavrelje	id=g:3263776
Uvala Iza Gustijerne	id=g:3263778
Kostur	id=g:3263780
Uvala Lupeška	id=g:3263783
Uvala Spilice	id=g:3263787
Smokovijenac	id=g:3263788
Ljuta	id=g:3263795
Rt Veja	id=g:3263800
Vilište	id=g:3263802
Tiha	id=g:3263806
Uvala Tiha	id=g:3263810
Plitare	id=g:3263812
Uvala Gaj	id=g:3263813
Rt Otar	id=g:3263815
Uvala Bočina	id=g:3263816
Rt Zarubača	id=g:3263819
Dolina	id=g:3263825
Uvala Marčuleti	id=g:3263830
Žirine	id=g:3263834
Pržina	id=g:3263836
Lučić	id=g:3263839
Velika Kita	id=g:3263842
Mala Kita	id=g:3263843
Navrh Brijega	id=g:3263844
Poljice	id=g:3263850
Rt Vrba	id=g:3263857
Bjelušine	id=g:3263858
Špikula	id=g:3263890
Ðurđeva Kamenica	id=g:3263892
Mamrč	id=g:3263895
Lipa	id=g:3263909
Fotnja	id=g:3263916
Cerovi Do	id=g:3263919
Lazaret	id=g:3263950
Batakovina	id=g:3263953
Luncijata	id=g:3263956
Rt Debela Glava	id=g:3263958
Uvala Modra Spila	id=g:3263961
Rt Bezdanj	id=g:3263971
Rt Bulinak	id=g:3263973
Trojica	id=g:3263979
Rt Kamenice	id=g:3263985
Uvala Spila Rafona	id=g:3263988
Rt Ploče	id=g:3263996
Uvala Orsan	id=g:3264001
Obuljeno	id=g:3264003
Dračevo Selo	id=g:3264004
Velebič	id=g:3264008
Spasovo Brdo	id=g:3264010
Gurjenčica	id=g:3264011
Čisti Vrh	id=g:3264015
Gradina	id=g:3264020
Prčijaši	id=g:3264030
Uvala Poljice	id=g:3264036
Rt Orašac	id=g:3264040
Velika Žeđa	id=g:3264042
Vidova Glava	id=g:3264052
Velike Želenje	id=g:3264055
Korita	id=g:3264061
Oštra Glavica	id=g:3264066
Lukova Glavica	id=g:3264081
Gradina	id=g:3264092
Menada	id=g:3264093
Čovine	id=g:3264094
Oštra Glavica	id=g:3264095
Petrovo Selo	id=g:3264096
Miloševica	id=g:3264097
Močiljska Špilja	id=g:3264100
Bunica	id=g:3264101
Milošević	id=g:3264104
Srednje Brdo	id=g:3264108
Zaton Doli	id=g:3264110
Donji Obod	id=g:3264115
Velja Gora	id=g:3264155
Hrid Mrkanac	id=g:3264160
Tapči Vrh	id=g:3264161
Osojnik	id=g:3264173
Sveti Ilija	id=g:3264177
Vilasta Ponta	id=g:3264191
Rt Debela Glava	id=g:3264196
Uvala Slađenovići	id=g:3264198
Kučalin Do	id=g:3264201
Golić	id=g:3264203
Vrijesno	id=g:3264204
Rušići	id=g:3264207
Durovići	id=g:3264210
Mala Greda	id=g:3264211
Pende	id=g:3264212
Rajčevići	id=g:3264217
Kadinica	id=g:3264219
Bijelići	id=g:3264220
Kosmatovica	id=g:3264221
Diklići	id=g:3264224
Loznica	id=g:3264230
Dočine	id=g:3264234
Planikovica	id=g:3264241
Bakići	id=g:3264274
Čilipi	id=g:3264276
Skurići	id=g:3264277
Obradovići	id=g:3264288
Rt Mali Pač	id=g:3264425
Luka	id=g:3264428
Rt Savinovo	id=g:3264429
Rt Kaluđer	id=g:3264431
Klečaci	id=g:3264434
Vlahutini	id=g:3264435
Kurilo	id=g:3264436
Letaja	id=g:3264440
Humak	id=g:3264442
Dubrava	id=g:3264446
Lazine	id=g:3264464
Zagruda	id=g:3264469
Zakula	id=g:3264481
Dubac	id=g:3264486
Čelopeci	id=g:3264500
Mandaljena	id=g:3264507
Makoše	id=g:3264512
Smokovac	id=g:3264517
Kameno Brdo	id=g:3264618
Uvala Sapluni	id=g:3264626
Sveti Ilija	id=g:3264628
Sveta Ana	id=g:3264629
Gospa od Zdravlja	id=g:3264638
Močilje	id=g:3264642
Mrčvice	id=g:3264644
Golo Brdo	id=g:3264650
Živa	id=g:3264655
Vukov Do	id=g:3264656
Veliki Vrh	id=g:3264668
Kumareva Glavica	id=g:3264697
Mutvica	id=g:3264703
Čelo Gora	id=g:3264705
Čijak	id=g:3264709
Sveta Ana	id=g:3264721
Radovići	id=g:3264830
Pov Do	id=g:3264832
Postranje	id=g:3264838
Crni Kuk	id=g:3264852
Kolići	id=g:3264862
Smokovijenac	id=g:3264899
Velji Do	id=g:3264901
Tršić	id=g:3264916
Višnjica	id=g:3264921
Poznavica	id=g:3264924
Grušići	id=g:3264946
Smišljani	id=g:3264947
Zelenikovac	id=g:3264948
Konavoške Stijene	id=g:3264951
Uvala Ložanj	id=g:3264953
Rt Domaglina	id=g:3264954
Uvala Mala Duboka	id=g:3264955
Grbljava	id=g:3264958
Sveti Petar	id=g:3264959
