Égalah	id=g:6398012
Abadi	id=g:6803969
Bitoa	id=g:6803970
Garin Arou	id=g:6803971
Adamouaski	id=g:6803972
Amari	id=g:6803973
Kayigam	id=g:6803974
Maye Tchinkaye	id=g:6803975
Ouaré	id=g:6803976
Gassagaya	id=g:6803977
Gamji	id=g:6803978
Troua	id=g:6803979
Goubou	id=g:6803980
Tchatchalo	id=g:6803981
Yaguiri	id=g:6803982
Yachim Déré	id=g:6803983
Bouritchoum	id=g:6803984
Kandou	id=g:6803985
Garin Madougou	id=g:6803986
Zagaoua	id=g:6803987
Daoutia Kogo	id=g:6803988
Méméni	id=g:6803989
Matchinkaye	id=g:6803990
Gaoua	id=g:6803991
Daouaraya	id=g:6803992
Maye Djéza	id=g:6803993
Garin Ouayo	id=g:6803994
Karbo	id=g:6803995
Daoutia Wouantassa	id=g:6803996
Diarakatam	id=g:6803997
Kaoboul	id=g:6803998
Matoho	id=g:6803999
Issoha	id=g:6804000
Garin Kantabadaoué	id=g:6804001
Maye Tadchi Tadaoua	id=g:6804002
Garaouaski	id=g:6804003
Daoutia	id=g:6804004
Krinogo	id=g:6804005
Maye Dachi	id=g:6804006
Diéoua	id=g:6804007
Kalowata	id=g:6804008
Goyan	id=g:6804009
Korèn Maye Yachi	id=g:6804010
Daoutia Gabès	id=g:6804011
Zomoto	id=g:6804012
Maye Dakora	id=g:6804013
Galari	id=g:6804014
Fatché Fatché	id=g:6804015
Maye Dargaza	id=g:6804016
Kaokadam	id=g:6804017
Zagaoua	id=g:6804018
Achaouadam	id=g:6804019
Zomoto	id=g:6804020
Garazou	id=g:6804021
Bounaré	id=g:6804022
Fokiné	id=g:6804023
Tolérom	id=g:6804024
Maye Dadjé	id=g:6804025
Jaba	id=g:6804026
Mélélé	id=g:6804027
Maye Lali	id=g:6804028
Bougardi	id=g:6804029
Tchaoura	id=g:6804030
Madéa	id=g:6804031
Adam Goudouma	id=g:6804032
Gourokori	id=g:6804033
Toudoun Aroukouram	id=g:6804034
Kolala	id=g:6804035
Aloukouram	id=g:6804036
Joranmdi	id=g:6804037
Goubdo	id=g:6804038
Achaouadam	id=g:6804039
Manya	id=g:6804040
Mamia	id=g:6804041
Tchin Tchaoua	id=g:6804042
Garin Doré	id=g:6804043
Kanakazou	id=g:6804044
Bitao	id=g:6804045
Alandari	id=g:6804046
Maye Dakarou	id=g:6804047
Madéri	id=g:6804048
Achaouadam Taré	id=g:6804049
Kri Katchiram	id=g:6804050
Kriboul	id=g:6804051
Bougouram	id=g:6804052
Maye Lagaran	id=g:6804053
Matchamaram	id=g:6804054
Maye Kagoua	id=g:6804055
Maye Gadjiri	id=g:6804056
Kalbéram	id=g:6804057
Achaouadam Goura Bérin	id=g:6804058
Birnin Tchabalé	id=g:6804059
Soumbaloua	id=g:6804060
Krila	id=g:6804061
Kri Soumbaloua	id=g:6804062
Akaléli	id=g:6804063
Gargada	id=g:6804064
Kandiloa	id=g:6804065
Toudoun Goura Bérin	id=g:6804066
Nguèl Woulou	id=g:6804067
Garakata	id=g:6804068
Toudoun Sabon Garr	id=g:6804069
Maya Adoua	id=g:6804070
Zabia	id=g:6804071
Toudoun Maye Djirigoua	id=g:6804072
Babouloua	id=g:6804073
Matanboudou	id=g:6804074
Krila	id=g:6804075
Zabia	id=g:6804076
Diom	id=g:6804077
Tchin Tchaoua	id=g:6804078
Kri Mé Tébji	id=g:6804079
Gouzouri	id=g:6804080
Garin Daouda	id=g:6804081
Gambdou	id=g:6804082
Kabiram	id=g:6804083
Aboudéram	id=g:6804084
Kri Gonérom	id=g:6804085
Maye Magaria	id=g:6804086
Garin Daouda	id=g:6804087
Koréoua	id=g:6804088
Déréram	id=g:6804089
Assakara	id=g:6804090
Tchof Kèllé	id=g:6804091
Tazé	id=g:6804092
Maye Dania	id=g:6804093
Tabirèn	id=g:6804094
Nomandélé	id=g:6804095
Gadori	id=g:6804096
Djouté	id=g:6804097
Tapkin Tadénawa	id=g:6804098
Rijya Boubouroua	id=g:6804099
Kangaroua	id=g:6804100
Toudoun Ouala	id=g:6804101
Nguèl Woulbé	id=g:6804102
Eblélék	id=g:6804103
Azéna	id=g:6804104
Tadénawa	id=g:6804105
Kiltani	id=g:6804106
Moficam	id=g:6804107
Korèn Maye Andza	id=g:6804108
Egarap	id=g:6804109
Koréoua	id=g:6804110
Bourbouroua	id=g:6804111
Aza	id=g:6804112
Diguéloua	id=g:6804113
Argo	id=g:6804114
Tapkin Iména	id=g:6804115
Krirouptia	id=g:6804116
Dobouyèndi	id=g:6804117
Chojouyaski	id=g:6804118
Zabyaoua	id=g:6804119
Modéram	id=g:6804120
Koréoua	id=g:6804121
Abzid	id=g:6804122
Ikéouili	id=g:6804123
Baye Béri	id=g:6804124
Malam Piriram	id=g:6804125
Agouzou	id=g:6804126
Krikatchiram	id=g:6804127
Magara	id=g:6804128
Raimaladougou	id=g:6804129
Guida Moussa	id=g:6804130
Maye Adoua	id=g:6804131
Abakaoua	id=g:6804132
Korabagori	id=g:6804133
Ouanèl Kassèn	id=g:6804134
Aouassan	id=g:6804135
Nguèl Maouné	id=g:6804136
Amoumou	id=g:6804137
Maye Aza	id=g:6804138
Idrissari	id=g:6804139
Koakoa	id=g:6804140
Gamdou	id=g:6804141
Zabétan	id=g:6804142
Gourbobo Tana	id=g:6804143
Yachi Kandiloa	id=g:6804144
Kandiloa	id=g:6804145
Doundoa	id=g:6804146
Babouloua	id=g:6804147
Guèrboubou	id=g:6804148
Kaouana	id=g:6804149
Issouborom	id=g:6804150
Airi	id=g:6804151
Korèn Fanta	id=g:6804152
Gourounzoumi	id=g:6804153
Tébaram	id=g:6804154
Bitoa	id=g:6804155
Kadèr	id=g:6804156
Boulama	id=g:6804157
Baouta	id=g:6804158
Chélém	id=g:6804159
Koura Bagori	id=g:6804160
Korèn Assan Tougou	id=g:6804161
Arouna	id=g:6804162
Efédalam	id=g:6804163
Kokoram	id=g:6804164
Zermou	id=g:6804165
Tagalgal	id=g:6804166
Kasracha	id=g:6804167
Magara	id=g:6804168
Guézaoua	id=g:6804169
Nagamahania	id=g:6804170
Banou Oualki	id=g:6804171
Guézoua	id=g:6804172
Djémandéria	id=g:6804173
Kri Bitoa	id=g:6804174
Guiné	id=g:6804175
Bitoa	id=g:6804176
Kri Mayiram	id=g:6804177
Kassoula	id=g:6804178
Doussouri	id=g:6804179
Kangaroua	id=g:6804180
Tanouyèram	id=g:6804181
Kri Kartchougorom	id=g:6804182
Efédalam	id=g:6804183
Kayaoua	id=g:6804184
Boulakai	id=g:6804185
Daroan	id=g:6804186
Maye Légana	id=g:6804187
Godérémbé	id=g:6804188
Gourbo	id=g:6804189
Téjira Soumounti	id=g:6804190
Soua	id=g:6804191
Natchira	id=g:6804192
Esséoui	id=g:6804193
Krikoumaram	id=g:6804194
Goubdou	id=g:6804195
Maye Aza	id=g:6804196
Zoadam	id=g:6804197
Kangaroua	id=g:6804198
Krimanaram	id=g:6804199
Kékéni	id=g:6804200
Ouènfou Koudéram	id=g:6804201
Béforom	id=g:6804202
Kobi	id=g:6804203
Goursèma	id=g:6804204
Anabaram	id=g:6804205
Zoèl Taski	id=g:6804206
I-n-Toul Baoué	id=g:6804207
Maye Kayigou	id=g:6804208
Madiram	id=g:6804209
Dagon Kori	id=g:6804210
Mahamadan	id=g:6804211
Gaptia	id=g:6804212
Zoui	id=g:6804213
Moutchiram	id=g:6804214
Albarkaram	id=g:6804215
Tchayiram	id=g:6804216
Kaliram	id=g:6804217
Alka Fissiram	id=g:6804218
Tchougouni	id=g:6804219
Garin Bouloufou	id=g:6804220
Garin Maye Ganga	id=g:6804221
Yambaloua	id=g:6804222
Fonfèy	id=g:6804223
I-n-Dénaoun	id=g:6804224
Akotéro	id=g:6804225
Bitoa	id=g:6804226
Yaboudimaram	id=g:6804227
Tiggar	id=g:6804228
Bassaza	id=g:6804229
Maye Sébara	id=g:6804230
Yambaloua	id=g:6804231
Gariadi	id=g:6804232
Taguida	id=g:6804233
Tamanassèr	id=g:6804234
Toudoun Bougajé	id=g:6804235
Allamari	id=g:6804236
Garin Bouzou	id=g:6804237
Maye Dagon Kandili	id=g:6804238
Idèr	id=g:6804239
Zoulari	id=g:6804240
Forara	id=g:6804241
Tsoumatèn	id=g:6804242
Gourbobo	id=g:6804243
Damayiram	id=g:6804244
Aparéré	id=g:6804245
Kadéri	id=g:6804246
Boula Arié	id=g:6804247
Kadéri	id=g:6804248
Ouèdéradi	id=g:6804249
Chemaylaram	id=g:6804250
Efirèn	id=g:6804251
Kabararèye	id=g:6804252
Kandiloua	id=g:6804253
Loloutan	id=g:6804254
Maye Nari	id=g:6804255
Aganli Kanti	id=g:6804256
Magaria	id=g:6804257
Bararèye	id=g:6804258
Bammo	id=g:6804503
Tabeulri	id=g:6804504
Amazas	id=g:6804505
Dougourou	id=g:6804506
Konoma	id=g:6804507
Zaédaré	id=g:6804508
Gueurida	id=g:6804509
Kafarda	id=g:6804510
Nafagueuk	id=g:6804511
Tazamar	id=g:6804512
Zaédaré	id=g:6804513
Foumgoui	id=g:6804514
Gadambou	id=g:6804515
El Rousséini	id=g:6804516
Akardané	id=g:6804517
Tyangga	id=g:6804518
Tassark Amar	id=g:6804519
Ganaé	id=g:6804520
Ganaé	id=g:6804521
Lagado	id=g:6804522
Gougoua	id=g:6804523
Ouroqué	id=g:6804524
Kéïta	id=g:6804525
Kéïta	id=g:6804526
Daoulalé	id=g:6804527
Balcha	id=g:6804528
Ouaï Lèzin	id=g:6804529
I-n-Afagak	id=g:6804530
Mohamed	id=g:6804531
Kabo	id=g:6804532
Kaïdo	id=g:6804533
Kabo	id=g:6804534
Anngou	id=g:6804535
Chouwouni	id=g:6804536
Karnara	id=g:6804537
Mosga	id=g:6804538
Odaouo	id=g:6804539
Bouzak	id=g:6804540
Goujaje	id=g:6804541
Akaldané	id=g:6804542
Adarnazé	id=g:6804543
Lalido	id=g:6804544
Konmbobèlla	id=g:6804545
Konmbobèlla	id=g:6804546
Togué	id=g:6804547
Bouzak	id=g:6804548
Afkadané	id=g:6804549
Réskoa	id=g:6804550
Bado	id=g:6804551
Baoua	id=g:6804552
Bamo	id=g:6804553
Édigni	id=g:6804554
Soroki	id=g:6804555
Kossossaoua	id=g:6804556
Atiko	id=g:6804557
Boy	id=g:6804558
Antala	id=g:6804559
Antala	id=g:6804560
Nguèl Bobou	id=g:6804561
Assane Kaley	id=g:6804562
Afagak	id=g:6804563
Kanndébeub	id=g:6804564
Yobi	id=g:6804565
E-n-Nassamé	id=g:6804566
Ramodi	id=g:6804567
Gaodoua	id=g:6804568
Tiagh Élèssene	id=g:6804569
Takorossa	id=g:6804570
Farak	id=g:6804571
Rèjèk	id=g:6804572
Adalaoua	id=g:6804573
Eliki	id=g:6804574
Garjob	id=g:6804575
Garjob	id=g:6804576
Mogha	id=g:6804577
Yokouba	id=g:6804578
Bammo	id=g:6804579
Ariko	id=g:6804580
Ouala Ouala	id=g:6804581
Elso	id=g:6804582
Bitaoua	id=g:6804583
Darbido	id=g:6804584
Edo	id=g:6804585
Bouzak	id=g:6804586
Beïtelma	id=g:6804587
Kabo	id=g:6804588
Tagama	id=g:6804589
Bolli	id=g:6804590
Rouwa	id=g:6804591
Siminnti	id=g:6804592
Arouna	id=g:6804593
Eliki Gounda	id=g:6804594
Eliki	id=g:6804595
El Rodeini	id=g:6804596
Sakola	id=g:6804597
Djibrila	id=g:6804598
Sakola	id=g:6804599
Béli	id=g:6804600
Béré	id=g:6804601
El Rousséini	id=g:6804602
Djibrila	id=g:6804603
Tèkgarè	id=g:6804604
Falaise de Farak	id=g:6804605
Bounkdi	id=g:6804606
Gourindi	id=g:6804607
Gourindi	id=g:6804608
Tamaraoulo	id=g:6804609
Tamaraoulo	id=g:6804610
Lèllabi	id=g:6804611
Garin Gona	id=g:6804612
Egueujir	id=g:6804613
Abziguin	id=g:6804614
Omboragat	id=g:6804615
E-n-Doullé	id=g:6804616
Dodo	id=g:6804617
Maraké	id=g:6804618
Danbouli	id=g:6804619
Bouzak	id=g:6804620
Aïdyo	id=g:6804621
Eliki Gounda	id=g:6804622
Sadigh	id=g:6804623
Atchoumou	id=g:6804624
Djibrila	id=g:6804625
Kalyinaoua	id=g:6804626
Ngarjèbé	id=g:6804627
Takokou	id=g:6804628
Rouda	id=g:6804629
Djibril	id=g:6804630
En-Dargazin	id=g:6804631
Dédath	id=g:6804632
Gourbobo	id=g:6804633
Gourbobo	id=g:6804634
Kènfafi	id=g:6804635
En-Dargazin	id=g:6804636
Kenfafi	id=g:6804637
Toudoun Katou	id=g:6804638
Hamani	id=g:6804639
Guidane Kakoo	id=g:6804640
Tatoukoumi	id=g:6804641
Tioun Kosso	id=g:6804642
Kaorommata	id=g:6804643
Talala	id=g:6804644
Guidane Jibli	id=g:6804645
Hatou	id=g:6804646
Kannjimana	id=g:6804647
Toudoun Katou	id=g:6804648
Bagkor	id=g:6804649
Rafa	id=g:6804650
Maïtafassa	id=g:6804651
Douboufo	id=g:6804652
Keurélla	id=g:6804653
Tabonkor	id=g:6804654
Filijingui	id=g:6804655
Gournagué	id=g:6804656
Illéloua	id=g:6804657
Tabankoro	id=g:6804658
Garine Jéllou	id=g:6804659
Ouantadak	id=g:6804660
Hanakachi	id=g:6804661
Zinngui	id=g:6804662
Ouaila	id=g:6804663
Katanmbana	id=g:6804664
Aolèba	id=g:6804665
Tarmeur	id=g:6804666
Jakjakof	id=g:6804667
Tyimatang	id=g:6804668
Goungoulouma	id=g:6804669
Garine Assane	id=g:6804670
Deugache	id=g:6804671
Laghlèt	id=g:6804672
Fighn	id=g:6804673
Gournache	id=g:6804674
Daouda	id=g:6804675
Garine Jèbji	id=g:6804676
Malèmdi	id=g:6804677
Bègajé	id=g:6804678
Minchéri	id=g:6804679
Bègajé	id=g:6804680
Teuskora	id=g:6804681
Aghmed	id=g:6804682
Ganmaram	id=g:6804683
Sèrki Aléoua	id=g:6804684
Faifadou	id=g:6804685
Anékeur	id=g:6804686
Nèkreu	id=g:6804687
Tigrine	id=g:6804688
Tégrèmad	id=g:6804689
Dargal	id=g:6804690
Taskaram	id=g:6804691
Abdènazè	id=g:6804692
Touboulani	id=g:6804693
Bofli	id=g:6804694
Madaga	id=g:6804695
Balcha	id=g:6804983
Soksok	id=g:6804984
Boullè	id=g:6804990
Rahinou	id=g:6804991
Takokou	id=g:6804996
Egueujir	id=g:6804997
Kikoulégué	id=g:6804998
Guidane Arouna	id=g:6804999
Reynadadi	id=g:6805006
Garine Arouna	id=g:6805166
Garine Boukar	id=g:6805167
Bakatyéraba	id=g:6805168
Akouata	id=g:6805169
Goungoulouma	id=g:6805172
Maïouaïna	id=g:6805173
Ouakatari	id=g:6805175
Guérouiguer	id=g:6806156
Kaydara	id=g:6806157
Amalaouloum	id=g:6806158
Boudal	id=g:6806159
Er Rouner	id=g:6806160
Èchkar	id=g:6806161
Tabouzouk	id=g:6806162
Jaougou	id=g:6806163
Am Bezguene	id=g:6806164
Altini	id=g:6806165
Mallem Boubakar	id=g:6806166
Jaougo	id=g:6806167
Ougn Ouadèm	id=g:6806168
Rèskoua	id=g:6806169
Ânou Rousmene	id=g:6806170
Tégouma	id=g:6806171
Morfi	id=g:6806172
Kandil Falay	id=g:6806173
Kouri Danaski	id=g:6806174
Kanak	id=g:6806175
Kanak	id=g:6806176
Egnkilil	id=g:6806177
Kada	id=g:6806178
Sangrèl Lanmdar	id=g:6806179
Jima	id=g:6806180
Imin Térigguèn	id=g:6806181
Titarassin	id=g:6806182
Bèn Guijani	id=g:6806183
I-n-Karaktene	id=g:6806184
Tèrèmpt	id=g:6806185
Tèrèmpt	id=g:6806186
Bélabélin	id=g:6806187
Talbarakèt	id=g:6806188
Talbarakèt	id=g:6806189
Tyéfayene	id=g:6806190
Aghmat	id=g:6806191
Iraouatene	id=g:6806192
Aguilmane	id=g:6806193
Azna	id=g:6806194
Kartchakane	id=g:6806195
Ghalaf	id=g:6806196
Loulatan	id=g:6806197
Nguini	id=g:6806198
Adar	id=g:6806199
Nguini	id=g:6806200
Tientoumilt	id=g:6806201
Tiantamadak	id=g:6806202
Baboul	id=g:6806203
Yérimari	id=g:6806204
Mallem Mado	id=g:6806205
Tagajèni	id=g:6806206
Zédéram	id=g:6806207
Amzag	id=g:6806208
Kolalori	id=g:6806209
Taskouri	id=g:6806210
Dolli	id=g:6806211
Gara Gata	id=g:6806212
Douno Mari	id=g:6806213
Dama Tourou	id=g:6806214
Sabongari	id=g:6806215
Douno Mari	id=g:6806216
Garni Boukar	id=g:6806217
Jani	id=g:6806218
Abouba Gardi	id=g:6806219
Kiriguioua	id=g:6806220
Karaounski	id=g:6806221
Adam	id=g:6806222
Dankaliram	id=g:6806223
Goulouski	id=g:6806224
Diémouni	id=g:6806692
Morom	id=g:6806693
Fotoro	id=g:6806694
Galdi Mari	id=g:6806695
Badankata	id=g:6806696
Wèhinaram	id=g:6806697
Rigal Kanwa	id=g:6806698
Baboujé	id=g:6806699
Angoal Gaja	id=g:6806700
Dan Kabawa	id=g:6806701
Kadiou Bari	id=g:6806702
Doungou	id=g:6806703
Digari Kouna	id=g:6806704
Yadéselka	id=g:6806705
Garin Sodéy	id=g:6806706
Dan Bako	id=g:6806707
Kaki Masi	id=g:6806708
Garin Kanra	id=g:6806709
Badé	id=g:6806710
Angoal Mala	id=g:6806711
Angoal Mala	id=g:6806712
Angoal Zakarya	id=g:6806713
Angoal Abou	id=g:6806714
Laladji	id=g:6806715
Bourbaran	id=g:6806716
Ramou Nkoura	id=g:6806717
Gantasa	id=g:6806718
Garoun Bendi	id=g:6806719
Toukourous	id=g:6806720
Dan Bao	id=g:6806721
Galmou	id=g:6806722
Salamou	id=g:6806723
Garin Badji	id=g:6806724
Mékoali	id=g:6806725
Sabatchi	id=g:6806726
Tamnya	id=g:6806727
Kountarou	id=g:6806728
Angoal Djida	id=g:6806729
Garin Didigna	id=g:6806730
Angoal Samya	id=g:6806731
Kaugiri	id=g:6806732
Kacheni	id=g:6806733
Barégouma	id=g:6806734
Bourbourwa	id=g:6806735
Doungouram	id=g:6806736
Tyanza	id=g:6806737
Ganiskou	id=g:6806738
Tchidasaoura	id=g:6806739
Farendoutchi	id=g:6806740
Garin Gouna	id=g:6806741
Alberkaram	id=g:6806742
Fondey	id=g:6806743
Toungouzou	id=g:6806744
Dagalamari	id=g:6806745
Takasaba	id=g:6806746
Gongourou	id=g:6806747
Baoraré	id=g:6806748
Kachéni	id=g:6806749
Mérita	id=g:6806750
Tomasa	id=g:6806751
Gichwa	id=g:6806752
Kalom Bori	id=g:6806753
Géli	id=g:6806754
Gigâm	id=g:6806755
Kwikam	id=g:6806756
Hanzari	id=g:6806757
Kinoa	id=g:6806758
Kiélata	id=g:6806759
Kaoboul	id=g:6806760
Wala	id=g:6806761
Mayo Kokatiram	id=g:6806762
Alkamaram	id=g:6806763
Madjia	id=g:6806764
Bourou Baybay	id=g:6806765
Baga	id=g:6806766
Gamari	id=g:6806767
Kazouri	id=g:6806768
Moudou Mari	id=g:6806769
Kapti	id=g:6806770
Koré May Lwa	id=g:6806771
Kazala	id=g:6806772
Alfa Garas	id=g:6806773
Kari	id=g:6806774
Dan Kouaram	id=g:6806775
Tchiromari	id=g:6806776
Chamoeli	id=g:6806777
Garimala	id=g:6806778
Chirkou	id=g:6806779
Angoal Toudou	id=g:6806780
Almari	id=g:6806781
Marmou	id=g:6806782
Koulala	id=g:6806783
Kounamari	id=g:6806784
Kirchya	id=g:6806785
Dan Aori	id=g:6806786
Koumari	id=g:6806787
Kawa	id=g:6806788
Sabon Gari	id=g:6806789
Malémari	id=g:6806790
Gorgoré	id=g:6806791
Lalachi	id=g:6806792
Tchongouliski	id=g:6806793
Géza	id=g:6806794
Baban Doutchi	id=g:6806795
Dan Gézababan	id=g:6806796
Angoal Djimrao	id=g:6806797
Runbuki	id=g:6806798
Masasaka	id=g:6806799
Douzounkoura	id=g:6806800
Angoal Toudou	id=g:6806801
Dogonsouri	id=g:6806802
Angodadi	id=g:6806803
Magarid Taberma	id=g:6806804
Asounkou	id=g:6806805
Gandou	id=g:6806806
Laotéy	id=g:6806807
Dogon Marki	id=g:6806808
Weli	id=g:6806809
Madara	id=g:6806810
Magaria Adam	id=g:6806811
Angoal Bawa	id=g:6806812
Angoal Kalgou	id=g:6806813
Kaoya	id=g:6806814
Birni	id=g:6806815
Kandali	id=g:6806816
Doumoumouglé	id=g:6806817
Lelaji	id=g:6806818
Badaraka	id=g:6806819
Samkaka	id=g:6806820
Kanya Diékafari	id=g:6806821
Sakari	id=g:6806822
Tourari	id=g:6806823
Angoal Zoulou	id=g:6806824
Gilarémi	id=g:6806825
Chia	id=g:6806826
Chiétamala	id=g:6806827
Zangou Toudou	id=g:6806828
Jigaymasaka	id=g:6806829
Fotoro	id=g:6806830
Mékouka	id=g:6806831
Dan Gézakarama	id=g:6806832
Didiki	id=g:6806833
Baken Birgi	id=g:6806834
Houk	id=g:6806835
Damargowa	id=g:6806836
Garin Galgali	id=g:6806837
Gadouram Madaka	id=g:6806838
Mekalgo	id=g:6806839
Yachi	id=g:6806840
Riga	id=g:6806841
Karmawa	id=g:6806842
Dagilam	id=g:6806843
Mansoura	id=g:6806844
Niski	id=g:6806845
Dimiskir	id=g:6806846
Binekourou	id=g:6806847
Tagajira	id=g:6806848
Baka	id=g:6806849
Barma Bousadi	id=g:6806850
Maza Malendi	id=g:6806851
Malam Isou Gouri	id=g:6806852
Kouroua	id=g:6806853
Kirikandilwa	id=g:6806854
Ngortiloum	id=g:6806855
Magajéri	id=g:6806856
Matarawa	id=g:6806857
Fourourou	id=g:6806858
Kalori	id=g:6806859
Bindouka	id=g:6806860
Ganbda	id=g:6806861
Yarda	id=g:6806862
Yakoudi Mari	id=g:6806863
Barmari	id=g:6806864
Manou Houri	id=g:6806865
Baouré	id=g:6806866
Kilaloum	id=g:6806867
Hamdara	id=g:6806868
Gareré	id=g:6806869
Kaougoul	id=g:6806870
Mataraoua	id=g:6806871
Yachi	id=g:6806872
Jibaram	id=g:6806873
Baouré	id=g:6806874
Garin Galadima	id=g:6806875
Gankyo	id=g:6806876
Forêt Classée de Kisanbana	id=g:6806877
Garin Galadima	id=g:6806878
Bougagé	id=g:6806879
Gouliski	id=g:6806880
Gaosa Mana	id=g:6806881
Iibaran	id=g:6806882
Garin Kaganya	id=g:6806883
Garin Aladji	id=g:6806884
Angoal Ali	id=g:6806885
Zangatourari	id=g:6806886
Riga	id=g:6806887
Koleram	id=g:6806888
Gangara	id=g:6806889
Falki Karama	id=g:6806890
Falki Baban	id=g:6806891
Domiji	id=g:6806892
Kanya Tanak	id=g:6806893
Badékèy	id=g:6806894
Garin Isa	id=g:6806895
Baouchiri	id=g:6806896
Godyéri	id=g:6806897
Rigal Kakay	id=g:6806898
Garin Malemama	id=g:6806899
Kréla	id=g:6806900
Dokourou	id=g:6806901
Vitchi	id=g:6806902
Rigal Golina	id=g:6806903
Djénèy	id=g:6806904
Ganbdou	id=g:6806905
Rijia	id=g:6806906
Angoal Djibrim	id=g:6806907
Gatchira	id=g:6806908
Rigal Baouré	id=g:6806909
Médik	id=g:6806910
Djèma	id=g:6806911
Doutchi Iléla	id=g:6806912
Garin Barima	id=g:6806913
Barkatalalé	id=g:6806914
Zam	id=g:6806915
Ari Fadi	id=g:6806916
Jerwa	id=g:6806917
Huintia	id=g:6806918
Tsirawa	id=g:6806919
Kosori	id=g:6806920
Toumindia	id=g:6806921
Konkom	id=g:6806922
Matarawa	id=g:6806923
May Dikouram	id=g:6806924
Iso Bori	id=g:6806925
Zinari	id=g:6806926
Yakaouda	id=g:6806927
Soulouy	id=g:6806928
Chéma	id=g:6806929
Kalida	id=g:6806930
Angoal Goata	id=g:6806931
Tagaba Baouré	id=g:6806932
Makaoratchi	id=g:6806933
Raouga	id=g:6806934
Géldo	id=g:6806935
Garin Kanda	id=g:6806936
Angoal Barouma	id=g:6806937
Angoal Agourou	id=g:6806938
Daba	id=g:6806939
Kasari	id=g:6806940
Zangon Awaka	id=g:6806941
Baregou	id=g:6806942
Bouroum	id=g:6806943
Dan Bali	id=g:6806944
May Douroumi	id=g:6806945
Koylenkwa	id=g:6806946
Korama	id=g:6806947
Gourougousa	id=g:6806948
Kalgo	id=g:6806949
Garin Djermay	id=g:6806950
Kalgotchama	id=g:6806951
Kalgotirani	id=g:6806952
Garémari	id=g:6806953
Jaroua	id=g:6806954
Kourémi	id=g:6806955
Angoal Nanpapa	id=g:6806956
Kadi Dan Salifou	id=g:6806957
Girari	id=g:6806958
Karay	id=g:6806959
Katrigé	id=g:6806960
Barago	id=g:6806961
Garin Dan Daouda	id=g:6806962
Marékou	id=g:6806963
Gay	id=g:6806964
Garin Bako	id=g:6806965
Djialkasa	id=g:6806966
Makyéra	id=g:6806967
Sararé	id=g:6806968
Doumbawa	id=g:6806969
Zané	id=g:6806970
Garin Rim	id=g:6806971
Jambriji	id=g:6806972
Katko	id=g:6806973
Wayobi	id=g:6806974
Moni	id=g:6806975
Tèntoumari	id=g:6806976
Baochi	id=g:6806977
Banba Dakwali	id=g:6806978
Bourkou	id=g:6806979
Gourougoubji Bougagé	id=g:6806980
Gourougoubji Haousa	id=g:6806981
Garin Dan Mya	id=g:6806982
May Ragaya	id=g:6806983
Garaké	id=g:6806984
Dantata	id=g:6806985
Labdou	id=g:6806986
Dan Tala	id=g:6806987
Kalgoma	id=g:6806988
Rahoyou Saboa	id=g:6806989
Mététabara	id=g:6806990
Doudou	id=g:6806991
Angoal Gona	id=g:6806992
Angoal Zangon	id=g:6806993
Angoal Manda Karama	id=g:6806994
Goroungo Bougagé	id=g:6806995
Dan Kabou	id=g:6806996
Tchabaédi	id=g:6806997
Roubenji	id=g:6806998
Gobsou	id=g:6806999
Koulema	id=g:6807000
Mékoadégéy	id=g:6807001
Samia	id=g:6807002
Kakitama	id=g:6807003
Kalgoma	id=g:6807004
Garin Makada	id=g:6807005
Goroungo Haousa	id=g:6807006
Malki	id=g:6807007
Tengéza	id=g:6807008
Watchenkoura	id=g:6807009
Yakanaké	id=g:6807010
Dan Baba	id=g:6807011
Satala	id=g:6807012
Gamchana	id=g:6807013
Magawata	id=g:6807014
Dan Badi	id=g:6807015
Chémankoura	id=g:6807016
Kourama	id=g:6807017
Kanwa	id=g:6807018
Dan Baba	id=g:6807019
Foulanikatou	id=g:6807020
Gounbani	id=g:6807021
Garin Malanbokari	id=g:6807022
Garin Boulya	id=g:6807023
Tamna Tamni	id=g:6807024
Kotche Kotché	id=g:6807025
Garin Kankaoi	id=g:6807026
Daoura	id=g:6807027
Garin Mala Hasan	id=g:6807028
Wara Wara	id=g:6807029
Malé Malé	id=g:6807030
Garin Gako	id=g:6807031
Kartadakoali	id=g:6807032
Goursan Salamou	id=g:6807033
Zangouna	id=g:6807034
Megoba	id=g:6807035
Kafouhou	id=g:6807036
Zagon Mahama	id=g:6807037
Ganahou	id=g:6807038
Liliago	id=g:6807039
Gaya	id=g:6807040
Garin Gardigano	id=g:6807041
Karanka	id=g:6807042
Katche Katche	id=g:6807043
Karouta	id=g:6807044
Dan Tombi	id=g:6807045
Kandama	id=g:6807046
Nogo	id=g:6807047
Matata	id=g:6807048
Majiwa Tchatcharé	id=g:6807049
Doumbari	id=g:6807050
Karama	id=g:6807051
Gelemari	id=g:6807052
Wallakutu	id=g:6807053
Chaniyar	id=g:6807054
Lawendi	id=g:6807055
Bashiri	id=g:6807056
Geltari	id=g:6807057
Jajesami	id=g:6807058
Dunari	id=g:6807059
Goneri	id=g:6807060
Galewa	id=g:6807061
Malindi	id=g:6807062
Kuturi	id=g:6807063
Balamari	id=g:6807064
Aboki	id=g:6807065
Goneri	id=g:6807066
Toungo	id=g:6807067
