Ntambu	id=g:900486
Manto Rapids	id=g:907739
Manto Mulapo	id=g:907740
Mantepa	id=g:907741
Mantepa	id=g:907742
Mantepa	id=g:907743
Mantenyani	id=g:907744
Mantenyani	id=g:907745
Mantapala	id=g:907746
Mantanya	id=g:907747
Mantani	id=g:907748
Mantampa	id=g:907749
Mantamba	id=g:907750
Mantabwa	id=g:907751
Manswele	id=g:907752
Manswa	id=g:907753
Manswa	id=g:907754
Mansinkilo	id=g:907755
Manshya	id=g:907756
Manshya	id=g:907757
Manshinyini	id=g:907758
Manshilu	id=g:907759
Mansha	id=g:907760
Manseke	id=g:907761
Mansaswi	id=g:907762
Mansande	id=g:907763
Mansa Mission	id=g:907764
Mansamansa	id=g:907765
Mansakala	id=g:907766
Mansa District	id=g:907767
Mansabwale	id=g:907768
Mansa	id=g:907769
Mansa	id=g:907770
Manqana	id=g:907771
Manoro Hill	id=g:907772
Manombi	id=g:907773
Manombi	id=g:907774
Manokola	id=g:907775
Manoa	id=g:907776
Mano	id=g:907777
Mano	id=g:907778
Mankwanya	id=g:907779
Mankwanda	id=g:907780
Mankwala	id=g:907781
Mankututa	id=g:907782
Mankungwe	id=g:907783
Mankungu Ridge	id=g:907784
Mankulukalaka	id=g:907785
Mankukwe Hills	id=g:907786
Mankoya	id=g:907787
Mankoya	id=g:907788
Mankonda	id=g:907789
Mankombwe	id=g:907790
Mankomba	id=g:907791
Mankomba	id=g:907792
Mankole	id=g:907793
Mankole	id=g:907794
Mankodi	id=g:907795
Mankodi	id=g:907796
Mankobwe Hills	id=g:907797
Mankobwe	id=g:907798
Mankhungwe	id=g:907799
Mankata	id=g:907800
Mankanga	id=g:907801
Mankalala	id=g:907802
Mankalala	id=g:907803
Mankaka	id=g:907804
Manjolo	id=g:907805
Manjolo	id=g:907806
Manjolo	id=g:907807
Manjolo	id=g:907808
Manjolo	id=g:907809
Manjolo	id=g:907810
Manji Hill	id=g:907811
Manjesa	id=g:907812
Manjanzi	id=g:907813
Manjanji	id=g:907814
Manjanja	id=g:907815
Manja	id=g:907816
Manimba	id=g:907817
Mani	id=g:907818
Mani	id=g:907819
Mangwto	id=g:907820
Mangwemange	id=g:907821
Mangwe	id=g:907822
Mangwashi	id=g:907823
Mangwalala	id=g:907824
Mangwai	id=g:907825
Mangwa Hills	id=g:907826
Mangwa	id=g:907827
Mangunza	id=g:907828
Mangundu	id=g:907829
Manguma	id=g:907830
Mangulu	id=g:907831
Mangulu	id=g:907832
Manguhiro	id=g:907833
Mangowe	id=g:907834
Mangowe	id=g:907835
Mangowa	id=g:907836
Mangowa	id=g:907837
Mangowa	id=g:907838
Mangonjo	id=g:907839
Mangonje	id=g:907840
Mangongo	id=g:907841
Mangonde	id=g:907842
Mangonda Island	id=g:907843
Mangonda	id=g:907844
Mangombe	id=g:907845
Mangomanzi	id=g:907846
