Quebrada de Ruitoque	id=g:3670564
Quebrada del Laurel	id=g:3676890
Laureano Gómez	id=g:3676891
Quebrada La Urbina	id=g:3676892
Punta de las Lauras	id=g:3676893
Lomas las Lauras	id=g:3676894
Isla del Laural	id=g:3676895
Quebrada La Unión	id=g:3676896
Quebrada La Unión	id=g:3676897
Caño La Unión	id=g:3676898
La Unión	id=g:3676899
La Unión	id=g:3676900
La Unión	id=g:3676901
La Unión	id=g:3676902
La Unión	id=g:3676903
La Unión	id=g:3676904
La Unión	id=g:3676905
La Unión	id=g:3676906
La Unión	id=g:3676907
Hacienda La Unión	id=g:3676908
La Unión	id=g:3676909
La Unión	id=g:3676910
La Unión	id=g:3676911
La Unión	id=g:3676912
La Unión	id=g:3676913
La Unión	id=g:3676914
La Unión	id=g:3676915
La Unión	id=g:3676916
La Union	id=g:3676917
La Unión	id=g:3676918
La Unión	id=g:3676919
La Unión	id=g:3676920
La Unión	id=g:3676921
La Unión	id=g:3676922
La Unión	id=g:3676923
La Unión	id=g:3676924
La Unión	id=g:3676925
La Unión	id=g:3676926
La Unión	id=g:3676927
La Unión	id=g:3676928
La Unión	id=g:3676929
La Unión	id=g:3676930
La Unión	id=g:3676931
La Unión	id=g:3676932
La Unión	id=g:3676933
La Unión	id=g:3676934
La Unión Peneya	id=g:3676935
La Unión	id=g:3676936
La Unión	id=g:3676937
La Unión	id=g:3676938
La Uchema	id=g:3676939
Quebrada La Turbia	id=g:3676940
Quebrada La Turbia	id=g:3676941
La Tupia	id=g:3676942
La Tuna	id=g:3676943
La Tulia	id=g:3676944
La Tulia	id=g:3676945
Punta La Trupía	id=g:3676946
Ciénaga La Trupía	id=g:3676947
La Troje	id=g:3676948
Punta La Troja	id=g:3676949
La Trocha	id=g:3676950
La Tristeza	id=g:3676951
La Triste	id=g:3676952
La Trinidad	id=g:3676953
La Trinidad	id=g:3676954
La Trinidad	id=g:3676955
La Trinidad	id=g:3676956
La Trinidad	id=g:3676957
La Trinidad	id=g:3676958
La Trinidad	id=g:3676959
La Trinchera	id=g:3676960
La Trinchera	id=g:3676961
La Trinchera	id=g:3676962
Estación La Tribuna	id=g:3676963
La Tribuna	id=g:3676964
La Tribuna	id=g:3676965
La Travesía	id=g:3676966
La Travesía	id=g:3676967
La Tranquería	id=g:3676968
La Tranca	id=g:3676969
Alto La Trampa	id=g:3676970
La Trampa	id=g:3676971
La Trampa	id=g:3676972
Estero de La Tracha	id=g:3676973
Caño La Toticera	id=g:3676974
La Tostada	id=g:3676975
Punta La Tortuguera	id=g:3676976
Cordillera La Tórtola	id=g:3676977
La Torre	id=g:3676978
Quebrada La Toma	id=g:3676979
Quebrada La Toma	id=g:3676980
La Toma	id=g:3676981
La Toma	id=g:3676982
La Tolúa	id=g:3676983
Alto La Tolda	id=g:3676984
La Tolda	id=g:3676985
Quebrada La Tola	id=g:3676986
Laguna La Tola	id=g:3676987
Quebrada La Tinta	id=g:3676988
Isla La Tigrera	id=g:3676989
Ciénaga La Tigrera	id=g:3676990
Caño La Tigrera	id=g:3676991
La Tigrera	id=g:3676992
La Tigrera	id=g:3676993
Río La Tigra	id=g:3676994
La Tigra	id=g:3676995
La Tigra	id=g:3676996
Río La Teta	id=g:3676997
Quebrada de La Teta	id=g:3676998
Cerro La Teta	id=g:3676999
Cerro La Teta	id=g:3677000
Alto de La Teta	id=g:3677001
Arroyo La Ternera	id=g:3677002
La Teresita	id=g:3677003
La Teresa	id=g:3677004
La Tendida	id=g:3677005
La Teja	id=g:3677006
La Teja	id=g:3677007
La Teja	id=g:3677008
La Teja	id=g:3677009
La Tebaida	id=g:3677010
La Tebaida	id=g:3677011
Loma La Taza	id=g:3677012
Quebrada La Tasajera	id=g:3677013
La Tapa	id=g:3677014
La Tampa	id=g:3677015
Quebrada de La Tambora	id=g:3677016
La Tamaná	id=g:3677017
Quebrada Latal	id=g:3677018
Latal	id=g:3677019
Quebrada La Tagua	id=g:3677020
La Tagua	id=g:3677021
La Tachuela	id=g:3677022
La Tablillas	id=g:3677023
La Tablaza	id=g:3677024
La Tabla	id=g:3677025
La Tabla	id=g:3677026
La Tabla	id=g:3677027
Punta Lata	id=g:3677028
Ciénaga Lata	id=g:3677029
Cerros de Lata	id=g:3677030
Caño Lata	id=g:3677031
Lata	id=g:3677032
Lata	id=g:3677033
Lata	id=g:3677034
Lata	id=g:3677035
Las Yeguas	id=g:3677036
Río Las Vueltas	id=g:3677037
Las Vueltas	id=g:3677038
Las Vueltas	id=g:3677039
Las Vistas	id=g:3677040
Las Virginias	id=g:3677041
Las Violetas	id=g:3677042
Las Violetas	id=g:3677043
Caño Las Viejitas	id=g:3677044
Arroyo Las Viejas	id=g:3677045
Las Vertientes	id=g:3677046
Cuernavaca	id=g:3677047
La Venta	id=g:3677048
Quebrada Las Ventanas	id=g:3677049
Las Ventanas	id=g:3677050
Las Ventanas	id=g:3677051
Quebrada Las Vegas	id=g:3677052
Las Vegas	id=g:3677053
Las Vegas	id=g:3677054
Las Vegas	id=g:3677055
Las Vegas	id=g:3677056
Las Vegas	id=g:3677057
Las Vegas	id=g:3677058
Las Vegas	id=g:3677059
Lomas de Las Varas	id=g:3677060
Loma de Las Varas	id=g:3677061
Las Varas	id=g:3677062
Cañada Las Vacas	id=g:3677063
Arroyo de Las Vacas	id=g:3677064
Las Vacas	id=g:3677065
Las Vacas	id=g:3677066
Las Vacas	id=g:3677067
La Susana	id=g:3677068
La Suiza	id=g:3677069
La Suiza	id=g:3677070
La Suiza	id=g:3677071
La Suiza	id=g:3677072
Quebrada La Sucia	id=g:3677073
La Subida	id=g:3677074
Las Trupias	id=g:3677075
Las Trojas	id=g:3677076
Las Trochas	id=g:3677077
La Trinchera	id=g:3677078
Las Tres Palmas	id=g:3677079
Las Tres Matas	id=g:3677080
Las Tres Marías	id=g:3677081
Las Tres Letras	id=g:3677082
Las Tres Eras	id=g:3677083
Las Trampas	id=g:3677084
Ciénaga Las Tortugas	id=g:3677085
La Torcida	id=g:3677086
Las Topochas	id=g:3677087
Las Tapias	id=g:3677088
Las Tinas	id=g:3677089
Las Tinas	id=g:3677090
Las Tinas	id=g:3677091
Las Tinas	id=g:3677092
Las Tinajas	id=g:3677093
Las Tinajas	id=g:3677094
Las Tinajas	id=g:3677095
Las Tigras	id=g:3677096
Cerro Las Tetas	id=g:3677097
Las Termópilas	id=g:3677098
Las Tazas	id=g:3677099
Las Tapias	id=g:3677100
Las Tapias	id=g:3677101
Las Tapias	id=g:3677102
Las Tapias	id=g:3677103
Las Tangas	id=g:3677104
Las Tallas	id=g:3677105
Las Tablitas	id=g:3677106
Quebrada Las Selvas	id=g:3677107
Las Salinas	id=g:3677108
Las Sabanas	id=g:3677109
Las Sabanas	id=g:3677110
Alto de Las Rojas	id=g:3677111
Las Raíces	id=g:3677112
Las Queseras	id=g:3677113
Las Queseras	id=g:3677114
Las Queseras	id=g:3677115
Las Quemadas	id=g:3677116
Las Quebradas	id=g:3677117
Las Quebradas	id=g:3677118
Las Puntas	id=g:3677119
Las Puntas	id=g:3677120
Las Puntas	id=g:3677121
Arroyo Las Pulilas	id=g:3677122
Las Pulgas	id=g:3677123
Las Pulgas	id=g:3677124
Las Puentes	id=g:3677125
Las Primaveras	id=g:3677126
Cordillera de Las Preciosas	id=g:3677127
Las Pozas	id=g:3677128
Las Pozas	id=g:3677129
Las Plumas	id=g:3677130
Punta Las Playas	id=g:3677131
Las Planadas Viejas	id=g:3677132
Las Planadas	id=g:3677133
Las Planadas	id=g:3677134
Las Planadas	id=g:3677135
Las Piñitas	id=g:3677136
Isla Las Piñas	id=g:3677137
Caño Araguato	id=g:3677138
Las Piñas	id=g:3677139
Las Piñas	id=g:3677140
Las Piñas	id=g:3677141
Las Pilitas	id=g:3677142
Las Pilas	id=g:3677143
Ciénaga de Las Piedras	id=g:3677144
Ciénaga de Las Piedras	id=g:3677145
Las Piedras	id=g:3677146
Piedras	id=g:3677147
Las Piedras	id=g:3677148
Las Piedras	id=g:3677149
Las Piedras	id=g:3677150
Las Piedras	id=g:3677151
Petacas	id=g:3677152
Las Perlas	id=g:3677153
Las Perdices	id=g:3677154
Isla Las Peñitas	id=g:3677155
Quebrada Las Peñas	id=g:3677156
Quebrada Las Peñas	id=g:3677157
Las Peñas	id=g:3677158
Las Peñas	id=g:3677159
Las Peñas	id=g:3677160
Las Pelonas	id=g:3677161
Cerro de Las Pebtas	id=g:3677162
Las Pavitas	id=g:3677163
Las Pavitas	id=g:3677164
Quebrada de Las Pavas	id=g:3677165
Quebrada Las Pavas	id=g:3677166
Quebrada Las Pavas	id=g:3677167
Playones Las Pavas	id=g:3677168
Ciénaga Las Pavas	id=g:3677169
Cerro Las Pavas	id=g:3677170
Las Pavas	id=g:3677171
Las Pavas	id=g:3677172
Las Pavas	id=g:3677173
Las Pavas	id=g:3677174
Las Pavas	id=g:3677175
Las Pavas	id=g:3677176
Las Pavas	id=g:3677177
Las Partidas	id=g:3677178
Las Paredes	id=g:3677179
Las Paredes	id=g:3677180
Páramo de Las Papas	id=g:3677181
Las Panelas	id=g:3677182
Las Panelas	id=g:3677183
Las Panelas	id=g:3677184
Las Pampas	id=g:3677185
Las Pampas	id=g:3677186
Las Pampas	id=g:3677187
Serranía Las Palomas	id=g:3677188
Punta de Las Palomas	id=g:3677189
Cerro de Las Palomas	id=g:3677190
Alto Las Palomas	id=g:3677191
Las Palomas	id=g:3677192
Las Palomas	id=g:3677193
Las Palomas	id=g:3677194
Las Palomas	id=g:3677195
Las Palmitas	id=g:3677196
Las Palmitas	id=g:3677197
Las Palmitas	id=g:3677198
Las Palmitas	id=g:3677199
Las Palmitas	id=g:3677200
Las Palmitas	id=g:3677201
Las Palmitas	id=g:3677202
Las Palmeras	id=g:3677203
Quebrada de Las Palmas	id=g:3677204
Quebrada Las Palmas	id=g:3677205
Quebrada Las Palmas	id=g:3677206
Quebrada Las Palmas	id=g:3677207
Estación Las Palmas	id=g:3677208
Cerro Las Palmas	id=g:3677209
Arroyo Las Palmas	id=g:3677210
Arroyo Las Palmas	id=g:3677211
Arroyo Las Palmas	id=g:3677212
Las Palmas	id=g:3677213
Las Palmas	id=g:3677214
Las Palmas	id=g:3677215
Las Palmas	id=g:3677216
Las Palmas	id=g:3677217
Las Palmas	id=g:3677218
Las Palmas	id=g:3677219
Las Palmas	id=g:3677220
Las Palmas	id=g:3677221
Las Palmas	id=g:3677222
Las Palmas	id=g:3677223
Las Palmas	id=g:3677224
Las Palmas	id=g:3677225
Las Palmas	id=g:3677226
Las Pajitas	id=g:3677227
Las Pailas	id=g:3677228
La Sorpresa	id=g:3677229
Macaguan	id=g:3677230
La Sonrisa	id=g:3677231
La Sonrisa	id=g:3677232
La Sonrisa	id=g:3677233
La Sonrisa	id=g:3677234
La Sonrisa	id=g:3677235
La Sonrisa	id=g:3677236
La Sonrisa	id=g:3677237
La Sonrisa	id=g:3677238
La Sonrisa	id=g:3677239
La Sonora	id=g:3677240
La Sonora	id=g:3677241
La Sonora	id=g:3677242
Quebrada La Sonadora	id=g:3677243
Las Olitas	id=g:3677244
La Solita	id=g:3677245
La Solita	id=g:3677246
La Solera	id=g:3677247
Río de La Soledad	id=g:3677248
Ciénaga La Soledad	id=g:3677249
La Soledad	id=g:3677250
La Soledad	id=g:3677251
La Soledad	id=g:3677252
La Soledad	id=g:3677253
El Recreo	id=g:3677254
Hato La Soledad	id=g:3677255
La Soledad	id=g:3677256
La Soledad	id=g:3677257
La Soledad	id=g:3677258
La Soledad	id=g:3677259
La Soledad	id=g:3677260
La Soledad	id=g:3677261
Las Olas	id=g:3677262
Santa Marta	id=g:3677263
La Sofía	id=g:3677264
La Socola	id=g:3677265
Las Obras	id=g:3677266
Las Nubes	id=g:3677267
Las Nubes	id=g:3677268
Las Nubes	id=g:3677269
Las Nieves	id=g:3677270
Las Nieves	id=g:3677271
Las Nieves	id=g:3677272
Las Nieves	id=g:3677273
Las Nieves	id=g:3677274
Las Nieves	id=g:3677275
Las Nieves	id=g:3677276
Isla Las Negritas	id=g:3677277
Neblinas	id=g:3677278
Quebrada Las Mulas	id=g:3677279
Las Muelas	id=g:3677280
Las Mulas	id=g:3677281
Las Mulas	id=g:3677282
Las Mulas	id=g:3677283
Las Múcuras	id=g:3677284
Quebrada Las Moscas	id=g:3677285
Las Moscas	id=g:3677286
Las Morochas	id=g:3677287
Las Morochas	id=g:3677288
Las Morochas	id=g:3677289
Las Moritas	id=g:3677290
Las Moras	id=g:3677291
Las Moras	id=g:3677292
Las Moradas	id=g:3677293
Las Monjas	id=g:3677294
Las Moivas	id=g:3677295
Los Mirañas	id=g:3677296
Las Miradas	id=g:3677297
Las Miradas	id=g:3677298
Las Miradas	id=g:3677299
Alto Las Minitas	id=g:3677300
Quebrada Las Minas	id=g:3677301
Punta Las Minas	id=g:3677302
Alto de Las Minas	id=g:3677303
Alto Las Minas	id=g:3677304
Las Minas	id=g:3677305
Las Migas	id=g:3677306
Peña Las Mesitas	id=g:3677307
Cerro Las Mesas	id=g:3677308
Cerro Las Mesas	id=g:3677309
Las Mesas	id=g:3677310
Cuchilla Las Mercedes	id=g:3677311
Caño Las Mercedes	id=g:3677312
Arroyo Las Mercedes	id=g:3677313
Las Mercedes	id=g:3677314
Las Mercedes	id=g:3677315
Las Mercedes	id=g:3677316
Las Mercedes	id=g:3677317
Las Mercedes	id=g:3677318
Las Mercedes	id=g:3677319
Las Mercedes	id=g:3677320
Las Mercedes	id=g:3677321
Las Mercedes	id=g:3677322
Las Mercedes	id=g:3677323
Las Mercedes	id=g:3677324
Las Mercedes	id=g:3677325
Las Mercedes	id=g:3677326
Las Mercedes	id=g:3677327
Las Mercedes	id=g:3677328
Las Mercedes	id=g:3677329
Las Mercedes	id=g:3677330
Las Mercedes	id=g:3677331
Las Mercedes	id=g:3677332
Las Mercedes	id=g:3677333
Las Mercedes	id=g:3677334
Hato Las Mercedes	id=g:3677335
Hato Las Mercedes	id=g:3677336
Las Mercedes	id=g:3677337
Las Mercedes	id=g:3677338
Las Mercedes	id=g:3677339
Las Mercedes	id=g:3677340
Las Mercedes	id=g:3677341
Las Mercedes	id=g:3677342
Las Mercedes	id=g:3677343
Las Mercedes	id=g:3677344
Las Mercedes	id=g:3677345
Las Mercedes	id=g:3677346
Las Mercedes	id=g:3677347
Las Mercedes	id=g:3677348
Las Mercedes	id=g:3677349
Las Mercedes	id=g:3677350
Las Mercedes	id=g:3677351
Las Mercedes	id=g:3677352
Las Mendozas	id=g:3677353
Quebrada Las Mellizas	id=g:3677354
Playón de Las Mellizas	id=g:3677355
Las Mellizas	id=g:3677356
Las Melenas	id=g:3677357
Las Maticas	id=g:3677358
Las Maticas	id=g:3677359
Las Martas	id=g:3677360
Quebrada Las Marias	id=g:3677361
Las Marías	id=g:3677362
Las Marías	id=g:3677363
Las Marías	id=g:3677364
Las Marías	id=g:3677365
Las Marias	id=g:3677366
Las Marías	id=g:3677367
Las Margaritas Uno	id=g:3677368
Paradero Las Margaritas	id=g:3677369
Isla de Las Margaritas	id=g:3677370
Isla de Las Margaritas	id=g:3677371
Cuchilla Las Margaritas	id=g:3677372
Las Margaritas	id=g:3677373
Las Margaritas	id=g:3677374
Las Margaritas	id=g:3677375
Las Margaritas	id=g:3677376
Las Margaritas	id=g:3677377
Las Margaritas	id=g:3677378
Hato Las Margaritas	id=g:3677379
Las Margaritas	id=g:3677380
Las Margaritas	id=g:3677381
Las Margaritas	id=g:3677382
Las Margaritas	id=g:3677383
Las Margaritas	id=g:3677384
Las Maravillas	id=g:3677385
Las Maracas	id=g:3677386
Las Maporas	id=g:3677387
Quebrada de Las Manitas	id=g:3677388
Las Manitas	id=g:3677389
Las Manitas	id=g:3677390
Las Malviras	id=g:3677391
Las Majaguas	id=g:3677392
Las Lunas	id=g:3677393
Las Lunas	id=g:3677394
Las Lomas	id=g:3677395
Las Lomas	id=g:3677396
Las Llanadas	id=g:3677397
Las Llanadas	id=g:3677398
Las Llanadas	id=g:3677399
Alto Las Liscas	id=g:3677400
Las Lauras	id=g:3677401
Las Laticas	id=g:3677402
Las Lamas	id=g:3677403
Las Lajitas	id=g:3677404
Quebrada Las Lajas	id=g:3677405
Peña Las Lajas	id=g:3677406
Ciénaga de Las Lajas	id=g:3677407
Las Lajas	id=g:3677408
Las Lajas	id=g:3677409
Las Lajas	id=g:3677410
Las Lajas	id=g:3677411
Las Lagunitas	id=g:3677412
Quebrada Las Lagunas	id=g:3677413
Las Lagunas	id=g:3677414
Cerro de Las Jurisdicciones	id=g:3677415
Quebrada Las Juntas	id=g:3677416
Páramo de Las Juntas	id=g:3677417
Las Juntas	id=g:3677418
Las Juntas	id=g:3677419
Las Juntas	id=g:3677420
Las Juntas	id=g:3677421
Las Juntas	id=g:3677422
Las Juntas	id=g:3677423
Las Juntas	id=g:3677424
Las Juntas	id=g:3677425
Las Juntas	id=g:3677426
Las Juntas	id=g:3677427
Las Juntas	id=g:3677428
Las Julias	id=g:3677429
Las Jarabas	id=g:3677430
Las Islitas	id=g:3677431
Las Islitas	id=g:3677432
Las Islas	id=g:3677433
Las Islas	id=g:3677434
Las Islas	id=g:3677435
La Siriaca	id=g:3677436
La Siria	id=g:3677437
La Siria	id=g:3677438
La Siria	id=g:3677439
La Siria	id=g:3677440
La Sirena	id=g:3677441
La Sirena	id=g:3677442
La Sirena	id=g:3677443
Las Inguensas	id=g:3677444
Las Ilusiones	id=g:3677445
Alto La Silleta	id=g:3677446
La Sierrita	id=g:3677447
La Sierrita	id=g:3677448
Cuchilla La Sierra	id=g:3677449
Cerro La Sierra	id=g:3677450
La Sierra	id=g:3677451
La Sierra	id=g:3677452
La Sierra	id=g:3677453
La Sierra	id=g:3677454
La Sierra	id=g:3677455
La Sierra	id=g:3677456
La Sierra	id=g:3677457
La Sierra	id=g:3677458
La Sierpita	id=g:3677459
Caño La Sierpe	id=g:3677460
La Siberia	id=g:3677461
Siberia	id=g:3677462
La Siberia	id=g:3677463
Las Huertas	id=g:3677464
Quebrada de Las Hondas	id=g:3677465
Las Hicotecas	id=g:3677466
Páramo de Las Hermosas	id=g:3677467
Las Hermosas	id=g:3677468
Las Hamacas	id=g:3677469
Las Guamas	id=g:3677470
Las Guamas	id=g:3677471
Las Guamas	id=g:3677472
Las Guamas	id=g:3677473
Loma Las Gualas	id=g:3677474
Las Guaguas	id=g:3677475
Quebrada Las Guaduas	id=g:3677476
Las Guaduas	id=g:3677477
Las Guaduas	id=g:3677478
Las Guacharacas	id=g:3677479
Las Guacharacas	id=g:3677480
Las Guacas	id=g:3677481
Las Guabinas	id=g:3677482
Las Granjas	id=g:3677483
Las Granjas	id=g:3677484
Las Golondrinas	id=g:3677485
Punta Las Gaviotas	id=g:3677486
Las Gaviotas	id=g:3677487
Las Gaviotas	id=g:3677488
Las Gaviotas	id=g:3677489
Las Gaviotas	id=g:3677490
Rincón de Las Garzas	id=g:3677491
Isla de Las Garzas	id=g:3677492
Isla Las Garzas	id=g:3677493
Ciénaga Las Garzas	id=g:3677494
Caño Las Garzas	id=g:3677495
Las Garzas	id=g:3677496
Las Gardenias	id=g:3677497
Caño Las Garcitas	id=g:3677498
Loma Las Gallinas	id=g:3677499
Hato Las Furias	id=g:3677500
Las Fronteras	id=g:3677501
Loma Las Frías	id=g:3677502
Cerro Las Frías	id=g:3677503
Las Fortunas	id=g:3677504
Quebrada Las Flores	id=g:3677505
Isla Las Flores	id=g:3677506
Ciénaga de Las Flores	id=g:3677507
Las Flores	id=g:3677508
Las Flores	id=g:3677509
Las Flores	id=g:3677510
Las Flores	id=g:3677511
Las Flores	id=g:3677512
Las Flores	id=g:3677513
Las Flores	id=g:3677514
Las Flores	id=g:3677515
Las Flores	id=g:3677516
Las Flores	id=g:3677517
Las Flores	id=g:3677518
Las Flores	id=g:3677519
Las Flores	id=g:3677520
Las Flores	id=g:3677521
Las Flores	id=g:3677522
Las Flores	id=g:3677523
Las Flores	id=g:3677524
Las Flores	id=g:3677525
Las Flores	id=g:3677526
Las Flores	id=g:3677527
Las Flores	id=g:3677528
Las Flechas	id=g:3677529
Las Estrellas	id=g:3677530
Cañada Escudillas	id=g:3677531
Alto Las Escaleras	id=g:3677532
La Serranía	id=g:3677533
La Serranía	id=g:3677534
La Serpentina	id=g:3677535
Quebrada La Sequi	id=g:3677536
La Sequi	id=g:3677537
Las Empanadas	id=g:3677538
La Selva	id=g:3677539
La Selva	id=g:3677540
La Selva	id=g:3677541
La Selva	id=g:3677542
La Aguadita	id=g:3677543
La Selva	id=g:3677544
La Seda	id=g:3677545
Serranía La Secreta	id=g:3677546
Las Dos Bocas	id=g:3677547
Las Dos Aguas	id=g:3677548
Las Descubiertas	id=g:3677549
Páramo de Las Delicias	id=g:3677550
Arroyo Las Delicias	id=g:3677551
Las Delicias	id=g:3677552
Las Delicias	id=g:3677553
Las Delicias	id=g:3677554
Las Delicias	id=g:3677555
Las Delicias	id=g:3677556
Las Delicias	id=g:3677557
Las Delicias	id=g:3677558
Las Delicias	id=g:3677559
Las Delicias	id=g:3677560
Las Delicias	id=g:3677561
Las Delicias	id=g:3677562
Las Delicias	id=g:3677563
Las Delicias	id=g:3677564
Las Delicias	id=g:3677565
Las Delicias	id=g:3677566
Las Delicias	id=g:3677567
Las Delicias	id=g:3677568
Las Delicias	id=g:3677569
Las Delicias	id=g:3677570
Las Delicias	id=g:3677571
Las Delicias	id=g:3677572
Las Delicias	id=g:3677573
Las Delicias	id=g:3677574
Las Delicias	id=g:3677575
Las Delicias	id=g:3677576
Las Delicias	id=g:3677577
Las Delicias	id=g:3677578
Las Delicias	id=g:3677579
Las Delicias	id=g:3677580
Las Delicias	id=g:3677581
Las Delicias	id=g:3677582
Las Delicias	id=g:3677583
Las Delicias	id=g:3677584
Las Delicias	id=g:3677585
Las Delicias	id=g:3677586
Las Delgaditas	id=g:3677587
Caño Las Dantas	id=g:3677588
Las Damas	id=g:3677589
Las Damas	id=g:3677590
Las Damas	id=g:3677591
Las Curubitas	id=g:3677592
Las Cumbres	id=g:3677593
Las Cuevas	id=g:3677594
Alto de Las Cuchillas	id=g:3677595
Quebrada Las Cuatro	id=g:3677596
Quebrada Las Cruces	id=g:3677597
Quebrada Las Cruces	id=g:3677598
Paso de Las Cruces	id=g:3677599
Páramo Las Cruces	id=g:3677600
Cordillera de Las Cruces	id=g:3677601
Cordillera de Las Cruces	id=g:3677602
Cerro de Las Cruces	id=g:3677603
Alto de Las Cruces	id=g:3677604
Alto Las Cruces	id=g:3677605
Alto Las Cruces	id=g:3677606
Alto Las Cruces	id=g:3677607
Las Cruces	id=g:3677608
Las Cruces	id=g:3677609
Las Cruces	id=g:3677610
Las Cruces	id=g:3677611
Las Cruces	id=g:3677612
Las Cruces	id=g:3677613
Las Cruces	id=g:3677614
Las Cruces	id=g:3677615
Las Cruces	id=g:3677616
Las Cruces	id=g:3677617
Las Cruces	id=g:3677618
Las Cruces	id=g:3677619
Las Cruces	id=g:3677620
Las Cruces	id=g:3677621
Las Cruces	id=g:3677622
Las Corobas	id=g:3677623
Caño Las Conchitas	id=g:3677624
Las Conchitas	id=g:3677625
Las Colonias	id=g:3677626
Las Coles	id=g:3677627
Las Cocuisas	id=g:3677628
Las Clavellinas	id=g:3677629
Sabanas Las Clavelinas	id=g:3677630
Las Cintas	id=g:3677631
Raudal Las Chulas	id=g:3677632
Quebrada Chorreras	id=g:3677633
Las Chispas	id=g:3677634
Ciénaga Las Chirimoyas	id=g:3677635
Las Chiquitas	id=g:3677636
Las Chichas	id=g:3677637
Isla Las Chernas	id=g:3677638
Las Cheres	id=g:3677639
Las Charquitas	id=g:3677640
Las Chanas	id=g:3677641
Las Ceibas	id=g:3677642
Las Ceibas	id=g:3677643
Las Cayeras	id=g:3677644
Las Caucasias	id=g:3677645
Caño Las Catas	id=g:3677646
Las Casitas	id=g:3677647
Las Casitas	id=g:3677648
Las Casitas	id=g:3677649
Las Casitas	id=g:3677650
Las Casitas	id=g:3677651
Las Casitas	id=g:3677652
Las Cascadas	id=g:3677653
Las Carreras	id=g:3677654
Las Carreras	id=g:3677655
Las Caras	id=g:3677656
Lomas Las Caracuchas	id=g:3677657
Playa de Las Canoas	id=g:3677658
Las Canoas	id=g:3677659
Las Canoas	id=g:3677660
Hacienda Candilejas	id=g:3677661
Las Canciones	id=g:3677662
Las Canas Bravas	id=g:3677663
Quebrada Las Cañas	id=g:3677664
Quebrada Las Cañas	id=g:3677665
Las Cañas	id=g:3677666
Las Canarias	id=g:3677667
Las Canarias	id=g:3677668
Las Camelias	id=g:3677669
Las Camelias	id=g:3677670
Las Camelias	id=g:3677671
Las Camelias	id=g:3677672
Hato Camazas	id=g:3677673
Las Camazas	id=g:3677674
Las Camazas	id=g:3677675
Las Camasas	id=g:3677676
Las Calorías	id=g:3677677
Caño Las Cajitas	id=g:3677678
Las Cajitas	id=g:3677679
Peñas de Las Cacas	id=g:3677680
Salto de Las Cabras	id=g:3677681
Ciénaga de Las Cabezas	id=g:3677682
Las Cabezas	id=g:3677683
Las Cabezas	id=g:3677684
Caño Las Brisas	id=g:3677685
Las Brisas del Llano	id=g:3677686
Caño Las Brisas	id=g:3677687
Las Brisas	id=g:3677688
Las Brisas	id=g:3677689
Las Brisas	id=g:3677690
Las Brisas	id=g:3677691
Las Brisas	id=g:3677692
Las Brisas	id=g:3677693
Las Brisas	id=g:3677694
Las Brisas	id=g:3677695
Las Brisas	id=g:3677696
Las Brisas	id=g:3677697
Las Brisas	id=g:3677698
Las Brisas	id=g:3677699
Las Brisas	id=g:3677700
Las Brisas	id=g:3677701
La Confianza	id=g:3677702
Las Brisas	id=g:3677703
Las Brisas	id=g:3677704
Las Brisas	id=g:3677705
Las Brisas	id=g:3677706
Las Brisas	id=g:3677707
Las Brisas	id=g:3677708
Las Brisas	id=g:3677709
Las Brisas	id=g:3677710
Las Brisas	id=g:3677711
Las Brisas	id=g:3677712
Las Brisas	id=g:3677713
Brisas del Llano	id=g:3677714
Las Brisas	id=g:3677715
Las Brisas	id=g:3677716
Las Brisas	id=g:3677717
Las Brisas	id=g:3677718
Las Brisas	id=g:3677719
Las Brisas	id=g:3677720
Las Brisas	id=g:3677721
