Çayırköy	id=g:749477
Oğuzhan	id=g:6986271
Mağalcık	id=g:6986272
Şekerova	id=g:6986273
Mueatkolu	id=g:6986275
Koçali	id=g:6986276
Akalan	id=g:6986277
Sümbülü	id=g:6986278
Tıkızlı	id=g:6986280
Bağdam	id=g:6986281
Ağılbaşı	id=g:6986282
Çiçekveren	id=g:6986283
Karaca	id=g:6986284
Yapraklı	id=g:6986285
Nimet	id=g:6986286
Şehit	id=g:6986287
Kazgöl	id=g:6986288
Gültepe	id=g:6986289
Dedeağaç	id=g:6986291
Aşağı Kıcık	id=g:6986292
Alikalkan	id=g:6986293
Yolgözler	id=g:6986294
Karadere	id=g:6986295
Düvenci	id=g:6986296
Kamışlı	id=g:6986297
Yılanderesi	id=g:6986298
Bayramlı	id=g:6986299
Atmaca	id=g:6986300
Pınarcık	id=g:6986301
Ardıç	id=g:6986302
Düzalan	id=g:6986303
İbrahim	id=g:6986304
Gülçimen	id=g:6986314
Hırbe	id=g:6986339
Durucak	id=g:6986343
Yukarı Üçdam	id=g:6986369
Otaç	id=g:6986370
Böğürdelen	id=g:6986371
Karakütük	id=g:6986372
Oğulbalı	id=g:6986375
Elmabulak	id=g:6986382
Düzkısla	id=g:6986383
Gelirli	id=g:6986397
Çevkanı	id=g:6986400
Darebi	id=g:6986402
Muş Havaalanı	id=g:6986411
Örencik	id=g:6986430
Çayıryolu	id=g:6986450
Benzer	id=g:6986453
Derecik	id=g:6986454
Başak Komu	id=g:6986455
Çağlayan Komu	id=g:6986456
Taşçı	id=g:6986457
Sağlıcak	id=g:6986458
Yayıklı	id=g:6986459
Hatan Yaylası	id=g:6986460
Muzran Yaylası	id=g:6986461
Rakasan Yaylası	id=g:6986462
İçmeler	id=g:6986463
Güzelkent	id=g:6986464
Beşikkaya	id=g:6986465
Gali	id=g:6986466
Sena	id=g:6986467
Çalıca	id=g:6986468
Sürtezan	id=g:6986469
Saman Yaylası	id=g:6986470
Üçbulak	id=g:6986471
Yeşiltepe	id=g:6986472
Çalıdere	id=g:6986473
Teknedüzü	id=g:6986474
Dağcılar	id=g:6986475
Pınarlı	id=g:6986476
Kale	id=g:6986477
Kartaldere	id=g:6986478
Çukurlu	id=g:6986479
Çağlayan	id=g:6986480
Veli	id=g:6986481
Onpınar	id=g:6986554
Gölyayla	id=g:6986605
Yeşildal	id=g:6986606
Yılanlı	id=g:6986607
Buzlugöze	id=g:6986608
Dutözü	id=g:6986609
Hüseyinoğlu	id=g:6986641
Sellice	id=g:6986684
Yukarıhacibey	id=g:6986685
Bayramlı	id=g:6986727
Kaygıntaş	id=g:6986728
Karataş	id=g:6986729
Aşağı Soğuksu	id=g:6986761
Yukarı Soğuksu	id=g:6986762
Çengeli	id=g:6986850
Kamışlı	id=g:6986851
Mesecik	id=g:6986852
Ayrancı	id=g:6986853
Yelalan	id=g:6986935
Kardeşler	id=g:6986936
Çakmak	id=g:6986937
Derecik	id=g:6986938
Dere	id=g:6986939
Kösk	id=g:6986940
Bulgurlu	id=g:6987034
Bedikan	id=g:6987035
Gülden	id=g:6987037
Düzlük	id=g:6987131
Donatım	id=g:6987203
Kepenek	id=g:6987204
Çubuklu	id=g:6987205
Güvercin	id=g:6987206
Tütünlü	id=g:6987207
Varlık	id=g:6987208
Aşağı Balözü	id=g:6987209
Yukarı Balözü	id=g:6987210
Darbağaz	id=g:6987211
Ekinci	id=g:6987213
Yakbağ	id=g:6987214
Danacık	id=g:6987215
Balcılar	id=g:6987216
Kırık	id=g:6987217
Soğukpınar	id=g:6987218
Güvendik	id=g:6987219
Kanak	id=g:6987220
Mergi	id=g:6987222
Hısa	id=g:6987223
Kutgan	id=g:6987224
Sipikan	id=g:6987225
Karakuş	id=g:6987226
Türko	id=g:6987228
Çavuştepe	id=g:6987233
Yukarı Kayalar	id=g:6997334
Pikilar	id=g:6997340
Mırova	id=g:6997344
Korgan	id=g:6997348
Lala	id=g:6997349
Balova	id=g:6997350
Elmalı	id=g:6997351
Dımerta	id=g:6997352
Mese	id=g:6997353
Güzelköy	id=g:6997354
Tava	id=g:6997355
Meseli	id=g:6997356
Camlıca	id=g:6997357
Yukarı Yiğitler	id=g:6997358
Rüzgarlı	id=g:6997360
Samanlı	id=g:6997361
Çalışkanlar	id=g:6997364
Kocbaşı	id=g:6997369
Balıklı	id=g:6997370
Tanyolu	id=g:6997371
Yaylayeri	id=g:6997372
Uslu	id=g:6997378
Kışlak	id=g:6997381
Dereyanı	id=g:6997382
Yaman	id=g:6997383
Gündejori	id=g:6997384
Berkavi	id=g:6997385
Mezrak	id=g:6997386
Ortaklı	id=g:6997387
Suratlı	id=g:6997388
Çevizli	id=g:6997389
Yeşildere	id=g:6997390
Uluyol	id=g:6997398
Diri	id=g:6997399
Yukarı Uluyol	id=g:6997400
Uzunsırt	id=g:6997401
Ağaçlık	id=g:6998248
Sensar	id=g:6998250
Ayverdi	id=g:6998253
Köycük	id=g:6998254
Gürkaynak	id=g:6998281
Boğazlı	id=g:6998289
Eğricek	id=g:6998290
Kayacık	id=g:6998301
Tepebaşı	id=g:6998303
Kargalı	id=g:6998305
Yenişik	id=g:6998322
Sülük	id=g:6998324
Yaylacık	id=g:6998326
Kandilli	id=g:6998328
Birican	id=g:6998332
Çakmak	id=g:6998333
Tatlıca	id=g:6998334
Akçalı	id=g:6998335
Yemişlik	id=g:6998347
Denaf	id=g:6998348
Mavak	id=g:6998349
Kelemli	id=g:6998350
Gündere	id=g:6998351
Balaklı	id=g:6998352
Yazılı	id=g:6998371
Kapılı	id=g:6998372
Arsan	id=g:6998373
Topaçlı	id=g:6998374
Besocak	id=g:6998375
Senocak	id=g:6998376
Tokumlu	id=g:6998377
Derecik	id=g:6998380
Yumrukaya	id=g:6998381
Ormancık	id=g:6998382
Konak	id=g:6998383
Dikmen	id=g:6998384
Tümsek	id=g:6998385
Uyanık	id=g:6998387
Düzce	id=g:6998388
Güzelganana	id=g:6998389
Yukarı Otlubal	id=g:6998390
Otlubal	id=g:6998391
Sarıkaya	id=g:6998393
Ördekli	id=g:6998395
Tepeli	id=g:6998396
Ilık	id=g:6998398
Onatlı	id=g:6998399
Çavuşlu	id=g:6998400
Kaymaklı	id=g:6998401
Çaltıkoru	id=g:6998402
İsbir	id=g:6998403
Sütlüce	id=g:6998404
Yoncalı	id=g:6998405
Dere	id=g:6998409
Duruca	id=g:6998410
Bay	id=g:6998411
Oğul	id=g:6998412
Çığır	id=g:7001441
Nohaberu	id=g:7001443
Akküş	id=g:7001445
Girbelan	id=g:7001446
Çataltepe	id=g:7001447
Yapraklı	id=g:7001448
Altbaşı	id=g:7001450
Durak	id=g:7001451
Oynak	id=g:7001452
Günörek	id=g:7001454
Hendek	id=g:7001457
Ayranlı	id=g:7001458
Çayır	id=g:7001459
Yayla	id=g:7001460
Çetintaş	id=g:7001464
Pırandan	id=g:7001466
Bazıdam	id=g:7001467
Hanedan	id=g:7001468
Kasır	id=g:7001470
Tuğ	id=g:7001471
Şerit	id=g:7001472
Esenler	id=g:7001473
Yazlık	id=g:7001474
Hüseyin	id=g:7001475
Yayla	id=g:7001476
Gürbüz	id=g:7002698
Yıldız	id=g:7002699
Doğsu	id=g:7002700
Kaval	id=g:7002867
Yayık	id=g:7002868
Dilek	id=g:7002869
Göze	id=g:7002870
Ağaçlı	id=g:7002871
Ceylanlı	id=g:7002888
Şeyran	id=g:7003068
Şehitli	id=g:7003069
Zengil	id=g:7003070
Gelinli	id=g:7003071
Kilise	id=g:7003072
Mevlat	id=g:7003073
Güllüce	id=g:7003078
Bulutlu	id=g:7003079
Gündek	id=g:7003083
Balkaya	id=g:7003084
Beşili	id=g:7003085
Tepebaşı	id=g:7003090
Çayırlı	id=g:7003099
Yayla	id=g:7003103
Karasu	id=g:7003107
Kösk	id=g:7003108
Dede	id=g:7003111
Samsar	id=g:7003118
Küçükaç	id=g:7003119
Yeni	id=g:7003120
Başak	id=g:7003121
Yaylak	id=g:7003122
Sütlü	id=g:7003123
Erler	id=g:7003124
Yeşilocak	id=g:7003125
Yukarı Ulas	id=g:7003126
Yukarıerdem	id=g:7003127
Toprak	id=g:7003128
Doğtepe	id=g:7003129
Çatak	id=g:7003130
Yurtbaşı	id=g:7003131
Köklü	id=g:7003132
Gameri	id=g:7003135
Yamaçaltı	id=g:7003137
Karapınar	id=g:7003143
Esme	id=g:7003144
Yoğurtlu	id=g:7003145
Havrabey	id=g:7003154
Özdemir	id=g:7003155
Erenler	id=g:7003156
Kavaklı	id=g:7003178
Akat	id=g:7003179
Akağıl	id=g:7003180
Hirami	id=g:7003181
Hisarkapı	id=g:7003221
Pınarbaşı	id=g:7003363
Gülsih	id=g:7003465
Kasır	id=g:7003514
Camanizar	id=g:7003515
Cema	id=g:7003516
Yaylayeri	id=g:7003517
Kezyanik	id=g:7003518
Konakçık	id=g:7003519
Kanacık	id=g:7003520
Gündoğdu	id=g:7004503
Yaylayeri	id=g:7004651
Sevartepe	id=g:7004652
Maden	id=g:7004873
Dirik	id=g:7004874
Dere	id=g:7004875
Nizir	id=g:7004876
Benizervan	id=g:7004877
Günd	id=g:7004878
Şeyhan	id=g:7004880
Sarmışaklı	id=g:7004881
Sapanca	id=g:7004882
Üçkardeşler	id=g:7004883
Başağrı	id=g:7005199
Oğlakçı	id=g:7007198
Uzakçay	id=g:7007199
Üveylik	id=g:7007200
Tahtiyan	id=g:7007242
Banavekevk	id=g:7007248
Banabil	id=g:7007249
Yarımkaya	id=g:7007250
Çavuşhan	id=g:7007254
Yeğencik	id=g:7007257
İnceler	id=g:7007311
Samancı	id=g:7007312
Yarımca	id=g:7007389
Ercani	id=g:7007514
Kevah	id=g:7007515
Gündiksino	id=g:7007516
Harabekale	id=g:7007517
Çalgıtahtı	id=g:7007518
Harabehur	id=g:7007519
Diyarıbakıla	id=g:7007520
Girikmazi	id=g:7007522
Hanik	id=g:7007523
Girbaraz	id=g:7007524
Saksak	id=g:7007525
Aşağı Zergüs	id=g:7007526
Kuşruk	id=g:7007527
Girigah	id=g:7007528
Kuruağaç	id=g:7007529
Yukarıçeşme	id=g:7007530
Bakar	id=g:7007531
Batus	id=g:7007532
Deli	id=g:7007533
Harapalisah	id=g:7007534
Konuk	id=g:7007535
Babindak	id=g:7007536
Ceylan	id=g:7007537
Gavita	id=g:7007538
Bestebelaka	id=g:7007539
Seribiye	id=g:7007540
Yankale	id=g:7007542
Nevra	id=g:7007543
Ballıkaya	id=g:7007544
Celbiyan	id=g:7007545
İkiztepe	id=g:7007546
Kural	id=g:7007548
Cemikare	id=g:7007731
Aşağı Karamık	id=g:7007734
Şeritütü	id=g:7007735
Örtülü	id=g:7007756
Kirgeçit	id=g:7007758
Karacık	id=g:7007762
Meşindağı Geçidi	id=g:7007775
Çağlan	id=g:7009269
Ilıcak	id=g:7009270
Direkli	id=g:7009273
Küçki	id=g:7009616
Yatağan	id=g:7009617
Kışraklı	id=g:7009618
Sevindik	id=g:7009619
Kaşraklı	id=g:7009620
Serinpınar	id=g:7009621
Zihinari	id=g:7009622
Derinçay	id=g:7009623
Gülpınar	id=g:7009627
Otluk	id=g:7009628
Derhavil	id=g:7009629
Arıtaş	id=g:7009630
Yamaçlı	id=g:7009631
Suluyazı	id=g:7009632
Nallıkaya	id=g:7009633
Bardacık	id=g:7009634
Kilven	id=g:7009635
Yukarı Kistal	id=g:7009636
Aşağı Kistal	id=g:7009637
Tüylüce	id=g:7009638
Hörgüç	id=g:7009639
Karayel	id=g:7009640
Yukarı Baytarun	id=g:7009641
Kurşunluköy	id=g:7009642
Aynsuç	id=g:7009643
Çeşmeli	id=g:7009645
Karabedir	id=g:7009646
Balıklı	id=g:7009647
Dibek	id=g:7009648
Kargılı	id=g:7009649
Sütlüce	id=g:7009650
Siirt Havaalanı	id=g:7009657
Söğüt	id=g:7009662
Sütlüce	id=g:7009663
Koçpınar	id=g:7009664
Yurt	id=g:7009665
Aydoğan	id=g:7009666
Kutuca	id=g:7009667
Oğlaklı	id=g:7009677
Ormanpınar	id=g:7009678
Camtaşı	id=g:7009679
Köklü	id=g:7009680
Çukurtaş	id=g:7009681
Eğri	id=g:7009682
Demirışık	id=g:7009683
Sarıyurt	id=g:7009684
Akbudak	id=g:7009685
Topraklı	id=g:7009686
Dumanlı	id=g:7009687
İkizler	id=g:7009688
Kasımlı	id=g:7009689
Bölücek	id=g:7009690
Sıvıcık	id=g:7009691
Uzunkavak	id=g:7009692
Sarıdana	id=g:7009693
Narlıyurt	id=g:7009694
Uğurlu	id=g:7009695
Yenioba	id=g:7009896
Korkmaz	id=g:7009897
Kuyubaşı	id=g:7009898
Dilek	id=g:7009899
Sarp	id=g:7009900
Hırbekiryan	id=g:7009901
Matmora	id=g:7009902
Hinduva	id=g:7009903
Derecik	id=g:7009904
Yuvalı	id=g:7009905
Harabegüra	id=g:7009906
Kuyuca	id=g:7009907
Harabcibri	id=g:7009908
Kıraç	id=g:7009909
Aşağı Yeniköy	id=g:7010351
Orta Yeniköy	id=g:7010352
Çağlar	id=g:7010353
Gündekheyr	id=g:7010354
Aşağı Çeşme	id=g:7010355
Leylak	id=g:7010356
Beşevler	id=g:7010357
Birik	id=g:7010358
Arpaveren	id=g:7010359
Yapraklı	id=g:7010360
Üçtepe	id=g:7010362
Çayönü	id=g:7010386
Kolciyan	id=g:7010387
Belek	id=g:7010388
Yevri	id=g:7010389
Konur	id=g:7010390
Armağan	id=g:7010391
Kelek	id=g:7010392
Simah	id=g:7010393
Yalınkılıç	id=g:7010414
Akça	id=g:7010415
Bezek	id=g:7010416
Hakverdi	id=g:7010417
Mutlu	id=g:7010418
Yukarı Ayrancı	id=g:7010419
Aşağı Ayrancı	id=g:7010420
Köprübaşı	id=g:7010421
İnandı	id=g:7010422
Sarıca	id=g:7010423
Çeltük	id=g:7010424
Yurtözü	id=g:7010425
Göztepe	id=g:7010428
Aktepe	id=g:7010429
Fındıktepe	id=g:7010430
Kurtulus	id=g:7010434
Mardin Havaalanı	id=g:7010437
Beşevler	id=g:7010438
Aslanköy	id=g:7010439
Gödü	id=g:7010440
Akköy	id=g:7012278
Küçük Boğaziye	id=g:7012280
Beşik	id=g:7012281
Aralık	id=g:7012282
Çetinkaya	id=g:7012283
Kılıçlı	id=g:7012285
Kaşıklı	id=g:7012286
Hazret Muhammet	id=g:7012287
Aydın	id=g:7012288
Yamaç	id=g:7012289
Kırkkuyu	id=g:7012290
Aysun	id=g:7012291
Kilimli	id=g:7012292
Çavuşlu	id=g:7012293
Atlıca	id=g:7012294
Göllü	id=g:7012295
Dumlutaş	id=g:7012296
Bölükbaşı	id=g:7012297
Tatlıca	id=g:7012298
Sapanca	id=g:7012299
Karabent	id=g:7012300
Köklü	id=g:7012301
Köder	id=g:7012302
Aşağımenteşe	id=g:7012303
Hayat	id=g:7012304
Umutlu	id=g:7012305
Dedeköy	id=g:7012596
Sehanik	id=g:7012601
Yayaklı	id=g:7012603
Diktepe	id=g:7012604
Kuyucak	id=g:7012605
Hadanlı	id=g:7012606
Günbalı	id=g:7012607
Gündoğdu	id=g:7012608
Hamadiye	id=g:7012626
Dubirk	id=g:7012627
Ortaca	id=g:7012628
Darık	id=g:7012629
Payamlı	id=g:7012630
Tavşanlı	id=g:7012631
Yayalar	id=g:7012632
Sayhahmet	id=g:7012633
Çataltepe	id=g:7012634
Bardak	id=g:7012635
Kaya	id=g:7012636
Hırbegüra	id=g:7012637
Yusufpir	id=g:7012638
Yukarı Ilıca	id=g:7012639
Giriktepe	id=g:7012640
Kınalı	id=g:7012641
Esinli	id=g:7012642
Mavan	id=g:7012643
Başvekil	id=g:7012644
Kürkan	id=g:7012645
Çat	id=g:7012646
Ballı	id=g:7012647
Beşkavak	id=g:7012648
Hisaraltı	id=g:7012649
Aktepe	id=g:7012650
Kara	id=g:7012651
Karabayır	id=g:7012652
Bızmare	id=g:7012653
Yassıtepe	id=g:7012667
Demirli	id=g:7012677
Kuruçay	id=g:7012678
Dikenli	id=g:7012679
Konak	id=g:7012680
Çavuşlu	id=g:7012681
Hodres	id=g:7012682
Hoz	id=g:7012683
Dikmen	id=g:7012684
Çiçekli	id=g:7012685
Öküzpınar	id=g:7012686
Zok	id=g:7012687
Subatan	id=g:7012692
Çukur	id=g:7012694
Tahtaderik	id=g:7012696
Hanak	id=g:7012700
Siftek	id=g:7012710
Hazez	id=g:7012711
Şoğuksu	id=g:7020905
Sincanlı	id=g:7020921
Zorköy	id=g:7020922
Batman Havaalanı	id=g:7020926
Palatlı	id=g:7020928
Okçu	id=g:7020929
Delesor	id=g:7020931
Hesine	id=g:7020932
Derol	id=g:7020933
Hanikabhamo	id=g:7020937
Yaşar Celali Camii	id=g:7116410
Kadıköy	id=g:7116411
Garipçe	id=g:7116412
Tevfikiye	id=g:7116413
Yeniköy	id=g:7116414
Hadımköy	id=g:7116818
Altinkum	id=g:7117382
Sardis center	id=g:7274687
TBMM - Türkiye Büyük Millet Meclisi	id=g:7279525
İhlas Holding	id=g:7279526
Kuyumcukent	id=g:7279527
İhlas Yuva Sitesi	id=g:7279528
Altınyıldız	id=g:7279529
İhlas Marmara Evleri - I. Kısım	id=g:7279530
İhlas Marmara Evleri II. Kısım	id=g:7279531
Migros AVM Beylikdüzü	id=g:7279532
İhlas Koleji - Bahçelievler kampüsü	id=g:7279533
Güzelşehir Sitesi	id=g:7279534
Sinekli Gölü	id=g:7279535
Yaniklar	id=g:7280504
Boğazcumafakılı	id=g:7281324
Garipler	id=g:7281325
Agri longwave transmitter, Mast West	id=g:7282308
Agri longwave transmitter, Mast East	id=g:7282309
Polatli longwave broadcasting mast	id=g:7282328
Van longwave broadcasting mast	id=g:7282356
Erzurum longwave broadcasting mast	id=g:7282370
Bafa VLF Transmitter, Mast South	id=g:7284123
Bafa VLF Transmitter, Mast North	id=g:7284124
Piyalepaşa	id=g:7289205
Sirkeci Müslihiddin	id=g:7289207
Calis Beach	id=g:7289498
Anzac Cove	id=g:7290477
Kabatepe Limani	id=g:7290478
GYTE Rektorlugu	id=g:7290698
GIT Computer Science Building	id=g:7290699
Gündoğan	id=g:7290716
Yassica	id=g:7302300
Grand Bazaar	id=g:7302385
Spice Bazaar	id=g:7302387
Altinkum	id=g:7303270
Kaleici	id=g:7303622
Uzun Burnu	id=g:7318599
Fuglu Tepe	id=g:7318600
Subaşı Tepesi	id=g:7318601
Kemer Deresi	id=g:7318602
Ulu Tepe	id=g:7318603
Karadere	id=g:7318604
Belen	id=g:7318605
Elmacık	id=g:7318606
Değermen Deresi	id=g:7318607
Çınar Deresi	id=g:7318608
Dokuman Deresi	id=g:7318609
Kara Deresi	id=g:7318610
Yeşil Limanı	id=g:7318611
Zından Tepesi	id=g:7318612
Sakizli Tepe	id=g:7318613
Tırkes Tepe	id=g:7318614
Üzümlük Deresi	id=g:7318615
Eğri Deresi	id=g:7318616
Harar Deresi	id=g:7318617
Adaçay Deresi	id=g:7318618
Yaykın	id=g:7318619
Bayatlar	id=g:7318620
Yalıoba	id=g:7318621
Suuçtu	id=g:7318622
Küçüklü	id=g:7318623
Alanköy	id=g:7318624
Kayadere	id=g:7318625
Kemel	id=g:7318626
Kızıldam	id=g:7318627
Bezierganlar	id=g:7318628
Yanıç	id=g:7318629
Gerideli	id=g:7318630
Ilyasağaçifliği	id=g:7318631
Emeşe	id=g:7318632
Eybekli	id=g:7318633
Akkayrak	id=g:7318634
Ilıcabaşı	id=g:7318635
Kahvetepe	id=g:7318636
Hisarlı	id=g:7318637
Arabakonağı	id=g:7318638
Çataltepe	id=g:7318639
Karapürçek	id=g:7318640
Kepekli	id=g:7318641
Ilyasalanı	id=g:7318642
Yenimahalle	id=g:7318643
Aşağıdemirci	id=g:7318644
Hacıköy	id=g:7318645
Işıkeli	id=g:7318646
Kalafat	id=g:7318647
Şakirbey	id=g:7318648
Kaldırımbaşı	id=g:7318649
Aziziye	id=g:7318650
Insanbey Çiftliği	id=g:7318651
Kavaklı Çiftlik	id=g:7318652
Çokal	id=g:7318653
Gözetme Tepesi	id=g:7318654
Arasa Tepe	id=g:7318655
Konacık Tepe	id=g:7318656
Doruk Tepe	id=g:7318657
Keltepe	id=g:7318658
Oğlak Tepe	id=g:7318659
Yarkaya Tepe	id=g:7318660
Demirkaya Tepe	id=g:7318661
Konacık	id=g:7318662
Ömerli	id=g:7318663
Kazancık	id=g:7318664
Yakacık Deresi	id=g:7318665
Subaşı Deresi	id=g:7318666
Ötekaya	id=g:7451494
Konak	id=g:7451495
Akça	id=g:7451496
Keçili	id=g:7451497
Mağaralı	id=g:7451498
Atlınan	id=g:7451499
Ayinbelut	id=g:7451500
Ünlüce	id=g:7451764
Gültepe	id=g:7451771
Kanatlı	id=g:7451772
Alıçlı	id=g:7451773
Kırmıtaş	id=g:7451774
Karatepe	id=g:7451775
Ağılcık	id=g:7451776
Boderes	id=g:7451777
Pompalı	id=g:7451778
Ortalan	id=g:7451779
İncegedik	id=g:7451780
Meydancık	id=g:7451781
Doruklu	id=g:7451782
Arılı	id=g:7451783
Sütlüce	id=g:7451784
Orta	id=g:7451785
Cimenli	id=g:7451786
Aktaş	id=g:7451787
Danacı	id=g:7452102
Ulular	id=g:7452103
Akdoğan	id=g:7452104
Onbaşı	id=g:7452105
Yavuz	id=g:7452106
Güver	id=g:7452107
Kıyımlı	id=g:7452108
Kışlacık	id=g:7452109
Cığırlı	id=g:7452110
Dağyolu	id=g:7452111
Serkani	id=g:7452112
Aşağıkolbaṣı	id=g:7452113
Yukarıkolbaṣı	id=g:7452114
Mezelkan	id=g:7452115
Cocana	id=g:7452116
Ürünlü	id=g:7452117
Remika	id=g:7452118
Esentepe	id=g:7452119
Yoğurtlu	id=g:7452120
Çanklı	id=g:7452121
Serbet	id=g:7452122
Ödemiş	id=g:7452123
Okulu	id=g:7452124
Ortaca	id=g:7452125
Kursi	id=g:7452126
Debure	id=g:7452127
Yağmurlu	id=g:7452128
Yenidoğan	id=g:7452129
Uğrak	id=g:7452130
Düveci	id=g:7452131
Yolbaşı	id=g:7452132
Daylar	id=g:7452133
Eskihamur	id=g:7452134
Bayramlı	id=g:7452284
Kezik	id=g:7452285
Döşeme	id=g:7452286
Nejan	id=g:7452287
Esence	id=g:7452288
Tekağaç	id=g:7452289
Örensu	id=g:7452290
Yeṣilyurt	id=g:7452291
Arıkaya	id=g:7452292
Yapraklı	id=g:7452293
Yanıklı	id=g:7452294
Beydağı	id=g:7452295
Yemiṣlik	id=g:7452296
Dikbayır	id=g:7452297
Yanıklı	id=g:7452298
Seyrantepe	id=g:7452299
Gürpınar	id=g:7452300
Camlıca	id=g:7452301
Pinarhisar	id=g:7452302
Karaoğlak	id=g:7452303
Koçaklar	id=g:7452322
Kamişli	id=g:7452323
Güveçli	id=g:7452324
Yazyurdu	id=g:7452325
Yukarı Hizyat	id=g:7452326
Orta Hizyat	id=g:7452327
Aşağı Hizyat	id=g:7452328
Ulucanlar	id=g:7452329
Yukarı Miririk	id=g:7452330
Aşağı Hafik	id=g:7452331
Orta Hafik	id=g:7452332
Delen	id=g:7452333
Parmakkapı	id=g:7452334
Konaklı	id=g:7452335
Bulgurlu	id=g:7452336
Samanyolu	id=g:7452337
Düvecik	id=g:7452338
Akağaç	id=g:7452339
Bacak	id=g:7454294
Yapraklı	id=g:7454295
Ortaçay	id=g:7454296
Keklikpınar	id=g:7454297
Tomurcak	id=g:7454298
Kavakdibi	id=g:7454299
Orta	id=g:7454300
Zorlunca	id=g:7454301
Salihli	id=g:7454302
Aşağı Kahveci	id=g:7454303
Yukarı Kahveci	id=g:7454304
Aşağıkıratlı	id=g:7454305
Gazaboydara	id=g:7454306
Mergi	id=g:7454307
Aynmara	id=g:7454308
Bitma	id=g:7454309
Koludere	id=g:7454457
Kurşunlu	id=g:7454458
Köprübaşı	id=g:7454459
Alıçlı	id=g:7454460
Yukarı Alıçlı	id=g:7454461
Çukurlar	id=g:7454462
Kocabey	id=g:7454463
Cayönü	id=g:7454464
İncili	id=g:7454465
Derince	id=g:7454466
Güllüce	id=g:7454467
Uğurlu	id=g:7454468
Karşıyaka	id=g:7454469
Seymenler	id=g:7454470
Dolutaş	id=g:7454471
Akkus	id=g:7454472
Yolveren	id=g:7454473
Geçitaltı	id=g:7454474
Kayabaşı	id=g:7454475
Yenidoğan	id=g:7454476
Yazılı	id=g:7454477
Armutlu	id=g:7454478
Cubuk	id=g:7454479
Toprak	id=g:7454480
Saraycık	id=g:7454481
İkizce	id=g:7454482
Akçakıṣla	id=g:7454483
İniṣli	id=g:7454484
Köṣeler	id=g:7454485
Seyrantepe	id=g:7454486
Tepecik	id=g:7454487
Damarlı	id=g:7454488
Kilimli	id=g:7454489
Sınırköy	id=g:7454490
Sinemarik	id=g:7454491
Yancadüzü	id=g:7454492
Dereiçi	id=g:7454493
Kayadibi	id=g:7454494
Malagevro	id=g:7454495
Binektaşı	id=g:7454496
Cindo	id=g:7454497
Malacelep	id=g:7454498
Kıratlı	id=g:7454499
Soylu	id=g:7454500
Dereköy	id=g:7454501
Okçular	id=g:7454502
Taşoluk	id=g:7454503
Yayalar	id=g:7454638
Aslanlı	id=g:7454639
Yuvacık	id=g:7454640
Satı	id=g:7454641
Hohe	id=g:7454642
Taşlıdere	id=g:7454643
Ziyaret	id=g:7454644
Çevredik	id=g:7454645
Cemikase	id=g:7454646
Cezvik	id=g:7454647
Cemenmirate	id=g:7454648
Cemesevke	id=g:7454649
Horsel	id=g:7454650
Bölücek	id=g:7454651
Malamergilira	id=g:7454652
Malasero	id=g:7454653
Cemenakre	id=g:7454654
Güneşli	id=g:7454655
Hasanlar	id=g:7454656
Inanlı	id=g:7454657
Camlıca	id=g:7454658
Ziyaret	id=g:7454659
Haydar	id=g:7454660
Gezegilaki	id=g:7454661
Yeniyurt	id=g:7454662
Havrık	id=g:7454663
Akbelen	id=g:7454664
Genişler	id=g:7454665
