Estancia Las Dalias	id=g:3848480
Estancia Glencross	id=g:3855000
Lomas Glaciales	id=g:3855001
Estancia Gisalberti	id=g:3855002
Girondo	id=g:3855003
Girodias	id=g:3855004
Embarcadero Girasol	id=g:3855005
Girardet	id=g:3855006
Ginebra Grande	id=g:3855007
Bajo de Gin	id=g:3855008
Estancia Gímenez	id=g:3855009
Puesto Gil	id=g:3855010
Puesto Gil	id=g:3855011
Bahía Gil	id=g:3855012
Gil	id=g:3855013
Estación Gigena	id=g:3855014
Pampa del Gigantillo	id=g:3855015
Sierra del Gigante	id=g:3855016
Médano Gigante	id=g:3855017
Cerro el Gigante	id=g:3855018
Gibraltar	id=g:3855019
Arroyo Giavoco	id=g:3855020
Estancia G. Horter	id=g:3855021
Estancia Ghisalberti	id=g:3855022
Cerros Ghisalberti	id=g:3855023
Río Ghio	id=g:3855024
Lago Ghio	id=g:3855025
Cerro Ghio	id=g:3855026
Estancia G. García	id=g:3855027
Puesto G. Flores	id=g:3855028
Gessler	id=g:3855029
Germania	id=g:3855030
Germania	id=g:3855031
Gerente Cilley	id=g:3855032
Gerente Cilley	id=g:3855033
Estancia Gerardo Krueger	id=g:3855034
Puesto Gente Grande	id=g:3855035
Pampa Genoa	id=g:3855036
Arroyo Genoa	id=g:3855037
Lago Palena	id=g:3855038
Partido de General Villegas	id=g:3855039
Estación General Villegas	id=g:3855040
General Villegas	id=g:3855041
Partido de General Viamonte	id=g:3855042
General Viamonte	id=g:3855043
Ferrocarril General Urquiza	id=g:3855044
General Urquiza	id=g:3855045
General Urquiza	id=g:3855046
Departamento de General Taboada	id=g:3855047
General Soler	id=g:3855048
Planta General Savio	id=g:3855049
Departamento de General Sarmiento	id=g:3855050
Refugio Militar General San Martín	id=g:3855051
Ferrocarril General San Martín	id=g:3855052
Departamento de General San Martín	id=g:3855053
Departamento de General San Martín	id=g:3855054
Colonia General San Martín	id=g:3855055
General San Martín	id=g:3855056
General San Martín	id=g:3855057
General Rondeau	id=g:3855058
General Rojo	id=g:3855059
Ferrocarril General Roca	id=g:3855060
Departamento de General Roca	id=g:3855061
Departamento de General Roca	id=g:3855062
Departamento de General Roca	id=g:3855063
General Roca	id=g:3855064
General Roca	id=g:3855065
General Roca	id=g:3855066
General Ramírez	id=g:3855067
Valle General Racedo	id=g:3855068
General Racedo	id=g:3855069
General Pizarro	id=g:3855070
Partido de General Pinto	id=g:3855071
General Pinto	id=g:3855072
Apeadero General Pinedo	id=g:3855073
General Pinedo	id=g:3855074
General Pico	id=g:3855075
Departamento de General Pedernera	id=g:3855076
Colonia General Paz	id=g:3855077
General Paz	id=g:3855078
General Pax	id=g:3855079
Apeadero General Ortiz de Ocampo	id=g:3855080
General Ortega	id=g:3855081
Departamento de General Ocampo	id=g:3855082
General O’Brien	id=g:3855083
Colonia General Nicolás Levalle	id=g:3855084
General Nicolás H. Palacios	id=g:3855085
Colonia General Necochea	id=g:3855086
General Mosconi	id=g:3855087
General Mitre	id=g:3855088
Departamento de General Martín Miguel de Güemes	id=g:3855089
General Martín Miguel de Güemes	id=g:3855090
Carretera General Martin Güemes	id=g:3855091
General Manuel J. Campos	id=g:3855092
Cerro General Manuel Belgrano	id=g:3855093
General Lorenzo Vintter	id=g:3855094
Departamento de General López	id=g:3855095
Arroyo General Liborio Bernal	id=g:3855096
General Liborio Bernal	id=g:3855097
General Levalle	id=g:3855098
Departamento de General Lavalle	id=g:3855099
General Lavalle	id=g:3855100
Refugio Militar General Las Heras	id=g:3855101
Partido de General La Madrid	id=g:3855102
Departamento de General La Madrid	id=g:3855103
General La Madrid	id=g:3855104
General Lagos	id=g:3855105
Departamento de General José de San Martín	id=g:3855106
General Gutiérrez	id=g:3855107
Partido de General Güemes	id=g:3855108
Colonia General Güemes	id=g:3855109
General Gelly	id=g:3855110
Colonia General Frías	id=g:3855111
General Francisco Basiliano Bosch	id=g:3855112
General Fotheringham	id=g:3855113
General Fernández Oro	id=g:3855114
General Enrique Mosconi	id=g:3855115
General Enrique Mosconi	id=g:3855116
General Enrique Godoy	id=g:3855117
General Deheza	id=g:3855118
General Deheza	id=g:3855119
General Daniel Cerri	id=g:3855120
General Conesa	id=g:3855121
Estación General Cerrí	id=g:3855122
General Capdevila	id=g:3855123
General Cabrera	id=g:3855124
Partido de General Belgrano	id=g:3855125
Ferrocarril General Belgrano	id=g:3855126
Departamento de General Belgrano	id=g:3855127
General Belgrano	id=g:3855128
Ferrocarril General Bartolomé Mitre	id=g:3855129
General Ballivián	id=g:3855130
General Baldissera	id=g:3855131
Partido de General Arenales	id=g:3855132
General Arenales	id=g:3855133
Embarcadero General Amigorena	id=g:3855134
Partido de General Alvear	id=g:3855135
Departamento de General Alvear	id=g:3855136
General Alvear	id=g:3855137
General Alvear	id=g:3855138
General Alvear	id=g:3855139
General Alvear	id=g:3855140
General Alvarado	id=g:3855141
Valle General Acha	id=g:3855142
General Acha	id=g:3855143
Gendarme C. Barreto	id=g:3855144
Cañadones Gemelos	id=g:3855146
Laguna Gegena	id=g:3855147
Estancia G. Edwards	id=g:3855148
Laguna del Gazpacho	id=g:3855149
Gaypón	id=g:3855150
Laguna Gaviotas	id=g:3855151
Gaviotas	id=g:3855152
Río Gaviota	id=g:3855153
Punta Gaviota	id=g:3855154
Isla Gaviota	id=g:3855155
Isla Gaviota	id=g:3855156
Banco Gaviota	id=g:3855157
Puesto Gavilán	id=g:3855158
Gavilán	id=g:3855159
Laguna Gávido	id=g:3855160
Isla Gauna	id=g:3855161
Quebrada los Gauchos	id=g:3855162
Pozo de los Gauchos	id=g:3855163
Paso de los Gauchos	id=g:3855164
Quebrada del Gaucho	id=g:3855165
Cordón del Gaucho	id=g:3855166
Cerro Gaucho	id=g:3855167
Cerro Gaucho	id=g:3855168
Cerro Gaucho	id=g:3855169
Gaucho	id=g:3855170
Estancia Gato	id=g:3855171
Cordillera del Gato	id=g:3855172
Cerro Gato	id=g:3855173
Arroyo del Gato	id=g:3855174
Arroyo del Gato	id=g:3855175
Arroyo Gato	id=g:3855176
Aguada del Gato	id=g:3855177
Estancia Gatica	id=g:3855178
Quebrada los Gateados	id=g:3855179
Lago Gateado	id=g:3855180
Cerro Gatalán	id=g:3855181
Cañada de la Gata	id=g:3855182
Pampa de Gastre	id=g:3855183
Laguna de Gastre	id=g:3855184
Departamento de Gastre	id=g:3855185
Arroyo Gastre	id=g:3855186
Gastre	id=g:3855187
Río Gastona	id=g:3855188
Gastona	id=g:3855189
Lago de Gásperi	id=g:3855190
Gaspar Campos	id=g:3855191
Cumbre de Gaspar	id=g:3855192
Cerro Gaspar	id=g:3855193
Gasoducto	id=g:3855194
Garzona	id=g:3855195
Colonia Garzón	id=g:3855196
Isla Garzas	id=g:3855197
Banco de las Garzas	id=g:3855198
Garza	id=g:3855199
Estación Garro	id=g:3855200
Garré	id=g:3855201
Arroyo de Garrapatas	id=g:3855202
Cerro Garrapatal	id=g:3855203
Garrapatal	id=g:3855204
Cerro Garrapata	id=g:3855205
Sierra Garraf	id=g:3855206
Fábrica Garín y Compañía	id=g:3855207
Isla Garilli	id=g:3855208
Colonia Garibaldi	id=g:3855209
Garibaldi	id=g:3855211
Garganta del León	id=g:3855212
Garganta de Coloco	id=g:3855213
Estancia Gardiel Chico	id=g:3855214
Arroyo Garcitas	id=g:3855215
García del Río	id=g:3855216
Estancia García	id=g:3855217
Isla Garcerosa	id=g:3855218
Garayalde	id=g:3855219
Laguna Garay	id=g:3855220
Departamento de Garay	id=g:3855221
Río de los Garabatos	id=g:3855222
Arroyo Garabato	id=g:3855223
Garabato	id=g:3855224
Garabato	id=g:3855225
Gaona	id=g:3855226
Estancia Ganzú Lauquen	id=g:3855227
Colonia Ganzú Lauquen	id=g:3855228
Ganzú Laufquen	id=g:3855229
Pico Ganso	id=g:3855230
Cerro Gangeik	id=g:3855231
Pampa de Gan Gan	id=g:3855232
Laguna Gan Gan	id=g:3855233
Cerro Gan Gan	id=g:3855234
Gan Gan	id=g:3855235
Vado del Gancho	id=g:3855236
Gancedo	id=g:3855237
Apeadero Gamela	id=g:3855238
Cañadón Gambarana Primavera	id=g:3855239
Meseta Gambarana	id=g:3855240
Gamay	id=g:3855241
Isla Gama	id=g:3855242
Chorrillo Gama	id=g:3855243
Gálvez	id=g:3855244
Galvez	id=g:3855245
Puesto del Galpón	id=g:3855246
Pampa Galpón	id=g:3855247
Estancia Galpón	id=g:3855248
Cañadón del Galpón	id=g:3855249
Arroyito del Galpón	id=g:3855250
Galo Llorente	id=g:3855251
Punta Gallows	id=g:3855252
Río de los Gallos	id=g:3855253
Angostura de los Gallos	id=g:3855254
Sierra del Gallo	id=g:3855255
Pampa del Gallo	id=g:3855256
Abra del Gallo	id=g:3855257
Río Gallegos Chico	id=g:3855258
Río Gallegos	id=g:3855259
Bahía Gallegos	id=g:3855260
Gallego Muerto	id=g:3855261
Salar Gallego	id=g:3855262
Río Gallego	id=g:3855263
Morro Gallego	id=g:3855264
Cordón del Gallego	id=g:3855265
Estancia Gallastegui	id=g:3855266
Laguna Gallareta	id=g:3855267
Laguna Gallardo	id=g:3855268
Galisteo	id=g:3855269
Islas Galiano	id=g:3855270
Islote Galfrascoli	id=g:3855271
Bajo de los Galeses	id=g:3855272
Cerrito Galés	id=g:3855273
Cerro de la Galera	id=g:3855274
Arroyo Galera	id=g:3855275
Cordón de los Galenses	id=g:3855276
Quebrada de la Galena	id=g:3855277
Cabo Galeano	id=g:3855278
Laguna de los Galán	id=g:3855279
Cerro Galán	id=g:3855280
Cerro Galán	id=g:3855281
Departamento de Gaimán	id=g:3855282
Cerro Gaimán	id=g:3855283
Gaimán	id=g:3855284
Gahan	id=g:3855285
Cerro Gacho	id=g:3855286
Apeadero Gaboto	id=g:3855287
Gaboto	id=g:3855288
Punta Gable	id=g:3855289
Puerto Gable	id=g:3855290
Isla Gable	id=g:3855291
Estancia F. Villagra	id=g:3855292
F. Varela	id=g:3855293
Desvío Futa Ruín	id=g:3855294
Cañadón Futa Ruín	id=g:3855295
Futa Ruín	id=g:3855296
Departamento de Futaleufú	id=g:3855298
Lago Futalaufquen	id=g:3855299
Cabo Furneaux	id=g:3855300
Capilla de Funes	id=g:3855301
Funes	id=g:3855302
Abra de Fundiciones	id=g:3855303
Cerro Fundición	id=g:3855304
Cerro Fundición	id=g:3855305
Cerro Fundación Funke	id=g:3855306
Fuerte Viejo	id=g:3855307
Fuerte San Juan	id=g:3855308
Fuerte Quemado	id=g:3855309
Ex Fortín Fuerte Lechuza	id=g:3855310
Estancia Fuerte Duda	id=g:3855311
Villa Fuerte	id=g:3855312
Filo del Fuerte	id=g:3855313
Cerro del Fuerte	id=g:3855314
Cerro Fuerte	id=g:3855315
Bajada del Fuerte	id=g:3855316
Arroyo del Fuerte	id=g:3855317
Estancia Fuentes del Coyle	id=g:3855318
Destacamento Policía Fuentes del Coyle	id=g:3855319
Fuentes del Coyle	id=g:3855320
Cañada Fuentes	id=g:3855321
Fuentes	id=g:3855322
Estancia Fuenterrabia	id=g:3855323
Puesto Fuente Alba	id=g:3855324
Río Fuego	id=g:3855325
Loma del Fuego	id=g:3855326
Lago Fuego	id=g:3855327
Cañadón del Fuego	id=g:3855328
Cerro Frutillar	id=g:3855329
Cerro Frutayo	id=g:3855330
Isleta de las Frutas	id=g:3855331
Cremería Frontera	id=g:3855332
Frontera	id=g:3855333
Frontera	id=g:3855334
Froilán Palacios	id=g:3855335
Frisia	id=g:3855336
Río Frío	id=g:3855337
Río Frío	id=g:3855338
Río Frío	id=g:3855339
Puesto Frío	id=g:3855340
Puesto del Frigorífico	id=g:3855341
Estancia Friedrichstadt	id=g:3855342
Ventisquero Frías	id=g:3855343
Río Frías	id=g:3855344
Puesto Frías	id=g:3855345
Lagunas Frías	id=g:3855346
Laguna Frías	id=g:3855347
Ex Fortín Frías	id=g:3855348
Cerro Frías	id=g:3855349
Cerro Frías	id=g:3855350
Arroyo Frías	id=g:3855351
Arroyo Frías	id=g:3855352
Frías	id=g:3855353
Pampa Fría	id=g:3855354
Laguna Fría	id=g:3855355
Laguna Fría	id=g:3855356
Freyre	id=g:3855357
Lago Frey	id=g:3855358
Estancia Fresia	id=g:3855359
Arroyo Fresco	id=g:3855360
French	id=g:3855361
French	id=g:3855362
Cerro Freile	id=g:3855363
Laguna Freeman	id=g:3855364
Fredriksson	id=g:3855365
Isla Fray Menéndez	id=g:3855366
Departamento de Fray Mamerto Esquiú	id=g:3855367
Fray Luis Beltrán	id=g:3855368
Fray Luis Beltrán	id=g:3855369
Fray Luis A. Beltrán	id=g:3855370
Partido de Fray Justo Santa María de Oro	id=g:3855371
Fray Cayetano Rodríguez	id=g:3855372
Estancia Fratzscher	id=g:3855373
Loma del Frasco	id=g:3855374
Jagüel Franzua	id=g:3855375
Bahía Franklin	id=g:3855376
Franck	id=g:3855377
Francisco Paz	id=g:3855378
Estación Francisco Murature	id=g:3855379
Francisco Magnano	id=g:3855380
Francisco Madero	id=g:3855381
Francisco Javier Moyano	id=g:3855382
Francisco de Victoria	id=g:3855383
Francisco Ayerza	id=g:3855384
Cerro Franchi	id=g:3855385
Laguna de los Franceses	id=g:3855386
Isla del Francés	id=g:3855387
Cañadón Francés	id=g:3855388
Estancia Frailes de Loyola	id=g:3855389
Estancia Frailes de Cóndor	id=g:3855390
Sierra de los Frailes	id=g:3855391
Chorrillo de los Frailes	id=g:3855392
Cerro de los Frailes	id=g:3855393
Fraile Pintado	id=g:3855394
Paso del Fraile	id=g:3855395
Paso del Fraile	id=g:3855396
Cerro del Fraile	id=g:3855397
Cerro Fraile	id=g:3855398
Cerro Fraile	id=g:3855399
Fragueyro	id=g:3855400
Serranía de la Fragua	id=g:3855401
Cerro Fragoso	id=g:3855402
Fraga	id=g:3855403
Río Foyel	id=g:3855404
Foyel	id=g:3855405
Río Fósiles	id=g:3855406
Portezuelo Fósiles	id=g:3855407
Cerro de los Fósiles	id=g:3855408
Cerro Fortunoso	id=g:3855409
Portillo de la Fortuna	id=g:3855410
Paso de la Fortuna	id=g:3855411
Mina Fortuna	id=g:3855412
Estancia Fortuna	id=g:3855413
Cerro de la Fortuna	id=g:3855414
Arroyo de la Fortuna	id=g:3855415
Fortuna	id=g:3855416
Estancia Fortitudo	id=g:3855417
Fortín Vigilancia	id=g:3855418
Estancia Fortín Viejo	id=g:3855419
Estancia Fortín Viejo	id=g:3855420
Colonia Fortín Uno	id=g:3855421
Fortín Uno	id=g:3855422
Fortín Tiburcio	id=g:3855423
Fortín Tiburcio	id=g:3855424
Fortín Soledad	id=g:3855425
Estancia Fortín República	id=g:3855426
Estancia Fortín Refugio	id=g:3855427
Arroyo del Fortín Primero de Mayo	id=g:3855428
Fortín Primero de Mayo	id=g:3855429
Fortín Pilcomayo	id=g:3855430
Estancia Fortín Paunero	id=g:3855431
Colonia Fortín Olavarría	id=g:3855432
Fortín Olavarría	id=g:3855433
Estancia Fortín Nelson	id=g:3855434
Estancia Fortín Mulitas	id=g:3855435
Fortín Mercedes	id=g:3855436
Fortín Mercedes	id=g:3855437
Estancia Fortín Lonquimay	id=g:3855438
Fortín Lavalle	id=g:3855439
Estancia Fortín Las Tunas	id=g:3855440
Desvío Fortín Las Chuñas	id=g:3855441
Fortín La Albigasta	id=g:3855442
Fortín Inca	id=g:3855443
Colonia Fortín Esperanza	id=g:3855444
Estancia Fortín El Veterano	id=g:3855445
Colonia Fortín El Tordillo	id=g:3855446
Estación Fortín El Patria	id=g:3855447
Fortín El Patria	id=g:3855448
Estancia Fortín Dos	id=g:3855449
Estancia Fortín Deheza	id=g:3855450
Colonia Fortín Deheza	id=g:3855451
Fortín Chávez	id=g:3855452
Fortín Castre	id=g:3855453
Estancia Fortín Brandsen	id=g:3855454
Estancia Fortín Bella Vista	id=g:3855455
Fortín Atahualpa	id=g:3855456
Estancia Fortín Acha	id=g:3855457
Fortín Acha	id=g:3855458
Colonia Fortin	id=g:3855459
Cerro Fortín	id=g:3855460
Cañada del Fortín	id=g:3855461
Cerro Fortaleza	id=g:3855462
Cerro Fortaleza	id=g:3855463
Cerro Fortaleza	id=g:3855464
Cerro Fortaleza	id=g:3855465
Bajada Fortaleza	id=g:3855466
Forres	id=g:3855467
Punta Forbin	id=g:3855468
Fontezuela	id=g:3855469
Puente Fontana	id=g:3855470
Lago Fontana	id=g:3855471
Arroyo Fontana	id=g:3855472
Caleta del Fondo	id=g:3855473
Fondeadero Riacho Azul	id=g:3855474
Bahía del Fondeadero	id=g:3855475
Lago Fonck	id=g:3855476
Cerro Fonck	id=g:3855477
Estancia F. Olazábal	id=g:3855478
Estancia Fo-fo Cahuel	id=g:3855479
Cerro Fo-fo Cahuel	id=g:3855480
Arroyo Fo-fo Cahuel	id=g:3855481
Fo-fo Cahuel	id=g:3855482
Roca Foca	id=g:3855483
Punta Foca	id=g:3855484
F. Namún Curá	id=g:3855485
Estancia F. Muñoz	id=g:3855486
F. Muñoz	id=g:3855487
Mallín Florido	id=g:3855488
Arrecife del Florido	id=g:3855489
Valle Florida Negra	id=g:3855490
Florida Negra	id=g:3855491
Estancia Florida	id=g:3855492
Florida	id=g:3855493
Florida	id=g:3855494
Florida	id=g:3855495
Florida	id=g:3855496
Florida	id=g:3855497
Flores Tunales	id=g:3855498
Salina de Flores	id=g:3855499
Paso Flores	id=g:3855500
Cordillera de Flores	id=g:3855501
Embalse Florentino Ameghino	id=g:3855502
Dique Florentino Ameghino	id=g:3855503
Departamento de Florentino Ameghino	id=g:3855504
Colonia Florentino Ameghino	id=g:3855505
Florentino Ameghino	id=g:3855506
Cañada del Florentino	id=g:3855507
Estancia Floreaga	id=g:3855508
Flor del Pago	id=g:3855509
Flor de Loto	id=g:3855510
Estancia Flor de Lis	id=g:3855511
Ex Fortín Flor del Chaco	id=g:3855512
Flor del Chaco	id=g:3855513
Flor del Chaco	id=g:3855514
Estancia Floradora	id=g:3855515
Roca Flora	id=g:3855516
Isla Flora	id=g:3855517
Estancia Flora	id=g:3855518
Colonia Flora	id=g:3855519
Flora	id=g:3855520
Bahía Flinders	id=g:3855521
Portezuelo de las Flechas	id=g:3855522
Loma de las Flechas	id=g:3855523
Flecha Negra	id=g:3855524
Río de la Flecha	id=g:3855525
Punta Flecha	id=g:3855526
Pozo de la Flecha	id=g:3855527
Paso de la Flecha	id=g:3855528
Laguna de la Flecha	id=g:3855529
Cerro de la Flecha	id=g:3855530
Cerro Flamiché	id=g:3855531
Laguna de los Flamencos	id=g:3855532
Laguna de los Flamencos	id=g:3855533
Laguna de los Flamencos	id=g:3855534
Laguna del Flamenco	id=g:3855535
Laguna del Flamenco	id=g:3855536
Laguna Flamenco	id=g:3855537
Lago Flamenco	id=g:3855538
Isla Flamenco	id=g:3855539
Laguna de las Flamencas	id=g:3855540
Laguna del Flaco	id=g:3855541
Cerro Fitzroy	id=g:3855542
Estancia FitzRoy	id=g:3855543
Fitz Roy	id=g:3855544
Colonia Fitirihuin	id=g:3855545
Arroyo Fita Timen	id=g:3855546
Cañadón Fita-ruín	id=g:3855547
Fitarruín	id=g:3855548
Fitarruín	id=g:3855549
Arroyo Fita Michi	id=g:3855550
Desvío Fitalancao	id=g:3855551
Cerro Fitahuau	id=g:3855552
Cañadón Fitahuau	id=g:3855553
Firmat	id=g:3855554
Firmat	id=g:3855555
Parque Nacional Finca El Rey	id=g:3855556
Finca El Patria	id=g:3855557
Finca Elisa	id=g:3855558
Punta Final	id=g:3855559
Cajón de los Filos	id=g:3855560
Cerro Filo Negro	id=g:3855561
Lago Filo-hua-hum	id=g:3855562
Filo-hua-hum	id=g:3855563
Fila Miche	id=g:3855565
Laguna Figueroa	id=g:3855566
Departamento de Figueroa	id=g:3855567
Cañadón Figueroa	id=g:3855568
Bañado de Figueroa	id=g:3855569
Fighiera	id=g:3855570
Quebrada del Fierro	id=g:3855571
Puesto de Fierro	id=g:3855572
Paso del Fierro	id=g:3855573
Cerro Fierro	id=g:3855574
Arroyo de Fierro	id=g:3855575
Arroyo Fierro	id=g:3855576
Fierro	id=g:3855577
Quebrada del Fiero	id=g:3855578
Cerro Fiero	id=g:3855579
Cerro Fiero	id=g:3855580
Quebrada Fiera	id=g:3855581
Arroyo de la Fiera	id=g:3855582
Fide	id=g:3855583
Sanatorio Fidanza	id=g:3855584
Valle de Fiambalá	id=g:3855585
Sierra de Fiambalá	id=g:3855586
Río Fiambalá	id=g:3855587
Fiambalá	id=g:3855588
Puesto F. Huinolpán	id=g:3855589
Estancia F. Esoín	id=g:3855590
Valle Fértil	id=g:3855591
Ferrocarrilera	id=g:3855592
Caleta Ferrio	id=g:3855593
Ferri	id=g:3855594
Ferreyras	id=g:3855595
Paso Ferreyra	id=g:3855596
Banco Ferreyra	id=g:3855597
Ferreyra	id=g:3855598
Estancia Ferrero	id=g:3855599
Ensenada de Ferrer	id=g:3855600
Cañadón Ferreira	id=g:3855601
Cañadón Ferreira	id=g:3855602
Ferré	id=g:3855603
Ferre	id=g:3855604
Cañadón Ferraris	id=g:3855605
Estancia Fernández	id=g:3855606
Fernández	id=g:3855607
Salto del Feo	id=g:3855608
Cerro Feo	id=g:3855609
Cerro Feo	id=g:3855610
Cerro Feo	id=g:3855611
Arroyo Feo	id=g:3855612
Arroyo Feo	id=g:3855613
Arroyo Feo	id=g:3855614
Arroyo Feo	id=g:3855615
Río Fénix Grande	id=g:3855616
Río Fénix Chico	id=g:3855617
Estancia Fénix Chico	id=g:3855618
Cerro Felton	id=g:3855619
Puesto Félix	id=g:3855620
Colonia Félix	id=g:3855621
Felipe Solá	id=g:3855622
Cañadón de Felipe	id=g:3855623
Paso de la Felicidad	id=g:3855624
Feliciano	id=g:3855625
Felicia	id=g:3855626
Federación	id=g:3855627
Federación	id=g:3855628
Quebrada Fea	id=g:3855629
Quebrada Fea	id=g:3855630
Laguna Fea	id=g:3855631
Cañada Fea	id=g:3855632
F. Cayumil	id=g:3855633
Estancia F. Baltuska	id=g:3855634
Favorina	id=g:3855635
Estación Fauzón	id=g:3855636
Fauzón	id=g:3855637
Estancia Fatraló	id=g:3855638
Fatraló	id=g:3855639
Fassi	id=g:3855640
Arroyo Farrillón	id=g:3855641
Faro El Rincón	id=g:3855642
Punta del Faro	id=g:3855643
Cerro Faro	id=g:3855644
Faro	id=g:3855645
Jagüel Farini	id=g:3855646
Fariñango	id=g:3855647
Loma Farias	id=g:3855648
Farellón	id=g:3855649
Lomas del Faquico	id=g:3855650
Cañadón Faquico	id=g:3855651
Colonia Fano	id=g:3855652
Lomas del Fandango	id=g:3855653
Llanos del Fandango	id=g:3855654
Arroyo del Fandango	id=g:3855655
Centro de Estudios F. Ameghino	id=g:3855656
Sierra de Famatina	id=g:3855657
Nevado de Famatina	id=g:3855658
Loma de Famatina	id=g:3855659
Departamento de Famatina	id=g:3855660
Famatina	id=g:3855661
Famatina	id=g:3855662
Famatanca	id=g:3855663
Río Famaillá	id=g:3855664
Departamento de Famaillá	id=g:3855665
Famaillá	id=g:3855666
Médanos de Famacoa	id=g:3855667
Falucho	id=g:3855668
Bajo de Falso Cerro Rubio	id=g:3855669
Falso Cerro Rubio	id=g:3855670
Cerro Falso Azufre	id=g:3855671
Falsas Hermanas	id=g:3855672
Punta Falsa	id=g:3855673
Caleta Falsa	id=g:3855674
Bahía Falsa	id=g:3855675
Punta Fallows	id=g:3855676
Lago Falkner	id=g:3855677
Cerro Falkner	id=g:3855678
Falda del Carmen	id=g:3855679
Sierra de la Falda	id=g:3855680
Portillo de la Falda	id=g:3855681
Cerro de la Falda	id=g:3855682
Falda	id=g:3855683
Falda	id=g:3855684
Falda	id=g:3855685
Falckner	id=g:3855686
Cerro Faja Grande	id=g:3855687
Lago Fagnano	id=g:3855688
Puesto Fadel	id=g:3855689
Facundo	id=g:3855690
Facundo	id=g:3855691
Estancia Facio	id=g:3855692
Fábrica Militar	id=g:3855693
Fábrica La Argentina	id=g:3855694
Punta Fabián	id=g:3855695
Punta Ezquerra	id=g:3855696
Cerro Ezpeleta	id=g:3855697
Embalse Ezequiel Ramos Mexía	id=g:3855698
Punta Ezcurra	id=g:3855699
Ex Puerto Colonia	id=g:3855700
Ex Fortín Lamadrid	id=g:3855701
Cerros Excursión	id=g:3855702
Río Ewan Brazo Sur	id=g:3855703
Río Ewan Brazo Norte	id=g:3855704
Río Ewan	id=g:3855705
Cabo Ewan	id=g:3855706
Estancia E. Viviers	id=g:3855707
Estancia Eva	id=g:3855708
Estancia Eva	id=g:3855709
Eustolia	id=g:3855710
Euskadi	id=g:3855711
Eusebia	id=g:3855712
Cerro Eureka	id=g:3855713
Chacra Eula	id=g:3855714
Eugenio Bustos	id=g:3855715
Eufrasio Loza	id=g:3855716
Estación Eufemio Uballes	id=g:3855717
Estancia Eucaliptus	id=g:3855718
Etruria	id=g:3855719
Estancia Etcheto	id=g:3855720
Cañadón Eta-ruin	id=g:3855721
Médanos del Estribo	id=g:3855722
Cerro la Estrella	id=g:3855723
Estrella	id=g:3855724
