Tunanitas	id=g:3791117
Quebrada Onoto	id=g:3803983
Quebrada Oricupo	id=g:3803984
Pico Oriental	id=g:3803985
Quebrada Orismao	id=g:3803986
Parcelamiento Oritopo	id=g:3803987
Sabana de Oro	id=g:3803988
La Ortuñera	id=g:3803989
Fila de Oruza	id=g:3803990
El Otro Lado	id=g:3803991
Hacienda Pacheco	id=g:3803992
Hacienda Padrón	id=g:3803993
Alto El Pajal	id=g:3803994
Palenque	id=g:3803995
El Palenque	id=g:3803996
Cerro Palito Solo	id=g:3803997
Palma Sola	id=g:3803998
La Palma	id=g:3803999
Quebrada La Palma	id=g:3804000
Quebrada La Palma	id=g:3804001
Quebrada La Palma	id=g:3804002
Topo La Palma	id=g:3804003
Cerro El Palmar	id=g:3804004
El Palmar	id=g:3804005
Fila de El Palmar	id=g:3804006
Fila El Palmar	id=g:3804007
Palmarito	id=g:3804008
Palmarito	id=g:3804009
Palmarito	id=g:3804010
Las Palmas	id=g:3804011
Palmira Arriba	id=g:3804012
Fila La Palmita	id=g:3804013
Fila Palmital	id=g:3804014
Quebrada Palmital	id=g:3804015
Parcelamiento Palo Blanco	id=g:3804016
Las Palomas	id=g:3804017
La Palomita	id=g:3804018
Palotal	id=g:3804019
Industrias Pampero	id=g:3804020
Pan de Azúcar	id=g:3804021
El Pantano	id=g:3804022
Fila Papaluz	id=g:3804023
Fila Papelón	id=g:3804024
Topo Papelón	id=g:3804025
Quebrada Paradero	id=g:3804026
El Páramo	id=g:3804027
Fila Parapara	id=g:3804028
Cerro Paraparo	id=g:3804029
Parcelamiento Industrial del Este	id=g:3804030
Alto Pariaguan	id=g:3804031
Topo El Parnasco	id=g:3804032
Parque Agrinco	id=g:3804033
Hacienda El Parque	id=g:3804034
Quebrada Pasmao	id=g:3804035
Paso Real	id=g:3804036
Quebrada Pastora	id=g:3804037
El Patuco	id=g:3804038
El Paují	id=g:3804039
Peña Oscura	id=g:3804040
El Peñascal	id=g:3804041
Cerro Las Peñitas	id=g:3804042
El Peñón	id=g:3804043
El Peñón	id=g:3804044
Quebrada El Peñón	id=g:3804045
Topo El Peñón	id=g:3804046
Quebrada Peñonal	id=g:3804047
Quebrada Pedernales	id=g:3804048
Hato Los Pedriteros	id=g:3804049
El Pegón	id=g:3804050
Fila El Pegón	id=g:3804051
Pelelojo	id=g:3804052
La Pepina	id=g:3804053
Fila Las Perdices	id=g:3804054
Quebrada El Perico	id=g:3804055
Fila de Perlázquez	id=g:3804056
Perque	id=g:3804057
Perque Grande	id=g:3804058
Fila de Perque	id=g:3804059
Río Perque	id=g:3804060
Perquito	id=g:3804061
Pico Pescual	id=g:3804062
Cerro El Picacho	id=g:3804063
El Picacho	id=g:3804064
Topo El Picacho	id=g:3804065
Quebrada Pichao	id=g:3804066
Piedra Azul	id=g:3804067
Río de Piedra	id=g:3804068
Piedras Azules	id=g:3804069
Pilón de Chuspare	id=g:3804070
Topo Pinturel	id=g:3804071
Fila Piragua	id=g:3804072
Pirital	id=g:3804073
Piritu	id=g:3804074
El Placer	id=g:3804075
Plan de La Viuda	id=g:3804076
Plan Germán Díaz	id=g:3804077
Plan Grande	id=g:3804078
Las Planadas	id=g:3804079
Playa Grande	id=g:3804080
Urbanización Playa Pintada	id=g:3804081
La Playita	id=g:3804082
Los Pocitos	id=g:3804083
La Pollera	id=g:3804084
La Porfia	id=g:3804085
Portachuelo	id=g:3804086
El Portachuelo	id=g:3804087
El Portachuelo	id=g:3804088
Porvenir	id=g:3804089
Potrerito	id=g:3804090
Potrero Gordo	id=g:3804091
Fila Potrero	id=g:3804092
Pozo de Rosa	id=g:3804093
Los Pozos	id=g:3804094
Quebrada Los Pozos	id=g:3804095
Urbanización Prados del Este	id=g:3804096
La Preciosa	id=g:3804097
Prin	id=g:3804098
La Providencia	id=g:3804099
Pueblo Nuevo	id=g:3804100
Pueblo Nuevo	id=g:3804101
Pueblo Seco	id=g:3804102
Puerta Morocha	id=g:3804103
Puerta Negra	id=g:3804104
Quebrada Puerto Escondido	id=g:3804105
Puerto Escondido	id=g:3804106
Puerto Tucurebe	id=g:3804107
Puerto Viejo	id=g:3804108
Quebrada Puinque	id=g:3804109
Punta Brava	id=g:3804110
Quebrada Arenas	id=g:3804111
Quebrada de Guayas	id=g:3804112
Quebrada de Guayas	id=g:3804113
Hacienda Quebrada Grande	id=g:3804114
Quebrada Honda	id=g:3804115
Quebrada Seca	id=g:3804116
Quemadito	id=g:3804117
Quebrada La Quinta	id=g:3804118
Quintana	id=g:3804119
Fila de Quintana	id=g:3804120
El Radio	id=g:3804121
Quebrada Radita	id=g:3804122
Las Raices	id=g:3804123
Caño Raizal	id=g:3804124
Ramo Verde	id=g:3804125
Fila La Rasante	id=g:3804126
Los Rastrojos	id=g:3804127
El Recreo	id=g:3804128
Topo El Regalo	id=g:3804129
Laguna La Reina	id=g:3804130
La Reinosa	id=g:3804131
Hacienda Remolino	id=g:3804132
Rengifo	id=g:3804133
El Respiro	id=g:3804134
El Respiro	id=g:3804135
Retamal	id=g:3804136
El Reten	id=g:3804137
Caño Rico	id=g:3804138
Rincón Verde	id=g:3804139
El Rincón	id=g:3804140
Río Abajo	id=g:3804141
Río Arriba	id=g:3804142
Río Arriba	id=g:3804143
Río Chico Arriba	id=g:3804144
Río Chiquito	id=g:3804145
Río Grande	id=g:3804146
Parcelamiento El Roble	id=g:3804147
Urbanización El Rodeo	id=g:3804148
El Rosario	id=g:3804149
Los Ruices	id=g:3804150
Sabaneta	id=g:3804151
Sabaneta	id=g:3804152
Sabaneta Abajo	id=g:3804153
Sabaneta Arriba	id=g:3804154
Alto Sabaneta	id=g:3804155
Fila Sacatierra	id=g:3804156
Caño Salado	id=g:3804157
Topo Salamanca	id=g:3804158
Salgado	id=g:3804159
Quebrada La Salsa	id=g:3804160
Quebrada Salsipuedes	id=g:3804161
El Salto	id=g:3804162
Hacienda Samada	id=g:3804163
Hacienda El Samán	id=g:3804164
San Andrés	id=g:3804165
Finca San Andrés	id=g:3804166
San Antonio	id=g:3804167
San Antonio	id=g:3804168
San Antonio de Río Chico	id=g:3804169
Quebrada San Antonio	id=g:3804170
Fila San Braulio	id=g:3804171
San Corniel	id=g:3804172
San Francisco	id=g:3804173
Quebrada San Francisco	id=g:3804174
San Isidro	id=g:3804175
Hacienda San Isidro	id=g:3804176
San Joaquín	id=g:3804177
San José	id=g:3804178
San José de Chuspita	id=g:3804179
San José de Lira	id=g:3804180
San José de Los Altos	id=g:3804181
San José de Turgua	id=g:3804182
Río San José	id=g:3804183
San Juan de Dios	id=g:3804184
Hacienda San Juan	id=g:3804185
San Pablo	id=g:3804186
San Pablo	id=g:3804187
Cerro San Pablo	id=g:3804188
Río San Pedro	id=g:3804189
San Rafael	id=g:3804190
San Rafael	id=g:3804191
Quebrada San Ramón	id=g:3804192
Paso San Román	id=g:3804193
Urbanización San Román	id=g:3804194
San Vicente	id=g:3804195
San Vicente	id=g:3804196
Hacienda San Vincente	id=g:3804197
Fila Sanchez	id=g:3804198
Quebrada Sanchez	id=g:3804199
Quebrada Sanchez	id=g:3804200
Sanchorquiz	id=g:3804201
Fila Santa Bárbara	id=g:3804202
Cerro Santa Barbarita	id=g:3804203
Quebrada Santa Clara	id=g:3804204
Caño Santa Cruz	id=g:3804205
Cerro Santa Cruz	id=g:3804206
Quebrada Santa Cruz	id=g:3804207
Santa Elena	id=g:3804208
Urbanización Santa Elena	id=g:3804209
Santa Lucía	id=g:3804210
Cerro Santa Lucía	id=g:3804211
Quebrada Santa Lucía	id=g:3804212
Quebrada Santa Lucía	id=g:3804213
Santa Rita	id=g:3804214
Santa Rosa	id=g:3804215
Santa Rosa	id=g:3804216
Fila Santa Rosa	id=g:3804217
Hacienda Santa Rosa	id=g:3804218
Quebrada Santa Rosa	id=g:3804219
Quebrada Santa Rosa	id=g:3804220
Topo Santa Rosa	id=g:3804221
Santa Rosalía	id=g:3804222
Hacienda Santa Rosalía	id=g:3804223
Río Santo Cristo	id=g:3804224
Santo Domingo	id=g:3804225
Topo Santo Domingo	id=g:3804226
El Sapo	id=g:3804227
Satuque	id=g:3804228
Quebrada Satuque	id=g:3804229
Fila de Sauce	id=g:3804230
Quebrada Sebucan	id=g:3804231
Quebrada Seca	id=g:3804232
Queberada Seca	id=g:3804233
Quebrada Seca	id=g:3804234
Quebrada Seca	id=g:3804235
Quebrada Seca	id=g:3804236
Quebrada Zumba	id=g:3804237
La Sepultura	id=g:3804238
Los Serranos	id=g:3804239
El Silencio	id=g:3804240
Silma	id=g:3804241
La Siria	id=g:3804242
El Sitio	id=g:3804243
El Sitio	id=g:3804244
Cerro Sixto	id=g:3804245
Sojo	id=g:3804246
Soledad Alta	id=g:3804247
Fila Soledad Alta	id=g:3804248
La Soledad	id=g:3804249
La Soledad	id=g:3804250
La Soledad	id=g:3804251
Quebrada La Soledad	id=g:3804252
La Sortija	id=g:3804253
Subida de la Costa	id=g:3804254
Quebrada Surima	id=g:3804255
Quebrada Tabacal	id=g:3804256
Quebrada Tacamahaca	id=g:3804257
Tacata Arriba	id=g:3804258
Fila Tadeo	id=g:3804259
Quebrada Taguacita	id=g:3804260
Hacienda Taguay	id=g:3804261
Taguaza	id=g:3804262
Hacienda Taguaza	id=g:3804263
El Tamarindo	id=g:3804264
Los Tanquecitos	id=g:3804265
Tapa de Salmeron	id=g:3804266
Fila de Tapaima	id=g:3804267
Taparito	id=g:3804268
Quebrada Taparito	id=g:3804269
Quebrada Tarara	id=g:3804270
La Teja	id=g:3804271
Cerros El Tesoro	id=g:3804272
Hacienda El Tesoro	id=g:3804273
Quebrada Tía María	id=g:3804274
La Tiama	id=g:3804275
Topo Tiama	id=g:3804276
Tierra Adentro	id=g:3804277
Fila Tierra Negra	id=g:3804278
Fila La Tigra	id=g:3804279
Cerro El Tigre	id=g:3804280
Fila El Tigre	id=g:3804281
Quebrada El Tigre	id=g:3804282
Quebrada Tío Felipe	id=g:3804283
Alto de Tío Pedrote	id=g:3804284
Fila de Tío Pedrote	id=g:3804285
Cerro Titiriji	id=g:3804286
Tocorón	id=g:3804287
Río Tocorón	id=g:3804288
Cerros de La Tomusa	id=g:3804289
Quebrada Tomusa	id=g:3804290
Quebrada Tomuso	id=g:3804291
El Topo	id=g:3804292
Quebrada El Torno	id=g:3804293
Topo El Torno	id=g:3804294
Topo Torres	id=g:3804295
Cerro Tortolita	id=g:3804296
Totumito	id=g:3804297
Fila Totumito	id=g:3804298
Quebrada Totumito	id=g:3804299
Quebrada Totumos	id=g:3804300
El Trabuco	id=g:3804301
Los Tres Palos	id=g:3804302
El Trigo	id=g:3804303
UrbanizaciónLa Trinidad	id=g:3804304
El Trompillo	id=g:3804305
Tucupe	id=g:3804306
Tucupe Arriba	id=g:3804307
Quebrada Tucurebe	id=g:3804308
Tucusiapón	id=g:3804309
Quebrada Tucusiapón	id=g:3804310
Cerro Tucusito	id=g:3804311
Tumuso	id=g:3804312
Alto Las Tunas	id=g:3804313
Turgua	id=g:3804314
Quebrada Turiepe	id=g:3804315
Urbanización Turpial	id=g:3804316
Urbanización Turumo	id=g:3804317
Turupa	id=g:3804318
Tusmare	id=g:3804319
Tusmare	id=g:3804320
La Unión	id=g:3804321
Urapal	id=g:3804322
Urape de Arriba	id=g:3804323
Quebrada Urape	id=g:3804324
Quebrada Urbanera	id=g:3804325
Caño Urbano	id=g:3804326
Cerros de Urbano	id=g:3804327
La Urbina	id=g:3804328
Urepe	id=g:3804329
La Vaca	id=g:3804330
Quebrada Valencia	id=g:3804331
Topo Valentinero	id=g:3804332
Valle Alto	id=g:3804333
Urbanización Valle Arriba	id=g:3804334
Urbanización Valle Fresco	id=g:3804335
Urbanización Valle Verde	id=g:3804336
El Vapor	id=g:3804337
Variante	id=g:3804338
Vega Arriba	id=g:3804339
Vega Larga	id=g:3804340
Los Vegotes	id=g:3804341
Quebrada Los Vegotes	id=g:3804342
El Venado	id=g:3804343
Fila Las Veras	id=g:3804344
Verde	id=g:3804345
Viboral	id=g:3804346
Fila El Viento	id=g:3804347
Quebrada La Virgen	id=g:3804348
Quebrada La Virgen	id=g:3804349
Hacienda Vista Linda	id=g:3804350
Urbanización Vista Unda	id=g:3804351
Volador	id=g:3804352
Cerro Volador	id=g:3804353
Vuelta Grande	id=g:3804354
Quebrada Yagrumal	id=g:3804355
Yaguapita	id=g:3804356
Quebrada Yaguapo	id=g:3804357
La Yuagara	id=g:3804358
Yuagas	id=g:3804359
Topo Las Yuagas	id=g:3804360
Quebrada La Yegua	id=g:3804361
Yumare	id=g:3804362
Zambrano	id=g:3804363
Zamora	id=g:3804364
Hacienda Zamurito	id=g:3804365
Pico Zamurito	id=g:3804366
Topo Zamuro	id=g:3804367
Zanjón Cocuy	id=g:3804368
Fila Zanjonote	id=g:3804369
Quebrada La Zorra	id=g:3804370
Cerro Zumbador	id=g:3804371
Fila Zumbador	id=g:3804372
Río Zumbador	id=g:3804373
Quebrada Caiza	id=g:3804374
Fundo Caja de Agua	id=g:3804375
Calabaza	id=g:3804376
Quebrada Caldera	id=g:3804377
Caño Caimán	id=g:3804378
Quebrada Calera	id=g:3804379
Lomas de Carrizal	id=g:3804380
Hacienda El Carmen	id=g:3804381
Caipauro	id=g:3804382
Quebrada Caldera	id=g:3804383
Caño Abejitas	id=g:3804384
Fundo Las Acacias	id=g:3804385
Sabanas de Acapulco	id=g:3804386
Fundo Los Aceites	id=g:3804387
Isla Aceitico	id=g:3804388
Las Adjuntas	id=g:3804389
Fundo Los Adornos	id=g:3804390
África	id=g:3804391
Caño La Agonía	id=g:3804392
Quebrada Agua Linda	id=g:3804393
Caño Agua Verde	id=g:3804394
Caño Agua Verde	id=g:3804395
Fundo Agua Verde	id=g:3804396
Caño de Agua	id=g:3804397
Caño de Agua	id=g:3804398
Caño de Agua	id=g:3804399
Fundo Aguaclara	id=g:3804400
Caño Aguaditas	id=g:3804401
Fundo Aguas Claras	id=g:3804402
Sabanas de Aguas Claras	id=g:3804403
Ahoga Gato	id=g:3804404
Los Albores	id=g:3804405
Sabanas de Las Alcancía	id=g:3804406
Sabanas de Alcornocal	id=g:3804407
Alcornocalito	id=g:3804408
Fundo Algarrobo	id=g:3804409
Fundo Algarrobo	id=g:3804410
Laguna Algarrobo	id=g:3804411
Fundo Algarrobote	id=g:3804412
Los Algodones	id=g:3804413
Fundo Algorrobito	id=g:3804414
Caño de Alma	id=g:3804415
Fundo Altamira	id=g:3804416
Fundo Altamira	id=g:3804417
Fundo Altamira	id=g:3804418
Finca La Amarilla	id=g:3804419
Caño Anaracana	id=g:3804420
Los Angelitos	id=g:3804421
Isla Angostura	id=g:3804422
Fundo La Apontera	id=g:3804423
Costa de Apure Seco	id=g:3804424
Río Apure Seco	id=g:3804425
Caño Apure Sequito	id=g:3804426
Costa Apure Sequito	id=g:3804427
Laguna Apure Viejo	id=g:3804428
Río Apure	id=g:3804429
Caño Apurito	id=g:3804430
Isla Apurito	id=g:3804431
Río Apurito	id=g:3804432
Araguaquén	id=g:3804433
Los Araguatos	id=g:3804434
Araguayuna	id=g:3804435
Araquero	id=g:3804436
Costa de Arauca	id=g:3804437
Costa de Arauca	id=g:3804438
Río Arauca	id=g:3804439
Ganaderlas Las Araucas	id=g:3804440
Arauquita	id=g:3804441
Caño La Arenosa	id=g:3804442
Esteros de La Arenosa	id=g:3804443
Laguna La Arenosa	id=g:3804444
Caño Arepital	id=g:3804445
Hato La Argentina	id=g:3804446
Río La Arichuna	id=g:3804447
Arichunita	id=g:3804448
Fundo Arismanga	id=g:3804449
Caño Arrecife	id=g:3804450
Laguna Arrecife	id=g:3804451
Fundo Arrecifes	id=g:3804452
Fundo Arrecifes	id=g:3804453
Costa de Los Arrieros	id=g:3804454
Sabanas de El Artahomero	id=g:3804455
Río Atamaca Viejo	id=g:3804456
Caño Atamaica	id=g:3804457
Costa de Atamaica	id=g:3804458
Caño Atamaiquita	id=g:3804459
Costa de Atamaiquita	id=g:3804460
Negro Atunero Caño	id=g:3804461
Fundo La Aurora	id=g:3804462
Caño Avileña	id=g:3804463
Caño Los Babillos	id=g:3804464
Caño El Babo	id=g:3804465
Caño Baecera	id=g:3804466
Balsa	id=g:3804467
Banco La Mona	id=g:3804468
Caño El Bandolero	id=g:3804469
Caño Báquira	id=g:3804470
Estrecho de Baraguan	id=g:3804471
Fundo La Barbada	id=g:3804472
Caño Los Barineses	id=g:3804473
Caño Barotal	id=g:3804474
Fundo Barotal	id=g:3804475
Laguna Los Barotes	id=g:3804476
Laguna La Barrancuda	id=g:3804477
Fundo El Barrial	id=g:3804478
Laguna Los Barriales	id=g:3804479
Barriatera	id=g:3804480
Caño Bartolero	id=g:3804481
Caño Becerra	id=g:3804482
Fundo La Becerra	id=g:3804483
Caño Los Becerros	id=g:3804484
Fundo Los Becerros	id=g:3804485
Laguna Los Becerros	id=g:3804486
Laguna La Begoña	id=g:3804487
Laguna Bejarazo	id=g:3804488
Bejuco de Mata	id=g:3804489
Bejuquero	id=g:3804490
Caño Bejuquero	id=g:3804491
Belén	id=g:3804492
Fundo Belén	id=g:3804493
Fundo Bella Vista	id=g:3804494
Hato Bella Vista	id=g:3804495
Fundo La Bendición	id=g:3804496
Laguna La Bendición	id=g:3804497
Caño Los Berraquitos	id=g:3804498
Bethel	id=g:3804499
Biruaca	id=g:3804500
Boca Botalón	id=g:3804501
Caño Boca Chica	id=g:3804502
Boca de Ciruelito	id=g:3804503
Caño Boca de Guarataro	id=g:3804505
Caño Boca de Lamedero	id=g:3804506
Boca de Los Caños	id=g:3804507
Fundo Boca de Los Caños	id=g:3804508
Boca de Rosita	id=g:3804509
Boca del Abra	id=g:3804510
Caño Boca del Boral	id=g:3804511
Caño Boca del Jobo	id=g:3804512
Boca El Saman	id=g:3804513
Boca La Colorada	id=g:3804514
La Bolina	id=g:3804515
Puerto Bolívar	id=g:3804516
Hacienda El Bolsillo	id=g:3804517
Fundo La Bonarza	id=g:3804518
Isla La Bonita	id=g:3804519
Caño Las Bonitas	id=g:3804520
Las Bonitas	id=g:3804521
Boquerón de Oira	id=g:3804522
Caño Boqueron	id=g:3804523
Caño Boquerones	id=g:3804524
Paso de Boquerones	id=g:3804525
Fundo El Boquete	id=g:3804526
Fundo Boral	id=g:3804527
Laguna Boral	id=g:3804528
Laguna El Boral	id=g:3804529
Fundo El Borracho	id=g:3804530
Quesera El Botalón	id=g:3804531
Botaloncito	id=g:3804532
Caño Botaloncito	id=g:3804533
Caño Botijones	id=g:3804534
Caño Bototico	id=g:3804535
Hato Bototico	id=g:3804536
Laguna Brava	id=g:3804537
Laguna Brava	id=g:3804538
Caño Bravo	id=g:3804539
Caño Brazo	id=g:3804540
El Brazo	id=g:3804541
Seco Brazo	id=g:3804542
La Brea	id=g:3804543
Fundo Las Brisas	id=g:3804544
Fundo Las Brisas	id=g:3804545
Las Brisas	id=g:3804546
Finca Las Brujas	id=g:3804547
Caño Bucaral	id=g:3804548
Fundo Bucaral	id=g:3804549
Paso Bucaral	id=g:3804550
Buena Vista	id=g:3804551
Buena Vista	id=g:3804552
Buena Vista	id=g:3804553
Fundo Buena Vista	id=g:3804554
Fundo Buena Vista	id=g:3804555
Fundo Buena Vista	id=g:3804556
Caño Buena Vista	id=g:3804557
Buenos Aires	id=g:3804558
Hato Buenos Aires	id=g:3804559
Sabanas de Buenos Aires	id=g:3804560
Río Burgua	id=g:3804561
Serranía de Burgua	id=g:3804562
Burgüita Abajo	id=g:3804563
Burgüita Arriba	id=g:3804564
Paso de Buritas	id=g:3804565
Burón	id=g:3804566
Paso de Burón	id=g:3804567
Fundo El Burro	id=g:3804568
Fundo El Burro	id=g:3804569
Laguna El Burro	id=g:3804570
Fundo La Busaca	id=g:3804571
La Busca	id=g:3804572
La Caña	id=g:3804573
Quesera La Caña	id=g:3804574
La Cañabrava	id=g:3804575
Las Cañabravas	id=g:3804576
Cañada Cañada Avileña	id=g:3804577
Caño La Cañada	id=g:3804578
Caño Cañafístola	id=g:3804579
Caño Cañafístola	id=g:3804580
Costa de Cañafístola	id=g:3804581
Laguna Cañafístola	id=g:3804582
Laguna Cañafístola	id=g:3804583
La Cañaflota	id=g:3804584
Costa Los Cañitos	id=g:3804585
Cañ Amarillo	id=g:3804586
Caño Caoba	id=g:3804587
Caño Dantas	id=g:3804588
Caño Caño de Agua	id=g:3804589
Caño Grande	id=g:3804590
Finca Caño Grande	id=g:3804591
Laguna Caño Hondo	id=g:3804592
Caño Rico	id=g:3804593
Caño Viejo	id=g:3804594
Fundo Los Caños	id=g:3804595
Los Caños	id=g:3804596
Laguna Los Caballos	id=g:3804597
Laguna Los Caballos	id=g:3804598
Montaña de Los Caballos	id=g:3804599
Cabuyare	id=g:3804600
Caño Cabuyare	id=g:3804601
Cabuyarito	id=g:3804602
Cachirulero	id=g:3804603
Caimán Bravo	id=g:3804604
Caño Caimán	id=g:3804605
Laguna Caimancito	id=g:3804606
Caño Los Caimanes	id=g:3804607
Caño Calaboceña	id=g:3804608
La Calceta	id=g:3804609
Caño Las Calcetas	id=g:3804610
Fundo Las Calcetas	id=g:3804611
Morichal Calzadillero	id=g:3804612
Fundo La Camarga	id=g:3804613
Fundo Camasas	id=g:3804614
Las Camasas	id=g:3804615
Caño Cambadero	id=g:3804616
El Cambur	id=g:3804617
Fundo Los Camorucos	id=g:3804618
Fundo Los Camorucos	id=g:3804619
Camoruquito	id=g:3804620
Caño Campo Alegre	id=g:3804621
Fundo Campo Alegre	id=g:3804622
Fundo Campo Alegre	id=g:3804623
Fundo Campo Alegre	id=g:3804624
Sabanas de Campo Alegre	id=g:3804625
Hato Campo Cedral	id=g:3804626
Hacienda Campo Hermoso	id=g:3804627
Campo Lindo	id=g:3804628
Caño Candelaria	id=g:3804629
Fundo La Candelaria	id=g:3804630
La Candeleria	id=g:3804631
La Candelaria	id=g:3804632
Caño Las Canoas	id=g:3804633
Laguna El Cantaro	id=g:3804634
La Cantaura	id=g:3804635
Caño Caoba	id=g:3804636
Los Caobos	id=g:3804637
Río Capanaro	id=g:3804638
La Capilla	id=g:3804639
El Capitan	id=g:3804640
Fundo Capitolio	id=g:3804641
Fundo El Capon	id=g:3804642
Cara de Rincón	id=g:3804643
Hato Carabalí	id=g:3804644
Fundo Carabao	id=g:3804645
Paso Las Caracaras	id=g:3804646
Fundo Los Caracoles	id=g:3804647
Caño Caral	id=g:3804648
El Caral	id=g:3804649
El Caral	id=g:3804650
Laguna La Carama	id=g:3804651
Paso Caramacate de San Luis	id=g:3804652
Caño Carascaras	id=g:3804653
Hato Cardonal	id=g:3804654
Sabanas de Cardonal	id=g:3804655
Cerro Carguata	id=g:3804656
Caño Caribe	id=g:3804657
Caño Caribe	id=g:3804658
Fundo El Caribe	id=g:3804659
Laguna El Caribe	id=g:3804660
Sabanas de El Caribe	id=g:3804661
Fundo Los Caricares	id=g:3804662
Caño Carito	id=g:3804663
Fundo Carpintero	id=g:3804664
Paso de Las Carretas	id=g:3804665
Fundo Carretero	id=g:3804666
Quebrada Colina	id=g:3804667
Fundo Casa de Zinc	id=g:3804668
Hato Casas Viejas	id=g:3804669
La Cascabel	id=g:3804670
Cascarón	id=g:3804671
Isla Cascarón	id=g:3804672
Caño Las Casitas	id=g:3804673
Hato El Casquillo	id=g:3804674
Fundo Castillito	id=g:3804675
Fundo Castillito	id=g:3804676
Caño Los Catalanes	id=g:3804677
Laguna La Catalina	id=g:3804678
Caño Catate	id=g:3804679
Costa de Caucagua	id=g:3804680
Fundo Caucagua	id=g:3804681
Caño Caucaguita	id=g:3804682
Caujarito	id=g:3804683
El Cedrito	id=g:3804684
Caño La Ceiba	id=g:3804685
Fundo La Ceiba	id=g:3804686
Fundo La Ceiba	id=g:3804687
Hato La Ceiba	id=g:3804688
La Ceiba	id=g:3804689
La Ceiba	id=g:3804690
Fundo La Ceibita	id=g:3804691
Médano Ceibita	id=g:3804692
Caño La Ceniza	id=g:3804693
Fundo La Ceniza	id=g:3804694
Fundo La Ceniza	id=g:3804695
El Cerezo	id=g:3804696
Cerro Los Cerritos	id=g:3804697
Boca de Chacero	id=g:3804698
Hato El Chacero	id=g:3804699
Fundo Chaparral	id=g:3804700
Fundo Chaparral	id=g:3804701
Hato El Chaparral	id=g:3804702
Sabanas de Chaparral	id=g:3804703
Chaparreño	id=g:3804704
Caño Los Chaparritos	id=g:3804705
Fundo Los Chaparritos	id=g:3804706
Boca de Chaparro	id=g:3804707
Fundo El Chaparro	id=g:3804708
Fundo El Chaparro	id=g:3804709
Charco Julio	id=g:3804710
El Charo	id=g:3804711
Caño La Charretera	id=g:3804712
Caño Chavero	id=g:3804713
Sabanas Las Chichitera	id=g:3804714
Sabanas La Chichitera	id=g:3804715
Fundo Chicuacal	id=g:3804716
Caño Los Chiguichigues	id=g:3804717
Fundo El Chigüire	id=g:3804718
Laguna El Chigüire	id=g:3804719
El Chino	id=g:3804720
Los Chinos	id=g:3804721
Río Chiquito	id=g:3804722
El Chircal	id=g:3804723
Laguna El Chirel	id=g:3804724
La Chiricoa	id=g:3804725
Montaña La Chiricoa	id=g:3804726
Caño Chiriguito	id=g:3804727
Paso de La Chorrera	id=g:3804728
Caño El Chorro	id=g:3804729
Fundo Chupadero	id=g:3804730
Médanos de Chupadero	id=g:3804731
Boca de Cinaruco	id=g:3804732
Paso de Cinaruco	id=g:3804733
Río Cinaruco	id=g:3804734
Paso de La Cipriana	id=g:3804735
Caño Ciruelito	id=g:3804736
Caño Claro	id=g:3804737
Fundo Los Clavellinos	id=g:3804738
Caño Cobalongo	id=g:3804739
Caño La Cochina de la Pica	id=g:3804740
Fundo La Cochina	id=g:3804741
Fundo Coco de Mono	id=g:3804742
Hato Coco de Mono	id=g:3804743
Laguna Coco de Mono	id=g:3804744
Laguna Coco de Mono	id=g:3804745
El Coco	id=g:3804746
Fundo El Coco	id=g:3804747
Finca Los Cocos	id=g:3804748
Paso de La Cocuiza	id=g:3804749
Las Colonias	id=g:3804750
