Fundo Las Moritas	id=g:3635650
El Pato	id=g:3642185
El Pato	id=g:3642186
El Pato	id=g:3642187
El Patillo	id=g:3642188
El Patillo	id=g:3642189
El Pastoreo	id=g:3642190
El Paso Real	id=g:3642191
El Paso Real	id=g:3642192
El Paso Real	id=g:3642193
El Paso Diablo	id=g:3642194
El Paso de Mayori	id=g:3642195
El Paso de Los Píritus	id=g:3642196
El Paso de Los Conucos	id=g:3642197
El Paso del Jobo	id=g:3642198
Caño Paso del Diablo	id=g:3642199
El Paso de La Fortuna	id=g:3642200
El Paso	id=g:3642201
El Paso	id=g:3642202
El Paso	id=g:3642203
El Paso	id=g:3642204
El Paso	id=g:3642205
Fundo El Pasmo	id=g:3642206
El Pasmo	id=g:3642207
El Pasadero	id=g:3642208
El Paruro	id=g:3642209
El Partir	id=g:3642210
El Pardillero	id=g:3642211
El Pardillal	id=g:3642212
Loma El Páramo	id=g:3642213
El Páramo	id=g:3642214
El Paramo	id=g:3642215
El Páramo	id=g:3642216
El Páramo	id=g:3642217
El Páramo	id=g:3642218
El Páramo	id=g:3642219
Fila El Paramito	id=g:3642220
El Paramito	id=g:3642221
Cerro El Paramillo	id=g:3642222
El Paramadero	id=g:3642223
Fundo El Paraíso	id=g:3642224
Fundo El Paraíso	id=g:3642225
Caño El Paraíso	id=g:3642226
Paraíso	id=g:3642227
El Paraíso	id=g:3642228
El Paraíso	id=g:3642229
El Paraiso	id=g:3642230
El Paraiso	id=g:3642231
El Paraíso	id=g:3642232
El Paraíso	id=g:3642233
El Paraiso	id=g:3642234
El Paraíso	id=g:3642235
Quebrada El Paradero	id=g:3642236
Loma El Paradero	id=g:3642237
Fundo El Paradero	id=g:3642238
Fundo El Paradero	id=g:3642239
El Paradero	id=g:3642240
Paradero	id=g:3642241
Hato El Paradero	id=g:3642242
El Paradero	id=g:3642243
El Paradero	id=g:3642244
El Paradero	id=g:3642245
El Paradero	id=g:3642246
El Paradero	id=g:3642247
El Paradero	id=g:3642248
El Paradero	id=g:3642249
Fundo El Paradero	id=g:3642250
Topo El Paperudo	id=g:3642251
Cerro El Papelón	id=g:3642252
El Papayo	id=g:3642253
El Papayo	id=g:3642254
El Papayo	id=g:3642255
El Pao Viejo	id=g:3642256
El Pao de La Fortuna	id=g:3642257
Río El Pao	id=g:3642258
Hato El Pao	id=g:3642259
El Pao	id=g:3642260
El Pao	id=g:3642261
El Pao	id=g:3642262
El Pao	id=g:3642263
El Pao	id=g:3642264
El Pantano	id=g:3642265
El Pantano	id=g:3642266
El Pantano	id=g:3642267
Quebrada El Pando	id=g:3642268
El Pando	id=g:3642269
El Pandito	id=g:3642270
El Pánamo	id=g:3642271
Río El Pamar	id=g:3642272
El Palmar	id=g:3642273
Hato El Palote	id=g:3642274
El Palote	id=g:3642275
El Palote	id=g:3642276
El Palote	id=g:3642277
El Palote	id=g:3642278
El Palote	id=g:3642279
El Palotal	id=g:3642280
El Palotal	id=g:3642281
El Palotal	id=g:3642282
El Palotal	id=g:3642283
El Palomo	id=g:3642284
El Palo	id=g:3642285
El Palmito	id=g:3642286
El Palmichoso	id=g:3642287
El Palmichoso	id=g:3642288
El Palmichero	id=g:3642289
El Palmero	id=g:3642290
El Palmero	id=g:3642291
El Palmer	id=g:3642292
El Palmarito	id=g:3642293
El Palmarito	id=g:3642294
El Palmarito	id=g:3642295
Sabanas El Palmar	id=g:3642296
Quebrada El Palmar	id=g:3642297
Quebrada El Palmar	id=g:3642298
Quebrada El Palmar	id=g:3642299
Quebrada El Palmar	id=g:3642300
Morro El Palmar	id=g:3642301
Laguna El Palmar	id=g:3642302
Hato El Palmar	id=g:3642303
Hato El Palmar	id=g:3642304
Hato El Palmar	id=g:3642305
Hato El Palmar	id=g:3642306
Hacienda El Palmar	id=g:3642307
Fila El Palmar	id=g:3642308
Cerro El Palmar	id=g:3642309
Cerro El Palmar	id=g:3642310
El Palmar	id=g:3642311
El Palmar	id=g:3642312
El Palmar	id=g:3642313
El Palmar	id=g:3642314
El Palmar	id=g:3642315
El Palmar	id=g:3642316
El Palmar	id=g:3642317
El Palmar	id=g:3642318
El Palmar	id=g:3642319
El Palmar	id=g:3642320
El Palmar	id=g:3642321
El Palmar	id=g:3642322
El Palmar	id=g:3642323
El Palmar	id=g:3642324
El Palmar	id=g:3642325
El Palmar	id=g:3642326
El Palmar	id=g:3642327
El Palmar	id=g:3642328
El Palmar	id=g:3642329
El Palmar	id=g:3642330
El Palmar	id=g:3642331
El Palmar	id=g:3642332
El Palmar de La Copé	id=g:3642333
El Palmar	id=g:3642334
El Palmar	id=g:3642335
El Palmar	id=g:3642336
Punta El Palito	id=g:3642337
Caño El Palito	id=g:3642338
Caño El Palito	id=g:3642339
El Palito	id=g:3642340
El Palito	id=g:3642341
El Palito	id=g:3642342
El Palito	id=g:3642343
El Palito	id=g:3642344
Laguna El Palital	id=g:3642345
El Palenque	id=g:3642346
El Palaciero	id=g:3642347
El Pajón	id=g:3642348
El Pajón	id=g:3642349
El Pájaro	id=g:3642350
El Pájaro	id=g:3642351
Páramo El Pajarito	id=g:3642352
Cerro El Pajarito	id=g:3642353
El Pajarito	id=g:3642354
Caño El Paíto	id=g:3642355
El Paíto	id=g:3642356
El Paíto	id=g:3642357
El Paisaje	id=g:3642358
Laguna El Pailón	id=g:3642359
Fila El Pailón	id=g:3642360
El Pagüey	id=g:3642361
Isla El Padre	id=g:3642362
Isla El Padre	id=g:3642363
Caño El Padre	id=g:3642364
Caño El Padre	id=g:3642365
El Padre	id=g:3642366
El Padre	id=g:3642367
El Padre	id=g:3642368
El Padre	id=g:3642369
Quebrada El Pabellón	id=g:3642370
El Oveño	id=g:3642371
Ciénaga El Ostional	id=g:3642372
Boca El Ostión	id=g:3642373
Topo El Oso	id=g:3642374
Río El Oso	id=g:3642375
Río El Oso	id=g:3642376
Hato El Oso	id=g:3642377
Filo El Oso	id=g:3642378
Cerro El Oso	id=g:3642379
Caño El Oso	id=g:3642380
El Oso	id=g:3642381
El Oso	id=g:3642382
El Oso	id=g:3642383
El Oso	id=g:3642384
El Oso	id=g:3642385
El Oso	id=g:3642386
El Oso	id=g:3642387
Cerro El Oscurote	id=g:3642388
El Oscurito	id=g:3642389
Elorza	id=g:3642390
Elorza	id=g:3642391
El Orozouero	id=g:3642392
Laguna El Onoto	id=g:3642393
El Onoto	id=g:3642394
El Onoto	id=g:3642395
Hacienda El Olivo	id=g:3642396
El Olivo	id=g:3642397
El Olivo	id=g:3642398
El Olivo	id=g:3642399
El Olivo	id=g:3642400
El Olivo	id=g:3642401
El Olimpo	id=g:3642402
Hato El Ojo de Agua	id=g:3642403
El Ojo de Agua	id=g:3642404
El Ocumo	id=g:3642405
Cerro El Oculto	id=g:3642406
El Oculto	id=g:3642407
El Oasis	id=g:3642408
El Nula	id=g:3642409
El Nuevo Mundo	id=g:3642410
El Nueve y Medio	id=g:3642411
Páramo El Novillo	id=g:3642412
Cerro El Novillo	id=g:3642413
Cerro El Novillo	id=g:3642414
El Norte	id=g:3642415
El Nogal	id=g:3642416
El Níspero	id=g:3642417
El Nievero	id=g:3642418
El Nievero	id=g:3642419
El Nietico	id=g:3642420
El Nietero	id=g:3642421
Fundo El Nido	id=g:3642422
El Nicual	id=g:3642423
Quebrada El Negro	id=g:3642424
Cerro El Negro	id=g:3642425
El Negro	id=g:3642426
El Negro	id=g:3642427
El Negro	id=g:3642428
El Negro	id=g:3642429
El Negro	id=g:3642430
El Negro	id=g:3642431
El Negrito	id=g:3642432
El Navete	id=g:3642433
El Navero	id=g:3642434
Caño El Ñaure	id=g:3642435
El Ñaure	id=g:3642436
El Naranjo	id=g:3642437
El Naranjo	id=g:3642438
El Naranjo	id=g:3642439
El Naranjo	id=g:3642440
El Naranjo	id=g:3642441
Punta El Naranjito	id=g:3642442
El Naranjito	id=g:3642443
El Naranjal	id=g:3642444
El Naranjal	id=g:3642445
El Naranjal	id=g:3642446
El Naipe	id=g:3642447
El Muro	id=g:3642448
Caño El Murciélago	id=g:3642449
El Munsal	id=g:3642450
Fila El Muñeco	id=g:3642451
Cerro El Muñeco	id=g:3642452
El Muñeco	id=g:3642453
El Multado	id=g:3642454
El Mulato	id=g:3642455
Sabanas El Muerto	id=g:3642456
Río El Muerto	id=g:3642457
Punta El Muerto	id=g:3642458
Montañas El Muerto	id=g:3642459
Fundo El Muerto	id=g:3642460
Caño El Muerto	id=g:3642461
Caño El Muerto	id=g:3642462
El Muerto	id=g:3642463
El Muerto	id=g:3642464
El Muerto	id=g:3642465
El Muerto	id=g:3642466
El Muerto	id=g:3642467
El Muerto	id=g:3642468
El Muerto	id=g:3642469
El Muerto	id=g:3642470
El Muerto	id=g:3642471
El Muerto	id=g:3642472
El Muerto	id=g:3642473
El Muerto	id=g:3642474
Caño El Muertico	id=g:3642475
Caño El Muertico	id=g:3642476
El Muertico	id=g:3642477
El Muertico	id=g:3642478
El Muertico	id=g:3642479
El Muelle	id=g:3642480
Cerro El Muco	id=g:3642481
El Mucal	id=g:3642482
Quebrada El Muago	id=g:3642483
El Moyepo	id=g:3642484
Cerro El Motúo	id=g:3642485
El Motivo	id=g:3642486
El Motero	id=g:3642487
El Motero	id=g:3642488
Quebrada El Mostrenco	id=g:3642489
El Mostazal	id=g:3642490
Hato El Mosquito	id=g:3642491
El Mosquito	id=g:3642492
El Morto de Barcelona	id=g:3642493
El Mortino	id=g:3642494
Hacienda El Morrongo	id=g:3642495
Cerro El Morrón	id=g:3642496
El Morro de Barcelona	id=g:3642497
El Morrocoy	id=g:3642498
El Morrocoy	id=g:3642499
Topo El Morro	id=g:3642500
Punta El Morro	id=g:3642501
Punta El Morro	id=g:3642502
Cerro El Morro	id=g:3642503
El Morro	id=g:3642504
El Morro	id=g:3642505
El Morro	id=g:3642506
El Morro	id=g:3642507
El Morro	id=g:3642508
Cerro El Morrito	id=g:3642509
El Morrito	id=g:3642510
El Morrito	id=g:3642511
El Morrito	id=g:3642512
Fundo El Moriche	id=g:3642513
El Moriche	id=g:3642514
El Moriche	id=g:3642515
Caño El Morichal	id=g:3642516
El Morichal	id=g:3642517
El Morenal	id=g:3642518
El Moralito	id=g:3642519
El Moraleño	id=g:3642520
El Moral	id=g:3642521
El Moporo	id=g:3642522
Río El Mono	id=g:3642523
Punta El Mono	id=g:3642524
Morichal El Mono	id=g:3642525
Fila El Mono	id=g:3642526
Cerro El Mono	id=g:3642527
El Mono	id=g:3642528
El Mono	id=g:3642529
El Mono	id=g:3642530
El Mono	id=g:3642531
El Mongo	id=g:3642532
El Monero	id=g:3642533
Río El Molino	id=g:3642534
Quebrada El Molino	id=g:3642535
Quebrada El Molino	id=g:3642536
Fundo El Molino	id=g:3642537
Fundo El Molino	id=g:3642538
El Molino	id=g:3642539
El Molino	id=g:3642540
El Molino	id=g:3642541
El Molino	id=g:3642542
El Molino	id=g:3642543
El Molinete	id=g:3642544
El Molino	id=g:3642545
Quebrada El Mojón	id=g:3642546
Quebrada El Mojo	id=g:3642547
Serranía El Mogote	id=g:3642548
Hato El Mogote	id=g:3642549
Fundo El Mogote	id=g:3642550
Fundo El Mogote	id=g:3642551
Hato El Modelo	id=g:3642552
Caño El Moco	id=g:3642553
Caño El Moco	id=g:3642554
El Mocho	id=g:3642555
El Misterio	id=g:3642556
El Mirador	id=g:3642557
Quebrada El Minanón	id=g:3642558
El Milano	id=g:3642559
El Milagro Uno	id=g:3642560
El Milagro Dos	id=g:3642561
Sabanas El Milagro	id=g:3642562
Fundo El Milagro	id=g:3642563
Fundo El Milagro	id=g:3642564
Fundo El Milagro	id=g:3642565
Fundo El Milagro	id=g:3642566
El Milagro	id=g:3642567
El Milagro	id=g:3642568
El Milagro	id=g:3642569
El Milagro	id=g:3642570
El Milagro	id=g:3642571
El Milagro	id=g:3642572
El Milagro	id=g:3642573
El Milagro	id=g:3642574
El Milagro	id=g:3642575
El Milagro	id=g:3642576
El Milagro	id=g:3642577
El Milagro	id=g:3642578
El Milagro	id=g:3642579
El Milagro	id=g:3642580
El Milagro	id=g:3642581
El Milagro	id=g:3642582
El Milagro	id=g:3642583
El Mijaguito	id=g:3642584
Hato El Míedo	id=g:3642585
El Miamo	id=g:3642586
El Meteral	id=g:3642587
Cerro El Meson	id=g:3642588
Sabanas El Mesero	id=g:3642589
Quebrada El Merey	id=g:3642590
Morichal El Merey	id=g:3642591
Hato El Merey	id=g:3642592
Hato El Merey	id=g:3642593
El Merey	id=g:3642594
El Merey	id=g:3642595
El Merey	id=g:3642596
El Merey	id=g:3642597
El Merey	id=g:3642598
El Merey	id=g:3642599
El Merey	id=g:3642600
El Merey	id=g:3642601
El Merey	id=g:3642602
El Merey	id=g:3642603
El Merey	id=g:3642604
El Merey	id=g:3642605
Chaguaramas	id=g:3642606
El Merey	id=g:3642607
El Merey	id=g:3642608
El Merey	id=g:3642609
El Merey	id=g:3642610
El Merecural	id=g:3642611
El Menito	id=g:3642612
El Menito	id=g:3642613
El Mene del Río	id=g:3642614
Río El Mene	id=g:3642615
Río El Mene	id=g:3642616
El Mene	id=g:3642617
El Mene	id=g:3642618
El Mene	id=g:3642619
Hato El Mendero	id=g:3642620
Hato El Mendero	id=g:3642621
El Membrillo	id=g:3642622
Hato El Melero	id=g:3642623
El Melero	id=g:3642624
Hato El Melado	id=g:3642625
El Mejo	id=g:3642626
Hacienda El Medio	id=g:3642627
Caño El Medio	id=g:3642628
El Medio	id=g:3642629
Sabañas El Médano	id=g:3642630
Hato El Médano	id=g:3642631
Fundo El Médano	id=g:3642632
El Médano	id=g:3642633
El Médano	id=g:3642634
El Médano	id=g:3642635
Cerro El Mayal	id=g:3642636
Caño El Mayal	id=g:3642637
El Maute	id=g:3642638
El Mauno	id=g:3642639
El Matrimonio	id=g:3642640
El Mato	id=g:3642641
Fundo El Matías	id=g:3642642
Hacienda El Matapalo	id=g:3642643
Caño El Matal	id=g:3642644
El Matacán	id=g:3642645
El Matacán	id=g:3642646
El Masparro	id=g:3642647
El Masparrito	id=g:3642648
El Martinero	id=g:3642649
El Martinero	id=g:3642650
El Martinero	id=g:3642651
Laguna El Martillo	id=g:3642652
El Martillo	id=g:3642653
El Marquito	id=g:3642654
El Márquez	id=g:3642655
El Marquero	id=g:3642656
El Marite	id=g:3642657
El Marfil	id=g:3642658
Caño El Marco	id=g:3642659
El Mapurito	id=g:3642660
Quebrada El Mapuey	id=g:3642661
El Maporal	id=g:3642662
El Maporal	id=g:3642663
El Maporal	id=g:3642664
El Manzano	id=g:3642665
Fundo El Manteco	id=g:3642666
El Manteco	id=g:3642667
El Manteco	id=g:3642668
El Manteco	id=g:3642669
El Manteco	id=g:3642670
El Manteco	id=g:3642671
El Manteco	id=g:3642672
El Manteco	id=g:3642673
El Manguito	id=g:3642674
El Manojal	id=g:3642675
El Manire	id=g:3642676
El Manire	id=g:3642677
El Manilla	id=g:3642678
Fundo El Manguito Montoyero	id=g:3642679
Hato El Manguito Cayetanero	id=g:3642680
El Manguito	id=g:3642681
El Manguito	id=g:3642682
El Manguito	id=g:3642683
El Manguito	id=g:3642684
El Manguito	id=g:3642685
El Manguito	id=g:3642686
El Manguito	id=g:3642687
El Manguito	id=g:3642688
El Manguito	id=g:3642689
El Manguito	id=g:3642690
El Manguito	id=g:3642691
El Manguito	id=g:3642692
El Manguito	id=g:3642693
El Manguito	id=g:3642694
El Manguito	id=g:3642695
El Manguito	id=g:3642696
Fundo El Mangon	id=g:3642697
El Mango de Ocoita	id=g:3642698
Río El Mango	id=g:3642699
Laguna El Mango	id=g:3642700
Hacienda El Mango	id=g:3642701
Cerro El Mango	id=g:3642702
Cerro El Mango	id=g:3642703
Caño El Mango	id=g:3642704
El Mango	id=g:3642705
El Mango	id=g:3642706
El Mango	id=g:3642707
El Mango	id=g:3642708
El Mango	id=g:3642709
El Mango	id=g:3642710
Corral El Mangle	id=g:3642711
Isla El Manglar	id=g:3642712
El Manglar	id=g:3642713
El Manglar	id=g:3642714
El Manglar	id=g:3642715
El Mangal	id=g:3642716
El Mamoncito	id=g:3642717
El Mamonal del Guamo	id=g:3642718
Fundo El Mamonal	id=g:3642719
Laguna El Mamón	id=g:3642720
Isla El Mamón	id=g:3642721
Hato El Mamón	id=g:3642722
Fundo El Mamon	id=g:3642723
Cerro El Mamón	id=g:3642724
Caño El Mamón	id=g:3642725
El Mamón	id=g:3642726
El Mamón	id=g:3642727
El Mamón	id=g:3642728
El Mamón	id=g:3642729
El Mamón	id=g:3642730
El Mamón	id=g:3642731
El Mamón	id=g:3642732
El Mamón	id=g:3642733
El Mamón	id=g:3642734
El Mamón	id=g:3642735
El Mamón	id=g:3642736
El Mamón	id=g:3642737
El Mamón	id=g:3642738
El Mamón	id=g:3642739
El Mamón	id=g:3642740
El Mamón	id=g:3642741
El Mamón	id=g:3642742
El Mamón	id=g:3642743
El Mamón	id=g:3642744
El Mamón	id=g:3642745
El Mamón	id=g:3642746
El Mamon	id=g:3642747
El Mamón	id=g:3642748
El Mamón	id=g:3642749
Quebrada El Mamey	id=g:3642750
El Mamey	id=g:3642751
El Maluco	id=g:3642752
El Malpaso	id=g:3642753
Río El Malo	id=g:3642754
Fila El Malecón	id=g:3642755
Quebrada El Majomo	id=g:3642756
Hato El Majomo	id=g:3642757
El Majomo	id=g:3642758
Hacienda El Majagual	id=g:3642759
El Majagua	id=g:3642760
El Maitero	id=g:3642761
Hato El Mahomo	id=g:3642762
El Mahomo	id=g:3642763
El Mahoma	id=g:3642764
Punta El Maguey	id=g:3642765
El Maguey	id=g:3642766
El Maguey	id=g:3642767
Hato El Magual	id=g:3642768
El Maco	id=g:3642769
El Maco	id=g:3642770
El Macle	id=g:3642771
El Macizo	id=g:3642772
Quebrada El Macho	id=g:3642773
Quebrada El Macho	id=g:3642774
Fila El Macho	id=g:3642775
Cerro El Macho	id=g:3642776
Cerro El Macho	id=g:3642777
El Macho	id=g:3642778
El Macho	id=g:3642779
El Macho	id=g:3642780
El Macho	id=g:3642781
Quebrada El Machete	id=g:3642782
Hato El Machete	id=g:3642783
Fundo El Machete	id=g:3642784
Fila El Machete	id=g:3642785
El Machete	id=g:3642786
El Machete	id=g:3642787
El Macal	id=g:3642788
El Luquero	id=g:3642789
Fundo El Lunero	id=g:3642790
El Lunero	id=g:3642791
Fundo El Lugareño	id=g:3642792
Hato El Lucero	id=g:3642793
El Lucero	id=g:3642794
El Lucero	id=g:3642795
El Lucero	id=g:3642796
Quebrada El Loro	id=g:3642797
Cerro El Loro	id=g:3642798
El Loro	id=g:3642799
El Loro	id=g:3642800
El Loro	id=g:3642801
Fila El Lorito	id=g:3642802
El Loco	id=g:3642803
Cerro El Lobo	id=g:3642804
Punta El Llorón	id=g:3642805
El Llano	id=g:3642806
El Llano	id=g:3642807
El Llano	id=g:3642808
El Llanito	id=g:3642809
El Llanito	id=g:3642810
El Llanero	id=g:3642811
Hato El Lirio	id=g:3642812
El Lirial	id=g:3642813
Río El Lindero	id=g:3642814
Río El Lindero	id=g:3642815
Hato El Lindero	id=g:3642816
Hato El Lindero	id=g:3642817
Fundo El Lindero	id=g:3642818
El Lindero	id=g:3642819
El Lindero	id=g:3642820
El Lindero	id=g:3642821
El Limón	id=g:3642822
Topo El Limón	id=g:3642823
Río El Limón	id=g:3642824
Quebrada El Limon	id=g:3642825
Fila El Limón	id=g:3642826
Cerro El Limón	id=g:3642827
Cerro El Limón	id=g:3642828
El Limón	id=g:3642829
El Limón	id=g:3642830
El Limón	id=g:3642831
El Limón	id=g:3642832
El Limón	id=g:3642833
El Limón	id=g:3642834
El Limón	id=g:3642835
El Limón	id=g:3642836
El Limón	id=g:3642837
El Limón	id=g:3642838
El Limón	id=g:3642839
El Limón	id=g:3642840
El Limón	id=g:3642841
El Limón	id=g:3642842
El Limón	id=g:3642843
El Limón	id=g:3642844
El Limón	id=g:3642845
El Limón	id=g:3642846
El Limón	id=g:3642847
El Limón	id=g:3642848
El Limon	id=g:3642849
El Libertador AB	id=g:3642850
El Líbano	id=g:3642851
El Letrero	id=g:3642852
Sabana El Leonero	id=g:3642853
Pico El León	id=g:3642854
El León	id=g:3642855
El León	id=g:3642856
El León	id=g:3642857
El Lechozal	id=g:3642858
El Lechoso	id=g:3642859
Fundo El Lechero	id=g:3642860
El Lazo	id=g:3642861
El Laysme	id=g:3642862
El Layero	id=g:3642863
El Laurel	id=g:3642864
El Laurel	id=g:3642865
El Laurel	id=g:3642866
El Latón	id=g:3642867
El Latón	id=g:3642868
Fundo El Lareno	id=g:3642869
Punta El Lance	id=g:3642870
El Lamedero	id=g:3642871
Páramo El Lajón	id=g:3642872
Caño El Lajero	id=g:3642873
El Lagunon	id=g:3642874
El Lagunero	id=g:3642875
El Laguatal	id=g:3642876
El Ladrillo	id=g:3642877
El Laberinto	id=g:3642878
El Laberinto	id=g:3642879
El Laberinto	id=g:3642880
El Laberinto	id=g:3642881
El Kilometro Cincuenta y Dos	id=g:3642882
Quebrada El Juso	id=g:3642883
El Juso	id=g:3642884
Quebrada El Juruá	id=g:3642885
El Juquero	id=g:3642886
El Junquito	id=g:3642887
El Junquito	id=g:3642888
El Junco	id=g:3642889
El Junco	id=g:3642890
El Junco	id=g:3642891
El Juncal	id=g:3642892
El Juncal	id=g:3642893
El Juncal	id=g:3642894
Quebrada El Judío	id=g:3642895
Filo El Judío	id=g:3642896
El Juanico	id=g:3642897
El Juanchero	id=g:3642898
El José	id=g:3642899
El Jordanero	id=g:3642900
El Jordan	id=g:3642901
El Jordán	id=g:3642902
Quebrada El Joque	id=g:3642903
El Joque	id=g:3642904
El Jopal	id=g:3642905
Quebrada El Jobo	id=g:3642906
Paso El Jobo	id=g:3642907
Hato El Jobo	id=g:3642908
Campo El Jobo	id=g:3642909
El Jobo	id=g:3642910
El Jobo	id=g:3642911
El Jobo	id=g:3642912
El Jobo	id=g:3642913
El Jobo	id=g:3642914
El Jobo	id=g:3642915
El Jobo	id=g:3642916
El Jobo	id=g:3642917
El Jobo	id=g:3642918
Punta El Jobito	id=g:3642919
Fundo El Jobito	id=g:3642920
Caño El Jobito	id=g:3642921
El Jóbito	id=g:3642922
El Jobito	id=g:3642923
El Jobito	id=g:3642924
El Jobero	id=g:3642925
El Jobal de Monte Oscuro	id=g:3642926
Isla El Jobal	id=g:3642927
Hato El Jobal	id=g:3642928
Caño El Jobal	id=g:3642929
El Jobal	id=g:3642930
El Jobal	id=g:3642931
El Jobal	id=g:3642932
El Jobal	id=g:3642933
El Jobal	id=g:3642934
El Jobal	id=g:3642935
El Jobal	id=g:3642936
El Jobal	id=g:3642937
El Jobal	id=g:3642938
El Jobal	id=g:3642939
El Jobal	id=g:3642940
El Jobal	id=g:3642941
El Jesús	id=g:3642942
El Jesús	id=g:3642943
El Jenjibre	id=g:3642944
Fila El Jebito	id=g:3642945
Quebrada Troncón	id=g:3642946
El Jebe	id=g:3642947
El Jebe	id=g:3642948
El Jazmín	id=g:3642949
Quebrada El Javillal	id=g:3642950
Quebrada El Jaujal	id=g:3642951
Laguna El Jato	id=g:3642952
Morro El Jarro	id=g:3642953
El Jarillo	id=g:3642954
Ciénaga El Jardín	id=g:3642955
El Jardín	id=g:3642956
El Japón	id=g:3642957
El Jajatal	id=g:3642958
El Jaito	id=g:3642959
El Jagüito	id=g:3642960
El Jabón	id=g:3642961
Quebrada El Jabillo	id=g:3642962
Lago El Jabillo	id=g:3642963
El Jabillo	id=g:3642964
El Jabillo	id=g:3642965
El Jabillo	id=g:3642966
El Jabillal	id=g:3642967
El Jabillal	id=g:3642968
El Islote	id=g:3642969
Morichal El Isleño	id=g:3642970
Fundo El Isleño	id=g:3642971
Embalse El Isiro	id=g:3642972
El Isiro	id=g:3642973
El Ingenio	id=g:3642974
El Ingeniero	id=g:3642975
Quebrada El Infierno	id=g:3642976
Punta El Infierno	id=g:3642977
Morichal El Infierno	id=g:3642978
El Infierno	id=g:3642979
El Infierno	id=g:3642980
El Infierno	id=g:3642981
El Infiernito	id=g:3642982
El Indultado	id=g:3642983
Hato El Increíble	id=g:3642984
Fundo El Increíble	id=g:3642985
El Incendio	id=g:3642986
El Imperio	id=g:3642987
El Idilio	id=g:3642988
Hato El Hueso	id=g:3642989
El Hueso	id=g:3642990
Fundo El Huésero	id=g:3642991
El Huepo	id=g:3642992
Río El Hoyo	id=g:3642993
El Hoyo	id=g:3642994
El Hoyo	id=g:3642995
El Hoyo	id=g:3642996
El Hoyo	id=g:3642997
El Hoyito	id=g:3642998
El Hoyito	id=g:3642999
El Hortelguero	id=g:3643000
Pico El Horno	id=g:3643001
El Horno	id=g:3643002
El Horno	id=g:3643003
El Hornito	id=g:3643004
El Hornito	id=g:3643005
El Hormiguero	id=g:3643006
Punta El Horcón	id=g:3643007
El Horcón	id=g:3643008
Isla El Horno	id=g:3643009
El Higuerote	id=g:3643010
Loma El Hierro	id=g:3643011
El Hierro	id=g:3643012
Morichal El Hervidero	id=g:3643013
El Herredero	id=g:3643014
Quebrada El Helechal	id=g:3643015
El Helechal	id=g:3643016
El Helechal	id=g:3643017
Quebrada El Hato	id=g:3643018
Quebrada El Hato	id=g:3643019
Fundo El Hato	id=g:3643020
El Hato	id=g:3643021
El Hato	id=g:3643022
El Hato	id=g:3643023
El Hato	id=g:3643024
El Hato	id=g:3643025
El Hato	id=g:3643026
El Hato	id=g:3643027
Cerro El Hatillo	id=g:3643028
Cerro El Hatillo	id=g:3643029
El Hatillo	id=g:3643030
