City of Macon	id=g:7164125
City of Okeechobee	id=g:7169996
City of Okolona	id=g:7169997
City of Ola	id=g:7169998
City of Old Brownsboro Place	id=g:7169999
City of Oldsmar	id=g:7170000
City of Olive Hill	id=g:7170001
City of Oliver	id=g:7170002
City of Omega	id=g:7170003
City of Opelika	id=g:7170004
City of Oppelo	id=g:7170005
City of Orange Beach	id=g:7170006
City of Orchard Grass Hills	id=g:7170007
City of Orlando	id=g:7170008
City of Orlinda	id=g:7170009
City of Ormond Beach	id=g:7170010
City of Owensboro	id=g:7170011
City of Owenton	id=g:7170012
City of Owingsville	id=g:7170013
City of Oxford	id=g:7170014
City of Oxford	id=g:7170015
City of Oxford	id=g:7170016
City of Ozark	id=g:7170017
City of Paducah	id=g:7170018
City of Pahokee	id=g:7170020
City of Paintsville	id=g:7170021
City of Palatka	id=g:7170022
City of Palestine	id=g:7170023
City of Palm Bay	id=g:7170024
City of Palm Beach Gardens	id=g:7170025
City of Palm Coast	id=g:7170026
City of Palmetto	id=g:7170027
City of Palmetto	id=g:7170028
City of Pangburn	id=g:7170029
City of Paragould	id=g:7170030
City of Paris	id=g:7170031
City of Paris	id=g:7170032
City of Park City	id=g:7170033
City of Park Hills	id=g:7170034
City of Park Lake (historical)	id=g:7170035
City of Parkdale	id=g:7170036
City of Parker	id=g:7170037
City of Parkers Crossroads	id=g:7170038
City of Parkin	id=g:7170039
City of Parkway Village	id=g:7170040
City of Parsons	id=g:7170041
City of Patterson	id=g:7170042
City of Pavo	id=g:7170043
City of Payne	id=g:7170044
City of Pea Ridge	id=g:7170045
City of Peach Orchard	id=g:7170047
City of Pearl	id=g:7170048
City of Pearson	id=g:7170049
City of Pelham	id=g:7170050
City of Pembroke	id=g:7170051
City of Pembroke	id=g:7170052
City of Pensacola	id=g:7170053
City of Perry	id=g:7170054
City of Perryville	id=g:7170055
City of Perryville	id=g:7170056
City of Petal	id=g:7170057
City of Pewee Valley	id=g:7170058
City of Philadelphia	id=g:7170059
City of Pigeon Forge	id=g:7170060
City of Pikeville	id=g:7170061
City of Pikeville	id=g:7170062
City of Pine Bluff	id=g:7170063
City of Pine Lake	id=g:7170064
City of Pinellas Park	id=g:7170065
City of Pineville	id=g:7170066
City of Pioneer Village	id=g:7170067
City of Pippa Passes	id=g:7170068
City of Plainview	id=g:7170069
City of Plainview	id=g:7170070
City of Plainville	id=g:7170071
City of Plantation	id=g:7170072
City of Plantation	id=g:7170073
City of Pleasant View	id=g:7170074
City of Pleasureville	id=g:7170075
City of Plum Springs	id=g:7170076
City of Plumerville	id=g:7170077
City of Plymouth Village (historical)	id=g:7170078
City of Pocahontas	id=g:7170079
City of Polkville	id=g:7170080
City of Pollard	id=g:7170081
City of Pompano Beach	id=g:7170082
City of Pontotoc	id=g:7170083
City of Pooler	id=g:7170084
City of Poplar Hills	id=g:7170085
City of Port Allen	id=g:7170086
City of Port Orange	id=g:7170087
City of Port Saint Joe	id=g:7170088
City of Port Saint Lucie	id=g:7170089
City of Porterdale	id=g:7170090
City of Portland	id=g:7170091
City of Pottsville	id=g:7170092
City of Poulan	id=g:7170093
City of Powderly	id=g:7170094
City of Prairie Grove	id=g:7170095
City of Prescott	id=g:7170096
City of Preston (historical)	id=g:7170097
City of Prestonsburg	id=g:7170098
City of Prestonville	id=g:7170099
City of Prichard	id=g:7170100
City of Princeton	id=g:7170101
City of Prospect	id=g:7170102
City of Providence	id=g:7170103
City of Punta Gorda	id=g:7170104
City of Purvis	id=g:7170105
City of Puryear	id=g:7170106
City of Quincy	id=g:7170107
City of Quitman	id=g:7170108
City of Raceland	id=g:7170109
City of Radcliff	id=g:7170110
City of Raeford	id=g:7170111
City of Rainsville	id=g:7170112
City of Raleigh	id=g:7170113
City of Ramer	id=g:7170114
City of Ratcliff	id=g:7170115
City of Ravenna	id=g:7170116
City of Raymond	id=g:7170117
City of Raywick	id=g:7170118
City of Rector	id=g:7170119
City of Red Bay	id=g:7170120
City of Redfield	id=g:7170121
City of Reidsville	id=g:7170122
City of Reidsville	id=g:7170123
City of Remerton	id=g:7170124
City of Rentz	id=g:7170125
City of Reyno	id=g:7170126
City of Reynolds	id=g:7170127
City of Riceboro	id=g:7170128
City of Richland	id=g:7170129
City of Richlawn	id=g:7170130
City of Richmond	id=g:7170131
City of Richmond Hill	id=g:7170132
City of Ridgeside	id=g:7170133
City of Ridgetop	id=g:7170134
City of Ripley	id=g:7170135
City of Rison	id=g:7170136
City of River Bluff	id=g:7170137
City of Riverwood	id=g:7170138
City of Riviera Beach	id=g:7170139
City of Roanoke Rapids	id=g:7170140
City of Robards	id=g:7170141
City of Robbins	id=g:7170142
City of Robertsdale	id=g:7170143
City of Rochelle	id=g:7170144
City of Rochester	id=g:7170145
City of Rockford	id=g:7170146
City of Rockingham	id=g:7170147
City of Rockledge	id=g:7170148
City of Rockmart	id=g:7170149
City of Rockport	id=g:7170150
City of Rockport	id=g:7170151
City of Rockwood	id=g:7170152
City of Rocky Mount	id=g:7170153
City of Rolling Fields	id=g:7170154
City of Rolling Fork	id=g:7170155
City of Rolling Hills	id=g:7170156
City of Rosedale	id=g:7170157
City of Rossville	id=g:7170158
City of Royston	id=g:7170159
City of Russell	id=g:7170160
City of Russell Springs	id=g:7170161
City of Russellville	id=g:7170162
City of Russellville	id=g:7170163
City of Rutledge	id=g:7170164
City of Havana	id=g:7170165
City of Havelock	id=g:7170166
City of Hawesville	id=g:7170167
City of Hazard	id=g:7170168
City of Hazel	id=g:7170169
City of Hazen	id=g:7170170
City of Hazlehurst	id=g:7170171
City of Headland	id=g:7170172
City of Heber Springs	id=g:7170173
City of Hebron Estates	id=g:7170174
City of Helen	id=g:7170175
City of Helena	id=g:7170176
City of Helena-West Helena	id=g:7170177
City of Henagar	id=g:7170178
City of Henderson	id=g:7170179
City of Hendersonville	id=g:7170180
City of Hephzibah	id=g:7170181
City of Heritage Creek	id=g:7170182
City of Hialeah	id=g:7170183
City of Hialeah Gardens	id=g:7170184
City of Hiawassee	id=g:7170185
City of Hickman	id=g:7170186
City of Hickory	id=g:7170187
City of Hickory Hill	id=g:7170188
City of Hickory Ridge	id=g:7170189
City of High Point	id=g:7170190
City of High Springs	id=g:7170191
City of Highland	id=g:7170192
City of Highland Heights	id=g:7170193
City of Hills and Dales	id=g:7170194
City of Hillview	id=g:7170195
City of Hindman	id=g:7170196
City of Hiram	id=g:7170197
City of Hiseville (historical)	id=g:7170198
City of Hoboken	id=g:7170199
City of Hodgenville	id=g:7170200
City of Hohenwald	id=g:7170201
City of Hokes Bluff	id=g:7170202
City of Holland	id=g:7170203
City of Hollandale	id=g:7170204
City of Hollow Creek	id=g:7170205
City of Holly Grove	id=g:7170206
City of Holly Hill	id=g:7170207
City of Holly Springs	id=g:7170208
City of Hollyvilla	id=g:7170209
City of Hollywood	id=g:7170210
City of Holmes Beach	id=g:7170211
City of Homeland	id=g:7170212
City of Hopkinsville	id=g:7170213
City of Horatio	id=g:7170214
City of Horse Cave	id=g:7170215
City of Horseshoe Bend	id=g:7170216
City of Houston Acres	id=g:7170217
City of Hoxie	id=g:7170218
City of Hughes	id=g:7170219
City of Hull	id=g:7170220
City of Humnoke	id=g:7170221
City of Humphrey	id=g:7170222
City of Hunters Hollow	id=g:7170223
City of Huntington	id=g:7170224
City of Hurstbourne	id=g:7170225
City of Hurstbourne Acres	id=g:7170226
City of Hustonville	id=g:7170227
City of Hyden	id=g:7170228
City of Ila	id=g:7170229
City of Independence	id=g:7170230
City of Indian Harbour Beach	id=g:7170231
City of Indian Hills	id=g:7170232
City of Indian Rocks Beach	id=g:7170233
City of Indian Springs Village	id=g:7170234
City of Inez	id=g:7170235
City of Inman	id=g:7170236
City of Inverness	id=g:7170237
City of Irvine	id=g:7170238
City of Irvington	id=g:7170239
City of Irwinton	id=g:7170240
City of Island	id=g:7170241
City of Islandia	id=g:7170242
City of Ivey	id=g:7170243
City of Jackson	id=g:7170244
City of Jackson	id=g:7170245
City of Jackson	id=g:7170246
City of Jacksonville	id=g:7170247
City of Jacksonville	id=g:7170249
City of Jacksonville	id=g:7170250
City of Jacksonville Beach	id=g:7170251
City of Jacob City	id=g:7170252
City of Jakin	id=g:7170253
City of Jamestown	id=g:7170254
City of Jasper	id=g:7170255
City of Jasper	id=g:7170256
City of Jasper	id=g:7170257
City of Jeffersontown	id=g:7170258
City of Jeffersonville	id=g:7170259
City of Jeffersonville	id=g:7170260
City of Jellico	id=g:7170261
City of Jemison	id=g:7170262
City of Jenkins	id=g:7170263
City of Jersey	id=g:7170264
City of Johns Creek	id=g:7170265
City of Johnson	id=g:7170266
City of Johnsonville	id=g:7170267
City of Joiner	id=g:7170268
City of Judsonia	id=g:7170269
City of Junction City	id=g:7170270
City of Kannapolis	id=g:7170271
City of Keeneland (historical)	id=g:7170272
City of Keiser	id=g:7170273
City of Kensett	id=g:7170274
City of Kenton Vale	id=g:7170275
City of Kevil	id=g:7170276
City of Key Colony Beach	id=g:7170277
City of Key West	id=g:7170278
City of Keystone Heights	id=g:7170279
City of Keysville	id=g:7170280
City of King	id=g:7170281
City of Kingsland	id=g:7170282
City of Kingsland	id=g:7170283
City of Kingsley	id=g:7170284
City of Kissimmee	id=g:7170285
City of Kite	id=g:7170286
City of Knobel	id=g:7170287
City of Kuttawa	id=g:7170288
City of La Center	id=g:7170289
City of La Fayette	id=g:7170291
City of La Follette	id=g:7170292
City of La Grange	id=g:7170293
City of LaBelle	id=g:7170294
City of LaFayette	id=g:7170295
City of LaGrange	id=g:7170296
City of Lake Alfred	id=g:7170297
City of Lake Buena Vista	id=g:7170298
City of Lake Butler	id=g:7170299
City of Lake Helen	id=g:7170300
City of Lake Mary	id=g:7170301
City of Lake Park	id=g:7170302
City of Lake View	id=g:7170303
City of Lake Village	id=g:7170304
City of Lake Wales	id=g:7170305
City of Lake Worth	id=g:7170306
City of Lakeland	id=g:7170307
City of Lakeland	id=g:7170308
City of Lakeland	id=g:7170309
City of Lakeside Park	id=g:7170310
City of Lakesite	id=g:7170311
City of Lakeview	id=g:7170312
City of Lakeview Heights	id=g:7170313
City of Lakewood	id=g:7170314
City of Lamar	id=g:7170315
City of Lancaster	id=g:7170316
City of Landrum	id=g:7170317
City of Lanett	id=g:7170318
City of Langdon Place	id=g:7170319
City of Largo	id=g:7170320
City of Latonia Lakes (historical)	id=g:7170321
City of Lauderdale Lakes	id=g:7170322
City of Laurel	id=g:7170323
City of Laurel Hill	id=g:7170324
City of Laurinburg	id=g:7170325
City of Lavaca	id=g:7170326
City of Lavonia	id=g:7170327
City of Lawrenceburg	id=g:7170328
City of Lawtey	id=g:7170329
City of Layton	id=g:7170330
City of Leachville	id=g:7170331
City of Lebanon	id=g:7170332
City of Lebanon	id=g:7170333
City of Lebanon Junction	id=g:7170334
City of Leesburg	id=g:7170335
City of Leitchfield	id=g:7170336
City of Leland	id=g:7170337
City of Lenoir	id=g:7170338
City of Lepanto	id=g:7170339
City of Leslie	id=g:7170340
City of Lewisburg	id=g:7170341
City of Lewisport	id=g:7170342
City of Lewisville	id=g:7170343
City of Lexington	id=g:7170344
City of Lexington	id=g:7170345
City of Liberty	id=g:7170346
City of Liberty	id=g:7170347
City of Lighthouse Point	id=g:7170348
City of Lincoln	id=g:7170349
City of Lincoln	id=g:7170350
City of Lincolnshire	id=g:7170351
City of Lincolnton	id=g:7170352
City of Lincolnton	id=g:7170353
City of Linden	id=g:7170354
City of Little Flock	id=g:7170355
City of Live Oak	id=g:7170356
City of Livermore	id=g:7170357
City of Livingston	id=g:7170358
City of Livingston	id=g:7170359
City of Lobelville	id=g:7170360
City of Lockesburg	id=g:7170361
City of Locust	id=g:7170362
City of London	id=g:7170363
City of London	id=g:7170364
City of Lone Oak (historical)	id=g:7170365
City of Longwood	id=g:7170366
City of Loretto	id=g:7170367
City of Loris	id=g:7170368
City of Louisa	id=g:7170369
City of Louisville	id=g:7170370
City of Louisville (historical)	id=g:7170371
City of Lowell	id=g:7170372
City of Lowell	id=g:7170374
City of Loyall	id=g:7170375
City of Lucedale	id=g:7170376
City of Ludlow	id=g:7170377
City of Ludowici	id=g:7170378
City of Lula	id=g:7170379
City of Lumberton	id=g:7170380
City of Lumpkin	id=g:7170381
City of Luthersville	id=g:7170382
City of Luxora	id=g:7170383
City of Lynch	id=g:7170384
City of Lyndon	id=g:7170385
City of Lynn Haven	id=g:7170386
City of Lynnview	id=g:7170387
City of Macclenny	id=g:7170388
City of Mackville	id=g:7170389
City of Madeira Beach	id=g:7170390
City of Madison	id=g:7170391
City of Madison	id=g:7170392
City of Madisonville	id=g:7170393
City of Magnolia	id=g:7170394
City of Maitland	id=g:7170395
City of Mammoth Spring	id=g:7170396
City of Manassas	id=g:7170397
City of Manchester	id=g:7170398
City of Manchester	id=g:7170399
City of Mandeville	id=g:7170400
City of Manila	id=g:7170401
City of Manning	id=g:7170402
City of Manor Creek	id=g:7170403
City of Mansfield	id=g:7170404
City of Mansfield	id=g:7170405
City of Mansfield	id=g:7170406
City of Marathon	id=g:7170407
City of Marco Island	id=g:7170408
City of Margate	id=g:7170409
City of Marianna	id=g:7170410
City of Marion	id=g:7170411
City of Marion	id=g:7170412
City of Marked Tree	id=g:7170413
City of Marks	id=g:7170414
City of Marmaduke	id=g:7170415
City of Marshall	id=g:7170416
City of Martin	id=g:7170417
City of Marvell	id=g:7170418
City of Mary Esther	id=g:7170419
City of Maryhill Estates	id=g:7170420
City of Maumelle	id=g:7170421
City of Mayfield	id=g:7170422
City of Mayflower	id=g:7170423
City of Maynardville	id=g:7170424
City of Maysville	id=g:7170425
City of McCaysville	id=g:7170426
City of McCrory	id=g:7170427
City of McEwen	id=g:7170428
City of McGehee	id=g:7170429
City of McHenry	id=g:7170430
City of McKee	id=g:7170431
City of McKenzie	id=g:7170432
City of McNeil	id=g:7170433
City of McRae	id=g:7170434
City of Meadow Vale	id=g:7170435
City of Meadowbrook Farm	id=g:7170436
City of Meadowview Estates	id=g:7170437
City of Meansville	id=g:7170438
City of Mebane	id=g:7170439
City of Medina	id=g:7170440
City of Medon	id=g:7170441
City of Meigs	id=g:7170442
City of Melbourne	id=g:7170443
City of Melbourne	id=g:7170445
City of Melbourne	id=g:7170446
City of Mendenhall	id=g:7170447
City of Yorkville	id=g:7170448
City of Young Harris	id=g:7170449
City of Youngsville	id=g:7170450
City of Zachary	id=g:7170451
City of Zebulon	id=g:7170452
City of Zephyrhills	id=g:7170453
Elk Park Township	id=g:7170457
Fork Mountain-Little Rock Creek township	id=g:7170458
Fort Bragg Military Reservation Township	id=g:7170459
Frank Township	id=g:7170460
Grassy Creek township	id=g:7170461
Heaton Township	id=g:7170463
Hughes Township	id=g:7170464
Ingalls Township	id=g:7170465
Metropolitan Government of Nashville-Davidson	id=g:7170467
Metropolitan Government of Nashville-Davidson (balance)	id=g:7170468
Minneapolis Township	id=g:7170469
Montezuma Township	id=g:7170470
Newland Number 1 Township	id=g:7170471
Newland Number 2 Township	id=g:7170472
North Buck Shoals Township	id=g:7170474
North Fall Creek Township	id=g:7170475
North Knobs Township	id=g:7170476
North Liberty Township	id=g:7170477
Parish Governing Authority District 1	id=g:7170478
Parish Governing Authority District 10	id=g:7170479
Parish Governing Authority District 11	id=g:7170480
Parish Governing Authority District 12	id=g:7170481
Parish Governing Authority District 2	id=g:7170482
Parish Governing Authority District 6	id=g:7170483
Parish Governing Authority District 7	id=g:7170484
Parish Governing Authority District 8	id=g:7170485
Parish Governing Authority District 9	id=g:7170486
Pineola Township	id=g:7170487
Plumtree Township	id=g:7170488
Pyatte Township	id=g:7170489
South Buck Shoals Township	id=g:7170490
South Fall Creek Township	id=g:7170491
South Knobs Township	id=g:7170492
South Liberty Township	id=g:7170493
Town of Abbeville	id=g:7170494
Town of Abita Springs	id=g:7170495
Town of Ackerman	id=g:7170496
Town of Adamsville	id=g:7170497
Town of Addis	id=g:7170498
Town of Addison	id=g:7170499
Town of Ahoskie	id=g:7170500
Town of Akron	id=g:7170501
Town of Alamo	id=g:7170502
Town of Alamo	id=g:7170503
Town of Alapaha	id=g:7170504
Town of Aldora	id=g:7170505
Town of Alexandria	id=g:7170506
Town of Alford	id=g:7170507
Town of Algoma	id=g:7170508
Town of Alicia	id=g:7170509
Town of Allendale	id=g:7170510
Town of Allgood	id=g:7170511
Town of Alliance	id=g:7170512
Town of Alligator	id=g:7170513
Town of Allport	id=g:7170514
Town of Almyra	id=g:7170515
Town of Alpena	id=g:7170516
Town of Alston	id=g:7170517
Town of Altamont	id=g:7170518
Town of Altha	id=g:7170519
Town of Alto	id=g:7170520
Town of Altoona	id=g:7170521
Town of Amagon	id=g:7170522
Town of Amite City	id=g:7170523
Town of Anderson	id=g:7170524
Town of Andrews	id=g:7170525
Town of Angier	id=g:7170526
Town of Anguilla	id=g:7170527
Town of Ansonville	id=g:7170528
Town of Anthonyville	id=g:7170529
Town of Antoine	id=g:7170530
Town of Apex	id=g:7170531
Town of Arabi	id=g:7170532
Town of Arapahoe	id=g:7170533
Town of Arcadia	id=g:7170534
Town of Arcadia Lakes	id=g:7170535
Town of Arcola	id=g:7170536
Town of Ardmore	id=g:7170537
Town of Argyle	id=g:7170538
Town of Ariton	id=g:7170539
Town of Arley	id=g:7170540
Town of Arlington	id=g:7170541
Town of Arlington (historical)	id=g:7170542
Town of Arnaudville	id=g:7170543
Town of Artesia	id=g:7170544
Town of Ashford	id=g:7170545
Town of Ashland	id=g:7170546
Town of Ashland	id=g:7170547
Town of Ashland City	id=g:7170548
Town of Askewville	id=g:7170549
Town of Astatula	id=g:7170550
Town of Atkinson	id=g:7170551
Town of Atlantic Beach	id=g:7170552
Town of Atoka	id=g:7170553
Town of Atwood	id=g:7170554
Town of Aubrey	id=g:7170555
Town of Auburntown	id=g:7170556
Town of Aulander	id=g:7170557
Town of Aurora	id=g:7170558
Town of Autaugaville	id=g:7170559
Town of Autryville	id=g:7170560
Town of Avalon	id=g:7170561
Town of Avoca	id=g:7170562
Town of Avon	id=g:7170563
Town of Awendaw	id=g:7170564
