Hichozal	id=g:3609025
Agua Blanca	id=g:3615528
Agua Blanca	id=g:3615529
Agua Blanca	id=g:3615530
Agua Blanca	id=g:3615531
Agua Blanca	id=g:3615532
Agua Blanca	id=g:3615533
Agua Blanca	id=g:3615534
Agua Blanca	id=g:3615535
Agua Blanca	id=g:3615536
Agua Blanca	id=g:3615537
Agua Blanca	id=g:3615538
Agua Blanca	id=g:3615539
Agua Blanca	id=g:3615540
Agua Blanca	id=g:3615541
Agua Blanca	id=g:3615542
Agua Blanca	id=g:3615543
Agua Blanca	id=g:3615544
Agua Blanca	id=g:3615545
Agua Blanca	id=g:3615546
Agua Blanca	id=g:3615547
Agua Blanca	id=g:3615548
Agua Blanca	id=g:3615549
El Agua Blanca	id=g:3615550
Agua Blanca	id=g:3615551
Agua Blanca	id=g:3615552
Agua Blanca	id=g:3615553
Agua Blanca	id=g:3615554
Agua Blanca	id=g:3615555
Agua Azul Rancho	id=g:3615556
Agua Azul	id=g:3615557
Quebrada Agua Amarilla	id=g:3615558
Quebrada Agua Amarilla	id=g:3615559
Quebrada Agua Amarilla	id=g:3615560
Agua Amarilla	id=g:3615561
Agua Amarilla	id=g:3615562
Agua Amarilla	id=g:3615563
Agua Agria	id=g:3615564
Agua Agria	id=g:3615565
Quebrada de Agua	id=g:3615566
Quebrada de Agua	id=g:3615567
Quebrada de Agua	id=g:3615568
Quebrada de Agua	id=g:3615569
Quebrada de Agua	id=g:3615570
Quebrada de Agua	id=g:3615571
Quebrada de Agua	id=g:3615572
Quebrada Agua	id=g:3615573
Quebrada Agua	id=g:3615574
Quebrada Agua	id=g:3615575
Cayo Agua	id=g:3615576
Quebrada Agaltequita	id=g:3615577
Cerro Agaltela	id=g:3615578
Río Agalteca	id=g:3615579
Quebrada Agalteca	id=g:3615580
Agalteca	id=g:3615581
Agalteca	id=g:3615582
Valle de Agalta	id=g:3615583
Sierra de Agalta	id=g:3615584
Río Adán	id=g:3615585
Aciguaque	id=g:3615586
Quebrada Achote	id=g:3615587
Achotal	id=g:3615588
Achotal	id=g:3615589
Río Achiotes	id=g:3615590
Quebrada Achiotes	id=g:3615591
Cerro Achiotes	id=g:3615592
Achiotes	id=g:3615593
Río Achiote	id=g:3615594
Achiote	id=g:3615595
Achiote	id=g:3615596
Acequia	id=g:3615597
Quebrada del Aceituno	id=g:3615598
Acapulco	id=g:3615599
Quebrada Acaguara	id=g:3615600
Acaguaque	id=g:3615601
Abra del Padre	id=g:3615602
Abisinia	id=g:3615603
Río Abajo	id=g:3615604
Sante Fe	id=g:3739562
Mojaguay	id=g:3739564
Río Grande	id=g:3739566
El Establo	id=g:3739572
Quebrada del Establo	id=g:3739573
La Milagrosa	id=g:3739575
Cerro de Puerto Arturo	id=g:3739578
La Presa	id=g:3739579
Cerro Moradel	id=g:3739580
Trujillo	id=g:3739581
Quebrada los Naranjos	id=g:3739582
Quebrada de los Mangos	id=g:3739583
Hacienda Jerico	id=g:3739584
Moradel	id=g:3739585
Barra de Guaimoreto	id=g:3739586
Chontales	id=g:3739587
Grand Cayos Vivorillo	id=g:3763770
El Becerro	id=g:3763771
Grand Becerro Cay	id=g:3763772
Logwood Cay	id=g:3763773
Cayo Media Luna	id=g:3763774
Burn Cay	id=g:3763775
Savanna Cay	id=g:3763776
Porpoise Cay	id=g:3763777
Port Royal Cay	id=g:3763778
Cayo Gorda	id=g:3763781
Water Cays	id=g:3763782
Kiatron’s Cay	id=g:3763783
Peak Rock	id=g:3763784
Jack’s Cay	id=g:3763785
Stuart’s Cay	id=g:3763786
Josh’s Cay	id=g:3763787
Jone’s Cay	id=g:3763788
Hendrick’s Cay	id=g:3763789
El Venado	id=g:3764250
Cerro El Higueral	id=g:3764251
El Higueral	id=g:3764252
Quebrada El Higueral	id=g:3764253
Plan de Teocintales	id=g:3764254
Quebrada Teocintales	id=g:3764255
Teocintales	id=g:3764256
Cerro Las Pilas	id=g:3764257
La Divisioria	id=g:3764258
Quebrada Las Panchas	id=g:3764259
Quebrada Las Pilas	id=g:3764260
Galápagos	id=g:3764261
Cerro El Infiernito	id=g:3764262
Cerro Corralito	id=g:3764263
Cerro El Chirico	id=g:3764264
La Esperancita	id=g:3764265
Cuchilla El Estero	id=g:3764266
Fila El Zapote	id=g:3764267
Loma Encerrada	id=g:3764268
Quebrada Infiernito	id=g:3764269
Quebrada el Urraco	id=g:3764270
Quebrada del Jute	id=g:3764271
Cerro del Portón	id=g:3764272
El Gavilán	id=g:3764273
Culupa	id=g:3764274
El Jute	id=g:3764275
Quebrada Grande	id=g:3764276
Las Flores	id=g:3764277
Montaña Cerro Grande	id=g:3764278
Cerro Grande	id=g:3764279
Cerro Tintines	id=g:3764280
Tintines	id=g:3764281
Quebrada La Pita	id=g:3764282
Cuchilla Cerro Grande	id=g:3764283
Quebrada Masical	id=g:3764284
Cuchilla Zacatales	id=g:3764285
Quebrada Tejutal	id=g:3764286
El Mármol	id=g:3764287
La Esperanza	id=g:3764288
Buena Vista	id=g:3764289
Montaña de Los Monos	id=g:3764290
Cerro Caobanal	id=g:3764291
El Limón	id=g:3764292
Quebrada El Potrero	id=g:3764293
Quebrada La Puerta	id=g:3764294
Maguellalez	id=g:3764295
Quebrada del Armado	id=g:3764296
Camalote	id=g:3764297
Valle de Quimistán	id=g:3764298
Quebrada Los Mezcales	id=g:3764299
Mezcales	id=g:3764300
San Antonio	id=g:3764301
Quebrada de Los Monos	id=g:3764302
La Coroza	id=g:3764303
Cerro Negro	id=g:3764304
Buenos Aires	id=g:3764305
Quebrada El Naranjo	id=g:3764306
Cerro Cuchilla Alta	id=g:3764307
Cerro El Eslabón	id=g:3764308
Quebrada El Carrizal	id=g:3764309
Quebrada El Trapiche	id=g:3764310
Quebrada El Yeso	id=g:3764311
El Coyol	id=g:3764312
Cerro Potosi	id=g:3764313
Quebrada de Los Guinéos	id=g:3764314
Los Guinéos	id=g:3764315
La Joya del Vénado	id=g:3764316
Quebrada Agua Bonita	id=g:3764317
Rancho Los Chorros	id=g:3764318
Hacienda Agua Bonita	id=g:3764319
Potreritos	id=g:3764320
Quebrada de Tarros	id=g:3764321
La Golondrina	id=g:3764322
Aguacate	id=g:3764323
El Aguacate	id=g:3764324
Quebrada La Golondrina	id=g:3764325
Quebrada de Arena	id=g:3764326
La Cafetalera	id=g:3764327
Vuelta Grande	id=g:3764328
Quebrada La Guama	id=g:3764329
El Eslabón	id=g:3764330
El Chorro	id=g:3764331
Culupa	id=g:3764332
Piedra Gorda	id=g:3764333
El Cacao	id=g:3764334
Quebrada de Gallardo	id=g:3810941
Jocote	id=g:3810942
Hacienda La Flor	id=g:3810943
Laguna La Zarzalosa	id=g:3810944
Estero de Los Comejenes	id=g:3810945
Los Lirios	id=g:3810946
Los Prados	id=g:3810947
Río Negro	id=g:3810948
Quebrada del Platanar	id=g:3810949
Río Abajo	id=g:3810950
San Irene	id=g:3810951
Quebrada de Santa Cruz	id=g:3810952
Quebrada Sasacale	id=g:3810953
Acuasur	id=g:3810954
Agua Cultiyos de Honduras	id=g:3810955
Hacienda Aguilar	id=g:3810956
Estero Barra de Granja Marina	id=g:3810957
Hacienda Barrancones	id=g:3810958
Bimar	id=g:3810959
Boca Las Doradas	id=g:3810960
Estero Boca Torcida	id=g:3810961
Cooperativa Brisas del Mar	id=g:3810962
Cadeipa	id=g:3810963
Hacienda Canales	id=g:3810964
Carril de Carnilandia	id=g:3810965
Hacienda Castro	id=g:3810966
Hacienda Dominguez	id=g:3810967
Estero El Conchalito	id=g:3810968
Estero El Cubo	id=g:3810969
El Gorrión	id=g:3810970
Estero El Guichoso	id=g:3810971
Estero El Mero	id=g:3810972
Estero El Muchiguiste	id=g:3810973
Estero El Palacio	id=g:3810974
El Playon de Guipo	id=g:3810975
El Prieto	id=g:3810976
Estero El Puente	id=g:3810977
Hacienda El Rincón	id=g:3810978
Estero El Tanisal	id=g:3810979
Estero El Torcidito	id=g:3810980
El Venado	id=g:3810981
Estero El Venado	id=g:3810982
Exmar	id=g:3810983
Expomar	id=g:3810984
Fonseca	id=g:3810985
Funes	id=g:3810986
Granjas Marinas San Bernardo	id=g:3810987
Guapinol	id=g:3810988
Carril Guapinol	id=g:3810989
Isla del Guipo	id=g:3810990
Hacienda Hermanos Aguilar	id=g:3810991
Honduespecies Ibemar	id=g:3810992
Honduras Camaron	id=g:3810993
Isla La Butaca	id=g:3810994
Estero de La Berberia	id=g:3810995
La Coquera No. 1	id=g:3810996
La Coquera No. 2	id=g:3810997
Estero La Diabla	id=g:3810998
La Jagua	id=g:3810999
Hacienda La Luna	id=g:3811000
La Mata de Caña	id=g:3811001
La Ponderosa	id=g:3811002
La Poza del Mero	id=g:3811003
La Puerta del Carao	id=g:3811004
La Tincuta	id=g:3811005
La Vuelta del Muerto	id=g:3811006
Finca Las Compuertas	id=g:3811007
Estero Las Doradas	id=g:3811008
Estero de Las Mujeres	id=g:3811009
Playa de Los Tres Ganchos	id=g:3811010
Hacienda Mayorga	id=g:3811011
Carril del Moral	id=g:3811012
Estero Nacascolo	id=g:3811013
Estero del Nacascolo	id=g:3811014
Hacienda Najar	id=g:3811015
Playa Negra	id=g:3811016
Produmar	id=g:3811017
Promaguapi	id=g:3811018
Promasur	id=g:3811019
Estero Purgatorio	id=g:3811020
Estero Revienta Cadenas	id=g:3811021
Hacienda Santa Clara	id=g:3811022
Todo Mundo	id=g:3811023
Isla Todo Mundo	id=g:3811024
Tomasón	id=g:3811025
Isla de Tomasón	id=g:3811026
Algodón	id=g:3811027
Carril del Anillo	id=g:3811028
Balastera	id=g:3811029
Hacienda Barranco Blanco	id=g:3811030
Boca de La Isla de Piedra	id=g:3811031
Playa Boca de Río Viejo	id=g:3811032
Buena Vista	id=g:3811033
Estero Butus	id=g:3811034
Loma Cacaulito	id=g:3811035
Hacienda Caimito	id=g:3811036
Canutillo	id=g:3811037
Isla Capota	id=g:3811038
Estero Carrachi	id=g:3811039
Playa del Carretal	id=g:3811040
Punta del Carretal	id=g:3811041
Hacienda Chapernales	id=g:3811042
Chapetón	id=g:3811043
Antíguo Cauce del Río Choluteca	id=g:3811044
Colonia Buena Vista	id=g:3811045
Desvío El Zapote	id=g:3811046
Hacienda El Achiotal	id=g:3811047
Laguna El Algodonal	id=g:3811048
El Anillo	id=g:3811049
El Arito	id=g:3811050
Hacienda El Aromo	id=g:3811051
El Astillero	id=g:3811052
Hacienda El Ayotal	id=g:3811053
El Barreal	id=g:3811054
Cerro El Caballito	id=g:3811055
El Caguano	id=g:3811056
El Campanero	id=g:3811057
Hacienda El Carretal	id=g:3811058
El Casco	id=g:3811059
Hacienda El Casco	id=g:3811060
El Cebollal	id=g:3811061
Estero El Cedro	id=g:3811062
El Cerro	id=g:3811063
El Chaparro	id=g:3811064
El Chicón	id=g:3811065
El Chiquero	id=g:3811066
Cerro El Cojudo	id=g:3811067
El Duende	id=g:3811068
El Escurridero	id=g:3811069
Barra El Espino	id=g:3811070
El Guanacaste	id=g:3811071
El Guayabito	id=g:3811072
El Guayabo	id=g:3811073
Hacienda El Guayabo	id=g:3811074
El Herrado	id=g:3811075
Hacienda El Ingles	id=g:3811076
El Jicaríto	id=g:3811077
Cerro El Jicaríto	id=g:3811078
Hacienda El Jícaro	id=g:3811079
El Jiote	id=g:3811080
Hacienda El Limón	id=g:3811081
El Mango	id=g:3811082
El Mango	id=g:3811083
Laguna El Moray	id=g:3811084
El Nance	id=g:3811085
Cerro El Papalón	id=g:3811086
El Papayal	id=g:3811087
Loma El Pescadero	id=g:3811088
El Portón de Buena Vista	id=g:3811089
Hacienda El Porvenir	id=g:3811090
Hacienda El Rincón	id=g:3811091
Hacienda El Sauce	id=g:3811092
Hacienda El Tamboral	id=g:3811093
El Tizate	id=g:3811094
Hacienda El Trozo	id=g:3811095
El Tulito	id=g:3811096
El Uval	id=g:3811097
Punta del Espino	id=g:3811098
Loma de Gerardo	id=g:3811099
Hacienda Gracias a Dios	id=g:3811100
Güipo	id=g:3811101
Canal de Güipo	id=g:3811102
Playa del Inquente	id=g:3811103
Hacienda Jacaranda	id=g:3811104
Cerro del Jiote	id=g:3811105
Quebrada del Jocomíco	id=g:3811106
Cooperativa José Inés Carranza	id=g:3811107
La Aguadera	id=g:3811108
La Alemania	id=g:3811109
Finca La Alemania	id=g:3811110
La Alfajilla	id=g:3811111
Hacienda La Balsa	id=g:3811112
Cerro La Bandera	id=g:3811113
Isla La Boca	id=g:3811114
La Capota	id=g:3811115
Carril de La Capota	id=g:3811116
Hacienda La Cepa	id=g:3811117
La Chanchera	id=g:3811118
Hacienda La Colama	id=g:3811119
Laguna La Colorada	id=g:3811120
Laguna La Colorada	id=g:3811121
Hacienda La Danta	id=g:3811122
La Enea	id=g:3811123
La Escondida	id=g:3811124
Hacienda La Esperanza	id=g:3811125
La Estación	id=g:3811126
Hacienda La Flor	id=g:3811127
Quebrada de La Fortuna	id=g:3811128
La Guara	id=g:3811129
Hacienda La Isla	id=g:3811130
Boca de La Jagua	id=g:3811131
La Lucha	id=g:3811132
La Lujosa	id=g:3811133
La Majada	id=g:3811134
Hacienda La Majada	id=g:3811135
Hacienda La Matilde	id=g:3811136
Cooperativa La Nueva	id=g:3811137
Hacienda La Papalonada	id=g:3811138
La Pedrosa	id=g:3811139
La Península	id=g:3811140
La Pintada	id=g:3811141
La Punta del Llanón	id=g:3811142
Hacienda La Purísima	id=g:3811143
Laguna La Salada	id=g:3811144
Estero La Simona	id=g:3811145
La Sombra	id=g:3811146
Lajero Blanco	id=g:3811147
Hacienda Las Anónas	id=g:3811148
Las Chachitas	id=g:3811149
Cerro Las Conchas	id=g:3811150
Las Cúmas	id=g:3811151
Las Delicias	id=g:3811152
Hacienda Las Delicias	id=g:3811153
Hacienda Las Palomitas	id=g:3811154
Las Playas de Butus	id=g:3811155
Hacienda Las Playas	id=g:3811156
Quebrada de Las Playas	id=g:3811157
Hacienda Las Pozas	id=g:3811158
Las Tres Ceibas	id=g:3811159
Hacienda Llano Verde	id=g:3811160
Los Barrancones	id=g:3811161
Estero Los Barrancones	id=g:3811162
Hacienda Los Carriles	id=g:3811163
Los Chachos	id=g:3811164
Estero Los Chachos	id=g:3811165
Los Chapernales	id=g:3811166
Los Espabeles	id=g:3811167
Golfo de Los Espabeles	id=g:3811168
Los Lavaderos	id=g:3811169
Los Lirios	id=g:3811170
Los Loros	id=g:3811171
Estero de Los Loros	id=g:3811172
Los Matapalos	id=g:3811173
Isla Los Matones	id=g:3811174
Hacienda Los Patos	id=g:3811175
Los Puentes	id=g:3811176
Los Tres Puentes	id=g:3811177
Hacienda Los Trozos	id=g:3811178
Macay	id=g:3811179
Michigüiste	id=g:3811180
Quebrada del Muerto	id=g:3811181
Ola	id=g:3811182
Parcelación Oswaldo López Arellano	id=g:3811183
Palo Seco	id=g:3811184
Cooperativa Palo Seco	id=g:3811185
Cooperativa Palo Seco	id=g:3811186
Estero Palo Seco	id=g:3811187
Laguna de Palo Seco	id=g:3811188
Paso de La Rana	id=g:3811189
Paso de La Tigra	id=g:3811190
Hacienda Paso de La Tigra	id=g:3811191
Cerro Perícos	id=g:3811192
Piedra de Agua	id=g:3811193
Cerro Piedra de Agua	id=g:3811194
Poza de La Chepa	id=g:3811195
Hacienda Poza Honda	id=g:3811196
Quiebra Pata	id=g:3811197
Rancho Alegre	id=g:3811198
Hacienda Rancho Viejo	id=g:3811199
Hacienda San Carlos	id=g:3811200
San Isidro	id=g:3811201
San José de Los Mangos	id=g:3811202
San Pablo	id=g:3811203
Hacienda Santa Fe	id=g:3811204
Hacienda Santa Gertrúdis	id=g:3811205
Hacienda Santa Inés	id=g:3811206
Santa Lucía	id=g:3811207
Hacienda Santa Mónica	id=g:3811208
Santa Rita	id=g:3811209
Siguapate	id=g:3811210
Cerro Titiscayán	id=g:3811211
Quebrada del Tizate	id=g:3811212
Cooperativa Tres de Febrero	id=g:3811213
Tunas	id=g:3811214
Islas Varillas de Barrancones	id=g:3811215
Hacienda Villa Hermosa	id=g:3811216
Vuelta Chiquita Estero	id=g:3811217
Estero Vuelta Grande	id=g:3811218
Carril del Zapote	id=g:3811219
Quebrada de Agua	id=g:3811220
Hacienda Apazurú	id=g:3811221
Finca de Café Carolina	id=g:3811222
Finca de Café El Rub	id=g:3811223
Finca de Café Flor del Valle	id=g:3811224
Finca de Café Las Nubes	id=g:3811225
Finca de Café Mira Mar	id=g:3811226
Finca de Café Miraflores	id=g:3811227
Camorra	id=g:3811228
Clavo Rico	id=g:3811229
El Carrizal	id=g:3811230
Hacienda El Cortijo	id=g:3811231
Finca El Eden	id=g:3811232
Hacienda El Eden	id=g:3811233
Cerro El Gallego	id=g:3811234
El Naranjal	id=g:3811235
Hacienda El Portila	id=g:3811236
Finca El Retiro	id=g:3811237
El Terrero	id=g:3811238
El Trapiche	id=g:3811239
El Zorrillo	id=g:3811240
Hacienda Filipina	id=g:3811241
Hacienda Galiqueme	id=g:3811242
Hacienda Himitos	id=g:3811243
Huatales	id=g:3811244
Iztoca	id=g:3811245
Hacienda La Esperanza	id=g:3811246
Hacienda La Estrella	id=g:3811247
Finca La Morena	id=g:3811248
La Presa	id=g:3811249
Hacienda La Rubénia	id=g:3811250
Hacienda La Trinidad	id=g:3811251
Cerro Los Cerritos	id=g:3811252
Cerro Los Coyotes	id=g:3811253
Los Rincones	id=g:3811254
Hacienda Los Valcanes	id=g:3811255
Hacienda Montecillos	id=g:3811256
Hacienda Palmerola	id=g:3811257
Pavita	id=g:3811258
Piedras Azúles	id=g:3811259
Plan de Acosta	id=g:3811260
Portillo del Guasimo	id=g:3811261
Poza Molino de Viento Palmerola	id=g:3811262
Pueblo Nuevo	id=g:3811263
Quemamacho	id=g:3811264
Finca Quince de Septiembre	id=g:3811265
Finca San Carlos	id=g:3811266
Finca San José	id=g:3811267
Finca San Juan	id=g:3811268
San Judas	id=g:3811269
Finca San Paulo	id=g:3811270
Hacienda Santa Isabel	id=g:3811271
Hacienda Santa Julía	id=g:3811272
Hacienda Santa Julía	id=g:3811273
Santa Rosa	id=g:3811274
Quebrada Santa Teresa	id=g:3811275
Tablones Arriba	id=g:3811276
Tule	id=g:3811277
Villa Dolores	id=g:3811278
Estero de Los Espabeles	id=g:3811279
El Cenicero	id=g:3811280
Quebrada La Leona	id=g:3811281
Estero La Venado	id=g:3811282
Estero de La Jagua	id=g:3811283
Las Cumbas	id=g:3811284
Quebrada del Chorro	id=g:3811285
Conchalito	id=g:3811286
El Burío	id=g:3811287
El Carmen	id=g:3811288
El Faro	id=g:3811289
El Garcero	id=g:3811290
Quebrada Manzucupagua	id=g:3811529
Laguna de Agua	id=g:3812088
Playa de Aguirres	id=g:3812089
Playa Blanca	id=g:3812090
Playa Bonita	id=g:3812091
Punta Borbollón	id=g:3812092
Playa Brava	id=g:3812093
Punta Brava	id=g:3812094
Punta del Calaboz	id=g:3812095
Playa Caracol	id=g:3812096
Playa de Carey	id=g:3812097
Playa de Cedro	id=g:3812098
Playa Ceiba Cruz	id=g:3812099
Punta del Chivo	id=g:3812100
Punta Copalillo	id=g:3812101
Playa del Coyol	id=g:3812102
Playa del Diablo	id=g:3812103
El Bramador	id=g:3812104
Playa El Burro	id=g:3812105
El Caguano	id=g:3812106
El Caracol	id=g:3812107
Playa El Cedro	id=g:3812108
Playa El Cedro	id=g:3812109
El Coyolarón	id=g:3812110
El Espino	id=g:3812111
El Jocote	id=g:3812112
El Ojochal	id=g:3812113
El Pajal	id=g:3812114
Punta El Peñón	id=g:3812115
Punta El Tamarindo	id=g:3812116
El Zapote	id=g:3812117
El Zope	id=g:3812118
Punta del Espino	id=g:3812119
Cerro Exposición	id=g:3812120
Playona de Exposición	id=g:3812121
Golfo de Fonseca	id=g:3812122
Cerro Garrobo	id=g:3812123
Playa Grande	id=g:3812124
Gualora Vieja	id=g:3812125
Playa Gualora Vieja	id=g:3812126
Gualorita	id=g:3812127
Playa Gualorita	id=g:3812128
Punta Gualorita	id=g:3812129
Islitas	id=g:3812130
Playa de La Calera	id=g:3812131
Playa de La Flor	id=g:3812132
Playa de La Guayaba	id=g:3812133
Playa La Máquina	id=g:3812134
Playa de La Menuda	id=g:3812135
Isla La Montosa	id=g:3812136
La Poza	id=g:3812137
Quebrada de La Presa	id=g:3812138
La Rajada	id=g:3812139
Playa de La Tiguilotada	id=g:3812140
Las Pelonas	id=g:3812141
Las Pelonas	id=g:3812142
Playa de Licona	id=g:3812143
Los Llanitos	id=g:3812144
Los Terneros	id=g:3812145
Mallén	id=g:3812146
Manglitos	id=g:3812147
Playa Marcelo	id=g:3812148
Playa del Muerto	id=g:3812149
Océano Pacífico del Norte	id=g:3812150
Palin	id=g:3812151
Playa del Papayal	id=g:3812152
Piedra Cagada	id=g:3812153
Piedra del Pichingo	id=g:3812154
Playa Grande	id=g:3812155
Puente de Tablas	id=g:3812156
Puerta de Sierra	id=g:3812157
Quebrada Puerta de Sierra	id=g:3812158
Punta del Quebracho	id=g:3812159
Raspa Culo	id=g:3812160
Ratón	id=g:3812161
Cerro Rocamel	id=g:3812162
Playa San Antonio	id=g:3812163
San Carlos	id=g:3812164
San Pablo	id=g:3812165
Laguna Seca	id=g:3812166
Playa Secundino	id=g:3812167
Punta Secundino	id=g:3812168
Punta Segunda	id=g:3812169
Punta de Tamal	id=g:3812170
Cerro Tigre	id=g:3812171
Vuelta de La Lechuza	id=g:3812172
Cerro Zacate Grande	id=g:3812173
Golfo del Zope	id=g:3812174
Punta del Zope	id=g:3812175
San José del Cerro	id=g:3812176
Punta Brava	id=g:3812177
Playa Brava	id=g:3812178
El Alto	id=g:3812179
Río El Platanar	id=g:3812180
Quebrada El Ojustal	id=g:3812181
Cerro La Esperanza	id=g:3812182
Quebrada La Majada	id=g:3812183
Las Mesías	id=g:3812184
Cerro La Pichinga	id=g:3812185
Quebrada Las Piñas	id=g:3812186
Los Chorros	id=g:3812187
Texíguat	id=g:3812188
Sisiba	id=g:3812189
Quebrada Santo Domingo	id=g:3812190
San Miguelito	id=g:3812191
Río San Lorenzo	id=g:3812192
Los Limones	id=g:3812193
Valle de San Francisco	id=g:3812194
Tierra Blanca	id=g:3812195
Santa Rita	id=g:3812196
San Diego	id=g:3812197
Quebrada San Andrés	id=g:3812198
Sabana del Toro	id=g:3812199
Río Abajo	id=g:3812200
Rincón del Ocote	id=g:3812201
Río San Ramón	id=g:3812202
Quebrada Honda	id=g:3812203
Quebrada de Agua	id=g:3812204
Quebrada Arriba	id=g:3812205
Cerro Sacare	id=g:3812206
Río Arriba	id=g:3812207
Quebrada Arriba	id=g:3812208
Portillo del Quebracho	id=g:3812209
Plan de Los San Juanes	id=g:3812210
Plan de La Sabana	id=g:3812211
Pie del Cerro	id=g:3812212
Pelaboca	id=g:3812213
Paso de Los López	id=g:3812214
Cerro Ojo de Agua	id=g:3812215
Quebrada de Olomega	id=g:3812216
Managua	id=g:3812217
Hacienda Nueva Esperanza	id=g:3812218
Macuelizo	id=g:3812219
Macuelizo	id=g:3812220
Los Plancitos	id=g:3812221
Quebrada Los Muertos	id=g:3812222
Quebrada Mata Palo	id=g:3812223
Los Mangos	id=g:3812224
Los Hornitos	id=g:3812225
Los Hatillos	id=g:3812226
Los Reyes	id=g:3812227
Los Platanitos	id=g:3812228
Los Patios	id=g:3812229
Los Osorto	id=g:3812230
Los Naranjos	id=g:3812231
Los Montoya	id=g:3812232
Quebrada Los Mescales	id=g:3812233
Los Mescales	id=g:3812234
Los Güiscanales	id=g:3812235
Quebrada Los Limones	id=g:3812236
Los Limones	id=g:3812237
Los Hornos	id=g:3812238
Quebrada Los Canales	id=g:3812239
Los Dos Caminos	id=g:3812240
Los Chorros	id=g:3812241
Los Chicos	id=g:3812242
Cerro de Los Arrallanes	id=g:3812243
Los Araditos	id=g:3812244
Los Almendros	id=g:3812245
Loma de Chagüíte	id=g:3812246
Limones	id=g:3812247
Quebrada Los Arrayanes	id=g:3812248
Los Arrayanes	id=g:3812249
Los Arabos	id=g:3812250
Cerro Los Algodones	id=g:3812251
Las Ventanillas	id=g:3812252
Quebrada Las Ventanas	id=g:3812253
Cerro Las Ventanas	id=g:3812254
Las Tres Ceibas	id=g:3812255
Las Trancas	id=g:3812256
Quebrada Las Piñuelas	id=g:3812257
Quebrada Las Piletas	id=g:3812258
Las Piletas	id=g:3812259
Las Pases	id=g:3812260
Las Mariítas	id=g:3812261
Las Mariitas	id=g:3812262
Quebrada de Las Marías	id=g:3812263
Los Aguilera	id=g:3812264
Loma del Angel	id=g:3812265
Cerro Las Tunas	id=g:3812266
Las Trojas	id=g:3812267
Las Presas	id=g:3812268
Las Marías	id=g:3812269
Quebrada Las Guayabas	id=g:3812270
Cerro Las Piñas	id=g:3812271
Cerro Las Golondrinas	id=g:3812272
Las Flores	id=g:3812273
Las Pilas	id=g:3812274
Quebrada Las Mesías	id=g:3812275
Las Guitarrillas	id=g:3812276
Las Chilcas	id=g:3812277
Las Arenillas	id=g:3812278
Las Delícias	id=g:3812279
Las Crucitas	id=g:3812280
Río de Las Cañas	id=g:3812281
Las Cabezas	id=g:3812282
Lagunetas	id=g:3812283
La Travesía	id=g:3812284
La Travesía	id=g:3812285
La Sabana	id=g:3812286
La Rinconada	id=g:3812287
La Rinconada	id=g:3812288
La Puerta	id=g:3812289
La Rinconada	id=g:3812290
La Rinconada	id=g:3812291
La Queserita	id=g:3812292
Quebrada La Quesera	id=g:3812293
La Quesera	id=g:3812294
La Peñita	id=g:3812295
La Mojada Pelona	id=g:3812296
La Montañita	id=g:3812297
La Masacuatera	id=g:3812298
La Montaña	id=g:3812299
Cerro La Majada	id=g:3812300
La Lumbrera	id=g:3812301
Quebrada La Laguna	id=g:3812302
La Loma	id=g:3812303
La Isleta	id=g:3812304
La Hipólita	id=g:3812305
Cerro La Gloria	id=g:3812306
Quebrada de La Culebra	id=g:3812307
La Garita	id=g:3812308
La Escalera	id=g:3812309
Quebrada La Cidra	id=g:3812310
La Cidra	id=g:3812311
Quebrada La Chorrera	id=g:3812312
Quebrada de La Chorrera	id=g:3812313
La Ceiba	id=g:3812314
Quebrada La Ceiba	id=g:3812315
La Carretilla	id=g:3812316
Cerro La Cebadilla	id=g:3812317
Cerro La Bomba	id=g:3812318
La Albahaca	id=g:3812319
