Kalniņi	id=g:459079
Khawr al Qismah	id=g:83714
Ghawţ al Qismah	id=g:83715
Ghawţ al Qishwāsh	id=g:83716
Bi’r al Qishwāsh	id=g:83717
Ghawţ al Qishmah	id=g:83718
Bi'r al Qirz̧āwī	id=g:83719
Ghawţ al Qiryāţīyah	id=g:83720
Bi'r Qirwād	id=g:83721
Shaţīb al Qirqā‘	id=g:83722
Wādī Qirnādah	id=g:83723
Sīrat Qirnādah	id=g:83724
Ghawţ Qirnādah	id=g:83725
Qirnādah	id=g:83726
Wādī al Qirmīyah	id=g:83727
Wādī al Qirmīyah	id=g:83728
`Ilwat Qirmīdah	id=g:83729
Bi’r Qirbah	id=g:83730
Wādī al Qinţār	id=g:83731
Wādī al Qinţār	id=g:83732
Bi'r Qinnār	id=g:83733
Bi’r Qinnār	id=g:83734
Wādī al Qillīyāt	id=g:83735
Bi'r Qilād	id=g:83736
Wādī Qiḩām	id=g:83737
Wādī Qidād aş Şaqr	id=g:83738
Wādī al Qi`ādī	id=g:83739
Wādī al Qazzūn	id=g:83740
Qawz al Qazzūn	id=g:83741
Ghawţ Qazzūn	id=g:83742
Hawīyat al Qazāz	id=g:83743
Qaza‘at al ‘Anz	id=g:83744
Z̧ahr al Qaza‘ah	id=g:83745
Balţat al Qaza‘ah	id=g:83746
Wādī al Qayqash	id=g:83747
Ghawţ al Qayqab	id=g:83748
Ghawţ Qawwat `Ā'ishah	id=g:83749
Wādī al Qawwās	id=g:83750
Wādī al Qaws	id=g:83751
Qubūr Qāwiyah	id=g:83752
Bi’r al Qawd wa aţ Ţūb	id=g:83753
Wādī al Qawd	id=g:83754
Wādī al Qawd	id=g:83755
Bi’r al Qawd	id=g:83756
Bi'r Qawāţīn	id=g:83757
Mudīrīyat al Qawārishah	id=g:83758
Minţaqat al Qawārishah	id=g:83759
Jāmi‘ al Qawārishah	id=g:83760
Bi’r al Qawāri‘ah	id=g:83761
Wādī al Qawāfil	id=g:83762
Wādī al Qa`ūd	id=g:83763
Bi’r al Qa‘ūd	id=g:83764
‘Aqīrat al Qa‘ūd	id=g:83765
Wādī al Qāţūrah	id=g:83766
Sīrat al Qāţūrah	id=g:83767
Wādī Qātūlīyah	id=g:83768
Ţarīq Qaţţūfah	id=g:83769
Wādī al Qaţţārah Bū al Khunfus	id=g:83770
Wādī al Qaţţārah ash Sharqī	id=g:83771
Wādī al Qaţţārah al Gharbī	id=g:83772
Wādī al Qaţţārah	id=g:83773
Wādī al Qaţţārah	id=g:83774
Wādī al Qaţţārah	id=g:83775
Wādī al Qaţţārah	id=g:83776
Wādī al Qaţţārah	id=g:83777
Wādī al Qaţţārah	id=g:83778
Minţaqat al Qaţţārah	id=g:83779
Ma‘ţan al Qaţţārah	id=g:83780
`Ayn al Qaţţārah	id=g:83781
Abyār al Qaţţārah	id=g:83782
Wādī al Qaţţār	id=g:83783
Ghawţ Qaţrān	id=g:83784
Wādī al Qaţrah	id=g:83785
Sīrat al Qaţrah	id=g:83786
Bi’r Qāţish	id=g:83787
Sīrat Qaţilliş	id=g:83788
Ghawţ Qaţilliş	id=g:83789
Sīrat al Qaţīfah	id=g:83790
Ghawţ Qaţ‘ aţ Ţarrām	id=g:83791
Qaţarāt Dāwūd	id=g:83792
`Ayn al Qaţājah	id=g:83793
Bi’r al Qaţafīyah	id=g:83794
Bi’r al Qaţafah	id=g:83795
Bi’r al Qaţafah	id=g:83796
Widyān al Qaţaf	id=g:83797
Shaţīb al Qaţaf	id=g:83798
Ḩaqfat al Qaţaf	id=g:83799
Bi’r al Qaţaf	id=g:83800
Bi'r al Qaţaf	id=g:83801
Wādī al Qaţā	id=g:83802
‘Uwaynat al Qaţā	id=g:83803
Bi’r al Qaţā	id=g:83804
Bi’r Qaşşār	id=g:83805
Qaşr Yārah	id=g:83806
Qaşr Wartīj	id=g:83807
Qaşr Wādī ar Rub`īyah	id=g:83808
Qaşr ‘Uţayr	id=g:83809
Qaşr Umm Qubaybah	id=g:83810
Qaşr Umm Khalīl	id=g:83811
Qaşr Umm Ḩunayyah	id=g:83812
Qaşr Umm Ḩunayyah	id=g:83813
Qaşr Umm aţ Ţifl	id=g:83814
Qaşr Umm al Qamīn	id=g:83815
Qaşr Umm al Laḩm	id=g:83816
Qaşr Umm al Jīrān	id=g:83817
Qaşr Umm Alfayn	id=g:83818
Qaşr Umm al `Amā'im	id=g:83819
Qaşr Umm al Adyāb	id=g:83820
Qaşr ‘Ubayd	id=g:83821
Qaşr ‘Ubayd	id=g:83822
Qaşr `Ubayd	id=g:83823
Qaşr Ţarghūn	id=g:83824
Qaşr Taktānah	id=g:83825
Qaşr Şubayḩ	id=g:83826
Qaşr Sīlū	id=g:83827
Qaşr Sīlū	id=g:83828
Qaşr Sīdī Bin Ghālib	id=g:83829
Qaşr Shuqrān	id=g:83830
Qaşr Shubruq	id=g:83831
Qaşr Shitānū	id=g:83832
Qaşr Sharmaţū	id=g:83833
Qaşr Shakhnū	id=g:83834
Qaşr Shabbān	id=g:83835
Qaşr Şaqlūş	id=g:83836
Qaşr Salīz	id=g:83837
Qaşr Salīf	id=g:83838
Qaşr Şafrūn	id=g:83839
Qaşr Rdānū	id=g:83840
Qaşr Qirnādah	id=g:83841
Qaşr Qaţţūfah	id=g:83842
Qaşr Qaţrān	id=g:83843
Qaşr Qamrah	id=g:83844
Qaşr Qabīl	id=g:83845
Qaşr Nūwārah	id=g:83846
Qaşr Nūtah	id=g:83847
Qaşr Nīţū	id=g:83848
Qaşr Naţābrū	id=g:83849
Qaşr Nasrīf	id=g:83850
Qaşr Musaydī	id=g:83851
Qaşr Muḩayriq	id=g:83852
Qaşr Mismār	id=g:83853
Qaşr Milardis	id=g:83854
`Aqīrat Qaşr Maryam	id=g:83855
Qaşr Maqrins	id=g:83856
Qaşr Madīnat Bū Hindī	id=g:83857
Qaşr Luţayrish	id=g:83858
Jabbānat Qaşr Lībiyā	id=g:83859
Qaşr Lībiyā	id=g:83860
Qaşr Lībiyā	id=g:83861
Qaşr Laqbah	id=g:83862
Qaşr Ladbīk	id=g:83863
Qaşr Kurayshān	id=g:83864
Qaşr Kirbāsah	id=g:83865
Qaşr Khuraybah	id=g:83866
Qaşr Jumaymah	id=g:83867
Qaşr Ja‘ūdah	id=g:83868
Qaşr Jarāw	id=g:83869
Qaşr Jaddāwah	id=g:83870
Qaşr Jabrah	id=g:83871
Qaşr I‘zāz	id=g:83872
Qaşr Iţḩāsh	id=g:83873
Qaşr Ishtallū	id=g:83874
Qaşr Imshīsh	id=g:83875
Qaşr Huwaymil	id=g:83876
Qaşr Ḩujnat al Ashhab	id=g:83877
Qaşr Ḩarb	id=g:83878
Qaşr Ghuwayrib	id=g:83879
Qaşr Falbīnū	id=g:83880
Qaşr Dūmah	id=g:83881
Qaşr Daqindis	id=g:83882
Qaşr Dāmis	id=g:83883
Qaşr Bū Zayd	id=g:83884
Qaşr Bū ‘Ushaybah	id=g:83885
Qaşr Bū Şuwāţah	id=g:83886
Qaşr Bū Shūshah	id=g:83887
Qaşr Bushaytī	id=g:83888
Qaşr Bū Shalz̧ūmah	id=g:83889
Qaşr Bū Ruwayţah	id=g:83890
Qaşr Bū Rajīḩah	id=g:83891
Qaşr Bū Quşayr	id=g:83892
Qaşr Bū Qarmah	id=g:83893
Qaşr Bū Mushayfah	id=g:83894
Abyār Qaşr Bū Muḩayyah	id=g:83895
Qaşr Bū Muḩayyah	id=g:83896
Qaşr Bū Maynah	id=g:83897
Qaşr Bū Marāḩ	id=g:83898
Qaşr Bū Manīsh	id=g:83899
Qaşr Bū Ma‘īţ	id=g:83900
Qaşr Bulūqah	id=g:83901
Qaşr Bulaymah	id=g:83902
Qaşr Bū Karmah	id=g:83903
Qaşr Bū Karmah	id=g:83904
Qaşr Bū Istrāţū	id=g:83905
Qaşr Bū Ḩasan	id=g:83906
Qaşr Bū Ghassāl	id=g:83907
Qaşr Bū Fusayyah	id=g:83908
Wādī Qaşr Bū az Zuwaylī	id=g:83909
Qaşr Bū az Zuwaylī	id=g:83910
Qaşr Bū aţ Ţabbā‘	id=g:83911
Qaşr Bū al Yānţah	id=g:83912
Qaşr Bū al Quways	id=g:83913
Qaşr Bū al Qays	id=g:83914
Qaşr Bū al Ḩuwayshāt	id=g:83915
Qaşr Bū al Firā'	id=g:83916
Qaşr Bū ad Dajāj	id=g:83917
Qaşr Bi’r Bū al ‘Iz̧ām	id=g:83918
Qaşr Baţţah	id=g:83919
Qaşr Baţrū	id=g:83920
Qaşr Barjū	id=g:83921
Qaşr Baqqār	id=g:83922
Qaşr Baqīl	id=g:83923
Qaşr Banīnah	id=g:83924
Qaşr Bāliyah	id=g:83925
Qaşr az Zu`rūrah	id=g:83926
Qaşr az Zaytūn	id=g:83927
Qaşr az Zaqzāq	id=g:83928
Qaşr az Zaḩībah	id=g:83929
Sīrat al Qaşrayn	id=g:83930
Sīrat al Qaşrayn	id=g:83931
Sīrat al Qaşrayn	id=g:83932
Wādī Qaşr ‘Awaḑ	id=g:83933
Qaşr aţ Ţuraysh	id=g:83934
Bi’r Qaşr at Turāb	id=g:83935
Qaşr at Tufayfīḩ	id=g:83936
Qaşr at Tibn	id=g:83937
Qaşr aţ Ţawīl	id=g:83938
Qaşr aţ Ţāqāt	id=g:83939
Qaşr aţ Ţāqāt	id=g:83940
Qaşr at Talūlah	id=g:83941
Qaşr at Taksīs	id=g:83942
Qaşr as Suwayrah	id=g:83943
Qaşr as Sinyārah	id=g:83944
Qaşr as Sinwāb	id=g:83945
Qaşr aş Şaylīz	id=g:83946
Qaşr aş Şamīm	id=g:83947
Qaşr as Sakīkīnī	id=g:83948
Qaşr aş Şafā’	id=g:83949
Qaşr as Sa‘dī	id=g:83950
Bi’r Qaşr aş Şabāyā	id=g:83951
Qaşr aş Şābah	id=g:83952
Qaşr ash Shuhaybah	id=g:83953
Qaşr ash Shinz̧īrah	id=g:83954
Qaşr ash Shayābīn	id=g:83955
Qaşr ash Shaqqah	id=g:83956
Qaşr ash Shanz̧īrah	id=g:83957
Qaşr ash Shamā'ir	id=g:83958
Qaşr ash Shalyūnī	id=g:83959
Qaşr ash Shahdayn	id=g:83960
Qaşr ar Ruwayqid	id=g:83961
Qaşr ar Ruwaybiḑ	id=g:83962
Qaşr ar Ruwaybāt	id=g:83963
Qaşr ar Rusaym	id=g:83964
Qaşr ar Rūjil	id=g:83965
Qaşr ar Rimthāhah	id=g:83966
Qaşr ar Rīḩ	id=g:83967
Qaşr ar Rīḩ	id=g:83968
Qaşr ar Raqīq	id=g:83969
Qaşr ar Radm	id=g:83970
Qaşr an Nushayshīq	id=g:83971
Qaşr an Nūrīyah	id=g:83972
Qaşr an Nu`mānī	id=g:83973
Qaşr an Nufayl	id=g:83974
Qaşr an Niyān	id=g:83975
Qaşr an Nasdah	id=g:83976
Qaşr an Nāmūs	id=g:83977
Qaşr al Wirdāmah	id=g:83978
Wādī Qaşr al Washīshah	id=g:83979
Qaşr al Washīshah	id=g:83980
Qaşr al ‘Urayyiḑ	id=g:83981
Qaşr al ‘Urayyiḑ	id=g:83982
Qaşr al ‘Urayjā’	id=g:83983
Qaşr al `Uqlah	id=g:83984
Qaşr al `Ūd	id=g:83985
Qaşr al Ubayyiḑ	id=g:83986
Qaşr al Quwayţīnāt	id=g:83987
Qaşr al Quwayţīnāt	id=g:83988
Bi’r Qaşr al Quwaydīḩah	id=g:83989
Qaşr al Quwaybisī	id=g:83990
Qaşr al Quţū`ī	id=g:83991
Qaşr al Qus̄aybī	id=g:83992
Qaşr al Quşaybī	id=g:83993
Qaşr al Qurayz̧ah	id=g:83994
Qaşr al Qubbī	id=g:83995
Qaşr al Qiţţah	id=g:83996
Qaşr al Qilbāţah	id=g:83997
Qaşr al Qāţiris	id=g:83998
Qaşr al Qaşabīyah	id=g:83999
Qaşr al Qarn	id=g:84000
Qaşr al Muwāfig	id=g:84001
Qaşr al Mushrif	id=g:84002
Qaşr al Muşabbirīn	id=g:84003
Qaşr al Murayqib	id=g:84004
Qaşr al Murayḩilah	id=g:84005
Qaşr al Muraşşaş	id=g:84006
Qaşr al Mukaymin	id=g:84007
Jabbānat Qaşr al Muḩtariq	id=g:84008
Qaşr al Muḩqin	id=g:84009
Qaşr al Mu‘allaq	id=g:84010
Qaşr al Mishall	id=g:84011
Qaşr al Maslaqūn	id=g:84012
Qaşr al Masharrak	id=g:84013
Qaşr al Mashāfī	id=g:84014
Qaşr al Marāgh	id=g:84015
Madrasat Qaşr al Maqdam	id=g:84016
Qaşr al Maqdam	id=g:84017
Qaşr al Manāţiqah	id=g:84018
Qaşr al Ma‘mūrah	id=g:84019
Qaşr al Malikah	id=g:84020
Wādī Qaşr al Māl	id=g:84021
Qaşr al Māl	id=g:84022
Qaşr al Mafrah	id=g:84023
Qaşr al Mafrah	id=g:84024
Qaşr al madīnah	id=g:84025
Qaşr al Kulaykhah	id=g:84026
Qaşr al Kulaykhah	id=g:84027
Qaşr al Kuḩayḩīl	id=g:84028
Qaşr al Kubaysh	id=g:84029
Qaşr al Khuraybah	id=g:84030
Qaşr al Khuraybah	id=g:84031
Qaşr al Khirbah	id=g:84032
Qaşr al Khazīn	id=g:84033
Qaşr al Khayl	id=g:84034
Qaşr al Kharshityān	id=g:84035
Qaşr al Kharrūbah	id=g:84036
Qaşr al Khannāqah	id=g:84037
Qaşr al Khaḑar	id=g:84038
Qaşr al Kardāsī	id=g:84039
Qaşr al Kardāsī	id=g:84040
Qaşr al Juḩaysh	id=g:84041
Qaşr al Jubaylah	id=g:84042
Qaşr al Jubayl	id=g:84043
Qaşr al Jīrab	id=g:84044
Qaşr al Jiblah	id=g:84045
Qaşr al Jam‘īyah	id=g:84046
Qaşr al Jalīţ	id=g:84047
Wādī Qaşr al Jady	id=g:84048
Bi’r Qaşr al Jady	id=g:84049
Bi’r Qaşr al Jady	id=g:84050
Qaşr al Jady	id=g:84051
Qaşr al Jabalah	id=g:84052
Qaşr al ‘Izāzī	id=g:84053
Qaşr al ‘Iz̧āmī	id=g:84054
Qaşr `Alīyah	id=g:84055
Āthār Qaşr al Ḩunaywah	id=g:84056
Qaşr al Ḩumayrāt	id=g:84057
Qaşr al Ḩumayrah	id=g:84058
Qaşr al Ḩumayrah	id=g:84059
Qaşr al Ḩulayqīmah	id=g:84060
Qaşr al Ḩişān	id=g:84061
Qaşr al Hijnah	id=g:84062
Qaşr al Ḩashīsh	id=g:84063
Qaşr al Harīţ	id=g:84064
Qaşr al Ḩarāmī	id=g:84065
Qaşr al Ḩarām	id=g:84066
Qaşr al Ḩanīyah	id=g:84067
Qaşr al Ḩanāwī	id=g:84068
Qaşr al Ḩanāwī	id=g:84069
Qaşr al Ḩamām	id=g:84070
Qaşr al Ḩajjār	id=g:84071
Bi’r Qaşr al Buwayt	id=g:84072
Qaşr al Burkān	id=g:84073
Bi'r Qaşr al Buraykah	id=g:84074
Qaşr al Birak	id=g:84075
Qaşr al Bazam	id=g:84076
Qaşr al Bayḑā’	id=g:84077
Qaşr al Baţţūmah	id=g:84078
Qaşr al Baţḩā'	id=g:84079
Qaşr al Başjah	id=g:84080
Qaşr al Ballā`ah	id=g:84081
Qaşr al Balāţah	id=g:84082
Qaşr al ‘Azmah	id=g:84083
Qaşr al ‘Azīzī	id=g:84084
Abyār Qaşr al ‘Aţash	id=g:84085
Qaşr al ‘Assāf	id=g:84086
Qaşr al ‘Askar	id=g:84087
Qaşr al `Asābilah	id=g:84088
Qaşr al ‘Arādī	id=g:84089
Qaşr al ‘Arād	id=g:84090
Qaşr al `Anījah	id=g:84091
Qaşr al ‘Anbar	id=g:84092
Qaşr al ‘Alīmah	id=g:84093
Qaşr al ‘Alīmah	id=g:84094
Qaşr al ‘Akrūt	id=g:84095
Qaşr al Ajam	id=g:84096
Jabbānat Qaşr al `Adūr	id=g:84097
Qaşr ‘Akramah	id=g:84098
Qaşr aḑ Ḑanīn	id=g:84099
Qaşr ad Dīsah	id=g:84100
Qaşr ad Dir`ī	id=g:84101
Qaşr ad Darārīyah	id=g:84102
Qaşr ad Danādin	id=g:84103
Qaşr ad Dāmisah	id=g:84104
Qaşr Abū al `Ujūy	id=g:84105
Qaşr ‘Abd ar Raḩīm	id=g:84106
Qaşr `Abd al Karīm	id=g:84107
Qaşr `Abd al Jalīl	id=g:84108
Qaşr ‘Abd ad Dā’im	id=g:84109
Bi'r al Qaşr	id=g:84110
Jabbānat al Qaşīyah	id=g:84111
Bi’r Qaşīr at Turāb	id=g:84112
Bi’r Qāsim Bū as Sanūsī	id=g:84113
Wādī al Qasīmah	id=g:84114
Ḩalq al Qāsī	id=g:84115
Sīrat al Qashshī	id=g:84116
Bi'r Qashaqash	id=g:84117
Bi’r al Qaşbāyah	id=g:84118
Ghawţ al Qasanţah	id=g:84119
Ghawţ al Qaşalah	id=g:84120
Qaş al ‘Abd	id=g:84121
Qaşab `Abd ar Raḩmān	id=g:84122
Minţaqat Qaryūnis	id=g:84123
Jāmi‘at Qār Yūnis	id=g:84124
Qaryat Yūnus	id=g:84125
Qaryat Umm Sulaymān	id=g:84126
Qaryat Umm Şanab	id=g:84127
Qaryat Umm aş Şafā’	id=g:84128
Qaryat Umm ad Danānīr	id=g:84129
Qaryat ‘Umar al Mukhtār	id=g:84130
Qaryat Sīdī Shāhir ad Dīn	id=g:84131
Qaryat Sīdī Aḩmad Bū Fāris	id=g:84132
Qaryat Şanab `Alī	id=g:84133
Qaryat Sa‘īd	id=g:84134
Qaryat Qunfūdhah	id=g:84135
Qaryat Qaşr al `Ajūz	id=g:84136
Qaryat Qaşr al `Ajūz	id=g:84137
Qaryat Qaryūnis	id=g:84138
Qaryat Mūsá	id=g:84139
Qaryat Masīrah	id=g:84140
Qaryat Maqrūn	id=g:84141
Qaryat Ḩaflūsh	id=g:84142
Qaryat Falt al Jall	id=g:84143
Qaryat Bū Līyah	id=g:84144
Qaryat Bū Ḩuwayyish	id=g:84145
Qaryat Bū Ḩuwayyish	id=g:84146
Qaryat Bū Ḩimār	id=g:84147
Jabbānat Qaryat Bū Faraj	id=g:84148
Qaryat Bū al Ḩinn	id=g:84149
Qaryat Birqāyah	id=g:84150
Qaryat Birqāyah	id=g:84151
Qaryat az Zaytūnah	id=g:84152
Qaryat az̧ Z̧ahīrī	id=g:84153
Qaryat ‘Ayt Zaydān	id=g:84154
Qaryat aţ Ţayrah	id=g:84155
Qaryat aş Şūf	id=g:84156
Qaryat as Sa‘īdī	id=g:84157
Qaryat ar Ramlīyāt	id=g:84158
Qaryat ar Rajmah	id=g:84159
Qaryat al ‘Unayzī	id=g:84160
Qaryat al mughayribī	id=g:84161
Qaryat al Māliḩah	id=g:84162
Qaryat al Malāqah	id=g:84163
Qaryat al Majārīs	id=g:84164
Qaryat al Luwayfīyah	id=g:84165
Qaryat al Kurayjīd	id=g:84166
Qaryat al ‘Imāmah	id=g:84167
Qaryat al Hawā’ish	id=g:84168
Qaryat al Ḩarrāsh	id=g:84169
Sāniyat Qaryat al Ghazāl	id=g:84170
Qaryat al Barakāt	id=g:84171
Qaryat al Barakāt	id=g:84172
Qaryat al ‘Abīd	id=g:84173
Qaryat Abū Fannās	id=g:84174
Wādī al Qaryah	id=g:84175
Wādī al Qaryah	id=g:84176
Sīrat al Qaryah	id=g:84177
Jabbānat al Qaryah	id=g:84178
Jabbānat al Qaryah	id=g:84179
Bi’r al Qaryah	id=g:84180
Bi'r al Qaryah	id=g:84181
Bi'r al Qaryah	id=g:84182
Qarwah	id=g:84183
Wādī Qārūrah	id=g:84184
Sīrat Qārūrah	id=g:84185
Bi’r Qarrūsh	id=g:84186
Sīrat Qarrūm	id=g:84187
Bi'r Qarrūm	id=g:84188
Mukhayzin Qarrāşah	id=g:84189
Bi’r Qarrāşah	id=g:84190
Wādī Qarqashah	id=g:84191
Ghawţ Qārnū	id=g:84192
Qarn Kurūsh	id=g:84193
Wādī al Qarn	id=g:84194
Sīrat al Qarīqah	id=g:84195
Minţaqat al Qarīn	id=g:84196
Wādī al Qarīmīyāt	id=g:84197
Wādī al Qarī`ah	id=g:84198
Wādī al Qarī`ah	id=g:84199
Minţaqat al Qarī‘ah	id=g:84200
Wādī al Qarī	id=g:84201
Wādī al Qarī	id=g:84202
Abyār al Qarī	id=g:84203
Qārat Qardiqāt	id=g:84204
Wādī al Qarḑī	id=g:84205
Jabal al Qarḑabah	id=g:84206
Qarḑabah	id=g:84207
Qarbū ‘Ayt Ḩammād	id=g:84208
Wādī al Qarawī	id=g:84209
Wādī al Qarawī	id=g:84210
Qārat Umm Ţanāsh al ‘Alam	id=g:84211
Qārat Fuḩayḩ	id=g:84212
Qārat al `Uşmallī	id=g:84213
Qārat al Ubayyiḑ	id=g:84214
Sāniyat Qar‘at al Afākhir	id=g:84215
Wādī Qarāshīb	id=g:84216
Wādī al Qarāş	id=g:84217
Wādī al Qarārīd	id=g:84218
Wādī al Qarārah	id=g:84219
Ḩaqfat al Qarārah	id=g:84220
Bi’r al Qarārah	id=g:84221
Wādī al Qarāqī`	id=g:84222
Sīrat al Qarāqī`	id=g:84223
Wādī Qarāqah	id=g:84224
Wādī al Qaranshīyah	id=g:84225
`Aqīrat al Qarāmīd	id=g:84226
Qarāmī	id=g:84227
Ghawţ al Qarā'ish	id=g:84228
Ghawţ al Qar‘ah	id=g:84229
Bi’r al Qar‘ah	id=g:84230
Abyār al Qa‘rah	id=g:84231
Sīrat al Qara`	id=g:84232
Bi'r al Qará	id=g:84233
Sāniyat al Qanyah	id=g:84234
Jabbānat Qānūn	id=g:84235
Sīrat al Qanţūţī	id=g:84236
‘Urqūb Qanţiyū	id=g:84237
Jabbānat al Qanţarī	id=g:84238
Sīrat Qanqanah	id=g:84239
Qannīn	id=g:84240
Arḑ al Qannān	id=g:84241
Mudīrīyat Qandūlah	id=g:84242
Bi'r Qandūlah	id=g:84243
Qandūlah	id=g:84244
Birkat al Qandalī	id=g:84245
Qandafūrah	id=g:84246
Qānbū	id=g:84247
Bi’r Qanāshah	id=g:84248
Minţaqat al Qanānīr	id=g:84249
Wādī Qanādīl	id=g:84250
Ghawţ al Qanābī	id=g:84251
Wādī Qamrah	id=g:84252
Sīrat Qamrah	id=g:84253
Mājin Qamīsh	id=g:84254
Jāmi` Qamīnis	id=g:84255
Qamīnis	id=g:84257
Ghawţ al Qamḩah	id=g:84258
Bi’r al Qamḩ	id=g:84259
Wādī al Qambū`	id=g:84260
Sīrat Qamarah	id=g:84261
Balţat al Qa‘m	id=g:84262
Qaltat al Ḩarbī	id=g:84263
Wādī al Qaltah	id=g:84264
Wādī al Qaltah	id=g:84265
Bi’r Qaltah	id=g:84266
Sīrat Qalqān	id=g:84267
Wādī al Qallū	id=g:84268
Sīrat al Qallāyah	id=g:84269
Wādī al Qalīyah	id=g:84270
Sīrat al Qalīyah	id=g:84271
Jabbānat al Qalī`	id=g:84272
Abyār Qalb Mushāḑī	id=g:84273
Wādī Qalbīyah	id=g:84274
Wādī al Qalbī	id=g:84275
Bi’r al Qalbāţ	id=g:84276
Sīrat Qalb	id=g:84277
Mudawwar al Qalb	id=g:84278
Qal‘at Sīdī ‘Abd Allāh	id=g:84279
Qal‘at Shīḩah	id=g:84280
Qal‘at Qārnū	id=g:84281
Qal‘at an Nāz̧ūrah	id=g:84282
Qal‘at al Ghirārīyah	id=g:84283
Wādī al Qalanzah	id=g:84284
Bi'r al Qalanzah	id=g:84285
Sīrat Qalanţū	id=g:84286
`Ilwat Qalanţū	id=g:84287
Baţḩat Qalam al Widyān	id=g:84288
Wādī al Qal`ah	id=g:84289
Wādī al Qal`ah	id=g:84290
Ghīţān al Qal‘ah	id=g:84291
Wādī Qalād	id=g:84292
Bi’r Qalād	id=g:84293
Bi'r Qahw	id=g:84294
Wādī al Qaḩīm	id=g:84295
Ma‘ţan al Qaḩīl	id=g:84296
Bi'r al Qaḩāshī	id=g:84297
Wādī Qaḩāsh	id=g:84298
Wādī Qādūm	id=g:84299
Qārat al Qadqādīyah	id=g:84300
Wādī al Qadīdah	id=g:84301
Wādī al Qadīdah	id=g:84302
Ghawţ al Qadīdah	id=g:84303
Sāniyat al Qāḑī	id=g:84304
Bi’r al Qāḑī	id=g:84305
‘Ayn al Qāḑī	id=g:84306
Qabr al Qadhdhāfī	id=g:84307
Dayr al Qadhdhāfī	id=g:84308
Qaḑḑ Ḩasan	id=g:84309
Qaḑḑ al ‘Ūd	id=g:84310
Qaḑḑ al Qarḑabah	id=g:84311
Ghawţ Qaḑḑ al Qamḩ	id=g:84312
Abyār Qaḑḑ al Qamḩ	id=g:84313
Wādī Qaḑḑ al Aḩmar	id=g:84314
Wādī Qaḑḑ al Aḩmar	id=g:84315
Qaḑḑ al Aḩmar	id=g:84316
Qaḑḑ al Aḩmar	id=g:84317
Sīrat al Qabwah	id=g:84318
Wādī Qabūţah	id=g:84319
Wādī Qabūţah	id=g:84320
Wādī Qābrū	id=g:84321
Jabbānat Qabr Maḩmūd	id=g:84322
Bi'r Qabr Maḩmūd	id=g:84323
Qabr Jīrah	id=g:84324
Ghawţ Qabrat Şāliḩ	id=g:84325
Bi'r Qabr ash Shuhaybī	id=g:84326
Wādī Qabr al Ghawr	id=g:84327
Wādī Qabr al Ghawr	id=g:84328
Birkat Qabr al Ghawr	id=g:84329
Abyār Qabr al Fulāni	id=g:84330
Qabr ‘Abd Allāh	id=g:84331
Wādī al Qabr	id=g:84332
Sīrat al Qabr	id=g:84333
Wādī Qabqābah	id=g:84334
Wādī Qābis	id=g:84335
Shaţţ Qābis	id=g:84336
Marsá Qābis	id=g:84337
‘Irq Qābi‘	id=g:84338
Wādī al Qabbārah	id=g:84339
Bi'r al Qabbārah	id=g:84340
Wādī al Qabb	id=g:84341
Jabbānat al Qabb	id=g:84342
Bi’r al Qabb	id=g:84343
Bi'r al Qabā'il	id=g:84344
Qabābū	id=g:84345
Posto Trucchi	id=g:84346
Qārat Pilastrino	id=g:84347
Outer Harbor	id=g:84348
Bi'r an Nyāl	id=g:84349
Shu‘bat Nuzhah	id=g:84350
Ḩaqfat Nuzhah	id=g:84351
Ḩaqfat Nuzhah	id=g:84352
Nuwayz̧īrat ad Daffah	id=g:84353
Sīrat Nuwayrah	id=g:84354
Bi'r an Nuwaym	id=g:84355
Nazwat an Nuwaydir	id=g:84356
Shaţīb Nūwārah	id=g:84357
Minţaqat Nūwārah	id=g:84358
Kawm an Nūwār	id=g:84359
Bi’r an Nu‘ūt	id=g:84360
‘Ayn an Nuţq	id=g:84361
Jabbānat an Nutayrī	id=g:84362
Wādī an Nushayshīq	id=g:84363
Qulayb an Nuşf	id=g:84364
Qulayb an Nuşf	id=g:84365
Qārat an Nuşf	id=g:84366
Wādī an Nūs	id=g:84367
Bi'r an Nūrīyah	id=g:84368
Sāniyat an Nūrī	id=g:84369
Ḩawsh an Nūrī	id=g:84370
Bi'r an Nūrī	id=g:84371
Bi'r an Nūr	id=g:84372
Nuqţat Tāknis	id=g:84373
Nuqţat Suwayl	id=g:84374
Nuqţat Sīdī ‘Umar	id=g:84375
Nuqţat Shafarzin	id=g:84376
Nuqţat Rujū`	id=g:84377
Nuqţat Nujayb	id=g:84378
Nuqţat Bū Bakr	id=g:84379
Nuqţat al Maţar	id=g:84380
Nuqţat al Khaţţābīyah	id=g:84381
Nuqţat al Jarābah	id=g:84382
Sīrat an Nuqţah	id=g:84383
Ra’s an Nuqţah	id=g:84384
Kīfān an Nuqţah	id=g:84385
Ghawţ an Nuqţah	id=g:84386
Bi’r an Nuqţah	id=g:84387
Wādī an Nuqayrāt	id=g:84388
Sīrat an Nuqayrāt	id=g:84389
Bi’r an Nuqayrāt	id=g:84390
Nuqay‘at al Ḩājj Bū Bakr	id=g:84391
Minţaqat an Nu`mānī	id=g:84392
Wādī an Nujaymī	id=g:84393
