Boloto Otkhozhiy Les	id=g:513966
Nizovka	id=g:520114
Nizovka	id=g:520115
Nizovka	id=g:520116
Nizovka	id=g:520117
Nizovka	id=g:520118
Nizovka	id=g:520119
Nizovka	id=g:520120
Nizovka	id=g:520121
Nizovka	id=g:520122
Nizovka	id=g:520123
Nizovitsy	id=g:520124
Nizova	id=g:520125
Nizova	id=g:520126
Niz’ma	id=g:520127
Niz’ma	id=g:520128
Niz’ma	id=g:520129
Nizkus’	id=g:520130
Nizkoye	id=g:520131
Nizkoye	id=g:520132
Nizkovo	id=g:520133
Nizkoglyadovo	id=g:520134
Ostrov Nizkiy	id=g:520135
Nizki	id=g:520136
Ostrov Nizka	id=g:520137
Nizivka	id=g:520138
Nizino	id=g:520139
Nizino	id=g:520140
Nizino	id=g:520141
Nizina	id=g:520142
Nizhnyaya Zubrilovka	id=g:520143
Nizhnyaya Zolotitsa	id=g:520144
Nizhnyaya Zoba	id=g:520145
Nizhnyaya Zherdovka	id=g:520146
Nizhnyaya Zaturshchina	id=g:520147
Nizhnyaya Zaroshcha	id=g:520148
Nizhnyaya Zamarayka	id=g:520149
Nizhnyaya Zalegoshch’	id=g:520150
Nizhnyaya Yurmen’ga	id=g:520151
Yerzovka	id=g:520152
Nizhnyaya Yershovka	id=g:520153
Nizhnyaya Yermolovka	id=g:520154
Nizhnyaya Yerga	id=g:520155
Nizhnyaya Yentala	id=g:520156
Nizhnyaya Yelyuzan’	id=g:520157
Nizhnyaya Yelovka	id=g:520158
Nizhnyaya Yel’nya	id=g:520159
Nizhnyaya Yelima	id=g:520160
Nizhnyaya Yaz'va	id=g:520161
Nizhnyaya Yavka	id=g:520162
Nizhnyaya Yashëvka	id=g:520163
Nizhnyaya Yashcherka	id=g:520164
Nizhnyaya Yasennaya	id=g:520165
Nizhnyaya Yaroslavka	id=g:520166
Nizhnyaya Yakushka	id=g:520167
Nizhnyaya Yakhren’ga	id=g:520168
Nizhnyaya Vyrka	id=g:520169
Nizhnyaya Vyazovnya	id=g:520170
Nizhnyaya Vyazovka	id=g:520171
Nizhnyaya Vyazovaya	id=g:520172
Nizhnyaya Vyazera	id=g:520173
Verkhnyaya Voyegoshcha	id=g:520174
Nizhnyaya Vortseva	id=g:520175
Nizhnyaya Volpa	id=g:520176
Nizhnyaya Volmanga	id=g:520177
Nizhnyaya Vodyanka	id=g:520178
Nizhnyaya Vodlits-Nikitinskaya	id=g:520179
Nizhnyaya Vodlitsa-Vasyukovskaya	id=g:520180
Nizhnyaya Vodlitsa-Pustosh’-Inyukovskaya	id=g:520181
Perkhinskaya	id=g:520182
Patrakeyevskaya	id=g:520183
Nizhnyaya Vodlitsa-Demshinskaya	id=g:520184
Nizhnyaya Vodlitsa-Danilovskaya	id=g:520185
Nizhnyaya Vodlitsa	id=g:520186
Nizhnyaya Vocha	id=g:520187
Nizhnyaya Vikshen’ga	id=g:520188
Nizhnyaya Vereyka	id=g:520189
Nizhnyaya Vereya	id=g:520190
Nizhnyaya Veduga	id=g:520191
Nizhnyaya Veduga	id=g:520192
Nizhnyaya Vayen’ga	id=g:520193
Nizhnyaya Vaselka	id=g:520194
Nizhnyaya Varzha	id=g:520195
Nizhneutyagulovo	id=g:520196
Nizhnyaya Utka	id=g:520197
Nizhnyaya Us'va	id=g:520198
Nizhnyaya Urdyuga	id=g:520199
Nizhnyaya Urat’ma	id=g:520200
Nizhnyaya Ura	id=g:520201
Nizhnyaya Ura	id=g:520202
Nizhnyaya Tyul’ka	id=g:520203
Nizhnyaya Tura	id=g:520204
Nizhnyaya Tulivaara	id=g:520205
Nizhnyaya Tukha	id=g:520206
Nizhnyaya Tuarma	id=g:520207
Nizhnyaya Trëkhizbyanka	id=g:520208
Nizhnyaya Toz’ma	id=g:520209
Nizhnyaya Toyma	id=g:520210
Nizhnyaya Toyma	id=g:520211
Nizhnyaya Toyma	id=g:520212
Nizhnyaya Toksha	id=g:520213
