Gokpār	id=g:1202196
Bhikni	id=g:1208906
Bhikhanpur	id=g:1208907
Bhikārtek	id=g:1208908
Bhikara	id=g:1208909
Bhikanpur	id=g:1208910
Bhikampur	id=g:1208911
Bhiāil	id=g:1208912
Bhetuākānda	id=g:1208913
Bhetua	id=g:1208914
Bhetkhāli	id=g:1208915
Bhetair	id=g:1208916
Bherunia	id=g:1208917
Bherua	id=g:1208918
Bherchi	id=g:1208919
Bherārkur	id=g:1208920
Bherantala	id=g:1208921
Bherāndābunia	id=g:1208922
Bheranbāria	id=g:1208923
Bherāmuria	id=g:1208924
Bhenguri	id=g:1208925
Bhengula	id=g:1208926
Bhendābāri	id=g:1208927
Bheluatali	id=g:1208928
Bhellābāria	id=g:1208929
Bhellābāria	id=g:1208930
Bhelatair	id=g:1208931
Bhelānagar	id=g:1208932
Bhelānagar	id=g:1208933
Bhelānagar	id=g:1208934
Bhelamati Nadi	id=g:1208935
Bhelājān	id=g:1208936
Bholāi	id=g:1208937
Bhelābāri	id=g:1208938
Bhelābāj	id=g:1208939
Bhelābād	id=g:1208940
Bheka	id=g:1208941
Bhegampur	id=g:1208942
Bheiārkona	id=g:1208943
Bheduria	id=g:1208944
Bheda Khāl	id=g:1208945
Bhebra	id=g:1208946
Bhāyra	id=g:1208947
Bhayra	id=g:1208948
Bhayna	id=g:1208949
Bhaylabania	id=g:1208950
Bhayasān	id=g:1208951
Bhayāng	id=g:1208952
Bhayālpur	id=g:1208953
Bhaya Lakshmipur	id=g:1208954
Bhāwār	id=g:1208955
Bhawānīpur	id=g:1208956
Bhawānīpur	id=g:1208957
Bhawānīpur	id=g:1208958
Bhawānīpur	id=g:1208959
Bhawānipur	id=g:1208960
Bhawānipur	id=g:1208961
Bhawānipur	id=g:1208962
Bhawānipur	id=g:1208963
Bhawānipur	id=g:1208964
Bhawānījībanpur	id=g:1208965
Bhabānigānthi	id=g:1208966
Bhawānīganj	id=g:1208967
Bhāwālia Bāzu	id=g:1208968
Bhāwāler Char	id=g:1208969
Bhāwāl	id=g:1208970
Bhāwāl	id=g:1208971
Bhāwāl	id=g:1208972
Bhāwādubi	id=g:1208973
Bhavermura	id=g:1208974
Bhāurtala Nagua	id=g:1208975
Bauran Khāl	id=g:1208976
Bhāumān	id=g:1208977
Bhāumahāl	id=g:1208978
Bhāudhār	id=g:1208979
Bhāudānga	id=g:1208980
Bhāudānga	id=g:1208981
Bhāturia	id=g:1208982
Bhāturia	id=g:1208983
Bhāturia	id=g:1208984
Bhāturi	id=g:1208985
Bhātulia	id=g:1208986
Bhātuādānga	id=g:1208987
Bhatti	id=g:1208988
Bhattapur	id=g:1208989
Bhattapur	id=g:1208990
Bhattapratāp	id=g:1208991
Bhattapāra Sripur	id=g:1208992
Bhattapāra	id=g:1208993
Bhāttai Dhoba	id=g:1208994
Bhattāchārjyakāndi	id=g:1208995
Bhattāchārjya Chak	id=g:1208996
Bhattabāri	id=g:1208997
Bhattabāri	id=g:1208998
Bhattabāri	id=g:1208999
Bhātta	id=g:1209000
Bhātta	id=g:1209001
Bhātsāil	id=g:1209002
Bhātsāla Char	id=g:1209003
Bhātsāla	id=g:1209004
Bhātsāla	id=g:1209005
Bhātsāla	id=g:1209006
Bhātrāsibpur	id=g:1209007
Bhātranda	id=g:1209008
Bhātra	id=g:1209009
Bhātra	id=g:1209010
Bhātra	id=g:1209011
Bhātra	id=g:1209012
Bhātra	id=g:1209013
Bhātra	id=g:1209014
Bhatpur	id=g:1209015
Bhātpāra Ārāzi	id=g:1209016
Bhātpāra	id=g:1209017
Bhātpāra	id=g:1209018
Bhātpāra	id=g:1209019
Bhattapara	id=g:1209020
Bhātpāra	id=g:1209021
Bhātpāra	id=g:1209022
Bhātpāra	id=g:1209023
Bhātpāra	id=g:1209024
Bhātpāra	id=g:1209025
Bhātpāra	id=g:1209026
Bhātpāra	id=g:1209027
Bhātpāra	id=g:1209028
Bhātpāra	id=g:1209029
Bhātpāra	id=g:1209030
Bhātpāra	id=g:1209031
Bhātpāra	id=g:1209032
Bhātpāra	id=g:1209033
Bhātpāra	id=g:1209034
Bhātora	id=g:1209035
Bhātupāra	id=g:1209036
Bhātnisār	id=g:1209037
Bhātnikhola	id=g:1209038
Bhātnibhita	id=g:1209039
Bhātlāra	id=g:1209040
Bhatkundu	id=g:1209041
Bhātkul	id=g:1209042
Bhātkuja	id=g:1209043
Bhātkota	id=g:1209044
Bhotkhāli	id=g:1209045
Bhātkeshar	id=g:1209046
Bhātkāti	id=g:1209047
Bātkāra	id=g:1209048
Bhātkāndi	id=g:1209049
Bhātita	id=g:1209050
Bhātistala	id=g:1209051
Bhātirgaon	id=g:1209052
Bhāti Rasūlpur	id=g:1209053
Bhātira	id=g:1209054
Bhātipāra	id=g:1209055
Bhātipāra	id=g:1209056
Bhāti Nawāpāra	id=g:1209057
Bhātimbhog	id=g:1209058
Bhāti Manoharpur	id=g:1209059
Bhātikoya	id=g:1209060
Bhāti Khālkula	id=g:1209061
Bhātikhāin	id=g:1209062
Bhāti Kāsār	id=g:1209063
Bhāti Kānāipur	id=g:1209064
Bhāti Gobindi	id=g:1209065
Bhāti Gāngātia	id=g:1209066
Bhātidhāl	id=g:1209067
Bhāti Chināia	id=g:1209068
Bhāti Barātia	id=g:1209069
Bhātibanda	id=g:1209070
Bhātibanda	id=g:1209071
Bhāti Badarpur	id=g:1209072
Bhātiāri	id=g:1209073
Bhātiāpāra	id=g:1209074
Bhātiāpāra	id=g:1209075
Bhātiālpur	id=g:1209076
Bhātiālpur	id=g:1209077
Bhātiākāndi	id=g:1209078
Bhātia	id=g:1209079
Bhātia	id=g:1209080
Bhatia	id=g:1209081
Bhāti	id=g:1209082
Bhātgrām	id=g:1209083
Bhatgharpāra	id=g:1209084
Bhātgati	id=g:1209085
Bhātgara	id=g:1209086
Bhātgaon	id=g:1209087
Bhātgaon	id=g:1209088
Bhātgaon	id=g:1209089
Bhātgaon	id=g:1209090
Bhātgaon	id=g:1209091
Bhātgaon	id=g:1209092
Bhatgaon	id=g:1209093
Bhāteswar	id=g:1209094
Bhāterpāra	id=g:1209095
Bhāter Kāndi	id=g:1209096
Bhāter Hrad	id=g:1209097
Bhatergāti	id=g:1209098
Bhātergaon	id=g:1209099
Bhāter Char	id=g:1209100
Bhātbhog	id=g:1209101
Bhātbhāur	id=g:1209102
Bhātbāria	id=g:1209103
Bhātārākānda	id=g:1209104
Bhātāra	id=g:1209105
Bhātāra	id=g:1209106
Bhatapara Arazi	id=g:1209107
Bhātānda	id=g:1209108
Bhātāmdia	id=g:1209109
Bhātāli	id=g:1209110
Bhātāiāpāra	id=g:1209111
Bhātai Mādhūdaha	id=g:1209112
Bhātāhār	id=g:1209113
Bhātābāli	id=g:1209114
Bhāskhola	id=g:1209115
Bhāskardi	id=g:1209116
Bhāsiāli	id=g:1209117
Bhāshkarkhila	id=g:1209118
Bhasātia	id=g:1209119
Bhāsānia Dari Char	id=g:1209120
Bhāsānia	id=g:1209121
Bhāsānchar	id=g:1209122
Bhāsān Char	id=g:1209123
Bhāsān Char	id=g:1209124
Bhāsa Gokulnagar	id=g:1209125
Bhārul	id=g:1209126
Bhāruapāra	id=g:1209127
Bhāruākhāli Khāl	id=g:1209128
Bharua	id=g:1209129
Bharua	id=g:1209130
Bhartoshi	id=g:1209131
Bhārso	id=g:1209132
Bhar Sāngān	id=g:1209133
Bharsākāti	id=g:1209134
Bhārsa	id=g:1209135
Bhar Rāmdia	id=g:1209136
Bhārra	id=g:1209137
Bharra	id=g:1209138
Bharpur	id=g:1209139
Bharpur	id=g:1209140
Bharpāsa	id=g:1209141
Bharpāra	id=g:1209142
Bhar Karākair	id=g:1209143
Bharjyatali	id=g:1209144
Bhar Jābarkol	id=g:1209145
Char Bhāripāsa	id=g:1209146
Bhārīkota	id=g:1209147
Bharikāti	id=g:1209148
Bhārgaon	id=g:1209149
Bhārera Bāniāgāti	id=g:1209150
Bhārella	id=g:1209151
Bharbhara	id=g:1209152
Bharbāri	id=g:1209153
Bhārātta	id=g:1209154
Bharatta	id=g:1209155
Bharat Sibnagar	id=g:1209156
Bharatpur	id=g:1209157
Bharat Naogaon	id=g:1209158
Bharatmāria	id=g:1209159
Bharatkhāli	id=g:1209160
Bharatkhāli	id=g:1209161
Bharat Kātirdānga	id=g:1209162
Bharatkāndi	id=g:1209163
Bhāratipāra	id=g:1209164
Bharāti	id=g:1209165
Bharatāisār	id=g:1209166
Bharat	id=g:1209167
Bhārāsimla	id=g:1209168
Bhārārul	id=g:1209169
Bhārārua	id=g:1209170
Bhārāripāra	id=g:1209171
Bhārāria	id=g:1209172
Bhārāria	id=g:1209173
Bhārāria	id=g:1209174
Bharari	id=g:1209175
Bharārdia	id=g:1209176
Bhārāra	id=g:1209177
Bhārara	id=g:1209178
Bharanpāra	id=g:1209179
Bharania	id=g:1209180
Bharangār Char	id=g:1209181
Bhārālia	id=g:1209182
Bhāral	id=g:1209183
Bharākar	id=g:1209184
Bhārāil	id=g:1209185
Bhārāhut	id=g:1209186
Bhārāhār	id=g:1209187
Bharādul	id=g:1209188
Bharādoba	id=g:1209189
Bharādia	id=g:1209190
Bhara	id=g:1209191
Bhāorpāra	id=g:1209192
Bhāora	id=g:1209193
Bhāor	id=g:1209194
Bhānurpār	id=g:1209195
Bhānurkānda	id=g:1209196
Bhānumati	id=g:1209197
Bhānu Mālliker Kāndi	id=g:1209198
Bhānukar	id=g:1209199
Bhanugāch Reserved Forest	id=g:1209200
Bhanugāch	id=g:1209201
Bhanti	id=g:1209202
Bhansipāra	id=g:1209203
Bhānpur	id=g:1209204
Bhānnāra	id=g:1209205
Bhānjania	id=g:1209206
Bhāni Kātra	id=g:1209207
Bhānibāsa	id=g:1209208
Bhāni	id=g:1209209
Bhāngura	id=g:1209210
Bhāngara	id=g:1209211
Bhāngnāmāri	id=g:1209212
Bhāngnadi	id=g:1209213
Bhangirpāra	id=g:1209214
Bhangergaon	id=g:1209215
Bhāngbāria	id=g:1209216
Bhāngārpār	id=g:1209217
Bhāngār Mona	id=g:1209218
Bhāngār Char	id=g:1209219
Bhānga Pushkarini	id=g:1209220
Bhāngāpāra	id=g:1209221
Bhāngānia	id=g:1209222
Bhāngani	id=g:1209223
Bhāngānagar	id=g:1209224
Bhānga Mura	id=g:1209225
Bhāngakhāli	id=g:1209226
Bhāngādeula	id=g:1209227
Bhāngabāri	id=g:1209228
Bhāndeswar	id=g:1209229
Bhāndārpur	id=g:1209230
Bhāndārpur	id=g:1209231
Bhāndarpol	id=g:1209232
Bhāndārpāika	id=g:1209233
Bhāndar Paika	id=g:1209234
Bhāndārkote	id=g:1209235
Bhāndarkola	id=g:1209236
Bhāndārkhola	id=g:1209237
Bhāndārkhola	id=g:1209238
Bhāndārkhola	id=g:1209239
Bhāndāripāra	id=g:1209240
Bhāndāripāra	id=g:1209241
Bhāndārikāti	id=g:1209242
Bhāndārikāndi	id=g:1209243
Bhāndāria	id=g:1209244
Bhāndārgāti	id=g:1209245
Bhandārdoba	id=g:1209246
Bhāndārdaha	id=g:1209247
Bhāndāra	id=g:1209248
Bhāndāl	id=g:1209249
Bhandagram	id=g:1209250
Bhālum	id=g:1209251
Bhalukpukur	id=g:1209252
Bhālukjān	id=g:1209253
Bhāluki Sitali	id=g:1209254
Bhālukhāli	id=g:1209255
Bhāluk Chāpar	id=g:1209256
Bhālukber	id=g:1209257
Bhalukāpur	id=g:1209258
Bhaluka	id=g:1209259
Bhālta	id=g:1209260
Bhālsan	id=g:1209261
Bhallukāba	id=g:1209262
Bhalkutia	id=g:1209263
Bhālki	id=g:1209264
Bhāli	id=g:1209265
Bhālātair	id=g:1209266
Bhalānghati	id=g:1209267
Bhālām	id=g:1209268
Bhālakot	id=g:1209269
Bhālaipur	id=g:1209270
Bhālāin	id=g:1209271
Bhālāin	id=g:1209272
Bhākurta	id=g:1209273
Bhākum	id=g:1209274
Bhaktīpur	id=g:1209275
Bhākrāl	id=g:1209276
Bhākoādi	id=g:1209277
Bhākla	id=g:1209278
Bhākarda	id=g:1209279
Bhājra	id=g:1209280
Bhājnipāra	id=g:1209281
Bhājnākhāl	id=g:1209282
Bhajna	id=g:1209283
Bhajkol	id=g:1209284
Bhajanpur	id=g:1209285
Bhajanpur	id=g:1209286
Bhājandi	id=g:1209287
Bhaitsāli	id=g:1209288
Bhāit Kāndi	id=g:1209289
Bhaiskhola	id=g:1209290
Bhaiskhola	id=g:1209291
Bhaishber	id=g:1209292
Bhaiser Kot	id=g:1209293
Bhāirādi	id=g:1209294
Bhairab River	id=g:1209295
Bhairabpur	id=g:1209296
Bhairabpāsa	id=g:1209297
Bhairabnagar	id=g:1209298
Bhairabkol	id=g:1209299
Bhairabghāta	id=g:1209300
Bhairabdi Khās	id=g:1209301
Bhairabdi	id=g:1209302
Bhairabdi	id=g:1209303
Bhairaba	id=g:1209304
Bhāidgaon	id=g:1209305
Bhāiāsuti	id=g:1209306
Bhāgyeswari	id=g:1209307
Bhāgyakul	id=g:1209308
Bhagurāpāra	id=g:1209309
Bhāg Nāgarkāndi	id=g:1209310
Bhāgnadi	id=g:1209311
Bhagīrathpur	id=g:1209312
Bhagīrathpur	id=g:1209313
Bhāgia	id=g:1209314
Bhāg Dubra	id=g:1209315
Bhāgdi	id=g:1209316
Bhāg Bishnupur	id=g:1209317
Bhāgber	id=g:1209318
Bhāgbaha	id=g:1209319
Bhāgārathpur	id=g:1209320
Bhāgalpur	id=g:1209321
Bhāgalpur	id=g:1209322
Bhāgelpur	id=g:1209323
Bhāgail	id=g:1209324
Bhāgadi	id=g:1209325
Bhāgabatpur	id=g:1209326
Bhagabatīpur	id=g:1209327
Bhagabatipur	id=g:1209328
Bhagabatipur	id=g:1209329
Bhagamantapur	id=g:1209330
Bhagabānpur	id=g:1209331
Bhagabānpur	id=g:1209332
Bhagabānpur	id=g:1209333
Bhagabānpur	id=g:1209334
Bhagabān Jasomantapur	id=g:1209335
Bhagabān Char	id=g:1209336
Bhāela	id=g:1209337
Bhāduri Chak	id=g:1209338
Bhāduria	id=g:1209339
Bhādua	id=g:1209340
Bhadua	id=g:1209341
Bhadratola	id=g:1209342
Bhadrāsram	id=g:1209343
Bhadrasona	id=g:1209344
Bhadra River	id=g:1209345
Bhadrapāra	id=g:1209346
Bhādranda	id=g:1209347
Bhadrakhola	id=g:1209348
Bhadrakhāli	id=g:1209349
Bhadrachāp	id=g:1209350
Bhādra Bhikan	id=g:1209351
Bhadrabāri	id=g:1209352
Bhādra	id=g:1209353
Bhadra	id=g:1209354
Bhadra	id=g:1209355
Bhādpur	id=g:1209356
Bhādiākola	id=g:1209357
Bhādgrām	id=g:1209358
Bhādgaon	id=g:1209359
Bhādeswar	id=g:1209360
Bhadda	id=g:1209361
Bhādām	id=g:1209362
Bhādālia	id=g:1209363
Bhādālia	id=g:1209364
Bhādāl	id=g:1209365
Bhādāikāndi	id=g:1209366
Bhādādia	id=g:1209367
Bāchāl	id=g:1209368
Bhābukdia	id=g:1209369
Bhābuk	id=g:1209370
Bhābrāsur	id=g:1209371
Bhābna	id=g:1209372
Bhābla	id=g:1209373
Bhābki	id=g:1209374
Bhābkhanda	id=g:1209375
Bhabicha	id=g:1209376
Bhaberkhola	id=g:1209377
Bhāber Char	id=g:1209378
Bhābanpāra	id=g:1209379
Bhabānisankar	id=g:1209380
Bhabānirteki	id=g:1209381
Bhabānīpur Debdwār	id=g:1209382
Bhabānīpur	id=g:1209383
Bhabānīpur	id=g:1209384
Bhabanipur	id=g:1209385
Bhabānīpur	id=g:1209386
Bhābānipur	id=g:1209387
Bhabānipur	id=g:1209388
Bhabānīpur	id=g:1209389
Bhabānīpur	id=g:1209390
Bhabānīpur	id=g:1209391
Bhabānīpur	id=g:1209392
Bhabānipur	id=g:1209393
Bhawanipur	id=g:1209394
Bhabanipur	id=g:1209395
Bhabānipur	id=g:1209396
Bhabānipur	id=g:1209397
Bhabānipur	id=g:1209398
Bhabānipur	id=g:1209399
Bhabānipur	id=g:1209400
Bhabānipur	id=g:1209401
Bhabānipur	id=g:1209402
Bhabānipur	id=g:1209403
Bhabānipur	id=g:1209404
Bhabānipur	id=g:1209405
Bhabānipur	id=g:1209406
Bhabānipur	id=g:1209407
Bhabānipur	id=g:1209408
Bhabānipur	id=g:1209409
Bhabānipur	id=g:1209410
Bhabānipur	id=g:1209411
Bhabānipur	id=g:1209412
Bhabānipur	id=g:1209413
Bhabānipur	id=g:1209414
Bhabānipur	id=g:1209415
Bhabānipur	id=g:1209416
Bhabānipur	id=g:1209417
Bhabānipur	id=g:1209418
Bhabānipur	id=g:1209419
Bhabānipur	id=g:1209420
Bhabānipur	id=g:1209421
Bhabānipur	id=g:1209422
Bhabānipur	id=g:1209424
Bhabāninagar	id=g:1209425
Bhabāniganj	id=g:1209426
Bhābanhāti	id=g:1209427
Bhābandatta	id=g:1209428
Bhabanāthpur	id=g:1209429
Bhabanandapur	id=g:1209430
Bhābakpāra	id=g:1209431
Bhābakhāli	id=g:1209432
Bhābāgrām	id=g:1209433
Bhabābhadri	id=g:1209434
Bhabābdi	id=g:1209435
Bezgāti	id=g:1209436
Beyāra	id=g:1209437
Bewlam	id=g:1209438
Beutha	id=g:1209439
Beuta	id=g:1209440
Beula	id=g:1209441
Beukhir	id=g:1209442
Betura	id=g:1209443
Betura	id=g:1209444
Betua River	id=g:1209445
Betuājāni	id=g:1209446
Betuābāg	id=g:1209447
Betua	id=g:1209448
Betua	id=g:1209449
Betua	id=g:1209450
Betua	id=g:1209451
Bettala	id=g:1209452
Betrāti	id=g:1209453
Betrāsin	id=g:1209454
Biprabhāg	id=g:1209455
Betra	id=g:1209456
Betna River	id=g:1209457
Betmāri	id=g:1209458
Betmār Gāng	id=g:1209459
Betmāra Gāng	id=g:1209460
Betloch	id=g:1209461
Betila	id=g:1209462
Betil	id=g:1209463
Beti Chara	id=g:1209464
Betiāpāra	id=g:1209465
Bethuyān	id=g:1209466
Bethuria	id=g:1209467
Bethulia	id=g:1209468
Bethuli	id=g:1209469
Bethua	id=g:1209470
Bethua	id=g:1209471
Bethur	id=g:1209472
Bethari	id=g:1209473
Bethām	id=g:1209474
Bethālia	id=g:1209475
Bethair	id=g:1209476
Betgrām	id=g:1209477
Betgāri	id=g:1209478
Betgāri	id=g:1209479
Betgarbha	id=g:1209480
Betdoba	id=g:1209481
Bet Birāmgrām	id=g:1209482
Betbāria	id=g:1209483
Betbāria	id=g:1209484
Betbāria	id=g:1209485
Betbāria	id=g:1209486
Betbāria	id=g:1209487
Betbāria	id=g:1209488
Betbāri	id=g:1209489
Betbāri	id=g:1209490
Betbāri	id=g:1209491
Betbania	id=g:1209492
Betbāhuti	id=g:1209493
Betāuka	id=g:1209494
Betāti	id=g:1209495
Betānga	id=g:1209496
Betāndar	id=g:1209497
Betāl	id=g:1209498
Betāgrām	id=g:1209499
Betāgi Sinhākhāli	id=g:1209500
Betāgi	id=g:1209501
Betāgaon	id=g:1209502
Betāgaon	id=g:1209503
Betāgair	id=g:1209504
Betāga	id=g:1209505
Betāga	id=g:1209506
Beta	id=g:1209507
Besnāl	id=g:1209508
Besargāti	id=g:1209509
Berupāra	id=g:1209510
Berunj	id=g:1209511
Berulia	id=g:1209512
Beruli	id=g:1209513
Beruāil	id=g:1209514
Berua Debottor	id=g:1209515
Berua	id=g:1209516
Berua	id=g:1209517
Berpāsa	id=g:1209518
Berok	id=g:1209519
Bermahal	id=g:1209520
Berki	id=g:1209521
Berkāti	id=g:1209522
Beripatal	id=g:1209523
Berilabāri	id=g:1209524
Beribāri	id=g:1209525
Beribāid	id=g:1209526
Beribāid	id=g:1209527
Beri	id=g:1209528
Ber Gobinda	id=g:1209529
Berghāta	id=g:1209530
Ber Gazāria	id=g:1209531
Bergaon	id=g:1209532
Ber Gangārāmpur	id=g:1209533
Bererghon	id=g:1209534
Bererbāri	id=g:1209535
Bererbāri	id=g:1209536
Berela	id=g:1209537
Berbari	id=g:1209538
Berbāri	id=g:1209539
Berāti	id=g:1209540
Beras	id=g:1209541
Bera Rupanī	id=g:1209542
Bera Pāthālia	id=g:1209543
Berām	id=g:1209544
Berākuthi	id=g:1209545
Berākhola	id=g:1209546
Berākhāli	id=g:1209547
Berāil	id=g:1209548
Berail	id=g:1209549
Berahimpur	id=g:1209550
Berāgaon	id=g:1209551
Berādulia	id=g:1209552
Berādi	id=g:1209553
Berādānga	id=g:1209554
Berādānga	id=g:1209555
Bera Chikandi	id=g:1209556
Berabāri	id=g:1209557
Berābāri	id=g:1209558
Berābājua	id=g:1209559
Bera	id=g:1209560
Bera	id=g:1209561
Bera	id=g:1209562
Bepārir Char	id=g:1209563
Beolāin	id=g:1209564
Benupur	id=g:1209565
Benukhāli	id=g:1209566
Bentia	id=g:1209567
Benki Bengrai	id=g:1209568
Benipura	id=g:1209569
Benipur	id=g:1209570
Beni Mādhab	id=g:1209571
Beni Fatehpur	id=g:1209572
Beniāli	id=g:1209573
Bengroa	id=g:1209574
Bengrai	id=g:1209575
Bengdom	id=g:1209576
Bengdoba	id=g:1209577
Bengdaha	id=g:1209578
Bengala Bīl	id=g:1209579
Benerpota	id=g:1209580
Benda	id=g:1209581
Benāpol	id=g:1209582
Benādona	id=g:1209583
Bemorta Khāl	id=g:1209584
Bemarsi	id=g:1209585
Belwa	id=g:1209586
Beluhār	id=g:1209587
Beluār Char	id=g:1209588
Belua	id=g:1209589
Beltia Bālia	id=g:1209590
Beltali	id=g:1209591
Beltali	id=g:1209592
Beltali	id=g:1209593
Beltali	id=g:1209594
Beltali	id=g:1209595
Beltali	id=g:1209596
Beltail Khaerpāra	id=g:1209597
Beltail	id=g:1209598
Beltail	id=g:1209599
Beltail	id=g:1209600
Beltail	id=g:1209601
Beltail	id=g:1209602
Belta	id=g:1209603
Belta	id=g:1209604
Belpur	id=g:1209605
Belpukuria	id=g:1209606
Beloti	id=g:1209607
Belat	id=g:1209608
Belonia	id=g:1209609
Belna	id=g:1209610
Belma	id=g:1209611
Belkuri	id=g:1209612
Belka	id=g:1209613
Beljāni	id=g:1209614
Beliswar	id=g:1209615
Belhatti	id=g:1209616
Belhatta	id=g:1209617
Belhāra	id=g:1209618
Belhāli	id=g:1209619
Belgharia Sibpur	id=g:1209620
Bil Gharia	id=g:1209621
Belgharia	id=g:1209622
Belgharia	id=g:1209623
Belgharia	id=g:1209624
Belgharia	id=g:1209625
Belgharia	id=g:1209626
Belgharia	id=g:1209627
Belgaria	id=g:1209628
Belghar	id=g:1209629
Belgāpur	id=g:1209630
Belgāchi	id=g:1209631
Belgāchhi Chāndpur	id=g:1209632
Belgāchhi Bhabānipur	id=g:1209633
Belgāchi	id=g:1209634
Betgāchhi	id=g:1209635
Belgāchhi	id=g:1209636
Belgāchha	id=g:1209637
Beleswar Rāmkāntapur	id=g:1209638
Beldia	id=g:1209639
Beldia	id=g:1209640
Beldi	id=g:1209641
Beldi	id=g:1209642
Beldanga	id=g:1209643
Beldahi	id=g:1209644
Baldāhār	id=g:1209645
Belchungi	id=g:1209646
Belbhuja	id=g:1209647
Belbhoj	id=g:1209648
Belbelia	id=g:1209649
Belbāna	id=g:1209650
Belāti	id=g:1209651
Belāti	id=g:1209652
Belāsi	id=g:1209653
Belāsar	id=g:1209654
Belanka	id=g:1209655
Belāil	id=g:1209656
Belāichari	id=g:1209657
Belāichandi	id=g:1209658
Belāba	id=g:1209659
Belāba	id=g:1209660
Bekisātpāra	id=g:1209661
Beki Gārāil	id=g:1209662
Beki	id=g:1209663
Bekhurāti	id=g:1209664
Bekhāri Kānda Sunai	id=g:1209665
Bekārkona	id=g:1209666
Bekārkānda	id=g:1209667
Bejurdia	id=g:1209668
Bejua	id=g:1209669
Bejra	id=g:1209670
Bejora	id=g:1209671
Bejra	id=g:1209672
Bejpur	id=g:1209673
Bejpāra	id=g:1209674
Bejpāra	id=g:1209675
Bejara	id=g:1209676
Bejora	id=g:1209677
Bejora	id=g:1209678
Bejora	id=g:1209679
Bejkola	id=g:1209680
Bejimāra	id=g:1209681
Bejidānga	id=g:1209682
Bejgāti	id=g:1209683
Bejgaon	id=g:1209684
Beletala	id=g:1209685
Bejer Kāndi	id=g:1209686
Bejerhāti	id=g:1209687
Bejergaon	id=g:1209688
Bejer Chak	id=g:1209689
Bejbāri	id=g:1209690
Bejahār	id=g:1209691
Beila	id=g:1209692
Behur	id=g:1209693
Behātkul	id=g:1209694
Behārpur	id=g:1209695
Behārkandi	id=g:1209696
Behāripur	id=g:1209697
Behāripāra	id=g:1209698
Behārgāti	id=g:1209699
Behārāghona	id=g:1209700
Behār	id=g:1209701
Behānhātta	id=g:1209702
Behāli Khāmār	id=g:1209703
Behālia	id=g:1209704
Behālābāri	id=g:1209705
Behākair	id=g:1209706
Behājot	id=g:1209707
Behāiduār	id=g:1209708
Beguntiari	id=g:1209709
Begunia	id=g:1209710
Beguni	id=g:1209711
Begunhāti	id=g:1209712
Begungaon	id=g:1209713
Begundāria	id=g:1209714
Begunbāri	id=g:1209715
Begunbāri	id=g:1209716
Begunbāri	id=g:1209717
Begunbāri	id=g:1209718
Beghana	id=g:1209719
Begumpur	id=g:1209720
Begampur	id=g:1209721
Begampur	id=g:1209722
Begamganj	id=g:1209723
Begam Char	id=g:1209724
Begamābād	id=g:1209725
Begabati	id=g:1209726
Bedpur	id=g:1209727
Beahenda	id=g:1209728
Bebāz	id=g:1209729
Beāra	id=g:1209730
Beaconsfield	id=g:1209731
Bajrāpur	id=g:1209732
Bāzra Māsimpur	id=g:1209733
Bāzra	id=g:1209734
Bazra	id=g:1209735
Bāzitpur	id=g:1209736
Bāzitkhān	id=g:1209737
Bāzitkhān	id=g:1209738
Bāzidbāri	id=g:1209739
Bāzitpur	id=g:1209740
Bāze Silinda	id=g:1209741
Bāzesātghoshpāra	id=g:1209742
Bāzemohal	id=g:1209743
Mādhāil	id=g:1209744
Bāze Kola	id=g:1209745
Bāze Kākrāil	id=g:1209746
Bāze Harinmāra	id=g:1209747
Bāze Gobindapur	id=g:1209748
Baje Gobindapur	id=g:1209749
Bāze Goākāndi	id=g:1209750
Bāze Garia	id=g:1209751
Bāzedhanesawar	id=g:1209752
Bāzeāpti Mālanchi	id=g:1209753
Bāzeāpti Kaya	id=g:1209754
Bāzeāpti Bhātra	id=g:1209755
Bāzeāpti Bāgli	id=g:1209756
Bāzeāpti	id=g:1209757
Bāzār Rādhānagar	id=g:1209758
Bāzārkhola	id=g:1209759
Bazarkāti	id=g:1209760
Bāzārgrām Rahimpur	id=g:1209761
Bāzārgrām	id=g:1209762
Bāzārdi	id=g:1209763
Bāzār Āminpur	id=g:1209764
Bāysa	id=g:1209765
Bāyrāura	id=g:1209766
Bayrāt	id=g:1209767
Bayrāgādi	id=g:1209768
Bāyrāchhani	id=g:1209769
Bayra Bīl	id=g:1209770
Bayra	id=g:1209771
Bayra	id=g:1209772
Bayra	id=g:1209773
Baynāpur	id=g:1209774
Bāynagar	id=g:1209775
Baylāhara	id=g:1209776
Bāyelākhāl	id=g:1209777
Bāyek	id=g:1209778
Bāyek	id=g:1209779
Bāyek	id=g:1209780
Bayārsinga	id=g:1209781
Bayār Jhāpa	id=g:1209782
Bayārbhānga	id=g:1209783
Bāyaikhola	id=g:1209784
Baya	id=g:1209785
Bawar Bīl	id=g:1209786
Bāutia	id=g:1209787
Bāutia	id=g:1209788
Bāusuli	id=g:1209789
Bāusia	id=g:1209790
Bāusi	id=g:1209791
Bāusha	id=g:1209792
Bāusāri	id=g:1209793
Bāusa	id=g:1209794
Farehpur Bausha	id=g:1209795
Bāusa	id=g:1209796
Bāurkhāra	id=g:1209797
Baurkāndi	id=g:1209798
Bāuripāra	id=g:1209799
Bāurgāti	id=g:1209800
Bāura	id=g:1209801
Baura	id=g:1209802
