Nkoussam	id=g:2229799
Mont Dzogdzama	id=g:6685524
Dalaouara	id=g:6685525
Vadimétéké	id=g:6685526
Parda Mbokotye	id=g:6685527
Gouvaka	id=g:6685528
Ouraga	id=g:6685529
Mont Mdaleuda	id=g:6685530
Vadigzéoua	id=g:6685531
Zakota	id=g:6685532
Sala Plata	id=g:6685533
Tarmoua	id=g:6685534
Maloumri	id=g:6685535
Igawa	id=g:6685536
Gardwatchi	id=g:6685537
Bladi Goumèldi	id=g:6685538
Kalguiwa	id=g:6685539
Waliassi	id=g:6685541
Zourou	id=g:6685542
Guédérou	id=g:6685543
Talamadé	id=g:6685544
Tanballam	id=g:6685545
Mayo Arkwa	id=g:6685546
Blablin	id=g:6685547
Kordo	id=g:6685548
Alagarno	id=g:6685549
Wavouzey	id=g:6685550
Djarandwa	id=g:6685551
Kodogou	id=g:6685552
Banki	id=g:6685553
Bogo	id=g:6685554
Garé	id=g:6685555
Gouloudjahan	id=g:6685556
Gouro Mougza	id=g:6685557
Wambatché	id=g:6685558
Gourgouro	id=g:6685559
Walassi	id=g:6685560
Mastafari	id=g:6685561
Wabiské	id=g:6685562
Masla	id=g:6685563
Maguirdé	id=g:6685564
Blakahafi	id=g:6685565
Djala	id=g:6685566
Gogo	id=g:6685567
Gané Tchari	id=g:6685568
Sava	id=g:6685569
Adékélé	id=g:6685570
Talaké	id=g:6685571
Aissa Kardé	id=g:6685572
Tchikiré	id=g:6685573
Golèldadi	id=g:6685574
Modiouré	id=g:6685575
Mehé	id=g:6685576
Lawanhélo	id=g:6685577
Boulongouaré	id=g:6685579
Goali	id=g:6685580
Guiabgué	id=g:6685581
Karaltané	id=g:6685583
Nyiwadji	id=g:6685584
Késsagana	id=g:6685585
Madjina Kourni	id=g:6685622
Madjina Moskoun	id=g:6685623
Djabo	id=g:6685626
Vinguéléri	id=g:6685627
Ardori	id=g:6685628
Kolossalé	id=g:6685630
Lawa	id=g:6685631
Bladéri	id=g:6685632
Oundjoumba	id=g:6685634
Touchki	id=g:6685636
Galma	id=g:6685637
Goulouri	id=g:6685638
Kaza	id=g:6685639
Barkala	id=g:6685640
Am Talia	id=g:6685641
Kébé	id=g:6685643
Agwaraké	id=g:6685646
Lareski	id=g:6685647
Dalazawa	id=g:6685651
Louloumbaya	id=g:6685652
Bodélakam	id=g:6685653
Anané	id=g:6685654
Kinguékwa	id=g:6685655
Sabata Boulongoa	id=g:6685656
Sabata Kataboulou	id=g:6685657
Douroubatacha	id=g:6685658
Kawiwa	id=g:6685659
Goumboukémakam	id=g:6685660
Sabala Laskou	id=g:6685661
Kalya	id=g:6685662
Boukgouma	id=g:6685663
Gouzoua	id=g:6685664
Touma	id=g:6685665
Kabikourou	id=g:6685666
Abakidji	id=g:6685667
Amayo	id=g:6685668
Miguikli	id=g:6685669
Gouzoua	id=g:6685670
Wakandouri	id=g:6685671
Maibéra	id=g:6685684
Darlélé	id=g:6685685
Banakou	id=g:6685687
Wouro Dogo	id=g:6685688
Grongawa	id=g:6685689
Goubga	id=g:6685690
Moukbaya	id=g:6685850
Tchikam	id=g:6685851
Tchoungoa	id=g:6685852
Magala	id=g:6685853
Saourwaré	id=g:6685854
Tougounouroum	id=g:6685855
Talengourou	id=g:6685856
Talabal	id=g:6685857
Moukgouma	id=g:6685858
Mandouré	id=g:6685859
Mbouyet	id=g:6685860
Gobé	id=g:6685861
Gassassangue	id=g:6685862
Logo	id=g:6685863
Sabada	id=g:6685864
Makdia	id=g:6685865
Skao	id=g:6685866
Koga	id=g:6685867
Mouvoundaga	id=g:6685868
Makavé	id=g:6685869
Rouyalé	id=g:6685870
Mbagué	id=g:6685871
Malia	id=g:6685872
Kidjimé	id=g:6685873
Ouva	id=g:6685878
Saoulé	id=g:6685879
Viryoum	id=g:6685881
Twam-Pram	id=g:6685882
Badi	id=g:6685883
Ndogué	id=g:6685884
Djogouta	id=g:6685885
Ndékeya	id=g:6685886
Mbroum	id=g:6685887
Sawel	id=g:6685888
Iba Amadou	id=g:6685889
Malia	id=g:6685890
Didoua	id=g:6685891
Komarka	id=g:6685892
Goghoya	id=g:6685894
Alvakay I	id=g:6685895
Alvakay II	id=g:6685896
Alaven	id=g:6685897
Zwang	id=g:6685898
Pada	id=g:6685899
Telma	id=g:6685900
Lagomatya	id=g:6685902
Kariya	id=g:6685905
Milam	id=g:6685906
Kapidala	id=g:6685907
Oudio	id=g:6685911
Marona	id=g:6685913
Babadoum	id=g:6685914
Kaka	id=g:6685926
Moursavou	id=g:6685927
Goulouadouma	id=g:6685929
Guera	id=g:6685930
Bozogué	id=g:6685932
Borôm	id=g:6685933
Dokola	id=g:6685934
Mizereli	id=g:6685935
Bouta Der	id=g:6685936
Bouta Marembé	id=g:6685937
Zolé	id=g:6685938
Kassakia	id=g:6685939
Tchika	id=g:6698789
Naga	id=g:6698790
Goré Kendi	id=g:6698791
Abassouni II	id=g:6698792
Aladji Ibrahim	id=g:6698793
Madéik	id=g:6698794
Ngoum	id=g:6698795
Djalat	id=g:6698796
Taftak	id=g:6698797
Mangayo	id=g:6698798
Abeng Koro	id=g:6698799
Aboudangala Kabir	id=g:6698800
Ambassatna	id=g:6698801
Ankaréna	id=g:6698802
Douélou	id=g:6698803
Dougoumsilio I	id=g:6698809
Doumélo	id=g:6698810
Djagalat	id=g:6698811
Lafiana	id=g:6698812
Bagassa	id=g:6698813
Fadjé	id=g:6698814
Fadjé	id=g:6698815
Dougmo II	id=g:6698816
Mada	id=g:6698817
Zaman II	id=g:6698818
Amourichade	id=g:6698826
Mougalam	id=g:6698827
Boudouboudou	id=g:6698828
Bassana	id=g:6698829
Krenek	id=g:6698830
Wakaltou	id=g:6698831
Mara II	id=g:6698832
Razat	id=g:6698833
Androuman	id=g:6698834
Seghéouel	id=g:6698835
Alédjous	id=g:6698836
Daguéné	id=g:6698837
Mangafé	id=g:6698838
Sagmé	id=g:6698839
Nguéméhé	id=g:6698840
Mingming	id=g:6698841
Houloussina	id=g:6698842
Amsogui	id=g:6698843
Djéméni	id=g:6698844
Amsoufa	id=g:6698845
Krenak Kabir	id=g:6698846
Almabraka	id=g:6698847
Teyo	id=g:6698848
Knyanya	id=g:6698849
Kagléy	id=g:6698850
Mouro	id=g:6698851
Damba	id=g:6698852
Marafil	id=g:6698853
Blabli	id=g:6698854
Nigué	id=g:6698855
Malimali	id=g:6698856
Kalguiwa	id=g:6698857
Deyma	id=g:6698862
Farch II	id=g:6698863
Mafandé	id=g:6698864
Kaléné	id=g:6698865
Fota	id=g:6698866
Irédibé	id=g:6698867
Doki	id=g:6698875
Kabo Sang Hiré	id=g:6698876
Kabo Beré	id=g:6698877
Mahana	id=g:6698878
Magam Arabe	id=g:6698880
Orokaïmé	id=g:6698881
Malika	id=g:6729397
Badhemé	id=g:6729399
Baldama	id=g:6729400
Dza Mouna	id=g:6729401
Zouetva	id=g:6729403
Malakalak	id=g:6729404
Goualda	id=g:6729405
Tala Mokolo	id=g:6729406
Gozoual	id=g:6729407
Bouché	id=g:6729409
Gavala	id=g:6729410
Delfé	id=g:6729412
Mangaz	id=g:6729413
Hogoza	id=g:6729415
Zawada	id=g:6729416
Drouldo	id=g:6729417
Mbalaché	id=g:6729419
Plathéval	id=g:6729420
Oudjé	id=g:6729421
Guirvé	id=g:6729422
Guivel	id=g:6729423
Guirmidéo	id=g:6729424
Goueley	id=g:6729426
Fiha	id=g:6729427
Madama	id=g:6729429
Dralaga	id=g:6729430
Gaza	id=g:6729434
Legouiye	id=g:6729437
Fogom	id=g:6729438
Mokoujek	id=g:6729439
Kilouo	id=g:6729441
Mokéjek	id=g:6729443
Manguirda	id=g:6729446
Balda	id=g:6729447
Madjrou	id=g:6729449
Watergass	id=g:6729450
Guivel	id=g:6729451
Dougour	id=g:6729452
Mangay	id=g:6729453
Bilguim	id=g:6729454
Birmawa	id=g:6729456
Momingou	id=g:6729457
Lougol	id=g:6729472
Houdjouloum	id=g:6729676
Kliou	id=g:6729696
Gomalaouad	id=g:6729698
Ngoktot	id=g:6729699
Masfay	id=g:6729700
Mewé	id=g:6729701
Mbozo	id=g:6729702
Zakaliao	id=g:6729703
Djébé	id=g:6729704
Boutom Fédem	id=g:6729705
Gada	id=g:6729706
Mozogoy	id=g:6729707
Lomboura	id=g:6729708
Mégaza	id=g:6729709
Perdévé	id=g:6729710
Goudol	id=g:6729711
Gadala	id=g:6729712
Menglia	id=g:6729714
Gandzoy	id=g:6729715
Meftek	id=g:6729716
Makabay	id=g:6729718
Talaf	id=g:6729719
Ouro Djoy	id=g:6729720
Lougoulgoum	id=g:6729721
Tchabaol	id=g:6729722
Tapadam	id=g:6729723
Zala	id=g:6729724
Zayka	id=g:6729725
Pallar	id=g:6729756
Zokok	id=g:6729757
Massinaka	id=g:6729758
Gadamayo	id=g:6729759
Bilmiti	id=g:6729760
Kalliao	id=g:6729761
Kalliao	id=g:6729762
Mougoudi	id=g:6729763
Gouloua	id=g:6729764
Minglia	id=g:6729765
Holoum	id=g:6729766
Babada	id=g:6729767
Papalam	id=g:6729803
Yola	id=g:6729804
Portsamay	id=g:6729808
Zamalao	id=g:6729809
Ngarao	id=g:6729810
Kimowol Guiziga	id=g:6730069
Pérépéré	id=g:6730070
Hodango Saïdou	id=g:6730071
Bankara	id=g:6730072
Yam Djidji	id=g:6730073
Sambala	id=g:6730074
Dourga	id=g:6730075
Goubéa	id=g:6730076
Bellaré	id=g:6730077
Zakirou	id=g:6730078
Guérémé	id=g:6730079
Mayel Daledjé	id=g:6730080
Bighingué	id=g:6730081
Karba	id=g:6730082
Niwa	id=g:6730083
Ouro Masgam	id=g:6730084
Golvong	id=g:6730085
Ouro Dama	id=g:6730086
Galbanki	id=g:6730087
Houmbal	id=g:6730088
Boulou	id=g:6730089
Gandarma	id=g:6730090
Doubas	id=g:6730091
Mayo Gottokoun	id=g:6730092
Douva	id=g:6730093
Guidi	id=g:6730094
Manpar	id=g:6730095
Lougueré-Daway	id=g:6730096
Gang Gang	id=g:6730127
Brouwi	id=g:6730128
Malbao	id=g:6730129
Kalaf	id=g:6730130
Ngolourdé	id=g:6730131
Godouar	id=g:6730132
Titing	id=g:6730133
Missila	id=g:6730134
Gada	id=g:6730135
Dourdoum	id=g:6730136
Daléwawo	id=g:6730137
Molombor	id=g:6730138
Gouma	id=g:6730139
Tétra	id=g:6730140
Dafa	id=g:6730141
Ouro Gofa	id=g:6730142
Boulondjou	id=g:6730143
Tietiech	id=g:6730144
Mezaogoloum	id=g:6730145
Débazao	id=g:6730146
Golom	id=g:6730147
Barawa Ladé	id=g:6730148
Djiguimi	id=g:6730149
Mayo Gouloum	id=g:6730150
Ouro Mbororo	id=g:6730151
Sitapas	id=g:6730153
Tartar	id=g:6730154
Daléwao	id=g:6730155
Mayo Toulowi	id=g:6730156
Jbba Goma	id=g:6730157
Ouro Nomé	id=g:6730158
Garéwa	id=g:6730159
Mayel Ngaïma	id=g:6730160
Mogom	id=g:6730161
Doumdéré	id=g:6730162
Mougoudou	id=g:6730163
Ouro Likoua	id=g:6730164
Kongola	id=g:6730165
Moussourfouk	id=g:6730166
Gazat	id=g:6730167
Moudawa	id=g:6730168
Tchofi	id=g:6730169
Fahangou	id=g:6730170
Kamas	id=g:6730171
Moukoy	id=g:6730172
Ouzal Baskel	id=g:6730173
Moudoumboui	id=g:6730174
Mouldjo	id=g:6730175
Djiguilim	id=g:6730176
Djamba Kouli	id=g:6730177
Ngourkouwol	id=g:6730178
Merlek	id=g:6730218
Boudoum	id=g:6730219
Marbay	id=g:6730220
Kibeng	id=g:6730221
Kaláy	id=g:6730222
Zamala	id=g:6730223
Louguéré Barkedjé	id=g:6730224
Ouro Ardé	id=g:6730225
Wilmi	id=g:6730226
Zakat	id=g:6730228
Wawala	id=g:6730229
Wouyang	id=g:6730230
Gawa	id=g:6730231
Yoldé	id=g:6730232
Yoldé	id=g:6730233
Kalwa	id=g:6730234
Dendem	id=g:6730235
Koulomaré	id=g:6730236
Palaoudi	id=g:6730237
Mizileng	id=g:6730238
Mambariwa	id=g:6730239
Bamnguel	id=g:6730240
Louga Barkedjé	id=g:6730241
Géléwé	id=g:6730242
Djamdoudi	id=g:6730243
Tchoukol	id=g:6730244
Ouro Adagarda	id=g:6730245
Makada	id=g:6730246
Mingouas	id=g:6730247
Mokong	id=g:6730248
Mosso	id=g:6730249
Gadamayel	id=g:6730250
Ouro Do	id=g:6730251
Hedjer	id=g:6730252
Pitoa	id=g:6730257
Ngoyang	id=g:6730258
Boudougou	id=g:6730259
Diagalay	id=g:6730260
Maza Djoyéwo	id=g:6730261
Palama	id=g:6730262
Vamé	id=g:6730266
Sama	id=g:6730267
Vindelar	id=g:6730268
Miléyom Mada	id=g:6730269
Ouldémé	id=g:6730272
Jémélé	id=g:6730273
Tazang	id=g:6730274
Zogodo	id=g:6730275
Oumbéda	id=g:6730276
Zaguemtanga	id=g:6730277
Kourom	id=g:6730278
Zéré	id=g:6730279
Séouléo	id=g:6730280
Mbéllé	id=g:6730281
Méhoulé	id=g:6730282
Magra	id=g:6730283
Gadoua	id=g:6730284
Kouotama	id=g:6730285
Debeldjé	id=g:6730287
Fouli	id=g:6730288
Guédamé	id=g:6730289
Dramé	id=g:6730290
Bourgou	id=g:6730291
Mouzao	id=g:6730292
Zamakossou	id=g:6730293
Mindjil	id=g:6730294
Guélaré	id=g:6730295
Bifain	id=g:6730296
Koskélé	id=g:6730297
Dahal	id=g:6730298
Kossoun	id=g:6730299
Morongo	id=g:6730300
Gala	id=g:6730301
Zapili	id=g:6730302
Ganaboui	id=g:6730303
Tahay	id=g:6730304
Mizao Bling	id=g:6730305
Poudama	id=g:6730306
Poukebi	id=g:6730307
Badjava	id=g:6730308
Mayo Dagayang	id=g:6730316
Dagayang	id=g:6730317
Djagaray	id=g:6730318
Mahay	id=g:6730319
Biwara	id=g:6730320
Dibanwa	id=g:6730323
Moundjoui	id=g:6730324
Ligazang	id=g:6730325
Goda	id=g:6730326
Ligazang	id=g:6730328
Modjem	id=g:6730329
Mourbaré	id=g:6730330
Péténé	id=g:6730331
Kazarao	id=g:6730332
Réserve Forestière de Laf-Madiam	id=g:6730333
Ourloum	id=g:6730334
Mayo Bahehel	id=g:6730335
Sarma	id=g:6730336
Gabay	id=g:6730337
Djarengol	id=g:6730338
Domayo	id=g:6730339
Dingui	id=g:6730340
Yong Kollé	id=g:6730341
Bao Hosséré	id=g:6730342
Ouro Ladé	id=g:6730343
Hardéo	id=g:6730344
Gaklé	id=g:6730345
Tondéwo	id=g:6730346
Yaragoto	id=g:6730347
Djoubao	id=g:6730348
Djadjong	id=g:6730349
Njogboré	id=g:6730350
Lougol	id=g:6730351
Walassin	id=g:6730352
Dagadala	id=g:6730353
Madouvaya	id=g:6730354
Mbisé	id=g:6730355
Tala Mazda	id=g:6730356
Manzala	id=g:6730357
Kanbang	id=g:6730358
Dza Mboukou	id=g:6730359
Mazang	id=g:6730360
Mokyo	id=g:6730361
Magawa	id=g:6730363
Ngoïla	id=g:6730364
Tazawa	id=g:6730365
Makarba	id=g:6730366
Ouro Malki	id=g:6730367
Katchounga	id=g:6730368
Bezel	id=g:6730369
Koulikoues	id=g:6730370
Ndoloko	id=g:6730371
Ldakatak	id=g:6730372
Médemtéré	id=g:6730373
Godola	id=g:6730374
Dangar	id=g:6730375
Mogazang	id=g:6730377
Douvangar	id=g:6730379
Marvay	id=g:6730380
Manza	id=g:6730381
Tchakidjebé	id=g:6730382
Dougour	id=g:6730383
Koromo	id=g:6730384
Mekeri	id=g:6730385
Tchéré	id=g:6730386
Bomyo	id=g:6730388
Gouendélé	id=g:6730390
Jilvé	id=g:6730391
Itchiga	id=g:6730392
Dargala	id=g:6730393
Sera Hadya	id=g:6730394
Homaka	id=g:6730395
Manawatchi	id=g:6730396
Warba	id=g:6730397
Wavam Ouklémé	id=g:6730398
Moukba	id=g:6730399
Goudouba	id=g:6730400
Ouro Dolé	id=g:6730401
Moukdéné	id=g:6730402
Tchaba Tchaba	id=g:6730403
Palbara	id=g:6730404
Mouyengué	id=g:6730405
Ougda	id=g:6730406
Baka	id=g:6730407
Gouada Gouada	id=g:6730408
Kéraha	id=g:6730411
Ngoulmoun	id=g:6730412
Ziam	id=g:6730414
Mabou	id=g:6730415
Morbouna	id=g:6730416
Houra	id=g:6730417
Kayam	id=g:6730418
Gaskafourou	id=g:6730419
Bara	id=g:6730420
Akordoy	id=g:6730421
Medéré Mendji	id=g:6730422
Ngas Kafourou	id=g:6730423
Louba Louba	id=g:6730424
Magaldao	id=g:6730425
Ouro Boubaré	id=g:6730426
Merba	id=g:6730427
Goulof Ala	id=g:6730434
Gouriki	id=g:6730435
Adibé	id=g:6730436
Goulof Atikou	id=g:6730437
Tchalouwol	id=g:6730438
Ouro Zanga	id=g:6730444
Boularé	id=g:6730445
Djidéré Balol	id=g:6730446
Réqué	id=g:6730447
Gourgouley	id=g:6730448
Kay Kay	id=g:6730449
Kay Kay Mousgom	id=g:6730450
Kayang	id=g:6730555
Dokney	id=g:6730633
Ndéréré	id=g:6730634
Gadakaral	id=g:6730635
Mogozomay	id=g:6730636
Mayo Gourgouley	id=g:6730637
Ardawala	id=g:6730639
Babadam	id=g:6730642
Gouzouboulam	id=g:6730643
Baouli Hamadou	id=g:6730644
Baouli Boreiré	id=g:6730645
Djiddel Assoulay	id=g:6730646
Golombéré	id=g:6730648
Gamak	id=g:6730650
Yaéré Guiriéa	id=g:6730652
Yanga	id=g:6730653
Gassouay	id=g:6730655
Zarbay	id=g:6730656
Pidimié	id=g:6730657
Mokodos	id=g:6730658
Baouli Naïbi	id=g:6730659
Taram	id=g:6730660
Atiba	id=g:6730661
Ouro Tehekéhi	id=g:6730662
Bariyaère	id=g:6730663
Gadamayo	id=g:6730664
Golomba	id=g:6730665
Mbororo	id=g:6730666
Boukouroy	id=g:6730667
Djamboutou	id=g:6730668
Lougoye	id=g:6730669
Djadel	id=g:6730670
Mahel	id=g:6730671
Banga	id=g:6730672
Ouro Bello	id=g:6730673
Bourlouk	id=g:6730674
Yarey	id=g:6730675
Gavra	id=g:6730676
Gadakaral	id=g:6730677
Agoyo	id=g:6730678
Agami	id=g:6730679
Yangong	id=g:6730680
Boudou	id=g:6730681
Borey	id=g:6730682
Karéo	id=g:6730683
Ouro Moussa	id=g:6730684
Wayamayo	id=g:6730685
Galaga	id=g:6730686
Guiddéo	id=g:6730687
Ouro Dayé	id=g:6730688
Tchébiwo	id=g:6730689
Yolel	id=g:6730691
Taylé	id=g:6730692
Hodandé	id=g:6730693
Ouro Liman	id=g:6730694
Kawaya	id=g:6730695
Moulokou	id=g:6730696
Koro Guiddéo	id=g:6730697
Toumoul Kadjalou	id=g:6730698
Guildif	id=g:6730699
Badjam	id=g:6730700
Mbordao	id=g:6730701
Kéféré	id=g:6730702
Kalmatao	id=g:6730703
Gandama	id=g:6730704
Ouro Goup	id=g:6730705
Dargalayel	id=g:6730706
Doulo Tanéo	id=g:6730707
Maguérao	id=g:6730708
Ouro Yaya	id=g:6730709
Houtfiré	id=g:6730806
Kerdeng	id=g:6730807
Wengdi	id=g:6730808
Galar	id=g:6730809
Sitfi Brili	id=g:6730813
Dawa	id=g:6730814
Karabaldé	id=g:6730815
Bissoué	id=g:6730816
Doudoula	id=g:6730817
Mandjakma	id=g:6730818
Mantikerléké	id=g:6730819
Gouna	id=g:6730820
Gouaré Doubi	id=g:6730821
Nimboré	id=g:6730822
Youeye	id=g:6730823
Boubayé	id=g:6730824
Damdama	id=g:6730825
Sirlawé	id=g:6730826
Doueye	id=g:6730827
Wélé	id=g:6730828
Guidinding	id=g:6730829
Madalam	id=g:6730830
Damguiri	id=g:6730831
Lokoro	id=g:6730832
Lali	id=g:6730833
Miskin	id=g:6730834
Djéredjao	id=g:6730835
Guébéra	id=g:6730836
Hola	id=g:6730837
Hamdalay	id=g:6730839
Daïba	id=g:6730840
Kesséwa	id=g:6730843
Zadao	id=g:6730845
Gadadio	id=g:6730846
Motané	id=g:6730848
Djadel Kessel	id=g:6730849
Modi	id=g:6730850
Ouro Déoumare	id=g:6730851
Toupoui	id=g:6730852
Yola	id=g:6730853
Kofaré	id=g:6730854
Kodjoléo	id=g:6730855
Gouarang	id=g:6730857
Gobio	id=g:6730858
Massi Karkar	id=g:6730860
Amaguey	id=g:6730861
Kataré	id=g:6730862
Gasseyel	id=g:6731490
Gabagawol	id=g:6731491
Zalambi	id=g:6731492
Douka	id=g:6731493
Gay Gay Maoundiré	id=g:6731494
Gay Gay	id=g:6731495
Ngouma	id=g:6731496
Kessouo	id=g:6731497
Alagarno	id=g:6731499
Sakao	id=g:6731500
Toupéré	id=g:6731501
Goney	id=g:6731502
Agali	id=g:6731503
Kakalaré	id=g:6731504
Kafta	id=g:6731505
Dambay	id=g:6731506
Gassama	id=g:6731507
Kerbalé	id=g:6731508
Bourioukou	id=g:6731510
Gayodjé	id=g:6731511
Waharou	id=g:6731512
Mayel Badji	id=g:6731514
Djoalani	id=g:6731515
Ndoumga	id=g:6731517
Tchitchéo	id=g:6731518
Balani	id=g:6731519
Lawang	id=g:6731520
Dinawo	id=g:6731522
Kabla	id=g:6731524
Lay	id=g:6731525
Gazouel	id=g:6731527
Guéguéléké	id=g:6731528
Goussouloum	id=g:6731530
Garoua	id=g:6731531
Golongreon	id=g:6731532
Babamari	id=g:6731534
Lawan Gaori	id=g:6731536
Yoldéo	id=g:6731537
Soulkandou	id=g:6731539
Poguéré	id=g:6731543
Bibalé	id=g:6731544
Massinkou	id=g:6731545
Bouzou	id=g:6731546
Sabodjiga	id=g:6731548
Padala	id=g:6731553
Tchoffi	id=g:6731554
Kodogui	id=g:6731555
Waïla	id=g:6731557
Ouraré	id=g:6731563
Salmay	id=g:6731566
Dang Houni	id=g:6731567
Djarninga	id=g:6731569
Sikéoré	id=g:6731570
Fadéré	id=g:6731571
Gordjo	id=g:6731573
Garmas	id=g:6731574
Djakjin	id=g:6731575
Maporé	id=g:6731577
Louguéré	id=g:6731578
Pitchotonguel	id=g:6731581
Padé	id=g:6731586
Bogo	id=g:6731588
Mandaigoum	id=g:6731589
Dawarika	id=g:6731590
Ouro Largo	id=g:6731591
Ngoro	id=g:6731592
Doumrou	id=g:6731593
Défin	id=g:6731595
Golombé	id=g:6731596
Kobro	id=g:6731597
Douworga	id=g:6731598
Goh	id=g:6731599
Patalao	id=g:6731601
Bitcharé	id=g:6731603
Bisséo	id=g:6731605
Ndéré	id=g:6731607
Dadjamka	id=g:6731608
Wiribaki	id=g:6731612
Djaolani	id=g:6731613
Kéda	id=g:6731614
Tiliga	id=g:6731617
Mogom	id=g:6731618
Salamdi	id=g:6731626
Mbiinoré	id=g:6731627
Nem Bakri	id=g:6731629
Fago	id=g:6731635
Dana	id=g:6731636
Gamloum	id=g:6731638
Yoldéo	id=g:6731639
Lara	id=g:6731643
Lamtari	id=g:6731692
Kourong	id=g:6731693
Roumdé	id=g:6731694
Pazani	id=g:6731695
Piwa	id=g:6731697
Berkédé	id=g:6731698
Windéo	id=g:6731699
Pakana	id=g:6731701
Sokoy	id=g:6731702
Pilzimiri	id=g:6731704
Biguila	id=g:6731739
Lirindé	id=g:6731947
Goundey Maporé	id=g:6731958
Belel Kakou	id=g:6731959
Tondé	id=g:6731961
Hodango	id=g:6731962
Bilao	id=g:6731964
Boulang	id=g:6731965
Dervoum	id=g:6731966
Tibiri	id=g:6731970
Magrongong	id=g:6731972
Mazang	id=g:6731973
Zagueré	id=g:6731974
Makébi	id=g:6731976
Malanégoné	id=g:6731977
Dingding	id=g:6731979
Goussor	id=g:6731980
Gapring	id=g:6731981
Kourbi	id=g:6731982
Sossikréo	id=g:6731983
Zapili	id=g:6731985
Tourkouri	id=g:6731986
Djafada	id=g:6731987
Bissié	id=g:6731988
Lépros	id=g:6731990
Matonri	id=g:6731991
Djamhoura	id=g:6731993
Ouro Dolé	id=g:6731994
Bridjéo	id=g:6731995
Metched	id=g:6731996
Sabongari	id=g:6731997
Waldé Taparé	id=g:6731998
Ouro Guilaho	id=g:6732003
Mayel Modibo	id=g:6732004
Tchaouaké	id=g:6732005
Mindio	id=g:6732006
Yala Yalta	id=g:6732007
Ouro Goygoy	id=g:6732008
Mangafé Aba Fadi	id=g:6732009
Mangafé Yénoussé	id=g:6732010
Mangafé Djarengol	id=g:6732011
Mangafé Ouro Gallé	id=g:6732012
Ouro Madibo	id=g:6732013
