Remollon	id=g:6453559
Campanile Château Thierry	id=g:6491015
Premiere Classe Rodez	id=g:6491016
Hotel Vent d'Ouest	id=g:6491018
Hotel Pietracap	id=g:6491029
Hotel Thalasstonic	id=g:6491034
Hotel Cartier	id=g:6491041
Premiere Classe Annemasse - Gaillard	id=g:6491043
Premiere Classe Toulouse Ouest - Blagnac Aéroport	id=g:6491044
Premiere Classe Perpignan	id=g:6491045
Residence Vacantel Riviera Beach	id=g:6491049
Novotel Paris La Defense	id=g:6491066
Campanile Montluçon - St Victor	id=g:6491072
Comfort Hotel Bellegarde	id=g:6491079
Premiere Classe Montpellier Ouest - Saint Jean de Védas	id=g:6491090
Premiere Classe Compiègne - Jaux	id=g:6491091
Premiere Classe Biarritz	id=g:6491098
Première Classe Quimper	id=g:6491101
Premiere Classe Limoges Nord	id=g:6491102
Residence Goelia les 4 Vallées	id=g:6491119
Campanile Voisins le Bretonneux	id=g:6491131
Premiere Classe Blois Nord	id=g:6491138
Premiere Classe Strasbourg Ouest	id=g:6491145
Premiere Classe Cambrai - Proville	id=g:6491146
Premiere Classe Epinay Sur Orge	id=g:6491152
Premiere Classe Saint Nazaire - Trignac	id=g:6491166
Premiere Classe Angouleme Sud-La Couronne	id=g:6491167
Premiere Classe Montbeliard - Sochaux	id=g:6491174
Premiere Classe Villejust - ZA Courtaboeuf	id=g:6491178
Premiere Classe Montelimar - Les Tourettes	id=g:6491181
Campanile Chalon Sur Saone	id=g:6491187
Pierre & Vacances Le Hameau des Issambres	id=g:6491189
Premiere Classe Nevers - Varennes Vauzelles	id=g:6491195
Premiere Classe Villepinte	id=g:6491204
Premiere Classe Saint Quentin	id=g:6491211
Premiere Classe Lille Nord - Tourcoing	id=g:6491216
Premiere Classe Lyon Ouest - Tassin	id=g:6491220
Premiere Classe Montpellier Sud - Lattes	id=g:6491223
Campanile Poitiers Futuroscope	id=g:6491224
Premiere Classe Salon de Provence	id=g:6491225
Premiere Classe Versailles - St Cyr l'Ecole	id=g:6491229
Premiere Classe Grenoble Nord - Moirans	id=g:6491232
Campanile Gueret	id=g:6491233
Premiere Classe Viry Chatillon	id=g:6491234
Kyriad Arles	id=g:6491241
Premiere Classe Toulon - La Seyne sur Mer	id=g:6491244
de la tour maubourg	id=g:6491245
Premiere Classe Honfleur	id=g:6491253
Premiere Classe - Saint Witz	id=g:6491256
Premiere Classe Dunkerque Est - Armbouts Cappel	id=g:6491261
Campanile Montargis - Amilly	id=g:6491266
Campanile Moulins - Aurillac	id=g:6491270
Campnanile Dole	id=g:6491280
Campanile Vichy - Bellerive sur Allier	id=g:6491288
Campanile Foix	id=g:6491294
Appart'City Lille Grand Palais	id=g:6491295
Campanile Perigueux Boulazac	id=g:6491303
Campanile Chaville - Pont de Sèvres	id=g:6491304
Campanile Buc Versailles	id=g:6491306
Premiere Classe Dijon Sud - Marsannay	id=g:6491307
Hotel Paris Liege	id=g:6491316
Campanile Avallon	id=g:6491321
Campanile Grenoble St Egreve	id=g:6491326
Residence Les Rives Marines	id=g:6491331
Résidence Le Mas des Oliviers	id=g:6491333
Le Domaine du Phare	id=g:6491334
Campanile Thionville - Yutz	id=g:6491348
Campanile Marmande	id=g:6491353
Campanile Annecy Metz Tessy	id=g:6491354
Comfort Hotel Feytiat	id=g:6491356
Campanile Brive La Gaillarde Ouest	id=g:6491364
Premiere Classe Soissons	id=g:6491366
Campanile Villeneuve sur Lot - Pujols	id=g:6491369
Campanile Clermont Thiers	id=g:6491370
Campanile Nantes St Sebastien	id=g:6491374
Campanile Dreux	id=g:6491378
Campanile Nantes St Herblain	id=g:6491386
Campanile Issoudun	id=g:6491388
Campanile Vierzon	id=g:6491391
Campanile Cahors	id=g:6491396
Hotel Gustavia	id=g:6491399
Campanile Les Ulis	id=g:6491400
Campanile Villefranche Sur Soane	id=g:6491413
Kyriad Rouen Nord Mt St Aignan	id=g:6491418
Campanile Toulouse Purpan	id=g:6491430
Campanile Chateauroux - Saint Maur	id=g:6491433
Campanile Saintes	id=g:6491435
Premiere Classe Avallon	id=g:6491444
Campanile Toulouse Cite Espace	id=g:6491445
Campanile Fougeres	id=g:6491447
Brit Hotel Le Kerodet	id=g:6491458
Campanile Tours - Joue-Les-Tour	id=g:6491464
Residence La Reserve	id=g:6491469
Campanile Epinal	id=g:6491470
Campanile Pontarlier	id=g:6491471
Kyriad Montargis - Amilly	id=g:6491474
Premiere Classe Deauville - Touques	id=g:6491475
Kyriad Beauvais Sud	id=g:6491484
My Suite Inn Montpellier	id=g:6491486
Residence Les Fleurs de Lys	id=g:6491488
Campanile Valenciennes Sud Rouvignies	id=g:6491495
Campanile Rouen Parc Expo	id=g:6491497
Campanile Mpl St Clement De Ri	id=g:6491500
Campanile Dijon Marsannay	id=g:6491515
Campanile Macon Sud - Chaintre	id=g:6491517
Campanile Epernay Dizy	id=g:6491520
Campanile Saint Dizier	id=g:6491524
Campanile Marseille - La Penne Aubagne	id=g:6491544
Comfort Hotel Belfort	id=g:6491548
Campanile Charleville-Mezieres	id=g:6491551
Campanile Besancon Ouest - Châteaufarine	id=g:6491561
Campanile Digne les Bains	id=g:6491564
Campanile Morlaix	id=g:6491566
Eden Roc	id=g:6491568
Campanile Lyon Isle D Abeau	id=g:6491573
Campanile Deauville St Arnoult	id=g:6491578
Campanile Creil - Villers Saint Paul	id=g:6491580
Campanile Lille Hem	id=g:6491582
Campanile Ecouen	id=g:6491585
Campanile Macon Nord - Sennecé	id=g:6491586
Campanile Millau	id=g:6491596
Campanile Toulouse Sesquieres	id=g:6491598
Hôtel de l'Europe	id=g:6491602
Premiere Classe Beauvais	id=g:6491604
Campanile Chartres	id=g:6491605
Campanile Poitiers Sud - Aéroport	id=g:6491607
Campanile Chantilly Sud - Luzarches	id=g:6491620
Campanile Nancy Sud - Lunéville	id=g:6491624
Campanile La Verriere	id=g:6491632
Campanile Lille Lomme	id=g:6491633
Campanile Dijon St Apollinaire	id=g:6491636
Campanile Moulins - Avermes	id=g:6491638
Campanile Sannois Ermont	id=g:6491639
Campanile Plaisir	id=g:6491643
Campanile Saint Die	id=g:6491649
Kyriad Bourges Sud	id=g:6491650
Campanile Rodez	id=g:6491656
Campanile Saint Avold	id=g:6491663
Campanile Auch	id=g:6491667
Hotel d'Amiens	id=g:6491668
Au Relais D'Alsace	id=g:6491687
Club Royal de Messanges	id=g:6491688
Campanile Nancy Laxou	id=g:6491694
Campanile Montesson - Le Vesinet	id=g:6491696
Campanile Strasbourg Ouest	id=g:6491703
Campanile Nevers Nord - Varenne Vauzelles	id=g:6491704
Campanile Brest Gouesnou	id=g:6491709
Campanile Valenciennes Ouest - Petite Foret	id=g:6491732
Campanile Par Issy Moulineaux	id=g:6491735
