Kya-aik	id=g:1317508
Hpa-hki	id=g:1323863
Hpa-hkam	id=g:1323864
Hpa-hin	id=g:1323865
Hpa-haw	id=g:1323866
Hpa-ha	id=g:1323867
Hpagya	id=g:1323868
Hpagakawng	id=g:1323869
Hpaga Hka	id=g:1323870
Hpaduyāng	id=g:1323871
Hpadu River	id=g:1323872
Hpadugyi	id=g:1323873
Hpade Tu	id=g:1323874
Hpādān In	id=g:1323875
Hpāchet Hi	id=g:1323876
Hpacheleik	id=g:1323877
Hpa Chaung	id=g:1323878
Hpa-chang	id=g:1323879
Hpabyauk	id=g:1323880
Hpabok	id=g:1323881
Hpabaung	id=g:1323882
Loi Hpa-ang	id=g:1323883
Nam Hpa	id=g:1323884
Loi Hpa	id=g:1323885
Ho-yawt	id=g:1323886
Ho-yawng	id=g:1323887
Ho-yau	id=g:1323888
Hoyang	id=g:1323889
Ho-ya	id=g:1323890
Hoya	id=g:1323891
Nam Ho-won	id=g:1323892
Höwit	id=g:1323893
Howe Island	id=g:1323894
Howard Island	id=g:1323895
Ho-wao	id=g:1323896
Hou-tzü-tung	id=g:1323897
Nam Ho-un	id=g:1323898
Ho-ün	id=g:1323899
Ho-twe	id=g:1323900
Ho-tut	id=g:1323901
Hotungpa	id=g:1323902
Ho-tu Mān Kang	id=g:1323903
Ho-tu	id=g:1323904
Ho-tu	id=g:1323905
Ho-tu	id=g:1323906
Ho-tong	id=g:1323907
Hoton	id=g:1323908
Ho-ton	id=g:1323909
Ho-to	id=g:1323910
Ho-to	id=g:1323911
Hoting	id=g:1323912
Hoting	id=g:1323913
Hotin	id=g:1323914
Ho-ti	id=g:1323915
Ho-ti	id=g:1323916
Ho-ti	id=g:1323917
Ho-tem	id=g:1323918
Ho-tawng	id=g:1323919
Ho-tat	id=g:1323920
Ho-tao	id=g:1323921
Ho-tāng	id=g:1323922
Wān Ho-tang	id=g:1323923
Ho-tang	id=g:1323924
Ho-ta	id=g:1323925
Ho-tā	id=g:1323926
Ho-ta	id=g:1323927
Hōta	id=g:1323928
Ho-ta	id=g:1323929
Hosi	id=g:1323930
Ho-sem	id=g:1323931
Hosang	id=g:1323932
Ho-sa Mān Mao	id=g:1323933
Horse Shoe Island	id=g:1323934
Horsburgh Island	id=g:1323935
Loi Ho-pong	id=g:1323936
Hwè Ho-pong	id=g:1323937
Ho-pong	id=g:1323938
Ho-pong	id=g:1323939
Ho-pong	id=g:1323940
Ho-pong	id=g:1323941
Ho-pong	id=g:1323942
Ho-pong	id=g:1323943
Ho-pong	id=g:1323944
Hopong	id=g:1323945
Ho-pom	id=g:1323946
Ho-pok	id=g:1323947
Hopin Chai	id=g:1323948
Hopin	id=g:1323949
Hopin	id=g:1323950
Hophai	id=g:1323951
Hope Point	id=g:1323952
Ho-paw	id=g:1323953
Hopang	id=g:1323954
Ho-pang	id=g:1323955
Ho-pang	id=g:1323956
Ho-pāng	id=g:1323957
Ho-pāng	id=g:1323958
Ho-pan	id=g:1323959
Hopak Nawng	id=g:1323960
Ho-pai	id=g:1323961
Hopa	id=g:1323962
Ho-ong	id=g:1323963
Ho-O Mantao	id=g:1323964
Hônywa	id=g:1323965
Loi Ho-nyang	id=g:1323966
Honwo	id=g:1323967
Honnaing	id=g:1323968
Hönlom	id=g:1323969
Hön-lawn	id=g:1323970
Loi Hongnuk	id=g:1323971
Hongmon	id=g:1323972
Hongleng	id=g:1323973
Hönglan	id=g:1323974
Hönglai	id=g:1323975
Mè Honghong	id=g:1323976
Hönghkam	id=g:1323977
Honghang	id=g:1323978
Honghang	id=g:1323979
Noi Ho Ngam	id=g:1323980
Nam Hong	id=g:1323981
Hwè Hōng	id=g:1323982
Hon Chaung	id=g:1323983
Honbauk	id=g:1323984
Hona Yok	id=g:1323985
Ho-nawng-un	id=g:1323986
Honawngpong	id=g:1323987
Ho-nawng	id=g:1323988
Ho-nawng	id=g:1323989
Honawng	id=g:1323990
Honawng	id=g:1323991
Honawng	id=g:1323992
Honawng	id=g:1323993
Ho-nawng	id=g:1323994
Ho-nawng	id=g:1323995
Honawng	id=g:1323996
Nam Ho-naw	id=g:1323997
Ho-naw	id=g:1323998
Hona Si Ho	id=g:1323999
Ho-nanug	id=g:1324000
Ho-nang	id=g:1324001
Honan	id=g:1324002
Ho-namtap	id=g:1324003
Loi Ho-namtang	id=g:1324004
Honampang	id=g:1324005
Ho-nam	id=g:1324006
Ho-nam	id=g:1324007
Ho-nam	id=g:1324008
Honam	id=g:1324009
Ho-nam	id=g:1324010
Ho-nam	id=g:1324011
Ho-nam	id=g:1324012
Honam	id=g:1324013
Honam	id=g:1324014
Ho-nam	id=g:1324015
Ho-nam	id=g:1324016
Ho-nam	id=g:1324017
Ho-nam	id=g:1324018
Ho Nam	id=g:1324019
Ho-nam	id=g:1324020
Ho-nam	id=g:1324021
Ho-nā	id=g:1324022
Ho-na	id=g:1324023
Ho-na	id=g:1324024
Hona	id=g:1324025
Ho-na	id=g:1324026
Ho-na	id=g:1324027
Ho-na	id=g:1324028
Ho-na	id=g:1324029
Ho-nā	id=g:1324030
Hona	id=g:1324031
Ho-nā	id=g:1324032
Ho-na	id=g:1324033
Ho-na	id=g:1324034
Ho-na	id=g:1324035
Hona	id=g:1324036
Ho-na	id=g:1324037
Ho-nā	id=g:1324038
Ho-nā	id=g:1324039
Hona	id=g:1324040
Ho-na	id=g:1324041
Honā	id=g:1324042
Hona	id=g:1324043
Ho-nā	id=g:1324044
Honā	id=g:1324045
Ho-nā	id=g:1324046
Ho-na	id=g:1324047
Hona	id=g:1324048
Ho-na	id=g:1324049
Ho-na	id=g:1324050
Ho-na	id=g:1324051
Ho-na	id=g:1324052
Ho-na	id=g:1324053
Ho-na	id=g:1324054
Hona	id=g:1324055
Ho-na	id=g:1324056
Nam Hon	id=g:1324057
Nam Hon	id=g:1324058
Ho-mwè	id=g:1324059
Ho-mwè	id=g:1324060
Ho-mun	id=g:1324061
Nam Homu	id=g:1324062
Ho-möng	id=g:1324063
Ho-möng	id=g:1324064
Homöng	id=g:1324065
Ho-mong	id=g:1324066
Homohti	id=g:1324067
Ho-mè-la-yu	id=g:1324068
Ho-me-hai	id=g:1324069
Ho-mawng	id=g:1324070
Homaw	id=g:1324071
Ho-mang	id=g:1324072
Ho-mang	id=g:1324073
Homalin	id=g:1324074
Homa	id=g:1324075
Ho-ma	id=g:1324076
Ho-lu	id=g:1324077
Ho-löng	id=g:1324078
Ho Long	id=g:1324079
Ho-long	id=g:1324080
Ho-loi-ai	id=g:1324081
Ho-loi	id=g:1324082
Ho Loi	id=g:1324083
Holodoki	id=g:1324084
Holkhom	id=g:1324085
Ho-li	id=g:1324086
Ho-leng	id=g:1324087
Ho-leng	id=g:1324088
Ho-leng	id=g:1324089
Holein	id=g:1324090
Ho-lan	id=g:1324091
Holan	id=g:1324092
Ho-lan	id=g:1324093
Ho-lāk	id=g:1324094
Ho-la	id=g:1324095
Hokyit	id=g:1324096
Ho-kyi	id=g:1324097
Hokyet	id=g:1324098
Ho-kyawng	id=g:1324099
Ho-kwai	id=g:1324100
Hokum	id=g:1324101
Ho-kuk	id=g:1324102
Hokpongyin	id=g:1324103
Ho-koi	id=g:1324104
Hokobi	id=g:1324105
Hoko	id=g:1324106
Hoklin	id=g:1324107
Hok-la	id=g:1324108
Hokkipo	id=g:1324109
Hokki	id=g:1324110
Hoki	id=g:1324111
Hokhe	id=g:1324112
Ho-kaw	id=g:1324113
Hokauk	id=g:1324114
Hokat	id=g:1324115
Ho-kāt	id=g:1324116
Ho-kat	id=g:1324117
Ho-kan	id=g:1324118
Hokan	id=g:1324119
Ho-kan	id=g:1324120
Hokan	id=g:1324121
Ho-kai	id=g:1324122
Loi Ho-ka	id=g:1324123
Hoka	id=g:1324124
Hwè Hok	id=g:1324125
Ho-it	id=g:1324126
Loi Hoi-mo	id=g:1324127
Nam Hoi-kop	id=g:1324128
Hoi-hok	id=g:1324129
Hoi-hkok	id=g:1324130
Hoi-hkang	id=g:1324131
Ho-hwè-mān	id=g:1324132
Loi Hō-hwè-lōng	id=g:1324133
Loi Hō-hwè-lōng	id=g:1324134
Ho-hwè-long	id=g:1324135
Ho-hwē-ko-sa-pa	id=g:1324136
Ho-hwè-hkun	id=g:1324137
Ho-hwè	id=g:1324138
Ho-hwè	id=g:1324139
Loi Ho-htā	id=g:1324140
Ho-hta	id=g:1324141
Hohta	id=g:1324142
Ho-hsuan	id=g:1324143
Ho-hsö	id=g:1324144
Ho-hseng	id=g:1324145
Ho-hsawn	id=g:1324146
Ho-hsaw	id=g:1324147
Ho-hsai	id=g:1324148
Ho-hsa	id=g:1324149
Ho-hsa	id=g:1324150
Ho-hsa	id=g:1324151
Ho-hpoi	id=g:1324152
Ho-hpai	id=g:1324153
Ho-hpai	id=g:1324154
Ho-hpai	id=g:1324155
Ho-hpai	id=g:1324156
Ho-hpa	id=g:1324157
Ho-hpa	id=g:1324158
Ho-hkun	id=g:1324159
Ho-hko-sao-hpa	id=g:1324160
Ho-hkong	id=g:1324161
Ho-hkö-namma	id=g:1324162
Ho-hko-nam-hpak-lün	id=g:1324163
Nam Hohko	id=g:1324164
Ho-hko	id=g:1324165
Ho-hko	id=g:1324166
Ho-hko	id=g:1324167
Ho-hko	id=g:1324168
Ho-hko	id=g:1324169
Höhkö	id=g:1324170
Ho-hko	id=g:1324171
Ho-hko	id=g:1324172
Ho-hko	id=g:1324173
Ho-hkö	id=g:1324174
Ho-hko	id=g:1324175
Ho-hko	id=g:1324176
Ho Hko	id=g:1324177
Ho-hko	id=g:1324178
Ho-hki	id=g:1324179
Ho-hken	id=g:1324180
Ho-hkai	id=g:1324181
Ho-hkai	id=g:1324182
Hohkai	id=g:1324183
Hohkai	id=g:1324184
Hohkai	id=g:1324185
Ho-hkai	id=g:1324186
Ho-hkai	id=g:1324187
Ho-hkai	id=g:1324188
Hohkai	id=g:1324189
Ho-hkai	id=g:1324190
Ho-hkai	id=g:1324191
Ho-hkai	id=g:1324192
Ho Hkai	id=g:1324193
Ho-hkai	id=g:1324194
Ho-hka	id=g:1324195
Ho-het	id=g:1324196
Hoheng	id=g:1324197
Ho Heng	id=g:1324198
Hoha Va	id=g:1324199
Nam Ho-hap	id=g:1324200
Hohak	id=g:1324201
Ho-ha	id=g:1324202
Hoha	id=g:1324203
Hodge Point	id=g:1324204
Hochek	id=g:1324205
Loi Ho	id=g:1324206
Hwè Ho	id=g:1324207
Hnyinthun	id=g:1324208
Hnyinshauk	id=g:1324209
Hnyihnu	id=g:1324210
Hnyigarok	id=g:1324211
Hnwesan Bum	id=g:1324212
Hnwengok Taung	id=g:1324213
Hnum	id=g:1324214
Hnonae	id=g:1324215
Hnokkyo	id=g:1324216
Hnizaing Taung	id=g:1324217
Hnitsok Taung	id=g:1324218
Hnitsok Chaung	id=g:1324219
Hnitsok	id=g:1324220
Hnitkyatkwe	id=g:1324221
Hnitkarin	id=g:1324222
Hnitcha	id=g:1324223
Nam Hnit	id=g:1324224
Hnipadaw	id=g:1324225
Hnipadaw	id=g:1324226
Hnin-wi	id=g:1324227
Hninpale	id=g:1324228
Hninogwe Taung	id=g:1324229
Hningyan	id=g:1324230
Hnimok	id=g:1324231
Hnigaing	id=g:1324232
Hnidon	id=g:1324233
Hniarlawn	id=g:1324234
Hni	id=g:1324235
Hngetthaik-yo	id=g:1324236
Hngetthaik Sakan	id=g:1324237
Hngetthaik Kyun	id=g:1324238
Hngetthaik Kyun	id=g:1324239
Hngetthaik	id=g:1324240
Hngetthaik	id=g:1324241
Hngettawyo	id=g:1324242
Hngetsin In	id=g:1324243
Hngetsa Taung	id=g:1324244
Hngetpyu Chaung	id=g:1324245
Hngetpyittaung	id=g:1324246
Hngetpyittaung	id=g:1324247
Hngetpyin Taung	id=g:1324248
Hngetpyawsan	id=g:1324249
Hngetpyaw Kyun	id=g:1324250
Hngetpyawgyun	id=g:1324251
Hngetpyawgyin	id=g:1324252
Hngetpyawdaw	id=g:1324253
Hngetpyawdaw	id=g:1324254
Hngetpyawdaw	id=g:1324255
Hngetpyawdaw	id=g:1324256
Hngetpyawchaung	id=g:1324257
Hngetpyawbin	id=g:1324258
Hngetpauk	id=g:1324259
Hngetmi	id=g:1324260
Hnget Kyun	id=g:1324261
Hngetkyi-thaik	id=g:1324262
Hngetkyithaik	id=g:1324263
Hngetkyithaik	id=g:1324264
Hngetkyi Taung	id=g:1324265
Hngetkyigwin	id=g:1324266
Hngetkyidaung	id=g:1324267
Hngetkyidaung	id=g:1324268
Hngetkyi Chaung	id=g:1324269
Hngetkyat	id=g:1324270
Hngetkyagyaung	id=g:1324271
Hngetkya	id=g:1324272
Hngetkya	id=g:1324273
Hngetkadaung	id=g:1324274
Hngetgyi Taung	id=g:1324275
Hngetgyi Taung	id=g:1324276
Hngatawgon	id=g:1324277
Hnewe	id=g:1324278
Hnetsawa	id=g:1324279
Hnetchaung	id=g:1324280
Hnegyo Chaung	id=g:1324281
Hnegyo	id=g:1324282
Hnedwin	id=g:1324283
Hnawyin	id=g:1324284
Hnawte	id=g:1324285
Hnawgyin Hnaw	id=g:1324286
Hnawgon	id=g:1324287
Hnawgon	id=g:1324288
Hnawgon	id=g:1324289
Hnawgon	id=g:1324290
Hnawgon	id=g:1324291
Hnawgon	id=g:1324292
Hnawgon	id=g:1324293
Hnawgon	id=g:1324294
Hnawgon	id=g:1324295
Hnawgon	id=g:1324296
Hnawgan	id=g:1324297
Hnawdwin	id=g:1324298
Hnawdaw	id=g:1324299
Hnawdaung	id=g:1324300
Hnaw Chaung	id=g:1324301
Hnawbingyi	id=g:1324302
Hnawbingon	id=g:1324303
Hnawbin	id=g:1324304
Hnawbin	id=g:1324305
Hnawbin	id=g:1324306
Hnawbauk Chaung	id=g:1324307
Hnawbauk	id=g:1324308
Hnaw	id=g:1324309
Hnaungba	id=g:1324310
Hnauksan	id=g:1324311
Hnatchodaw	id=g:1324312
Hnatangu Shanywa	id=g:1324313
Hnasin Taung	id=g:1324314
Hnasaungbyaing	id=g:1324315
Hnanzigan	id=g:1324316
Hnantazauk Chaung	id=g:1324317
Hnantazauk	id=g:1324318
Hnanpa-yok Chaung	id=g:1324319
Hnangyi	id=g:1324320
Hnangingyi	id=g:1324321
Hnangan	id=g:1324322
Hnandaw Chaung	id=g:1324323
Hnandaung	id=g:1324324
Hnandaung	id=g:1324325
Hnanchaung	id=g:1324326
Hnamazayit	id=g:1324327
Hnakyatkwe	id=g:1324328
Hnaingkharaung	id=g:1324329
Hnahthial	id=g:1324330
Hna-eindan	id=g:1324331
Hmyonwa	id=g:1324332
Hmyongyi	id=g:1324333
Hmyitchin Taung	id=g:1324334
Hmyinbin	id=g:1324335
Hmyaw-win	id=g:1324336
Hmyawgyaung	id=g:1324337
Hmyawdu	id=g:1324338
Hmyaung-u	id=g:1324339
Hmyaseikpin	id=g:1324340
Hmyaing Chaung	id=g:1324341
Hmyaing	id=g:1324342
Hmyagyaung	id=g:1324343
Hmyagyaung	id=g:1324344
Hmyadein	id=g:1324345
Hmyabinbwe Taung	id=g:1324346
Hmwezan	id=g:1324347
Hmweletwa	id=g:1324348
Hmwelet Chaung	id=g:1324349
Hmwele	id=g:1324350
Hmunsa	id=g:1324351
Hmunpi	id=g:1324352
Hmunluan	id=g:1324353
Hmunlipi	id=g:1324354
Hmunli	id=g:1324355
Hmunhalh	id=g:1324356
Hmungsom	id=g:1324357
Hmonkadon	id=g:1324358
Hmôndainggyi Chaung	id=g:1324359
Hmohintaw	id=g:1324360
Hmindingyin	id=g:1324361
Hmetti	id=g:1324362
Hmetgadan	id=g:1324363
Hmeinsein	id=g:1324364
Hmeinsein	id=g:1324365
Hmeinpale	id=g:1324366
Hmeinkanein	id=g:1324367
Hmawza	id=g:1324368
Hmawyonmyaing	id=g:1324369
Hmawun Lumps	id=g:1324370
Hmawlaunglung	id=g:1324371
Hmawkam Bum	id=g:1324372
Hmaw-in	id=g:1324373
Hmaw-in	id=g:1324374
Hmawgun	id=g:1324375
Hmawdaw	id=g:1324376
Hmawdaw	id=g:1324377
Hmawdaw	id=g:1324378
Hmawbon Taung	id=g:1324379
Hmawbon	id=g:1324380
Hmawbi Chaung	id=g:1324381
Hmawbi Chaung	id=g:1324382
Hmawbi	id=g:1324383
Hmawbi	id=g:1324384
Hmawbi	id=g:1324385
Hmawbi	id=g:1324386
Hmawbi	id=g:1324387
Hmawbi	id=g:1324388
Hmaw-aing Yo	id=g:1324389
Hmaw-aing Taungdan	id=g:1324390
Hmaukkadi	id=g:1324391
Hmau-bhi Ghun Island	id=g:1324392
Hmattawmu	id=g:1324393
Hmattaing	id=g:1324394
Hmanzi	id=g:1324395
Hmanzi	id=g:1324396
Hmanyin	id=g:1324397
Hmantha	id=g:1324398
Hmantha	id=g:1324399
Hman Taung	id=g:1324400
Hmannigon	id=g:1324401
Hmanni	id=g:1324402
Hmanlin	id=g:1324403
Hmankwin	id=g:1324404
Hmangyaing	id=g:1324405
Hmangwin	id=g:1324406
Hmangwin	id=g:1324407
Hmangu	id=g:1324408
Hmangon	id=g:1324409
Hmangon	id=g:1324410
Hmangon	id=g:1324411
Hmangin	id=g:1324412
Hmangin	id=g:1324413
Hmangin	id=g:1324414
Hmangin	id=g:1324415
Hmangan	id=g:1324416
Hmanduang	id=g:1324417
Hmandawbin Chaung	id=g:1324418
Hmandaw	id=g:1324419
Hmandaung	id=g:1324420
Hmandan	id=g:1324421
Hman Chaung	id=g:1324422
Hmanbya Taung	id=g:1324423
Hmanbya Taung	id=g:1324424
Hmanbin	id=g:1324425
Hman	id=g:1324426
Hmaingmaw	id=g:1324427
Hmaingdaing Taung	id=g:1324428
Hmaingdaing Reserved Forest	id=g:1324429
Hmaingdaing	id=g:1324430
Hmaikpin	id=g:1324431
Hmaikbingôn	id=g:1324432
Hmaihkah	id=g:1324433
Hlwezeik Reserved Forest	id=g:1324434
Hlwezeik Chaung	id=g:1324435
Hlwezeik	id=g:1324436
Hlwe-mauk	id=g:1324437
Hlwède	id=g:1324438
Hlwebauk	id=g:1324439
Hlwazinzu	id=g:1324440
Hlwazin Reserved Forest	id=g:1324441
Hlwazingyi	id=g:1324442
Hlwazingon	id=g:1324443
Hlwazingôn	id=g:1324444
Hlwazingon	id=g:1324445
Hlwazin Chaung	id=g:1324446
Hlwazin	id=g:1324447
Hlwazin	id=g:1324448
Hlwazin	id=g:1324449
Hlwaze	id=g:1324450
Hlwāza	id=g:1324451
Hlwawa	id=g:1324452
Hlwabon	id=g:1324453
Hluttaik	id=g:1324454
Hlutkan	id=g:1324455
Hlut Chaung	id=g:1324456
Hlup	id=g:1324457
Hlungmang	id=g:1324458
Hlukdaung	id=g:1324459
Hliring	id=g:1324460
Hliraw	id=g:1324461
Hlimsang	id=g:1324462
Hlezwemyaung	id=g:1324463
Hlezu	id=g:1324464
Hlezin	id=g:1324465
Hlezeik	id=g:1324466
Hlezeik	id=g:1324467
Hlèzeik	id=g:1324468
Hlezeik	id=g:1324469
Hlezeik	id=g:1324470
Hlezeik	id=g:1324471
Hlezeik	id=g:1324472
Hlezadun	id=g:1324473
Hlewaing	id=g:1324474
Hle-u-gan	id=g:1324475
Hlet Laung	id=g:1324476
Hlethwin	id=g:1324477
Hleswewa	id=g:1324478
Hlelanzeik	id=g:1324479
Hlelangu	id=g:1324480
Hlelangu	id=g:1324481
Hlelangu	id=g:1324482
Hlekaya	id=g:1324483
Hlekadaung	id=g:1324484
Hlē-in	id=g:1324485
Hlegyibyet	id=g:1324486
Hlegyi	id=g:1324487
Hlegyaunggu	id=g:1324488
Hlègyaunggu	id=g:1324489
Hleguma	id=g:1324490
Hlegu	id=g:1324491
Hlegu	id=g:1324492
Hlegu	id=g:1324493
Hlegu	id=g:1324494
Hlegok	id=g:1324495
Hlegok	id=g:1324496
Hlegok	id=g:1324497
Hlegaung	id=g:1324498
Hlegataung Yo	id=g:1324499
Hlegangu	id=g:1324500
Hleduiu	id=g:1324501
Hledon	id=g:1324502
Hlèdobo	id=g:1324503
Hledindaung	id=g:1324504
Hledawzeik	id=g:1324505
Hledawgon	id=g:1324506
Hledaw	id=g:1324507
Hle-da-chaung	id=g:1324508
Hlechaung	id=g:1324509
Hlebyindin	id=g:1324510
Hlebwegyi	id=g:1324511
Hlebwegon	id=g:1324512
Hlebwegale	id=g:1324513
Hlebwe Chaung	id=g:1324514
Hlèbwe	id=g:1324515
Hlebwe	id=g:1324516
Hlebwe	id=g:1324517
Hlebeingwe	id=g:1324518
Hlebauk	id=g:1324519
Hlawzingon	id=g:1324520
Hlawkata	id=g:1324521
Hlawga Lake	id=g:1324522
Hlawga-in	id=g:1324523
Hlawga	id=g:1324524
Hlawga	id=g:1324525
Hlawga	id=g:1324526
Hlawga	id=g:1324527
Hlawga	id=g:1324528
Hlawe Chaung	id=g:1324529
Hlawabon Reserved Forest	id=g:1324530
Hlaung Chaung	id=g:1324531
Hlatwi	id=g:1324532
Hlathinmaung	id=g:1324533
Hlapagit	id=g:1324534
Hlapada	id=g:1324535
Hlandin	id=g:1324536
Hlamphei Va	id=g:1324537
Hlamphei	id=g:1324538
Hlakchawk	id=g:1324539
Hlaing Yoma Reserved Forest	id=g:1324540
Hlaingwakha	id=g:1324541
Hlaing-wa	id=g:1324542
Hlaingtha	id=g:1324543
Hlaingtaung	id=g:1324544
Hlaingta	id=g:1324545
Hlaingta	id=g:1324546
Hlaingsason	id=g:1324547
Hlaingronwa	id=g:1324548
Hlaing River	id=g:1324549
Hlaingpok In	id=g:1324550
Hlaingpan	id=g:1324551
Hlaingnan	id=g:1324552
Hlaingma Taung	id=g:1324553
Hlaingkwe	id=g:1324554
Hlaingkawe	id=g:1324555
Hlaing In	id=g:1324556
Hlainghpala Taung	id=g:1324557
Hlainghpado Taung	id=g:1324558
Hlaingdet	id=g:1324559
Hlaing Chaung	id=g:1324560
Hlaing Chaung	id=g:1324561
Hlaingbwe Reserved Forest	id=g:1324562
Hlaingbwe Chaung	id=g:1324563
Hlaingbwe	id=g:1324564
Hlaingbôn Chaung	id=g:1324565
Hlaingbôn	id=g:1324566
Hlaingbôn	id=g:1324567
Hlaingbôn	id=g:1324568
Hlaing	id=g:1324569
Hlaing	id=g:1324570
Hlaing	id=g:1324571
Hlagyi	id=g:1324572
Hlagazaing	id=g:1324573
Hlagazaing	id=g:1324574
Hlaga	id=g:1324575
Hladwe In	id=g:1324576
Hladwe	id=g:1324577
Hla-de	id=g:1324578
Hladaw Branch	id=g:1324579
Hladaw	id=g:1324580
Hlabauk	id=g:1324581
Hlabalu	id=g:1324582
Hkyingtang Hka	id=g:1324583
Hkying Bum	id=g:1324584
Hkyet Hka	id=g:1324585
Hkyenhpa	id=g:1324586
Wāng Hkyeng	id=g:1324587
Nam Hkyem	id=g:1324588
Hkyekhat Taung	id=g:1324589
Loi Hkye	id=g:1324590
Hkyawngtwang	id=g:1324591
Hkyawngka	id=g:1324592
Hkyawnghsa	id=g:1324593
Hkyaikmaw Hka	id=g:1324594
Hkyaikmaw Bum	id=g:1324595
Hkwibat Chaung	id=g:1324596
Hkwe-Yok	id=g:1324597
Hkwetha	id=g:1324598
Hkwètawk	id=g:1324599
Hkwetamaw Chaung	id=g:1324600
Hkwenet	id=g:1324601
Hkwelu	id=g:1324602
Hkwehmaung Chaung	id=g:1324603
Hkwehaung	id=g:1324604
Hkwedaung Taung	id=g:1324605
Hkwedaung Myauk	id=g:1324606
Hkwan	id=g:1324607
Hwè Hkwai	id=g:1324608
Hku Wing	id=g:1324609
Hku-weng	id=g:1324610
Hku-weng	id=g:1324611
Nam Hkut	id=g:1324612
Nam Hkut	id=g:1324613
Hkusan	id=g:1324614
Hkupra	id=g:1324615
Hkunpong	id=g:1324616
Loi Hkūnpōk	id=g:1324617
Hkunniu	id=g:1324618
Hkunma	id=g:1324619
Hkunjawng Ga	id=g:1324620
Loi Hkunhawng	id=g:1324621
Nam Hkung Hka	id=g:1324622
Hkungdut	id=g:1324623
Nam Hkün	id=g:1324624
Hkumpen	id=g:1324625
Hkümmanmaö	id=g:1324626
Hkümmànkaü	id=g:1324627
Hkumlāwāng	id=g:1324628
Hkum-lang	id=g:1324629
Hkumju	id=g:1324630
Hkumju	id=g:1324631
Hkumhpok	id=g:1324632
Loi Hkumhpi	id=g:1324633
Hkumhpi	id=g:1324634
Hkum Hka	id=g:1324635
Hkumgahtawng	id=g:1324636
Hkuma Bum	id=g:1324637
Hkule Hka	id=g:1324638
Hku Hto	id=g:1324639
Hkuhkawng	id=g:1324640
Hkuhkan Bum	id=g:1324641
Hkuhka	id=g:1324642
Hkubung	id=g:1324643
Nam Hku	id=g:1324644
Nam Hku	id=g:1324645
Hkritu	id=g:1324646
Hkritu	id=g:1324647
Hkringu Hka	id=g:1324648
Hkringmudan	id=g:1324649
Hkringmon	id=g:1324650
Hkringmaw	id=g:1324651
Hkring Bum	id=g:1324652
Hkrenkawng	id=g:1324653
Hkrawn-chai	id=g:1324654
Hkrawhku	id=g:1324655
Hkrau Ga	id=g:1324656
Hkrau Bum	id=g:1324657
Hkrashaga	id=g:1324658
Hkrangkao	id=g:1324659
Hkrang Hka	id=g:1324660
Hkraika	id=g:1324661
Hko-yep	id=g:1324662
Hkoyawp	id=g:1324663
Hko-yao	id=g:1324664
Hko-wo	id=g:1324665
Hkö-ut-awn	id=g:1324666
Hko-ut	id=g:1324667
Hko-ut	id=g:1324668
Hkö-ut	id=g:1324669
Hkö-tum	id=g:1324670
Hkotuk	id=g:1324671
Hkö-tin	id=g:1324672
Hko-tawng	id=g:1324673
Hko-sa-maw	id=g:1324674
Hko-ri-hku	id=g:1324675
Hkora Razi	id=g:1324676
Hko-ra-hku	id=g:1324677
Hkopawng	id=g:1324678
Hkopangon Chaung	id=g:1324679
Hko-nwe	id=g:1324680
Hkonthonzin	id=g:1324681
Hkonsa	id=g:1324682
Hkonim	id=g:1324683
Hkö-nim	id=g:1324684
Hko-nim	id=g:1324685
Hko-nim	id=g:1324686
Hko-nim	id=g:1324687
Hkong-yom	id=g:1324688
Hkōngtawng	id=g:1324689
Hkongpa	id=g:1324690
Hkonglong	id=g:1324691
Hkōnglong	id=g:1324692
Hkonglāng	id=g:1324693
Hkongkwai	id=g:1324694
Hkong-im	id=g:1324695
Hkonghkaiam	id=g:1324696
Hkong-ai	id=g:1324697
Nam Hkong	id=g:1324698
Nam Hkong	id=g:1324699
Loi Hkong	id=g:1324700
Hkonbyin	id=g:1324701
Hkonan Chaung	id=g:1324702
Hkomung	id=g:1324703
Hkompen	id=g:1324704
Hko-mong	id=g:1324705
Hko Mong	id=g:1324706
Hko-mong	id=g:1324707
Hkömngün	id=g:1324708
Hkommakkeng	id=g:1324709
Hkomlao	id=g:1324710
Loi Hkōmkiu	id=g:1324711
Hko-mit	id=g:1324712
Hkomi	id=g:1324713
Hkoma	id=g:1324714
Hko-lu	id=g:1324715
Hko-lawng	id=g:1324716
Hko-lawn	id=g:1324717
Hko-lawn	id=g:1324718
Hko-law	id=g:1324719
Hko-latwanna	id=g:1324720
Hko-lat	id=g:1324721
Hkolai	id=g:1324722
Hkok-yam	id=g:1324723
Hkokwai	id=g:1324724
Hkoknam	id=g:1324725
Hwè Hkokmawng	id=g:1324726
Hkok Low	id=g:1324727
Hkok Lin	id=g:1324728
Hkok-lao	id=g:1324729
Hkokeüng	id=g:1324730
Nam Hkok	id=g:1324731
Nam Hkok	id=g:1324732
Nam Hkok	id=g:1324733
Hkok	id=g:1324734
Hko-hpon	id=g:1324735
Hko-hpè	id=g:1324736
Hko Hpai Mai	id=g:1324737
Hko-hpa	id=g:1324738
Hko-hkun	id=g:1324739
Hko-hkē	id=g:1324740
Hko-hkan	id=g:1324741
Hkö-hkam	id=g:1324742
Hkohka	id=g:1324743
Hkohka	id=g:1324744
