Aiyede	id=g:2351598
Burudu Saboa Forest Reserve	id=g:6971804
Burudu Saboa	id=g:6971805
Bidawa	id=g:6971806
Fadi	id=g:6971807
Yantuba Fulani	id=g:6971808
Gadari	id=g:6971809
Dasha	id=g:6971810
Sabon Gari	id=g:6971811
Burudu Tsofoa	id=g:6971835
Maikiliya	id=g:6971836
Kasuwaye	id=g:6972236
Badake	id=g:6972237
Bukudu Forest Reserve	id=g:6972238
Barangawa	id=g:6972239
Tsaya Kikwana	id=g:6972240
Dadin Sarki	id=g:6972241
Kirinia	id=g:6972242
Botsotsoa	id=g:6972243
Junburum	id=g:6972244
Baba	id=g:6972245
Gwarta	id=g:6972246
Zauma Forest Reserve	id=g:6972247
Jama’a Malamai	id=g:6972248
Dankama	id=g:6972249
Mallamai	id=g:6972250
Murde Tudu	id=g:6972251
Tsigi Dan Ilia	id=g:6972252
Unguwar Delu Forest Reserve	id=g:6972253
Makawanci	id=g:6972254
Kirowa	id=g:6972255
Kafankonce Karama	id=g:6972256
Kafankonce Buba	id=g:6972257
Kaura	id=g:6972258
Kanmasawa	id=g:6972259
Dole Masaka	id=g:6972260
Dole	id=g:6972261
Dankum	id=g:6972262
Gamaji	id=g:6972263
Unguwar Magami	id=g:6972264
Jama’a Liman Garba	id=g:6972265
Maimazari	id=g:6972348
Keffi Sule	id=g:6972349
Dancale	id=g:6972352
Garin Cinai	id=g:6972353
Garin Guza	id=g:6973735
Sati	id=g:6973736
Totsi	id=g:6973737
Shado	id=g:6973738
Tinkim	id=g:6973739
Gangara	id=g:6973740
Katsale	id=g:6973741
Dangode	id=g:6973742
Gurai	id=g:6973743
Turau	id=g:6973744
Bale	id=g:6973745
Ungua Salau	id=g:6973746
Kyaras	id=g:6973747
Borro	id=g:6973748
Ungua Isa	id=g:6973749
Gozawa	id=g:6973750
Bakanji	id=g:6973751
Ungua Babba	id=g:6973752
Ungua Jibo	id=g:6973753
Ungua Sarki Pawa	id=g:6973754
Ungua Maigidan	id=g:6973755
Maduri	id=g:6973772
Dogon Ganji	id=g:6973773
Dankamai	id=g:6973774
Lallu	id=g:6973775
Dole	id=g:6973776
Maddata	id=g:6973777
Dagara	id=g:6973778
Inga	id=g:6973779
Baushi	id=g:6973780
Wanga	id=g:6973781
Ungua Tsamia	id=g:6973782
Yanjari Kaweri	id=g:6973783
Yantsai	id=g:6973784
Acakwale	id=g:6973785
Haruna	id=g:6973786
Dangarba	id=g:6973787
Kunbi	id=g:6973788
Ungua Turaki	id=g:6973789
Kwahi	id=g:6973790
Danbarage	id=g:6973791
Nsharuwa	id=g:6973792
Unguwar Korau	id=g:6973793
Garin Gano	id=g:6973794
Ungua Fari	id=g:6973795
Haruna Buba	id=g:6973796
Bagadi	id=g:6973797
Kakare	id=g:6973971
Torankawa	id=g:6973972
Malkawa	id=g:6973973
Danuma	id=g:6973974
Tsamia Lafia	id=g:6973997
Gidan Ganta	id=g:6973998
Korou	id=g:6973999
Achia	id=g:6974000
Ndurkuba	id=g:6974143
Unguwar Genji	id=g:6974144
Karade	id=g:6974145
Hayania	id=g:6974156
Kafaruwa	id=g:6974157
Unguwar Kullu	id=g:6974158
Unguwar Tsamia	id=g:6974159
Botsotsowa	id=g:6974160
Kaweri	id=g:6974161
Kaweri Danamale	id=g:6974162
Danzago	id=g:6974163
Tumushiri	id=g:6974164
Gurfai	id=g:6974165
Yan Tuba	id=g:6974166
Balage	id=g:6974167
Ungua Mallam Iza	id=g:6974168
Woje Saboa	id=g:6974169
Woje Tsofoa	id=g:6974170
Jan Sa’a	id=g:6974171
Gagarawa	id=g:6974172
Dangarkuwa	id=g:6974173
Katurge	id=g:6974174
Ungua Faru	id=g:6974175
Janzomo	id=g:6974176
Chironbi	id=g:6974177
Kwadige	id=g:6974178
Bulama	id=g:6974179
Unguwarshuri	id=g:6974180
Sugudidi	id=g:6974181
Santarbi	id=g:6974182
Bule	id=g:6974183
Danpa	id=g:6974184
Kabatsuru	id=g:6974185
Madurigadi	id=g:6974186
Dan Kano	id=g:6974187
Gidanibra	id=g:6974188
Dogon Marke	id=g:6974189
Dogon Marke Tudu	id=g:6974190
Madala	id=g:6974191
Kumikumi	id=g:6974192
Ando	id=g:6974193
Mallamawa	id=g:6974194
Borowatara	id=g:6974195
Kwadege	id=g:6974196
Gutsula	id=g:6974208
Dabbawa	id=g:6974209
Gidan Meda	id=g:6974210
Mara	id=g:6974211
Ayania	id=g:6974212
Dorawa	id=g:6974213
Dorayi	id=g:6974215
Digawa Kwando	id=g:6974216
Kwando	id=g:6974217
Kakibare	id=g:6974224
Bagade	id=g:6974225
Gidan Maja	id=g:6974226
Dasere	id=g:6974227
Tuya	id=g:6974228
Gidan Dunu	id=g:6974307
Manga	id=g:6974308
Ungua Dufua	id=g:6974309
Auya	id=g:6974310
Kayarda	id=g:6974311
Ungua Naino	id=g:6974312
Haleru	id=g:6974313
Lauya	id=g:6974314
Ungua Rogo	id=g:6974315
Shanteky	id=g:6974316
Kakizago	id=g:6974317
Baruma	id=g:6974318
Sabon Gari Dan Dinyan	id=g:6974319
Yantuba Gidan Gide	id=g:6974320
Yadda Girma	id=g:6974321
Girdo	id=g:6974322
Gidan Kanawa	id=g:6974323
Kakare Jimawa	id=g:6974324
Kankare Sarkin Gaya	id=g:6974325
Kuwadige	id=g:6974326
Adua	id=g:6974327
Kaffin Rabo	id=g:6974328
Kakizago	id=g:6974329
Tasha	id=g:6974330
Haladawa	id=g:6974331
Gidan Kili	id=g:6974332
Aya	id=g:6974333
Zugum	id=g:6974335
Dashi	id=g:6974336
Zoda	id=g:6974337
Kabura	id=g:6974338
Sabon Gari Yajile	id=g:6974339
Gurjia	id=g:6974340
Ungua Magaji	id=g:6974341
Sabon Gari Sabuwa	id=g:6974342
Kwarin Kalgo	id=g:6974343
Maisagya	id=g:6974344
Gizo Haba	id=g:6974345
Gizo Baladi	id=g:6974346
Kafin Ciroma	id=g:6974347
Dutsin Geweyi Forest Reserve	id=g:6974348
Goje	id=g:6974349
Ungua Badado	id=g:6974350
Maitsani	id=g:6974351
Dunbu	id=g:6974352
Maigero	id=g:6974353
Dan Kulia	id=g:6974354
Baushi	id=g:6974355
Ungua Nayaji	id=g:6974356
Sabon Gari Aunaka	id=g:6974357
Ungua Ganji	id=g:6974358
Yarkria	id=g:6974359
Tunbau	id=g:6974360
Tsallewa	id=g:6974361
Walawa	id=g:6974362
Kaki Boko	id=g:6974363
Ungua Yarima	id=g:6974364
Kyankyaro	id=g:6974365
Tsaldauta Maharba	id=g:6974366
Dunguyawa	id=g:6974367
Gurumfa	id=g:6974368
Yadia Fako	id=g:6974369
Katsinawa	id=g:6974370
Tsagen Agulu	id=g:6974371
Tsagen Barka	id=g:6974372
Ba’auzini	id=g:6974373
Daurawa Kadari	id=g:6974374
Daurawa Kalanguna	id=g:6974375
Zanbarkiya	id=g:6974376
Kaina	id=g:6974377
Yadia Dankuri	id=g:6974378
Yadia Dam Jafaru	id=g:6974379
Tsaldauta Mallamai	id=g:6974380
Adigui	id=g:6974381
Muduri	id=g:6974382
Marke	id=g:6974383
Cikakoshi	id=g:6974384
Hammadi	id=g:6974385
Ungua Kanawa	id=g:6974386
Dangaigai	id=g:6974387
Jikai	id=g:6974388
Dankarda	id=g:6974389
Ungua Cinai Karama	id=g:6974390
Ungua Cinai	id=g:6974391
Ungua Ballami	id=g:6974392
Dan Dutse Bulbul	id=g:6974393
Gabari	id=g:6974394
Kacika	id=g:6974395
Ungua Faru	id=g:6974396
Kurfi	id=g:6974397
Gan Dutsi	id=g:6974398
Kiciru	id=g:6974399
Katsuro	id=g:6974400
Tudunwayo	id=g:6974401
Sululu	id=g:6974402
Telafia	id=g:6974404
Sabon Gari	id=g:6974405
Katsere	id=g:6974406
Tsailaka	id=g:6974407
Tunkurau	id=g:6974408
Kyalula	id=g:6974409
Kwuha	id=g:6974410
Kakibare	id=g:6974411
Jama’a Haro	id=g:6974412
Ungua Mallam	id=g:6974413
Yawa	id=g:6974414
Gwanda	id=g:6974415
Kagadama	id=g:6974416
Amacuku	id=g:6974417
Maimazari	id=g:6974418
Maimazari Katawa	id=g:6974419
Tasawa Karama	id=g:6974420
Tasawa Dabba	id=g:6974421
Kagadame	id=g:6974422
Jimada	id=g:6974423
Ungua Diyan Taofoa	id=g:6974424
Ungua Babon Gari Diyan	id=g:6974425
Ungua Tibi	id=g:6974426
Ungua Ainaji	id=g:6974427
Kwarmaso	id=g:6974428
Malaheka	id=g:6974429
Koko	id=g:6974430
Ishlyawa	id=g:6974431
Gangara	id=g:6974432
Dankaba	id=g:6974433
Ungua Ganji	id=g:6974434
Yanyayi	id=g:6974435
Farare	id=g:6974436
Incikwalto	id=g:6974437
Dunga	id=g:6974438
Ungua Jita	id=g:6974439
Zago	id=g:6974440
Balarabe	id=g:6974441
Mundu	id=g:6974442
Ungua Mallam Kolori	id=g:6974443
River Dusga	id=g:6974444
Birkin	id=g:6974445
Marmara Forest Reserve	id=g:6974446
Kunkurai Forest Reserve	id=g:6974447
Soketa Forest Reserve	id=g:6974448
Shiwaki	id=g:6974449
Tumuku Forest Reserve	id=g:6974450
Lugge Forest Reserve	id=g:6974451
Ungwan Ganji	id=g:6974452
Malikawan Garu	id=g:6974453
Malikawan Safari	id=g:6974454
Waire Hill	id=g:6974455
Gwanda	id=g:6974456
Dansire	id=g:6974457
Dokoki Forest Reserve	id=g:6974458
Lambar Kunchi	id=g:6974459
Chiromawa	id=g:6974460
Kafa Rock	id=g:6974461
Kwaski	id=g:6974463
Kafa	id=g:6974464
Dutsen Kafa	id=g:6974465
Kafa Yau	id=g:6974466
Tasan	id=g:6974467
Rage	id=g:6974468
Tsofo Dadarawa	id=g:6974469
Yan Gwarzo	id=g:6974470
Hagawa	id=g:6974471
Sakau Forest Reserve	id=g:6974472
Rumaye	id=g:6974473
Kuskurmi Forest Reserve	id=g:6974474
Daddare Forest Reserve	id=g:6974475
River Kambago	id=g:6974476
River Tabobi	id=g:6974477
River Dogo	id=g:6974478
River Datsi	id=g:6974479
River Kwari	id=g:6974480
River Tunbushi	id=g:6974481
River Chiromawa	id=g:6974482
River Farawa	id=g:6974483
River Nigaba	id=g:6974484
River Chofi	id=g:6974485
Dakwa Forest Reserve	id=g:6974486
Gora	id=g:6974487
Gumuwa	id=g:6974488
Ungwan Kaya	id=g:6974489
Ganji	id=g:6974490
Geza Forest Reserve	id=g:6974491
Jigba	id=g:6974492
Mahuwa Forest Reserve	id=g:6974493
Ghana	id=g:6974494
Koguna	id=g:6974495
Gwadama	id=g:6974496
Hurmi Forest Reserve	id=g:6974497
Sabon Ruwa	id=g:6974498
Fagolo	id=g:6974499
Mai-Ungwa	id=g:6974500
Zago	id=g:6974501
Kurma Forest Reserve	id=g:6974502
Beguwa	id=g:6974503
Zukumi	id=g:6974504
Yan-Bundu	id=g:6974505
River Kaukau	id=g:6974506
River Damari	id=g:6974507
River Kagana Kowa	id=g:6974510
River Dankwai	id=g:6974511
River Salihawa	id=g:6974512
River Tsuya	id=g:6974513
River Dankwai	id=g:6974514
River Dankauri	id=g:6974515
River Agwagwa	id=g:6974517
River Shangel	id=g:6974518
River Gyarta	id=g:6974519
Samanja Badume Forest Reserve	id=g:6974520
River Mairere	id=g:6974521
Ungwan Gawo	id=g:6974522
Tafahiya	id=g:6974523
Karari	id=g:6974524
Kantawa Forest Reserve	id=g:6974525
Bude Forest Reserve	id=g:6974526
Gagun Forest Reserve	id=g:6974527
Daminawa	id=g:6974528
Dadauda	id=g:6974529
Bunji	id=g:6974530
Jabar	id=g:6974531
Dorayi	id=g:6974532
Manawa	id=g:6974533
Walawa	id=g:6974534
Barebari	id=g:6974535
Gamara	id=g:6974536
Jama’a	id=g:6974537
Katsalle	id=g:6974538
Salalawa	id=g:6974539
Gozarki	id=g:6974540
Ungwan Rimi	id=g:6974541
Jobi	id=g:6974542
Wurabugga	id=g:6974543
Surfan	id=g:6974544
Tamilawa	id=g:6974545
Sarkin Iya	id=g:6974546
Majin Gini	id=g:6974547
Bunku Forest Reserve	id=g:6974548
Adam	id=g:6974549
Bauje	id=g:6974550
Kwido	id=g:6974551
Ungwan Yamma	id=g:6974552
Jobin Gadanya	id=g:6974553
Bake	id=g:6974554
Rijiyan Danduna	id=g:6974555
Godarawa	id=g:6974556
Jarmawa	id=g:6974557
Warure	id=g:6974558
Taura	id=g:6974559
Duwatsu	id=g:6974560
Gwangwan	id=g:6974561
Liringo	id=g:6974562
Bori	id=g:6974563
Magashi	id=g:6974564
Shakogi	id=g:6974565
Ungwan Maguzawa	id=g:6974566
River Sauna	id=g:6974618
River Kuririya	id=g:6974619
River Gajemi	id=g:6974620
River Jiggi	id=g:6974621
River Mahongola	id=g:6974622
River Jobi	id=g:6974623
River Kigi	id=g:6974624
River Bunku	id=g:6974625
River Farau	id=g:6974626
River Matsefi	id=g:6974627
River Yalawan	id=g:6974628
River Zuri	id=g:6974629
Dan Alili	id=g:6974630
Kankare Shiriyan	id=g:6974766
Ungua Genji	id=g:6974767
Maizuwo	id=g:6974768
Buta	id=g:6974769
Dan Buzu	id=g:6974771
Gofaro	id=g:6974772
Dunguzu	id=g:6974773
Kankare	id=g:6974774
Kwadege	id=g:6974775
Banlada	id=g:6974776
Sabon Naira	id=g:6974777
Kaffi	id=g:6974778
Dan Yaye	id=g:6974779
Dan Bando	id=g:6974780
Bagemu	id=g:6974781
Bala Kuita	id=g:6974782
Jami’s Dandal Yandemo	id=g:6974783
Gidan Dawa	id=g:6974784
Gana	id=g:6974785
Ungua Wanza	id=g:6974786
Asayaya	id=g:6974787
Dorai	id=g:6974788
Fadikabara	id=g:6974789
Tsira	id=g:6974790
Dan Bako	id=g:6974791
Maigora	id=g:6974792
Tsamyan Kwange	id=g:6974793
Sabon Gari Ungua Dogo	id=g:6974794
Garin Dogo	id=g:6974795
Duma	id=g:6974796
Kwashi	id=g:6974797
Kwaneria Kanawa	id=g:6974798
Maifura	id=g:6974799
Shadokufata	id=g:6974800
Karangi	id=g:6974801
Cakinawa	id=g:6974802
Ungua Gaiya Kuwaru	id=g:6974803
Bareberi	id=g:6974804
Bantsaro	id=g:6974805
Dan Musa	id=g:6974806
Wale Wale	id=g:6974807
Sabon Digawa	id=g:6974808
Kashin Ganji	id=g:6974809
Bata Kashi	id=g:6974810
Kwadige	id=g:6974811
Hatsi Yekawoni	id=g:6974812
Dankargo	id=g:6974813
Ungua Tudu	id=g:6974814
Barmawa	id=g:6974815
Kaki Yema	id=g:6974816
Masare	id=g:6974817
Lautai	id=g:6974818
Mallam Tashir	id=g:6974819
Kolar	id=g:6974820
Kainene	id=g:6974821
Gwolawa	id=g:6974822
Kori	id=g:6974823
Digilo	id=g:6974824
Kafamai	id=g:6974825
Balagaza	id=g:6974826
Digawa Sarki	id=g:6974827
Digawa	id=g:6974828
Ungua Dawa	id=g:6974829
Badama Maikeffi	id=g:6974830
Kagadama	id=g:6974831
Bareberi	id=g:6974832
Gidan Lege	id=g:6974833
Tsira	id=g:6974834
Diehu Baba	id=g:6974835
Beguwa	id=g:6974836
Doga	id=g:6974837
Gandu	id=g:6974838
Mallamawa	id=g:6974839
Badawa Balakuita	id=g:6974840
Ganderi	id=g:6974841
Badawa Mairimi	id=g:6974842
Zakarai	id=g:6974843
Farin Gidan	id=g:6974844
Kukan Mairuwa	id=g:6974845
Sabon Gari Gididia	id=g:6974846
Ungwar Kanya	id=g:6974847
Garin Dawa	id=g:6974848
Garin Gona	id=g:6974849
Magama	id=g:6974850
Walawa	id=g:6974851
Mazangudu	id=g:6974852
Sabon Gari Kumbo	id=g:6974853
Garin Mallamai	id=g:6974854
Kumbo	id=g:6974855
Takalmawa Karama	id=g:6974856
Takalmawa Koma	id=g:6974857
Takalmawa Tsofoa	id=g:6974858
Beri	id=g:6974859
Kadaje	id=g:6974860
Fangam	id=g:6974861
Ungua Gaude	id=g:6974862
Yautan Kudu	id=g:6974863
Zugoh	id=g:6974864
Yaranchi	id=g:6974865
Tsalle	id=g:6974866
Dangarinale	id=g:6974867
Dagar	id=g:6974868
Kawo	id=g:6974869
Digawa Fulani	id=g:6974870
Fatafata	id=g:6974871
Asayaya	id=g:6974872
Jurun	id=g:6974873
Unguwaruku	id=g:6974874
Karza	id=g:6974875
Unguwar Dango	id=g:6974876
Kulumi	id=g:6974877
Dabigel	id=g:6974878
Jigoro	id=g:6974879
Segudida	id=g:6974880
Chikawa Azare	id=g:6974881
Kakigumawa	id=g:6974882
Gumawa	id=g:6974883
Kagandama	id=g:6974884
Mallamawa	id=g:6974885
Nguruma	id=g:6974886
Gezawa	id=g:6974887
Sokoti	id=g:6974888
Sarari	id=g:6974889
Daladi	id=g:6974890
Bare	id=g:6974891
Magaria	id=g:6974892
Jijitar	id=g:6974893
Tarauni	id=g:6974894
Kijawal	id=g:6974895
Digawa	id=g:6974896
Kiawa	id=g:6974897
Asayaya	id=g:6974898
Tofai	id=g:6974899
Larbawa Kugur	id=g:6974900
Kogar	id=g:6974901
Daguzau	id=g:6974902
Uran	id=g:6974903
Yola	id=g:6974904
Paima	id=g:6974905
Tsadawa	id=g:6974906
Gurjia	id=g:6974907
Asayaya	id=g:6974908
Gatira	id=g:6974909
Yadaganmo	id=g:6974910
Nasarawa	id=g:6974911
Yankinta	id=g:6974912
Gedawa	id=g:6974913
Tsigirgiri	id=g:6974914
Yangwan	id=g:6974915
Jarkuka	id=g:6974916
Marayadudu	id=g:6974917
Kankam	id=g:6974918
Kyararaba	id=g:6974919
Rimi	id=g:6974920
River Saida	id=g:6974922
Gudawa	id=g:6974923
Dakawa	id=g:6974924
Durgawa	id=g:6974925
Danheji	id=g:6974927
Damakola	id=g:6974928
Mazaji	id=g:6974929
Gurjiya	id=g:6974931
Barage	id=g:6974932
Fiwuni	id=g:6974933
Ingawa	id=g:6974934
Kagare	id=g:6974935
Lugga	id=g:6974940
Boji	id=g:6974942
Yanfari	id=g:6974945
Gurjiya	id=g:6974946
Rijiya Kufar	id=g:6974947
Madobi	id=g:6974949
Makiyawa	id=g:6974950
Madakka	id=g:6974951
Dawan Mallam	id=g:6974952
Isau	id=g:6974953
Yakawada	id=g:6974954
Yada Dabo	id=g:6974955
Gundu	id=g:6974956
Turunini	id=g:6974957
Ballare	id=g:6974958
Beguwa	id=g:6974959
Pakarawa	id=g:6974960
Farin Laki	id=g:6974961
Shedigalla	id=g:6974962
Agaisa	id=g:6974963
Tsauni	id=g:6974964
Umadau	id=g:6974965
Mokoda	id=g:6974966
Makoda	id=g:6974967
Majiyawa	id=g:6974968
Gidan Galadima	id=g:6974969
Gargarawa	id=g:6974970
Mafarawa	id=g:6974971
Ungwan Ali	id=g:6974972
Jagwardo	id=g:6974973
Lemo	id=g:6974974
Makaurasi	id=g:6974975
Juma	id=g:6974976
Juba	id=g:6974977
Dutsawa	id=g:6974978
Gallawa	id=g:6974979
Kalwuri	id=g:6974980
Kumbursa	id=g:6974981
Gewayau	id=g:6974982
Bujawa	id=g:6974983
Randama	id=g:6974984
Marke Taike	id=g:6976773
Gewayau	id=g:6976775
Machinawa	id=g:6976777
Danyabo	id=g:6976778
Rorau	id=g:6976781
Shafe	id=g:6976782
Korare	id=g:6976783
Bandawa	id=g:6976784
Agangaro	id=g:6976785
Ungwan Tudu	id=g:6976786
Darare	id=g:6976789
Birji	id=g:6976790
Durbe	id=g:6976856
Kuda Gangare Forest Reserve	id=g:6976857
Kuda Walawa	id=g:6976875
Dadin Sarki	id=g:6976876
Daragi	id=g:6976877
Gamji	id=g:6976878
Centahayo	id=g:6976879
Koreyel	id=g:6976880
Indirawa	id=g:6976881
Wakai	id=g:6976882
Yandoma	id=g:6976883
Makau	id=g:6976884
Saudawa	id=g:6976885
Dabi	id=g:6976886
Werdawa Forest Reserve	id=g:6976887
Gauraye	id=g:6976888
Sada	id=g:6976889
Lake Dakwat	id=g:6976890
Dankari	id=g:6976891
Dutsin Kiye Forest Reserve	id=g:6976892
Yondi	id=g:6976893
Jinowol	id=g:6976894
kwadage	id=g:6976895
Sabaru	id=g:6976896
Dutsin Fanda Forest Reserve	id=g:6976897
Bayan Dutsi	id=g:6976898
Bayan Dutsin Forest Reserve	id=g:6976899
Zauma Forest Reserve	id=g:6976900
Zaumae Mahauta	id=g:6976901
Faratukwane	id=g:6976902
Roni East Forest	id=g:6976903
Gaja	id=g:6976904
Zanguna	id=g:6976905
Sumaila	id=g:6976906
Kagadama	id=g:6976907
Jammajen Kudu	id=g:6976908
Jammajen Arewa	id=g:6976909
Sankau	id=g:6976910
Ungwan Mani	id=g:6976911
Bundu	id=g:6976912
Makera	id=g:6976913
Tsubut	id=g:6976914
Bugaje	id=g:6976915
Wuddi	id=g:6976916
Dan-Gadi	id=g:6976917
Takwurdawa	id=g:6976918
Dara	id=g:6976928
Ougul	id=g:6976977
Irawa	id=g:6976978
Fefeku Forest Reserve	id=g:6976979
Ungwafuri	id=g:6976980
Fitare	id=g:6976981
Dutsin Barade Forest Reserve	id=g:6976982
Bodeyel	id=g:6976983
Wuntsila	id=g:6976984
Korama Kurumi Forest Reserve	id=g:6976985
Gazoji Forest Reserve	id=g:6976986
Tsadoji	id=g:6976987
Wawarrafi Forest Reserve	id=g:6976988
Wawanrafi	id=g:6976989
Karaftayi	id=g:6976990
Zangokaya	id=g:6976991
Dansure	id=g:6976992
Baragumi	id=g:6978094
Dandi Lake	id=g:6978109
Jamaar Natsofo	id=g:6978157
Bujawa	id=g:6978165
Kundu Waje	id=g:6978166
Ganjua	id=g:6978167
Daunaka	id=g:6978168
Bareruwa	id=g:6978169
Bauje	id=g:6978170
Ladan	id=g:6978171
Ruruma	id=g:6978172
Barinje	id=g:6978199
Galoru	id=g:6978357
Dutsin Kodawa	id=g:6978421
Dutsin Kwaita Forest Reserve	id=g:6978422
Keri	id=g:6978423
Kwarta	id=g:6978424
Basheyi	id=g:6978425
Yakassa	id=g:6978442
Jobe	id=g:6978555
Dutsin Wahla Forest Reserve	id=g:6978588
Gasartani Forest Reserve	id=g:6978589
Raddoho Forest Reserve	id=g:6978594
Mawashi	id=g:6978709
Mawashi Forest Reserve	id=g:6978757
Manad Forest Reserve	id=g:6978758
River Dutsi	id=g:6978759
River Kigo	id=g:6978760
River Kolin Shusasi	id=g:6978761
Lake Kiye	id=g:6978762
River Kiye	id=g:6978763
Gontai	id=g:6978764
River Kunchi	id=g:6978765
Walawa	id=g:6979460
Daka	id=g:6979461
Takunde	id=g:6979462
Sharawa	id=g:6979463
Shabou	id=g:6979464
Zugai	id=g:6979465
Juali Kanyaka	id=g:6979466
Matalawa	id=g:6979467
Maje	id=g:6979468
Kofawa	id=g:6979469
Azai	id=g:6979470
Zungunba Forest Reserve	id=g:6979471
Yakurutu	id=g:6979472
Masar	id=g:6981118
Tidibu	id=g:6981119
Hauwle	id=g:6981120
Kimba	id=g:6981121
Kura	id=g:6981124
River Emafu	id=g:6981125
Shamunza	id=g:6981126
Chikumpa	id=g:6981129
Duvana	id=g:6981131
Sohon-Gurum	id=g:6981132
Gongule	id=g:6981133
Wadera	id=g:6981134
Mandakatum	id=g:6981135
Mandursum	id=g:6981136
Kogin Shellangwa	id=g:6981137
Mangwba Hill	id=g:6981138
Sawiaku	id=g:6981139
Kwa-Tila Hill	id=g:6981140
Koranduwe	id=g:6981141
Gilam	id=g:6981142
Katchin-Bulka	id=g:6981143
Rafin Langimi	id=g:6981144
Nde Vana	id=g:6981548
Amduru Babba	id=g:6981550
Bargare	id=g:6981907
Rafin Kufanshika	id=g:6982929
Fwahar	id=g:6982931
Rafin Mbewa	id=g:6982933
Milimkida	id=g:6982934
Dzudzu	id=g:6982935
Rafin Ngutaguta	id=g:6982936
Rafin Ndivirga	id=g:6982937
Rafin Himabu	id=g:6982939
Rafin Gohum	id=g:6982940
Virkwi	id=g:6982941
Rafin Madaji	id=g:6982942
Rafin Dilimburi	id=g:6982943
Meyel Dirshika	id=g:6982944
Rafin Bitawhana	id=g:6982945
Meyel Makamus	id=g:6982947
Meyel Mishinda	id=g:6982948
Rafin Amsira	id=g:6982949
Rafin Pirkasa	id=g:6982951
Mayel Gujela	id=g:6982952
Mayel Minura	id=g:6982953
Mayo Otokaya	id=g:6982954
Meyel Tufa	id=g:6982956
Mayo Fambula	id=g:6982957
Mayel Gudumiya	id=g:6982958
Mayel Sunyi	id=g:6982959
Mayel Dongo	id=g:6982965
Mayo Dedei	id=g:6982966
Mayo Nyinga	id=g:6982967
Mayo Koba	id=g:6982968
Lading	id=g:6983049
Mayel Kawubansanga	id=g:6983050
Mayel Kukondon	id=g:6983196
Mayel Huruhwana	id=g:6983301
Mayo Dara	id=g:6983364
Mayel Dinga	id=g:6983394
Shengwihi	id=g:6983408
Dzuma	id=g:6983426
Mayel Ngalbi	id=g:6983438
Mayel Duguba	id=g:6983661
Diltil Marsh	id=g:6983675
Mayo Yau	id=g:6983677
Mayel Mbilinyi	id=g:6983679
Mayel Jirarata	id=g:6983694
Mayel Dildar	id=g:6983695
Mayel Bunga	id=g:6983696
Mayel Mbawa	id=g:6983698
Mayel Kuru	id=g:6983709
Mayel Lugungo	id=g:6983710
Mayo Gojoba	id=g:6983711
Mayel Akowaje	id=g:6983712
Korsi	id=g:6983713
Mayo Geledi	id=g:6983714
Mayel Kufarmisara	id=g:6983717
Mayel Shirwun	id=g:6983718
Mayel Ankuboya	id=g:6983722
Mayo Sanganare	id=g:6983727
Mayel Njarendi	id=g:6983731
Mayel Hona	id=g:6983734
Mayo Ganjara	id=g:6983739
Mayo Tolowa	id=g:6983787
Mayo Kilange	id=g:6983791
River Hauwle	id=g:6984476
Rafin Sama	id=g:6984477
Rafin Wuykida	id=g:6984478
Rafin Jumbulum	id=g:6984479
Rafin Zelgaweyi	id=g:6984480
Chiha	id=g:6984481
Rafin Keli	id=g:6984482
Rafin Alha	id=g:6984483
Rafin Kwadangkir	id=g:6984484
Rafin Dilehedima	id=g:6984485
Rafin Dilikwoi	id=g:6984487
Rafin Kutashi	id=g:6984488
Rafin Gwofa	id=g:6984490
Rafin Yimilari	id=g:6984492
Tabang Bula Buba	id=g:6984494
Yimilarin Bula-Mute Gana	id=g:6984495
Rafin Njoma	id=g:6984497
Rafin Lida	id=g:6984498
Rafin Shosho	id=g:6984499
Rafin Dasha	id=g:6984500
Rafin Zimbula	id=g:6984502
Wuro Bodgeh	id=g:6986452
Bakan	id=g:6997440
Doka	id=g:6998293
Mazurai	id=g:6998295
Tigawa	id=g:6998296
Nbuku	id=g:6998297
Karare	id=g:6998298
Garo	id=g:6998299
Durbi Takusheyi	id=g:6998300
Tsagem	id=g:6998302
Kurabau	id=g:6998304
Kadaji	id=g:6998306
Torankawo	id=g:6998307
Dangara	id=g:6998308
Mamceta	id=g:6998309
Bakina	id=g:6998310
Caranbi	id=g:6998311
Wasakawa	id=g:6998312
Kwatta	id=g:6998313
Macika	id=g:6998314
Magami	id=g:6998315
Walawa	id=g:6998316
Dokata	id=g:6998317
Bujawa	id=g:6998318
Gemawa	id=g:6998319
Remawa	id=g:6998320
Joban	id=g:6998321
Sambawa	id=g:6998323
Maremari	id=g:6998325
Salumawa	id=g:6998327
Butanawa	id=g:6998329
Kijibta	id=g:6998330
Zakata	id=g:6998331
Taketsani	id=g:6998336
Baure	id=g:6998337
Aisawa	id=g:6998338
Tsar Tsanaka	id=g:6998339
Fango	id=g:6998340
Bangaraji	id=g:6998341
Dan Iya	id=g:6998342
Shibdawa	id=g:6998343
Domawa	id=g:6998344
Lili	id=g:6998345
Gure	id=g:6998346
Kwatani	id=g:6998355
Dan Dagoro	id=g:6998356
Maze	id=g:6998357
Masabo	id=g:6998358
Tsagero	id=g:6998359
Tsuntsuwa	id=g:6998360
Mukaurali	id=g:6998361
Kuydawa	id=g:6998362
