Bollatawa	id=g:1249682
Rylandwatta	id=g:7435538
Pudumalewatta	id=g:7435539
Pupuressa Colony	id=g:7435540
Anakolawatta	id=g:7435541
Delra Colony	id=g:7435542
Paranpattiya	id=g:7435543
Dasionwatta	id=g:7435544
Delta Group	id=g:7435545
Delta	id=g:7435546
Deltawatta	id=g:7435547
Hanagalla	id=g:7435548
Torrington	id=g:7435549
Lulkandura	id=g:7435550
Gannewa	id=g:7435551
Mandawalapitiya	id=g:7435552
Rahatun Group	id=g:7435553
Rockwood	id=g:7435554
Rahathungodawatta	id=g:7435555
Frotoft Watta	id=g:7435556
Stellenbergwatta	id=g:7435557
Hellbodde North	id=g:7435558
Whydon	id=g:7435559
Hellboddewatta	id=g:7435560
Maymalle	id=g:7435561
Glenloch Group	id=g:7435562
Delta Watta	id=g:7435563
Nawakadadora	id=g:7435564
Pussellawagama	id=g:7435565
Rothschildwatta	id=g:7435566
Monaragallawatta	id=g:7435567
Peacockhill Colony	id=g:7435568
New Peacockwatta	id=g:7435569
Nayapana	id=g:7435570
Harmonygama	id=g:7435571
Atabagewatta	id=g:7435572
Tologoha Ela	id=g:7435573
Nayapanawatta	id=g:7435574
Nayapana Colony	id=g:7435575
New Mohagolla	id=g:7435576
Weliganga Colony	id=g:7435577
Weliganga	id=g:7435578
Mahawilawatta	id=g:7435579
Kanapediwattie	id=g:7435580
Mahavilla Group	id=g:7435581
Raib Ela	id=g:7435582
Rajaelawatta	id=g:7435583
Ulabane Oya	id=g:7435584
Ulapanewatta Colony	id=g:7435585
Dathenedurathana	id=g:7435586
Ulapanewatta	id=g:7435587
Katukitula Colony	id=g:7435588
Teppanulamd Wewa	id=g:7435589
Marywila	id=g:7435590
Paluwala	id=g:7435591
Kalugala Number One	id=g:7435592
Pussellawa Town	id=g:7435593
Wetakederaya Junction	id=g:7435594
Ruwankandura Ela	id=g:7435595
Udabentenna	id=g:7435596
Thibbatupola	id=g:7435597
Tamarabelly Group	id=g:7435598
Malgolla Colony	id=g:7435599
Tambarawalliwatta	id=g:7435600
Malgollawatta	id=g:7435601
Penylan Colony	id=g:7435602
Kataramawatta	id=g:7435603
Moragahamula Colony	id=g:7435604
Ingurugallawatta	id=g:7435605
Kelliewatta	id=g:7435606
Kellie Colony	id=g:7435607
Peyarlywatta	id=g:7435608
Atukadeniyawatta	id=g:7435609
Dotaloyawatta	id=g:7435610
Kelwinwatta	id=g:7435611
Bennawa Colony	id=g:7435612
Galamudunawatta	id=g:7435613
Meenagalla	id=g:7435614
Stentry Box East	id=g:7435615
Rakshawatta	id=g:7435616
Kabaragala	id=g:7435617
Kabaragala	id=g:7435618
Palagalawatta	id=g:7435619
Bondennawa	id=g:7435620
Weligodawatta	id=g:7435621
Kahawatta	id=g:7435623
Rockhill	id=g:7435624
Weralugasheenna	id=g:7435625
Polwatura	id=g:7435626
Doruwadeniya	id=g:7435627
Samagipura	id=g:7435628
Ahaswan	id=g:7435629
Nayapana Colony	id=g:7435630
Nugawela Colony	id=g:7435631
Horahinnagama	id=g:7435632
Maippala	id=g:7435633
Mahawell Maha Seya	id=g:7435634
Peacockhillwatta	id=g:7435635
Ramandorewatta	id=g:7435636
Doragalawatta	id=g:7435637
Doragala	id=g:7435638
Nekatigammedda	id=g:7435639
Nawamorapegama	id=g:7435640
Rothschild Watta	id=g:7435641
Gomown Oya	id=g:7435642
Kothmalgama Colony	id=g:7435643
Karagasthatawa	id=g:7435644
Mawelakanda	id=g:7435645
Mawela Panangamanana	id=g:7435646
Helsirigama Colony	id=g:7435647
Katukitula	id=g:7435648
Wawahinna	id=g:7435649
Katukitula	id=g:7435650
Balapokuna	id=g:7435651
Bilnloch Group	id=g:7435652
Katukithula Ela	id=g:7435653
Ketiganahinna	id=g:7435654
Deluntalamada	id=g:7435655
Tavalamtenne	id=g:7435656
Frotoft Group	id=g:7435657
Frotoft Watta	id=g:7435658
Ketahera	id=g:7435659
Pidurutalagala Forest Reserve	id=g:7435660
Ellamulle Estate	id=g:7435661
Rambodawatta	id=g:7435662
Abbeyaraig	id=g:7435663
Rambodawatta	id=g:7435664
Wedamulla Junction	id=g:7435665
Kandamula	id=g:7435666
Dewakuru Oya	id=g:7435667
Rathgama	id=g:7435668
Kotmale New Town	id=g:7435669
Hewandeniya	id=g:7435670
Arussalawatta	id=g:7435671
Kapuhellanda	id=g:7435672
Nayin	id=g:7435673
Meddegoda	id=g:7435674
Baja Maha Viharaya	id=g:7435675
Kottunugoda	id=g:7435676
Kalapitiya Junction	id=g:7435677
Weerasekarapura Colony	id=g:7435678
Kotmale Oya Reservoir	id=g:7435679
Tyspane	id=g:7435680
Rathwalapitiya	id=g:7435681
Etabehinna	id=g:7435682
Hapugastalawa	id=g:7435683
Ruwanpura	id=g:7435684
Ihala Gorakaoya	id=g:7435685
Galoya	id=g:7435686
Bowhillwatta	id=g:7435687
Medagahawatura Colony	id=g:7435688
Mahanda	id=g:7435689
Shamrock Colony	id=g:7435690
Gonawalapathana	id=g:7435692
Bondadeniya	id=g:7435693
Glenfern	id=g:7435694
Pehieuduwa	id=g:7435695
Brooklandswatta	id=g:7435696
Kalugalhinna	id=g:7435697
Gallamudena Group	id=g:7435698
Galamudunawatta Colony	id=g:7435699
Mipete Oya	id=g:7435700
Horakada Oya	id=g:7435701
Moragolle Ela	id=g:7435702
Matakada Oya	id=g:7435703
Hiddegeoara	id=g:7435704
Herondale Colony	id=g:7435705
Seaforth Colony	id=g:7435706
Sembinwatta	id=g:7435707
Kendaloyawatta	id=g:7435708
Nagastennawatta	id=g:7435709
Dunukedeniya	id=g:7435710
Nerchane Ela	id=g:7435711
Sembawatta	id=g:7435712
Moragalla	id=g:7435713
Galamaduna Colony	id=g:7435714
Benjouand	id=g:7435715
Balantota Group	id=g:7435716
Aluthgama	id=g:7435717
Esbon Colony	id=g:7435718
Crowthers Land	id=g:7435719
Weligampola	id=g:7435720
Bawwagama	id=g:7435721
Weligampola Junction	id=g:7435722
Dabaragala	id=g:7435723
Masthinawatta Colony	id=g:7435724
Imbulpitiyawatta	id=g:7435725
Hunugaloya	id=g:7435726
Kahena	id=g:7435727
Nawathispana Colony	id=g:7435728
Tyspane Group	id=g:7435729
Rajasangama Colony	id=g:7435730
Medagammedda Colony	id=g:7435731
Paltegammedda	id=g:7435732
Choicewatta	id=g:7435733
Katterawella	id=g:7435734
Maedagammedda	id=g:7435735
Kahapathana	id=g:7435736
Kikiliyamana Forest Reserve	id=g:7435737
Kudanya	id=g:7435738
Condegalla Estate	id=g:7435739
Kudaoya Colony	id=g:7435740
Samaneliya Colony	id=g:7435741
Ihukele	id=g:7435742
Labookellie Estate	id=g:7435743
Wewahena	id=g:7435744
Medagama	id=g:7435745
Mahaweliama	id=g:7435746
Ketambulawatta	id=g:7435747
Kadwan Town	id=g:7435748
Kadiyanlena	id=g:7435749
Bowhillwatta	id=g:7435750
Kayoyakka Oya	id=g:7435751
Kadiyalenawatta	id=g:7435752
Westhule	id=g:7435753
Inguruoya Colony	id=g:7435754
Mastnawatta	id=g:7435755
Penrose	id=g:7435756
Wewegama Colony	id=g:7435757
Oekinda	id=g:7435758
Hineford Colony	id=g:7435759
Hangranoya	id=g:7435760
Agradya	id=g:7435761
Ambalanowita Colony	id=g:7435762
Respitiya Colony	id=g:7435763
Ashoka Colony	id=g:7435764
Bagatholuwagama	id=g:7435765
Wahugepathana Colony	id=g:7435766
Hettigala	id=g:7435767
Lindamola	id=g:7435768
Yahinda	id=g:7435769
Inoyawatta	id=g:7435770
Buhikanuwa	id=g:7435771
Unulugala	id=g:7435772
Tunpelabate	id=g:7435773
Atulauda	id=g:7435774
Kotison Oya	id=g:7435775
Ing Oya	id=g:7435776
Mahayaya	id=g:7435777
Parattawala	id=g:7435778
Aliyawetunu Mukalana	id=g:7435779
Kahawatu Oya	id=g:7435780
Malwatta	id=g:7435781
Wetituduwa	id=g:7435782
Giribawa Division	id=g:7435862
Nawagattegama Division	id=g:7435863
Galgamuwa Division	id=g:7435864
Ehetuwewa Division	id=g:7435865
Ambanpola Division	id=g:7435866
Tispanepura	id=g:7435867
Kattiyawa	id=g:7435868
Keppuela	id=g:7435869
Etanawatunagala	id=g:7435870
Walagambapura	id=g:7435871
Gemunupura	id=g:7435872
Medagama East	id=g:7435873
Tissapura	id=g:7435874
Ihala Giribawa	id=g:7435875
Pahala Giribawa	id=g:7435876
Ihala Maradankadawala	id=g:7435877
Senarathgama	id=g:7435878
Usgala Siyambalangamuwa	id=g:7435879
Bandaragama	id=g:7435880
Gannangamuwa	id=g:7435881
Padawigama	id=g:7435882
Helambawewa	id=g:7435883
Hurigaswewa	id=g:7435884
Namalgamuwa	id=g:7435885
Mahawelithenne	id=g:7435886
Lassanagama	id=g:7435887
Usgala Siyambalangamuwa Colony Track Four	id=g:7435888
Jayalanda	id=g:7435889
Maha Galkadawala	id=g:7435890
Buduruwakanda	id=g:7435891
Samurdigama	id=g:7435892
Maha Andarawewa	id=g:7435893
Wewaranaweliya	id=g:7435894
Wannikudawewa	id=g:7435895
Porotturadawala	id=g:7435896
Kathnoruwa Welyaya	id=g:7435897
Pahala Palukendewa	id=g:7435898
Mahagalgamuwa	id=g:7435900
Makulewa	id=g:7435901
Kuda Kathnoruwa	id=g:7435902
Maha Kathnoruwa	id=g:7435903
Galgamuwa Town	id=g:7435904
Maha Nanneriya South	id=g:7435905
Maha Nanneriya North	id=g:7435906
Welewewa North	id=g:7435907
Kelewewa	id=g:7435908
Welewewa South	id=g:7435909
Inginimitiya East	id=g:7435910
Thorawa	id=g:7435911
Iayabima	id=g:7435912
Aluthherathgama	id=g:7435913
Nadugama	id=g:7435914
Ihaladigane	id=g:7435915
Galapitadigane	id=g:7435916
Ihalandapitiya	id=g:7435917
Kanduruwewa	id=g:7435918
Ethinimole	id=g:7435919
Ratnadiwullewa	id=g:7435920
Kasikote East	id=g:7435921
Kasikote West	id=g:7435922
Nahettikuluma	id=g:7435923
Inginimitiya West	id=g:7435924
Mahauswewa North	id=g:7435925
Mahauswewa South	id=g:7435926
Mahadivulwewa	id=g:7435927
Ambanpola North	id=g:7435928
Ambakolawewa North	id=g:7435929
Weheragodayaya	id=g:7435930
Nakolagane	id=g:7435931
Areawa	id=g:7435932
Ambakolawewa South	id=g:7435933
Ambanpola South	id=g:7435934
Ranoruwa	id=g:7435935
Navagatthegama Handiya	id=g:7435936
Medagama Handiya	id=g:7435937
Iayabima Handiya	id=g:7435938
Mahagalkadawela Handiya	id=g:7435939
Amunukole Handiya	id=g:7435940
Nakolagama Purana Viharaya	id=g:7435941
Nakolangane	id=g:7435942
Kuratihena Junction	id=g:7435943
Welewewa Handiya	id=g:7435944
Kudawewa Handiya	id=g:7435945
Timbiripitiya Wewa	id=g:7435946
Wedenigama Wewa	id=g:7435947
Galawewa Handiya	id=g:7435948
Project Office Inginimitiya Scheme	id=g:7435949
Hungaswewa Handiya	id=g:7435950
Moragahawewa Handiya	id=g:7435951
Ehetuwewa Handiya	id=g:7435952
Pahala Amunugama	id=g:7435953
Ihalagama Handiya	id=g:7435954
Aluthgama	id=g:7435955
Sirisarawaththa	id=g:7435956
Ipalawagamawaththa	id=g:7435957
Ihala Alutgama Wewa	id=g:7435958
Palugahawewa	id=g:7435959
Mahalveharabendiyawa	id=g:7435960
Kongashandiya	id=g:7435961
Kuda Werabendiyawa Wewa	id=g:7435962
Wewala Wewa	id=g:7435963
Kumbukkalla Wewa	id=g:7435964
Pahalagalawewa	id=g:7435965
Pahalagala Wewa	id=g:7435966
Gala Wewa	id=g:7435967
Gurulupitigama Wewa	id=g:7435968
Wanduragala Wewa	id=g:7435969
Kaduruwetiya	id=g:7435970
Wara Wewa	id=g:7435971
Warawewa Handiya	id=g:7435972
Rajanganaya Track Five	id=g:7435973
Guruwagama	id=g:7435974
Ihalapothana	id=g:7435975
Alankulama Wewa	id=g:7435976
Pothanagama Wewa	id=g:7435977
Rajanganaya Track One	id=g:7435978
Rajanganaya Track Two	id=g:7435979
Nugagahawetiya	id=g:7435980
Pahala Wetiya Wewa	id=g:7435981
Ihala Wetiya Wewa	id=g:7435982
Kalaoya	id=g:7435983
Ikiri Wewa	id=g:7435984
Usgala Siyambalangamuwa Track One	id=g:7435985
Mahakumbukwewa	id=g:7435986
Weheragala	id=g:7435987
Ihalahalmillewa	id=g:7435988
Kattiyawa Track Nine	id=g:7435989
Kattiyawa Track Seven	id=g:7435990
Tammennawa	id=g:7435991
Etenawatunagala	id=g:7435993
Keppuela	id=g:7435994
Usgala	id=g:7435995
Usgala Siyambalangamuwa Track Five	id=g:7435996
Medagama Wewa	id=g:7435997
Weliyawa Wewa	id=g:7435998
Tammenna Mana Wewa	id=g:7435999
Kuda Tammennawa Wewa	id=g:7436000
Rukattona Wewa	id=g:7436001
Adikarigama Wewa	id=g:7436002
Badagama	id=g:7436004
Ihala Giribawa Wewa	id=g:7436005
Pahala Giribawa Wewa	id=g:7436006
Gurugoda Wewa	id=g:7436007
Hengogama Wewa	id=g:7436008
Lunu Wewa	id=g:7436009
Gurugoda	id=g:7436010
Ihala Giribawa	id=g:7436011
Pahala Giribawa	id=g:7436012
Giriba Weragala Viharaya	id=g:7436013
Pahala Weweranawetiya	id=g:7436014
Maduruwagama	id=g:7436015
Ihala Maradankadawala Wewa	id=g:7436016
Serugat Wewa	id=g:7436017
Wewarana Wetiya Wewa	id=g:7436018
Pahala Maradankadawala Wewa	id=g:7436019
Ihala Rambawewa	id=g:7436020
Pahala Rambawewa	id=g:7436021
Karanagoda	id=g:7436022
Keenagahawewa	id=g:7436023
Kiwullewa	id=g:7436024
Madawalagama Wewa	id=g:7436025
Kumbukkalla	id=g:7436026
Divulgahawewa	id=g:7436027
Tammennawetiya Wewa	id=g:7436028
Kahatagana Wewa	id=g:7436029
Ihala Galenbindunawewa	id=g:7436030
Galenbindunawewa	id=g:7436031
Galabendawewa	id=g:7436032
Eramubuwewa	id=g:7436033
Rambawewa	id=g:7436034
Viharegala	id=g:7436035
Ralapanawewa	id=g:7436036
Ralapanawa	id=g:7436037
Galatabendi Wewa	id=g:7436038
Palukandawa Wewa	id=g:7436039
Wellagala	id=g:7436040
Aliyawetunu Wewa	id=g:7436041
Aliyawetunuwewa	id=g:7436042
Moragaha Wewa	id=g:7436043
Kandaboda Wewa	id=g:7436044
Hathares Wewa	id=g:7436045
Mahakasswaha Wewa	id=g:7436046
Sangilimala	id=g:7436047
Serugaswewa	id=g:7436048
Ihala Yantampolawa Wewa	id=g:7436049
Pahala Yantampolawa Wewa	id=g:7436050
Ihala Tammenna Wewa	id=g:7436051
Gampola Radawewa	id=g:7436052
Tammennaketigama Wewa	id=g:7436053
Gampola Amunukole Wewa	id=g:7436054
Palugama Wewa	id=g:7436055
Tambutta Handiya	id=g:7436056
Tambutta Wewa	id=g:7436057
Alut Wewa	id=g:7436058
Kapparawelliya Wewa	id=g:7436059
Aliyawetuna Wewa	id=g:7436060
Bodiyagama Wewa	id=g:7436061
Kuda Galkadawala	id=g:7436062
Elapath Wewa	id=g:7436063
Tambutakanda	id=g:7436064
Swetiya	id=g:7436065
Migalewa Wewa	id=g:7436066
Tanin Wewa	id=g:7436067
Senerothgama Wewa	id=g:7436068
Mylakanda	id=g:7436069
Senarathgama	id=g:7436070
Pulanchiya Wewa	id=g:7436071
Nelungama	id=g:7436072
Usgala Siyambalangamuwa Track Two	id=g:7436073
Weeragolla	id=g:7436074
Pahala Kalankuttiya Wewa	id=g:7436075
Obadayagama	id=g:7436076
Meegassewa	id=g:7436077
Bakmeekalla	id=g:7436078
Medinnoruwa Wewa	id=g:7436079
Migalewa Maha Wewa	id=g:7436080
Padawigama	id=g:7436082
Pothanegama	id=g:7436083
Pandipanchawa Wewa	id=g:7436084
Nambadewa Wewa	id=g:7436085
Pahalagama Wewa	id=g:7436086
Usgala Siyambalangamuwa Colony Track Four	id=g:7436087
Kudapulanchiyagala	id=g:7436088
Liyannagama Wewa	id=g:7436089
Jayalanda	id=g:7436090
Palusiyambalawa Wewa	id=g:7436091
Mahagalkadawala Wewa	id=g:7436092
Rathmalle Wewa	id=g:7436093
Ulpath Wewa	id=g:7436094
Werabediyawa Wewa	id=g:7436095
Amunukole Wewa	id=g:7436096
Kurmbuk Wewa	id=g:7436097
Ankenda Wewa	id=g:7436098
Danduwelle Maha Wewa	id=g:7436099
Rajangawa	id=g:7436100
Kuda Galkadawala Wewa	id=g:7436101
Walpaluwa	id=g:7436102
Panchiatiyawetana Wewa	id=g:7436103
Walpaluwa Wewa	id=g:7436104
Kandinna Wewa	id=g:7436105
Horouwewa	id=g:7436106
Nochchiyo Wewa	id=g:7436107
Gampola Heenukwewa	id=g:7436108
Gampola Divlegama	id=g:7436109
Palugaha Wewa	id=g:7436110
Gampola Maha Wewa	id=g:7436111
Sangakparle	id=g:7436112
Wanniamunukole Wewa	id=g:7436113
Gallewa Wewa	id=g:7436114
Raththitagama Wewa	id=g:7436115
Mahadodanattawa Wewa	id=g:7436116
Galketiyawa	id=g:7436117
Galawewa	id=g:7436118
Aluthwewa	id=g:7436119
Aluth Wewa	id=g:7436120
Demala Pattuvaidge Wewa	id=g:7436121
Meddewa Wewa	id=g:7436122
Kurunduwetiye Wewa	id=g:7436123
Samurdigama	id=g:7436124
Thala Kuruketiyawa Wewa	id=g:7436125
Walinguru	id=g:7436126
Bamunugama	id=g:7436127
Mahameddewa Wewa	id=g:7436128
Nanneri Oya	id=g:7436129
Maha Andarawewa	id=g:7436130
Thalgaswewa	id=g:7436131
Haggediyawa	id=g:7436132
Kuda Dodanattewa	id=g:7436133
Galle Wewa	id=g:7436134
Gallewa	id=g:7436135
Addiyakaluwa Wewa	id=g:7436136
Sangappale Wewa	id=g:7436137
Kohombankulama Handiya	id=g:7436138
Wannikuda Wewa	id=g:7436139
Kohaman Kulam	id=g:7436140
Batalawewa	id=g:7436141
Iddamaipitiya Wewa	id=g:7436142
Nochchiya Wewa	id=g:7436143
Ambagahagama Wewa	id=g:7436144
Mole Wewa	id=g:7436145
Dambagana Wewa	id=g:7436146
Radnatukulam	id=g:7436147
Attikulama Wewa	id=g:7436148
Welpotu Wewa	id=g:7436149
Kallanchiya Wewa	id=g:7436150
Budurukandadagoba	id=g:7436151
Buduruwakanda	id=g:7436152
Kurundankulama Wewa	id=g:7436153
Ottukulama Wewa	id=g:7436154
Hapukumbutegama Wewa	id=g:7436155
Medawachchi Wewa	id=g:7436156
Siyambalagaswewa	id=g:7436157
Rotawewa	id=g:7436158
Porottukada Wewa	id=g:7436159
Medinnoruwa Handiya	id=g:7436161
Mahawelitenna	id=g:7436162
Gerulawa Wewa	id=g:7436163
Bangama Wewa	id=g:7436164
Giratalana Wewa	id=g:7436165
Usgala Number Two	id=g:7436166
Timbipitiyewewewa	id=g:7436167
Ihala Weliyawa	id=g:7436168
Maha Katnoruwa Wewa	id=g:7436169
Andara Wewa	id=g:7436170
Embalegama Wewa	id=g:7436171
Wellkandegama	id=g:7436172
Bulunewa Wewa	id=g:7436173
Balanewa	id=g:7436174
Porasankulama Wewa	id=g:7436175
Ulpotagama Wewa	id=g:7436176
Siyambalewa Wewa	id=g:7436177
Pupukawetiya Wewa	id=g:7436178
Henasiyambalawa	id=g:7436179
Andara Wewa	id=g:7436180
Kalegama Wewa	id=g:7436181
Palu Wewa	id=g:7436182
Divullewa Wewa	id=g:7436183
Monnan Kulama	id=g:7436184
Deliwela Ihalagama	id=g:7436185
Deluvala Ihalagama Wewa	id=g:7436186
Ihala Palukendewa Wewa	id=g:7436187
Gojaragama Wewa	id=g:7436188
Kankaniyagama	id=g:7436189
Wetakeluwagama Wewa	id=g:7436190
Mokalauegama Wewa	id=g:7436191
Wetakoluwagama Handiya	id=g:7436192
Ihala Kadadekawewa	id=g:7436193
Pahala Kadadekawewa	id=g:7436194
Bagas Wewa	id=g:7436195
Halmillewa	id=g:7436196
Halmillewa Kuda Wewa	id=g:7436197
Kathnokuwa	id=g:7436198
Kuda Kathnoruwa Wewa	id=g:7436199
Wandurumunagala	id=g:7436200
Siyambalawatta Wewa	id=g:7436201
Pahala Palukandewa Wewa	id=g:7436202
Rambottukulama Wewa	id=g:7436203
Welihiddewa Wewa	id=g:7436204
Aluthherathgama Wewa	id=g:7436205
Aluthherathgama	id=g:7436206
Elapathewa	id=g:7436207
Paluwagama	id=g:7436208
Palukendewa Pahala Wewa	id=g:7436209
Mallewa Wewa	id=g:7436210
Thambare Wewa	id=g:7436211
Sadaranagama	id=g:7436212
Sadaragama Wewa	id=g:7436213
Pairikkulama Wewa	id=g:7436214
Divullegama Wewa	id=g:7436215
Gama Wewa	id=g:7436216
Pairikkulama Wewa	id=g:7436217
Tammennawetiya Wewa	id=g:7436218
Tattawanniyagama Wewa	id=g:7436219
Nallachchiya Wewa	id=g:7436220
Wewaranawetiya Wewa	id=g:7436221
Malmadugama	id=g:7436222
Kalawellawa Wewa	id=g:7436224
Kirimetiyawa Wewa	id=g:7436225
Ihala Aluth Wewa	id=g:7436226
Aluthwewa	id=g:7436227
Bogahawewa	id=g:7436228
Ihala Sengakkulama	id=g:7436229
Kokuwellewa	id=g:7436230
Miyele Wewa	id=g:7436231
Nawagattegama Wewa	id=g:7436233
Asirigama Handiya	id=g:7436234
Sengaka Kulama	id=g:7436235
Korakahawewa	id=g:7436236
Tammennawetiya Wewa	id=g:7436237
Sandanam Kulam	id=g:7436238
Pulandiyawa Wewa	id=g:7436239
Pitihandeawa	id=g:7436240
Welewewa	id=g:7436241
Weliagare	id=g:7436242
Serugodayaya	id=g:7436243
Pahala Maligama	id=g:7436245
Konkadawala Wewa	id=g:7436247
Maligama Wewa	id=g:7436249
Weliagara Wewa	id=g:7436251
Bulupitigama Wewa	id=g:7436253
Paluus Wewa	id=g:7436255
Gedarawewa	id=g:7436257
Tharanagoda Wewa	id=g:7436259
Rachchiragama Wewa	id=g:7436261
Kilanyaya	id=g:7436265
Rambukandyagama Wewa	id=g:7436268
Malamiriyagama Wewa	id=g:7436271
Kadawala Wewa	id=g:7436273
Kapuhenegama Wewa	id=g:7436275
Amunukole Wewa	id=g:7436277
Kaspottu Wewa	id=g:7436279
Siyabalewa Wewa	id=g:7436282
Medawachchiya Wewa	id=g:7436284
Peddogama Wewa	id=g:7436286
Malmadagama Wewa	id=g:7436288
Kebellagama	id=g:7436290
Tammennawetiya	id=g:7436292
Kellegama Wewa	id=g:7436294
Mayilewa Wewa	id=g:7436296
Hammillewa Wewa	id=g:7436298
Tammennawa Wewa	id=g:7436300
Udd Thorawa Wewa	id=g:7436302
Malnaidagama	id=g:7436304
Maha Noruwa	id=g:7436306
Katu Wewa	id=g:7436308
Maha Thorawa Wewa	id=g:7436310
Divullewa Wewa	id=g:7436313
Palawagama Wewa	id=g:7436314
Ihalanahettikulama Wewa	id=g:7436316
Pahalanahettikulama Wewa	id=g:7436318
Mottapettewa Wewa	id=g:7436320
Weherayaya	id=g:7436322
Pahala Kon Wewa	id=g:7436324
Ihala Kos Wewa	id=g:7436325
Mahagalgamuwa Wewa	id=g:7436327
Gane Divul Wewa	id=g:7436329
Dewagiriya Dagoba	id=g:7436331
Kattakadu Wewa	id=g:7436333
Paluandigama	id=g:7436335
Rambawela	id=g:7436336
Dawagiriviharaya	id=g:7436337
Hurungamuwagama Wewa	id=g:7436338
Urapussewa	id=g:7436340
Wegedara Wewa	id=g:7436343
Rahatakak Wewa	id=g:7436346
Demata Wewa	id=g:7436349
Nillathgama Wewa	id=g:7436351
Hettigama Wewa	id=g:7436352
Wedagama Wewa	id=g:7436354
Nitalawa Wewa	id=g:7436356
Hikadenigama Wewa	id=g:7436358
Henwelagama	id=g:7436360
Beligahawewa	id=g:7436362
Thimbiriyakadawala	id=g:7436364
Mahanithalawa	id=g:7436365
Lokugaha Wewa	id=g:7436367
Wetadachchi Wewa	id=g:7436369
Gallewa Wewa	id=g:7436371
Ihala Digane Wewa	id=g:7436373
Pahala Digane Wewa	id=g:7436375
Palugaha Wewa	id=g:7436377
Beligaha Wewa	id=g:7436379
Pahala Digane	id=g:7436381
Nawagattegama	id=g:7436383
Dalupotogama Wewa	id=g:7436385
Makutewa Wewa	id=g:7436387
Milagaswewa	id=g:7436389
Gonnogama	id=g:7436391
Dekanduwalagama	id=g:7436393
Tanahene Wewa	id=g:7436396
Pahalaheeralugama Wewa	id=g:7436399
Kudadunnewa Wewa	id=g:7436401
Pahala Heeralugama	id=g:7436403
Kadadunnewa	id=g:7436405
Kumbukkadawala Wewa	id=g:7436406
Nipunagama Wewa	id=g:7436408
Kanduru Wewa	id=g:7436412
Maha Ela	id=g:7436414
Karuwalawewgonna	id=g:7436416
Amunewela	id=g:7436419
Muktugar Wewa	id=g:7436420
Talokola Wewa	id=g:7436422
Kadurit Wewa	id=g:7436424
Morottagama	id=g:7436426
Disanayakgamba	id=g:7436428
Ihala Divulgane Wewa	id=g:7436430
Divulgane Wewa	id=g:7436432
Ihaladivulgane	id=g:7436434
Kanduruwewa	id=g:7436436
Heenkendewa	id=g:7436437
Nithogama Wewa	id=g:7436439
Walmihewa Wewa	id=g:7436441
Guruwawatta	id=g:7436443
Alut Wewa	id=g:7436445
Hirigollegama	id=g:7436447
Hinguruwewa	id=g:7436449
Galpita Digane Ihala Wewa	id=g:7436451
Galapitadigane	id=g:7436453
Gallallagama	id=g:7436455
Kumbukgahawewa	id=g:7436457
Kupa Wewa	id=g:7436459
Galapita Digane Wewa	id=g:7436461
Angamale Wewa	id=g:7436462
Kudagalawewa	id=g:7436463
Badalgama	id=g:7436464
Hirigollegama	id=g:7436465
Pahalagama Wewa	id=g:7436466
Unagaswewa	id=g:7436467
Madadombe Wewa	id=g:7436468
Pilla Wewa	id=g:7436469
Radalagama	id=g:7436470
Pungankulama Wewa	id=g:7436471
Ranoirswewa	id=g:7436472
Heen Eli Pettewa	id=g:7436473
Methogama	id=g:7436474
Ottukulama Wewa	id=g:7436475
Rambuwewa	id=g:7436476
Merungoda Wewa	id=g:7436477
Podikoluwa Ela	id=g:7436478
Inginimitiya Reservoir	id=g:7436479
Podinkattuwa	id=g:7436480
Rate Taranagahawewa	id=g:7436481
Nedatitaranyuna Wewa	id=g:7436482
Ponthigama Wewa	id=g:7436483
Nelumpath Wewa	id=g:7436484
Atawarala Wewa	id=g:7436485
Malabatu Wewa	id=g:7436486
Punogamuwa Wewa	id=g:7436487
Kasikote Wewa	id=g:7436488
Belungala Wewa	id=g:7436490
Karambe Wewa	id=g:7436491
Kudabelungala	id=g:7436492
Konkadawala Wewa	id=g:7436493
Digana Wewa	id=g:7436494
Atharagalla Colony	id=g:7436495
Palukadawela Part	id=g:7436496
Palukadawela Wewa	id=g:7436497
Etinimole Wewa	id=g:7436498
Alut Wewa	id=g:7436499
Heenkende Wewa	id=g:7436500
Galkalla	id=g:7436501
Galkadawala Wewa	id=g:7436502
Ratnadiwullewa	id=g:7436503
Meegas Wewa	id=g:7436504
Kadawala	id=g:7436505
Dangahawala	id=g:7436506
Kadawala Wewa	id=g:7436507
Nabadawala	id=g:7436508
Watarakgamu Wewa	id=g:7436509
Watarakgama	id=g:7436510
Geduwagas Wewa	id=g:7436511
Reswehera Handiya	id=g:7436512
Gallagama Wewa	id=g:7436513
Lokurugama Wewa	id=g:7436514
Hiddewa Wewa	id=g:7436515
Dangahawewa	id=g:7436516
Konaragama Wewa	id=g:7436517
Ehetu Wewa	id=g:7436518
Keeriye Wewa	id=g:7436519
Danduwellewa Wewa	id=g:7436520
Wegedaragama Wewa	id=g:7436521
