La Salina	id=g:3677769
El Guineo	id=g:3684096
El Guineo	id=g:3684097
El Guayabo	id=g:3684098
El Guayabo	id=g:3684099
El Guayabo	id=g:3684100
El Guayabo	id=g:3684101
El Guayabo	id=g:3684102
El Guayabo	id=g:3684103
El Guayabo	id=g:3684104
El Guayabito	id=g:3684105
El Guavito	id=g:3684106
El Guavio	id=g:3684107
El Guavio	id=g:3684108
El Guarumo	id=g:3684109
El Guarumo	id=g:3684110
Loma de El Guapo	id=g:3684111
El Guapo	id=g:3684112
Guape	id=g:3684113
El Guape	id=g:3684114
El Guamo	id=g:3684115
El Guamo	id=g:3684116
El Guamo	id=g:3684117
El Guamo	id=g:3684118
El Guamo	id=g:3684119
El Guamo	id=g:3684120
El Guamito	id=g:3684121
Guamito	id=g:3684122
Hato Guamal	id=g:3684123
El Guamal	id=g:3684124
El Guáitara	id=g:3684125
El Guáimaro	id=g:3684126
El Guafal	id=g:3684127
El Guadual	id=g:3684128
Pico El Guadrián	id=g:3684129
El Guácimo	id=g:3684130
El Guachal	id=g:3684131
El Guacamayo	id=g:3684132
El Guacamayo	id=g:3684133
Río El Guabo	id=g:3684134
El Guabo	id=g:3684135
El Guabo	id=g:3684136
El Guabinal	id=g:3684137
El Granadillo	id=g:3684138
El Gramalotal	id=g:3684139
El Golero	id=g:3684140
El Gitano	id=g:3684141
Jenoy	id=g:3684142
El Gavilán	id=g:3684143
Caño El Gato	id=g:3684144
El Garcero	id=g:3684145
Cerro El Garabato	id=g:3684146
Gandul	id=g:3684147
Quebrada El Galpón	id=g:3684148
Ciénaga El Gallo	id=g:3684149
Alto El Gallo	id=g:3684150
El Gallo	id=g:3684151
El Galerón	id=g:3684152
Caño El Gajito	id=g:3684153
El Futuro	id=g:3684154
El Fustero	id=g:3684155
El Fundo	id=g:3684156
El Frío	id=g:3684157
El Frío	id=g:3684158
El Francés	id=g:3684159
Quebrada El Fraile	id=g:3684160
El Fraile	id=g:3684161
El Fogón	id=g:3684162
Ciénaga El Floral	id=g:3684163
El Floral	id=g:3684164
El Floral	id=g:3684165
El Floral	id=g:3684166
El Floral	id=g:3684167
Quebrada El Firme	id=g:3684168
Ciénaga El Firme	id=g:3684169
Quebrada El Firma	id=g:3684170
Quebrada El Fique	id=g:3684171
El Fique	id=g:3684172
Quebrada El Filo	id=g:3684173
El Filo	id=g:3684174
Serranía El Fical	id=g:3684175
El Fical	id=g:3684176
El Fical	id=g:3684177
El Fénix	id=g:3684178
Cerro El Felino	id=g:3684179
El Estrecho	id=g:3684180
Arroyo El Estero	id=g:3684181
El Estanco	id=g:3684182
El Estanco	id=g:3684183
El Establo	id=g:3684184
El Espinito	id=g:3684185
Quebrada de El Espino	id=g:3684186
Caño El Espino	id=g:3684187
El Espino	id=g:3684188
El Espino	id=g:3684189
El Espino	id=g:3684190
El Espino	id=g:3684191
El Espino	id=g:3684192
El Espejo	id=g:3684193
El Espejo	id=g:3684194
El Espartillal	id=g:3684195
El Español	id=g:3684196
El Espacio	id=g:3684197
Alto El Eslabón	id=g:3684198
El Esfuerzo	id=g:3684199
El Esfuerzo	id=g:3684200
Hato El Refuerzo	id=g:3684201
El Escudo	id=g:3684202
El Escudo	id=g:3684203
El Escudo	id=g:3684204
El Escritorio	id=g:3684205
El Escobal	id=g:3684206
Escobal	id=g:3684207
Loma El Ñeque	id=g:3684208
El Ensueño	id=g:3684209
Raudal El Engaño	id=g:3684210
Quebrada El Engaño	id=g:3684211
Quebrada El Engaño	id=g:3684212
Quebrada El Engaño	id=g:3684213
El Engaño	id=g:3684214
El Engaño	id=g:3684215
El Engaño	id=g:3684216
El Eneal	id=g:3684217
El Encuentro	id=g:3684218
El Encomendero	id=g:3684219
Cerro El Encino	id=g:3684220
El Encierro	id=g:3684221
El Encenillo	id=g:3684222
Punta El Encanto	id=g:3684223
Ciénaga El Encanto	id=g:3684224
Alto El Encanto	id=g:3684225
El Encanto	id=g:3684226
El Encanto	id=g:3684227
El Encanto	id=g:3684228
El Encanto	id=g:3684229
El Encanto	id=g:3684230
El Encanto	id=g:3684231
El Encanto	id=g:3684232
El Encanto	id=g:3684233
El Encanto	id=g:3684234
El Encanto	id=g:3684235
El Encanto	id=g:3684236
El Encanto	id=g:3684237
El Encanto	id=g:3684238
El Encanto	id=g:3684239
El Encanto	id=g:3684240
El Encantado	id=g:3684241
El Encaje	id=g:3684243
El Enano	id=g:3684244
El Enamorado	id=g:3684245
El Empedrado	id=g:3684246
El Empate	id=g:3684247
El Embudo	id=g:3684248
El Ejemplo	id=g:3684249
El Edén	id=g:3684250
El Edén	id=g:3684251
El Edén	id=g:3684252
El Edén	id=g:3684253
El Eden	id=g:3684254
El Edén	id=g:3684255
El Edén	id=g:3684256
El Edén	id=g:3684257
El Edén	id=g:3684258
El Edén	id=g:3684259
El Ecuador	id=g:3684260
El Ecuador	id=g:3684261
El Ébano	id=g:3684262
El Ebanal	id=g:3684263
Río Ele	id=g:3684264
El Durazno	id=g:3684265
El Dovio	id=g:3684266
El Dovio	id=g:3684267
Cerro El Dormilón	id=g:3684268
El Dormidero	id=g:3684269
El Dorán	id=g:3684270
El Dorado	id=g:3684271
El Dorado	id=g:3684272
El Dorado	id=g:3684273
Lagos del Dorado	id=g:3684274
El Doque	id=g:3684275
El Doncello	id=g:3684276
Caño El Doctor	id=g:3684277
Río El Diviso	id=g:3684278
El Diviso	id=g:3684279
El Diviso	id=g:3684280
El Dividivi	id=g:3684281
El Disgusto	id=g:3684282
Ciénaga El Dique	id=g:3684283
Brazuelo El Dique	id=g:3684284
El Dique	id=g:3684285
El Dintel	id=g:3684286
Cerro El Dinde	id=g:3684287
El Dinde	id=g:3684288
El Dindal	id=g:3684289
El Diluvio	id=g:3684290
Quebrada El Dijal	id=g:3684291
El Dificil Pueblo	id=g:3684292
El Difícil	id=g:3684293
El Dificil	id=g:3684294
Ciénaga El Diente	id=g:3684295
El Dieciocho	id=g:3684296
El Diecinueve	id=g:3684297
El Dichoso	id=g:3684298
El Diamante	id=g:3684299
Punta El Diamante	id=g:3684300
Lomas El Diamante	id=g:3684301
Laguna de El Diamante	id=g:3684302
El Diamante	id=g:3684303
El Diamante	id=g:3684304
El Diamante	id=g:3684305
El Diamante	id=g:3684306
El Diamante	id=g:3684307
El Diamante	id=g:3684308
El Diamante	id=g:3684309
Diamante	id=g:3684310
El Diamante	id=g:3684311
El Diamante	id=g:3684312
Diamante	id=g:3684313
El Diamante	id=g:3684314
El Diamante	id=g:3684315
El Diamante	id=g:3684316
El Diamante	id=g:3684317
El Diamante	id=g:3684318
El Diamante	id=g:3684319
El Diamante	id=g:3684320
El Diamante	id=g:3684321
El Diamante	id=g:3684322
El Diamante	id=g:3684323
El Diamante	id=g:3684324
El Diamante	id=g:3684325
El Diamante	id=g:3684326
El Diamante	id=g:3684327
El Diamante	id=g:3684328
El Diamante	id=g:3684329
El Desvelo	id=g:3684330
El Destino	id=g:3684331
El Destino	id=g:3684332
El Destino	id=g:3684333
El Destino	id=g:3684334
El Desquite	id=g:3684335
El Desquite	id=g:3684336
El Desquite	id=g:3684337
Hato El Despacho	id=g:3684338
El Desorden	id=g:3684339
El Desierto	id=g:3684340
El Desierto	id=g:3684341
Loma El Deshecho	id=g:3684342
Isla El Deseo	id=g:3684343
Caño El Deseo	id=g:3684344
El Deseo	id=g:3684345
El Deseo	id=g:3684346
El Deseo	id=g:3684347
El Deseo	id=g:3684348
El Deseo	id=g:3684349
El Deseo	id=g:3684350
El Deseo	id=g:3684351
El Deseo	id=g:3684352
El Desengaño	id=g:3684353
El Desengano	id=g:3684354
El Desengano	id=g:3684355
El Desengano	id=g:3684356
El Desecho	id=g:3684357
El Descuido	id=g:3684358
El Desconsolado	id=g:3684359
El Descanso	id=g:3684360
El Descanso	id=g:3684361
El Descanso	id=g:3684362
El Descanso	id=g:3684363
El Descanso	id=g:3684364
El Descanso	id=g:3684365
El Descanso	id=g:3684366
El Descanso	id=g:3684367
El Descanso	id=g:3684368
El Descanso	id=g:3684369
El Descanso	id=g:3684370
El Desastre	id=g:3684371
El Desastre	id=g:3684372
El Derrumbe	id=g:3684373
Arroyo El Delirio	id=g:3684374
El Delirio	id=g:3684375
El Delirio	id=g:3684376
El Delirio	id=g:3684377
El Delirio	id=g:3684378
El Delirio	id=g:3684379
El Delirio	id=g:3684380
El Delirio	id=g:3684381
El Delirio	id=g:3684382
El Delirio	id=g:3684383
El Delirio	id=g:3684384
El Delirio	id=g:3684385
El Delirio	id=g:3684386
El Delirio	id=g:3684387
El Delirio	id=g:3684388
El Delirio	id=g:3684389
El Delirio	id=g:3684390
El Delirio	id=g:3684391
El Delirio	id=g:3684392
El Delirio	id=g:3684393
Decio	id=g:3684394
El Darién	id=g:3684395
El Darién	id=g:3684396
El Danubio	id=g:3684397
El Danubio	id=g:3684398
Hato El Danubio	id=g:3684399
El Danubio	id=g:3684400
El Danubio	id=g:3684401
Arroyo El Danto	id=g:3684402
El Damasco	id=g:3684403
El Damasco	id=g:3684404
El Cuzco	id=g:3684405
El Curo	id=g:3684406
El Curial	id=g:3684407
El Curapo	id=g:3684408
El Cural	id=g:3684409
El Cuervo	id=g:3684410
Estero Cuerval Arriba	id=g:3684411
El Cuerval	id=g:3684412
Quebrada El Cuco	id=g:3684413
El Cuchillo	id=g:3684414
El Cuchilal	id=g:3684415
El Cucharo	id=g:3684416
El Cubarro	id=g:3684417
Caño El Cuatro	id=g:3684418
El Cuatro	id=g:3684419
Estación El Crucero	id=g:3684420
El Crucero	id=g:3684421
El Crucero	id=g:3684422
El Crucero	id=g:3684423
El Crucero	id=g:3684424
El Crucero	id=g:3684425
El Crucero	id=g:3684426
El Crucero	id=g:3684427
El Cruce de Ocoa	id=g:3684428
El Cruce	id=g:3684429
El Credo	id=g:3684430
Rada El Cove	id=g:3684431
El Cove	id=g:3684432
El Coscal	id=g:3684433
Estación de El Corzo	id=g:3684434
El Cortijo	id=g:3684435
El Cortijo	id=g:3684436
Quebrada El Cortaderal	id=g:3684437
El Corralito	id=g:3684438
El Corralito	id=g:3684439
El Corralito	id=g:3684440
El Corral	id=g:3684441
El Corozo	id=g:3684442
El Corozo	id=g:3684443
El Corozo	id=g:3684444
El Corozo	id=g:3684445
El Corozo	id=g:3684446
El Corozal	id=g:3684447
El Corazón	id=g:3684448
El Corazón	id=g:3684449
El Coquito	id=g:3684450
El Coposo	id=g:3684451
El Copey	id=g:3684452
El Copey	id=g:3684453
El Copé	id=g:3684454
Ciénaga El Convento	id=g:3684455
El Convento	id=g:3684456
El Contento	id=g:3684457
El Convento	id=g:3684458
El Convenio	id=g:3684459
El Convenio	id=g:3684460
El Continente	id=g:3684461
El Continente	id=g:3684462
Ciénaga El Contento	id=g:3684463
El Contento	id=g:3684464
El Contento	id=g:3684465
El Contento	id=g:3684466
El Contento	id=g:3684467
El Contento	id=g:3684468
El Contento	id=g:3684469
El Contento	id=g:3684470
El Contento	id=g:3684471
El Contento	id=g:3684472
El Contadero	id=g:3684473
El Contadero	id=g:3684474
El Consuelo	id=g:3684475
El Consuelo	id=g:3684476
El Consuelo	id=g:3684477
El Consuelo	id=g:3684478
El Consejo	id=g:3684479
El Cono	id=g:3684480
El Cono	id=g:3684481
El Congreso	id=g:3684482
El Congreso	id=g:3684483
El Congreso	id=g:3684484
El Congreso	id=g:3684485
El Congreso	id=g:3684486
El Congreso	id=g:3684487
El Congreso	id=g:3684488
Caño El Congo	id=g:3684489
El Congo	id=g:3684490
El Congal	id=g:3684491
El Congal	id=g:3684492
El Congal	id=g:3684493
Caño El Condazo	id=g:3684494
El Concilio	id=g:3684495
El Conchal	id=g:3684496
El Conchal	id=g:3684497
El Cóncavo	id=g:3684498
El Comienzo	id=g:3684499
El Columpio	id=g:3684500
El Colorado	id=g:3684501
El Collar	id=g:3684502
El Colegio	id=g:3684503
El Colegio	id=g:3684504
El Colegio	id=g:3684505
El Colegio	id=g:3684506
Cerro El Cofre	id=g:3684507
El Codo	id=g:3684508
El Codito	id=g:3684509
El Cocuy	id=g:3684510
El Cocuy	id=g:3684511
Loma El Cocón	id=g:3684512
Caño El Cocon	id=g:3684513
El Cocón	id=g:3684514
Isla El Coco	id=g:3684515
Ciénaga El Coco	id=g:3684516
Caño El Coco	id=g:3684517
El Coco	id=g:3684518
El Coco	id=g:3684519
El Coco	id=g:3684520
El Coco	id=g:3684521
El Coco	id=g:3684522
El Coco	id=g:3684523
El Coclí	id=g:3684524
El Cocal	id=g:3684525
El Cobre	id=g:3684526
El Cobado	id=g:3684527
El Clavo	id=g:3684528
El Clavo	id=g:3684529
El Clavo	id=g:3684530
Sabana El Clarito	id=g:3684531
El Clarito	id=g:3684532
El Cisne	id=g:3684533
El Ciprés	id=g:3684534
El Ciprés	id=g:3684535
El Cincho	id=g:3684536
El Cinal	id=g:3684537
Isla El Cielo	id=g:3684538
Alto El Cielo	id=g:3684539
El Cielo	id=g:3684540
El Cielo	id=g:3684541
El Ciego	id=g:3684542
El Cid	id=g:3684543
Ciénaga El Chuzo	id=g:3684544
El Chuzo	id=g:3684545
El Chuzo	id=g:3684546
El Chuzo	id=g:3684547
Quebrada El Chuy	id=g:3684548
Paradero El Chuscal	id=g:3684549
El Chuscal	id=g:3684550
El Chuscal	id=g:3684551
El Chorro	id=g:3684552
El Chorro	id=g:3684553
El Chorro	id=g:3684554
El Chorro	id=g:3684555
El Chorrillo	id=g:3684556
Alto El Choco	id=g:3684557
El Chocó	id=g:3684558
Quebrada El Chocho	id=g:3684559
El Chocho	id=g:3684560
El Chocho	id=g:3684561
El Chocho	id=g:3684562
Río El Chochal	id=g:3684563
Alto El Chochal	id=g:3684564
El Chivero	id=g:3684565
El Chircal	id=g:3684566
El Chiquero	id=g:3684567
El Chiquero	id=g:3684568
Quebrada de El Chique	id=g:3684569
El Chipal	id=g:3684570
El Chino	id=g:3684571
El Chinglar	id=g:3684572
El Chimborazo	id=g:3684573
Quebrada El Chigüiro	id=g:3684574
El Chicho	id=g:3684575
El Charro	id=g:3684576
El Charquito	id=g:3684577
El Charcón	id=g:3684578
El Charco	id=g:3684579
El Charco	id=g:3684580
El Charco	id=g:3684581
El Charal	id=g:3684582
El Chaquiro	id=g:3684583
El Chaparro	id=g:3684584
Quebrada El Champán	id=g:3684585
Alto El Champán	id=g:3684586
El Champán	id=g:3684587
El Chamizo	id=g:3684588
Alto El Chagualo	id=g:3684589
El Chagualo	id=g:3684590
El Cerro	id=g:3684591
El Cerro	id=g:3684592
El Cerro	id=g:3684593
El Cerro	id=g:3684594
El Cerro	id=g:3684595
Estación El Cerrito	id=g:3684596
El Cerrito	id=g:3684597
El Cerrito	id=g:3684598
El Cerrito	id=g:3684599
El Cerrito	id=g:3684600
El Cerrito	id=g:3684601
El Cerrito	id=g:3684602
El Cerrito	id=g:3684603
El Cerrito	id=g:3684604
El Cerrito	id=g:3684605
El Cerrito	id=g:3684606
El Cerrito	id=g:3684607
El Cerrito	id=g:3684608
El Cerrito	id=g:3684609
El Cerrito	id=g:3684610
El Cerrito	id=g:3684611
El Cerrito	id=g:3684612
El Cerrito	id=g:3684613
El Cerrito	id=g:3684614
El Cerrito	id=g:3684615
El Cerrito	id=g:3684616
El Cerezo	id=g:3684617
El Cerezo	id=g:3684618
El Centro	id=g:3684619
El Centro	id=g:3684620
El Centenario	id=g:3684621
Caño El Cejudo	id=g:3684622
El Ceibote	id=g:3684623
El Ceibote	id=g:3684624
El Ceibote	id=g:3684625
El Ceibal	id=g:3684626
Quebrada El Cedro	id=g:3684627
Quebrada El Cedro	id=g:3684628
Punta El Cedro	id=g:3684629
Caño El Cedro	id=g:3684630
El Cedro	id=g:3684631
El Cedro	id=g:3684632
El Cedro	id=g:3684633
El Cedro	id=g:3684634
El Cedro	id=g:3684635
El Cedro	id=g:3684636
El Cedro	id=g:3684637
El Cedro	id=g:3684638
El Cedro	id=g:3684639
El Cedro	id=g:3684640
El Cedro	id=g:3684641
El Cedro	id=g:3684642
El Cedro	id=g:3684643
El Cedro	id=g:3684644
El Cedro	id=g:3684645
El Cedrito	id=g:3684646
El Cedrito	id=g:3684647
El Cedral	id=g:3684648
El Cedral	id=g:3684649
El Cedral	id=g:3684650
El Cedral	id=g:3684651
El Cavado	id=g:3684652
El Caucho	id=g:3684653
El Caucho	id=g:3684654
El Cauchal	id=g:3684655
El Cauca	id=g:3684656
Arroyo El Castillo	id=g:3684657
Alto El Castillo	id=g:3684658
El Castillo	id=g:3684659
El Castillo	id=g:3684660
El Castillo	id=g:3684661
El Castillo	id=g:3684662
El Castellano	id=g:3684663
El Carrizal	id=g:3684664
El Carrizal	id=g:3684665
El Carmen de Bolívar	id=g:3684666
El Carmen de Bolívar	id=g:3684667
Río El Carmen	id=g:3684668
Quebrada El Carmen	id=g:3684669
Isla El Carmen	id=g:3684670
El Carmen	id=g:3684671
El Carmen	id=g:3684672
El Carmen	id=g:3684673
El Carmen	id=g:3684674
El Carmen	id=g:3684675
El Carmen	id=g:3684676
El Carmen	id=g:3684677
El Carmen	id=g:3684678
El Carmen	id=g:3684679
El Carmen	id=g:3684680
El Carmen	id=g:3684681
El Carmen	id=g:3684682
El Carmen	id=g:3684683
El Carmen	id=g:3684684
El Carmen	id=g:3684685
El Carmen	id=g:3684686
El Carmen	id=g:3684687
El Carmen	id=g:3684688
El Carmen	id=g:3684689
El Carmen	id=g:3684690
El Carmen	id=g:3684691
El Carmen	id=g:3684692
El Carmen	id=g:3684693
El Carmen	id=g:3684694
El Carmen	id=g:3684695
El Carmen	id=g:3684696
El Carmen	id=g:3684697
El Carmen	id=g:3684698
El Carmen	id=g:3684699
El Carmen	id=g:3684700
El Carmen	id=g:3684701
Carmen de Bulira	id=g:3684702
El Carmen	id=g:3684703
El Carmen	id=g:3684704
El Carmen	id=g:3684705
El Carmen	id=g:3684706
El Carmen	id=g:3684707
El Carmen	id=g:3684708
El Carmen	id=g:3684709
El Carmen	id=g:3684710
El Carmen	id=g:3684711
El Carmen De Atrato	id=g:3684712
El Carmelo	id=g:3684713
El Carmelo	id=g:3684714
El Carmelo	id=g:3684715
El Carmelo	id=g:3684716
El Carito	id=g:3684717
El Carino	id=g:3684718
Quebrada El Cardón	id=g:3684719
El Cardón	id=g:3684720
El Cardón	id=g:3684721
El Cardón	id=g:3684722
El Cardón	id=g:3684723
Alto El Carche	id=g:3684724
El Caramelo	id=g:3684725
El Capricho	id=g:3684726
El Capricho	id=g:3684727
El Capricho	id=g:3684728
El Capricho	id=g:3684729
El Capricho	id=g:3684730
El Capricho	id=g:3684731
El Capricho	id=g:3684732
El Capricho	id=g:3684733
El Capricho	id=g:3684734
El Capote	id=g:3684735
El Capitolio	id=g:3684736
El Capao	id=g:3684737
El Cañón	id=g:3684738
El Cañón	id=g:3684739
Cuchilla El Cano	id=g:3684740
El Caño	id=g:3684741
El Caño	id=g:3684742
El Cañito	id=g:3684743
El Cañito	id=g:3684744
El Caney	id=g:3684745
El Canelón	id=g:3684746
El Candidero	id=g:3684747
El Cañaveral	id=g:3684748
El Canano	id=g:3684749
El Canal	id=g:3684750
El Canal	id=g:3684751
El Canal	id=g:3684752
El Cañal	id=g:3684753
Arroyo El Campo	id=g:3684754
El Campo	id=g:3684755
El Campin	id=g:3684756
El Campano	id=g:3684757
El Campano	id=g:3684758
El Campano	id=g:3684759
El Campamento	id=g:3684760
El Campamento	id=g:3684761
El Camino	id=g:3684762
El Cambio	id=g:3684763
El Camajón	id=g:3684764
Cerro El Calvario	id=g:3684765
El Calvario	id=g:3684766
El Calvario	id=g:3684767
El Calvario	id=g:3684768
El Calvario	id=g:3684769
El Calvario	id=g:3684770
El Calvario	id=g:3684771
El Caliche	id=g:3684772
El Calabazo	id=g:3684773
El Cajón	id=g:3684774
El Cajón	id=g:3684775
El Cairo	id=g:3684776
El Cairo	id=g:3684777
El Cairo	id=g:3684778
El Cairo	id=g:3684779
El Cairo	id=g:3684780
El Cairo	id=g:3684781
El Cairo	id=g:3684782
El Cairo	id=g:3684783
El Cairo	id=g:3684784
El Cairo	id=g:3684785
El Cairo	id=g:3684786
El Cairo	id=g:3684787
El Cairo	id=g:3684788
El Cairo	id=g:3684789
El Cairo	id=g:3684790
El Caimo	id=g:3684791
El Caimán	id=g:3684792
El Caimán	id=g:3684793
El Caimán	id=g:3684794
El Caimán	id=g:3684795
El Caiman	id=g:3684796
El Caimán	id=g:3684797
Caño El Café	id=g:3684798
El Café	id=g:3684799
El Café	id=g:3684800
El Café	id=g:3684801
El Cadillo	id=g:3684802
Caño El Cacho	id=g:3684803
El Cacho	id=g:3684804
El Cacho	id=g:3684805
El Cacao	id=g:3684806
El Cacao	id=g:3684807
El Cabuyal	id=g:3684808
El Cabrero	id=g:3684809
El Cabrero	id=g:3684810
El Cabo	id=g:3684811
Alto El Cabezón	id=g:3684812
El Cábano	id=g:3684813
El Caballo	id=g:3684814
Quebrada El Burro	id=g:3684815
Estero El Burro	id=g:3684816
Cerro El Burro	id=g:3684817
Cerro El Burro	id=g:3684818
El Burro	id=g:3684819
El Burro	id=g:3684820
El Burro	id=g:3684821
El Burro	id=g:3684822
El Burro	id=g:3684823
El Bujío	id=g:3684824
Río El Buey	id=g:3684825
Laguna de El Buey	id=g:3684826
Laguna El Buey	id=g:3684827
Laguna El Buey	id=g:3684828
Cerro El Buey	id=g:3684829
Alto El Buey	id=g:3684830
El Buey	id=g:3684831
El Bubuy	id=g:3684832
Cerro El Brujo	id=g:3684833
El Brujo	id=g:3684834
El Brujal	id=g:3684835
Cerro El Broncazo	id=g:3684836
El Broco	id=g:3684837
Ciénaga El Brinco	id=g:3684838
El Brillante	id=g:3684839
El Brillante	id=g:3684840
El Brazuelo	id=g:3684841
El Brazo	id=g:3684842
El Brazo	id=g:3684843
El Brasil	id=g:3684844
El Brasil	id=g:3684845
El Brasil	id=g:3684846
El Brasil	id=g:3684847
El Botón	id=g:3684848
El Botón	id=g:3684849
El Bosque	id=g:3684850
El Bosque	id=g:3684851
El Bosque	id=g:3684852
El Bosque	id=g:3684853
El Bosque	id=g:3684854
El Bosque	id=g:3684855
El Bosque	id=g:3684856
El Bosque	id=g:3684857
Caño El Borracho	id=g:3684858
El Borracho	id=g:3684859
El Bordo	id=g:3684860
El Bordo	id=g:3684861
Caño Boral	id=g:3684862
El Boral	id=g:3684863
El Boral	id=g:3684864
El Boral	id=g:3684865
El Boral	id=g:3684866
Loma El Boquerón	id=g:3684867
El Boquerón	id=g:3684868
El Boquerón	id=g:3684869
El Boquerón	id=g:3684870
El Boquerón	id=g:3684871
Boquerón	id=g:3684872
El Boquerón	id=g:3684873
Quebrada El Boque	id=g:3684874
El Bonito	id=g:3684875
El Bonito	id=g:3684876
El Bongo	id=g:3684877
El Bongo	id=g:3684878
El Bongo	id=g:3684879
El Bongo	id=g:3684880
El Bongo	id=g:3684881
El Bongo	id=g:3684882
El Bongo	id=g:3684883
El Bonete	id=g:3684884
El Bolsillo	id=g:3684885
El Boleo	id=g:3684886
Quebrada El Bohío	id=g:3684887
El Bogante	id=g:3684888
El Bobo	id=g:3684889
Punta El Bobito	id=g:3684890
Bajo El Bobito	id=g:3684891
El Blanco	id=g:3684892
El Blancal	id=g:3684893
El Billar	id=g:3684894
El Billar	id=g:3684895
Billar	id=g:3684896
El Berruguero	id=g:3684897
El Bejuco	id=g:3684898
El Bejuco	id=g:3684899
El Bejuco	id=g:3684900
El Bejuco	id=g:3684901
El Bejuco	id=g:3684902
El Bebedero	id=g:3684903
El Baurá	id=g:3684904
El Baúl	id=g:3684905
El Batatal	id=g:3684906
El Basto	id=g:3684907
El Barzal	id=g:3684908
El Barro	id=g:3684909
El Barro	id=g:3684910
El Barril	id=g:3684911
El Barrial	id=g:3684912
El Barco	id=g:3684913
El Barbillal	id=g:3684914
Cerro El Banco	id=g:3684915
El Banco	id=g:3684916
El Banco	id=g:3684917
El Banco	id=g:3684918
El Banco	id=g:3684919
El Banco	id=g:3684920
El Banco	id=g:3684921
El Banco	id=g:3684922
El Banco	id=g:3684923
El Banco	id=g:3684924
El Banco	id=g:3684925
El Banco	id=g:3684926
Aeropuerto El Banco	id=g:3684927
El Banco	id=g:3684928
El Bambú	id=g:3684929
El Bambu	id=g:3684930
El Bálsamo	id=g:3684931
El Bálsamo	id=g:3684932
El Bálsamo	id=g:3684933
El Balsal	id=g:3684934
El Basal	id=g:3684935
El Balcón	id=g:3684936
El Balcón	id=g:3684937
El Bajo	id=g:3684938
El Bajo	id=g:3684939
El Bajo	id=g:3684940
El Bajo	id=g:3684941
El Bajo	id=g:3684942
El Bajito	id=g:3684943
El Baile	id=g:3684944
El Bagre	id=g:3684945
El Bagre	id=g:3684946
El Bagre	id=g:3684947
Quebrada El Azuayo	id=g:3684948
El Aventino	id=g:3684949
El Avelinero	id=g:3684950
El Avelinero	id=g:3684951
Páramo El Atravesado	id=g:3684952
El Atravesado	id=g:3684953
Quebrada El Atadero	id=g:3684954
Charco El Astillero	id=g:3684955
El Astillero	id=g:3684956
El Astillero	id=g:3684957
El Asilo	id=g:3684958
El Artonal	id=g:3684959
El Arroyo	id=g:3684960
El Arrayán	id=g:3684961
El Arrayán	id=g:3684962
Ciénaga El Arrastradero	id=g:3684963
Ciénaga El Arcial	id=g:3684964
El Arcial	id=g:3684965
El Arca	id=g:3684966
Alto El Arbolito	id=g:3684967
El Apogeo	id=g:3684968
El Anclar	id=g:3684969
El Ancla	id=g:3684970
Ciénaga El Amparo	id=g:3684971
El Amparo	id=g:3684972
El Amparo	id=g:3684973
El Amparo	id=g:3684974
El Amparo	id=g:3684975
El Amparo	id=g:3684976
El Amparo	id=g:3684977
