Kilusiktok Creek	id=g:5866266
Fairbrother Creek	id=g:5950915
Fair Cape	id=g:5950916
Fairchild Creek	id=g:5950917
Fairchild Lake	id=g:5950918
Fairchild Lake	id=g:5950919
Fairchild Point	id=g:5950920
Fairchild Point	id=g:5950921
Fairchilds Island	id=g:5950922
Faircloth Lake	id=g:5950923
Fairclough Island	id=g:5950924
Fair Creek	id=g:5950925
Fair Creek	id=g:5950926
Faircrest	id=g:5950927
Fairdale Coulee	id=g:5950928
Fairey Island	id=g:5950929
Fairfax	id=g:5950930
Fairfax	id=g:5950931
Fairfax	id=g:5950932
Fairfax Brook	id=g:5950933
Fairfax Creek	id=g:5950934
Fairfax Inlet	id=g:5950935
Fairfax Island	id=g:5950936
Fairfax Lake	id=g:5950937
Fairfax Lake	id=g:5950938
Fairfield	id=g:5950939
Fairfield	id=g:5950940
Fairfield	id=g:5950941
Fairfield	id=g:5950942
Fairfield	id=g:5950943
Fairfield	id=g:5950944
Fairfield East	id=g:5950945
Fairfield Heights	id=g:5950946
Fairfield Island	id=g:5950947
Fairfield Island	id=g:5950948
Fairfield Park	id=g:5950949
Fairfield Plain	id=g:5950950
Fairford	id=g:5950951
Fairford 50	id=g:5950952
Fairford Dam	id=g:5950953
Fairford Reserve	id=g:5950954
Fairford River	id=g:5950955
Fairful Creek	id=g:5950956
Fairground	id=g:5950957
Fair Harbour	id=g:5950958
Fair Harbour	id=g:5950959
Fairhaven	id=g:5950960
Fairhaven	id=g:5950961
Fairhaven	id=g:5950962
Fair Haven	id=g:5950963
Fair Haven	id=g:5950964
Fairhaven Island	id=g:5950965
Fair Haven Island	id=g:5950966
Fair Haven Point	id=g:5950967
Fairhead Island	id=g:5950968
Fairhead Island	id=g:5950969
Fairholme	id=g:5950970
Fairholme	id=g:5950971
Fairholme Harbour	id=g:5950972
Fairholme Island	id=g:5950973
Fairholme Island	id=g:5950974
Fairholme Lake	id=g:5950975
Fairholme Park	id=g:5950976
Fairholme Range	id=g:5950977
Fairholm Island	id=g:5950978
Fairhope Island	id=g:5950979
Fairhurst Creek	id=g:5950980
Fair Island	id=g:5950981
Fair Island	id=g:5950982
Fair Islands	id=g:5950983
Fair Lake	id=g:5950984
Fair Lake	id=g:5950985
Fair Lake	id=g:5950986
Fair Lake	id=g:5950987
Fairles Island	id=g:5950988
Fairless Creek	id=g:5950989
Fairley Lake	id=g:5950990
Fairlie	id=g:5950991
Fairlie Island	id=g:5950992
Fairlie Point	id=g:5950993
Fairlight	id=g:5950994
Fairloch	id=g:5950995
Fairloch Lake	id=g:5950996
Fairman Point	id=g:5950997
Fairmile Passage	id=g:5950998
Fairmont	id=g:5950999
Fairmont	id=g:5951000
Fairmont	id=g:5951001
Fairmont Creek	id=g:5951002
Fairmont Hot Springs	id=g:5951003
Fairmont Hot Springs	id=g:5951004
Fairmont Mountain	id=g:5951005
Fairmont Ridge	id=g:5951006
Fairmount	id=g:5951007
Fairmount	id=g:5951008
Fairmount	id=g:5951009
Fairmount	id=g:5951010
Fairmount	id=g:5951011
Fairmount Marsh	id=g:5951012
Fair Ness	id=g:5951013
Fair Oaks Point	id=g:5951014
Fairplay	id=g:5951015
Fairplay Lake	id=g:5951016
Fair Point	id=g:5951017
Fair Point	id=g:5951018
Fairport	id=g:5951019
Fairport Beach	id=g:5951020
Fairs Creek	id=g:5951021
Fairservice Creek	id=g:5951022
Fairvale	id=g:5951023
Fairvale Reef	id=g:5951024
Fair Valley	id=g:5951025
Fairview	id=g:5951026
Fairview	id=g:5951027
Fairview	id=g:5951028
Fairview	id=g:5951029
Fairview	id=g:5951030
Fairview	id=g:5951031
Fairview	id=g:5951032
Fairview	id=g:5951033
Fairview	id=g:5951034
Fairview	id=g:5951035
Fairview	id=g:5951036
Fairview	id=g:5951037
Fairview	id=g:5951038
Fairview	id=g:5951039
Fair View	id=g:5951040
Fairview Bay	id=g:5951041
Fairview Cove	id=g:5951042
Fairview Creek	id=g:5951043
Fairview Island	id=g:5951044
Fairview Island	id=g:5951045
Fairview Island	id=g:5951046
Fairview Knoll	id=g:5951047
Fairview Lake	id=g:5951048
Fairview Mountain	id=g:5951049
Fairview Mountain	id=g:5951050
Fairville Plateau	id=g:5951051
Fairway Bank	id=g:5951052
Fairway Bank	id=g:5951053
Fairway Channel	id=g:5951054
Fairway Island	id=g:5951055
Fairway Island	id=g:5951056
Fairway Island	id=g:5951057
Fairway Island	id=g:5951058
Fairway Passage	id=g:5951059
Fairway Patch	id=g:5951060
Fairway Shoals	id=g:5951061
Fairweather Bay	id=g:5951062
Fairweather Bay	id=g:5951063
Fairweather Brook	id=g:5951064
Fairweather Harbour	id=g:5951065
Fairweather Hills	id=g:5951066
Fairweather Lake	id=g:5951067
Fairweather Mountain	id=g:5951068
Fairweather Ranges	id=g:5951069
Fairweather Rock	id=g:5951070
Fairweather Sound	id=g:5951071
Fairwell Creek	id=g:5951072
Fairwind Lake	id=g:5951073
Fairwood Island	id=g:5951074
Fairy Bay	id=g:5951075
Fairy Creek	id=g:5951076
Fairy Creek	id=g:5951077
Fairy Creek	id=g:5951078
Fairy Creek	id=g:5951079
Fairy Creek	id=g:5951080
Fairy Creek	id=g:5951081
Fairy Creek	id=g:5951082
Fairydell	id=g:5951083
Fairydell Creek	id=g:5951084
Fairy Glacier	id=g:5951085
Fairy Glen	id=g:5951086
Fairy Glen Lake	id=g:5951087
Fairy Hill	id=g:5951088
Fairy Hole	id=g:5951089
Fairy Island	id=g:5951090
Fairy Island	id=g:5951091
Fairy Island Wildlife Refuge	id=g:5951092
Fairy Lake	id=g:5951093
Fairy Lake	id=g:5951094
Fairy Lake	id=g:5951095
Fairy Lake	id=g:5951096
Fairy Lake	id=g:5951097
Fairy Lake	id=g:5951098
Fairy Lake	id=g:5951099
Fairy Lake	id=g:5951100
Fairy Lake	id=g:5951101
Fairy Lake	id=g:5951102
Fairy Lake Island	id=g:5951103
Fairy Lake River	id=g:5951104
Fairylands Island	id=g:5951105
Fairy Marsh	id=g:5951106
Fairy Marsh Brook	id=g:5951107
Fairy Meadow	id=g:5951108
Fairy Point	id=g:5951109
Fairy Point Wilderness Area	id=g:5951110
Fairy Pond	id=g:5951111
Fairy Pond	id=g:5951112
Fairy Rock Lake	id=g:5951113
Fairyslipper Island	id=g:5951114
Fairys Pond	id=g:5951115
Fairy Woman Creek	id=g:5951116
Fairy Woman Lake	id=g:5951117
Faith Creek	id=g:5951118
Faith Creek	id=g:5951119
Faith Island	id=g:5951120
Faith Lake	id=g:5951121
Faith Lake	id=g:5951122
Faith Lake	id=g:5951123
Faith Peak	id=g:5951124
Faith Point	id=g:5951125
Fake Creek	id=g:5951126
Fakeloo Creek	id=g:5951127
Fakeloo Lake	id=g:5951128
Falaasa Rock	id=g:5951129
Falaise	id=g:5951130
Falaise Amimakwausakach	id=g:5951131
Falaise Atisakaskw	id=g:5951132
Falaise aux Éponges	id=g:5951133
Falaise aux Fossiles	id=g:5951134
Falaise aux Goélands	id=g:5951135
Falaise Aysiwayapiskach	id=g:5951136
Falaise Bay	id=g:5951137
Falaise Blanche	id=g:5951138
Falaise de Dieppe	id=g:5951139
Falaise de Leclercville	id=g:5951140
Falaise du Pillage	id=g:5951141
Falaise Entry	id=g:5951142
Falaise Haldimand	id=g:5951143
Falaise Innaarualuk	id=g:5951144
Falaise Innaarualuk	id=g:5951145
Falaise Innaarualuk	id=g:5951146
Falaise Innaarulialuk	id=g:5951147
Falaise Innaaruliapik	id=g:5951148
Falaise Innaaruup Saanga	id=g:5951149
Falaise Inniit Siukkanga	id=g:5951150
Falaise Ittuit	id=g:5951151
Falaise Kaiamehenant	id=g:5951152
Falaise Kakachaw	id=g:5951153
Falaise Kakwiskwapiskak	id=g:5951154
Falaise Kinginnijuaq	id=g:5951155
Falaise Lake	id=g:5951156
Falaise Mountain	id=g:5951157
Falaise Nasakaw	id=g:5951158
Falaise Naujaat	id=g:5951159
Falaise Naujakallait	id=g:5951160
Falaise Naujatalik	id=g:5951161
Falaise Ouest	id=g:5951162
Falaise Ouest	id=g:5951163
Falaise Penagôkw	id=g:5951164
Falaise Point	id=g:5951165
Falaise Point	id=g:5951166
Falaise Puyjalon	id=g:5951167
Falaise Qarqakallak	id=g:5951168
Falaise Qutairquq	id=g:5951169
Falaise Rouge	id=g:5951170
Falaises de l'Avalanche	id=g:5951171
Falaise Shoal	id=g:5951172
Falaises Innaajuit	id=g:5951173
Falaise Siqiniqutialuk	id=g:5951174
Falaise Situniq	id=g:5951175
Falaises Naparutalik	id=g:5951176
Falaises Naujaat	id=g:5951177
Falaise Tshani Utshistshekam	id=g:5951178
Falaise Yachisakw	id=g:5951179
Falan Lake	id=g:5951180
Falardeau	id=g:5951181
Falardeau	id=g:5951182
Falardeau Lake	id=g:5951183
Falardeau Lake	id=g:5951184
Falby Lake	id=g:5951185
Falcon	id=g:5951186
Falcon Anchorage	id=g:5951187
Falcon Beach	id=g:5951188
Falcon Beach	id=g:5951189
Falcon Beach Bog	id=g:5951190
Falconbridge	id=g:5951191
Falconbridge	id=g:5951192
Falconbridge	id=g:5951193
Falconbridge Island	id=g:5951194
Falconbridge Island	id=g:5951195
Falcon Creek	id=g:5951196
Falcon Creek	id=g:5951197
Falcon Creek	id=g:5951198
Falconer	id=g:5951199
Falconer Creek	id=g:5951200
Falconer Gulch	id=g:5951201
Falconer Lake	id=g:5951202
Falcon Glacier	id=g:5951203
Falcon Gold Lake	id=g:5951204
Falcon Inlet	id=g:5951205
Falcon Island	id=g:5951206
Falcon Lake	id=g:5951207
Falcon Lake	id=g:5951208
Falcon Lake	id=g:5951209
Falcon Lake	id=g:5951210
Falcon Lake	id=g:5951211
Falcon Lake Dam	id=g:5951212
Falcon Mountain	id=g:5951213
Falcon Pond	id=g:5951214
Falconridge	id=g:5951215
Falcon River	id=g:5951216
Falcon Rock	id=g:5951217
Falcon Strait	id=g:5951218
Falding	id=g:5951219
Fales Lake	id=g:5951220
Fales River	id=g:5951221
Fales River Pool	id=g:5951222
Falgarwood	id=g:5951223
Falher	id=g:5951224
Falhun Lake	id=g:5951225
Falk Creek	id=g:5951226
Falk Creek	id=g:5951227
Falkenburg Station	id=g:5951228
Falkenham Run	id=g:5951229
Falk Island	id=g:5951230
Falk Lake	id=g:5951231
Falkland	id=g:5951232
Falkland	id=g:5951233
Falkland Creek	id=g:5951234
Falkland Ridge	id=g:5951235
Falkner Island	id=g:5951236
Falk Point	id=g:5951237
Fallaize Lake	id=g:5951238
Fallbrook	id=g:5951239
Fall Brook	id=g:5951240
Fall Brook	id=g:5951241
Fall Brook	id=g:5951242
Fall Brook	id=g:5951243
Fall Brook	id=g:5951244
Fall Brook	id=g:5951245
Fall Creek	id=g:5951246
Fall Creek	id=g:5951247
Fall Creek	id=g:5951248
Fall Creek	id=g:5951249
Fall Creek	id=g:5951250
Fall Creek	id=g:5951251
Fall Creek	id=g:5951252
Fall Down Brook	id=g:5951253
Fallduck Lakes	id=g:5951254
Fallen Creek	id=g:5951255
Fallen Lake	id=g:5951256
Fallenrock Point	id=g:5951257
Fallentimber Creek	id=g:5951258
Falling Brook	id=g:5951259
Falling Creek	id=g:5951260
Falling Horse Creek	id=g:5951261
Fallingsand Point	id=g:5951262
Fallingsnow Lake	id=g:5951263
Fallingsnow Lake Conservation Reserve	id=g:5951264
Fall-In Lake	id=g:5951265
Fallis	id=g:5951266
Fallis	id=g:5951267
Fallis Island	id=g:5951268
Fallis Lake	id=g:5951269
Fallison	id=g:5951270
Fallis Pond	id=g:5951271
Fall Lake	id=g:5951272
Fall Lake	id=g:5951273
Fall Lake	id=g:5951274
Fall Lake	id=g:5951275
Fall Mountain	id=g:5951276
Fall off the Island	id=g:5951277
Fall of the Waves	id=g:5951278
Fallon	id=g:5951279
Fallon Island	id=g:5951280
Falloon Lake	id=g:5951281
Falloon Lake	id=g:5951282
Falloon Lake	id=g:5951283
Falloons Lake	id=g:5951284
Fallowfield	id=g:5951285
Fallowfield Station	id=g:5951286
Fall Pond	id=g:5951287
Fall Pond	id=g:5951288
Fall River	id=g:5951289
Fall River	id=g:5951290
Fall River	id=g:5951291
Fall River	id=g:5951292
Fall River	id=g:5951293
Fall River West	id=g:5951294
Falls	id=g:5951295
Falls Bog	id=g:5951296
Falls Break	id=g:5951297
Falls Brook	id=g:5951298
Falls Brook	id=g:5951299
Falls Brook	id=g:5951300
Falls Brook	id=g:5951301
Falls Brook	id=g:5951302
Falls Brook	id=g:5951303
Falls Brook	id=g:5951304
Falls Brook	id=g:5951305
Fallscamp Creek	id=g:5951306
Fallscamp Lake	id=g:5951307
Falls Creek	id=g:5951308
Falls Creek	id=g:5951309
Falls Creek	id=g:5951310
Falls Creek	id=g:5951311
Falls Creek	id=g:5951312
Falls Creek	id=g:5951313
Falls Creek	id=g:5951314
Falls Creek	id=g:5951315
Falls Creek	id=g:5951316
Falls Creek	id=g:5951317
Falls Glacier	id=g:5951318
Falls Hill	id=g:5951319
Falls Hill Lake	id=g:5951320
Falls Lake	id=g:5951321
Falls Lake	id=g:5951322
Falls Lake	id=g:5951323
Falls Lake	id=g:5951324
Fallslake Creek	id=g:5951325
Falls Lake Provincial Park	id=g:5951326
Falls Luck Brook	id=g:5951327
Falls Mountain	id=g:5951328
Falls of the Pool	id=g:5951329
Falls Point	id=g:5951330
Falls Point	id=g:5951331
Falls Pond	id=g:5951332
Falls Pool	id=g:5951333
Falls River	id=g:5951334
Falls River	id=g:5951335
Falls River	id=g:5951336
Falls River	id=g:5951337
Fall Stone Lake	id=g:5951338
Falls View	id=g:5951339
Falmouth	id=g:5951340
Falmouth	id=g:5951341
Faloma	id=g:5951342
Faloma Beach	id=g:5951343
Falrie	id=g:5951344
False Baker Head	id=g:5951345
False Bay	id=g:5951346
False Bay	id=g:5951347
False Bay	id=g:5951348
False Bay	id=g:5951349
False Bay	id=g:5951350
False Bay Brook	id=g:5951351
False Bay Head	id=g:5951352
False Bay Lakes	id=g:5951353
False Bight	id=g:5951354
False Canyon	id=g:5951355
False Canyon	id=g:5951356
False Canyon Creek	id=g:5951357
False Cape	id=g:5951358
False Cape	id=g:5951359
False Cape	id=g:5951360
False Cape	id=g:5951361
False Cape Cove	id=g:5951362
False Cape Cove	id=g:5951363
False Cay	id=g:5951364
False Channel	id=g:5951365
False Cone	id=g:5951366
False Cove	id=g:5951367
False Cove	id=g:5951368
False Cove	id=g:5951369
False Cove	id=g:5951370
False Creek	id=g:5951371
False Creek	id=g:5951372
False Detour Channel	id=g:5951373
False Dog Harbour	id=g:5951374
False Ducks Island	id=g:5951375
False Ducks Islands	id=g:5951376
False Ears	id=g:5951377
False Egg Island	id=g:5951378
False Ganley Harbour	id=g:5951379
False Girdle	id=g:5951380
False Harbour	id=g:5951381
False Harbour	id=g:5951382
False Harbour Bar	id=g:5951383
False Harbour Beach	id=g:5951384
False Haven	id=g:5951385
False Head	id=g:5951386
False Hill	id=g:5951387
False Hill Lake	id=g:5951388
False Inlet	id=g:5951389
False Island	id=g:5951390
False Islet	id=g:5951391
False Jeremy's	id=g:5951392
False Knoll	id=g:5951393
False LaHave	id=g:5951394
False Lake	id=g:5951395
False Lake	id=g:5951396
False Narrows	id=g:5951397
Falsen Island	id=g:5951398
False Passage	id=g:5951399
False Passage	id=g:5951400
False Passage	id=g:5951401
False Passage	id=g:5951402
False Passage	id=g:5951403
False Passage Peninsula	id=g:5951404
False Pass Creek	id=g:5951405
False Point	id=g:5951406
False Reef	id=g:5951407
False Strait	id=g:5951408
False Teeth Creek	id=g:5951409
Falsetto Lake	id=g:5951410
Falstaff Island	id=g:5951411
Falun	id=g:5951412
Falun Creek	id=g:5951413
Fame Point	id=g:5951414
Family Humps	id=g:5951415
Family Island	id=g:5951416
Family Island	id=g:5951417
Family Lake	id=g:5951418
Famine Back Cove	id=g:5951419
Famine Barasway	id=g:5951420
Famine Brook	id=g:5951421
Famine Mountain	id=g:5951422
Famine Mowing Pond	id=g:5951423
Famine Point	id=g:5951424
Famine Point	id=g:5951425
Famine Pond	id=g:5951426
Famine Ridge	id=g:5951427
Famm Creek	id=g:5951428
Fancamp	id=g:5951429
Fan Creek	id=g:5951430
Fan Creek	id=g:5951431
Fan Creek	id=g:5951432
Fancy Cove	id=g:5951433
Fancy Cove	id=g:5951434
Fancy Free Island	id=g:5951435
Fancy Lake	id=g:5951436
Fancy Lake	id=g:5951437
Fancy Lake Provincial Park	id=g:5951438
Fancy Meadow	id=g:5951439
Fancy Rock Island	id=g:5951440
Fancys Hill Lake	id=g:5951441
Fancys Point	id=g:5951442
Fancys Pond	id=g:5951443
Fancys Pool	id=g:5951444
Fane Island	id=g:5951445
Fane Island	id=g:5951446
Fang Creek	id=g:5951447
Fang Glacier	id=g:5951448
Fan Glacier	id=g:5951449
Fango Lake	id=g:5951450
Fang Peak	id=g:5951451
Fang Rock	id=g:5951452
Fan Island	id=g:5951453
Fanjoys Point	id=g:5951454
Fanjoys Point	id=g:5951455
Fan Lake	id=g:5951456
Fan Lake	id=g:5951457
Fannie Cove	id=g:5951458
Fannin Bay	id=g:5951459
Fannin Creek	id=g:5951460
Fanning Brook	id=g:5951461
Fanning Brook	id=g:5951462
Fanning Brook	id=g:5951463
Fanning Ground	id=g:5951464
Fanning Lake	id=g:5951465
Fanning Mountain	id=g:5951466
Fanning Rock	id=g:5951467
Fanning Shoal	id=g:5951468
Fannin Lake	id=g:5951469
Fannin Range	id=g:5951470
Fannon Lake	id=g:5951471
Fanny Bay	id=g:5951472
Fanny Bay	id=g:5951473
Fanny Bay	id=g:5951474
Fanny Bay	id=g:5951475
Fanny Creek	id=g:5951476
Fanny Island	id=g:5951477
Fanny Island	id=g:5951478
Fanny Island	id=g:5951479
Fanny Lake	id=g:5951480
Fanny Point	id=g:5951481
Fannys Beach	id=g:5951482
Fannys Cove	id=g:5951483
Fannys Cove	id=g:5951484
Fannys Pond	id=g:5951485
Fannystelle	id=g:5951486
Fanos Rock	id=g:5951487
Fan Point	id=g:5951488
Fanshawe	id=g:5951489
Fanshawe Conservation Area	id=g:5951490
Fanshawe Dam Training Area	id=g:5951491
Fanshawe Lake	id=g:5951492
Fanshawe Point	id=g:5951493
Fansher Creek	id=g:5951494
Fansher Lake	id=g:5951495
Fanson Lake	id=g:5951496
Fantail Lake	id=g:5951497
Fantail River	id=g:5951498
Fantasque Lake	id=g:5951499
Fantasy Island	id=g:5951500
Fantasyland Provincial Park	id=g:5951501
Fantasy Peak	id=g:5951502
Fantome Point	id=g:5951503
Farabout Peninsula	id=g:5951504
Faraday	id=g:5951505
Faraday	id=g:5951506
Faraday	id=g:5951507
Faraday Creek	id=g:5951508
Faraday Creek	id=g:5951509
Faraday Island	id=g:5951510
Faraday Lake	id=g:5951511
Faraday Passage	id=g:5951512
Farah Lake	id=g:5951513
Farand Lake	id=g:5951514
Faraud	id=g:5951515
Faraud Lake	id=g:5951516
Faraway Lake	id=g:5951517
Far Brook	id=g:5951518
Farbusher Point	id=g:5951519
Farbus Lake	id=g:5951520
Farbus Mountain	id=g:5951521
Far Creek	id=g:5951523
Farden Drain	id=g:5951524
Farden Lake	id=g:5951525
Fardy Brook	id=g:5951526
Fardys Cove	id=g:5951527
Farewell	id=g:5951528
Farewell Bay	id=g:5951529
Farewell Creek	id=g:5951530
Farewell Creek	id=g:5951531
Farewell Duck Islands	id=g:5951532
Farewell Gull Island	id=g:5951533
Farewell Harbour	id=g:5951534
Farewell Harbour	id=g:5951535
Farewell Harbour	id=g:5951536
Farewell Harbour Ledges	id=g:5951537
Farewell Head	id=g:5951538
Farewell Lake	id=g:5951539
Farewell Lake	id=g:5951540
Farewell Lake	id=g:5951541
Farewell Lake	id=g:5951542
Farewell Lake	id=g:5951543
Farewell Point	id=g:5951544
Fargey Creek	id=g:5951545
Fargeys Ravine	id=g:5951546
Fargo	id=g:5951547
Fargo Lake	id=g:5951548
Farhill Point	id=g:5951549
Faria Creek	id=g:5951550
Faribault	id=g:5951551
Faribault Brook	id=g:5951552
Faribault Island	id=g:5951553
Faries Island	id=g:5951554
Faries Lake	id=g:5951555
Farish Lake	id=g:5951556
Faris Island	id=g:5951557
Faris Lake	id=g:5951558
Far Island	id=g:5951559
Farlain Lake	id=g:5951560
Farlain Lake	id=g:5951561
Far Lake	id=g:5951562
Far Lake	id=g:5951563
Far Lake	id=g:5951564
Farlane	id=g:5951565
Farlane Lake	id=g:5951566
Farleigh Creek	id=g:5951567
Farleigh Lake	id=g:5951568
Farlette Lake	id=g:5951569
Farley	id=g:5951570
Farley	id=g:5951571
Farley	id=g:5951572
Farley Island	id=g:5951573
Farley Island	id=g:5951574
Farley Lake	id=g:5951575
Farley Lake	id=g:5951576
Farley Lake	id=g:5951577
Farley Point	id=g:5951578
Farleys Corners	id=g:5951579
Farleys Creek	id=g:5951580
Farlinger	id=g:5951581
Farlinger Branch	id=g:5951582
Farlinger Lake	id=g:5951583
Farlingers Point	id=g:5951584
Farm Bay	id=g:5951585
Farm Bay	id=g:5951586
Farm Bay Lake	id=g:5951587
Farmborough	id=g:5951588
Farm Brook	id=g:5951589
Farm Chute	id=g:5951590
Farm Creek	id=g:5951591
Farm Creek	id=g:5951592
Farm Creek	id=g:5951593
Farmer Cove	id=g:5951594
Farmer Head	id=g:5951595
Farmer Hill	id=g:5951596
Farmer Island	id=g:5951597
Farmer Islets	id=g:5951598
Farmer Lake	id=g:5951599
Farmer Lake	id=g:5951600
Farmer Lake	id=g:5951601
Farmer Ledge	id=g:5951602
Farmer Ledge	id=g:5951603
Farmer Point	id=g:5951604
Farmers Arm	id=g:5951605
Farmers Brook	id=g:5951606
Farmers Cove	id=g:5951607
Farmers Cove Head	id=g:5951608
Farmers Gulch	id=g:5951609
Farmers Island	id=g:5951610
Farmers Point	id=g:5951611
Farmers Point	id=g:5951612
Farmer's Rapids	id=g:5951613
Farmingdale	id=g:5951614
Farming Island	id=g:5951615
Farmington	id=g:5951616
Farmington	id=g:5951617
Farmington	id=g:5951618
Farmington	id=g:5951619
Farmington	id=g:5951620
Farm Island	id=g:5951621
Farm Lake	id=g:5951622
Farm Lake	id=g:5951623
Farm Lake	id=g:5951624
Farm Lake	id=g:5951625
Farm Lake	id=g:5951626
Farm Lake	id=g:5951627
Farm Lake	id=g:5951628
Farm Ledge	id=g:5951629
Farm Mountain	id=g:5951630
Far Mountain	id=g:5951631
Farm Pass	id=g:5951632
Farm Point	id=g:5951633
Farm Point	id=g:5951634
Farmville	id=g:5951635
Farmyard Islands	id=g:5951636
Farnam's Corner	id=g:5951637
Farncomb Creek	id=g:5951638
Farncomb Lake	id=g:5951639
Farnell Lake	id=g:5951640
Farner Lake	id=g:5951641
Farnes Lake	id=g:5951642
Farnham	id=g:5951643
Farnham	id=g:5951644
Farnham	id=g:5951645
Farnham	id=g:5951646
Farnham Brook	id=g:5951647
Farnham Brook	id=g:5951648
Farnham Centre	id=g:5951649
Farnham Creek	id=g:5951650
Farnham Creek	id=g:5951651
Farnham Creek	id=g:5951652
Farnham Glen	id=g:5951653
Farnham Ridge	id=g:5951654
Farnham Tower	id=g:5951655
Farnie Lake	id=g:5951656
Farnsworth Island	id=g:5951657
Farnworth Lake	id=g:5951658
Faro	id=g:5951659
Faro Gulch	id=g:5951660
Faro Peak	id=g:5951661
Faro Rock	id=g:5951662
Farquhar	id=g:5951663
Farquhar	id=g:5951664
Farquhar Bank	id=g:5951665
Farquhar Creek	id=g:5951666
Farquhar Creek	id=g:5951667
Farquhar Lake	id=g:5951668
Farquhar Lake	id=g:5951669
Farquhar Lake	id=g:5951670
Farquhar River	id=g:5951671
Farquhars Lake	id=g:5951672
Farquhars Mountain	id=g:5951673
Farquharson Island	id=g:5951674
Farquharson Lake	id=g:5951675
Farquhars Point	id=g:5951676
Farr	id=g:5951677
Farragut Inlet	id=g:5951678
Farrally Lake	id=g:5951679
Farrant	id=g:5951680
Farrant Island	id=g:5951681
Farrar Creek	id=g:5951682
Farr Creek	id=g:5951683
Farr Creek	id=g:5951684
Farrel Creek	id=g:5951685
Farrel Lake	id=g:5951686
Farrel Lake	id=g:5951687
Farrell Brook	id=g:5951688
Farrell Corners	id=g:5951689
Farrell Creek	id=g:5951690
Farrell Creek	id=g:5951691
Farrell Creek	id=g:5951692
Farrell Creek	id=g:5951693
Farrell Creek	id=g:5951694
Farrell Lake	id=g:5951695
Farrell Lake	id=g:5951696
Farrell Lake	id=g:5951697
Farrell Lake	id=g:5951698
Farrells Bay	id=g:5951699
Farrells Brook	id=g:5951700
Farrells Point	id=g:5951701
Farrells Point	id=g:5951702
Farrells River	id=g:5951703
Farrellton	id=g:5951704
Farrellton	id=g:5951705
Farren Lake	id=g:5951706
Farrens Island	id=g:5951707
Farrer Brook	id=g:5951708
Farrer Cove	id=g:5951709
Farrerdale	id=g:5951710
Farrer Lake	id=g:5951711
Farrer Lake	id=g:5951712
Farrier Creek	id=g:5951713
Farrier Creek	id=g:5951714
Farries Lake	id=g:5951715
Farrington	id=g:5951716
Farrington	id=g:5951717
Farrington Cove	id=g:5951718
Farrington Creek	id=g:5951719
Farrington Lake	id=g:5951720
Farrington Lake	id=g:5951721
Farr Island	id=g:5951722
Farr Lake	id=g:5951723
Farron	id=g:5951724
Farrow	id=g:5951725
Farrow Creek	id=g:5951726
Farrow Glacier	id=g:5951727
Farrow Inlet	id=g:5951728
Farrow Lake	id=g:5951729
Farr Rock	id=g:5951730
Farry Island	id=g:5951731
Farrys Cove	id=g:5951732
Farther Hope Point	id=g:5951733
Farvell Cove	id=g:5951734
Farwell Canyon	id=g:5951735
Farwell Creek	id=g:5951736
Farwell Creek	id=g:5951737
Farwell Lake	id=g:5951738
Farwell Rapids	id=g:5951739
Farwest Point	id=g:5951740
Far West Point Indian Reserve 34	id=g:5951741
Fascieux Creek	id=g:5951742
Fascination Mountain	id=g:5951743
Fash Brook	id=g:5951744
Fasken	id=g:5951745
