Rugar	id=g:6998460
Samabn	id=g:7100204
Ofonibagha	id=g:7100205
Osifo	id=g:7100206
Utuechi	id=g:7100207
Ofonibagha	id=g:7100208
Osikenike	id=g:7100209
Egbu	id=g:7100210
Ewhoekone	id=g:7100211
Ewhoedafeimoni	id=g:7100212
Ewhoeviri	id=g:7100213
Ewhoejomane	id=g:7100214
Iwhrogboko	id=g:7100215
Diori Camp	id=g:7100216
Duglas Camp	id=g:7100217
Ekregbesi	id=g:7100218
Okekaro	id=g:7100219
Ekeregbesi	id=g:7100220
Sapele	id=g:7100221
Sapele	id=g:7100222
Iwremero	id=g:7100223
Iwreurie	id=g:7100224
Otoka	id=g:7100225
Otude	id=g:7100226
Iku	id=g:7100227
Kolomi	id=g:7100228
Kuture	id=g:7100229
Ufuomanefe	id=g:7100230
Alabanisi	id=g:7100231
Oguname	id=g:7100232
Orere	id=g:7100233
Obotoke	id=g:7100234
Saniagi Abueto	id=g:7100235
Oye Camp I&II	id=g:7100236
Ogbesu Camp I	id=g:7100237
Ogbesu Camp II	id=g:7100238
Ogbokiri	id=g:7100239
Igule Erohwa	id=g:7100240
Kenan-Irri	id=g:7100241
Ikpidiama	id=g:7100242
Isielo Camp	id=g:7100243
Ewhoeghove	id=g:7100244
Osiobe Camp	id=g:7100245
Angbariama	id=g:7100246
Ekorkore	id=g:7100247
Ogbiriasa Camp	id=g:7100248
Obodangese	id=g:7100249
Ogbudasa	id=g:7100250
Opudunu Pond	id=g:7100251
Iwele	id=g:7100252
Abari	id=g:7100253
Abake Camp	id=g:7100254
Urhetse	id=g:7100255
Isoko Camp	id=g:7100256
Cameroun-Gbene	id=g:7100257
Odiowe-Gbene	id=g:7100258
Nakunue Gbene	id=g:7100259
Aduku	id=g:7100260
Ebelle Camp	id=g:7100261
Perawari	id=g:7100262
Asidani	id=g:7100263
Iwhre-Olomoro	id=g:7100264
Ohori-Uvwedor	id=g:7100265
Anwor	id=g:7100266
Uto-Arawarien	id=g:7100267
Abara Uno	id=g:7100407
Abara	id=g:7100408
Obode	id=g:7100409
Ezute	id=g:7100410
Kemerun	id=g:7100411
Obom Camp	id=g:7100412
Abuato Confluence	id=g:7100413
Abarra	id=g:7100414
Abar-Ossimilli	id=g:7100415
Osi Mili	id=g:7100416
Akili-Ozizor	id=g:7100417
Ochuche-Umuodo	id=g:7100418
Ossomari	id=g:7100419
Omoaokogbo	id=g:7100420
Azogba	id=g:7100421
Awulu	id=g:7100422
Mili Uru	id=g:7100423
Agwe	id=g:7100424
Obe Otwu	id=g:7100425
Okumemede	id=g:7100426
Asaba-Utchi	id=g:7100427
Ogbete	id=g:7100428
Umuobhi	id=g:7100429
Umueze-Inyi	id=g:7100430
Umuoga Yam	id=g:7100431
Umueche	id=g:7100432
Iselebegu-Isagu	id=g:7100433
Onuiyi Isiagu	id=g:7100434
Umueze	id=g:7100435
Ezeagba Camp	id=g:7100436
Ugboaba Camp	id=g:7100437
Ozala Camp	id=g:7100438
Akpaekwe Camp	id=g:7100439
Akunor Camp	id=g:7100440
Ozala	id=g:7100441
Obiofu	id=g:7100442
Ogwashi	id=g:7100443
Ogwashi	id=g:7100444
Inyi	id=g:7100445
Akpuwunu	id=g:7100446
Ikpaka	id=g:7100447
Umueche	id=g:7100448
Aguetiti I	id=g:7100449
Aguetiti II	id=g:7100450
Aguetiti III	id=g:7100451
Aguetiti IV	id=g:7100452
Utchi	id=g:7100453
Pata I	id=g:7100454
Pata II	id=g:7100455
Pata III	id=g:7100456
Otuta	id=g:7100457
Akiri	id=g:7100458
Ogu-Ikpele	id=g:7100459
Aseazaga	id=g:7100460
Isiukwu	id=g:7100461
Egueyin	id=g:7100462
Nputu	id=g:7100463
Ami	id=g:7100464
Akpo-Ogwu	id=g:7100465
Agwe	id=g:7100466
Obagwe II	id=g:7100467
Mgbalagwu Camp	id=g:7100468
Obi-Usuani	id=g:7100469
Ekuku	id=g:7100470
Obeze	id=g:7100471
Itsekiri Camp	id=g:7100472
Akpununu	id=g:7100473
Utah Camp	id=g:7100474
Okwor Camp	id=g:7100475
Oshede Camp	id=g:7100476
Asikpai	id=g:7100477
Umu-Agulu	id=g:7100478
Ibusa	id=g:7100479
Egwuali Camp	id=g:7100480
Enyuku Camp	id=g:7100481
Onyinyiwu	id=g:7100482
Umugbona	id=g:7100483
Onutuo Yibo	id=g:7100484
Itsekiri Camp	id=g:7100485
Akashakpu	id=g:7100486
Obodo Oyibo	id=g:7100487
Ewelem Camp	id=g:7100488
Itifuru Camp	id=g:7100489
Boni	id=g:7100490
Ekpete Oma Camp	id=g:7100491
Akposo Camp	id=g:7100492
Anieze Camp	id=g:7100493
Akasia Akpo Camp	id=g:7100494
Uchi	id=g:7100495
Anieze	id=g:7100496
Ogu-Ikpele	id=g:7100497
Akiri-Ogidi	id=g:7100498
Oworinnopia	id=g:7100499
Ogbeose	id=g:7100500
Ogu	id=g:7100501
Iyom	id=g:7100502
Akpobo	id=g:7100503
Iseato Camp	id=g:7100504
Umuedem Camp	id=g:7100505
Isoba Camp	id=g:7100506
Ufulu	id=g:7100507
Isuaja Camp	id=g:7100508
Ikegwu	id=g:7100509
Iseede Egerega	id=g:7100510
Oburuoto	id=g:7100511
Ogwugwu	id=g:7100512
Obegi	id=g:7100513
Ituogwugwu	id=g:7100514
Inemirin	id=g:7100515
Owosha	id=g:7100516
Anieze	id=g:7100517
Ise Edeugbana	id=g:7100518
Ise-Owulume	id=g:7100519
Ise Abuato	id=g:7100520
Iseogu	id=g:7100521
Ugbene	id=g:7100522
Iseonukpo	id=g:7100523
Abawagada	id=g:7100524
Abawagada	id=g:7100525
Abawagada	id=g:7100526
Emioko	id=g:7100527
Ise-Edeogbana	id=g:7100528
Ise-Owulume	id=g:7100529
Ise-Abuato	id=g:7100530
Ise-Ogwudu	id=g:7100531
Akarai-Obodo	id=g:7100532
Azu-Aboh	id=g:7100533
Ugbaja	id=g:7100547
Onu-Iku	id=g:7100548
Ogbuku	id=g:7100549
Ukwuisik Camp	id=g:7100550
Mowele	id=g:7100551
Umuigwe	id=g:7100552
Onoagbai	id=g:7100553
Ase	id=g:7100554
Umuajie	id=g:7100555
Umuedi	id=g:7100556
Egwe-Ikai	id=g:7100557
Ise Uti	id=g:7100558
Umueje	id=g:7100559
Oseogwugwu	id=g:7100560
Ose-Mmahu	id=g:7100561
Oseokishikpa	id=g:7100562
Abacheke	id=g:7100563
Ose-Acheke	id=g:7100564
Aseimonte	id=g:7100565
Mitin Camp	id=g:7100566
Afia-Meeting	id=g:7100587
Umuorieke	id=g:7100588
Ugbaja	id=g:7100589
Bomadi Camp	id=g:7100590
Obodo-Ugboma	id=g:7100591
Obodo-Ugbogu	id=g:7100592
Ise-Elili	id=g:7100593
Onosi Creek	id=g:7100594
Uwheru	id=g:7100595
Avwo	id=g:7100596
Miregbene	id=g:7100597
Johngbene	id=g:7100598
Orusgbene	id=g:7100599
Akpedegbene	id=g:7100600
Layer-Gbene	id=g:7100601
Miyegbene	id=g:7100602
Okotugbene	id=g:7100603
Bouygbene	id=g:7100604
Mukoro Gbene	id=g:7100605
Okokogbene	id=g:7100606
Jaweregbene	id=g:7100667
Ebiemupegbene	id=g:7100668
Oluka	id=g:7100669
Koloiliare II	id=g:7100670
Kimgbene	id=g:7100671
Koloware	id=g:7100672
Aruke	id=g:7100673
Torunbubo Camp III	id=g:7100674
Igbegbene	id=g:7100675
Oyi	id=g:7100676
Anisa III	id=g:7100677
Anisa II	id=g:7100678
Anisa I	id=g:7100679
Oybourbo	id=g:7100680
Okubutake	id=g:7100681
David	id=g:7100682
Obare	id=g:7100683
Sekingbene	id=g:7100684
Urhobo-Camp	id=g:7100685
Geri Gbene	id=g:7100686
Kuonubogbene	id=g:7100706
Omoairogbene	id=g:7100707
Obare	id=g:7100708
Oyegbene	id=g:7100709
Akekegbene	id=g:7100710
Geri Gbene	id=g:7100711
Urhobo-Camp	id=g:7100712
Ofogbogbene	id=g:7100713
Asabase	id=g:7100714
Onyagbene	id=g:7100715
Kayan-Iwakade	id=g:7100716
Odoni	id=g:7100717
Ogbetogbene	id=g:7100718
Biriyegbene	id=g:7100719
Tobolayefagbene	id=g:7100720
Grey-Gbene	id=g:7100721
Utoarharwarie	id=g:7100722
Asa	id=g:7100723
Boluapelebri	id=g:7100724
Bolu Angiama	id=g:7100725
Erininlagbene	id=g:7100786
Agoruze Gbene	id=g:7100787
Agbayagbene	id=g:7100788
Biboghagbene	id=g:7100790
Akpogbene	id=g:7100791
Bukedeba	id=g:7100792
Eteifia	id=g:7100795
Obosigbene	id=g:7100797
Okorie	id=g:7100798
Ogugbori	id=g:7100800
Eobiri	id=g:7100801
Obagbagha	id=g:7100803
Onugbene	id=g:7100805
Akpagbene	id=g:7100808
Gbongbene	id=g:7100809
Seikir Gbene	id=g:7100811
Mukoro Camp	id=g:7100814
Torunbubo Camp I	id=g:7100816
Torunbubo Camp II	id=g:7100818
Aven	id=g:7100819
Ogboloma Gbene	id=g:7100820
Aboso Gbene	id=g:7100822
Gold Camp	id=g:7100823
Sumasegbene	id=g:7100824
Okpo	id=g:7100825
Macaulay	id=g:7100886
Sagbama I	id=g:7100887
Sagbama II	id=g:7100888
Sagbama III	id=g:7100889
Odi	id=g:7100892
Graygbene	id=g:7100896
Grey-Gbene	id=g:7100898
Oduorugu	id=g:7100903
Oduophori In-Land	id=g:7100940
Uduophori Water-Side	id=g:7100941
Uduophorm	id=g:7100951
Ekenebiri	id=g:7100952
Gholo	id=g:7100953
Ebedebri	id=g:7100959
Okorogbene	id=g:7100961
Doigbene	id=g:7100962
Biripensagbene	id=g:7100963
Ogokurugbene	id=g:7100964
Toru-Angiama	id=g:7100965
James Camp	id=g:7100968
Owumbiri	id=g:7100973
Owumbiri	id=g:7100977
Amukunu	id=g:7100996
Richardgbene	id=g:7100999
Apelebri	id=g:7101003
God-Deygbene	id=g:7101005
Benumohgbene	id=g:7101008
Agolomo	id=g:7101010
Angiama	id=g:7101011
Ogolowa	id=g:7101012
Ndiama	id=g:7101013
Aduezi	id=g:7101014
Precogbene	id=g:7101016
Obuare	id=g:7101019
Ndiemazi	id=g:7101021
Sampor	id=g:7101034
Ayamabele	id=g:7101039
Kalaba	id=g:7101042
Ikarama	id=g:7101045
Freetown	id=g:7101047
Betaland	id=g:7101050
Odali	id=g:7101051
Isua	id=g:7101052
Isusu	id=g:7101054
Adorbu	id=g:7101063
Agbemagbene	id=g:7101064
Moses-Gbene	id=g:7101065
Jerimaya-Gbene	id=g:7101066
Ogheneovo-Gbene	id=g:7101067
Dozen Gbene	id=g:7101068
Bire-Gbene	id=g:7101069
Ogbodugbene	id=g:7101070
Brefagbene	id=g:7101071
Toru-Orua	id=g:7101072
New Yeargbene	id=g:7101073
Zumangbene	id=g:7101074
Falafagbene	id=g:7101075
Arua Camp II	id=g:7101076
Perebumo Island	id=g:7101077
Tungbo	id=g:7101078
Umuodumu	id=g:7101079
Tumgbo Camp I	id=g:7101080
Tumgbo Camp II	id=g:7101081
Tumgbo III	id=g:7101082
Tumgbo IV	id=g:7101083
Tumgbo V	id=g:7101084
Akakotokoto Pond	id=g:7101151
Agbobiri	id=g:7101152
Zamara Eple	id=g:7101153
Zamara-Yambiri	id=g:7101154
Akaramini	id=g:7101155
Akara	id=g:7101156
Adobu	id=g:7101157
Fuopogbene	id=g:7101158
Angalabri	id=g:7101159
Ngalabiri Creek	id=g:7101160
Atire-Gbene	id=g:7101161
Borutu-Gbene	id=g:7101162
Gboro-Gbene	id=g:7101163
Ogbulobene-Gbene	id=g:7101164
Fati-Camp	id=g:7101165
Ikasougbene	id=g:7101166
Agbaramu Camp	id=g:7101167
Arua Camp III	id=g:7101168
Arua Camps	id=g:7101169
Ofouigbene	id=g:7101170
London Gbene	id=g:7101191
Francis Gbene	id=g:7101192
Funtorugbene	id=g:7101193
Evira Pond	id=g:7101194
Gbaranbiri	id=g:7101195
Headmanbiri	id=g:7101196
Opokuma	id=g:7101197
Ofonibiri	id=g:7101198
Amabebegbene	id=g:7101199
Okotiama	id=g:7101200
Ayama	id=g:7101201
Akinima	id=g:7101202
Akinima	id=g:7101203
Odiderengwaji	id=g:7101204
Ayokorama	id=g:7101205
Agire Akoko-Gbene	id=g:7101206
Obulu-Gbene	id=g:7101207
Atane-Gbene	id=g:7101208
Bulworu-Gbene	id=g:7101209
London Camp	id=g:7101210
Ogbeni Camp	id=g:7101228
Johnson Camp	id=g:7101229
Joseph Gbene	id=g:7101230
Bage Camp	id=g:7101231
Agorogbene	id=g:7101232
Agorogbene	id=g:7101233
Dagana-Gbene	id=g:7101234
Okoloba Sabagria	id=g:7101235
Opobo	id=g:7101236
Obina	id=g:7101237
Okolobiri	id=g:7101238
Okolobiri	id=g:7101239
Ogboloma	id=g:7101240
Nidugo	id=g:7101241
Agbia	id=g:7101242
Igbogene	id=g:7101243
Agbo	id=g:7101244
Odiopiti	id=g:7101245
Odieke	id=g:7101246
Amatolo Camp IV	id=g:7101247
Okumbiri Camp I	id=g:7101248
Okumbiri Camp II	id=g:7101249
Obuluru Camp	id=g:7101250
Amatolo Camp I	id=g:7101251
Amatolo Camp II	id=g:7101252
Amatolo Camp III	id=g:7101253
Gberude Camp	id=g:7101254
Oguobiri Camp	id=g:7101255
Daganagbene	id=g:7101256
Isoko Fishing Camp	id=g:7101257
Cripagbene I	id=g:7101258
Cripagbene II	id=g:7101259
Pipa Pond	id=g:7101260
Cripa Creek	id=g:7101261
Egbedi-Creek	id=g:7101262
Oromatoro Creek	id=g:7101263
Yenegwe	id=g:7101264
Akiogbologbo	id=g:7101265
Onidor Creek	id=g:7101266
Arohwa Creek	id=g:7101267
Sunmuntorubo Creek	id=g:7101268
Orobia Creek	id=g:7101269
River Urhie-Ughuru	id=g:7101270
Afia-Nkwo	id=g:7101288
Okpo-Krika	id=g:7101289
Ogbaja	id=g:7101290
Ogbogen	id=g:7101291
Onujuku	id=g:7101292
Okwobo	id=g:7101293
Abaezi	id=g:7101294
Aga	id=g:7101295
Umudike	id=g:7101296
Etekuru	id=g:7101297
Ekeugba	id=g:7101298
Mgbara	id=g:7101299
Mgbara Plantation	id=g:7101300
Obokofia Plantation	id=g:7101301
Umukirie	id=g:7101302
Uborji	id=g:7101303
Obuogwu	id=g:7101304
Amapun	id=g:7101305
Umu-Aguwa	id=g:7101306
Ogbosisi	id=g:7101307
Umuoguma	id=g:7101308
Bomadi	id=g:7101309
Utu	id=g:7101310
Ubomukwu	id=g:7101311
Odoni	id=g:7101312
Onuta	id=g:7101313
Okwuobara	id=g:7101314
Ukwugba Plantation	id=g:7101315
Etekuru Plantation	id=g:7101316
Ohaji Farm Settlement	id=g:7101317
Obosima	id=g:7101318
Umejeren	id=g:7101319
Obogwe	id=g:7101320
Umuderu	id=g:7101321
Oboku-Avu	id=g:7101322
Umuoku	id=g:7101323
Umuojala	id=g:7101324
Umuyeche	id=g:7101325
Umuecheta	id=g:7101326
Osuji Beach	id=g:7101327
Utuochi	id=g:7101328
Adia Wati-Ofu	id=g:7101329
Idia	id=g:7101330
Kpokpopi	id=g:7101331
Ekpeazizi	id=g:7101332
Ekpeaga	id=g:7101333
Umudike Plantation	id=g:7101334
Ohoba	id=g:7101335
Umugolog	id=g:7101336
Obesema	id=g:7101337
Oforola	id=g:7101338
Umuaje	id=g:7101339
Ezeogwu	id=g:7101340
Ihaigba	id=g:7101341
Opala	id=g:7101342
Okolochi	id=g:7101343
Obrikom	id=g:7101344
Obie	id=g:7101345
Oboh	id=g:7101346
Santa Maria Mait School	id=g:7101347
Ekpemgbede	id=g:7101348
Epeniware	id=g:7101349
Onita-Ederi	id=g:7101350
Ebogoro	id=g:7101351
Okpurukpuala	id=g:7101352
Okansu	id=g:7101353
Uju	id=g:7101354
Abakuru	id=g:7101355
Ohaji High School	id=g:7101356
Ilile	id=g:7101357
Okposi	id=g:7101358
Osiakpu	id=g:7101359
Egbada	id=g:7101360
Elieta	id=g:7101361
Umuosu	id=g:7101362
Emeabiam	id=g:7101363
Olokwu	id=g:7101364
Alegu	id=g:7101494
Ohali Usosimi	id=g:7101495
Ohalielu	id=g:7101496
Obigwe	id=g:7101497
Elehia	id=g:7101498
Ihie Farm Settlement	id=g:7101499
Ihie	id=g:7101500
Umuagwu	id=g:7101501
Nkorohia	id=g:7101502
Ikiri	id=g:7101503
Obigbo	id=g:7101504
Obagi	id=g:7101505
Ede	id=g:7101506
Obite	id=g:7101507
Egita	id=g:7101508
Akafta	id=g:7101509
Ngbede Pond	id=g:7101510
Nkorohia	id=g:7101511
Oburugo	id=g:7101512
Ngbisi	id=g:7101513
Umukunne	id=g:7101514
Etioha	id=g:7101515
Biseni	id=g:7101516
Iduobosuku	id=g:7101517
Obrama	id=g:7101518
Akabuka	id=g:7101519
Ibewa	id=g:7101520
Obukegi	id=g:7101521
Itu	id=g:7101522
Olokuma	id=g:7101523
Owube	id=g:7101524
Uwaji	id=g:7101525
Odieke	id=g:7101526
Odiemudi	id=g:7101527
Apane	id=g:7101528
Edegbere	id=g:7101529
Oboh	id=g:7101530
Odereke	id=g:7101531
Uwuchi	id=g:7101532
Ubio	id=g:7101533
Abarikpo	id=g:7101534
Ihubogo	id=g:7101535
Umurie	id=g:7101536
Oligbo	id=g:7101537
Ukpremini	id=g:7101538
Akpabo I	id=g:7101539
Ochebele	id=g:7101540
Ebiriba	id=g:7101541
Ebraso	id=g:7101542
Olubie	id=g:7101543
Awurugboko	id=g:7101544
Odimeneyi	id=g:7101545
Oklisama	id=g:7101546
Akpabo II	id=g:7101547
Ozuzu	id=g:7101548
Akara	id=g:7101549
Ogoda	id=g:7101550
Obiokwu	id=g:7101551
Ala-Ahoada	id=g:7101552
Emezi I	id=g:7101553
Emezi II	id=g:7101594
Ukperede	id=g:7101595
Okobe	id=g:7101596
Ochika	id=g:7101597
Nembe	id=g:7101598
Uputabo	id=g:7101599
Olekata	id=g:7101600
Ihubulu	id=g:7101601
Iheke	id=g:7101602
Ekpena	id=g:7101603
Oriaje	id=g:7101604
Idu	id=g:7101605
Ogbede	id=g:7101606
Oyakama	id=g:7101607
Olokob I	id=g:7101608
Olokob II	id=g:7101609
Ekata	id=g:7101610
Okpogulodu	id=g:7101611
Oduaha	id=g:7101612
Ihaba	id=g:7101613
Ahoada County Hospital	id=g:7101614
Ipo	id=g:7101615
Omo Dema	id=g:7101616
Obode	id=g:7101617
Obulubulu	id=g:7101618
Owinuro Creek	id=g:7101619
Ochiba	id=g:7101620
Ihowo	id=g:7101621
Idoke	id=g:7101622
Agwa	id=g:7101623
Omoku River	id=g:7101625
Onita-Ugomu	id=g:7101626
Usonigbe Forest Reserve	id=g:7101627
Abuja Nigeria	id=g:7290016
Kopes	id=g:7303891
Ibhiedu	id=g:7318684
Hwohwokpa Camp	id=g:7318685
Sogbojaya Camp	id=g:7318686
Asaboro Rubber Plantation	id=g:7318687
Mbiri Farm Settlement	id=g:7318688
Uvbe	id=g:7318689
Ovbiebo Camp	id=g:7318690
River Ohe	id=g:7318691
River Ebah	id=g:7318692
Ifeku Island	id=g:7318693
Odekpe	id=g:7318694
Ugbolu Camp	id=g:7318697
Nbier	id=g:7318736
Okpaga Farm Settlement	id=g:7318737
Malum Karamti	id=g:7501595
Doro Gowon	id=g:7501596
Allah Karrim	id=g:7501597
Daba Magaji	id=g:7501598
Shiwari	id=g:7501599
Egbisi	id=g:7504979
Ebute-Ujogba	id=g:7504980
Eilo-Edo	id=g:7504981
Obumese Camp	id=g:7504982
Uatenide	id=g:7504983
Obodeko	id=g:7504984
Okuta	id=g:7504985
Ogoh	id=g:7504986
Idumowu	id=g:7504987
Id-Oboh	id=g:7504988
Idmuguokha	id=g:7504989
Aniofu	id=g:7504990
Igeduma	id=g:7504991
Ikekogbe	id=g:7504992
Wiri-Ale	id=g:7504993
Oghanda Water-Side	id=g:7504994
Anighore Camp	id=g:7504995
Nogororo	id=g:7504996
Isievbie	id=g:7504997
Iguoke	id=g:7504998
Iyanomo	id=g:7504999
Iguesogban	id=g:7505000
Iguehenze	id=g:7505001
Consin Camp	id=g:7505002
Edhou	id=g:7505003
Aliliha	id=g:7505004
Owuwu	id=g:7505005
Ogbeofu	id=g:7505006
Alisimie II	id=g:7505007
Akisimie I	id=g:7505008
Idumuodi	id=g:7505009
Iguiya	id=g:7505010
Iduleha	id=g:7505011
Suberu Debowa Camp	id=g:7505012
Obajie-Oheze	id=g:7505013
Amasowomwan	id=g:7505014
Umukoro	id=g:7505015
Ugbedun	id=g:7505016
Uson	id=g:7505017
Evbomede II	id=g:7505018
Owere-Uteokpu	id=g:7505030
Ogbe-Odogwu	id=g:7505031
Ikpolonfe	id=g:7505032
Ogbe-Odogwu	id=g:7505033
Obi-Enugu	id=g:7505034
Obi-Udo	id=g:7505035
Azamu	id=g:7505036
Obi-Okonye	id=g:7505037
Obi-Okonkwo	id=g:7505038
Ogun Camp	id=g:7505039
Azama	id=g:7505040
Obi-Agbor	id=g:7505041
Umusedel	id=g:7505042
Obi-Nte	id=g:7505043
Mokonokpor	id=g:7505044
Umusa-Dege	id=g:7505045
Emefune	id=g:7505046
Aniwalo	id=g:7505049
Akpaka Forest Reserve	id=g:7505050
Dumez Construction Camp	id=g:7505051
River Utuaja	id=g:7505144
River Umomi	id=g:7505145
River Epecho	id=g:7505146
Quebrada Zurzular	id=g:3615605
Río Zopilote	id=g:3615606
Punta Zopilote	id=g:3615607
Río Zinica	id=g:3615608
Departamento de (historical) Zelaya	id=g:3615609
Río Zayulapa	id=g:3615610
Río Zarao	id=g:3615611
Cerro Zaraguasca	id=g:3615612
Caño Zaragoza	id=g:3615613
Isla Zapotillo	id=g:3615614
Zapotillo	id=g:3615615
Cerro Zapotillal	id=g:3615616
Isla Zapote	id=g:3615617
Río Zapotal	id=g:3615618
Zapotal	id=g:3615619
Isla Zapatera	id=g:3615620
Caño Zapata	id=g:3615621
Zancudal	id=g:3615622
Isla Zanatillo	id=g:3615623
Isla Zanate	id=g:3615624
Zambrano	id=g:3615625
Cerro Zacatera	id=g:3615626
Zacatera	id=g:3615627
Quebrada Yuscarán	id=g:3615628
Río Yulutingni	id=g:3615629
Yulu Tingni	id=g:3615630
Yulu Tingni	id=g:3615631
Río Yulukira	id=g:3615632
Laguna Yulu	id=g:3615633
Yulú	id=g:3615634
Río Yulnata	id=g:3615635
Yulnata	id=g:3615636
Caño Yulatingni	id=g:3615637
Quebrada Yukumalí	id=g:3615638
Yucapuca	id=g:3615639
Yucapuca	id=g:3615640
Yucapuca	id=g:3615641
Yslinwás Tingni	id=g:3615642
Caño Yolina	id=g:3615643
Serranías de Yolaina	id=g:3615644
Colonia Agrícola Yolaina	id=g:3615645
Laguna Yeri	id=g:3615646
Cerro Yeluca	id=g:3615647
Cayo Yellow Tail	id=g:3615648
Yayule	id=g:3615649
Río Yaulí	id=g:3615650
Yaule Abajo	id=g:3615651
Quebrada Yaulada	id=g:3615652
Yasica Sur	id=g:3615653
Yasica Norte	id=g:3615654
Río Yasica	id=g:3615655
Yaroki	id=g:3615656
Río Yarí	id=g:3615657
Río Yarao	id=g:3615658
Comarca Yarao	id=g:3615659
Comarca Yaoya Arriba	id=g:3615660
Comarca Yaoya Abajo	id=g:3615661
Río Yaoya	id=g:3615662
Río Yaosca	id=g:3615663
Comarca Yaosca	id=g:3615664
Yankee Bila	id=g:3615665
Yami Bila	id=g:3615666
Río Yalí	id=g:3615667
Municipio de Yalagüina	id=g:3615668
Yalagüina	id=g:3615669
Río Yakalwás	id=g:3615670
Caño Yakalwás	id=g:3615671
Caño Yakalwás	id=g:3615672
Yakalpanani	id=g:3615673
Salto Yahu	id=g:3615674
Yagualica	id=g:3615675
Yablis	id=g:3615676
Yabaltara	id=g:3615677
Laguna de Wounta	id=g:3615678
Wounta	id=g:3615679
Caño Wiwinak	id=g:3615680
Wiwinak	id=g:3615681
Municipio de Wiwilí	id=g:3615682
Wiwilí	id=g:3615683
Río Wiwás Sirpi	id=g:3615684
Witties Reef	id=g:3615685
The Witties	id=g:3615686
Cerro Wistitín	id=g:3615687
Wirapahani	id=g:3615688
Cerro Wingku Pruka	id=g:3615689
Caño Wingku Pruka	id=g:3615690
Río Wina	id=g:3615691
Wina	id=g:3615692
Caño Wilwil Tingni	id=g:3615693
Sitio Willing Cay	id=g:3615694
Caño Willing Cay	id=g:3615695
Barra Willing Cay	id=g:3615696
Williams Cay	id=g:3615697
Wiliwa	id=g:3615698
Cerro Wiliquito	id=g:3615699
Río Wilike	id=g:3615700
Río Wilike	id=g:3615701
White Reef	id=g:3615702
Río Waylawás	id=g:3615703
Cerro Waylawás	id=g:3615704
Cerro Waylawás	id=g:3615705
Waylasko Tingni	id=g:3615706
Waylaska	id=g:3615707
Caño Wayawás	id=g:3615708
Wayawás	id=g:3615709
Wayawás	id=g:3615710
Río Way	id=g:3615711
Río Wawule	id=g:3615712
Wawule	id=g:3615713
Río Wawasang	id=g:3615714
Cerro Wawasang	id=g:3615715
Wawasang	id=g:3615716
Río Wawa	id=g:3615717
Waula Point	id=g:3615718
Cayo Water	id=g:3615719
Waswalí Abajo	id=g:3615720
Wasurta Tingni	id=g:3615721
Cerro Waspuw	id=g:3615722
Waspuput Tingni	id=g:3615723
Caño Waspukito	id=g:3615724
Río Waspuk	id=g:3615725
Río Waspuk	id=g:3615726
Waspuk	id=g:3615727
Caño Waspí	id=g:3615728
Municipio de Waspam	id=g:3615729
Waspam	id=g:3615730
Waspado Tingni	id=g:3615731
Río Waspado	id=g:3615732
Cerro Waspado	id=g:3615733
Cerro Waspado	id=g:3615734
Caño Waspado	id=g:3615735
Waspado	id=g:3615736
Cerro Waspadito	id=g:3615737
Lomas Wasmuk	id=g:3615738
Río Wasma	id=g:3615739
Río Wasliwás	id=g:3615740
Wasliwás	id=g:3615741
Wasla Tara	id=g:3615742
Wasla Sirpe Tingni	id=g:3615743
Río Waslala	id=g:3615744
Waslala	id=g:3615745
Wasla	id=g:3615746
Washington	id=g:3615747
Wasbuzo Tingni	id=g:3615748
Wasbinusny Tingni	id=g:3615749
Comarca Wasayama	id=g:3615750
Río Wasakita	id=g:3615751
Río Wasaka	id=g:3615752
Cerro Wasaka	id=g:3615753
Río Warwak	id=g:3615754
Warnata	id=g:3615755
Caño Wariwatla	id=g:3615756
Wari Tingni	id=g:3615757
Lomas Warique	id=g:3615758
Wari Creek Hill	id=g:3615759
Cerro Wapí	id=g:3615760
Río Wankluma	id=g:3615761
Wankluma	id=g:3615762
Lagunas de Wankarlaya	id=g:3615763
Laguna Wankarlaya	id=g:3615764
Caño Wankarlaya	id=g:3615765
Río Wanito	id=g:3615766
Wani Tingni	id=g:3615767
Río Waní	id=g:3615768
Waní	id=g:3615769
Río Wanblán	id=g:3615770
Wanblán	id=g:3615771
Río Wanawás	id=g:3615772
Comarca de Wanawás	id=g:3615773
Río Wana Wana	id=g:3615774
Wanar Kaban Bay	id=g:3615775
Caño de Wamblansito	id=g:3615776
Río Wamblán	id=g:3615777
Río Walwaska	id=g:3615778
Río Walpatasta	id=g:3615779
Río Walpasixa	id=g:3615780
Walpasiksa	id=g:3615781
Walpasiksa	id=g:3615782
Laguna de Walpa	id=g:3615783
Walpa	id=g:3615784
Río Waliwás	id=g:3615785
Río Walí	id=g:3615786
Salto Waldaukitan	id=g:3615787
Caño Wala Tingni	id=g:3615788
Río Walanita	id=g:3615789
Río Walana	id=g:3615790
Comarca Walana	id=g:3615791
Walakitan	id=g:3615792
Río Wakna	id=g:3615793
Río Wakiwás	id=g:3615794
Cerro Wakambay	id=g:3615795
Wakalwás Tingni	id=g:3615796
Wakaban	id=g:3615797
Waingka Laya	id=g:3615798
Waham Reef	id=g:3615799
Waham Cay	id=g:3615800
Río Wabul	id=g:3615801
