Anjiabitira Rivière	id=g:1073626
Ambohimanjaka	id=g:1080252
Ambohimanja	id=g:1080253
Ambohimaniry	id=g:1080254
Ambohimanidina	id=g:1080255
Ambohimania	id=g:1080256
Ambohimangazafy	id=g:1080257
Ambohimangakely	id=g:1080258
Ambohimangakely	id=g:1080259
Ambohimangakely	id=g:1080260
Ambohimangakely	id=g:1080261
Ambohimangaindambo	id=g:1080262
Ambohimangabe	id=g:1080263
Ambohimangabe	id=g:1080264
Ambohimanga Atsimo	id=g:1080265
Ambohimanga	id=g:1080266
Ambohimanga	id=g:1080267
Ambohimanga	id=g:1080268
Ambohimanga	id=g:1080269
Ambohimanga	id=g:1080270
Ambohimanga	id=g:1080271
Ambohimanga	id=g:1080272
Ambohimanga	id=g:1080273
Ambohimanga	id=g:1080274
Ambohimanga	id=g:1080275
Ambohimanga	id=g:1080276
Ambohimanga	id=g:1080277
Ambohimanga	id=g:1080278
Ambohimanga	id=g:1080279
Ambohimanga	id=g:1080280
Ambohimanga	id=g:1080281
Ambohimaneva	id=g:1080282
Ambohimandry West	id=g:1080283
Ambohimandry South	id=g:1080284
Ambohimandry	id=g:1080285
Ambohimandroso	id=g:1080286
Ambohimandroso	id=g:1080287
Ambohimandroso	id=g:1080288
Ambohimandroso	id=g:1080289
Ambohimandroso	id=g:1080290
Ambohimandroso	id=g:1080291
Ambohimandroso	id=g:1080292
Ambohimandroso	id=g:1080293
Ambohimandroso	id=g:1080294
Ambohimandroso	id=g:1080295
Ambohimandroso	id=g:1080296
Ambohimandroso	id=g:1080297
Ambohimandroso	id=g:1080298
Ambohimandroso	id=g:1080299
Ambohimandroso	id=g:1080300
Ambohimandroso	id=g:1080301
Ambohimandroso	id=g:1080302
Ambohimandroso	id=g:1080303
Ambohimandroso	id=g:1080304
Ambohimandroso	id=g:1080305
Ambohimandroso	id=g:1080306
Ambohimandrosa	id=g:1080307
Ambohimandrorona	id=g:1080308
Ambohimandrorona	id=g:1080309
Ambohimandrirana	id=g:1080310
Ambohimandresy	id=g:1080311
Ambohimandray	id=g:1080312
Ambohimandiny	id=g:1080313
Ambohimanatrika	id=g:1080314
Ambohimanatrika	id=g:1080315
Ambohimanatrika	id=g:1080316
Ambohimanatrika	id=g:1080317
Ambohimanatrika	id=g:1080318
Ambohimanatrika	id=g:1080319
Ambohimanatrika	id=g:1080320
Ambohimanatrika	id=g:1080321
Ambohimanatrika	id=g:1080322
Ambohimanatrika	id=g:1080323
Ambohimanatrika	id=g:1080324
Ambohimanatrika	id=g:1080325
Ambohimanatrika	id=g:1080326
Ambohimanatahotra	id=g:1080327
Ambohimanarivo	id=g:1080328
Ambohimanarivo	id=g:1080329
Ambohimanarivo	id=g:1080330
Ambohimanarivo	id=g:1080331
Ambohimanarivo	id=g:1080332
Ambohimanarivo	id=g:1080333
Ambohimanarivo	id=g:1080334
Ambohimanarivo	id=g:1080335
Ambohimanarivo	id=g:1080336
Ambohimanarivo	id=g:1080337
Ambohimanarivo	id=g:1080338
Ambohimanarivo	id=g:1080339
Ambohimanarivo	id=g:1080340
Ambohimanarivo	id=g:1080341
Ambohimanarivo	id=g:1080342
Ambohimanarivo	id=g:1080343
Ambohimanarivo	id=g:1080344
Ambohimanarivo	id=g:1080345
Ambohimanarivo	id=g:1080346
Ambohimanarintsoa	id=g:1080347
Ambohimanarina	id=g:1080348
Ambohimanarina	id=g:1080349
Ambohimanarina	id=g:1080350
Ambohimanarina	id=g:1080351
Ambohimanantsoa	id=g:1080352
Ambohimanandray	id=g:1080353
Ambohimananara	id=g:1080354
Ambohimanana	id=g:1080355
Ambohimanana	id=g:1080356
Ambohimanana	id=g:1080357
Ambohimanana	id=g:1080358
Ambohimanana	id=g:1080359
Ambohimanana	id=g:1080360
Ambohimanana	id=g:1080361
Ambohimanana	id=g:1080362
Ambohimanana	id=g:1080363
Ambohimanana	id=g:1080364
Ambohimanamora	id=g:1080365
Ambohimanambola	id=g:1080366
Ambohimanambola	id=g:1080367
Ambohimanambola	id=g:1080368
Ambohimanakana	id=g:1080369
Ambohimanakana	id=g:1080370
Ambohimanakana	id=g:1080371
Ambohimanakana	id=g:1080372
Ambohimanakana	id=g:1080373
Ambohimanakana	id=g:1080374
Ambohimanakana	id=g:1080375
Ambohimanakana	id=g:1080376
Ambohimamory	id=g:1080377
Ambohimamory	id=g:1080378
Ambohimamory	id=g:1080379
Ambohimamory	id=g:1080380
Ambohimalio	id=g:1080381
Ambohimalemy	id=g:1080382
Ambohimalemy	id=g:1080383
Ambohimalemy	id=g:1080384
Ambohimalemy	id=g:1080385
Ambohimalaza	id=g:1080386
Ambohimalaza	id=g:1080387
Ambohimalaza	id=g:1080388
Ambohimalaza	id=g:1080389
Ambohimalaza	id=g:1080390
Ambohimalaza	id=g:1080391
Ambohimalaza	id=g:1080392
Ambohimalaza	id=g:1080393
Ambohimalaza	id=g:1080394
Ambohimalaza	id=g:1080395
Ambohimalaza	id=g:1080396
Ambohimalaza	id=g:1080397
Ambohimalaza	id=g:1080398
Ambohimalaza	id=g:1080399
Ambohimalandy	id=g:1080400
Ambohimakabe	id=g:1080401
Ambohimahosoa	id=g:1080402
Ambohimahitsy	id=g:1080403
Ambohimahiratra	id=g:1080404
Ambohimahiratra	id=g:1080405
Ambohimahazo	id=g:1080406
Ambohimahazo	id=g:1080407
Ambohimahazo	id=g:1080408
Ambohimahavony	id=g:1080409
Ambohimahavelona	id=g:1080410
Ambohimahavelona	id=g:1080411
Ambohimahavelona	id=g:1080412
Ambohimahavelona	id=g:1080413
Ambohimahavelona	id=g:1080414
Ambohimahavelona	id=g:1080415
Ambohimahavelona	id=g:1080416
Ambohimahavelona	id=g:1080417
Ambohimahavelona	id=g:1080418
Ambohimahavelona	id=g:1080419
Ambohimahavelo	id=g:1080420
Ambohimahavela	id=g:1080421
Ambohimahavatona	id=g:1080422
Ambohimahavanana	id=g:1080423
Ambohimahatsinjo	id=g:1080424
Ambohimahatsinjo	id=g:1080425
Ambohimahatsinjo	id=g:1080426
Ambohimahatsinjo	id=g:1080427
Ambohimahatsinjo	id=g:1080428
Ambohimahatsara	id=g:1080429
Ambohimahatsara	id=g:1080430
Ambohimahatsara	id=g:1080431
Ambohimahasoa	id=g:1080432
Ambohimahasoa	id=g:1080433
Ambohimahasoa	id=g:1080434
Ambohimahasoa	id=g:1080435
Ambohimahasoa	id=g:1080436
Ambohimahasoa	id=g:1080437
Ambohimahasoa	id=g:1080438
Ambohimahasoa	id=g:1080439
Ambohimahasoa	id=g:1080440
Ambohimahasoa	id=g:1080441
Ambohimahasoa	id=g:1080442
Ambohimahandry	id=g:1080443
Ambohimahamasina	id=g:1080444
Ambohimadinika	id=g:1080445
Ambohimadera	id=g:1080446
Ambohilomahitsy	id=g:1080447
Ambohikely	id=g:1080448
Ambohikely	id=g:1080449
Ambohikely	id=g:1080450
Ambohikarabo	id=g:1080451
Ambohikarabo	id=g:1080452
Ambohikarabo	id=g:1080453
Ambohikambana Avaratra	id=g:1080454
Ambohikambana	id=g:1080455
Ambohikambana	id=g:1080456
Ambohikambana	id=g:1080457
Ambohikambana	id=g:1080458
Ambohijorery	id=g:1080459
Ambohijoky	id=g:1080460
Ambohijina	id=g:1080461
Ambohijina	id=g:1080462
Ambohijia	id=g:1080463
Ambohijazavavy	id=g:1080464
Ambohijaza	id=g:1080465
Ambohijavona	id=g:1080466
Ambohijavavy	id=g:1080467
Ambohijatovo	id=g:1080468
Ambohijatovo	id=g:1080469
Ambohijatovo	id=g:1080470
Ambohijatovo	id=g:1080471
Ambohijatovo	id=g:1080472
Ambohijato	id=g:1080473
Ambohijanamasoandro	id=g:1080474
Ambohijanakomby	id=g:1080475
Ambohijanakomby	id=g:1080476
Ambohijanaka	id=g:1080477
Ambohijanaka	id=g:1080478
Ambohijanaka	id=g:1080479
Ambohijanaka	id=g:1080480
Alan Ambohijanahary	id=g:1080481
Ambohijanahary	id=g:1080482
Ambohijanahary	id=g:1080483
Ambohijanahary	id=g:1080484
Ambohijaly	id=g:1080485
Ambohijalovo	id=g:1080486
Ambohijafy	id=g:1080487
Ambohijafy	id=g:1080488
Ambohijafy	id=g:1080489
Ambohijafy	id=g:1080490
Ambohijafy	id=g:1080491
Ambohijafimatra	id=g:1080492
Ambohigogo	id=g:1080493
Ambohifamontsy	id=g:1080494
Ambohifaho	id=g:1080495
Ambohidronono Rivière	id=g:1080496
Ambohidronono	id=g:1080497
Ambohidronono	id=g:1080498
Ambohidronono	id=g:1080499
Ambohidronono	id=g:1080500
Ambohidronono	id=g:1080501
Ambohidrofy	id=g:1080502
Ambohidrofia	id=g:1080503
Ambohidroalahy	id=g:1080504
Ambohidroa	id=g:1080505
Ambohidroa	id=g:1080506
Ambohidroa	id=g:1080507
Ambohidrivotra	id=g:1080508
Ambohidrivotra	id=g:1080509
Ambohidrisa	id=g:1080510
Ambohidriana	id=g:1080511
Ambohidreny	id=g:1080512
Ambohidrazana	id=g:1080513
Lac Ambohidrazaka	id=g:1080514
Ambohidray	id=g:1080515
Ambohidray	id=g:1080516
Ambohidray	id=g:1080517
Ambohidray	id=g:1080518
Ambohidravina	id=g:1080519
Ambohidravaka	id=g:1080520
Ambohidravaka	id=g:1080521
Ambohidratrimo	id=g:1080522
Ambohidratrimo	id=g:1080523
Ambohidrasoly	id=g:1080524
Ambohidrasina	id=g:1080525
Ambohidraserika	id=g:1080526
Ambohidrasao	id=g:1080527
Ambohidrapeto	id=g:1080528
Ambohidranomanga	id=g:1080529
Ambohidranomanga	id=g:1080530
Ambohidranomanga	id=g:1080531
Ambohidrano	id=g:1080532
Ambohidrano	id=g:1080533
Ambohidrano	id=g:1080534
Ambohidrano	id=g:1080535
Ambohidrangahy	id=g:1080536
Ambohidranandriana	id=g:1080537
Ambohidramanalina	id=g:1080538
Ambohidramanalina	id=g:1080539
Ambohidrakitra	id=g:1080540
Ambohidraketa	id=g:1080541
Ambohidrahiantsa	id=g:1080542
Ambohidrahay	id=g:1080543
Ambohidrahara	id=g:1080544
Ambohidrafy	id=g:1080545
Ambohidrafy	id=g:1080546
Ambohidrabiby	id=g:1080547
Ambohidra	id=g:1080548
Ambohidolo	id=g:1080549
Ambohidoky	id=g:1080550
Ambohidiatafana	id=g:1080551
Ambohidena	id=g:1080552
Ambohidempona	id=g:1080553
Ambohidehilahy	id=g:1080554
Ambohidaza	id=g:1080555
Ambohidaza	id=g:1080556
Ambohidava	id=g:1080557
Ambohidava	id=g:1080558
Ambohidava	id=g:1080559
Ambohidava	id=g:1080560
Ambohidava	id=g:1080561
Ambohidava	id=g:1080562
Ambohidava	id=g:1080563
Ambohidara	id=g:1080564
Ambohidanerana	id=g:1080565
Ambohidanerana	id=g:1080566
Ambohidanerana	id=g:1080567
Ambohidanera	id=g:1080568
Ambohidambanana	id=g:1080569
Ambohidahy Bedoa	id=g:1080570
Ambohidahy	id=g:1080571
Ambohidahy	id=g:1080572
Ambohidahy	id=g:1080573
Ambohidahy	id=g:1080574
Ambohidahalo	id=g:1080575
Tangorombohitr’ Ambohiby	id=g:1080576
Ambohiby	id=g:1080577
Ambohiby	id=g:1080578
Ambohiby	id=g:1080579
Lac Ambohibory	id=g:1080580
Ambohibory	id=g:1080581
Ambohibory	id=g:1080582
Ambohibory	id=g:1080583
Ambohibory	id=g:1080584
Ambohibory	id=g:1080585
Ambohibory	id=g:1080586
Ambohibory	id=g:1080587
Ambohibory	id=g:1080588
Ambohibory	id=g:1080589
Ambohibory	id=g:1080590
Ambohibory	id=g:1080591
Ambohibory	id=g:1080592
Ambohibory	id=g:1080593
Ambohibory	id=g:1080594
Ambohibory	id=g:1080595
Ambohibory	id=g:1080596
Ambohiborona-Ambatofotsy	id=g:1080597
Ambohiboromanga	id=g:1080598
Ambohiborikely	id=g:1080599
Ambohiboria	id=g:1080600
Ambohiboramanga	id=g:1080601
Ambohibololona	id=g:1080602
Ambohibolo	id=g:1080603
Ambohibolo	id=g:1080604
Ambohibolava	id=g:1080605
Ambohibolava	id=g:1080606
Ambohibolamena	id=g:1080607
Ambohibolamena	id=g:1080608
Ambohibolakely	id=g:1080609
Ambohibola	id=g:1080610
Ambohibola	id=g:1080611
Ambohibola	id=g:1080612
Ambohibola	id=g:1080613
Ambohibola	id=g:1080614
Ambohibola	id=g:1080615
Ambohibola	id=g:1080616
Ambohibola	id=g:1080617
Ambohibola	id=g:1080618
Ambohibola	id=g:1080619
Ambohibola	id=g:1080620
Ambohibohoka	id=g:1080621
Ambohiboatavo	id=g:1080622
Ambohiboanjo	id=g:1080623
Ambohiboahangy	id=g:1080624
Ambohiboahangy	id=g:1080625
Ambohiboahangy	id=g:1080626
Ambohiboahangy	id=g:1080627
Ambohiboa	id=g:1080628
Ambohibeory	id=g:1080629
Ambohibengy	id=g:1080630
Ambohibengibe	id=g:1080631
Ambohibemanjaka	id=g:1080632
Ambohibeloma	id=g:1080633
Ambohibeloma	id=g:1080634
Ambohibeloma	id=g:1080635
Ambohibehivavy	id=g:1080636
Ambohibehivavy	id=g:1080637
Ambohibe Atsinanana	id=g:1080638
Ambohibe	id=g:1080639
Ambohibe	id=g:1080640
Ambohibe	id=g:1080641
Ambohibe	id=g:1080642
Ambohibe	id=g:1080643
Ambohibe	id=g:1080644
Ambohibe	id=g:1080645
Ambohibe	id=g:1080646
Ambohibe	id=g:1080647
Ambohibe	id=g:1080648
Ambohibe	id=g:1080649
Ambohibe	id=g:1080650
Ambohibe	id=g:1080651
Ambohibe	id=g:1080652
Ambohibe	id=g:1080653
Ambohibe	id=g:1080654
Ambohibe	id=g:1080655
Ambohibe	id=g:1080656
Ambohibe	id=g:1080657
Ambohibe	id=g:1080658
Ambohibe	id=g:1080659
Ambohibe	id=g:1080660
Ambohibe	id=g:1080661
Ambohibazina	id=g:1080662
Ambohibato	id=g:1080663
Ambohibato	id=g:1080664
Ambohibato	id=g:1080665
Ambohibato	id=g:1080666
Ambohibato	id=g:1080667
Ambohibatazana	id=g:1080668
Ambohibataza	id=g:1080669
Ambohibasia	id=g:1080670
Ambohibary Rivière	id=g:1080671
Ambohibary	id=g:1080672
Ambohibary	id=g:1080673
Ambohibary	id=g:1080674
Ambohibary	id=g:1080675
Ambohibary	id=g:1080676
Ambohibary	id=g:1080677
Ambohibary	id=g:1080678
Ambohibary	id=g:1080679
Ambohibary	id=g:1080680
Ambohibary	id=g:1080681
Ambohibary	id=g:1080682
Ambohibary	id=g:1080683
Ambohibary	id=g:1080684
Ambohibary	id=g:1080685
Ambohibary	id=g:1080686
Ambohibary	id=g:1080687
Ambohibary	id=g:1080688
Ambohibary	id=g:1080689
Ambohibary	id=g:1080690
Ambohibary	id=g:1080691
Ambohibary	id=g:1080692
Ambohibary	id=g:1080693
Ambohibary	id=g:1080694
Ambohibary	id=g:1080695
Ambohibary	id=g:1080696
Ambohibary	id=g:1080697
Ambohibary	id=g:1080698
Ambohibary	id=g:1080699
Ambohibary	id=g:1080700
Ambohibary	id=g:1080701
Ambohibary	id=g:1080702
Ambohibary	id=g:1080703
Ambohibary	id=g:1080704
Ambohibary	id=g:1080705
Ambohibary	id=g:1080706
Ambohibary	id=g:1080707
Ambohibary	id=g:1080708
Ambohibary	id=g:1080709
Ambohibary	id=g:1080710
Ambohibary	id=g:1080711
Ambohibary	id=g:1080712
Ambohibary	id=g:1080713
Ambohibary	id=g:1080714
Ambohibary	id=g:1080715
Ambohibary	id=g:1080716
Ambohibary	id=g:1080717
Ambohibary	id=g:1080718
Ambohibary	id=g:1080719
Ambohibary	id=g:1080720
Ambohibary	id=g:1080721
Ambohibary	id=g:1080722
Ambohibary	id=g:1080723
Ambohibary	id=g:1080724
Ambohibary	id=g:1080725
Ambohibary	id=g:1080726
Ambohibaria	id=g:1080727
Ambohibao Atsimo	id=g:1080728
Ambohibao	id=g:1080729
Ambohibao	id=g:1080730
Ambohibao	id=g:1080731
Ambohibao	id=g:1080732
Ambohibao	id=g:1080733
Ambohibao	id=g:1080734
Ambohibaky	id=g:1080735
Ambohibakoka	id=g:1080736
Ambohibaingy	id=g:1080737
Ambohibahy	id=g:1080738
Ambohibahoaka-Soamiafara	id=g:1080739
Ambohibado	id=g:1080740
Ambohibada	id=g:1080741
Ambohiaranovita	id=g:1080742
Ambohiandriamanitra	id=g:1080743
Ambohiamontana	id=g:1080744
Ambohaza	id=g:1080745
Ambohando	id=g:1080746
Ambofampana	id=g:1080747
Amboetsy	id=g:1080748
Ambodramontana	id=g:1080749
Ambodontava	id=g:1080750
Ambodizavy	id=g:1080751
Ambodizarina	id=g:1080752
Ambodizaotra	id=g:1080753
Ambodivontro	id=g:1080754
Ambodivongo	id=g:1080755
Ambodivongo	id=g:1080756
Ambodivona	id=g:1080757
Ambodivona	id=g:1080758
Ambodivona	id=g:1080759
Ambodivolo Avaratra	id=g:1080760
Ambodivolo Atsimo	id=g:1080761
Ambodivolo	id=g:1080762
Ambodivohitra Mto	id=g:1080763
Ambodivohitra	id=g:1080764
Ambodivohitra	id=g:1080765
Ambodivohitra	id=g:1080766
Ambodivohitra	id=g:1080767
Ambodivohitra	id=g:1080768
Ambodivohitra	id=g:1080769
Ambodivohitra	id=g:1080770
Ambodivohitra	id=g:1080771
Ambodivohitra	id=g:1080772
Ambodivohitra	id=g:1080773
Ambodivohitra	id=g:1080774
Ambodivohitra	id=g:1080775
Ambodivohitra	id=g:1080776
Ambodivohitra	id=g:1080777
Ambodivoatangena	id=g:1080778
Ambodivoasihy	id=g:1080779
Ambodivoaseva	id=g:1080780
Ambodivoasary	id=g:1080781
Ambodivoasary	id=g:1080782
Ambodivoasary	id=g:1080783
Ambodivoasary	id=g:1080784
Ambodivoasary	id=g:1080785
Ambodivoasary	id=g:1080786
Ambodivoasary	id=g:1080787
Ambodivoary	id=g:1080788
Ambodivoaranto	id=g:1080789
Ambodivoarahely	id=g:1080790
Ambodivoarabe	id=g:1080791
Ambodivoarabe	id=g:1080792
Ambodivoara	id=g:1080793
Ambodivoara	id=g:1080794
Ambodivoara	id=g:1080795
Ambodivoara	id=g:1080796
Ambodivoara	id=g:1080797
Ambodivoara	id=g:1080798
Ambodivoara	id=g:1080799
Ambodivoara	id=g:1080800
Ambodivoara	id=g:1080801
Ambodivoara	id=g:1080802
Ambodivoara	id=g:1080803
Ambodivoara	id=g:1080804
Ambodivoara	id=g:1080805
Ambodivoara	id=g:1080806
Ambodivoara	id=g:1080807
Ambodivoara	id=g:1080808
Ambodivoara	id=g:1080809
Ambodivoara	id=g:1080810
Ambodivoara	id=g:1080811
Ambodivoapaka	id=g:1080812
Ambodivoapaka	id=g:1080813
Ambodivoanio	id=g:1080814
Ambodivoanio	id=g:1080815
Ambodivoanio	id=g:1080816
Ambodivoanio	id=g:1080817
Ambodivoanio	id=g:1080818
Ambodivoanio	id=g:1080819
Ambodivoanio	id=g:1080820
Ambodivoanio	id=g:1080821
Ambodivoanio	id=g:1080822
Ambodivoanio	id=g:1080823
Ambodivoanio	id=g:1080824
Ambodivoanio	id=g:1080825
Ambodivoanio	id=g:1080826
Ambodivoanio	id=g:1080827
Ambodivoanio	id=g:1080828
Ambodivoanio	id=g:1080829
Ambodivoania	id=g:1080830
Ambodivoandelaka	id=g:1080831
Ambodivoananto	id=g:1080832
Ambodivoampeno	id=g:1080833
Ambodivoamboana	id=g:1080834
Ambodivoahangy Avaratra	id=g:1080835
Ambodivoahangy	id=g:1080836
Ambodivoahangy	id=g:1080837
Ambodivoahangy	id=g:1080838
Ambodivoahangy	id=g:1080839
Ambodivoahangy	id=g:1080840
Ambodivoahangy	id=g:1080841
Ambodivoahangy	id=g:1080842
Ambodivoahangy	id=g:1080843
Ambodivoahangy	id=g:1080844
Ambodivoahangy	id=g:1080845
Ambodivoahangy	id=g:1080846
Ambodivoahangy	id=g:1080847
Ambodivoahangy	id=g:1080848
Ambodivoahangy	id=g:1080849
Ambodivoahangy	id=g:1080850
Ambodivoahangy	id=g:1080851
Ambodivoahangy	id=g:1080852
Ambodivoahangy	id=g:1080853
Ambodivoahangy	id=g:1080854
Ambodivoahangy	id=g:1080855
Ambodivoahangy	id=g:1080856
Ambodivoahangy	id=g:1080857
Ambodivoahangy	id=g:1080858
Ambodivoahangy	id=g:1080859
Ambodivoahangy	id=g:1080860
Ambodivelatra	id=g:1080861
Ambodivazahana	id=g:1080862
Ambodivatoana	id=g:1080863
Ambodivatoana	id=g:1080864
Ambodivato	id=g:1080865
Ambodivato	id=g:1080866
Ambodivato	id=g:1080867
Ambodivato	id=g:1080868
Ambodivato	id=g:1080869
Ambodivato	id=g:1080870
Ambodivato	id=g:1080871
Ambodivato	id=g:1080872
Ambodivato	id=g:1080873
Ambodivasoava	id=g:1080874
Ambodivarony	id=g:1080875
Ambodivarongy	id=g:1080876
Ambodivarona	id=g:1080877
Ambodivandsika	id=g:1080878
Ambodivandrozana	id=g:1080879
Ambodivandrika	id=g:1080880
Ambodivandrika	id=g:1080881
Ambodivandrika	id=g:1080882
Ambodivandrika	id=g:1080883
Ambodivandrika	id=g:1080884
Ambodivandrika	id=g:1080885
Ambodivandrika	id=g:1080886
Ambodivandrika	id=g:1080887
Ambodivandrika	id=g:1080888
Ambodivandrika	id=g:1080889
Ambodivanana	id=g:1080890
Ambodivakoana	id=g:1080891
Pointe Ambodivahibe	id=g:1080892
Helodranon’ Ambodivahibe	id=g:1080893
Baie d’ Ambodivahibe	id=g:1080894
Ambodivahibe	id=g:1080895
Ambodivahibe	id=g:1080896
Ambodivafaho	id=g:1080897
Amboditsoha	id=g:1080898
Amboditsoba	id=g:1080899
Amboditsimiranja	id=g:1080900
Amboditsikidy	id=g:1080901
Amboditsiho	id=g:1080902
Amboditolongo	id=g:1080903
Amboditodinga	id=g:1080904
Amboditetezano	id=g:1080905
Amboditetezana-Sahana	id=g:1080906
Amboditetezana-Fanambana	id=g:1080907
Amboditetezana	id=g:1080908
Amboditendrofony	id=g:1080909
Amboditavolo	id=g:1080910
Amboditavolo	id=g:1080911
Amboditavolo	id=g:1080912
Amboditany	id=g:1080913
Amboditanimena	id=g:1080914
Amboditanimena	id=g:1080915
Baie d’ Amboditangena	id=g:1080916
Amboditangena	id=g:1080917
Amboditandroroho	id=g:1080918
Amboditandroho	id=g:1080919
Amboditalio	id=g:1080920
Amboditafonana	id=g:1080921
Lac Amboditafara	id=g:1080922
Amboditafara	id=g:1080923
Amboditafanana	id=g:1080924
Ambodistrana	id=g:1080925
Ambodisovoka	id=g:1080926
Ambodisovoka	id=g:1080927
Ambodisovoka	id=g:1080928
Ambodisovoka	id=g:1080929
Ambodisovoka	id=g:1080930
Ambodisovoka	id=g:1080931
Ambodisolatra	id=g:1080932
Ambodisohihy	id=g:1080933
Ambodisira	id=g:1080934
Ambodisira	id=g:1080935
Ambodisiny	id=g:1080936
Ambodisikidy	id=g:1080937
Ambodisikidy	id=g:1080938
Ambodisikidy	id=g:1080939
Ambodisikidy	id=g:1080940
Ambodisikidy	id=g:1080941
Ambodisikidy	id=g:1080942
Ambodisikidy	id=g:1080943
Ambodisikidy	id=g:1080944
Ambodisely	id=g:1080945
Ambodisely	id=g:1080946
Ambodisely	id=g:1080947
Ambodisely	id=g:1080948
Ambodisay	id=g:1080949
Ambodisay	id=g:1080950
Ambodisatrankely	id=g:1080951
Ambodisatrana	id=g:1080952
Ambodisatrana	id=g:1080953
Ambodisatrana	id=g:1080954
Ambodisatrana	id=g:1080955
Ambodisatrana	id=g:1080956
Ambodisatrana	id=g:1080957
Ambodisatrana	id=g:1080958
Ambodisatrana	id=g:1080959
Ambodisatrana	id=g:1080960
Ambodisatrana	id=g:1080961
Ambodisatrana	id=g:1080962
Ambodisatrana	id=g:1080963
Ambodisatrana	id=g:1080964
Ambodisatrana	id=g:1080965
Ambodisatrambe	id=g:1080966
Ambodisatra	id=g:1080967
Ambodisatirana	id=g:1080968
Ambodisambalahy	id=g:1080969
Ambodisambalahy	id=g:1080970
Ambodisalabo	id=g:1080971
Ambodisakoana	id=g:1080972
Ambodisakoana	id=g:1080973
Ambodisakoana	id=g:1080974
Ambodisakoana	id=g:1080975
Ambodisakoana	id=g:1080976
Ambodisakoana	id=g:1080977
Ambodisakoana	id=g:1080978
Ambodisakoana	id=g:1080979
Ambodisakoana	id=g:1080980
Ambodisakoana	id=g:1080981
Ambodisakoana	id=g:1080982
Ambodisakoana	id=g:1080983
Ambodisakoana	id=g:1080984
Ambodisakoa	id=g:1080985
Ambodisakoa	id=g:1080986
Ambodisakoa	id=g:1080987
Ambodisakoa	id=g:1080988
Ambodisakoa	id=g:1080989
Ambodisakoa	id=g:1080990
Ambodisakoa	id=g:1080991
Ambodisakaona	id=g:1080992
Ambodisakana	id=g:1080993
Ambodisaka	id=g:1080994
Ambodisaina	id=g:1080995
Ambodisaina	id=g:1080996
Ambodisaina	id=g:1080997
Ambodisaina	id=g:1080998
Ambodisaina	id=g:1080999
Ambodisaina	id=g:1081000
Ambodisaina	id=g:1081001
Ambodisaina	id=g:1081002
Ambodisaina	id=g:1081003
Ambodisaina	id=g:1081004
Ambodisadifitra	id=g:1081005
Ambodirotrakely	id=g:1081006
Ambodirotra	id=g:1081007
Ambodirotra	id=g:1081008
Ambodirotra	id=g:1081009
Ambodirotra	id=g:1081010
Ambodirotra	id=g:1081011
Ambodiroranga	id=g:1081012
Ambodiroranga	id=g:1081013
Ambodiroranga	id=g:1081014
Ambodiroranga	id=g:1081015
Ambodiroranga	id=g:1081016
Ambodiroka	id=g:1081017
Ambodirofia	id=g:1081018
Ambodirofia	id=g:1081019
Ambodirofia	id=g:1081020
Ambodirofia	id=g:1081021
Ambodirofia	id=g:1081022
Ambodirofia	id=g:1081023
Ambodiringitra	id=g:1081024
Ambodiringitra	id=g:1081025
Ambodirima	id=g:1081026
Ambodiriano	id=g:1081027
Ambodirian’i Sahafary	id=g:1081028
Ambodiriana-Sahabe	id=g:1081029
Ambodiriana Rivière	id=g:1081030
Ambodiriana Rivière	id=g:1081031
Ambodiriana Rivière	id=g:1081032
Ambodiriana Fanantara	id=g:1081033
Ambodiriana	id=g:1081034
Ambodiriana	id=g:1081035
Ambodiriana	id=g:1081036
Ambodiriana	id=g:1081037
Ambodiriana	id=g:1081038
Ambodiriana	id=g:1081039
Ambodiriana	id=g:1081040
Ambodiriana	id=g:1081041
Ambodiriana	id=g:1081042
Ambodiriana	id=g:1081043
Ambodiriana	id=g:1081044
Ambodiriana	id=g:1081045
Ambodiriana	id=g:1081046
Ambodiriana	id=g:1081047
Ambodiriana	id=g:1081048
Ambodiriana	id=g:1081049
Ambodiriana	id=g:1081050
Ambodiriana	id=g:1081051
Ambodiriana	id=g:1081052
Ambodiriana	id=g:1081053
Ambodiriana	id=g:1081054
Ambodiriana	id=g:1081055
Ambodiriana	id=g:1081056
Ambodiriana	id=g:1081057
Ambodiriana	id=g:1081058
Ambodiriana	id=g:1081059
Ambodiriana	id=g:1081060
Ambodiriana	id=g:1081061
Ambodiriana	id=g:1081062
Ambodiriana	id=g:1081063
Ambodiriana	id=g:1081064
Ambodiriamy	id=g:1081065
Ambodirengitra	id=g:1081066
Ambodiravina	id=g:1081067
Ambodiranomena	id=g:1081068
Ambodirano Mangoro	id=g:1081069
Ambodirano Atsimo	id=g:1081070
Ambodirano	id=g:1081071
Ambodirano	id=g:1081072
Ambodirano	id=g:1081073
Ambodirano	id=g:1081074
Ambodirano	id=g:1081075
Ambodirano	id=g:1081076
Ambodirano	id=g:1081077
Ambodirano	id=g:1081078
Ambodirano	id=g:1081079
Ambodirano	id=g:1081080
Ambodirano	id=g:1081081
Ambodiranio	id=g:1081082
Ambodirandroho	id=g:1081083
Ambodirampingo	id=g:1081084
Ambodiramiavona	id=g:1081085
Ambodiramiavona	id=g:1081086
Ambodiramiavona	id=g:1081087
